issues_priorityMinor_mean;blamemerge_priorityMinor_max;NumberOfMathOperations_std;Maximum Depth_min;blamemerge_priorityMajor_std;Maximum Depth_mean;Md;NumberOfModifiers_min;blame_merge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_count;Maximum Depth_count;Maximum Depth_25%;MaxNumberOfNestedBlocks_25%;Maximum Complexity*;NumberOfModifiers_mean;NumberOfMathOperations_max;blame_merge_priorityMajor_mean;NumberOfModifiers_50%;issues_priorityMinor_count;NM;NumberOfMathOperations_25%;blamemerge_priorityMinor_std;Maximum Depth_max;issues_priorityMinor_std;Average Block Depth;blame_merge_priorityMinor_std;Mo;issues_priorityMajor_mean;NOPa;blame_merge_priorityMajor_min;HMi;NumberOfMathOperations_min;blamemerge_priorityMajor_min;NMI;Average Statements per Method;PMi;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;Ad;Mi;blame_merge_priorityMinor_count;blamemerge_priorityMajor_mean;Mit;issues_priorityMajor_std;NumberOfMathOperations_count;NumberOfModifiers_max;blame_merge_priorityMinor_min;issues_priorityMinor_max;blamemerge_priorityMinor_count;Av;NumberOfModifiers_25%;NMA;Maximum Depth_50%;Maximum Depth_std;MaxNumberOfNestedBlocks_max;PMR;Ait;NumberOfMathOperations_mean;blamemerge_priorityMajor_count;Ao;blame_merge_priorityMinor_mean;Maximum Block Depth;NMIR;NumberOfMathOperations_75%;NumberOfModifiers_75%;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_std;SIX;PMd;MaxNumberOfNestedBlocks_count;HMd;NumberOfModifiers_count;blamemerge_priorityMinor_min;NumberOfMathOperations_50%;blamemerge_priorityMajor_max;blame_merge_priorityMinor_max;issues_priorityMajor_min;NumberOfMethods_Mood;NF;Maximum Depth_75%;Bugged;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_max;NumberOfModifiers_std;issues_priorityMinor_min;Ai;blamemerge_priorityMinor_mean;Average Complexity*;Ma;blame_merge_priorityMajor_count
0.0;0.0;1.1338934190276817;0.0;0.0;0.0;4.0;1.0;0.0;1.0;60.0;0.0;0.0;1.0;10.0;1.1428571428571428;3.0;0.0;1.0;60.0;4.0;0.0;0.0;0.0;0.0;2.53;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.22;0.0;1.2857142857142858;0.951189731211342;1.0;0.0;0.0;1.0;0.0;0.0;7.0;2.0;0.0;0.0;2174.0;0.0;1.0;4.0;0.0;0.0;3.0;1.0;0.0;0.42857142857142855;2174.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;7.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;False;1.5;1.0;0.3779644730092273;0.0;0.0;0.0;2.89;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;65.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;65.0;2.0;0.0;0.0;0.0;0.0;0.53;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
0.0;0.0;0.0;5.0;0.0;5.5;29.0;1.0;0.0;0.0;179.0;2.0;5.25;0.0;22.0;2.4166666666666665;0.0;0.0;1.0;179.0;29.0;0.0;0.0;6.0;0.0;2.47;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.05;0.0;0.16666666666666666;0.5773502691896256;13.0;0.0;0.0;1.0;0.0;0.0;12.0;10.0;0.0;0.0;9276.0;12.0;1.0;29.0;5.5;0.7071067811865476;2.0;0.965517241;0.0;0.0;9276.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;12.0;1.0;12.0;0.0;0.0;1.0;0.0;1.0;26.0;13.0;5.75;False;0.0;1.0;3.3154825052206567;0.0;0.0;0.0;2.28;29.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0869565217391304;29.0;1.0;0.0;0.0;179.0;23.0;2.0;0.0;22.0;1.3863636363636365;0.0;0.0;1.0;179.0;29.0;0.0;0.0;3.0;0.0;2.47;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.05;0.0;0.2727272727272727;0.6942835143575483;13.0;0.0;0.0;1.0;0.0;0.0;44.0;9.0;0.0;0.0;9276.0;12.0;1.0;29.0;2.0;0.2881040655200304;3.0;0.965517241;0.0;0.0;9276.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;44.0;1.0;44.0;0.0;0.0;1.0;0.0;1.0;26.0;13.0;2.0;False;0.0;1.0;1.6873800951841522;0.0;0.0;0.0;2.28;29.0;0.0
0.0;0.0;0.0;3.0;0.0;4.0;33.0;1.0;0.0;0.0;57.0;3.0;3.5;0.0;5.0;1.03125;0.0;0.0;1.0;57.0;33.0;0.0;0.0;5.0;0.0;1.91;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.52;0.0;0.5;0.7184212081070996;0.0;0.0;0.0;1.0;0.0;0.0;32.0;2.0;0.0;0.0;6493.0;0.0;1.0;33.0;4.0;1.0;3.0;0.96969697;0.0;0.0;6493.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;32.0;32.0;1.0;32.0;0.0;0.0;1.0;0.0;1.0;32.0;0.0;4.5;False;1.0;1.0;0.1767766952966369;0.0;0.0;0.0;1.79;33.0;0.0
0.0;0.0;0.5936168397046637;2.0;0.0;2.333333333333333;16.0;1.0;0.0;1.0;50.0;6.0;2.0;0.0;11.0;1.6666666666666667;2.0;0.0;1.0;50.0;16.0;0.0;0.0;4.0;0.0;2.16;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.75;0.0;0.9333333333333332;0.9611501047232548;5.0;0.0;0.0;1.0;0.0;0.0;15.0;9.0;0.0;0.0;6759.0;1.0;1.0;16.0;2.0;0.8164965809277259;3.0;0.875;0.0;0.26666666666666666;6759.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;15.0;2.0;15.0;0.0;0.0;1.0;0.0;1.0;15.0;5.0;2.0;False;1.5;1.0;2.0586634591635518;0.0;0.0;0.0;2.88;16.0;0.0
0.0;0.0;0.0;3.0;0.0;3.0;3.0;1.0;0.0;0.0;35.0;1.0;3.0;0.0;4.0;1.0;0.0;0.0;1.0;35.0;3.0;0.0;0.0;3.0;0.0;2.27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.55;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;743.0;0.0;1.0;3.0;3.0;0.0;0.0;0.666666667;0.0;0.0;743.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.27;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;35.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;1.0;35.0;3.0;1.0;0.0;0.0;0.0;2.27;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.55;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;743.0;0.0;1.0;3.0;0.0;0.0;2.0;0.666666667;0.0;1.0;743.0;0.0;0.0;5.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;False;2.0;1.0;0.0;0.0;0.0;0.0;1.27;3.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;35.0;1.0;2.0;0.0;4.0;1.2;0.0;0.0;1.0;35.0;3.0;0.0;0.0;2.0;0.0;2.27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.55;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;2.0;0.0;0.0;743.0;0.0;1.0;3.0;2.0;0.0;0.0;0.666666667;0.0;0.0;743.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;5.0;1.0;5.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;False;0.0;1.0;0.4472135954999581;0.0;0.0;0.0;1.27;3.0;0.0
0.0;0.0;2.7284509239574835;0.0;0.0;0.0;9.0;1.0;0.0;2.0;275.0;0.0;0.0;1.0;31.0;3.6666666666666665;8.0;0.0;2.0;275.0;9.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;18.67;0.0;1.8888888888888888;1.4529663145135578;2.0;0.0;0.0;1.0;0.0;0.0;9.0;10.0;0.0;0.0;2225.0;0.0;2.0;9.0;0.0;0.0;4.0;0.111111111;0.0;1.2222222222222223;2225.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;9.0;8.0;9.0;0.0;0.0;1.0;0.0;1.0;9.0;2.0;0.0;False;3.0;1.0;3.6055512754639887;0.0;0.0;0.0;8.33;9.0;0.0
0.0;0.0;0.33333333333333337;2.0;0.0;2.4;10.0;1.0;0.0;0.0;24.0;5.0;2.0;0.0;10.0;4.5555555555555545;1.0;0.0;1.0;24.0;10.0;0.0;0.0;4.0;0.0;1.68;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.8;0.0;0.3333333333333333;0.7071067811865476;5.0;0.0;0.0;1.0;0.0;0.0;9.0;9.0;0.0;0.0;1306.0;0.0;1.0;10.0;2.0;0.8944271909999159;2.0;0.9;0.0;0.1111111111111111;1306.0;0.0;0.0;4.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;9.0;1.0;9.0;0.0;0.0;1.0;0.0;1.0;9.0;5.0;2.0;False;0.0;1.0;4.2163702135578385;0.0;0.0;0.0;2.1;10.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1554.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1554.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1676.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1676.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;68.0;0.0;0.0;0.5;5.0;512.5;0.0;0.0;512.5;68.0;3.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;1.0;1.4142135623730951;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1025.0;0.0;0.0;842.0;0.0;256.25;3.0;0.0;0.0;2.0;0.0;0.0;0.0;842.0;0.0;0.0;4.0;0.0;0.0;768.75;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;False;1.5;1.0;724.7844507162113;0.0;0.0;0.0;5.0;1.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;6.0;0.0;0.0;0.0;36.0;3.0;2.0;0.0;1.0;0.5;0.0;0.0;0.5;36.0;6.0;0.0;0.0;2.0;0.0;1.17;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;2412.0;0.0;0.0;6.0;2.0;0.0;0.0;0.5;0.0;0.0;2412.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;6.0;3.0;6.0;0.0;0.0;1.0;0.0;1.0;6.0;3.0;2.0;False;0.0;1.0;0.5477225575051661;0.0;0.0;0.0;1.0;6.0;0.0
0.0;0.0;0.0;3.0;0.0;3.0;10.0;1.0;0.0;0.0;143.0;5.0;3.0;0.0;2.0;2.6;0.0;0.0;1.0;143.0;10.0;0.0;0.0;3.0;0.0;1.92;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.04;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;10.0;9.0;0.0;0.0;3494.0;0.0;1.0;10.0;3.0;0.0;0.0;1.0;0.0;0.0;3494.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0;0.0;0.0;1.0;0.0;1.0;6.0;2.0;3.0;False;0.0;1.0;3.373096170846272;0.0;0.0;0.0;1.06;10.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;10.0;1.0;0.0;0.0;143.0;2.0;2.0;0.0;2.0;1.8888888888888888;0.0;0.0;1.0;143.0;10.0;0.0;0.0;2.0;0.0;1.92;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.04;0.0;0.2222222222222222;0.4409585518440984;2.0;0.0;0.0;1.0;0.0;0.0;9.0;9.0;0.0;0.0;3494.0;0.0;1.0;10.0;2.0;0.0;1.0;1.0;0.0;0.0;3494.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;9.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;6.0;2.0;2.0;False;0.0;1.0;2.666666666666667;0.0;0.0;0.0;1.06;10.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1752.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1752.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.4063356978536163;0.0;45.0;1.0;0.0;0.0;452.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;1.0;452.0;45.0;0.0;0.0;0.0;0.0;2.55;0.0;0.0;0.7234513274336283;0.0;0.0;0.0;0.0;0.0;0.0;6.92;0.0;0.0;0.0;10.0;0.0;0.0;0.7914285714285715;0.0;0.4477869106613692;1.0;1.0;0.0;0.0;4200.0;0.0;1.0;45.0;0.0;0.0;0.0;0.8;0.0;0.0;4200.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;36.0;1.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;40.0;10.0;0.0;True;0.0;1.0;0.0;0.0;0.0;0.0;3.12;45.0;0.0
0.0;0.0;0.0;0.0;0.4063356978536163;0.0;45.0;1.0;0.0;3.0;452.0;0.0;0.0;3.0;16.0;1.0;3.0;0.0;1.0;452.0;45.0;3.0;0.0;0.0;0.0;2.55;0.0;0.0;0.7234513274336283;0.0;0.0;0.0;3.0;0.0;0.0;6.92;0.0;3.0;0.0;10.0;0.0;0.0;0.7914285714285715;0.0;0.4477869106613692;1.0;1.0;0.0;0.0;4200.0;0.0;1.0;45.0;0.0;0.0;3.0;0.8;0.0;3.0;4200.0;0.0;0.0;9.0;0.0;3.0;1.0;3.0;0.0;0.0;36.0;1.0;9.0;1.0;0.0;3.0;1.0;0.0;0.0;40.0;10.0;0.0;True;3.0;1.0;0.0;0.0;0.0;0.0;3.12;45.0;0.0
0.0;0.0;0.0;0.0;0.4063356978536163;0.0;45.0;1.0;0.0;0.0;452.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;1.0;452.0;45.0;0.0;0.0;0.0;0.0;2.55;0.0;0.0;0.7234513274336283;0.0;0.0;0.0;0.0;0.0;0.0;6.92;0.0;0.0;0.0;10.0;0.0;0.0;0.7914285714285715;0.0;0.4477869106613692;1.0;1.0;0.0;0.0;4200.0;0.0;1.0;45.0;0.0;0.0;0.0;0.8;0.0;0.0;4200.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;36.0;1.0;9.0;1.0;0.0;0.0;1.0;0.0;0.0;40.0;10.0;0.0;True;0.0;1.0;0.0;0.0;0.0;0.0;3.12;45.0;0.0
0.0;0.0;1.2951690576867576;0.0;0.4063356978536163;0.0;45.0;1.0;0.0;0.0;452.0;0.0;0.0;0.0;16.0;2.051282051282051;5.0;0.0;1.0;452.0;45.0;0.0;0.0;0.0;0.0;2.55;0.0;0.0;0.7234513274336283;0.0;0.0;0.0;0.0;0.0;0.0;6.92;0.0;0.9743589743589745;1.441621519188859;10.0;0.0;0.0;0.7914285714285715;0.0;0.4477869106613692;39.0;9.0;0.0;0.0;4200.0;0.0;1.0;45.0;0.0;0.0;7.0;0.8;0.0;0.8205128205128205;4200.0;0.0;0.0;9.0;0.0;1.0;2.0;0.0;0.0;0.0;36.0;39.0;9.0;39.0;0.0;0.0;1.0;0.0;0.0;40.0;10.0;0.0;True;1.5;1.0;2.4164863351211525;0.0;0.0;0.0;3.12;45.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1308.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1706.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.05281049797782692;0.0;6.0;1.0;0.0;0.0;330.0;0.0;0.0;0.0;19.0;149.0;0.0;0.0;4.0;330.0;7.0;0.0;0.0;0.0;0.0;1.95;0.0;0.0;0.990909090909091;0.0;0.0;0.0;0.0;0.0;0.0;8.83;0.0;1.0;1.2909944487358056;1.0;0.0;0.0;0.9972041006523764;0.0;0.09505601088757076;7.0;1025.0;0.0;0.0;3219.0;0.0;2.5;7.0;0.0;0.0;3.0;0.333333333;0.0;0.0;3219.0;0.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;7.0;4.0;7.0;0.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;False;2.0;1.0;386.2822802045157;0.0;0.0;0.0;5.17;6.0;0.0
0.0;0.0;1.1547005383792517;2.0;0.0;2.0;4.0;1.0;0.0;0.0;82.0;3.0;2.0;0.0;1.0;1.0;2.0;0.0;1.0;82.0;4.0;0.0;0.0;2.0;0.0;1.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;2948.0;0.0;1.0;4.0;2.0;0.0;0.0;1.0;0.0;0.6666666666666666;2948.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;2.0;2.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0
0.0;0.0;1.0606601717798212;3.0;0.028853482519084712;3.0;9.0;1.0;0.0;1.0;104.0;3.0;3.0;1.0;11.0;2.375;3.0;0.0;1.0;104.0;9.0;0.0;0.0;3.0;0.0;2.6;0.0;0.0;0.9711538461538459;0.0;0.0;0.0;0.0;0.0;0.0;8.44;0.0;1.75;1.035098339013531;13.0;0.0;0.0;0.9991668980838656;0.0;0.16818452471614484;8.0;10.0;0.0;0.0;7202.0;0.0;1.0;9.0;3.0;0.0;3.0;0.666666667;0.0;0.375;7202.0;0.0;0.0;6.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0;8.0;3.0;8.0;0.0;0.0;1.0;0.0;0.0;8.0;13.0;3.0;False;3.0;1.0;3.113908889391045;0.0;0.0;0.0;3.0;9.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1722.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1722.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.3849001794597505;2.0;0.05760215809630005;2.25;28.0;1.0;0.0;0.0;112.0;4.0;2.0;0.0;12.0;1.037037037037037;2.0;0.0;1.0;112.0;28.0;0.0;0.0;3.0;0.0;1.67;0.0;0.0;0.9464285714285714;0.0;0.0;0.0;0.0;0.0;0.0;3.96;0.0;0.4444444444444444;0.6979824404521128;7.0;0.0;0.0;0.9966712355590366;0.0;0.2261820089182629;27.0;2.0;0.0;0.0;10214.0;0.0;1.0;28.0;2.0;0.5;3.0;0.964285714;0.0;0.07407407407407407;10214.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;27.0;1.0;27.0;0.0;0.0;1.0;0.0;0.0;26.0;7.0;2.25;False;1.0;1.0;0.19245008972987526;0.0;0.0;0.0;1.93;28.0;0.0
0.0;0.0;0.0;2.0;0.0;2.333333333333333;6.0;1.0;0.0;0.0;178.0;3.0;2.0;0.0;5.0;1.0;0.0;0.0;1.0;178.0;6.0;0.0;0.0;3.0;0.0;1.28;0.0;0.0;0.6853932584269663;0.0;0.0;0.0;0.0;1.0;0.0;3.17;0.0;0.2;0.4472135954999581;7.0;0.0;0.0;1.0;0.0;0.4656689645950896;5.0;1.0;0.0;0.0;1660.0;1.0;1.0;6.0;2.0;0.5773502691896258;1.0;1.0;0.0;0.0;1660.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;5.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;4.0;7.0;2.5;False;0.0;1.0;0.0;0.0;0.0;0.0;2.33;6.0;0.0
0.0;0.0;0.0;0.0;0.2977145769077437;0.0;51.0;12.0;0.0;1.0;315.0;0.0;0.0;1.0;8.0;12.0;1.0;0.0;12.0;315.0;51.0;1.0;0.0;0.0;0.0;2.23;0.0;0.0;0.8063492063492064;0.0;0.0;0.0;1.0;0.0;0.0;3.79;0.0;1.0;0.0;5.0;0.0;0.0;0.9017149734229264;0.0;0.3957871363301237;1.0;12.0;0.0;0.0;9971.0;4.0;12.0;51.0;0.0;0.0;1.0;0.254901961;0.0;1.0;9971.0;0.0;0.0;6.0;0.0;1.0;12.0;1.0;0.0;0.0;13.0;1.0;38.0;1.0;0.0;1.0;1.0;0.0;0.0;51.0;5.0;0.0;True;1.0;1.0;0.0;0.0;0.0;0.0;2.19;51.0;0.0
0.0;0.0;0.4574669584784757;0.0;0.2977145769077437;0.0;51.0;1.0;0.0;0.0;315.0;0.0;0.0;0.0;8.0;10.634615384615383;2.0;0.0;12.0;315.0;51.0;0.0;0.0;0.0;0.0;2.23;0.0;0.0;0.8063492063492064;0.0;0.0;0.0;0.0;0.0;0.0;3.79;0.0;0.5961538461538461;0.9130774377016546;5.0;0.0;0.0;0.9017149734229264;0.0;0.3957871363301237;52.0;12.0;0.0;0.0;9971.0;4.0;9.0;51.0;0.0;0.0;4.0;0.254901961;0.0;0.21153846153846154;9971.0;0.0;0.0;6.0;0.0;0.0;12.0;0.0;0.0;0.0;13.0;52.0;38.0;52.0;0.0;0.0;1.0;0.0;0.0;51.0;5.0;0.0;True;1.0;1.0;2.351710651084725;0.0;0.0;0.0;2.19;51.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;50.0;0.0;0.0;0.5;6.0;1.3333333333333333;0.0;0.0;1.0;50.0;4.0;0.0;0.0;0.0;0.0;1.79;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;9.25;0.0;1.3333333333333333;1.5275252316519463;3.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;6370.0;0.0;1.0;4.0;0.0;0.0;3.0;0.75;0.0;0.0;6370.0;0.0;0.0;5.0;0.0;0.0;1.5;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;3.0;0.0;False;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;3.0;4.0;0.0
