NumberOfAnonymousClasses_std;WMC_CK_min;NumberOfAssignments_min;NumberOfNumbers_50%;NumberOfMathOperations_max;WMC_CK_50%;MaxNumberOfNestedBlocks_count;NumberOfNumbers_25%;NumberOfLogStatements_count;NumberOfLambdas_count;NumberOfUniqueWords_25%;NumberOfInnerClasses_std;CBO_std;Returns_std;RFC_max;NumberOfMathOperations_std;CBO_mean;MaxNumberOfNestedBlocks_mean;NumberOfUniqueWords_count;NumberOfTryCatch_max;LOCMethod_CK_max;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_min;MaxNumberOfNestedBlocks_75%;NumberOfNumbers_max;Returns_min;NumberOfLogStatements_std;LOCMethod_CK_50%;RFC_std;NumberOfParameters_CK_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfUniqueWords_std;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfUniqueWords_mean;NumberOfAssignments_50%;NumberOfLambdas_mean;NumberOfLambdas_75%;NumberOfMathOperations_50%;NumberOfParameters_CK_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_75%;NumberOfModifiers_50%;NumberOfParameters_CK_mean;NumberOfLambdas_min;NumberOfStringLiterals_max;NumberOfParenthesizedExps_count;NumberOfLoops_count;Returns_50%;RFC_75%;NumberOfInnerClasses_75%;NumberOfNumbers_std;WMC_CK_75%;RFC_min;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_25%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_mean;NumberOfUniqueWords_max;NumberOfStringLiterals_mean;NumberOfTryCatch_count;NumberOfStringLiterals_std;NumberOfParameters_CK_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;NumberOfModifiers_std;NumberOfUniqueWords_75%;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_max;NumberOfParameters_CK_25%;MaxNumberOfNestedBlocks_min;NumberOfVariables_mean;RFC_mean;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_max;NumberOfLoops_std;NumberOfStringLiterals_count;NumberOfInnerClasses_max;WMC_CK_count;NumberOfComparisons_count;NumberOfLogStatements_mean;NumberOfUniqueWords_50%;NumberOfVariables_std;NumberOfVariables_max;NumberOfModifiers_count;NumberOfNumbers_mean;NumberOfParenthesizedExps_std;NumberOfNumbers_count;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfAssignments_max;CBO_25%;NumberOfAssignments_75%;NumberOfComparisons_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;NumberOfMathOperations_75%;WMC_CK_std;NumberOfVariables_50%;CBO_count;NumberOfAssignments_count;NumberOfComparisons_75%;NumberOfLogStatements_50%;NumberOfInnerClasses_50%;Bugged;NumberOfLoops_75%;Returns_max;NumberOfLogStatements_75%;LOCMethod_CK_count;NumberOfParameters_CK_std;NumberOfTryCatch_50%;MaxNumberOfNestedBlocks_50%;NumberOfAnonymousClasses_count;NumberOfUniqueWords_min;NumberOfLoops_mean;LOCMethod_CK_std;NumberOfAssignments_std;CBO_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfAnonymousClasses_min;NumberOfAssignments_mean;NumberOfTryCatch_mean;IsConstructor_top;NumberOfParenthesizedExps_50%;NumberOfLoops_25%;Returns_count;NumberOfTryCatch_25%;CBO_75%;LOCMethod_CK_min;NumberOfModifiers_75%;WMC_CK_25%;IsConstructor_unique;NumberOfLambdas_std;NumberOfTryCatch_min;NumberOfStringLiterals_75%;NumberOfVariables_25%;RFC_count;RFC_50%;NumberOfLogStatements_max;NumberOfInnerClasses_count;NumberOfParenthesizedExps_75%;WMC_CK_max;NumberOfModifiers_mean;NumberOfModifiers_25%;NumberOfMathOperations_mean;IsConstructor_freq;LOCMethod_CK_mean;NumberOfLambdas_25%;NumberOfParameters_CK_count;NumberOfVariables_count;NumberOfVariables_min;NumberOfLoops_50%;IsConstructor_count;CBO_max;NumberOfAnonymousClasses_mean;Returns_75%;Returns_25%;NumberOfComparisons_50%;Returns_mean;NumberOfComparisons_mean;NumberOfLambdas_max;NumberOfMathOperations_count;NumberOfVariables_75%;NumberOfComparisons_max;NumberOfLoops_max;NumberOfTryCatch_75%;NumberOfLoops_min;NumberOfLogStatements_25%;NumberOfNumbers_min;CBO_min;NumberOfAnonymousClasses_75%;NumberOfComparisons_min;LOCMethod_CK_25%;NumberOfStringLiterals_min
0.0;1.0;0.0;0.0;2.0;1.0;9.0;0.0;9.0;9.0;3.0;0.0;0.0;0.5270462766947299;2.0;0.6666666666666667;0.0;0.2222222222222222;9.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;3.0;0.6666666666666667;1.0;0.0;0.0;1.3333333333333337;1.0;3.0;3.555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.0;1.0;0.4444444444444444;0.0;4.0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.4444444444444444;9.0;1.3333333333333337;1.0;0.0;0.0;0.0;3.0;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.2222222222222222;2.0;0.0;0.0;9.0;0.0;9.0;9.0;0.2222222222222222;3.0;0.0;0.0;9.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;False;0.0;1.0;0.0;9.0;0.5270462766947299;0.0;0.0;9.0;3.0;0.0;3.333333333333334;0.5270462766947299;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;False;0.0;0.0;9.0;0.0;0.0;3.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;9.0;0.0;4.0;1.0;1.0;0.2222222222222222;8.0;4.111111111111111;0.0;9.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.4444444444444444;0.3333333333333333;0.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;2.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;5.0;4.0;0.0;2.683281572999748;0.8366600265340756;11.0;0.0;1.2;0.4;5.0;0.0;12.0;0.4;0.0;0.0;0.0;0.0;0.0;3.0;4.919349550499538;1.0;0.0;0.0;6.260990336999412;4.0;3.0;6.8;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.6;0.0;0.0;1.0;0.6;0.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;5.0;0.0;1.0;0.0;0.0;1.3416407864998738;4.0;0.0;0.8944271909999161;2.0;0.0;0.0;0.8;2.2;2.0;0.0;0.4472135954999581;5.0;0.0;5.0;5.0;0.0;4.0;1.7888543819998322;4.0;5.0;0.0;0.8944271909999161;5.0;1.0;0.0;4.0;0.0;1.0;2.23606797749979;0.0;0.0;0.0;1.3416407864998738;0.0;5.0;5.0;0.0;0.0;0.0;False;0.0;2.0;0.0;5.0;0.5477225575051662;0.0;0.0;5.0;4.0;0.2;4.024922359499622;1.6431676725154982;0.0;0.0;0.0;0.0;1.2;0.0;False;0.0;0.0;5.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;4.0;1.6;1.0;0.0;5.0;4.8;0.0;5.0;5.0;0.0;0.0;5.0;6.0;0.0;1.0;0.0;0.0;0.8;1.0;0.0;5.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;2.0;7.0;0.0;0.7071067811865476;0.0;25.0;0.0;2.5;1.0;2.0;0.0;19.0;0.0;0.0;1.0;0.0;1.0;0.0;13.0;16.263455967290593;1.0;0.0;0.0;0.0;4.0;16.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;4.0;1.0;0.0;0.0;2.0;2.0;1.0;19.25;0.0;0.0;2.0;2.0;0.0;7.75;0.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;7.0;0.25;0.0;0.0;1.0;1.0;1.0;13.5;1.0;0.0;0.7071067811865476;2.0;0.0;2.0;2.0;0.0;7.0;0.0;1.0;2.0;0.0;0.0;2.0;4.0;0.0;1.0;2.25;1.0;0.7071067811865476;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.75;0.0;0.0;False;0.75;1.0;0.0;2.0;0.0;0.0;1.0;2.0;7.0;0.5;8.48528137423857;0.0;2.5;1.0;1.0;0.0;1.0;0.0;False;0.0;0.25;2.0;0.0;2.75;7.0;4.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;13.5;0.0;2.0;0.0;2.0;4.0;4.0;0.0;2.0;13.0;0.0;2.0;2.0;1.0;0.5;2.0;3.0;0.0;1.0;1.0;0.5;1.0;0.5;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;7.0;7.0;6.0;0.0;1.5118578920369092;0.5345224838248488;10.0;0.0;1.5714285714285714;0.14285714285714285;7.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.4016802570830444;4.0;0.0;0.0;6.023762469230863;4.0;3.0;8.428571428571429;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.2857142857142858;0.0;0.0;1.0;1.0;0.0;0.0;7.0;7.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;22.0;0.0;7.0;0.0;1.0;0.0;0.0;1.1338934190276817;7.0;0.0;0.3779644730092273;0.0;0.0;0.0;0.2857142857142857;2.2857142857142856;1.0;0.0;0.0;7.0;0.0;7.0;7.0;0.0;6.0;0.7559289460184545;2.0;7.0;0.0;0.0;7.0;1.0;0.0;2.0;1.0;0.0;0.3779644730092273;0.0;0.0;0.0;0.7559289460184545;0.0;7.0;7.0;0.0;0.0;0.0;False;0.0;1.0;0.0;7.0;1.4142135623730951;0.0;0.0;7.0;5.0;0.0;3.0237157840738185;0.7559289460184545;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;False;0.0;0.0;7.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;0.0;3.0;1.4285714285714286;1.0;0.0;7.0;4.142857142857143;0.0;7.0;7.0;0.0;0.0;7.0;5.0;0.0;1.0;0.0;0.0;0.5714285714285714;0.14285714285714285;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;2.0;1.0;34.0;0.0;34.0;34.0;4.0;0.0;1.0512703460401889;1.424261387213995;42.0;0.3788057036804223;0.4705882352941176;0.29411764705882354;34.0;3.0;94.0;0.029411764705882356;0.0;0.0;4.0;0.0;0.0;3.0;7.681087731200759;4.0;0.0;0.0;14.632881196852932;1028.0;3.0;10.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;1.8235294117647056;0.0;0.0;1.0;0.5882352941176471;0.0;12.0;34.0;34.0;1.0;0.0;0.0;0.8449282474361405;1.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.4705882352941176;34.0;2.1067754208260534;1.0;0.5758044825624732;0.0;176.10394354040253;5.75;0.0;0.8359140076371451;1.0;0.0;0.0;0.4411764705882353;2.0294117647058822;4.0;0.0;0.23883257361061286;34.0;0.0;34.0;34.0;0.0;5.0;1.7954686477029151;10.0;34.0;0.2058823529411765;0.17149858514250885;34.0;1.0;0.0;16.0;0.0;1.0;0.537373290623879;0.0;0.0;0.0;3.3254809470829576;0.0;34.0;34.0;0.0;0.0;0.0;False;0.0;8.0;0.0;34.0;0.7830649595262129;0.0;0.0;34.0;3.0;0.05882352941176471;16.099955159867143;2.7454386088711247;0.0;0.0;0.0;0.0;1.088235294117647;0.17647058823529413;False;0.0;0.0;34.0;0.0;0.75;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;34.0;0.0;20.0;31.35294117647059;1.0;0.08823529411764706;34.0;6.941176470588236;0.0;34.0;34.0;0.0;0.0;34.0;5.0;0.0;1.0;0.0;0.0;0.8235294117647058;0.1176470588235294;0.0;34.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;2.0;1.0;7.0;0.0;7.0;7.0;5.5;0.0;3.1847852585154217;0.5345224838248488;19.0;0.7559289460184545;1.8571428571428568;0.42857142857142855;7.0;1.0;41.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;6.945365018348224;4.0;0.0;0.0;21.18175315375634;4.0;3.0;14.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.7142857142857144;0.0;0.0;1.0;1.0;0.0;2.0;7.0;7.0;1.0;1.0;0.0;0.3779644730092273;1.0;0.0;0.0;0.5;0.0;0.0;0.0;62.0;0.2857142857142857;7.0;0.7559289460184545;1.0;0.3779644730092273;0.0;1.1338934190276817;7.0;0.0;1.1338934190276817;0.0;0.0;0.0;0.8571428571428571;3.2857142857142856;3.0;0.0;0.0;7.0;0.0;7.0;7.0;0.0;6.0;2.2677868380553634;6.0;7.0;0.14285714285714285;0.0;7.0;1.0;0.0;10.0;0.5;0.5;1.5118578920369092;0.0;0.0;0.0;4.535573676110727;0.0;7.0;7.0;0.0;0.0;0.0;True;0.0;1.0;0.0;7.0;1.4142135623730951;0.0;0.0;7.0;5.0;0.0;14.362649974350633;3.7352886036263593;1.0;0.0;0.0;0.0;1.5714285714285714;0.14285714285714285;False;0.0;0.0;7.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;0.0;13.0;1.4285714285714286;1.0;0.2857142857142857;7.0;8.428571428571429;0.0;7.0;7.0;0.0;0.0;7.0;9.0;0.0;1.0;0.0;0.0;0.5714285714285714;0.5714285714285714;0.0;7.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;1.0;1.0;41.0;0.0;41.0;41.0;4.0;0.0;1.2474363955631604;0.7986268703523445;33.0;0.15617376188860604;0.5121951219512195;0.2195121951219512;41.0;1.0;46.0;0.14634146341463414;0.0;0.0;3.0;0.0;0.3123475237772121;3.0;5.718924510865272;1.0;0.0;0.0;9.664430635696814;2.0;3.0;7.73170731707317;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6097560975609757;0.0;0.0;1.0;0.4634146341463415;0.0;4.0;41.0;41.0;1.0;0.0;0.0;0.4901468172282917;1.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.17073170731707318;41.0;0.7714414762115868;1.0;0.3312945782245397;0.0;0.21808478995509087;5.0;0.0;0.6128700972453796;6.0;0.0;0.0;0.14634146341463414;1.5121951219512195;2.0;0.0;0.21808478995509087;41.0;0.0;41.0;41.0;0.04878048780487805;5.0;0.7924952873599973;5.0;41.0;0.0975609756097561;0.9370425713316364;41.0;1.0;0.0;5.0;0.0;1.0;0.4901468172282917;0.0;0.0;0.0;2.06007340622231;0.0;41.0;41.0;0.0;0.0;0.0;False;0.0;4.0;0.0;41.0;0.5048544827774513;0.0;0.0;41.0;3.0;0.04878048780487805;8.154902759959205;1.0109160299016904;0.0;0.0;0.0;0.0;0.6829268292682927;0.12195121951219512;False;0.0;0.0;41.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;41.0;0.0;2.0;41.0;0.0;11.0;1.0487804878048779;1.0;0.024390243902439025;41.0;5.439024390243904;0.0;41.0;41.0;0.0;0.0;41.0;6.0;0.0;1.0;0.0;0.0;0.6341463414634146;0.0975609756097561;0.0;41.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;3.0;1.0;14.0;0.0;14.0;14.0;3.0;0.0;1.7097008285302209;1.1217137594956026;18.0;0.8017837257372732;1.0;0.42857142857142855;14.0;3.0;35.0;0.0;0.0;0.0;1.0;0.0;0.5345224838248487;3.0;5.169649381270912;1.0;0.0;0.0;12.298708946805824;1.0;3.75;9.214285714285714;0.5;0.0;0.0;0.0;0.0;0.0;0.0;2.357142857142857;0.0;0.0;1.0;0.35714285714285715;0.0;11.0;14.0;14.0;0.5;2.25;0.0;0.26726124191242434;1.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;1.0;14.0;2.987151975222708;1.0;0.8418973861410954;0.0;0.0;4.75;0.0;0.9376144618769908;0.0;0.0;0.0;0.21428571428571427;2.4285714285714284;3.0;0.0;0.2672612419124244;14.0;0.0;14.0;14.0;0.14285714285714285;4.0;0.8017837257372732;3.0;14.0;0.07142857142857142;0.0;14.0;1.0;0.0;3.0;0.0;1.0;1.6035674514745464;0.0;0.0;0.0;3.7948779823729377;0.0;14.0;14.0;0.0;0.0;0.0;False;0.0;4.0;0.0;14.0;0.4972451580988469;0.0;0.0;14.0;3.0;0.07142857142857142;11.00674119112245;0.8418973861410954;0.0;0.0;0.0;0.0;0.6428571428571429;0.35714285714285715;False;0.0;0.0;14.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;2.0;14.0;0.0;15.0;1.0;1.0;0.21428571428571427;14.0;7.928571428571429;0.0;14.0;14.0;0.0;0.0;14.0;6.0;0.0;1.0;0.0;0.0;0.7857142857142857;0.42857142857142855;0.0;14.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;2.0;1.0;51.0;0.0;51.0;51.0;3.0;0.0;1.8836760056118056;0.9737737386670721;34.0;0.3608269369536767;0.8235294117647058;0.3725490196078432;51.0;1.0;94.0;0.05882352941176471;0.0;0.0;10.0;0.0;0.0;3.0;6.435075452427218;1.0;0.0;0.0;15.06826297287142;2.0;3.0;9.784313725490195;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.862745098039216;0.0;0.0;1.0;0.392156862745098;0.0;7.0;51.0;51.0;1.0;0.0;0.0;1.480858256711488;1.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.4705882352941176;51.0;1.3168590080410372;1.0;0.3253956867279843;0.0;0.14002800840280094;5.0;0.0;0.8708796544580769;3.0;0.0;0.0;0.4901960784313725;2.431372549019608;4.0;0.0;0.14002800840280094;51.0;0.0;51.0;51.0;0.0;4.0;1.391007534409614;7.0;51.0;0.35294117647058826;0.42008402520840304;51.0;1.0;0.0;34.0;0.0;1.0;1.297357797564712;0.0;0.0;0.0;2.8637011564975645;0.0;51.0;51.0;0.0;0.0;0.0;False;0.0;4.0;0.0;51.0;0.4930894998901931;0.0;0.0;51.0;3.0;0.0196078431372549;14.999790848215053;4.885994389729749;0.0;0.0;0.0;0.0;1.6470588235294117;0.1176470588235294;False;0.0;0.0;51.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;51.0;0.0;20.0;1.0196078431372548;1.0;0.09803921568627452;51.0;8.07843137254902;0.0;51.0;51.0;0.0;0.0;51.0;7.0;0.0;1.0;0.0;0.0;0.8235294117647058;0.392156862745098;0.0;51.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;2.0;1.0;12.0;0.0;12.0;12.0;5.0;0.0;1.6143297699232972;1.378954368902449;16.0;0.5773502691896257;0.6666666666666666;0.4166666666666667;12.0;2.0;55.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;4.783177592227563;1.0;0.0;0.0;12.139030464005787;1.0;3.0;8.583333333333334;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.083333333333333;0.0;0.0;1.0;0.4166666666666667;0.0;7.0;12.0;12.0;1.0;0.0;0.0;1.1645001528813148;1.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.5833333333333334;12.0;2.0207259421636903;1.0;0.5773502691896257;0.0;0.0;5.0;0.0;0.9962049198956221;0.0;0.0;0.0;0.25;1.8333333333333333;3.0;0.0;0.0;12.0;0.0;12.0;12.0;0.0;5.0;0.621581560508061;2.0;12.0;0.4166666666666667;0.0;12.0;1.0;0.0;4.0;0.0;1.0;0.2886751345948129;0.0;0.0;0.0;3.1754264805429413;0.0;12.0;12.0;0.0;0.0;0.0;True;0.0;5.0;0.0;12.0;0.5149286505444373;0.0;0.0;12.0;4.0;0.0;15.026239675576816;1.1645001528813148;0.0;0.0;0.0;0.0;0.9166666666666666;0.16666666666666666;False;0.0;0.0;12.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;12.0;0.0;12.0;1.0;1.0;0.16666666666666666;12.0;8.166666666666666;0.0;12.0;12.0;0.0;0.0;12.0;5.0;0.0;1.0;0.0;0.0;0.9166666666666666;0.08333333333333333;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;1.0;1.0;17.0;0.0;17.0;17.0;4.0;0.0;2.5437350953458417;0.8574929257125442;25.0;0.24253562503633294;1.7058823529411764;0.4705882352941176;17.0;2.0;40.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;6.999474770211228;1.0;0.0;0.0;14.59930497942806;2.0;4.0;11.470588235294118;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9411764705882355;0.0;0.0;1.0;0.17647058823529413;0.0;4.0;17.0;17.0;1.0;2.0;0.0;0.7276068751089989;2.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.2352941176470588;17.0;0.970142500145332;0.0;0.5285941398709244;0.0;0.24253562503633302;11.0;0.0;1.0073261052672768;0.0;0.0;0.0;0.4705882352941176;3.3529411764705883;3.0;0.0;0.0;17.0;0.0;17.0;17.0;0.0;5.0;1.0675700831106785;4.0;17.0;0.17647058823529413;0.0;17.0;1.0;0.0;16.0;0.0;1.0;1.4602578338007544;0.0;0.0;0.0;2.1929029913363163;0.0;17.0;17.0;0.0;0.0;0.0;False;0.0;3.0;0.0;17.0;0.39295262399668784;0.0;0.0;17.0;3.0;0.0;10.641552849975588;3.793376580614287;1.0;0.0;0.0;0.0;1.4705882352941178;0.17647058823529413;False;0.0;0.0;17.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;0.0;9.0;1.0588235294117647;1.0;0.05882352941176471;17.0;7.352941176470589;0.0;17.0;17.0;0.0;0.0;17.0;8.0;0.0;1.0;1.0;0.0;1.1176470588235294;0.4117647058823529;0.0;17.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
