FileLength;IOVars;NumberOfMethods_Checkstyle;NVAR;NCSSForThisFile;NumberOfParameters_CK;NumberOfLogStatements;BooleanExpressionComplexity;NestedTryDepth;NestedForDepth;NumberOfLoops;NCOMP;Returns;NumberOfVariables;ClassFanOutComplexity;NumberOfTryCatch;NBD;NumberOfInnerClasses;NumberOfProtectedMethod;Di;ThrowsCount;NumberOfAnonymousClasses;NumberOfMathOperations;NumberOfUniqueWords;NOP;NPathComplexity;CBO;RFC;NumberOfPrivateMethod;NCSSForThisClass;WMC_CK;NumberOfComparisons;Ci;IsConstructor;AnonymousInnerClassLength;Si;MaxNumberOfNestedBlocks;BuggedMethods;NumberOfParenthesizedExps;NumberOfLambdas;NumberOfModifiers;NestedIfElseDepth;VG;CyclomaticComplexity;MethodLength;NumberOfNumbers;NumberOfAssignments;ExecutableStatementCount;NumberOfPublicMethods_Checkstyle;NCSSForThisMethod;LOCMethod_CK;MCLC;NumberOfStringLiterals;ClassDataAbstractionCoupling;Fin;NumberOfPackageMethod;Fout
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
304.0;1.0;30.0;2.0;120.0;1.0;0.0;1.0;0.0;0.0;1.0;4.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;1.0;12.0;0.0;3.0;2.0;117.0;5.0;3.0;1.0;False;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0;4.0;5.0;12.0;1.0;2.0;6.0;28.0;8.0;12.0;6.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;1.0;False;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0;2.0;2.0;6.0;1.0;0.0;2.0;0.0;4.0;6.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.5;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;8.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.5;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;8.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.5;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.5;False;0.0;1.0;1.0;False;0.0;0.0;1.0;0.0;2.0;2.0;6.0;0.0;0.0;2.0;0.0;4.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;7.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;48.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;12.0;25.0;0.0;1567.0;1.0;5.0;0.0;0.0;25.0;13.0;1.0;False;0.0;1.0;4.0;False;7.0;0.0;2.0;2.0;25.0;25.0;61.0;15.0;14.0;23.0;0.0;30.0;41.0;55.0;2.0;0.0;1.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;4.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60.0;1.0;4.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;13.0;1.0;0.0;1.0;True;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;4.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;False;0.0;1.0;0.0;False;1.0;0.0;4.0;0.0;1.0;1.0;12.0;0.0;3.0;5.0;0.0;6.0;7.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;59.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;66.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;64.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;74.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;2.0;0.0;3.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;68.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;1.0;2.0;0.0;3.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;58.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;65.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;64.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;2.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;7.0;0.0;4.0;5.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.0;73.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.5;False;0.0;1.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;35.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;26.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;False;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
