NumberOfLogStatements_min;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_mean;LOCMethod_CK_25%;NumberOfParameters_CK_std;NumberOfParameters_CK_50%;Returns_min;NumberOfParameters_CK_min;NumberOfTryCatch_max;NumberOfStringLiterals_25%;NumberOfInnerClasses_75%;NumberOfParameters_CK_75%;NumberOfAnonymousClasses_min;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_50%;NumberOfAnonymousClasses_std;LOCMethod_CK_count;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;CBO_25%;NumberOfInnerClasses_std;NumberOfVariables_mean;IsConstructor_count;NumberOfLogStatements_75%;RFC_std;NumberOfComparisons_max;NumberOfLambdas_75%;NumberOfUniqueWords_min;NumberOfModifiers_count;NumberOfComparisons_50%;NumberOfParenthesizedExps_max;NumberOfNumbers_mean;NumberOfTryCatch_75%;NumberOfParenthesizedExps_mean;NumberOfNumbers_std;NumberOfModifiers_25%;NumberOfAssignments_mean;NumberOfAnonymousClasses_25%;NumberOfModifiers_min;NumberOfParenthesizedExps_min;MaxNumberOfNestedBlocks_50%;NumberOfVariables_50%;NumberOfLambdas_25%;NumberOfMathOperations_75%;NumberOfNumbers_25%;NumberOfComparisons_std;NumberOfUniqueWords_count;LOCMethod_CK_min;NumberOfAssignments_50%;NumberOfParameters_CK_mean;NumberOfMathOperations_count;NumberOfParenthesizedExps_25%;NumberOfLogStatements_std;MaxNumberOfNestedBlocks_std;NumberOfLoops_std;CBO_std;NumberOfParameters_CK_count;NumberOfLoops_50%;NumberOfStringLiterals_count;NumberOfComparisons_min;Returns_mean;NumberOfLogStatements_mean;NumberOfInnerClasses_25%;NumberOfTryCatch_std;NumberOfStringLiterals_50%;CBO_max;NumberOfParameters_CK_25%;NumberOfVariables_count;NumberOfNumbers_min;NumberOfLoops_max;NumberOfLambdas_mean;NumberOfNumbers_max;Bugged;NumberOfStringLiterals_max;CBO_min;NumberOfLoops_75%;Returns_std;NumberOfStringLiterals_75%;NumberOfModifiers_75%;WMC_CK_count;NumberOfTryCatch_50%;NumberOfStringLiterals_std;Returns_max;NumberOfVariables_std;NumberOfMathOperations_25%;CBO_50%;NumberOfInnerClasses_mean;NumberOfStringLiterals_mean;CBO_mean;NumberOfLambdas_max;NumberOfParenthesizedExps_count;NumberOfStringLiterals_min;WMC_CK_min;NumberOfMathOperations_max;NumberOfLoops_25%;NumberOfTryCatch_min;RFC_75%;NumberOfUniqueWords_std;NumberOfLogStatements_25%;NumberOfAnonymousClasses_50%;NumberOfLogStatements_50%;RFC_max;NumberOfParenthesizedExps_std;WMC_CK_50%;RFC_min;IsConstructor_top;NumberOfAssignments_std;NumberOfVariables_25%;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_count;NumberOfAnonymousClasses_75%;WMC_CK_75%;NumberOfMathOperations_mean;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_25%;WMC_CK_std;WMC_CK_mean;Returns_25%;NumberOfNumbers_75%;Returns_75%;NumberOfLambdas_count;NumberOfVariables_75%;NumberOfUniqueWords_max;CBO_count;NumberOfInnerClasses_50%;NumberOfLambdas_min;RFC_50%;NumberOfUniqueWords_50%;NumberOfUniqueWords_25%;NumberOfAssignments_count;NumberOfComparisons_mean;NumberOfModifiers_mean;NumberOfParameters_CK_max;NumberOfUniqueWords_75%;RFC_mean;NumberOfMathOperations_std;NumberOfLambdas_std;NumberOfLoops_min;NumberOfLoops_mean;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfTryCatch_count;LOCMethod_CK_max;NumberOfModifiers_std;NumberOfAnonymousClasses_count;NumberOfParenthesizedExps_50%;NumberOfAssignments_25%;NumberOfAssignments_max;NumberOfNumbers_count;NumberOfModifiers_50%;NumberOfInnerClasses_count;CBO_75%;NumberOfLoops_count;NumberOfNumbers_50%;NumberOfMathOperations_50%;MaxNumberOfNestedBlocks_25%;LOCMethod_CK_std;RFC_count;NumberOfComparisons_count;LOCMethod_CK_mean;NumberOfLogStatements_max;NumberOfTryCatch_mean;NumberOfMathOperations_min;NumberOfAnonymousClasses_max;WMC_CK_25%;NumberOfInnerClasses_min;RFC_25%;IsConstructor_freq;NumberOfAssignments_min;NumberOfComparisons_25%;IsConstructor_unique;Returns_50%;NumberOfComparisons_75%;NumberOfAnonymousClasses_mean;NumberOfLogStatements_count;WMC_CK_max;NumberOfAssignments_75%;NumberOfLambdas_50%;Returns_count
0.0;0.0;1.568181818181818;3.75;0.8428282197659417;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;9.5;0.0;44.0;2.0;16.0;2.0;0.0;3.4090909090909087;44.0;0.0;5.45648749782802;8.0;0.0;4.0;44.0;0.0;1.0;0.18181818181818185;0.0;0.045454545454545456;0.4457931146362429;9.0;3.704545454545455;0.0;9.0;0.0;1.0;2.5;0.0;0.0;0.0;1.7381431612639464;44.0;3.0;3.0;1.181818181818182;44.0;0.0;0.21070705494148545;1.9576650457342395;0.9740284908857042;2.4324923489055714;44.0;0.0;44.0;0.0;1.25;0.045454545454545456;0.0;0.34714175717877416;0.0;9.0;1.0;44.0;0.0;5.0;0.0;2.0;False;5.0;0.0;1.0;0.5337449961641163;1.0;9.0;44.0;0.0;1.1272147567444324;2.0;3.97853649508285;0.0;3.0;0.0;0.5909090909090909;3.386363636363636;0.0;44.0;0.0;1.0;1.0;0.0;0.0;9.0;12.877923322139681;0.0;0.0;0.0;22.0;0.21070705494148545;3.0;0.0;False;4.190684827503404;0.75;18.204545454545453;44.0;0.0;4.0;0.06818181818181818;0.0;7.0;0.0;3.8783701160243886;3.5681818181818183;1.0;0.0;2.0;44.0;5.0;56.0;44.0;0.0;0.0;5.0;15.0;10.0;44.0;0.9545454545454546;9.090909090909092;3.0;19.5;5.75;0.2549717059293527;0.0;0.0;0.5681818181818182;10.0;15.0;44.0;58.0;0.29080336345115265;44.0;0.0;0.75;16.0;44.0;9.0;44.0;4.0;44.0;0.0;0.0;0.0;13.141931342387764;44.0;44.0;13.181818181818182;1.0;0.13636363636363635;0.0;0.0;1.0;0.0;1.75;44.0;0.0;0.0;1.0;1.0;1.0;0.0;44.0;17.0;5.0;0.0;44.0
0.0;0.0;0.25;2.75;1.3887301496588271;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;8.0;0.0;1.0;0.75;0.0;0.125;8.0;0.0;1.807721533549109;2.0;0.0;3.0;8.0;0.0;0.0;1.125;0.0;0.0;3.181980515339464;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;8.0;2.0;0.0;0.75;8.0;0.0;0.0;0.7071067811865476;0.3535533905932738;0.6408699444616557;8.0;0.0;8.0;0.0;1.125;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;1.0;0.0;9.0;False;0.0;0.0;0.0;1.6420805617960927;0.0;1.0;8.0;0.0;0.0;5.0;0.3535533905932738;0.0;1.0;0.0;0.0;0.875;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.5;2.5877458475338284;0.0;0.0;0.0;5.0;0.0;1.0;0.0;False;1.0690449676496976;0.0;5.875;8.0;0.0;1.0;0.0;0.0;2.0;0.0;2.4748737341529163;1.875;0.0;0.0;1.0;8.0;0.0;11.0;8.0;0.0;0.0;0.0;5.5;4.5;8.0;0.25;1.0;4.0;7.0;0.875;0.0;0.0;0.0;0.125;1.0;3.75;8.0;17.0;0.0;8.0;0.0;0.0;3.0;8.0;1.0;8.0;1.0;8.0;0.0;0.0;0.0;5.055054048036621;8.0;8.0;4.875;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;2.0;1.0;0.0;0.0;8.0;8.0;0.25;0.0;8.0
0.0;0.0;0.0;2.0;1.6431676725154982;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.8944271909999161;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;1.2;5.0;0.0;0.0;0.0;0.0;0.5477225575051662;5.0;0.0;5.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.5477225575051662;0.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.6;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.6733200530681511;0.0;0.0;0.0;2.0;0.0;1.0;0.0;False;0.4472135954999581;0.0;5.4;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;7.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;1.0;4.0;7.0;0.4;0.0;0.0;0.0;0.0;1.0;3.0;5.0;4.0;0.0;5.0;0.0;0.0;1.0;5.0;1.0;5.0;1.0;5.0;0.0;0.0;0.0;0.8366600265340756;5.0;5.0;2.8;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;5.0
0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.25;0.0;0.0;6.0;0.0;0.8164965809277259;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.5163977794943223;6.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.6666666666666666;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.8618986725025253;0.0;0.0;0.0;2.0;0.0;1.0;0.0;False;0.0;0.0;4.333333333333333;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;6.0;0.0;6.0;6.0;0.0;0.0;0.0;4.5;3.0;6.0;0.0;1.0;0.0;6.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;3.0;6.0;3.0;0.0;6.0;0.0;0.0;0.0;6.0;1.0;6.0;1.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;6.0
0.0;0.0;0.875;3.0;0.5345224838248488;1.5;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.25;0.0;5.0;0.3535533905932738;8.0;2.0;4.0;1.75;0.0;1.125;8.0;0.0;2.138089935299395;2.0;0.0;6.0;8.0;0.0;4.0;0.125;0.0;0.625;0.3535533905932738;1.0;1.125;0.0;1.0;0.0;0.5;0.5;0.0;0.0;0.0;0.7440238091428449;8.0;3.0;0.5;1.5;8.0;0.0;0.0;0.9910312089651148;0.3535533905932738;1.5811388300841898;8.0;0.0;8.0;0.0;1.25;0.0;0.0;0.3535533905932738;0.0;6.0;1.0;8.0;0.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.5811388300841898;0.0;9.0;8.0;0.0;0.0;5.0;1.4577379737113252;0.0;2.0;0.0;0.0;2.25;0.0;8.0;0.0;1.0;0.0;0.0;0.0;3.5;10.915257997081753;0.0;0.0;0.0;6.0;1.407885953173359;1.5;0.0;False;1.4577379737113252;0.0;14.5;8.0;0.0;3.25;0.0;0.0;2.0;0.0;1.8468119248354136;2.375;0.75;0.0;1.0;8.0;2.0;37.0;8.0;0.0;0.0;2.0;9.0;8.25;8.0;0.375;6.0;2.0;18.0;2.5;0.0;0.0;0.0;0.125;9.0;10.25;8.0;40.0;4.140393356054124;8.0;0.0;0.0;4.0;8.0;9.0;8.0;2.0;8.0;0.0;0.0;0.0;12.569805089976535;8.0;8.0;10.0;0.0;0.125;0.0;1.0;1.0;0.0;1.5;8.0;0.0;0.0;1.0;1.0;0.25;0.125;8.0;6.0;2.0;0.0;8.0
0.0;0.0;0.8;3.0;1.224744871391589;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;2.0;2.0;1.0;0.0;0.6;5.0;0.0;3.781534080237808;2.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8944271909999159;5.0;3.0;1.0;1.0;5.0;0.0;0.0;1.0954451150103324;0.4472135954999579;1.6431676725154984;5.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;1.224744871391589;0.0;4.0;5.0;0.0;0.0;3.0;0.8944271909999159;0.0;1.0;0.0;0.0;1.8;0.0;5.0;0.0;1.0;0.0;0.0;0.0;3.0;6.542170893518452;0.0;0.0;0.0;9.0;0.0;1.0;0.0;False;0.8366600265340756;0.0;8.4;5.0;0.0;4.0;0.0;0.0;2.0;0.0;2.3021728866442674;2.6;0.0;0.0;1.0;5.0;1.0;16.0;5.0;0.0;0.0;1.0;5.0;3.0;5.0;0.6;2.2;3.0;15.0;2.6;0.0;0.0;0.0;0.2;4.0;11.0;5.0;18.0;1.6431676725154984;5.0;0.0;1.0;2.0;5.0;1.0;5.0;3.0;5.0;0.0;0.0;0.0;6.767569726275452;5.0;5.0;7.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;1.0;0.0;5.0;6.0;2.0;0.0;5.0
0.0;0.0;1.9583333333333333;4.0;1.4688800821211287;2.0;0.0;0.0;6.0;0.0;0.0;3.25;0.0;0.0;0.0;11.5;0.0;24.0;3.0;18.0;2.0;0.0;3.875;24.0;0.0;8.254006493116286;7.0;0.0;3.0;24.0;0.0;4.0;0.8333333333333334;1.0;0.20833333333333331;1.0072203103706696;2.0;4.625;0.0;1.0;0.0;2.0;2.0;0.0;2.25;0.0;1.893926218663;24.0;2.0;3.0;2.625;24.0;0.0;0.4082482904638631;1.8292114401439827;2.2901015735969668;3.8820937873669465;24.0;1.0;24.0;0.0;0.5416666666666666;0.08333333333333333;0.0;1.3160106602801571;1.0;16.0;2.0;24.0;0.0;11.0;0.0;3.0;False;12.0;0.0;1.0;0.5882299658752717;2.0;2.0;24.0;0.0;2.6942639015164223;2.0;4.455699818161589;0.0;3.0;0.0;1.7083333333333333;4.125;0.0;24.0;0.0;1.0;3.0;0.0;0.0;12.25;15.768651252369068;0.0;0.0;0.0;30.0;0.8329709356935241;3.0;0.0;False;5.071767550564252;0.75;19.70833333333333;24.0;0.0;6.25;1.0416666666666667;0.0;6.0;0.0;7.071067811865476;5.5;0.0;2.0;1.0;24.0;6.0;64.0;24.0;0.0;0.0;5.0;15.0;6.75;24.0;0.75;2.083333333333333;5.0;25.25;7.958333333333332;1.2676293062133797;0.0;0.0;1.125;4.0;24.5;24.0;110.0;0.6538625481582945;24.0;0.0;1.0;19.0;24.0;2.0;24.0;4.25;24.0;0.0;0.5;0.0;25.29703969620367;24.0;24.0;19.875;2.0;0.5833333333333334;0.0;0.0;1.0;0.0;2.0;23.0;0.0;0.0;2.0;0.5;0.0;0.0;24.0;32.0;7.0;0.0;24.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.6363636363636364;3.0;0.6875516509523286;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;11.0;1.5;3.0;1.0;0.0;0.8181818181818182;11.0;0.0;1.8586407545691699;0.0;0.0;4.0;11.0;0.0;1.0;0.18181818181818185;0.0;0.09090909090909093;0.4045199174779453;1.0;1.181818181818182;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;2.0;1.0;1.5454545454545454;11.0;0.0;0.0;0.9244162777371756;0.3015113445777636;2.1362669223756576;11.0;0.0;11.0;0.0;0.6363636363636364;0.0;0.0;0.3015113445777636;0.0;7.0;1.0;11.0;0.0;1.0;0.0;1.0;False;2.0;0.0;0.0;0.6741998624632421;0.0;1.5;11.0;0.0;0.6466697906828633;2.0;1.1677484162422844;0.0;2.0;0.0;0.2727272727272727;2.1818181818181817;0.0;11.0;0.0;1.0;0.0;0.0;0.0;3.0;6.376091706880121;0.0;0.0;0.0;5.0;0.3015113445777636;1.0;0.0;False;1.3280197150781925;0.0;9.363636363636363;11.0;0.0;3.5;0.0;0.0;2.0;0.0;1.4142135623730951;2.0;0.0;0.0;1.0;11.0;1.0;23.0;11.0;0.0;0.0;1.0;7.0;5.0;11.0;0.0;1.4545454545454546;3.0;12.0;1.6363636363636365;0.0;0.0;0.0;0.09090909090909093;4.0;9.0;11.0;14.0;0.9341987329938276;11.0;0.0;0.0;4.0;11.0;1.0;11.0;2.5;11.0;0.0;0.0;0.0;4.0743097574926725;11.0;11.0;6.0;0.0;0.09090909090909093;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;2.0;1.0;0.0;0.0;11.0;4.0;1.5;0.0;11.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;5.0;5.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.0;0.75;5.25;0.5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.8164965809277259;0.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.75;4.0;0.0;0.0;0.5;0.0;0.957427107756338;4.0;0.0;4.0;0.0;1.5;0.0;0.0;0.0;0.0;3.0;0.75;4.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.5773502691896257;0.0;1.0;4.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;0.0;1.75;0.0;4.0;0.0;1.0;0.0;0.0;0.0;1.25;1.8257418583505536;0.0;0.0;0.0;2.0;0.0;2.5;0.0;False;0.5;0.0;9.0;4.0;0.0;3.0;0.0;0.0;1.0;0.0;0.957427107756338;2.25;1.0;0.0;2.0;4.0;0.0;11.0;4.0;0.0;0.0;1.0;9.0;7.75;4.0;0.0;1.0;1.0;10.25;1.0;0.0;0.0;0.0;0.0;1.0;6.0;4.0;6.0;0.0;4.0;0.0;0.0;1.0;4.0;1.0;4.0;2.25;4.0;0.0;0.0;0.75;1.5;4.0;4.0;5.25;0.0;0.0;0.0;0.0;1.75;0.0;0.75;4.0;0.0;0.0;1.0;1.5;0.0;0.0;4.0;3.0;0.25;0.0;4.0
0.0;0.0;0.3333333333333333;3.0;0.5773502691896258;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.5;0.0;3.0;0.0;3.0;0.5;2.0;0.5;0.0;0.6666666666666666;3.0;0.0;4.0414518843273814;7.0;0.0;4.0;3.0;0.0;9.0;1.3333333333333333;0.0;3.0;2.309401076758504;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0414518843273814;3.0;3.0;1.0;0.6666666666666666;3.0;0.0;0.0;0.5773502691896258;0.0;3.7859388972001833;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.5;3.0;0.0;0.0;0.0;4.0;False;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;2.0;1.1547005383792517;0.0;1.0;0.0;0.0;2.6666666666666665;0.0;3.0;0.0;1.0;4.0;0.0;0.0;3.5;7.371114795831994;0.0;0.0;0.0;7.0;5.196152422706632;1.0;0.0;False;4.358898943540674;0.0;9.666666666666666;3.0;0.0;11.5;1.3333333333333333;0.0;1.0;0.0;12.124355652982139;8.0;0.5;2.0;1.5;3.0;1.0;18.0;3.0;0.0;0.0;0.0;7.0;5.5;3.0;2.333333333333333;1.0;1.0;12.5;2.333333333333333;2.309401076758504;0.0;0.0;0.0;1.0;14.5;3.0;26.0;0.0;3.0;0.0;0.5;8.0;3.0;1.0;3.0;4.0;3.0;0.0;0.0;0.0;13.279056191361391;3.0;3.0;10.666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;3.5;0.0;3.0;22.0;4.5;0.0;3.0
0.0;0.0;2.888888888888889;6.0;1.3333333333333333;3.0;0.0;1.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;25.0;0.3333333333333333;9.0;4.0;17.0;3.0;0.0;4.222222222222221;9.0;0.0;9.74394398816231;9.0;0.0;5.0;9.0;2.0;2.0;2.1111111111111107;1.0;0.8888888888888888;2.4720661623652207;1.0;6.222222222222222;0.0;0.0;0.0;2.0;4.0;0.0;1.0;0.0;3.0413812651491097;9.0;1.0;4.0;2.555555555555556;9.0;0.0;0.0;2.619372274250285;1.0137937550497034;1.7320508075688772;9.0;0.0;9.0;0.0;2.4444444444444446;0.0;0.0;0.9718253158075502;0.0;7.0;1.0;9.0;0.0;3.0;0.0;6.0;False;14.0;2.0;1.0;2.185812841434001;2.0;9.0;9.0;1.0;4.69041575982343;6.0;5.286250509051237;0.0;4.0;0.0;2.6666666666666665;4.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;10.0;13.66056774483078;0.0;0.0;0.0;31.0;0.7817359599705717;7.0;0.0;False;8.452481555403978;0.0;19.11111111111111;9.0;0.0;9.0;0.4444444444444444;0.0;8.0;0.0;9.400059101469047;8.11111111111111;1.0;3.0;4.0;9.0;5.0;50.0;9.0;0.0;0.0;5.0;18.0;10.0;9.0;2.333333333333333;4.4444444444444455;4.0;19.0;7.777777777777778;0.5270462766947299;0.0;0.0;0.5555555555555556;9.0;29.0;9.0;107.0;4.333333333333333;9.0;1.0;1.0;27.0;9.0;1.0;9.0;5.0;9.0;2.0;0.0;1.0;31.929610082179213;9.0;9.0;28.33333333333333;0.0;0.7777777777777778;0.0;1.0;2.0;0.0;2.0;8.0;0.0;0.0;2.0;2.0;3.0;0.1111111111111111;9.0;31.0;8.0;0.0;9.0
