fixes_insertions_std;issues_issuetype_Sub_task_min;issues_resolution_Duplicate_std;non_fixes_count;issues_insertions_count;non_fixes_deletions_max;issues_resolution_Cannot_Reproduce_max;issues_issuetype_Bug_max;issues_resolution_Cannot_Reproduce_count;issues_resolution_Wont_Fix_std;issues_priority_Trivial_mean;non_fixes_deletions_mean;issues_priority_Critical_count;non_fixes_changes_max;non_fixes_insertions_min;issues_count;issues_resolution_Incomplete_count;fixes_insertions_min;non_fixes_insertions_count;issues_issuetype_New_Feature_count;issues_resolution_Cannot_Reproduce_mean;issues_issuetype_Wish_mean;issues_issuetype_Task_count;issues_priority_Critical_mean;issues_issuetype_Task_std;issues_priority_Critical_min;fixes_changes_count;issues_resolution_None_count;non_fixes_deletions_count;issues_resolution_Duplicate_mean;issues_insertions_min;issues_issuetype_Task_max;issues_resolution_None_mean;fixes_deletions_mean;issues_issuetype_Improvement_mean;issues_issuetype_Bug_mean;fixes_changes_min;issues_resolution_Wont_Fix_max;issues_priority_Minor_std;issues_resolution_Incomplete_min;issues_priority_Minor_min;issues_issuetype_New_Feature_max;issues_issuetype_Improvement_std;issues_resolution_Incomplete_max;issues_issuetype_Task_mean;non_fixes_insertions_mean;non_fixes_changes_count;issues_issuetype_Test_max;fixes_deletions_std;issues_deletions_std;issues_insertions_max;issues_resolution_Incomplete_std;non_fixes_deletions_min;issues_priority_Critical_max;fixes_insertions_mean;issues_deletions_min;issues_resolution_None_max;issues_issuetype_Test_mean;issues_issuetype_New_Feature_min;issues_priority_Trivial_count;issues_changes_count;issues_priority_Major_count;issues_issuetype_Wish_std;issues_resolution_Wont_Fix_mean;issues_issuetype_Bug_std;issues_issuetype_Wish_count;issues_resolution_Duplicate_count;issues_resolution_Fixed_max;issues_resolution_Cannot_Reproduce_std;issues_deletions_mean;issues_issuetype_New_Feature_std;issues_issuetype_New_Feature_mean;issues_priority_Trivial_std;issues_issuetype_Test_count;issues_resolution_Fixed_mean;issues_changes_std;fixes_deletions_max;issues_issuetype_Test_min;issues_issuetype_Sub_task_mean;issues_deletions_count;issues_resolution_Fixed_count;non_fixes_insertions_std;issues_issuetype_Wish_min;Bugged;issues_changes_max;issues_insertions_std;issues_changes_min;issues_priority_Blocker_mean;issues_priority_Blocker_std;issues_priority_Major_min;non_fixes_changes_std;issues_priority_Blocker_max;issues_resolution_None_min;fixes_changes_max;issues_priority_Major_mean;issues_priority_Major_max;issues_issuetype_Sub_task_count;fixes_deletions_count;issues_priority_Minor_mean;issues_resolution_Incomplete_mean;non_fixes_deletions_std;issues_resolution_Fixed_min;fixes_changes_mean;issues_resolution_Not_A_Problem_count;non_fixes_insertions_max;issues_priority_Trivial_min;issues_priority_Trivial_max;issues_issuetype_Task_min;issues_insertions_mean;issues_issuetype_Test_std;issues_priority_Minor_count;issues_resolution_Duplicate_max;fixes_insertions_count;non_fixes_changes_min;issues_priority_Minor_max;issues_issuetype_Improvement_min;issues_issuetype_Improvement_count;issues_issuetype_Improvement_max;issues_resolution_Duplicate_min;fixes_deletions_min;issues_issuetype_Wish_max;fixes_changes_std;issues_resolution_Wont_Fix_count;issues_resolution_Fixed_std;fixes_count;issues_issuetype_Sub_task_std;issues_priority_Critical_std;issues_issuetype_Bug_count;issues_priority_Blocker_count;non_fixes_changes_mean;issues_priority_Blocker_min;issues_changes_mean;issues_issuetype_Bug_min;issues_issuetype_Sub_task_max;issues_resolution_None_std;issues_priority_Major_std;issues_deletions_max;fixes_insertions_max
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;59.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;1.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;59.0;0.0;59.0;1.0;0.0;0.0;0.0;1.0;0.0;59.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;59.0;1.0;0.0;0.0;0.0;0.0;59.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;59.0;1.0;0.0;0.0;0.0;0.0;59.0
98.40985722985272;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;4.0;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;9.0;4.0;0.0;0.0;10.0;0.0;0.0;16.22222222222222;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.389286847237173;14.798648586948742;302.0;0.0;0.0;0.0;73.66666666666667;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0;1.0;0.0;12.5;0.0;0.0;0.0;4.0;1.0;129.12106721987706;58.0;0.0;0.0;4.0;4.0;0.0;0.0;False;323.0;122.28211916166107;10.0;0.0;0.0;1.0;0.0;0.0;0.0;323.0;1.0;1.0;4.0;9.0;0.0;0.0;0.0;1.0;89.88888888888891;4.0;0.0;0.0;0.0;0.0;139.25;0.0;4.0;0.0;9.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;102.79645475944737;4.0;0.0;9.0;0.0;0.0;4.0;4.0;0.0;0.0;151.75;1.0;0.0;0.0;0.0;29.0;302.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;14.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;14.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;14.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;14.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;262.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;262.0;0.0;0.0;0.0;0.0;1.0;262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262.0;0.0;0.0;0.0;262.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;262.0;0.0;262.0;0.0;0.0;1.0;0.0;0.0;0.0;262.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;262.0;1.0;0.0;0.0;0.0;0.0;262.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;262.0;1.0;0.0;0.0;0.0;0.0;262.0
292.57611952154554;0.0;0.0;0.0;5.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;5.0;2.0;0.0;5.0;0.0;0.0;5.0;0.2;0.0;0.0;8.0;5.0;0.0;0.0;2.0;0.0;0.0;45.125;0.2;0.6;4.0;0.0;0.4472135954999581;0.0;0.0;1.0;0.4472135954999581;0.0;0.0;0.0;0.0;0.0;107.66275055534693;8.19756061276768;86.0;0.0;0.0;1.0;157.75;2.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.5477225575051662;5.0;5.0;1.0;0.0;9.2;0.4472135954999579;0.2;0.0;5.0;1.0;42.02618231531387;311.0;0.0;0.0;5.0;5.0;0.0;0.0;True;108.0;34.60924731917758;4.0;0.0;0.0;0.0;0.0;0.0;0.0;838.0;0.6;1.0;5.0;8.0;0.2;0.0;0.0;1.0;202.875;5.0;0.0;0.0;0.0;0.0;24.6;0.0;5.0;0.0;8.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;328.52111804266104;5.0;0.0;8.0;0.0;0.4472135954999581;5.0;5.0;0.0;0.0;33.8;0.0;0.0;0.0;0.5477225575051662;22.0;838.0
41.012193308819754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.242640687119285;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.76955262170047;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0
80.7547728207648;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;7.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;57.0;0.0;0.0;14.0;0.5;0.0;9.0;0.0;0.0;0.0;0.0;1.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;22.538855339169288;28.284271247461906;165.0;0.0;0.0;0.0;76.33333333333333;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;20.0;0.7071067811865476;0.5;0.0;2.0;1.0;48.083261120685215;40.0;0.0;0.0;2.0;2.0;0.0;0.0;False;165.0;76.36753236814714;97.0;0.0;0.0;1.0;0.0;0.0;0.0;165.0;1.0;1.0;2.0;3.0;0.0;0.0;0.0;1.0;90.33333333333331;2.0;0.0;0.0;0.0;0.0;111.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;78.21338333899982;2.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;131.0;0.0;0.0;0.0;0.0;40.0;165.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;102.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;1.0;102.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;102.0;0.0;102.0;0.0;0.0;1.0;0.0;0.0;0.0;102.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;102.0;1.0;0.0;0.0;0.0;0.0;102.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;102.0;1.0;0.0;0.0;0.0;0.0;102.0
48.790367901871775;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;30.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;30.0;0.0;0.0;13.0;0.5;0.0;56.0;0.0;0.0;0.0;0.0;1.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;18.384776310850235;18.384776310850235;99.0;0.0;0.0;0.0;64.5;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;13.0;0.7071067811865476;0.5;0.0;2.0;1.0;30.40559159102155;26.0;0.0;0.0;2.0;2.0;0.0;0.0;False;99.0;48.790367901871775;56.0;0.0;0.0;1.0;0.0;0.0;0.0;99.0;1.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;77.5;2.0;0.0;0.0;0.0;0.0;64.5;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;30.40559159102155;2.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;77.5;0.0;0.0;0.0;0.0;26.0;99.0
138.15595052934444;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;4.0;2.0;0.0;4.0;0.0;0.0;4.0;0.25;0.0;0.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;9.166666666666666;0.25;0.5;4.0;0.0;0.5;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;12.02358792817962;2.3804761428476167;8.0;0.0;0.0;1.0;65.33333333333333;2.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.5773502691896257;4.0;4.0;1.0;0.0;5.5;0.5;0.25;0.0;4.0;1.0;4.99165971062398;33.0;0.0;0.0;4.0;4.0;0.0;0.0;True;15.0;2.6299556396765835;4.0;0.0;0.0;0.0;0.0;0.0;0.0;347.0;0.5;1.0;4.0;6.0;0.25;0.0;0.0;1.0;74.5;4.0;0.0;0.0;0.0;0.0;5.75;0.0;4.0;0.0;6.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;134.6948402872211;4.0;0.0;6.0;0.0;0.5;4.0;4.0;0.0;0.0;11.25;0.0;0.0;0.0;0.5773502691896257;7.0;347.0
127.58918449461146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6457513110645907;0.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.01190419956362;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0
0.7071067811865476;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;67.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;67.0;0.0;0.0;1.0;0.0;1.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;1.4142135623730951;68.0;0.0;0.0;0.0;67.5;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.7071067811865476;2.0;0.0;0.0;2.0;2.0;0.0;0.0;True;69.0;0.7071067811865476;68.0;0.5;0.7071067811865476;0.0;0.0;1.0;0.0;69.0;0.5;1.0;2.0;2.0;0.0;0.0;0.0;1.0;68.5;2.0;0.0;0.0;0.0;0.0;67.5;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.7071067811865476;2.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;68.5;1.0;0.0;0.0;0.7071067811865476;2.0;68.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;45.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;1.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;False;45.0;0.0;45.0;0.0;0.0;1.0;0.0;0.0;0.0;45.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;45.0;1.0;0.0;0.0;0.0;0.0;45.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;45.0;1.0;0.0;0.0;0.0;0.0;45.0
26.632913035144853;0.0;0.0;0.0;14.0;0.0;0.0;1.0;14.0;0.0;0.07142857142857142;0.0;14.0;0.0;0.0;14.0;14.0;0.0;0.0;14.0;0.0;0.0;14.0;0.0;0.2672612419124244;0.0;48.0;14.0;0.0;0.0;1.0;1.0;0.0;6.875;0.42857142857142855;0.35714285714285715;1.0;0.0;0.3631365196012815;0.0;0.0;1.0;0.5135525910130955;0.0;0.07142857142857142;0.0;0.0;0.0;14.619463854883847;25.20738161555237;84.0;0.0;0.0;0.0;20.08333333333333;0.0;0.0;0.0;0.0;14.0;14.0;14.0;0.0;0.0;0.4972451580988469;14.0;14.0;1.0;0.0;12.785714285714285;0.3631365196012815;0.14285714285714285;0.2672612419124244;14.0;1.0;45.14670834872987;94.0;0.0;0.0;14.0;14.0;0.0;0.0;True;178.0;23.61364850260111;2.0;0.07142857142857142;0.26726124191242434;0.0;0.0;1.0;0.0;178.0;0.7142857142857143;1.0;14.0;48.0;0.14285714285714285;0.0;0.0;1.0;26.95833333333333;14.0;0.0;0.0;1.0;0.0;25.285714285714285;0.0;14.0;0.0;48.0;0.0;1.0;0.0;14.0;1.0;0.0;0.0;0.0;35.68238037888652;14.0;0.0;48.0;0.0;0.0;14.0;14.0;0.0;0.0;38.07142857142857;0.0;0.0;0.0;0.4688072309384954;94.0;135.0
19.39931270260195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;9.666666666666666;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.50438495292217;0.0;0.0;0.0;0.0;0.0;22.33333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.789826122551597;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0
69.9760673373404;0.0;0.0;0.0;9.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;9.0;0.0;0.0;9.0;0.0;0.0;9.0;0.1111111111111111;0.0;0.0;16.0;9.0;0.0;0.0;1.0;0.0;0.0;4.3125;0.2222222222222222;0.3333333333333333;2.0;0.0;0.3333333333333333;0.0;0.0;1.0;0.4409585518440984;0.0;0.0;0.0;0.0;0.0;5.055937104039171;2.488864087178013;283.0;0.0;0.0;1.0;22.375;0.0;0.0;0.0;0.0;9.0;9.0;9.0;0.0;0.0;0.5;9.0;9.0;1.0;0.0;2.2222222222222223;0.5270462766947299;0.4444444444444444;0.0;9.0;1.0;92.6810540389878;19.0;0.0;0.0;9.0;9.0;0.0;0.0;False;283.0;93.40205803109718;2.0;0.1111111111111111;0.3333333333333333;0.0;0.0;1.0;0.0;283.0;0.6666666666666666;1.0;9.0;16.0;0.1111111111111111;0.0;0.0;1.0;26.6875;9.0;0.0;0.0;0.0;0.0;34.22222222222222;0.0;9.0;0.0;16.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;69.21051822760276;9.0;0.0;16.0;0.0;0.3333333333333333;9.0;9.0;0.0;0.0;36.444444444444436;0.0;0.0;0.0;0.5;7.0;283.0
39.657912199206855;0.0;0.0;0.0;7.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;12.0;7.0;0.0;0.0;1.0;0.0;0.0;4.666666666666667;0.2857142857142857;0.42857142857142855;2.0;0.0;0.3779644730092273;0.0;0.0;1.0;0.4879500364742666;0.0;0.0;0.0;0.0;0.0;6.746491793158243;4.035556254807295;132.0;0.0;0.0;0.0;26.75;0.0;0.0;0.0;0.0;7.0;7.0;7.0;0.0;0.0;0.5345224838248487;7.0;7.0;1.0;0.0;2.4285714285714284;0.4879500364742666;0.2857142857142857;0.0;7.0;1.0;45.50405528762297;19.0;0.0;0.0;7.0;7.0;0.0;0.0;True;132.0;46.137475729244954;2.0;0.0;0.0;0.0;0.0;0.0;0.0;132.0;0.8571428571428571;1.0;7.0;12.0;0.14285714285714285;0.0;0.0;1.0;31.41666666666667;7.0;0.0;0.0;0.0;0.0;29.0;0.0;7.0;0.0;12.0;0.0;1.0;0.0;7.0;1.0;0.0;0.0;0.0;38.992909223305844;7.0;0.0;12.0;0.0;0.0;7.0;7.0;0.0;0.0;31.42857142857143;0.0;0.0;0.0;0.3779644730092273;11.0;132.0
70.54289475205847;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;4.0;3.0;0.0;4.0;0.0;0.0;4.0;0.0;0.5;0.0;5.0;4.0;0.0;0.0;3.0;1.0;0.0;8.2;0.5;0.25;5.0;0.0;0.5;0.0;0.0;0.0;0.5773502691896257;0.0;0.25;0.0;0.0;0.0;9.602083107326244;9.878427675158298;170.0;0.0;0.0;0.0;44.4;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.5;4.0;4.0;1.0;0.0;6.25;0.0;0.0;0.0;4.0;1.0;76.40680597957227;21.0;0.0;0.0;4.0;4.0;0.0;0.0;False;170.0;79.21437159169204;5.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.75;1.0;4.0;5.0;0.25;0.0;0.0;1.0;52.6;4.0;0.0;0.0;0.0;0.0;51.75;0.0;4.0;0.0;5.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;67.26291697510597;4.0;0.0;5.0;0.0;0.0;4.0;4.0;0.0;0.0;58.0;0.0;0.0;0.0;0.5;21.0;170.0
31.826379962830554;0.0;0.0;0.0;11.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0;11.0;0.0;0.0;11.0;0.0;0.0;11.0;0.09090909090909093;0.0;0.0;26.0;11.0;0.0;0.0;1.0;0.0;0.0;8.807692307692307;0.4545454545454545;0.2727272727272727;1.0;0.0;0.3015113445777636;0.0;0.0;1.0;0.5222329678670934;0.0;0.0;0.0;0.0;0.0;11.562073276949013;15.990337991765811;52.0;0.0;0.0;1.0;15.038461538461535;0.0;0.0;0.0;0.0;11.0;11.0;11.0;0.0;0.0;0.4670993664969138;11.0;11.0;1.0;0.0;9.090909090909092;0.4670993664969138;0.2727272727272727;0.0;11.0;1.0;33.44955496374693;52.0;0.0;0.0;11.0;11.0;0.0;0.0;False;97.0;18.912237500431488;1.0;0.0;0.0;0.0;0.0;0.0;0.0;156.0;0.8181818181818182;1.0;11.0;26.0;0.09090909090909093;0.0;0.0;1.0;23.84615384615385;11.0;0.0;0.0;0.0;0.0;10.454545454545457;0.0;11.0;0.0;26.0;0.0;1.0;0.0;11.0;1.0;0.0;0.0;0.0;35.72415687760013;11.0;0.0;26.0;0.0;0.3015113445777636;11.0;11.0;0.0;0.0;19.545454545454547;0.0;0.0;0.0;0.4045199174779453;52.0;156.0
20.741263220932325;0.0;0.0;0.0;8.0;0.0;0.0;1.0;8.0;0.0;0.125;0.0;8.0;0.0;0.0;8.0;8.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;0.3535533905932738;0.0;16.0;8.0;0.0;0.0;1.0;1.0;0.0;6.4375;0.375;0.5;1.0;0.0;0.3535533905932738;0.0;0.0;0.0;0.5175491695067657;0.0;0.125;0.0;0.0;0.0;7.402420775214912;2.167124493754009;69.0;0.0;0.0;0.0;17.75;0.0;0.0;0.0;0.0;8.0;8.0;8.0;0.0;0.0;0.5345224838248488;8.0;8.0;1.0;0.0;1.875;0.0;0.0;0.3535533905932738;8.0;1.0;25.803861837218967;25.0;0.0;0.0;8.0;8.0;0.0;0.0;True;69.0;26.19569212130661;1.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0;0.75;1.0;8.0;16.0;0.125;0.0;0.0;1.0;24.1875;8.0;0.0;0.0;1.0;0.0;24.25;0.0;8.0;0.0;16.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;21.00545564053936;8.0;0.0;16.0;0.0;0.0;8.0;8.0;0.0;0.0;26.125;0.0;0.0;0.0;0.4629100498862757;5.0;69.0
