AIF;MHF;Bugged;Aa;AHF;MIF
0.0;0.8275862070000001;False;17.0;0.352941176;0.0
0.0;0.8275862070000001;False;17.0;0.352941176;0.0
0.0;0.8275862070000001;False;17.0;0.352941176;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.7894736840000001;True;2.0;0.0;0.0
0.0;0.7894736840000001;True;2.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.875;True;3.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;True;5.0;0.0;0.0
0.0;0.933333333;True;8.0;0.0;0.0
0.0;0.958333333;False;1.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.871794872;True;31.0;0.032258065;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.933333333;False;4.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.8;True;4.0;0.0;0.0
0.0;0.8;True;4.0;0.0;0.0
0.0;1.0;False;4.0;1.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;True;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.7777777779999999;True;16.0;0.0625;0.0
0.0;0.411764706;True;7.0;0.14285714300000002;0.0
0.0;0.6;False;4.0;0.25;0.0
0.0;0.6;False;4.0;0.25;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;3.0;0.0;0.0
0.0;1.0;False;5.0;0.0;0.0
0.0;1.0;False;3.0;0.0;0.0
0.0;0.333333333;False;4.0;0.75;0.0
0.0;0.333333333;False;4.0;0.75;0.0
0.0;1.0;False;5.0;0.2;0.0
0.0;0.5;False;0.0;0.0;0.0
0.0;1.0;False;2.0;1.0;0.0
0.0;1.0;False;2.0;1.0;0.0
0.0;0.666666667;False;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;0.4;False;3.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;5.0;0.0;0.0
0.0;1.0;False;6.0;0.666666667;0.0
0.0;1.0;False;6.0;0.666666667;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;0.133333333;False;5.0;0.4;0.0
0.0;0.428571429;False;0.0;0.0;0.0
0.0;0.2;False;0.0;0.0;0.0
0.0;1.0;False;1.0;1.0;0.0
0.0;1.0;False;1.0;1.0;0.0
0.0;0.916666667;False;6.0;0.166666667;0.0
0.0;0.916666667;False;6.0;0.166666667;0.0
0.0;1.0;False;1.0;1.0;0.0
0.0;1.0;False;1.0;1.0;0.0
0.0;0.7;False;2.0;0.5;0.0
0.0;0.7;False;2.0;0.5;0.0
0.0;0.7;False;2.0;0.5;0.0
0.0;0.7;False;2.0;0.5;0.0
0.0;1.0;True;2.0;0.5;0.0
0.0;1.0;True;2.0;0.5;0.0
0.0;1.0;False;2.0;1.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;0.75;False;1.0;1.0;0.0
0.0;0.75;False;1.0;1.0;0.0
0.0;0.75;False;1.0;1.0;0.0
0.0;0.75;False;1.0;1.0;0.0
0.0;1.0;False;3.0;0.333333333;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;1.0;True;1.0;1.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;True;1.0;1.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.666666667;False;5.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;0.846153846;True;5.0;0.0;0.0
0.0;0.80952381;True;17.0;0.05882352900000001;0.0
0.0;0.833333333;False;4.0;0.0;0.0
0.0;0.833333333;False;4.0;0.0;0.0
0.0;0.333333333;False;1.0;0.0;0.0
0.0;0.25;False;1.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;0.5;True;0.0;0.0;0.0
0.0;1.0;True;0.0;0.0;0.0
0.0;0.25;False;2.0;0.0;0.0
0.0;1.0;True;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0
0.0;0.333333333;False;1.0;0.0;0.0
0.0;0.333333333;False;1.0;0.0;0.0
0.0;0.6;False;3.0;0.0;0.0
0.0;0.6;False;3.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;1.0;False;3.0;0.0;0.0
0.0;1.0;True;2.0;0.0;0.0
0.0;1.0;False;1.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;1.0;False;3.0;0.0;0.0
0.0;1.0;False;3.0;0.0;0.0
0.0;0.666666667;True;7.0;0.0;0.0
0.0;0.75;False;4.0;0.0;0.0
0.0;0.75;False;4.0;0.0;0.0
0.0;1.0;False;2.0;0.0;0.0
0.0;0.571428571;True;5.0;0.0;0.0
0.0;0.0;True;0.0;0.0;0.0
0.0;1.0;True;1.0;1.0;0.0
0.0;1.0;False;4.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0
