NORM;DIT;NPM;Bugged;WMC;WMC_CK_max;NOCh;WMC_CK_50%;WMC_CK_std;WMC_CK_mean;NMI;WMC_CK_75%;WMC_CK_min;WMC_CK_25%;WMC_CK_count
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;24.0;False;44.0;9.0;0.0;1.0;1.8991798382383418;2.0416666666666665;0.0;2.25;1.0;1.0;24.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.511766315719159;1.5;0.0;2.0;1.0;1.0;22.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.5135525910130955;1.5714285714285714;0.0;2.0;1.0;1.0;14.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.8164965809277259;1.3333333333333333;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.4472135954999581;1.2;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.40824829046386296;1.1666666666666667;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.5;2.25;0.0;2.25;2.0;2.0;4.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.48507125007266605;1.1176470588235294;0.0;1.0;1.0;1.0;17.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.3535533905932738;1.125;0.0;1.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.3779644730092273;1.1428571428571428;0.0;1.0;1.0;1.0;7.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.7762500258061847;1.4615384615384617;0.0;2.0;1.0;1.0;13.0
0.0;0.0;0.0;False;0.0;5.0;0.0;1.0;1.3333333333333337;1.5555555555555556;0.0;1.0;1.0;1.0;9.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.8329709356935241;1.5416666666666667;0.0;2.0;1.0;1.0;24.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;11.0
0.0;0.0;0.0;False;0.0;6.0;0.0;1.0;1.6172150801252798;2.0;0.0;2.0;1.0;1.0;14.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.4675625290960757;1.1363636363636365;0.0;1.0;1.0;1.0;22.0
0.0;0.0;0.0;False;0.0;6.0;0.0;2.5;1.8929694486000912;3.25;0.0;3.75;2.0;2.0;4.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5270462766947299;1.4444444444444444;0.0;2.0;1.0;1.0;9.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;1.1547005383792517;1.6666666666666667;0.0;2.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;4.0;0.0;1.0;1.3291601358251257;1.8333333333333333;0.0;2.5;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;5.0;1.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.5;2.25;0.0;2.25;2.0;2.0;4.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5;1.25;0.0;1.25;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5477225575051661;1.4;0.0;2.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;10.0;0.0;1.0;4.157609203101498;3.4285714285714284;0.0;5.0;1.0;1.0;7.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;6.0;0.0;2.0;0.8521581672219165;2.236842105263158;0.0;2.0;1.0;2.0;38.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.5345224838248488;1.5;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;6.0;0.0;3.0;1.3703203194062978;2.9;0.0;3.0;1.0;3.0;10.0
0.0;0.0;0.0;False;0.0;7.0;0.0;3.0;2.1339098923270936;3.625;0.0;4.0;2.0;2.0;8.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.8164965809277259;2.0;0.0;2.5;1.0;1.5;7.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.7507571935295483;2.1818181818181817;0.0;3.0;1.0;2.0;11.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.6666666666666666;2.2222222222222223;0.0;3.0;1.0;2.0;9.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.8312094145936335;1.9090909090909087;0.0;2.5;1.0;1.0;11.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.6304251719561152;2.3076923076923075;0.0;3.0;1.0;2.0;13.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.6761234037828132;2.2;0.0;3.0;1.0;2.0;15.0
0.0;0.0;0.0;False;0.0;3.0;0.0;3.0;0.6992058987801011;2.6;0.0;3.0;1.0;2.25;10.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.6900655593423541;2.142857142857143;0.0;2.5;1.0;2.0;7.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.6466697906828632;2.272727272727273;0.0;3.0;1.0;2.0;11.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.26726124191242434;1.0714285714285714;0.0;1.0;1.0;1.0;14.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;2.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;6.0;0.0;6.0;0.0;6.0;0.0;6.0;6.0;6.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;5.0;1.4142135623730951;5.0;0.0;5.5;4.0;4.5;2.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5;1.25;0.0;1.25;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;1.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.8164965809277259;1.3333333333333333;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;11.0
0.0;0.0;0.0;False;0.0;6.0;0.0;2.0;2.6457513110645907;3.0;0.0;4.0;1.0;1.5;3.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;6.0;0.0;3.5;3.5355339059327378;3.5;0.0;4.75;1.0;2.25;2.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;12.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;10.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;1.224744871391589;3.5;0.0;4.0;1.0;4.0;6.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.4472135954999581;1.1;0.0;1.0;1.0;1.0;20.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.5163977794943223;1.1333333333333333;0.0;1.0;1.0;1.0;15.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.5;0.7071067811865476;2.5;0.0;2.75;2.0;2.25;2.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;1.1547005383792517;1.6666666666666667;0.0;2.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;1.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;0.0;0.0;False;0.0;6.0;0.0;1.0;1.6091841672756189;1.8;0.0;2.0;1.0;1.0;20.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;0.0;0.0;False;0.0;5.0;0.0;3.5;2.1213203435596424;3.5;0.0;4.25;2.0;2.75;2.0
0.0;0.0;0.0;False;0.0;6.0;0.0;2.0;0.7632258258223353;1.8688524590163933;0.0;2.0;1.0;1.0;61.0
0.0;0.0;0.0;False;0.0;8.0;0.0;6.0;2.943920288775949;4.666666666666667;0.0;6.0;1.0;2.25;6.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.5;0.8164965809277259;1.6666666666666667;0.0;2.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;2.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5;1.25;0.0;1.25;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.483045891539648;1.3333333333333333;0.0;2.0;1.0;1.0;21.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.5070925528371101;1.5714285714285714;0.0;2.0;1.0;1.0;21.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.478713553878169;1.3125;0.0;2.0;1.0;1.0;16.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.5070925528371101;1.5714285714285714;0.0;2.0;1.0;1.0;21.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5040161287741853;1.4375;0.0;2.0;1.0;1.0;32.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.7156093726283553;1.5625;0.0;2.0;1.0;1.0;32.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.50709255283711;1.5714285714285714;0.0;2.0;1.0;1.0;21.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5107539184552492;1.4782608695652173;0.0;2.0;1.0;1.0;23.0
0.0;0.0;0.0;False;0.0;4.0;0.0;2.0;1.095445115010332;2.0;0.0;2.0;1.0;1.25;6.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;1.1547005383792517;1.6666666666666667;0.0;2.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;7.0;0.0;1.5;2.0310096011589898;2.125;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;7.0;0.0;2.0;1.0540925533894598;2.0;0.0;2.0;1.0;2.0;28.0
0.0;0.0;0.0;False;0.0;7.0;0.0;3.0;2.0551535013177227;3.0967741935483866;0.0;5.5;1.0;1.0;31.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.40824829046386296;1.1666666666666667;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.4472135954999581;1.2;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;8.0;0.0;1.0;1.4991036748527398;1.7741935483870968;0.0;2.0;1.0;1.0;31.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.4472135954999581;1.2;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.6504436355879909;1.3846153846153846;0.0;2.0;1.0;1.0;13.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;5.0;False;14.0;5.0;0.0;2.0;1.6431676725154984;3.2;0.0;5.0;2.0;2.0;5.0
0.0;1.0;70.0;False;70.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;70.0
0.0;1.0;7.0;False;17.0;3.0;0.0;3.0;0.7440238091428449;2.625;0.0;3.0;1.0;2.75;8.0
0.0;1.0;0.0;False;6.0;5.0;0.0;4.0;1.5275252316519463;3.6666666666666665;0.0;4.5;2.0;3.0;3.0
0.0;1.0;8.0;False;36.0;26.0;0.0;1.0;8.762745818846641;4.75;0.0;2.25;1.0;1.0;8.0
0.0;1.0;5.0;False;8.0;3.0;0.0;2.0;0.8366600265340756;1.8;0.0;2.0;1.0;1.0;5.0
0.0;1.0;37.0;False;112.0;15.0;0.0;1.0;2.8955284859646233;2.3859649122807016;0.0;2.0;1.0;1.0;57.0
0.0;1.0;32.0;False;73.0;29.0;0.0;1.0;5.406089756155821;3.25;0.0;3.0;1.0;1.0;32.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;10.0;False;18.0;10.0;0.0;1.0;2.836272984824353;2.4;0.0;2.0;1.0;1.0;10.0
0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.4879500364742666;1.7142857142857142;0.0;2.0;1.0;1.5;7.0
0.0;1.0;66.0;True;105.0;11.0;0.0;1.0;1.7655549453388166;1.6857142857142855;0.0;2.0;1.0;1.0;70.0
0.0;1.0;2.0;False;12.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;10.0;False;17.0;4.0;0.0;2.0;0.8755950357709131;1.9;0.0;2.0;1.0;1.25;10.0
0.0;1.0;3.0;False;20.0;3.0;0.0;2.0;0.4425306015783918;1.9375;0.0;2.0;1.0;2.0;16.0
0.0;1.0;1.0;False;17.0;11.0;0.0;7.0;5.656854249492381;7.0;0.0;9.0;3.0;5.0;2.0
0.0;1.0;15.0;False;19.0;3.0;0.0;1.5;0.7932002689527196;1.6875;0.0;2.0;1.0;1.0;16.0
0.0;1.0;8.0;False;13.0;6.0;0.0;1.0;1.995530720671285;2.375;0.0;4.0;1.0;1.0;8.0
0.0;1.0;27.0;False;80.0;14.0;0.0;2.0;2.9933638724230085;2.9090909090909087;0.0;4.0;1.0;1.0;33.0
0.0;1.0;79.0;False;183.0;14.0;0.0;1.0;2.5765116461293407;2.24468085106383;0.0;2.0;1.0;1.0;94.0
0.0;1.0;18.0;False;128.0;12.0;0.0;5.0;3.977973775971737;5.458333333333332;0.0;10.0;1.0;1.75;24.0
0.0;1.0;16.0;False;23.0;5.0;0.0;1.0;1.0675700831106785;1.5294117647058822;0.0;2.0;1.0;1.0;17.0
0.0;1.0;4.0;False;8.0;7.0;0.0;4.0;2.449489742783178;4.0;0.0;4.75;1.0;3.25;4.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;3.0;False;4.0;2.0;0.0;1.0;0.5773502691896257;1.3333333333333333;0.0;1.5;1.0;1.0;3.0
0.0;1.0;9.0;False;20.0;8.0;0.0;1.0;2.4531982835029496;2.272727272727273;0.0;2.0;1.0;1.0;11.0
0.0;1.0;4.0;False;5.0;2.0;0.0;1.0;0.5;1.25;0.0;1.25;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;6.0;False;33.0;17.0;0.0;1.0;4.446260312805669;2.4615384615384617;0.0;1.0;1.0;1.0;13.0
0.0;1.0;8.0;False;19.0;9.0;0.0;1.0;2.5385910352879693;2.0;0.0;1.0;1.0;1.0;10.0
0.0;1.0;7.0;False;20.0;6.0;0.0;4.0;2.288688541085317;3.2857142857142856;0.0;5.0;1.0;1.0;7.0
0.0;1.0;1.0;False;6.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;17.0;False;17.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;17.0
0.0;1.0;3.0;False;23.0;12.0;0.0;1.0;4.270608298368659;3.2857142857142856;0.0;3.5;1.0;1.0;7.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;3.0;False;16.0;7.0;0.0;1.5;2.5625508125043424;2.833333333333333;0.0;4.25;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;18.0;5.0;0.0;1.0;1.6733200530681511;2.0;0.0;2.5;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;27.0;22.0;0.0;1.0;9.110433579144301;6.0;0.0;5.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;11.0;3.0;0.0;1.0;0.8944271909999159;1.6;0.0;2.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;24.0;11.0;0.0;1.0;3.4075080500434787;2.888888888888889;0.0;4.0;1.0;1.0;9.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;31.0;11.0;0.0;3.0;3.012096823265692;3.4545454545454546;0.0;5.0;1.0;1.0;11.0
0.0;1.0;3.0;False;31.0;4.0;0.0;1.0;1.224744871391589;1.5;0.0;1.0;1.0;1.0;6.0
0.0;1.0;11.0;False;146.0;18.0;0.0;2.0;4.2919753763947615;3.8947368421052633;0.0;6.75;1.0;1.0;38.0
0.0;1.0;6.0;False;27.0;19.0;0.0;1.0;6.363961030678928;3.25;0.0;1.0;1.0;1.0;8.0
0.0;1.0;1.0;False;4.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;3.0;1.0
0.0;1.0;24.0;True;189.0;45.0;0.0;2.0;9.732700668591924;5.368421052631579;0.0;4.0;1.0;2.0;38.0
0.0;1.0;24.0;True;189.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;10.0
0.0;1.0;0.0;False;6.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;1.0;17.0;False;23.0;7.0;0.0;1.0;1.4552137502179976;1.3529411764705883;0.0;1.0;1.0;1.0;17.0
0.0;1.0;9.0;False;16.0;4.0;0.0;1.0;1.0137937550497031;1.4444444444444444;0.0;1.0;1.0;1.0;9.0
0.0;1.0;2.0;False;26.0;7.0;0.0;4.5;2.4832774042918904;4.166666666666667;0.0;6.0;1.0;2.25;6.0
0.0;1.0;1.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;6.0;False;7.0;2.0;0.0;1.0;0.40824829046386296;1.1666666666666667;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;1.0;13.0;False;70.0;11.0;0.0;4.0;2.5875958289333063;3.8260869565217392;0.0;4.5;1.0;2.0;23.0
0.0;1.0;13.0;False;70.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;8.0;False;65.0;10.0;0.0;2.0;3.5490609086536304;4.0625;0.0;7.5;1.0;1.75;16.0
0.0;1.0;8.0;False;65.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;7.0;False;45.0;8.0;0.0;3.0;2.100061049173669;4.076923076923077;0.0;5.0;1.0;3.0;13.0
0.0;1.0;6.0;False;21.0;5.0;0.0;3.0;1.3944333775567928;2.7777777777777777;0.0;4.0;1.0;2.0;9.0
0.0;1.0;2.0;False;10.0;9.0;0.0;5.5;4.949747468305833;5.5;0.0;7.25;2.0;3.75;2.0
0.0;1.0;0.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;24.0;False;25.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;24.0
0.0;1.0;1.0;False;7.0;8.0;0.0;8.0;0.0;8.0;0.0;8.0;8.0;8.0;1.0
0.0;1.0;1.0;False;13.0;5.0;0.0;3.5;2.1213203435596424;3.5;0.0;4.25;2.0;2.75;2.0
0.0;1.0;1.0;False;13.0;8.0;0.0;6.5;2.1213203435596424;6.5;0.0;7.25;5.0;5.75;2.0
0.0;1.0;1.0;False;5.0;6.0;0.0;6.0;0.0;6.0;0.0;6.0;6.0;6.0;1.0
0.0;1.0;1.0;False;9.0;13.0;0.0;13.0;0.0;13.0;0.0;13.0;13.0;13.0;1.0
0.0;1.0;1.0;False;9.0;15.0;0.0;15.0;0.0;15.0;0.0;15.0;15.0;15.0;1.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;50.0;46.0;0.0;25.0;29.698484809834994;25.0;0.0;35.5;4.0;14.5;2.0
0.0;1.0;1.0;False;24.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;3.0;1.0
0.0;1.0;1.0;False;24.0;16.0;0.0;8.5;10.606601717798213;8.5;0.0;12.25;1.0;4.75;2.0
0.0;1.0;2.0;False;12.0;7.0;0.0;6.5;0.7071067811865476;6.5;0.0;6.75;6.0;6.25;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5773502691896257;1.3333333333333333;0.0;1.5;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;7.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;6.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;14.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.6466697906828632;1.2727272727272727;0.0;1.0;1.0;1.0;11.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;1.0;7.0;False;29.0;11.0;0.0;3.5;3.284161123592185;4.25;0.0;4.75;1.0;2.0;8.0
0.0;1.0;26.0;False;42.0;5.0;0.0;1.0;1.0869859527788122;1.6923076923076923;0.0;2.0;1.0;1.0;26.0
0.0;1.0;18.0;False;52.0;9.0;0.0;1.5;2.576018160886563;2.875;0.0;3.5;1.0;1.0;24.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0
0.0;1.0;5.0;False;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;5.0;False;31.0;14.0;0.0;2.0;3.7497474662443686;3.333333333333333;0.0;3.5;1.0;1.0;12.0
0.0;1.0;3.0;False;5.0;3.0;0.0;1.0;1.1547005383792517;1.6666666666666667;0.0;2.0;1.0;1.0;3.0
