PMi;Ait;Average Complexity*;blame_merge_priorityMajor_min;Ao;blamemerge_priorityMajor_max;Ai;Av;issues_priorityMinor_min;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_std;NumberOfMathOperations_25%;Ad;PMR;Average Statements per Method;SIX;Maximum Depth_25%;NumberOfMathOperations_mean;blame_merge_priorityMinor_std;NumberOfModifiers_25%;NumberOfMathOperations_max;issues_priorityMajor_min;Average Block Depth;Maximum Depth_max;blamemerge_priorityMinor_count;NumberOfModifiers_std;Ma;blamemerge_priorityMajor_min;NMIR;NumberOfMethods_Mood;NumberOfMathOperations_75%;blame_merge_priorityMajor_std;issues_priorityMinor_count;NumberOfModifiers_75%;Maximum Depth_75%;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Bugged;blamemerge_priorityMajor_std;NumberOfModifiers_min;issues_priorityMajor_std;Mi;blamemerge_priorityMinor_std;Mo;issues_priorityMinor_mean;NMI;NumberOfMathOperations_std;NumberOfModifiers_max;NMA;NumberOfModifiers_50%;Mit;blame_merge_priorityMajor_max;blamemerge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;blamemerge_priorityMinor_max;blame_merge_priorityMinor_min;NF;Maximum Depth_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_max;NOPa;issues_priorityMinor_std;NumberOfModifiers_mean;Maximum Block Depth;blame_merge_priorityMajor_mean;Maximum Complexity*;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_max;blamemerge_priorityMinor_min;issues_priorityMajor_mean;blamemerge_priorityMajor_mean;MaxNumberOfNestedBlocks_min;Md;blame_merge_priorityMinor_max;issues_priorityMajor_count;HMd;NumberOfModifiers_count;Maximum Depth_count;issues_priorityMinor_max;Maximum Depth_50%;NM;PMd;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_count;Maximum Depth_min;blamemerge_priorityMinor_mean;HMi;blame_merge_priorityMajor_count;NumberOfMathOperations_min
0.0;0.0;1.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5345224838248487;0.0;0.0;0.0;3.79;0.0;2.0;0.2857142857142857;0.0;1.0;2.0;0.0;1.0;2.0;58313.0;3.5556795613296135;0.0;0.0;0.0;14.0;0.0;0.0;4764.0;1.0;2.0;0.0;0.0;False;0.4661872243618509;1.0;0.3991258921550594;0.0;0.053278996870998296;0.0;0.03589420654911839;0.0;0.6112498455021267;10.0;0.0;1.0;0.0;0.0;58313.0;0.14285714285714285;0.0;1.0;0.0;0.0;0.0;2.0;14.0;2.0;0.0;0.18604590303167964;2.7857142857142856;4.0;0.0;4.0;0.0;1.0;0.0;0.8012174643157011;0.6807572925419718;0.0;0.0;0.0;4764.0;0.0;14.0;3.0;1.0;2.0;0.0;0.0;0.0;14.0;2.0;0.002846706566288821;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.17;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.47;2.0;984.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;284.0;1.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;984.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;284.0;0.0;6.0;6.0;0.0;2.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.67;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.52;2.0;30602.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4025.0;1.0;2.0;0.0;0.0;False;0.2978932202053232;1.0;0.2590130959157683;0.0;0.044236590506909146;0.0;0.0017391304347826088;0.0;0.0;1.0;0.0;1.0;0.0;0.0;30602.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.04167178059492325;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9277018633540371;0.9015750604535652;0.0;0.0;0.0;4025.0;0.0;3.0;3.0;1.0;2.0;0.0;0.0;0.0;3.0;2.0;0.001960656166263643;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.17;2.0;5799.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1111.0;1.0;2.0;0.0;0.0;False;0.1633136383538985;1.0;0.4441733887461036;0.0;0.1943651253899599;0.0;0.0315031503150315;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5799.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.17475179242007946;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.27002700270027;0.027418520434557683;0.0;0.0;0.0;1111.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.039317123642007235;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;11432.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1491.0;0.0;0.0;0.0;0.0;False;0.09403982679218008;0.0;0.1062040910859845;0.0;0.4258338344142946;0.0;0.4681421864520456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11432.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4991514637825778;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.011401743796109993;0.008922323303009098;0.0;0.0;0.0;1491.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.237928621413576;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.43;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.5;2.0;11432.0;4.6475800154489;0.0;0.0;0.0;4.0;0.0;0.0;1491.0;7.75;2.0;0.0;0.0;False;0.09403982679218008;1.0;0.1062040910859845;0.0;0.4258338344142946;0.0;0.4681421864520456;0.0;0.0;10.0;0.0;1.0;0.0;0.0;11432.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.4991514637825778;4.0;3.0;0.0;1.0;0.0;1.0;0.0;0.011401743796109993;0.008922323303009098;0.0;0.0;0.0;1491.0;0.0;6.0;4.0;1.0;2.0;0.0;0.0;0.0;6.0;2.0;0.237928621413576;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4;0.0;2.0;0.06666666666666668;0.0;1.0;1.0;0.0;1.62;2.0;11684.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;671.0;1.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.1897518870434968;0.0;0.2488822652757079;0.0;0.25819888974716115;1.0;0.0;1.0;0.0;0.0;11684.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;15.0;0.0;0.0;0.4326879915807053;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;671.0;0.0;15.0;15.0;1.0;2.0;0.0;0.0;0.0;15.0;2.0;0.03740157480314961;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.17;0.0;2.0;0.3333333333333333;0.0;1.0;1.0;0.0;1.62;2.0;7284.0;0.0;0.0;0.0;0.0;6.0;0.75;0.0;566.0;1.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.2973662438433624;0.0;0.2915194346289753;0.0;0.5163977794943223;1.0;0.0;1.0;0.0;0.0;7284.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.4548641599932945;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;566.0;0.0;6.0;6.0;1.0;2.0;0.0;0.0;0.0;6.0;2.0;0.09802306425041186;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.71;2.0;42510.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4508.0;1.0;2.0;0.0;0.0;False;0.2334978128877821;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;42510.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8278615794143744;0.9421312632321808;0.0;0.0;0.0;4508.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;3.25;0.0;0.0;0.9;2.0;18026.0;6.363961030678928;0.0;0.0;0.0;2.0;0.0;0.0;4820.0;7.75;2.0;0.0;0.0;False;0.4034965810629612;1.0;0.3675652549211311;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;5.5;0.0;0.0;18026.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;5.5;2.0;0.0;1.0;0.0;1.0;0.0;0.8390041493775934;0.7952956840119827;0.0;0.0;0.0;4820.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3535533905932738;0.0;0.0;0.0;5.63;0.0;2.0;0.25;0.0;1.0;1.0;0.0;1.64;3.0;46838.0;0.0;0.0;0.0;0.0;8.0;0.25;0.0;4657.0;1.0;2.0;0.0;0.0;False;0.46101926277274197;1.0;0.3990084371976805;0.0;0.042561850167651696;0.0;0.03199484646768306;0.0;0.4629100498862757;1.0;0.0;1.0;0.0;0.0;46838.0;0.125;0.0;1.0;0.0;0.0;0.3535533905932738;2.125;8.0;1.0;0.0;0.17600519353737706;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.8013742752845179;0.6935607839788206;0.0;0.0;0.0;4657.0;0.0;8.0;8.0;1.0;2.0;0.0;0.0;0.0;8.0;2.0;0.0018147657884623602;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8944271909999159;0.0;0.0;0.0;3.5;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.95;2.0;19944.0;4.3817804600413295;0.0;0.0;0.0;2.0;0.0;0.0;4541.0;9.0;2.0;0.0;0.0;False;0.4754997167324246;1.0;0.376452056110743;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;19944.0;0.4;0.0;0.0;0.0;0.0;0.0;2.0;5.0;2.0;0.0;0.0;4.2;6.0;0.0;3.0;0.0;1.0;0.0;0.8291125302796741;0.6546329723225031;0.0;0.0;0.0;4541.0;0.0;5.0;1.0;0.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.63;2.0;26985.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4508.0;1.0;2.0;0.0;0.0;False;0.4980525360723066;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;26985.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8278615794143744;0.5441912173429683;0.0;0.0;0.0;4508.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.82;2.0;24056.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4268.0;1.0;2.0;0.0;0.0;False;0.1913881418498447;1.0;0.3314207422141597;0.0;0.03756900141621874;0.0;0.034910965323336464;0.0;0.0;1.0;0.0;1.0;0.0;0.0;24056.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.1835758312350646;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8744142455482662;0.961922181576322;0.0;0.0;0.0;4268.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0014133688061190555;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.84;2.0;18827.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4119.0;1.0;2.0;0.0;0.0;False;0.17308675570568047;1.0;0.2918013070860267;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18827.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9060451565914056;0.9690869495936688;0.0;0.0;0.0;4119.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.91;2.0;24912.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4119.0;1.0;2.0;0.0;0.0;False;0.18480397123222086;1.0;0.2918013070860267;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;24912.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9060451565914056;0.9645953757225434;0.0;0.0;0.0;4119.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0
0.0;0.0;1.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.47;0.0;10210.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;878.0;0.0;0.0;0.0;0.0;False;0.048428719251654366;0.0;0.17881575858657447;0.0;0.33661063291176185;0.0;0.08314350797266515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10210.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2762563793574451;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.03302961275626424;0.0023506366307541626;0.0;0.0;0.0;878.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13026444662095985;0.0;0.0;0.0
0.0;0.0;1.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.47;0.0;10210.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;878.0;1.0;0.0;0.0;0.0;False;0.048428719251654366;1.0;0.17881575858657447;0.0;0.33661063291176185;0.0;0.08314350797266515;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10210.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2762563793574451;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.03302961275626424;0.0023506366307541626;0.0;0.0;0.0;878.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.13026444662095985;0.0;0.0;0.0
0.0;0.0;1.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.47;0.0;10210.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;878.0;0.0;0.0;0.0;0.0;False;0.048428719251654366;0.0;0.17881575858657447;0.0;0.33661063291176185;0.0;0.08314350797266515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10210.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2762563793574451;0.0;3.0;0.0;2.0;0.0;1.0;0.0;0.03302961275626424;0.0023506366307541626;0.0;0.0;0.0;878.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13026444662095985;0.0;0.0;0.0
0.0;0.0;1.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.47;0.0;10210.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;878.0;1.0;0.0;0.0;0.0;False;0.048428719251654366;1.0;0.17881575858657447;0.0;0.33661063291176185;0.0;0.08314350797266515;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10210.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2762563793574451;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.03302961275626424;0.0023506366307541626;0.0;0.0;0.0;878.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.13026444662095985;0.0;0.0;0.0
0.0;0.0;1.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;1.33;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.47;2.0;10210.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;878.0;1.0;2.0;0.0;0.0;False;0.048428719251654366;1.0;0.17881575858657447;0.0;0.33661063291176185;0.0;0.08314350797266515;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10210.0;0.1111111111111111;0.0;1.0;0.0;0.0;0.0;2.0;9.0;1.0;0.0;0.2762563793574451;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.03302961275626424;0.0023506366307541626;0.0;0.0;0.0;878.0;0.0;9.0;5.0;1.0;2.0;0.0;0.0;0.0;9.0;2.0;0.13026444662095985;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3535533905932738;0.0;0.0;0.0;5.13;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.57;2.0;29664.0;4.166190448976482;0.0;0.0;0.0;8.0;0.0;0.0;4535.0;3.25;2.0;0.0;0.0;False;0.4865904468146707;1.0;0.3817677044607585;0.0;0.08560624438807735;0.0;0.0048511576626240355;0.0;0.0;10.0;0.0;1.0;0.0;0.0;29664.0;0.125;0.0;1.0;0.0;0.0;0.0;2.0;8.0;1.0;0.0;0.06948876666352477;3.25;3.0;0.0;1.0;0.0;1.0;0.0;0.8229327453142227;0.6150552858683926;0.0;0.0;0.0;4535.0;0.0;8.0;6.0;1.0;2.0;0.0;0.0;0.0;8.0;2.0;0.007382686084142396;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.58;0.0;9253.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1507.0;0.0;0.0;0.0;0.0;False;0.12378200240911184;0.0;0.14639849078037448;0.0;0.4097608693003721;0.0;0.4631718646317186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9253.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4988073681252674;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.021897810218978103;0.01556252026369826;0.0;0.0;0.0;1507.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2134442883389171;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.58;2.0;9253.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1507.0;1.0;2.0;0.0;0.0;False;0.12378200240911184;1.0;0.14639849078037448;0.0;0.4097608693003721;0.0;0.4631718646317186;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9253.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;9.0;0.0;0.0;0.4988073681252674;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.021897810218978103;0.01556252026369826;0.0;0.0;0.0;1507.0;0.0;9.0;2.0;1.0;2.0;0.0;0.0;0.0;9.0;2.0;0.2134442883389171;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.44;3.0;27919.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4508.0;1.0;3.0;1.0;0.0;False;0.3288522675481403;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;27919.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;0.8278615794143744;0.876643146244493;1.0;0.0;0.0;4508.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.06;2.0;19046.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4964.0;1.0;2.0;0.0;0.0;False;0.3491383408293949;1.0;0.3632002787146486;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;19046.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8436744560838034;0.8579229234484931;0.0;0.0;0.0;4964.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3535533905932738;0.0;0.0;0.0;3.38;0.0;2.0;0.375;0.0;1.0;1.0;0.0;1.52;2.0;41014.0;3.7032803990902057;0.0;0.0;0.0;8.0;1.0;0.0;4655.0;3.0;2.0;0.0;0.0;False;0.29927405751776875;1.0;0.3987481084666416;0.0;0.05832580688562455;0.0;0.00945220193340494;0.0;0.5175491695067657;9.0;0.0;1.0;0.0;0.0;41014.0;0.125;0.0;1.0;0.0;0.0;0.0;2.0;8.0;1.0;0.0;0.09677225635095238;3.0;3.0;0.0;2.0;0.0;1.0;0.0;0.8017185821697099;0.9005461549714732;0.0;0.0;0.0;4655.0;0.0;8.0;7.0;1.0;2.0;0.0;0.0;0.0;8.0;2.0;0.0034134685717072213;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.29;2.0;7109.0;4.166190448976482;0.0;0.0;0.0;8.0;0.0;0.0;1488.0;3.25;2.0;0.0;0.0;False;0.06482889465217874;1.0;0.19360878772536166;0.0;0.33080198442690595;0.0;0.2950268817204301;0.0;0.0;10.0;0.0;1.0;0.0;0.0;7109.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;0.4562081655699558;3.25;2.0;0.0;1.0;0.0;1.0;0.0;0.03897849462365592;0.0042200028133352096;0.0;0.0;0.0;1488.0;0.0;8.0;7.0;1.0;2.0;0.0;0.0;0.0;8.0;2.0;0.1250527500351667;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.75;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.19;2.0;24961.0;4.69041575982343;0.0;0.0;0.0;4.0;0.0;0.0;4511.0;8.5;2.0;0.0;0.0;True;0.3983094013539568;1.0;0.3780200732133172;0.0;0.025310368302642786;0.0;0.0006650410108623365;0.0;0.0;10.0;0.0;4.5;0.0;0.0;24961.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.025782670390282918;5.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8273110175127466;0.8022515123592805;0.0;0.0;0.0;4511.0;0.0;4.0;3.0;1.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0006409999599375025;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.42;2.0;25520.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4508.0;1.0;2.0;0.0;0.0;False;0.47282585716936;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;25520.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8278615794143744;0.6626175548589341;0.0;0.0;0.0;4508.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.64;0.0;19511.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4508.0;1.0;0.0;0.0;0.0;False;0.4013037087433061;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;19511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.8278615794143744;0.7982676438931885;0.0;0.0;0.0;4508.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.18;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.41;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.58;3.0;3006.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;584.0;0.0;3.0;0.0;0.0;False;0.13758180728627362;0.0;0.2993409743334817;0.0;0.36882559150951066;0.0;0.05821917808219178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3006.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.2343581722657183;0.0;3.0;0.0;3.0;0.0;1.0;0.0;0.09931506849315068;0.01929474384564205;0.0;0.0;0.0;584.0;0.0;0.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;0.16234198270126413;0.0;0.0;0.0
