Fout_min;VG_count;MCLC_count;Di_25%;Fout_25%;blame_merge_blame_getDistinctOperatorsCnt_std;Ci_75%;Fin_count;Di_min;NVAR_25%;Ci_25%;MCLC_std;blame_merge_blame_getDistinctOperandsCnt_count;Ci_mean;blame_merge_blame_getDistinctOperatorsCnt_min;NCOMP_25%;NCOMP_50%;blamemerge_blamegetDistinctOperandsCnt_mean;NVAR_count;MCLC_min;blame_merge_blame_getDistinctOperandsCnt_max;NCOMP_mean;Di_50%;blame_merge_blame_getDistinctOperandsCnt_std;NVAR_min;Fout_75%;Si_max;MCLC_25%;Ci_count;Fin_min;NCOMP_max;blame_merge_blame_getDistinctOperatorsCnt_count;Ci_min;Fin_std;IOVars_25%;Fout_max;blamemerge_blamegetDifficulty_std;IOVars_mean;VG_std;blame_merge_blame_getDistinctOperatorsCnt_mean;blamemerge_blamegetDifficulty_count;ClTCi;blame_merge_blame_getDifficulty_std;blame_merge_blame_getDistinctOperandsCnt_mean;Fin_25%;Si_count;Fin_mean;Si_min;Di_max;blamemerge_blamegetDistinctOperandsCnt_std;IOVars_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDistinctOperandsCnt_min;NOP_25%;NBD_25%;NBD_max;Bugged;IOVars_min;VG_75%;blame_merge_blame_getDistinctOperatorsCnt_max;NBD_50%;NVAR_std;Si_25%;NBD_mean;blame_merge_blame_getDifficulty_count;blamemerge_blamegetDifficulty_mean;Fout_50%;Fout_count;MCLC_max;blame_merge_blame_getDifficulty_min;Fout_mean;MCLC_75%;ClRCi;blamemerge_blamegetDistinctOperatorsCnt_mean;blamemerge_blamegetDistinctOperandsCnt_max;NOP_mean;blamemerge_blamegetDistinctOperatorsCnt_max;IOVars_75%;Fin_75%;Fout_std;NCOMP_75%;NVAR_75%;NOP_max;NBD_count;Fin_max;Fin_50%;Di_std;VG_50%;blamemerge_blamegetDistinctOperatorsCnt_count;MCLC_50%;Ci_50%;NVAR_mean;blamemerge_blamegetDistinctOperatorsCnt_std;NOPa;VG_mean;NBD_std;VG_25%;Difficulty;VG_min;Ci_std;Di_75%;Di_count;Si_mean;Si_std;Si_50%;blame_merge_blame_getDifficulty_max;MCLC_mean;blamemerge_blamegetDistinctOperandsCnt_count;NOP_std;NCOMP_std;NCOMP_count;NOP_min;IOVars_max;NBD_min;NVAR_max;NBD_75%;NOP_50%;NVAR_50%;IOVars_std;Ci_max;blame_merge_blame_getDifficulty_mean;NOP_count;Si_75%;IOVars_50%;NumberOfDistinctOperators;NCOMP_min;NOP_75%;NumberOfDistinctOperands;VG_max;Di_mean
0.0;12.0;12.0;1.0;0.0;0.0;2.0;12.0;0.5;0.0;1.375;4.23101821687347;0.0;1.75;0.0;0.0;1.0;1.1954110898661567;12.0;0.0;0.0;1.6666666666666667;1.0;0.0;0.0;1.0;1.0;0.0;12.0;0.0;9.0;0.0;1.0;0.9962049198956221;1.0;1.0;1.4089724331879303;1.75;1.9598237397554636;0.0;5230.0;21.0;0.0;0.0;0.0;12.0;0.4166666666666667;0.0;2.0;1.7773510723050476;12.0;5.333333333333333;0.0;0.75;1.0;3.0;False;1.0;2.25;0.0;1.0;1.712255291076124;0.0;1.3333333333333333;0.0;0.9490312300828552;0.0;12.0;15.0;0.0;0.4166666666666667;4.0;1.75;1.8638623326959851;5.0;1.25;9.0;2.0;0.0;0.5149286505444373;2.25;2.0;3.0;12.0;3.0;0.0;0.5365433699886598;2.0;5230.0;2.0;2.0;1.25;2.471449905592627;0.0;2.25;0.6513389472789296;1.0;70.42372881355931;1.0;0.5;2.0;12.0;0.4166666666666667;0.5149286505444373;0.0;0.0;2.9166666666666665;5230.0;0.9653072991634228;2.570225788926064;12.0;0.0;3.0;1.0;6.0;1.25;1.0;1.0;0.621581560508061;2.5;0.0;12.0;1.0;2.0;30.0;0.0;2.0;59.0;8.0;1.3333333333333333
0.0;11.0;11.0;1.0;0.0;0.0;1.0;11.0;1.0;0.0;1.0;0.9045340337332908;0.0;1.0909090909090908;0.0;0.0;0.0;0.4634146341463415;11.0;0.0;0.0;0.5454545454545454;1.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.1934998705030009;1.0909090909090908;0.4045199174779453;0.0;3608.0;14.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;1.0673430386260538;11.0;5.25;0.0;0.0;1.0;2.0;False;1.0;1.0;0.0;1.0;0.4045199174779452;0.0;1.181818181818182;0.0;0.5144817073170732;0.0;11.0;2.0;0.0;0.0;1.5;1.166666667;0.9878048780487804;5.0;0.6363636363636364;7.0;1.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.30151134457776363;1.0;3608.0;0.0;1.0;0.18181818181818185;1.9756953634838081;0.0;1.181818181818182;0.4045199174779453;1.0;24.387096774193548;1.0;0.30151134457776363;1.0;11.0;0.0;0.0;0.0;0.0;0.7272727272727273;3608.0;0.504524979109513;0.6875516509523286;11.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.30151134457776363;2.0;0.0;11.0;0.0;1.0;18.0;0.0;1.0;31.0;2.0;1.0909090909090908
0.0;2.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2802768166089966;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.4865195120617354;1.0;0.0;0.0;1156.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.7330977973715946;2.0;4.0;0.0;0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.25;0.0;2.0;0.0;0.0;0.0;0.0;2.333333333;2.4238754325259517;6.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1156.0;0.0;1.0;0.0;2.7316171950855095;0.0;1.0;0.0;1.0;19.5;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1156.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;18.0;0.0;0.0;18.0;1.0;1.0
0.0;9.0;9.0;3.0;0.0;0.0;4.0;9.0;2.0;0.0;3.0;6.344288770224759;0.0;3.5;0.0;0.0;0.0;2.5414895292079978;9.0;0.0;0.0;2.6666666666666665;3.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;12.0;0.0;2.0;0.4409585518440984;3.0;1.0;1.8452705183027711;3.888888888888889;3.6324157862838935;0.0;6351.0;39.5;0.0;0.0;0.0;9.0;0.2222222222222222;0.0;4.0;2.430346772478497;9.0;8.25;0.0;2.0;1.0;4.0;False;2.0;3.0;0.0;1.0;2.39791576165636;0.0;1.4444444444444444;0.0;1.7701036957059633;0.0;9.0;19.0;0.0;0.2222222222222222;5.0;3.5909090910000003;3.4311132105180286;9.0;2.888888888888889;11.0;4.0;0.0;0.4409585518440984;5.0;2.0;5.0;9.0;1.0;0.0;0.7546154281781181;1.0;6351.0;0.0;4.0;1.3333333333333333;3.1454406956762044;0.0;2.7777777777777777;1.0137937550497031;1.0;85.19135802469134;1.0;0.7071067811865476;4.0;9.0;0.2222222222222222;0.4409585518440984;0.0;0.0;4.0;6351.0;1.1666666666666663;4.092676385936225;9.0;1.0;6.0;1.0;7.0;1.0;3.0;0.0;1.1666666666666663;4.0;0.0;9.0;0.0;4.0;37.0;0.0;3.0;81.0;12.0;3.2777777777777777
0.0;2.0;2.0;0.5;0.0;0.0;1.5;2.0;0.0;0.25;0.5;2.8284271247461903;0.0;1.0;0.0;0.75;1.5;0.7749207467418106;2.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;0.5;0.0;0.8182671064106734;1.0;0.7071067811865476;0.0;2839.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.7398831051481567;2.0;3.5;0.0;0.25;1.0;1.0;False;0.0;1.75;0.0;1.0;0.7071067811865476;0.0;1.0;0.0;0.3671187037689328;0.0;2.0;4.0;0.0;0.0;3.0;1.25;0.7671715392743924;9.0;0.5;7.0;1.5;0.0;0.0;2.25;0.75;1.0;2.0;0.0;0.0;1.4142135623730951;1.5;2839.0;2.0;1.0;0.5;1.6212016253906434;0.0;1.5;0.0;1.25;20.2;1.0;1.4142135623730951;1.5;2.0;0.0;0.0;0.0;0.0;2.0;2839.0;0.7071067811865476;2.1213203435596424;2.0;0.0;2.0;1.0;1.0;1.0;0.5;0.5;1.4142135623730951;2.0;0.0;2.0;0.0;1.0;20.0;0.0;0.75;50.0;2.0;1.0
0.0;3.0;3.0;1.0;0.0;0.0;2.0;3.0;0.0;1.0;1.5;3.055050463303893;0.0;1.6666666666666667;0.0;1.0;2.0;1.5118637193267086;3.0;0.0;0.0;1.6666666666666667;2.0;0.0;0.0;0.5;1.0;2.0;3.0;0.0;3.0;0.0;1.0;0.0;1.0;1.0;1.7760825862750924;1.3333333333333333;1.0;0.0;4931.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.9818679068204998;3.0;7.5;0.0;0.5;1.0;2.0;True;0.0;2.5;0.0;1.0;1.5275252316519463;0.0;1.3333333333333333;0.0;1.2620817278442509;0.0;3.0;6.0;0.0;0.3333333333333333;5.0;1.5;2.3790306225917663;9.0;0.6666666666666666;11.0;2.0;0.0;0.5773502691896258;2.5;2.5;1.0;3.0;0.0;0.0;1.1547005383792517;2.0;4931.0;4.0;2.0;1.6666666666666667;2.9708725187377993;0.0;2.0;0.5773502691896257;1.5;51.22340425531914;1.0;0.5773502691896257;2.0;3.0;0.3333333333333333;0.5773502691896258;0.0;0.0;3.333333333333333;4931.0;0.5773502691896258;1.5275252316519463;3.0;0.0;2.0;1.0;3.0;1.5;1.0;2.0;1.1547005383792517;2.0;0.0;3.0;0.5;2.0;30.0;0.0;1.0;94.0;3.0;1.3333333333333333
0.0;6.0;6.0;1.0;0.0;0.0;2.0;6.0;1.0;0.0;1.25;8.280499179799891;0.0;1.6666666666666667;0.0;0.5;4.0;1.0670033670033672;6.0;0.0;0.0;4.5;1.0;0.0;0.0;0.75;1.0;1.25;6.0;0.0;11.0;0.0;1.0;0.5163977794943223;1.25;1.0;1.7637591662225294;1.6666666666666667;2.7325202042558927;0.0;5940.0;13.0;0.0;0.0;0.0;6.0;0.3333333333333333;0.0;2.0;1.8454940351293576;6.0;9.75;0.0;0.25;1.0;5.0;False;1.0;4.5;0.0;1.5;4.457203906785809;0.0;2.1666666666666665;0.0;0.9551242584575916;0.0;6.0;19.0;0.0;0.3333333333333333;14.25;1.625;1.7717171717171718;8.0;0.6666666666666666;13.0;2.0;0.75;0.5163977794943222;7.5;5.25;1.0;6.0;1.0;0.0;0.5163977794943222;2.5;5940.0;5.5;2.0;3.333333333333333;2.776954220125276;0.0;3.333333333333333;1.6020819787597222;1.25;57.81818181818182;1.0;0.5163977794943223;1.75;6.0;0.3333333333333333;0.5163977794943222;0.0;0.0;7.833333333333332;5940.0;0.5163977794943223;4.54972526643093;6.0;0.0;2.0;1.0;11.0;2.75;1.0;1.5;0.5163977794943223;2.0;0.0;6.0;0.75;2.0;36.0;0.0;1.0;99.0;8.0;1.3333333333333333
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3907103825136612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.442503468807376;0.0;0.0;0.0;2196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2251670876337986;0.0;2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14025500910746813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3105646630236794;6.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2196.0;0.0;0.0;0.0;0.8919265574988144;0.0;0.0;0.0;0.0;8.775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2196.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;20.0;0.0;0.0
0.0;4.0;4.0;0.75;0.0;0.0;1.0;4.0;0.0;0.0;0.75;0.0;0.0;0.75;0.0;0.0;0.0;0.9099099099099099;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.8008834466848466;0.75;0.0;0.0;3552.0;9.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.6662680509005003;4.0;3.5;0.0;0.75;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4155405405405405;0.0;4.0;0.0;0.0;0.0;0.0;1.5;0.8992117117117117;7.0;0.75;7.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.5;1.0;3552.0;0.0;1.0;0.0;1.5978299308666075;0.0;1.0;0.0;1.0;25.363636363636363;1.0;0.5;1.0;4.0;0.0;0.0;0.0;0.0;0.0;3552.0;0.5;0.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.5;1.0;0.0;4.0;0.0;1.0;18.0;0.0;1.0;44.0;1.0;0.75
0.0;17.0;17.0;1.0;0.0;0.0;2.0;17.0;0.333333333;0.0;1.0;1.9288826390670115;0.0;1.7549019607647058;0.0;0.0;0.0;1.0;17.0;0.0;0.0;0.7058823529411765;1.0;0.0;0.0;1.0;4.0;0.0;17.0;0.0;3.0;0.0;1.0;0.7122871199007255;1.0;2.0;1.3228769005993049;1.4705882352941178;0.939336436627724;0.0;5412.0;29.833333333000002;0.0;0.0;0.0;17.0;0.4117647058823529;0.0;3.0;1.636535368791713;17.0;5.833333333333332;0.0;0.0;1.0;2.0;False;1.0;2.0;0.0;1.0;0.8702602720890291;0.0;1.1764705882352942;0.0;0.8707686622320769;0.0;17.0;5.0;0.0;0.4117647058823529;3.0;1.7549019609999998;1.771618625277162;5.0;0.8823529411764706;9.0;2.0;1.0;0.6183469424008422;1.0;1.0;3.0;17.0;2.0;0.0;0.7215463152178753;1.0;5412.0;0.0;1.5;0.5882352941176471;2.422012975370521;0.0;1.5882352941176472;0.39295262399668784;1.0;62.769230769230774;1.0;0.8722529239224469;2.0;17.0;0.5294117647058824;1.0073261052672768;0.0;0.0;1.2941176470588236;5412.0;0.9926198253344828;1.1048023512348797;17.0;0.0;3.0;1.0;2.0;1.0;1.0;0.0;0.6242642728467979;4.333333333;0.0;17.0;1.0;1.0;30.0;0.0;2.0;65.0;4.0;1.2254901960588234
0.0;11.0;11.0;0.5;0.0;0.0;1.5;11.0;0.333333333;0.0;1.0;1.300349603340998;0.0;1.5757575757272726;0.0;0.0;0.0;0.457516339869281;11.0;0.0;0.0;0.7272727272727273;1.0;0.0;0.0;1.0;4.0;0.0;11.0;0.0;4.0;0.0;1.0;1.5666989036012804;1.0;2.0;1.3850075027635416;1.0909090909090908;0.4670993664969138;0.0;3366.0;19.333333333;0.0;0.0;0.0;11.0;0.6363636363636364;0.0;1.0;1.0603519050000514;11.0;7.0;0.0;0.0;1.0;2.0;False;1.0;1.5;0.0;1.0;0.4045199174779452;0.0;1.181818181818182;0.0;0.5980392156862745;1.0;11.0;4.0;0.0;0.6363636363636364;1.5;1.611111111;1.03921568627451;6.0;0.6363636363636364;8.0;1.0;0.0;0.6741998624632421;1.0;0.0;1.0;11.0;5.0;0.0;0.2824853621451254;1.0;3366.0;0.0;1.5;0.18181818181818185;2.003179013543391;0.0;1.2727272727272727;0.4045199174779453;1.0;29.6896551724138;1.0;0.972864145850184;1.0;11.0;0.8181818181818182;1.1677484162422844;1.0;0.0;0.9090909090909092;3366.0;0.504524979109513;1.1908743922772955;11.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.30151134457776363;4.333333333;0.0;11.0;1.0;1.0;21.0;0.0;1.0;29.0;2.0;0.7575757575454545
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7788232342240622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5097275006948346;0.0;0.0;0.0;7971.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7267206014218928;0.0;2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2293313260569565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5504955463555389;6.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7971.0;0.0;0.0;0.0;1.019042379130144;0.0;0.0;0.0;0.0;8.775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7971.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;20.0;0.0;0.0
0.0;4.0;4.0;0.75;0.0;0.0;1.0;4.0;0.0;0.0;0.75;0.0;0.0;0.75;0.0;0.0;0.0;0.9902697495183044;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.7287537637484554;0.75;0.0;0.0;10380.0;9.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.7584672519780271;4.0;3.5;0.0;0.75;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4069364161849711;0.0;4.0;0.0;0.0;0.0;0.0;1.5;0.9410404624277456;7.0;0.75;7.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.5;1.0;10380.0;0.0;1.0;0.0;1.4322855942883437;0.0;1.0;0.0;1.0;25.540540540540533;1.0;0.5;1.0;4.0;0.0;0.0;0.0;0.0;0.0;10380.0;0.5;0.0;4.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.5;1.0;0.0;4.0;0.0;1.0;18.0;0.0;1.0;37.0;1.0;0.75
0.0;6.0;6.0;3.0;0.0;0.0;4.0;6.0;2.0;0.0;3.0;8.400396816024031;0.0;3.6666666666666665;0.0;0.0;0.0;1.6414664981036662;6.0;0.0;0.0;2.0;3.5;0.0;0.0;0.0;0.0;0.0;6.0;0.0;10.0;0.0;2.0;0.0;3.0;0.0;1.6524537329933022;3.6666666666666665;3.600925806881706;0.0;15820.0;31.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;2.2957068194127377;6.0;7.5;0.0;2.0;1.0;4.0;False;2.0;2.5;0.0;1.0;4.400757510550504;0.0;1.6666666666666667;0.0;1.0605001204021434;0.0;6.0;21.0;0.0;0.0;3.0;3.875;2.1417825537294566;8.0;2.6666666666666665;10.0;4.0;0.0;0.0;1.5;1.5;5.0;6.0;0.0;0.0;1.3662601021279464;1.0;15820.0;0.0;3.5;2.1666666666666665;2.920734460107314;0.0;2.833333333333333;1.2110601416389966;1.0;57.82258064516129;1.0;1.3662601021279464;4.0;6.0;0.0;0.0;0.0;0.0;4.166666666666667;15820.0;1.3662601021279464;4.0;6.0;1.0;6.0;1.0;11.0;1.75;2.5;0.0;1.3662601021279464;6.0;0.0;6.0;0.0;3.5;30.0;0.0;3.0;62.0;10.0;3.6666666666666665
0.0;2.0;2.0;0.5;0.0;0.0;1.5;2.0;0.0;0.25;0.5;2.8284271247461903;0.0;1.0;0.0;0.75;1.5;1.3468572900566718;2.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;0.0;0.0;0.5;0.0;0.4599009542286406;1.0;0.7071067811865476;0.0;7764.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.380491835327248;2.0;3.5;0.0;0.25;1.0;1.0;False;0.0;1.75;0.0;1.0;0.7071067811865476;0.0;1.0;0.0;0.2606742658423493;0.0;2.0;4.0;0.0;0.0;3.0;1.25;0.5372230808861411;9.0;0.5;7.0;1.5;0.0;0.0;2.25;0.75;1.0;2.0;0.0;0.0;1.4142135623730951;1.5;7764.0;2.0;1.0;0.5;0.9189940768632792;0.0;1.5;0.0;1.25;20.2;1.0;1.4142135623730951;1.5;2.0;0.0;0.0;0.0;0.0;2.0;7764.0;0.7071067811865476;2.1213203435596424;2.0;0.0;2.0;1.0;1.0;1.0;0.5;0.5;1.4142135623730951;2.0;0.0;2.0;0.0;1.0;20.0;0.0;0.75;50.0;2.0;1.0
0.0;3.0;3.0;1.0;0.0;0.0;2.0;3.0;0.0;1.0;1.5;3.055050463303893;0.0;1.6666666666666667;0.0;1.0;2.0;0.990481004127706;3.0;0.0;0.0;1.6666666666666667;2.0;0.0;0.0;0.5;1.0;2.0;3.0;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.4717612515203583;1.3333333333333333;1.0;0.0;11871.0;6.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0928313547639883;3.0;7.5;0.0;0.5;1.0;2.0;False;0.0;2.5;0.0;1.0;1.5275252316519463;0.0;1.3333333333333333;0.0;0.2063621430376548;0.0;3.0;6.0;0.0;0.3333333333333333;5.0;1.5;0.4708112206216831;9.0;0.6666666666666666;11.0;2.0;0.0;0.5773502691896258;2.5;2.5;1.0;3.0;0.0;0.0;1.1547005383792517;2.0;11871.0;4.0;2.0;1.6666666666666667;0.9078723420065208;0.0;2.0;0.5773502691896257;1.5;52.930851063829785;1.0;0.5773502691896257;2.0;3.0;0.3333333333333333;0.5773502691896258;0.0;0.0;3.333333333333333;11871.0;0.5773502691896258;1.5275252316519463;3.0;0.0;2.0;1.0;3.0;1.5;1.0;2.0;1.1547005383792517;2.0;0.0;3.0;0.5;2.0;31.0;0.0;1.0;94.0;3.0;1.3333333333333333
0.0;13.0;13.0;1.0;0.0;0.0;3.5;13.0;0.4;0.0;1.0;19.830370388461976;0.0;3.511538461538461;0.0;1.0;2.0;1.0206103021855817;13.0;0.0;0.0;7.153846153846153;1.0;0.0;0.0;1.0;16.0;2.0;13.0;0.0;50.0;0.0;1.0;0.6304251719561151;1.0;4.0;1.7816312934015877;2.0;8.067821489704864;0.0;33721.0;48.65;0.0;0.0;0.0;13.0;0.6923076923076923;0.0;4.0;1.9242218608749224;13.0;9.75;0.0;1.0;1.0;7.0;True;1.0;4.0;0.0;1.0;6.563301233138937;0.0;1.8461538461538465;0.0;0.8891529370563207;0.0;13.0;74.0;0.0;0.6923076923076923;6.0;3.2433333330000003;1.4904658817947274;11.0;1.3076923076923077;13.0;2.0;1.0;1.3155870289605436;6.0;2.0;4.0;13.0;2.0;1.0;0.9668213846122714;2.0;33721.0;4.0;2.0;2.9230769230769234;2.5865514993878773;0.0;4.615384615384615;1.6756169931378435;1.0;90.6125;1.0;4.564087798881332;2.0;13.0;2.0769230769230766;4.855607384964633;0.0;0.0;10.076923076923077;33721.0;1.1094003924504579;13.415452246359756;13.0;0.0;5.0;1.0;24.0;2.0;1.0;1.0;1.2909944487358056;16.4;0.0;13.0;1.0;2.0;44.0;0.0;1.0;160.0;31.0;1.4346153846153844
0.0;6.0;6.0;1.0;0.0;0.0;1.875;6.0;0.5;0.75;1.0;21.848722311994962;0.0;1.6666666666666667;0.0;4.0;10.0;1.52939841604829;6.0;0.0;0.0;12.333333333333336;1.0;0.0;0.0;0.75;1.0;4.75;6.0;0.0;40.0;0.0;1.0;0.5163977794943223;1.0;1.0;1.5591144903946632;1.8333333333333333;8.981462390204983;0.0;44067.0;11.0;0.0;0.0;0.0;6.0;0.3333333333333333;0.0;2.5;2.1862545989695867;6.0;7.7;0.0;1.0;2.0;7.0;False;1.0;10.25;0.0;2.5;7.730890418746514;0.0;3.1666666666666665;0.0;1.059384654535788;0.0;6.0;60.0;0.0;0.3333333333333333;21.5;1.571428571;2.0975559942814352;7.0;1.3333333333333333;11.0;1.75;0.75;0.5163977794943223;11.5;10.0;4.0;6.0;1.0;0.0;0.7527726527090809;4.5;44067.0;15.0;1.25;6.833333333333332;2.5657849769630823;0.0;8.333333333333334;2.136976056643281;3.25;104.77777777777777;1.0;0.983192080250175;1.75;6.0;0.3333333333333333;0.5163977794943223;0.0;0.0;19.166666666666668;44067.0;1.3662601021279464;14.389811210251048;6.0;0.0;5.0;1.0;20.0;3.75;1.0;5.0;1.6020819787597222;3.5;0.0;6.0;0.75;1.0;41.0;0.0;1.0;153.0;25.0;1.3333333333333333
0.0;4.0;4.0;1.75;0.0;0.0;2.25;4.0;1.0;0.0;1.75;14.2828568570857;0.0;2.0;0.0;0.0;3.5;0.35230106551802315;4.0;0.0;0.0;8.75;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;28.0;0.0;1.0;0.0;1.75;0.0;0.9786697262389727;2.0;3.4641016151377544;0.0;4411.0;8.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;1.3460721514007494;4.0;10.8;0.0;0.75;1.0;6.0;False;1.0;7.0;0.0;2.5;3.304037933599835;0.0;3.0;0.0;0.2471344268215725;0.0;4.0;30.0;0.0;0.0;18.0;2.0;0.6125595103151212;11.0;1.0;12.0;2.25;0.0;0.0;12.25;3.25;2.0;4.0;0.0;0.0;0.8164965809277259;4.0;4411.0;7.0;2.0;2.25;1.8475248014210481;0.0;4.0;2.449489742783178;1.0;59.474576271186436;1.0;0.8164965809277259;2.25;4.0;0.0;0.0;0.0;0.0;11.0;4411.0;0.8164965809277259;13.250786140200637;4.0;0.0;3.0;1.0;7.0;4.5;1.0;1.0;0.8164965809277259;3.0;0.0;4.0;0.0;2.0;29.0;0.0;1.25;59.0;7.0;2.0
0.0;1.0;1.0;5.0;0.0;0.0;5.0;1.0;5.0;7.0;5.0;0.0;0.0;5.0;0.0;14.0;14.0;0.4422003720435823;1.0;21.0;0.0;14.0;5.0;0.0;7.0;0.0;0.0;21.0;1.0;0.0;14.0;0.0;5.0;0.0;5.0;0.0;1.1382428302435483;5.0;0.0;0.0;3763.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.5571838446466657;1.0;4.666666666666667;0.0;4.0;8.0;8.0;False;5.0;16.0;0.0;8.0;0.0;0.0;8.0;0.0;0.3222163167685357;0.0;1.0;21.0;0.0;0.0;21.0;5.0;0.5625830454424661;6.0;4.0;9.0;5.0;0.0;0.0;14.0;7.0;4.0;1.0;0.0;0.0;0.0;16.0;3763.0;21.0;5.0;7.0;1.9605364744434497;0.0;16.0;0.0;16.0;35.63636363636363;16.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;21.0;3763.0;0.0;0.0;1.0;4.0;5.0;8.0;7.0;8.0;4.0;7.0;0.0;5.0;0.0;1.0;0.0;5.0;24.0;14.0;4.0;33.0;16.0;5.0
