issues_priorityMinor_min;NumberOfMathOperations_25%;NumberOfModifiers_75%;blamemerge_priorityMajor_min;PMd;NumberOfModifiers_mean;Maximum Depth_count;NumberOfModifiers_max;blamemerge_priorityMinor_count;blame_merge_priorityMajor_max;Maximum Depth_50%;NumberOfMathOperations_mean;blame_merge_priorityMinor_count;issues_priorityMajor_count;issues_priorityMajor_mean;blamemerge_priorityMajor_std;blamemerge_priorityMajor_max;NumberOfMethods_Mood;MaxNumberOfNestedBlocks_50%;NumberOfModifiers_min;PMi;Ait;Av;issues_priorityMinor_std;issues_priorityMajor_std;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_count;MaxNumberOfNestedBlocks_25%;issues_priorityMinor_max;NumberOfMathOperations_max;Maximum Block Depth;NumberOfMathOperations_50%;NOPa;NMIR;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_max;blamemerge_priorityMajor_mean;NumberOfMathOperations_75%;Average Complexity*;Ao;HMi;Ad;NumberOfModifiers_std;Maximum Complexity*;blamemerge_priorityMinor_std;Maximum Depth_min;Maximum Depth_max;Mo;issues_priorityMinor_mean;Average Block Depth;blamemerge_priorityMinor_mean;NMI;Bugged;Maximum Depth_std;NF;issues_priorityMajor_min;Ai;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_std;Mi;blame_merge_priorityMajor_std;Average Statements per Method;NumberOfModifiers_50%;blame_merge_priorityMajor_count;NM;Md;Maximum Depth_25%;blame_merge_priorityMinor_max;SIX;Maximum Depth_75%;PMR;Maximum Depth_mean;blame_merge_priorityMinor_mean;issues_priorityMinor_count;blamemerge_priorityMajor_count;NumberOfMathOperations_std;blame_merge_priorityMajor_mean;NumberOfMathOperations_min;Ma;MaxNumberOfNestedBlocks_min;Mit;NumberOfModifiers_count;MaxNumberOfNestedBlocks_std;NumberOfModifiers_25%;MaxNumberOfNestedBlocks_count;HMd;blame_merge_priorityMajor_min;NMA;issues_priorityMajor_max;blame_merge_priorityMinor_min
0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2705.0;0.0;2.0;0.0;0.0;4243.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.45;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;4243.0;2705.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;9.0;1.0;1.0;9.0;0.0;9.0;4114.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.0;1.0;1.0;2.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.62;0.0;0.0;False;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;12.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4243.0;4114.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;8.0;1.0;0.0;8.0;0.0;8.0;3483.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.0;1.0;1.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.43;0.0;0.0;False;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;11.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;3483.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;8.0;1.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;1.0;1.0;21.0;1.0;11.0;1.0;7942.0;0.0;2.0;0.0;0.0;4243.0;1.0;0.0;1.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.25;0.0;0.0;False;0.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.95;1.0;0.0;21.0;22.0;2.0;0.0;0.0;2.0;0.954545455;2.0;0.0;4243.0;7942.0;0.0;0.0;0.0;22.0;0.0;0.0;21.0;0.0;1.0;21.0;1.0;0.0;22.0;1.0;0.0
0.0;0.0;2.0;0.0;5.0;2.0;0.0;2.0;22409.0;0.0;0.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;1.0;2.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;1.0;1.0;1.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.0;5.0;0.11263823472249455;0.0;0.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;3.85;2.0;0.0;7.0;12.0;0.0;0.0;0.0;0.0;0.4166666670000001;0.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;1.0;0.0;1.0;0.0;2.0;1.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;22409.0;0.0;0.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.0;5.0;0.11263823472249455;0.0;0.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.85;0.0;0.0;7.0;12.0;0.0;0.0;0.0;0.0;0.4166666670000001;0.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;1.0;0.0;5.0;1.0;3.0;1.0;22409.0;0.0;3.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;1.0;1.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;0.9285714285714286;14.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;3.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.0;5.0;0.11263823472249455;3.0;3.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;1.75;0.0;0.0;0.0;3.85;1.0;0.0;7.0;12.0;3.0;0.0;0.0;3.0;0.4166666670000001;3.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;0.0;0.0;14.0;0.9972489631508746;1.0;14.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;1.0;0.0;5.0;1.1875;1.0;2.0;22409.0;0.0;0.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;0.6875;16.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;2.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.4031128874149275;5.0;0.11263823472249455;0.0;0.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;1.25;0.0;0.0;0.0;3.85;1.0;0.0;7.0;12.0;0.0;0.0;0.0;0.0;0.4166666670000001;0.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;0.0;0.0;16.0;0.873212459828649;1.0;16.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;1.0;0.0;5.0;1.0;1.0;1.0;22409.0;0.0;4.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;1.0;1.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;1.0;1.0;1.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.0;5.0;0.11263823472249455;4.0;4.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;3.85;1.0;0.0;7.0;12.0;4.0;0.0;0.0;4.0;0.4166666670000001;4.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;1.0;0.0;1.0;0.0;1.0;1.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;1.0;0.0;5.0;1.0;1.0;1.0;22409.0;0.0;3.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;0.0;1.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.0;5.0;0.11263823472249455;3.0;3.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.85;1.0;0.0;7.0;12.0;3.0;0.0;0.0;3.0;0.4166666670000001;3.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;1.0;0.0;5.0;0.6666666666666666;5.0;1.0;22409.0;0.0;3.0;0.0;0.0;4365.0;0.9823596792668956;0.11263823472249455;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.13165527238904934;0.13165527238904934;0.0;3.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.9871480208844658;0.0;1.85;0.0;0.0;5.0;0.5773502691896258;5.0;0.11263823472249455;3.0;3.0;0.0;0.017640320733104238;2.43;0.012851979115533938;0.0;False;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;3.85;1.0;0.0;7.0;12.0;3.0;0.0;0.0;3.0;0.4166666670000001;3.0;0.0;4365.0;22409.0;0.0;0.0;0.0;12.0;0.0;0.0;3.0;0.0;0.5;3.0;7.0;0.0;12.0;1.0;0.0
0.0;0.0;8.0;1.0;1.0;4.5;0.0;10.0;9324.0;0.0;0.0;0.0;0.0;4357.0;0.9963277484507688;0.0;1.0;6.0;2.0;1.0;0.0;0.0;1.0;0.0;0.06049467790570993;1.8333333333333333;6.0;1.25;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;4.14;0.0;0.0;5.0;4.277849927241488;9.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;False;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;9.0;2.0;0.0;6.0;7.0;0.0;0.0;0.0;0.0;0.14285714300000002;0.0;0.0;4357.0;9324.0;0.0;0.0;0.0;7.0;1.0;0.0;6.0;0.7527726527090809;2.0;6.0;6.0;0.0;7.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2356.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;2356.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;1.0;2.0;1.0;2.0;1.0;2797.0;0.0;2.0;0.0;0.0;4243.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.89;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;4243.0;2797.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;2.0;0.0;0.0;1.5;3.0;2.0;9736.0;0.0;2.0;0.0;0.0;4297.0;0.988596695368862;0.19071686088745687;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.10618800971017904;0.10618800971017904;0.6666666666666666;6.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;3.0;0.9622021364009861;0.0;1.67;0.0;0.0;0.0;0.5477225575051661;4.0;0.19071686088745687;2.0;2.0;0.0;0.011403304631138;1.81;0.03779786359901397;0.0;False;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;13.0;1.5;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;4297.0;9736.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.2110601416389968;1.0;6.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.75;1.0;0.0;1.5;1.0;2.0;11344.0;0.0;4.0;0.0;0.0;4290.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.5;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.5;0.0;0.0;0.0;0.7071067811865476;2.0;0.0;4.0;4.0;0.0;0.0;1.75;0.0;0.0;False;0.0;0.0;1.0;0.0;1.5;0.0;0.0;0.0;26.0;1.5;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;0.0;4290.0;11344.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.4142135623730951;1.25;2.0;0.0;0.0;0.0;1.0;0.0
0.0;1.75;9.0;1.0;0.0;9.0;0.0;9.0;6821.0;0.0;0.0;1.75;0.0;4243.0;1.0;0.0;1.0;4.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.5;4.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.61;0.0;0.0;False;0.0;0.0;1.0;0.0;0.5;0.0;0.0;0.0;3.5;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;6821.0;0.5;0.0;1.0;0.0;0.0;0.0;4.0;1.0;9.0;4.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;2.0;0.0;0.0;1.4444444444444444;4.0;2.0;20307.0;0.0;3.0;1.2222222222222223;0.0;4432.0;0.9875902527075812;0.13250259076749105;1.0;8.0;1.0;1.0;0.0;0.0;0.0;0.11071816189841288;0.11071816189841288;1.1111111111111112;9.0;1.0;1.0;5.0;5.0;1.0;0.0;0.0;1.0;3.0;0.9821243906042252;2.0;3.56;0.0;0.0;0.0;0.5270462766947299;11.0;0.13250259076749105;3.0;4.0;0.0;0.012409747292418772;2.01;0.017875609395774854;0.0;False;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.78;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.25;0.0;3.25;0.0;4432.0;20307.0;1.6414763002993509;0.0;0.0;0.0;0.0;0.0;9.0;0.927960727138337;1.0;9.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;10.0;1.0;0.0;6.727272727272728;3.0;10.0;13620.0;0.0;3.0;0.09090909090909093;0.0;4271.0;1.0;0.0;1.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3636363636363637;11.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.36;0.0;0.0;0.0;4.540724811985617;3.0;0.0;3.0;3.0;0.0;0.0;1.77;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.18;10.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;4271.0;13620.0;0.30151134457776363;0.0;0.0;0.0;0.0;0.0;11.0;0.504524979109513;1.0;11.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;2.0;1.0;0.0;1.2727272727272727;1.0;4.0;19884.0;0.0;2.0;0.0;0.0;5414.0;0.9988917620982638;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.033274828623901916;0.033274828623901916;0.8181818181818182;11.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.55;0.0;0.0;8.0;1.6180796699117812;8.0;0.0;2.0;2.0;0.0;0.0011082379017362397;1.93;0.0;0.0;False;0.0;8.0;0.0;0.0;2.0;0.0;0.0;0.0;6.18;0.0;0.0;11.0;11.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;5414.0;19884.0;0.0;0.0;0.0;11.0;0.0;0.0;11.0;1.1677484162422844;0.0;11.0;11.0;0.0;11.0;1.0;0.0
0.0;0.0;1.0;1.0;3.0;1.0;1.0;1.0;12144.0;0.0;3.0;0.0;0.0;4268.0;0.9985941893158388;0.0;1.0;2.0;0.5;1.0;0.0;0.0;0.0;0.037472168051254466;0.037472168051254466;0.5;2.0;0.25;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.33;0.0;0.0;2.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0014058106841611994;1.43;0.0;0.0;False;0.0;2.0;0.0;0.0;0.75;0.0;0.0;0.0;3.0;1.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;4268.0;12144.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.7071067811865476;1.0;2.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;1.0;0.0;3.0;1.0;1.0;1.0;1192.0;0.0;3.0;0.0;0.0;1167.0;0.9948586118251928;0.07079848448452049;1.0;2.0;0.5;1.0;0.0;0.0;0.0;0.07154957061858756;0.07154957061858756;0.5;2.0;0.25;1.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.9949664429530202;0.0;1.33;0.0;0.0;2.0;0.0;2.0;0.0707984844845205;3.0;3.0;0.0;0.005141388174807198;1.43;0.0050335570469798654;0.0;False;0.0;2.0;0.0;0.0;0.75;0.0;0.0;0.0;3.0;1.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;1167.0;1192.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.7071067811865476;1.0;2.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;1.0;1.0;3.0;1.0;1.0;1.0;12178.0;0.0;3.0;0.0;0.0;4249.0;0.9985879030360084;0.0;1.0;2.0;0.5;1.0;0.0;0.0;0.0;0.037555757099195834;0.037555757099195834;0.5;2.0;0.25;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.33;0.0;0.0;2.0;0.0;2.0;0.0;3.0;3.0;0.0;0.0014120969639915275;1.36;0.0;0.0;False;0.0;2.0;0.0;0.0;0.75;0.0;0.0;0.0;3.0;1.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;4249.0;12178.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.7071067811865476;1.0;2.0;0.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4001.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;4001.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17181.0;0.0;0.0;0.0;0.0;7361.0;0.9991848933568808;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028540373196458187;0.028540373196458187;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008151066431191414;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7361.0;17181.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0
0.0;0.0;2.0;1.0;0.0;1.3333333333333333;2.0;2.0;20207.0;0.0;2.0;0.3333333333333333;0.0;4243.0;1.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;9.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.15;0.0;0.0;0.0;0.5;2.0;0.0;2.0;2.0;0.0;0.0;1.92;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.85;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;4243.0;20207.0;0.5;0.0;0.0;0.0;0.0;0.0;9.0;0.4409585518440984;1.0;9.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;6762.0;0.0;2.0;0.0;0.0;4243.0;1.0;0.08567772475077061;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.9926057379473529;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.57;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;4243.0;6762.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;6.0;1.0;14923.0;0.0;3.0;0.0;0.0;4426.0;0.9663352914595572;0.08669122975901203;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.18038499845393402;0.0;8.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.9924277960195672;0.0;2.88;0.0;0.0;0.0;0.0;19.0;0.0;3.0;3.0;0.0;0.0;2.54;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.84;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;4426.0;14923.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;8.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;2.0;0.0;0.0;1.75;1.0;8.0;14923.0;0.0;2.0;1.8333333333333333;0.0;4426.0;0.9663352914595572;0.08669122975901203;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.18038499845393402;1.25;12.0;0.0;0.0;11.0;6.0;0.0;0.0;0.0;0.0;4.0;0.9924277960195672;2.0;2.88;0.0;0.0;0.0;2.050498830661811;19.0;0.0;2.0;2.0;0.0;0.0;2.54;0.0;0.0;False;0.0;0.0;0.0;0.0;2.25;0.0;0.0;0.0;6.84;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;4426.0;14923.0;3.3799766898963117;0.0;0.0;0.0;0.0;0.0;12.0;1.4222261679238195;1.0;12.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;14923.0;0.0;3.0;0.0;0.0;4426.0;0.9663352914595572;0.08669122975901203;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.18038499845393402;0.0;2.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.9924277960195672;0.0;2.88;0.0;0.0;0.0;0.0;19.0;0.0;3.0;3.0;0.0;0.0;2.54;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.84;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;4426.0;14923.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;9.0;1.0;0.0;9.0;0.0;9.0;5766.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;5766.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;5437.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.1363407653228537;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.9810557292624608;0.0;1.33;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.93;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.67;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;5437.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;5437.0;0.0;0.0;0.0;0.0;4243.0;1.0;0.1363407653228537;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.9810557292624608;0.0;1.33;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.93;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.67;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;5437.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
