WMC_CK_std;WMC_CK_50%;Bugged;NMI;NORM;DIT;WMC_CK_min;WMC_CK_75%;WMC_CK_count;WMC;WMC_CK_max;NOCh;NPM;WMC_CK_mean;WMC_CK_25%
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
1.4142135623730951;1.5;False;0.0;0.0;1.0;1.0;2.5;4.0;8.0;4.0;0.0;0.0;2.0;1.0
1.0;2.0;False;0.0;0.0;1.0;1.0;2.5;3.0;5.0;3.0;0.0;2.0;2.0;1.5
1.4638501094227998;1.0;False;0.0;0.0;1.0;1.0;2.5;7.0;13.0;4.0;0.0;6.0;1.8571428571428568;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;3.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;3.0;1.0;1.0
0.0;5.0;False;0.0;0.0;1.0;5.0;5.0;1.0;14.0;5.0;0.0;3.0;5.0;5.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;14.0;1.0;0.0;3.0;1.0;1.0
0.5477225575051661;2.0;False;0.0;0.0;1.0;1.0;2.0;5.0;14.0;2.0;0.0;3.0;1.6;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;8.0;9.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;8.0;11.0;1.0;0.0;10.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;12.0;11.0;1.0;0.0;10.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;3.0;2.0;0.0;1.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;True;0.0;0.0;1.0;2.0;2.0;4.0;8.0;2.0;0.0;1.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.479326284200894;2.0;True;0.0;0.0;1.0;1.0;2.0;18.0;46.0;10.0;0.0;11.0;2.5;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;8.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;6.0;7.0;2.0;0.0;6.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;9.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;6.0;7.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;6.0;9.0;1.0;0.0;8.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;11.0;9.0;1.0;0.0;8.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;6.0;1.0;0.0;5.0;1.0;1.0
0.40824829046386296;1.0;False;0.0;0.0;1.0;1.0;1.0;6.0;8.0;2.0;0.0;5.0;1.1666666666666667;1.0
0.5477225575051661;1.0;False;0.0;0.0;1.0;1.0;2.0;5.0;7.0;2.0;0.0;5.0;1.4;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;2.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;4.0;2.0;0.0;2.0;2.0;2.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;3.0;16.0;3.0;0.0;1.0;3.0;3.0
0.0;5.0;False;0.0;0.0;1.0;5.0;5.0;1.0;16.0;5.0;0.0;1.0;5.0;5.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;6.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;3.0;2.0;0.0;1.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;4.0;1.0;0.0;3.0;1.0;1.0
0.4472135954999581;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;24.0;2.0;0.0;3.0;1.2;1.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;24.0;4.0;0.0;3.0;4.0;4.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;24.0;3.0;0.0;3.0;3.0;3.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;24.0;4.0;0.0;3.0;4.0;4.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;24.0;4.0;0.0;3.0;4.0;4.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;24.0;2.0;0.0;3.0;2.0;2.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;24.0;4.0;0.0;3.0;4.0;4.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;24.0;1.0;0.0;3.0;1.0;1.0
0.5063696835418333;1.0;False;0.0;0.0;1.0;1.0;2.0;13.0;25.0;2.0;0.0;14.0;1.3846153846153846;1.0
0.0;6.0;False;0.0;0.0;1.0;6.0;6.0;1.0;25.0;6.0;0.0;14.0;6.0;6.0
0.4472135954999579;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;7.0;2.0;0.0;5.0;1.2;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;3.0;2.0;0.0;1.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.650840611711114;1.0;True;0.0;0.0;1.0;1.0;1.0;14.0;19.0;7.0;0.0;12.0;1.5714285714285714;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;6.0;2.0;0.0;1.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;6.0;1.0;0.0;1.0;1.0;1.0
0.4472135954999579;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;7.0;2.0;0.0;5.0;1.2;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;4.0;3.0;0.0;1.0;3.0;3.0
2.4308621740219887;1.0;True;0.0;0.0;1.0;1.0;4.0;12.0;58.0;9.0;0.0;12.0;2.5;1.0
0.0;2.0;True;0.0;0.0;1.0;2.0;2.0;1.0;58.0;2.0;0.0;12.0;2.0;2.0
0.0;4.0;True;0.0;0.0;1.0;4.0;4.0;1.0;58.0;4.0;0.0;12.0;4.0;4.0
0.0;8.0;True;0.0;0.0;1.0;8.0;8.0;1.0;58.0;8.0;0.0;12.0;8.0;8.0
0.0;7.0;True;0.0;0.0;1.0;7.0;7.0;1.0;58.0;7.0;0.0;12.0;7.0;7.0
0.0;7.0;True;0.0;0.0;1.0;7.0;7.0;1.0;58.0;7.0;0.0;12.0;7.0;7.0
0.0;1.0;True;0.0;0.0;1.0;1.0;1.0;1.0;58.0;1.0;0.0;12.0;1.0;1.0
0.0;1.0;True;0.0;0.0;1.0;1.0;1.0;1.0;58.0;1.0;0.0;12.0;1.0;1.0
0.5773502691896257;2.0;False;0.0;0.0;1.0;1.0;2.0;3.0;6.0;2.0;0.0;2.0;1.6666666666666667;1.5
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;18.0;19.0;1.0;0.0;15.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;4.0;3.0;0.0;1.0;3.0;3.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.1094003924504579;1.0;True;0.0;0.0;1.0;1.0;2.0;13.0;19.0;4.0;0.0;1.0;1.6923076923076923;1.0
0.8944271909999159;1.0;False;0.0;0.0;1.0;1.0;2.0;5.0;9.0;3.0;0.0;5.0;1.6;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;6.0;1.0;0.0;5.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;2.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;2.0;5.0;2.0;0.0;2.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;4.0;1.0;0.0;3.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;9.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;4.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;5.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;10.0;6.0;1.0;0.0;5.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0
0.674948557710553;2.0;False;0.0;0.0;1.0;1.0;2.0;10.0;18.0;3.0;0.0;3.0;1.7;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;18.0;1.0;0.0;3.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;9.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;4.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;9.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;7.0;1.0;0.0;6.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;4.0;1.0;1.0
0.4629100498862757;1.0;False;0.0;0.0;1.0;1.0;1.25;8.0;11.0;2.0;0.0;8.0;1.25;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;4.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;4.0;5.0;1.0;0.0;4.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;25.0;1.0;0.0;3.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;25.0;2.0;0.0;3.0;2.0;2.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;25.0;3.0;0.0;3.0;3.0;3.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;25.0;3.0;0.0;3.0;3.0;3.0
0.0;5.0;False;0.0;0.0;1.0;5.0;5.0;1.0;25.0;5.0;0.0;3.0;5.0;5.0
0.0;9.0;False;0.0;0.0;1.0;9.0;9.0;1.0;25.0;9.0;0.0;3.0;9.0;9.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;25.0;2.0;0.0;3.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;25.0;1.0;0.0;3.0;1.0;1.0
0.5773502691896257;2.0;False;0.0;0.0;1.0;1.0;2.0;3.0;25.0;2.0;0.0;3.0;1.6666666666666667;1.5
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;True;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;True;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.9161253813129044;1.0;False;0.0;0.0;1.0;1.0;2.25;8.0;13.0;3.0;0.0;2.0;1.625;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;10.0;3.0;0.0;4.0;3.0;3.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;0.0;0.0
0.5773502691896257;1.0;False;0.0;0.0;1.0;1.0;1.5;3.0;10.0;2.0;0.0;4.0;1.3333333333333333;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;10.0;1.0;0.0;4.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;10.0;1.0;0.0;4.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;10.0;2.0;0.0;4.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;10.0;1.0;0.0;4.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0;2.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;4.0;1.0;0.0;3.0;1.0;1.0
0.5477225575051661;1.0;False;0.0;0.0;1.0;1.0;2.0;5.0;6.0;2.0;0.0;0.0;1.4;1.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;34.0;4.0;0.0;6.0;4.0;4.0
0.7071067811865476;2.0;False;0.0;0.0;1.0;1.0;2.0;8.0;34.0;3.0;0.0;6.0;1.75;1.0
0.0;17.0;False;0.0;0.0;1.0;17.0;17.0;1.0;34.0;17.0;0.0;6.0;17.0;17.0
0.0;3.0;False;0.0;0.0;1.0;3.0;3.0;1.0;34.0;3.0;0.0;6.0;3.0;3.0
1.713446070320696;2.0;False;0.0;0.0;1.0;1.0;3.0;13.0;36.0;7.0;0.0;0.0;2.5384615384615383;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.5773502691896257;1.0;False;0.0;0.0;1.0;1.0;1.5;3.0;9.0;2.0;0.0;0.0;1.3333333333333333;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;2.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;2.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;4.0;1.0;0.0;2.0;1.0;1.0
0.5773502691896257;1.0;False;0.0;0.0;1.0;1.0;1.5;3.0;4.0;2.0;0.0;3.0;1.3333333333333333;1.0
1.4142135623730951;2.0;False;0.0;0.0;1.0;1.0;2.5;2.0;3.0;3.0;0.0;2.0;2.0;1.5
0.9972489631508746;2.0;False;0.0;0.0;1.0;1.0;3.0;14.0;21.0;4.0;0.0;9.0;2.071428571428572;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
5.670561097272008;1.5;False;0.0;0.0;1.0;1.0;3.25;20.0;68.0;26.0;0.0;1.0;3.55;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0
