WMC_CK_25%;Bugged;WMC_CK_max;WMC;WMC_CK_75%;NOCh;NPM;NMI;WMC_CK_50%;WMC_CK_min;NORM;NMIR;WMC_CK_std;WMC_CK_count;WMC_CK_mean;DIT
1.0;True;25.0;113.0;1.0;0.0;48.0;0.0;1.0;1.0;0.0;0.0;4.552101844826604;48.0;1.9583333333333333;1.0
1.0;False;7.0;22.0;2.5;0.0;10.0;0.0;1.0;1.0;0.0;0.0;2.024845673131659;10.0;2.1;1.0
1.0;False;7.0;23.0;1.0;0.0;11.0;0.0;1.0;1.0;0.0;0.0;2.071450962709253;11.0;1.9090909090909087;1.0
1.0;False;1.0;24.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;24.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;19.0;24.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;5.656854249492381;10.0;3.0;1.0
1.0;False;1.0;24.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;24.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;6.0;17.0;2.75;0.0;6.0;0.0;1.5;1.0;0.0;0.0;1.96638416050035;6.0;2.333333333333333;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;6.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2.0;False;2.0;6.0;2.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0
4.0;False;4.0;6.0;4.0;0.0;3.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;1.0
6.0;False;6.0;21.0;6.0;0.0;3.0;0.0;6.0;6.0;0.0;0.0;0.0;1.0;6.0;1.0
6.0;False;6.0;21.0;6.0;0.0;3.0;0.0;6.0;6.0;0.0;0.0;0.0;1.0;6.0;1.0
2.75;False;6.0;21.0;4.5;0.0;3.0;0.0;3.5;2.0;0.0;0.0;1.707825127659933;4.0;3.75;1.0
1.0;False;9.0;30.0;1.0;0.0;13.0;0.0;1.0;1.0;0.0;0.0;2.516611478423583;13.0;2.0;1.0
1.0;False;6.0;14.0;3.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;2.1908902300206643;5.0;2.4;1.0
1.0;False;6.0;11.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;2.16794833886788;5.0;2.2;1.0
1.0;False;6.0;16.0;2.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;1.914854215512676;7.0;2.0;1.0
1.0;False;7.0;23.0;4.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;2.3979157616563596;9.0;2.6666666666666665;1.0
1.0;True;12.0;46.0;1.0;0.0;19.0;0.0;1.0;1.0;0.0;0.0;3.0368111930480994;19.0;2.0;1.0
1.0;True;6.0;18.0;2.5;0.0;7.0;0.0;1.0;1.0;0.0;0.0;1.8644544714716091;7.0;2.142857142857143;1.0
1.0;True;5.0;11.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;1.7320508075688772;5.0;2.0;1.0
1.0;True;5.0;12.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;1.7320508075688772;5.0;2.0;1.0
1.0;True;5.0;10.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;1.7320508075688772;5.0;2.0;1.0
1.0;False;1.0;6.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;1.0;9.0;1.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0
1.0;False;5.0;25.0;5.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;2.070196678027062;8.0;2.5;1.0
1.0;False;1.0;9.0;1.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0
1.0;False;1.0;8.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0
1.5;False;8.0;17.0;3.0;0.0;6.0;0.0;2.0;1.0;0.0;0.0;2.410295378065479;7.0;2.8571428571428568;1.0
1.0;False;10.0;53.0;3.0;0.0;11.0;0.0;2.0;1.0;0.0;0.0;2.7129861993100994;17.0;2.8823529411764706;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;4.0;9.0;3.25;0.0;4.0;0.0;2.0;1.0;0.0;0.0;1.5;4.0;2.25;1.0
1.0;False;3.0;7.0;2.0;0.0;1.0;0.0;1.5;1.0;0.0;0.0;0.8164965809277259;6.0;1.6666666666666667;1.0
1.25;False;2.0;3.0;1.75;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
8.0;False;8.0;6.0;8.0;0.0;1.0;0.0;8.0;8.0;0.0;0.0;0.0;1.0;8.0;1.0
1.0;False;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5;False;3.0;5.0;2.5;0.0;2.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;2.0;1.0
1.0;False;8.0;12.0;4.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;3.0822070014844885;5.0;3.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.5;False;6.0;12.0;4.5;0.0;3.0;0.0;3.0;1.0;0.0;0.0;2.0412414523193148;6.0;3.1666666666666665;1.0
0.0;False;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;False;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2.75;False;6.0;12.0;5.25;0.0;3.0;0.0;4.0;2.0;0.0;0.0;1.8257418583505536;4.0;4.0;1.0
0.0;False;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.0;False;2.0;3.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0
0.0;False;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.25;False;2.0;3.0;1.75;0.0;1.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.5;False;5.0;7.0;3.5;0.0;2.0;0.0;2.0;1.0;0.0;0.0;2.081665999466133;3.0;2.6666666666666665;1.0
1.0;False;3.0;5.0;2.0;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.8164965809277259;6.0;1.6666666666666667;1.0
0.0;False;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;3.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;3.0;19.0;2.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.7264831572567789;9.0;1.5555555555555556;1.0
1.25;False;2.0;3.0;1.75;0.0;1.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;2.0;5.0;1.5;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.5773502691896257;3.0;1.3333333333333333;1.0
1.0;False;1.0;2.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;3.0;12.0;3.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0954451150103324;5.0;1.8;1.0
0.0;False;0.0;12.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;False;0.0;12.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;False;0.0;12.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;3.0;4.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.7867957924694431;7.0;1.5714285714285714;1.0
1.0;False;1.0;3.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
3.0;False;5.0;6.0;4.5;0.0;3.0;0.0;4.0;2.0;0.0;0.0;1.5275252316519463;3.0;3.6666666666666665;1.0
0.0;True;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;True;1.0;6.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;True;9.0;6.0;2.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;2.8784916685156974;7.0;2.571428571428572;1.0
1.0;True;1.0;6.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.25;False;2.0;3.0;1.75;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;16.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;5.0;16.0;4.25;0.0;7.0;0.0;1.5;1.0;0.0;0.0;1.8516401995451028;8.0;2.5;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;5.0;16.0;1.75;0.0;10.0;0.0;1.0;1.0;0.0;0.0;1.2649110640673515;10.0;1.6;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;3.0;12.0;1.5;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.7867957924694432;7.0;1.4285714285714286;1.0
1.0;False;3.0;18.0;1.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.6666666666666669;9.0;1.2222222222222223;1.0
1.0;False;1.0;7.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
3.0;False;3.0;7.0;3.0;0.0;6.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
3.0;False;3.0;7.0;3.0;0.0;6.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
1.0;False;1.0;7.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
3.0;False;3.0;7.0;3.0;0.0;6.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
1.0;False;1.0;7.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
6.0;False;6.0;9.0;6.0;0.0;6.0;0.0;6.0;6.0;0.0;0.0;0.0;1.0;6.0;1.0
1.0;False;1.0;9.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
1.75;False;4.0;0.0;3.25;0.0;0.0;0.0;2.5;1.0;0.0;0.0;2.1213203435596424;2.0;2.5;0.0
1.0;False;3.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0954451150103324;5.0;1.8;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8944271909999159;5.0;1.4;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;4.0;0.0;1.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8116794499134278;35.0;1.4;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
4.0;False;4.0;0.0;4.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0
1.0;False;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.1338934190276817;7.0;1.4285714285714286;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
2.25;False;3.0;0.0;2.75;0.0;0.0;0.0;2.5;2.0;0.0;0.0;0.7071067811865476;2.0;2.5;0.0
1.0;False;2.0;0.0;1.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5;4.0;1.25;0.0
2.0;False;2.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0
2.0;False;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.3779644730092273;7.0;1.8571428571428568;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0
1.0;True;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8944271909999159;5.0;1.4;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.0;False;3.0;0.0;1.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7440238091428449;8.0;1.375;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0
1.25;False;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.5163977794943222;6.0;1.6666666666666667;0.0
1.5;False;3.0;0.0;2.5;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;2.0;2.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.7888543819998322;5.0;1.8;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0412414523193148;6.0;1.8333333333333333;0.0
1.0;False;9.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.2188007849009166;13.0;1.6153846153846154;0.0
1.0;False;3.0;0.0;1.75;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6992058987801011;10.0;1.4;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.0;True;4.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.3416407864998738;5.0;1.6;0.0
1.25;False;2.0;4.0;1.75;0.0;1.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;4.0;6.0;1.75;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.5;4.0;1.75;1.0
3.0;False;7.0;11.0;6.0;0.0;3.0;0.0;5.0;1.0;0.0;0.0;3.055050463303893;3.0;4.333333333333333;1.0
0.0;False;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.5;False;8.0;6.0;5.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;3.7859388972001833;3.0;3.6666666666666665;1.0
1.0;False;3.0;6.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.6875516509523286;11.0;1.5454545454545454;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;4.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
1.0;False;2.0;9.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.4409585518440984;9.0;1.2222222222222223;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;3.0;27.0;3.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.9128709291752768;13.0;2.0;1.0
1.0;False;5.0;13.0;2.5;0.0;6.0;0.0;1.0;1.0;0.0;0.0;1.5275252316519468;7.0;2.0;1.0
1.0;False;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;2.0;1.0;2.0;0.0;1.0;0.0;1.5;1.0;0.0;0.0;0.5477225575051661;6.0;1.5;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2.0;False;8.0;19.0;7.0;0.0;5.0;0.0;6.0;1.0;0.0;0.0;3.1144823004794877;5.0;4.8;1.0
1.0;False;1.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.25;False;2.0;8.0;1.75;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;1.0;7.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.75;False;4.0;5.0;3.25;0.0;2.0;0.0;2.5;1.0;0.0;0.0;2.1213203435596424;2.0;2.5;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;6.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;3.0;5.0;2.25;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.957427107756338;4.0;1.75;1.0
1.0;False;4.0;7.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.2535663410560174;7.0;1.7142857142857142;1.0
1.0;False;2.0;5.0;1.25;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.5;4.0;1.25;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.75;False;4.0;5.0;3.25;0.0;2.0;0.0;2.5;1.0;0.0;0.0;2.1213203435596424;2.0;2.5;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;2.0;5.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.4472135954999579;5.0;1.2;1.0
1.0;False;2.0;7.0;1.75;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.5163977794943222;6.0;1.3333333333333333;1.0
1.0;False;6.0;13.0;2.5;0.0;7.0;0.0;1.0;1.0;0.0;0.0;2.0354009783964297;7.0;2.142857142857143;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;4.0;10.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.1338934190276817;7.0;1.4285714285714286;1.0
1.0;False;2.0;5.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.4472135954999579;5.0;1.2;1.0
1.0;False;5.0;8.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.2309149097933272;12.0;1.6666666666666667;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;6.0;15.0;3.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;2.1908902300206643;5.0;2.4;1.0
1.0;False;2.0;41.0;1.0;0.0;40.0;0.0;1.0;1.0;0.0;0.0;0.15811388300841894;40.0;1.025;1.0
1.0;False;15.0;33.0;3.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;4.383854675759887;11.0;3.727272727272727;1.0
1.0;False;6.0;11.0;3.25;0.0;2.0;0.0;1.5;1.0;0.0;0.0;1.8468119248354136;8.0;2.375;1.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.2915424072011004;58.0;1.0517241379310345;0.0
1.0;False;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.13608276348795434;54.0;1.0185185185185186;0.0
