MethodLength;FileLength;AnonymousInnerClassLength;BuggedMethods
0.0;0.0;0.0;False
4.0;0.0;7.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
5.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;208.0;0.0;False
6.0;0.0;9.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
16.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
26.0;0.0;0.0;False
32.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;147.0;6.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
58.0;0.0;0.0;False
13.0;0.0;0.0;False
8.0;0.0;0.0;False
12.0;95.0;0.0;False
0.0;0.0;0.0;False
8.0;75.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
14.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;0.0;0.0;False
16.0;0.0;0.0;False
9.0;337.0;31.0;False
24.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
7.0;0.0;10.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
3.0;79.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;0.0;0.0;False
4.0;0.0;0.0;False
14.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
28.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
16.0;190.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
4.0;0.0;0.0;False
18.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
4.0;0.0;0.0;False
15.0;0.0;0.0;False
6.0;0.0;0.0;False
12.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
12.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
5.0;155.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
22.0;0.0;0.0;False
22.0;0.0;0.0;False
7.0;0.0;0.0;False
6.0;0.0;0.0;False
33.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
16.0;0.0;0.0;False
22.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
7.0;0.0;0.0;False
38.0;0.0;0.0;False
0.0;0.0;0.0;False
27.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
26.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
21.0;0.0;24.0;False
55.0;0.0;0.0;False
9.0;0.0;0.0;False
8.0;0.0;0.0;False
18.0;1114.0;21.0;False
45.0;0.0;0.0;False
6.0;0.0;0.0;False
52.0;0.0;0.0;False
25.0;0.0;0.0;False
6.0;0.0;0.0;False
20.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
5.0;0.0;0.0;False
57.0;0.0;0.0;False
9.0;0.0;0.0;False
10.0;0.0;0.0;False
15.0;0.0;0.0;False
8.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;322.0;15.0;False
0.0;0.0;0.0;False
3.0;135.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;73.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
27.0;0.0;30.0;False
3.0;0.0;6.0;False
18.0;0.0;21.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;11.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;141.0;6.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
4.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;98.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;103.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;26.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;174.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;135.0;7.0;False
8.0;0.0;11.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;117.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
21.0;0.0;0.0;False
3.0;163.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
44.0;0.0;0.0;False
44.0;0.0;0.0;False
19.0;0.0;0.0;False
25.0;0.0;0.0;False
25.0;0.0;0.0;False
19.0;0.0;0.0;False
19.0;0.0;0.0;False
17.0;0.0;0.0;False
23.0;0.0;0.0;False
21.0;0.0;0.0;False
23.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
28.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
21.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
28.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
16.0;0.0;0.0;False
17.0;0.0;0.0;False
17.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
18.0;0.0;0.0;False
16.0;0.0;0.0;False
16.0;0.0;0.0;False
21.0;0.0;0.0;False
21.0;0.0;0.0;False
25.0;0.0;0.0;False
24.0;0.0;0.0;False
25.0;0.0;0.0;False
24.0;0.0;0.0;False
24.0;0.0;0.0;False
23.0;0.0;0.0;False
23.0;0.0;0.0;False
22.0;0.0;0.0;False
23.0;0.0;0.0;False
22.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
19.0;0.0;0.0;False
19.0;0.0;0.0;False
14.0;0.0;0.0;False
14.0;0.0;0.0;False
15.0;0.0;0.0;False
15.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
15.0;0.0;0.0;False
15.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
41.0;0.0;0.0;False
41.0;0.0;0.0;False
15.0;0.0;0.0;False
15.0;0.0;0.0;False
15.0;0.0;0.0;False
15.0;0.0;0.0;False
27.0;0.0;0.0;False
27.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;174.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
137.0;0.0;0.0;False
4.0;0.0;0.0;False
13.0;0.0;0.0;False
46.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;0.0;0.0;False
69.0;502.0;72.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;529.0;0.0;False
11.0;0.0;0.0;False
34.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;0.0;0.0;False
14.0;0.0;0.0;False
3.0;0.0;0.0;False
15.0;0.0;0.0;False
10.0;0.0;13.0;False
3.0;0.0;0.0;False
3.0;0.0;6.0;False
13.0;0.0;0.0;False
3.0;0.0;6.0;False
26.0;0.0;0.0;False
42.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
4.0;0.0;0.0;False
15.0;0.0;0.0;False
5.0;0.0;0.0;False
22.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
11.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;415.0;9.0;False
17.0;0.0;20.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
75.0;0.0;0.0;False
97.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
35.0;0.0;0.0;False
22.0;0.0;0.0;False
35.0;0.0;0.0;False
22.0;0.0;0.0;False
35.0;654.0;0.0;False
22.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;259.0;0.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
3.0;0.0;0.0;False
32.0;0.0;35.0;False
3.0;0.0;0.0;False
25.0;0.0;28.0;False
7.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;249.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
9.0;0.0;0.0;False
10.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
28.0;0.0;31.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
22.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
9.0;0.0;0.0;False
4.0;0.0;0.0;False
10.0;0.0;0.0;False
9.0;0.0;0.0;False
4.0;472.0;40.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;6.0;False
10.0;0.0;0.0;False
31.0;0.0;34.0;False
9.0;0.0;0.0;False
15.0;0.0;0.0;False
7.0;0.0;0.0;False
14.0;0.0;0.0;False
8.0;0.0;0.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
83.0;0.0;0.0;False
7.0;0.0;0.0;False
3.0;0.0;0.0;False
91.0;0.0;0.0;False
4.0;0.0;0.0;False
6.0;0.0;0.0;False
26.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;618.0;8.0;False
8.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;381.0;0.0;False
0.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;0.0;0.0;False
10.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
4.0;0.0;0.0;False
15.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;6.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;203.0;13.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;472.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
39.0;0.0;0.0;False
24.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;683.0;0.0;False
19.0;0.0;0.0;False
19.0;0.0;0.0;False
10.0;357.0;13.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;206.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;0.0;0.0;False
12.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
66.0;0.0;0.0;False
58.0;0.0;0.0;False
13.0;0.0;0.0;False
13.0;354.0;0.0;False
0.0;0.0;0.0;False
6.0;176.0;0.0;False
36.0;0.0;0.0;False
16.0;0.0;0.0;False
16.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;91.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;186.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;106.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;113.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;124.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;153.0;0.0;False
4.0;0.0;0.0;False
8.0;0.0;0.0;False
8.0;0.0;0.0;False
8.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;88.0;0.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
5.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
26.0;0.0;0.0;False
26.0;0.0;0.0;False
3.0;0.0;0.0;False
10.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
6.0;0.0;0.0;False
13.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;111.0;6.0;False
3.0;0.0;6.0;False
5.0;0.0;6.0;False
0.0;0.0;0.0;False
24.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
71.0;0.0;0.0;False
24.0;0.0;0.0;False
22.0;631.0;25.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
44.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
22.0;0.0;0.0;False
23.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
72.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;0.0;0.0;False
28.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;6.0;False
18.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;11.0;False
3.0;0.0;0.0;False
12.0;0.0;0.0;False
3.0;0.0;0.0;False
12.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;6.0;False
225.0;0.0;0.0;False
12.0;0.0;0.0;False
12.0;0.0;0.0;False
0.0;0.0;0.0;False
44.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
18.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
12.0;0.0;15.0;False
3.0;2601.0;6.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
18.0;0.0;0.0;False
12.0;0.0;0.0;False
19.0;0.0;0.0;False
19.0;0.0;0.0;False
17.0;0.0;0.0;False
19.0;0.0;0.0;False
24.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
12.0;0.0;0.0;False
10.0;0.0;0.0;False
29.0;0.0;0.0;False
29.0;0.0;0.0;False
21.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
31.0;889.0;34.0;False
5.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
14.0;0.0;0.0;False
53.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;0.0;0.0;False
4.0;0.0;7.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
14.0;0.0;0.0;False
3.0;487.0;6.0;False
13.0;0.0;17.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
57.0;0.0;0.0;False
19.0;0.0;0.0;False
10.0;545.0;13.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
0.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
74.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
20.0;0.0;23.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;104.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;236.0;0.0;False
15.0;0.0;0.0;False
12.0;0.0;0.0;False
27.0;0.0;0.0;False
20.0;0.0;23.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
14.0;222.0;17.0;False
0.0;0.0;0.0;False
4.0;166.0;0.0;False
4.0;0.0;0.0;False
18.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
14.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
22.0;0.0;0.0;False
8.0;0.0;0.0;False
4.0;0.0;0.0;False
30.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;0.0;0.0;False
68.0;0.0;0.0;False
0.0;0.0;0.0;False
44.0;0.0;0.0;False
6.0;0.0;0.0;False
10.0;0.0;13.0;False
152.0;755.0;155.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;240.0;0.0;False
12.0;0.0;0.0;False
15.0;0.0;0.0;False
27.0;0.0;0.0;False
20.0;0.0;23.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
23.0;0.0;0.0;False
17.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
