Length;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVolume_min;blame_merge_blame_getLength_max;AnonymousInnerClassLength_min;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_mean;MethodLength_count;AnonymousInnerClassLength_75%;blame_merge_blame_getDifficulty_std;MethodLength_25%;blamemerge_blamegetVolume_max;blame_merge_blame_getEffort_count;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_max;AnonymousInnerClassLength_count;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;NumberOfDistinctOperands;blame_merge_blame_getEffort_std;MethodLength_75%;FileLength_std;FileLength_count;NumberOfDistinctOperators;blamemerge_blamegetDifficulty_std;blame_merge_blame_getLength_count;blame_merge_blame_getVocabulary_min;blamemerge_blamegetLength_count;blamemerge_blamegetVolume_mean;FileLength_75%;MethodLength_min;TotalNumberOfOperands;blamemerge_blamegetEffort_mean;Vocabulary;TotalNumberOfOperators;FileLength_max;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetVocabulary_max;Volume;blame_merge_blame_getLength_mean;AnonymousInnerClassLength_25%;blame_merge_blame_getDifficulty_min;Effort;blame_merge_blame_getVolume_std;MethodLength_std;AnonymousInnerClassLength_50%;FileLength_25%;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVolume_mean;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_count;Difficulty;MethodLength_mean;blame_merge_blame_getVocabulary_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getLength_min;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getEffort_min;MethodLength_50%;blame_merge_blame_getEffort_mean;blame_merge_blame_getVocabulary_std;blamemerge_blamegetDifficulty_count;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_mean;MethodLength_max;blame_merge_blame_getLength_std;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_max;FileLength_mean;Bugged;FileLength_50%;blamemerge_blamegetEffort_std;blamemerge_blamegetVocabulary_std;blamemerge_blamegetDifficulty_mean;FileLength_min;blame_merge_blame_getVolume_count
490.0;0.0;0.0;0.0;0.0;2097.0;1.812112541726276;8.0;0.0;0.0;6.0;72.33974351909447;0.0;0.0;19.0;8.0;0.0;0.0;67.0;0.0;9.5;71.4177848998413;8.0;41.0;1.2136403580630295;0.0;0.0;2097.0;5.388629460721102;0.0;0.0;175.0;18.426266526145863;108.0;315.0;202.0;0.0;15.0;3309.8948760601;0.0;0.0;0.0;177227.5801173971;0.0;4.373213921133975;0.0;0.0;1.5727229375298044;0.0;14.057082107629304;0.0;2097.0;53.54477611940298;7.375;0.0;7.5;0.0;542.5480763932085;4.0719889089180015;0.0;0.0;7.5;0.0;0.0;2097.0;2097.0;0.0;14.0;0.0;0.0;0.0;25.25;False;0.0;63.36628231716527;3.354895573512392;0.4750993482753139;0.0;0.0
252.0;0.0;0.0;0.0;0.0;936.0;1.8514957264957264;3.0;0.0;0.0;4.5;114.44895955500952;0.0;0.0;28.0;3.0;0.0;0.0;50.0;0.0;8.0;62.93117934166921;3.0;31.0;1.263339513567684;0.0;0.0;936.0;6.112514806555362;54.5;3.0;93.0;24.895442869636412;81.0;159.0;109.0;0.0;17.0;1597.6422007269255;0.0;0.0;0.0;46060.02464695727;0.0;3.511884584284246;0.0;0.0;1.5202991452991452;0.0;18.430938359153306;0.0;936.0;28.83;6.333333333333332;0.0;8.25;0.0;944.2039163288284;4.908614920138502;0.0;0.0;6.0;0.0;0.0;936.0;936.0;0.0;10.0;0.0;0.0;0.0;36.333333333333336;False;0.0;108.66594240033913;3.738456645760997;0.44177350427350426;0.0;0.0
778.0;0.0;0.0;0.0;0.0;127.0;6.1259842519685055;3.0;0.0;0.0;8.5;95.18387305144009;0.0;0.0;25.0;3.0;0.0;0.0;59.0;0.0;12.0;73.32348418708247;3.0;35.0;1.4620247826065635;0.0;0.0;127.0;21.41113670688894;63.5;7.0;307.0;52.27198366831538;94.0;471.0;127.0;0.0;14.0;5099.470126605202;0.0;0.0;0.0;464354.2924607874;0.0;3.511884584284246;0.0;0.0;4.251968503937008;0.0;31.751057537328442;0.0;127.0;91.05932203389831;10.333333333333334;0.0;7.5;0.0;542.5480763932085;8.589391875645264;0.0;0.0;10.0;0.0;0.0;127.0;127.0;0.0;14.0;0.0;0.0;0.0;42.333333333333336;False;0.0;89.93642952559799;5.533402902513047;0.9335958005249344;0.0;0.0
361.0;0.0;0.0;0.0;0.0;478.0;0.8619246861924686;12.0;0.0;0.0;3.0;84.0;0.0;0.0;21.0;12.0;0.0;0.0;53.0;0.0;4.0;58.312377188152176;12.0;35.0;0.9814385845223876;0.0;0.0;478.0;2.431137312401403;0.0;3.0;107.0;8.46312901886542;88.0;254.0;202.0;0.0;16.0;2331.8548143280645;0.0;0.0;0.0;82384.870562817;0.0;3.089571903266623;0.0;0.0;0.8075313807531381;0.0;8.412379095183956;0.0;478.0;35.33018867924528;4.5;0.0;7.7;0.0;646.8000000000002;2.6065901922578165;0.0;0.0;3.0;0.0;0.0;478.0;478.0;0.0;13.0;0.0;0.0;0.0;16.833333333333332;False;0.0;41.53882892307423;2.366030070742738;0.29250348675034865;0.0;0.0
829.0;0.0;0.0;0.0;0.0;198.0;4.186868686868687;4.0;0.0;0.0;22.5;92.0;0.0;0.0;23.0;4.0;0.0;0.0;73.0;0.0;29.5;99.0;4.0;29.0;1.3695089663310074;0.0;0.0;198.0;12.753063497173846;49.5;21.0;321.0;34.7969426629409;102.0;508.0;198.0;0.0;16.0;5531.4406084943685;0.0;0.0;0.0;352686.1686607814;0.0;4.760952285695233;0.0;0.0;3.4393939393939394;0.0;18.89170136411049;0.0;198.0;63.76027397260274;26.0;0.0;5.142857142857143;0.0;473.1428571428572;5.545421973657015;0.0;0.0;26.0;0.0;0.0;198.0;198.0;0.0;31.0;0.0;0.0;0.0;49.5;False;0.0;64.32212611181819;4.2359188811734665;0.9698713323713324;0.0;0.0
126.0;0.0;0.0;0.0;0.0;329.0;0.3829787234042553;1.0;0.0;0.0;13.0;43.18506523353572;0.0;0.0;13.0;1.0;0.0;0.0;33.0;0.0;13.0;0.0;1.0;17.0;0.4011576028746461;0.0;0.0;329.0;1.0313614094920005;59.0;13.0;55.0;1.9825952693998807;50.0;71.0;59.0;0.0;12.0;711.1258799116152;0.0;0.0;0.0;10074.28329874788;0.0;0.0;0.0;59.0;0.3525835866261398;0.0;5.0383699268396205;0.0;329.0;14.166666666666664;13.0;0.0;3.0;0.0;129.55519570060716;1.6926533155070904;0.0;0.0;13.0;0.0;0.0;329.0;329.0;0.0;13.0;0.0;0.0;0.0;59.0;False;59.0;12.04263918216368;1.53724125718072;0.08206686930091185;59.0;0.0
316.0;0.0;0.0;0.0;0.0;380.0;0.8315789473684211;5.0;0.0;0.0;4.0;261.34286254110594;0.0;0.0;57.0;5.0;0.0;0.0;65.0;0.0;6.0;49.19349550499538;5.0;22.0;0.8018585721725936;0.0;0.0;380.0;2.816119656505366;0.0;2.0;131.0;12.014903506679973;87.0;185.0;110.0;0.0;24.0;2035.9701446881986;0.0;0.0;0.0;45135.89197685684;0.0;9.396807968666806;0.0;0.0;0.6789473684210526;0.0;16.457909974384812;0.0;380.0;22.169230769230765;8.4;0.0;8.214285714285714;0.0;2146.7449423019416;3.9686173438263364;0.0;0.0;5.0;0.0;0.0;380.0;380.0;0.0;25.0;0.0;0.0;0.0;22.0;False;0.0;116.06958568110136;2.6196092172399426;0.19543233082706768;0.0;0.0
254.0;0.0;0.0;0.0;0.0;369.0;0.6883468834688347;6.0;0.0;0.0;7.0;56.472777613085185;0.0;0.0;17.0;6.0;0.0;0.0;33.0;0.0;7.0;40.41658075592244;6.0;16.0;0.7371579594986872;0.0;0.0;369.0;1.9687071860874208;0.0;6.0;90.0;5.374827850547644;49.0;164.0;99.0;0.0;11.0;1426.136300405263;0.0;0.0;0.0;31115.701099751182;0.0;0.40824829046386296;0.0;0.0;0.6097560975609756;0.0;7.42897619023659;0.0;369.0;21.818181818181817;6.833333333333332;0.0;3.75;0.0;169.4183328392555;2.420002634070901;0.0;0.0;7.0;0.0;0.0;369.0;369.0;0.0;7.0;0.0;0.0;0.0;16.5;False;0.0;21.508881870620375;2.0574657784469665;0.20596205962059624;0.0;0.0
412.0;0.0;0.0;0.0;0.0;357.0;1.1540616246498598;3.0;0.0;0.0;8.0;110.36149671375921;0.0;0.0;27.0;3.0;0.0;0.0;63.0;0.0;15.5;50.229473419497445;3.0;21.0;0.8140258527488193;0.0;0.0;357.0;3.5991415246489464;43.5;4.0;155.0;9.782479631057182;84.0;257.0;87.0;0.0;17.0;2633.634778184849;0.0;0.0;0.0;68035.5651031086;0.0;7.505553499465135;0.0;0.0;0.9495798319327732;0.0;11.760232075052985;0.0;357.0;25.83333333333333;11.666666666666664;0.0;5.0;0.0;551.8074835687959;3.4845270384350577;0.0;0.0;12.0;0.0;0.0;357.0;357.0;0.0;19.0;0.0;0.0;0.0;29.0;True;0.0;40.70146512214489;2.765707153499436;0.2668067226890756;0.0;0.0
412.0;0.0;0.0;0.0;0.0;357.0;1.1540616246498598;0.0;0.0;0.0;0.0;110.36149671375921;0.0;0.0;27.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;21.0;0.8140258527488193;0.0;0.0;357.0;3.5991415246489464;0.0;0.0;155.0;9.782479631057182;84.0;257.0;0.0;0.0;17.0;2633.634778184849;0.0;0.0;0.0;68035.5651031086;0.0;0.0;0.0;0.0;0.9495798319327732;0.0;11.760232075052985;0.0;357.0;25.83333333333333;0.0;0.0;5.0;0.0;551.8074835687959;3.4845270384350577;0.0;0.0;0.0;0.0;0.0;357.0;357.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;40.70146512214489;2.765707153499436;0.2668067226890756;0.0;0.0
137.0;0.0;0.0;0.0;0.0;271.0;2.022140221402214;3.0;0.0;0.0;2.0;72.33974351909447;0.0;0.0;19.0;3.0;0.0;0.0;35.0;0.0;9.0;40.41451884327381;3.0;19.0;0.9656106827839956;0.0;0.0;271.0;5.3551899440199495;35.0;2.0;47.0;12.636377430421689;54.0;90.0;70.0;0.0;14.0;788.4195877963953;0.0;0.0;0.0;10057.9813128883;0.0;8.082903768654761;0.0;0.0;1.8745387453874536;0.0;11.646690289412275;0.0;271.0;12.757142857142858;6.666666666666668;0.0;4.0;0.0;289.3589740763779;3.548534991749772;0.0;0.0;2.0;0.0;0.0;271.0;271.0;0.0;16.0;0.0;0.0;0.0;23.33333333333333;False;0.0;38.60138002689386;3.0910469983025903;0.5018450184501845;0.0;0.0
353.0;0.0;0.0;0.0;0.0;111.0;3.18018018018018;4.0;0.0;0.0;5.5;261.34286254110594;0.0;0.0;57.0;4.0;0.0;0.0;71.0;0.0;11.0;55.5;4.0;23.0;1.4083755845275137;0.0;0.0;111.0;10.859497607229367;27.75;4.0;148.0;44.39075333083575;94.0;205.0;111.0;0.0;24.0;2313.769864642206;0.0;0.0;0.0;55465.30013550753;0.0;10.376254944182254;0.0;0.0;2.5855855855855854;0.0;29.96075664982441;0.0;111.0;23.97183098591549;10.5;0.0;8.214285714285714;0.0;2146.7449423019416;7.154398771764248;0.0;0.0;6.0;0.0;0.0;111.0;111.0;0.0;26.0;0.0;0.0;0.0;27.75;False;0.0;212.96530404743015;4.656312369380396;0.7276061776061775;0.0;0.0
180.0;0.0;0.0;0.0;0.0;347.0;0.5187319884726225;4.0;0.0;0.0;6.75;56.472777613085185;0.0;0.0;17.0;4.0;0.0;0.0;29.0;0.0;7.0;38.5;4.0;16.0;0.6318952571418787;0.0;0.0;347.0;1.453276893141096;19.25;6.0;63.0;3.843639415814297;45.0;117.0;77.0;0.0;10.0;988.5335573393414;0.0;0.0;0.0;17180.03147927683;0.0;0.5;0.0;0.0;0.4524495677233429;0.0;6.367565296917008;0.0;347.0;17.379310344827587;6.75;0.0;3.75;0.0;169.4183328392555;2.1115073117051204;0.0;0.0;7.0;0.0;0.0;347.0;347.0;0.0;7.0;0.0;0.0;0.0;19.25;False;0.0;18.111937029348017;1.7469754357252048;0.15273775216138327;0.0;0.0
3137.0;0.0;0.0;0.0;0.0;804.0;4.461442786069653;15.0;0.0;0.0;7.0;300.82814196102987;0.0;0.0;64.0;15.0;0.0;0.0;241.0;0.0;17.0;113.60751148875092;15.0;37.0;1.6906151099698628;0.0;0.0;804.0;15.394496667952973;0.0;3.0;1017.0;58.92890950030292;278.0;2120.0;440.0;0.0;26.0;25469.11814513364;0.0;0.0;0.0;1988334.9516249662;0.0;16.420660621244664;0.0;0.0;3.5808457711442787;0.0;28.781064099603356;0.0;804.0;78.06846473029046;15.733333333333333;0.0;10.0;0.0;2256.2110647077247;7.317204068174045;0.0;0.0;8.0;0.0;0.0;804.0;804.0;0.0;69.0;0.0;0.0;0.0;29.33333333333333;True;0.0;147.45578753168596;5.206297679050222;1.1497512437810946;0.0;0.0
169.0;0.0;0.0;0.0;0.0;51.0;3.313725490196078;2.0;0.0;0.0;5.0;100.0;0.0;0.0;25.0;2.0;0.0;0.0;37.0;0.0;5.0;36.062445840513924;2.0;14.0;1.185012157168088;0.0;0.0;51.0;11.048557091556683;38.25;5.0;70.0;31.237421102756553;51.0;99.0;51.0;0.0;16.0;958.6398827931827;0.0;0.0;0.0;12695.501150504311;0.0;0.0;0.0;12.75;2.647058823529412;0.0;24.07009034788044;0.0;51.0;13.243243243243244;5.0;0.0;3.75;0.0;300.0;6.338738663420132;0.0;0.0;5.0;0.0;0.0;51.0;51.0;0.0;5.0;0.0;0.0;0.0;25.5;False;25.5;76.22500522022588;4.6338905011308364;0.6486928104575164;0.0;0.0
365.0;0.0;0.0;0.0;0.0;419.0;0.8711217183770883;4.0;0.0;0.0;15.75;77.66179398375645;0.0;0.0;19.0;4.0;0.0;0.0;66.0;0.0;24.25;74.5;4.0;20.0;0.7574066075489042;0.0;0.0;419.0;2.6544123014619614;37.25;3.0;143.0;7.121255675419931;86.0;222.0;149.0;0.0;17.0;2345.5866354662658;0.0;0.0;0.0;50821.04376843576;0.0;11.69045194450012;0.0;0.0;0.7804295942720764;0.0;9.761286414596153;0.0;419.0;21.66666666666667;19.0;0.0;3.75;0.0;250.8;2.8932525747375992;0.0;0.0;21.0;0.0;0.0;419.0;419.0;0.0;31.0;0.0;0.0;0.0;37.25;False;0.0;28.23197890522143;2.517783411620272;0.22505966587112167;0.0;0.0
2124.0;0.0;0.0;0.0;0.0;363.0;5.851239669421487;10.0;0.0;0.0;26.25;235.5603911808226;0.0;0.0;49.0;10.0;0.0;0.0;112.0;0.0;30.75;114.79067906411218;10.0;26.0;1.6931933046108538;0.0;0.0;363.0;21.987802733998798;0.0;2.0;906.0;85.1901429449626;138.0;1218.0;363.0;0.0;28.0;15098.505946196834;0.0;0.0;0.0;1587769.6699491637;0.0;9.933668898135158;0.0;0.0;4.7217630853994494;0.0;38.66475399973308;0.0;363.0;105.16071428571428;25.3;0.0;5.416666666666668;0.0;1115.8123792775807;9.114975677869127;0.0;0.0;30.0;0.0;0.0;363.0;363.0;0.0;33.0;0.0;0.0;0.0;36.3;False;0.0;179.22285694864064;6.655471323685613;1.2449967267279145;0.0;0.0
2530.0;0.0;0.0;0.0;0.0;554.0;4.566787003610108;15.0;0.0;0.0;5.0;134.8862737612612;0.0;0.0;33.0;15.0;0.0;0.0;62.0;0.0;16.5;73.32848468819375;15.0;19.0;1.5287494548780391;0.0;0.0;554.0;17.17056250807607;0.0;3.0;823.0;67.72972735048491;81.0;1707.0;284.0;0.0;17.0;16039.820507298104;0.0;0.0;0.0;2022698.978005004;0.0;8.762474101585259;0.0;0.0;2.835740072202165;0.0;38.10881508413143;0.0;554.0;126.10483870967742;11.933333333333335;0.0;4.8;0.0;599.4945500500497;9.628358964473843;0.0;0.0;12.0;0.0;0.0;554.0;554.0;0.0;30.0;0.0;0.0;0.0;18.933333333333334;False;0.0;161.1177698195026;5.489436237975297;0.7873159131281875;0.0;0.0
180.0;0.0;0.0;0.0;0.0;346.0;0.5202312138728323;4.0;0.0;0.0;6.75;56.472777613085185;0.0;0.0;17.0;4.0;0.0;0.0;29.0;0.0;7.0;38.0;4.0;16.0;0.6327567998825488;0.0;0.0;346.0;1.4574771153756083;19.0;6.0;63.0;3.8547482002530655;45.0;117.0;76.0;0.0;10.0;988.5335573393414;0.0;0.0;0.0;17180.03147927683;0.0;0.5;0.0;0.0;0.453757225433526;0.0;6.376305564437074;0.0;346.0;17.379310344827587;6.75;0.0;3.75;0.0;169.4183328392555;2.114380288490272;0.0;0.0;7.0;0.0;0.0;346.0;346.0;0.0;7.0;0.0;0.0;0.0;19.0;False;0.0;18.136983332593164;1.749335373259241;0.1531791907514451;0.0;0.0
674.0;0.0;0.0;0.0;0.0;518.0;1.3011583011583012;14.0;0.0;0.0;5.0;74.23092131656186;0.0;0.0;19.0;14.0;0.0;0.0;49.0;0.0;5.0;66.28078799428124;14.0;21.0;0.929577872851333;0.0;0.0;518.0;4.489094133209014;0.0;5.0;292.0;14.012368422591836;70.0;382.0;248.0;0.0;15.0;4131.1367534209085;0.0;0.0;0.0;258491.12828547964;0.0;2.4053511772118195;0.0;0.0;1.166023166023166;0.0;14.283635609013011;0.0;518.0;62.57142857142857;5.642857142857142;0.0;6.875;0.0;510.33758405136285;3.937377133883425;0.0;0.0;5.0;0.0;0.0;518.0;518.0;0.0;14.0;0.0;0.0;0.0;17.714285714285715;False;0.0;48.97627506172898;3.4740602747360394;0.2972972972972973;0.0;0.0
1132.0;0.0;0.0;0.0;0.0;467.0;2.5631691648822272;6.0;0.0;0.0;6.0;144.75398259382442;0.0;0.0;32.0;6.0;0.0;0.0;105.0;0.0;32.75;78.79192005952557;6.0;27.0;1.2025150422190094;0.0;0.0;467.0;9.37555536295258;0.0;2.0;477.0;33.579713822182825;132.0;655.0;193.0;0.0;23.0;7974.254143113771;0.0;0.0;0.0;489049.61480553437;0.0;20.00666555592577;0.0;0.0;2.0299785867237685;0.0;26.929550742423395;0.0;467.0;61.328571428571436;20.33333333333333;0.0;5.0;0.0;697.9209875059391;6.544480770958884;0.0;0.0;13.0;0.0;0.0;467.0;467.0;0.0;51.0;0.0;0.0;0.0;32.166666666666664;False;0.0;113.64184035067464;4.810927364089462;0.5241979826026935;0.0;0.0
1077.0;0.0;0.0;0.0;0.0;547.0;1.9689213893967088;12.0;0.0;0.0;5.0;121.83535750584332;0.0;0.0;32.0;12.0;0.0;0.0;92.0;0.0;5.25;79.96301228276319;12.0;32.0;1.1931570351628549;0.0;0.0;547.0;6.2629256832097875;0.0;5.0;376.0;22.04006955139937;124.0;701.0;277.0;0.0;15.0;7489.669426286665;0.0;0.0;0.0;489759.2529189194;0.0;18.41010098239057;0.0;0.0;1.6581352833638026;0.0;16.70433161918714;0.0;547.0;65.3913043478261;11.25;0.0;11.0;0.0;1340.1889325642765;4.6591655432859564;0.0;0.0;5.0;0.0;0.0;547.0;547.0;0.0;69.0;0.0;0.0;0.0;23.08333333333333;True;0.0;85.7013689589496;3.67076144100328;0.4690976756333246;0.0;0.0
746.0;0.0;0.0;0.0;0.0;77.0;9.688311688311687;2.0;0.0;0.0;20.0;120.92782504182705;0.0;0.0;29.0;2.0;0.0;0.0;35.0;0.0;20.0;54.44722215136415;2.0;13.0;2.1939876210855016;0.0;0.0;77.0;39.265184191548535;57.75;20.0;307.0;183.52957589312504;48.0;439.0;77.0;0.0;18.0;4166.382025537982;0.0;0.0;0.0;237543.295198887;0.0;0.0;0.0;19.25;6.220779220779222;0.0;55.54256852801479;0.0;77.0;57.014285714285705;20.0;0.0;4.8;0.0;580.4535602007699;13.215082830514591;0.0;0.0;20.0;0.0;0.0;77.0;77.0;0.0;20.0;0.0;0.0;0.0;38.5;False;38.5;268.98921168232573;8.165433202520592;1.6519480519480518;0.0;0.0
307.0;0.0;0.0;0.0;0.0;59.0;5.203389830508475;1.0;0.0;0.0;19.0;62.90747520839857;0.0;0.0;17.0;1.0;0.0;0.0;47.0;0.0;19.0;0.0;1.0;17.0;1.264093547019602;0.0;0.0;59.0;16.82657498096147;59.0;19.0;125.0;42.78585336587;64.0;182.0;59.0;0.0;13.0;1842.0;0.0;0.0;0.0;41640.957446808505;0.0;0.0;0.0;59.0;4.271186440677966;0.0;21.145210084725075;0.0;59.0;22.60638297872341;19.0;0.0;3.75;0.0;188.72242562519568;6.065105568109149;0.0;0.0;19.0;0.0;0.0;59.0;59.0;0.0;19.0;0.0;0.0;0.0;59.0;False;59.0;60.15273633425693;4.894861867920266;1.0805084745762712;59.0;0.0
254.0;0.0;0.0;0.0;0.0;371.0;0.6846361185983828;6.0;0.0;0.0;7.0;56.472777613085185;0.0;0.0;17.0;6.0;0.0;0.0;32.0;0.0;7.0;41.23307733685017;6.0;17.0;0.7381509792826431;0.0;0.0;371.0;1.9580942093430145;0.0;6.0;89.0;5.364628736217634;49.0;165.0;101.0;0.0;11.0;1426.136300405263;0.0;0.0;0.0;33714.75347676817;0.0;0.40824829046386296;0.0;0.0;0.6064690026954178;0.0;7.410276781277058;0.0;371.0;23.640625;6.833333333333332;0.0;3.75;0.0;169.4183328392555;2.4139809141165443;0.0;0.0;7.0;0.0;0.0;371.0;371.0;0.0;7.0;0.0;0.0;0.0;16.833333333333332;False;0.0;21.47097915541933;2.0523845553954447;0.20619946091644206;0.0;0.0
564.0;0.0;0.0;0.0;0.0;471.0;1.197452229299363;8.0;0.0;0.0;7.0;102.7985828955553;0.0;0.0;27.0;8.0;0.0;0.0;72.0;0.0;8.0;71.06423150924803;8.0;21.0;0.8482998761671572;0.0;0.0;471.0;3.502810968944173;0.0;2.0;187.0;10.001167064621306;93.0;377.0;201.0;0.0;14.0;3688.08556946493;0.0;0.0;0.0;100577.16688394986;0.0;13.783400990218013;0.0;0.0;0.9936305732484076;0.0;12.311785684553788;0.0;471.0;27.27083333333333;11.375;0.0;4.0;0.0;411.1943315822212;3.5862138342918564;0.0;0.0;8.0;0.0;0.0;471.0;471.0;0.0;45.0;0.0;0.0;0.0;25.125;False;0.0;43.26184569500268;2.625156891651753;0.2994810096720925;0.0;0.0
254.0;0.0;0.0;0.0;0.0;368.0;0.6902173913043478;6.0;0.0;0.0;7.0;56.472777613085185;0.0;0.0;17.0;6.0;0.0;0.0;32.0;0.0;7.0;40.00833246545857;6.0;17.0;0.7409253856375142;0.0;0.0;368.0;1.9740569338757008;0.0;6.0;89.0;5.408362122654191;49.0;165.0;98.0;0.0;11.0;1426.136300405263;0.0;0.0;0.0;33714.75347676817;0.0;0.40824829046386296;0.0;0.0;0.6114130434782609;0.0;7.438378746191122;0.0;368.0;23.640625;6.833333333333332;0.0;3.75;0.0;169.4183328392555;2.4230302725989725;0.0;0.0;7.0;0.0;0.0;368.0;368.0;0.0;7.0;0.0;0.0;0.0;16.333333333333332;False;0.0;21.55305527919884;2.060020412862403;0.2078804347826087;0.0;0.0
1198.0;0.0;0.0;0.0;0.0;537.0;2.230912476722533;6.0;0.0;0.0;31.0;89.85848369899594;0.0;0.0;23.0;6.0;0.0;0.0;107.0;0.0;33.25;109.00229355385143;6.0;28.0;1.1639978726593612;0.0;0.0;537.0;7.2660280848088625;0.0;14.0;433.0;22.45224584363616;135.0;765.0;267.0;0.0;15.0;8478.025085266896;0.0;0.0;0.0;480315.7763260554;0.0;9.137833441248533;0.0;0.0;1.852886405959032;0.0;17.229948395543982;0.0;537.0;56.65420560747665;30.5;0.0;7.5;0.0;485.4377525623444;4.892761721446056;0.0;0.0;31.0;0.0;0.0;537.0;537.0;0.0;42.0;0.0;0.0;0.0;44.5;False;0.0;62.70694112526574;3.8379920380923633;0.5437616387337058;0.0;0.0
2070.0;0.0;0.0;0.0;0.0;624.0;3.3173076923076925;10.0;0.0;0.0;29.5;138.24238017775622;0.0;0.0;31.0;10.0;0.0;0.0;81.0;0.0;31.75;111.94462916996063;10.0;22.0;1.4284722015401248;0.0;0.0;624.0;12.53580792256876;0.0;2.0;880.0;48.302797044586924;103.0;1190.0;354.0;0.0;22.0;13841.056091269265;0.0;0.0;0.0;1654091.641524524;0.0;12.037441588643329;0.0;0.0;2.7115384615384617;0.0;30.21340827762113;0.0;624.0;119.5061728395062;25.7;0.0;5.416666666666668;0.0;748.8128926295129;7.3091746340703345;0.0;0.0;31.0;0.0;0.0;624.0;624.0;0.0;34.0;0.0;0.0;0.0;35.4;False;0.0;133.2994357818671;5.605843792662423;0.7125461344211345;0.0;0.0
107.0;0.0;0.0;0.0;0.0;326.0;0.3282208588957055;6.0;0.0;0.0;3.0;25.266194298518442;0.0;0.0;9.0;6.0;0.0;0.0;17.0;0.0;3.0;22.861904265976328;6.0;13.0;0.5200124331471839;0.0;0.0;326.0;0.7803196703648558;0.0;3.0;39.0;1.7225837950378275;30.0;68.0;56.0;0.0;8.0;525.0372937301115;0.0;0.0;0.0;7829.232585916662;0.0;0.0;0.0;0.0;0.3128834355828221;0.0;3.6480936928948253;0.0;326.0;14.911764705882351;3.0;0.0;4.0;0.0;60.0;1.372118371321299;0.0;0.0;3.0;0.0;0.0;326.0;326.0;0.0;3.0;0.0;0.0;0.0;9.333333333333334;False;0.0;8.684113388986074;1.3009888423462328;0.1088957055214724;0.0;0.0
422.0;0.0;0.0;0.0;0.0;448.0;3.647321428571429;5.0;0.0;0.0;6.0;132.83428025068963;0.0;0.0;34.0;5.0;0.0;0.0;76.0;0.0;10.0;51.429563482495155;5.0;22.0;1.1677047415826922;0.0;0.0;448.0;10.99173155360559;0.0;2.0;162.0;28.671753581776148;98.0;260.0;115.0;0.0;16.0;2791.4075542166192;0.0;0.0;0.0;65451.1613370265;0.0;10.56882207249228;0.0;0.0;3.1116071428571432;0.0;19.56222495547944;0.0;448.0;23.447368421052627;10.8;0.0;4.0;0.0;523.0349784870904;5.451489705831209;0.0;0.0;7.0;0.0;0.0;448.0;448.0;0.0;29.0;0.0;0.0;0.0;23.0;False;0.0;68.55809653766224;4.071623755504899;0.8431919642857143;0.0;0.0
102.0;0.0;0.0;0.0;0.0;162.0;2.4444444444444446;0.0;0.0;0.0;0.0;38.039100017307746;0.0;0.0;12.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;12.0;0.4643767233716052;0.0;0.0;162.0;6.949621940726786;0.0;0.0;55.0;7.0896833971211874;39.0;47.0;0.0;0.0;9.0;539.1110263239493;0.0;0.0;0.0;6589.134766181603;0.0;0.0;0.0;0.0;1.9506172839506173;0.0;13.160297210159463;0.0;162.0;12.222222222222221;0.0;0.0;1.5;0.0;42.0;4.27617987059879;0.0;0.0;0.0;0.0;0.0;162.0;162.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;13.658034266123495;3.2681456537476032;0.2602880658436214;0.0;0.0
102.0;0.0;0.0;0.0;0.0;162.0;2.4444444444444446;1.0;0.0;0.0;4.0;38.039100017307746;0.0;0.0;12.0;1.0;0.0;0.0;27.0;0.0;4.0;0.0;1.0;12.0;0.4643767233716052;0.0;0.0;162.0;6.949621940726786;42.0;4.0;55.0;7.0896833971211874;39.0;47.0;42.0;0.0;9.0;539.1110263239493;0.0;0.0;0.0;6589.134766181603;0.0;0.0;0.0;42.0;1.9506172839506173;0.0;13.160297210159463;0.0;162.0;12.222222222222221;4.0;0.0;1.5;0.0;42.0;4.27617987059879;0.0;0.0;4.0;0.0;0.0;162.0;162.0;0.0;4.0;0.0;0.0;0.0;42.0;False;42.0;13.658034266123495;3.2681456537476032;0.2602880658436214;42.0;0.0
