MethodLength_75%;blame_merge_blame_getEffort_min;blamemerge_blamegetVolume_std;blame_merge_blame_getVolume_std;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_50%;AnonymousInnerClassLength_25%;FileLength_max;blame_merge_blame_getVocabulary_min;blame_merge_blame_getEffort_std;blamemerge_blamegetLength_std;blame_merge_blame_getVolume_max;blamemerge_blamegetVocabulary_std;MethodLength_min;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_max;FileLength_count;blame_merge_blame_getDifficulty_max;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_min;blame_merge_blame_getVocabulary_max;Volume;blame_merge_blame_getLength_std;Effort;MethodLength_25%;blamemerge_blamegetLength_max;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_min;Difficulty;blamemerge_blamegetLength_mean;MethodLength_50%;MethodLength_max;FileLength_25%;blamemerge_blamegetDifficulty_count;FileLength_min;AnonymousInnerClassLength_max;blame_merge_blame_getLength_min;FileLength_75%;Bugged;blame_merge_blame_getLength_mean;Vocabulary;blame_merge_blame_getVocabulary_mean;MethodLength_mean;blamemerge_blamegetVocabulary_mean;TotalNumberOfOperands;blamemerge_blamegetDifficulty_mean;MethodLength_std;blame_merge_blame_getVocabulary_std;blame_merge_blame_getEffort_count;FileLength_50%;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_count;blame_merge_blame_getVolume_mean;NumberOfDistinctOperands;blamemerge_blamegetVolume_max;blamemerge_blamegetDifficulty_max;blame_merge_blame_getLength_count;blame_merge_blame_getLength_max;NumberOfDistinctOperators;TotalNumberOfOperators;blamemerge_blamegetVocabulary_count;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_mean;MethodLength_count;AnonymousInnerClassLength_count;blamemerge_blamegetVolume_count;blamemerge_blamegetEffort_mean;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVocabulary_count;FileLength_mean;AnonymousInnerClassLength_std;Length;FileLength_std;blamemerge_blamegetEffort_std;blamemerge_blamegetEffort_count;blame_merge_blame_getDifficulty_count;blame_merge_blame_getEffort_mean;blame_merge_blame_getVolume_count
6.0;0.0;25.700760438209052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.678781873469705;0.0;5.104836095437123;3.0;21.052781211694445;20.0;6.0;0.0;0.0;0.0;0.0;14829.64761367921;0.0;1243011.4954640015;3.0;28.0;0.0;0.0;83.81935483870967;6.528239202657808;3.0;7.0;0.0;1806.0;0.0;0.0;0.0;0.0;False;0.0;187.0;0.0;4.333333333333333;5.3887043189368775;812.0;1.4352620893318568;2.065591117977289;0.0;0.0;0.0;599.4712343388569;1806.0;0.0;155.0;121.01398665684616;6.75;0.0;0.0;32.0;1153.0;1806.0;1.5985188503463983;0.0;6.0;6.0;1806.0;65.75320512213453;0.0;0.0;0.0;0.0;1965.0;0.0;107.76819563641097;1806.0;0.0;0.0;0.0
6.0;0.0;24.47201394417131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.346134284324013;0.0;4.71301237064137;3.0;21.033563350791734;20.0;3.0;0.0;0.0;0.0;0.0;17085.164108002948;0.0;1614221.540102304;3.0;28.0;3.0;0.0;94.48089171974522;6.737313432835821;3.0;9.0;0.0;2010.0;0.0;6.0;0.0;0.0;False;0.0;190.0;0.0;5.0;5.471641791044776;899.0;1.4575266524520256;3.4641016151377544;0.0;0.0;0.0;544.5629399558077;2010.0;0.0;157.0;121.01398665684616;6.0;0.0;0.0;33.0;1358.0;2010.0;1.5284208237820265;2.0;3.0;3.0;2010.0;61.738087074298754;0.0;0.0;0.0;3.4641016151377544;2257.0;0.0;98.26938887185119;2010.0;0.0;0.0;0.0
10.0;0.0;24.47201394417131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.346134284324013;0.0;4.71301237064137;10.0;21.033563350791734;20.0;1.0;0.0;0.0;0.0;0.0;17085.164108002948;0.0;1614221.540102304;10.0;28.0;0.0;0.0;94.48089171974522;6.737313432835821;10.0;10.0;0.0;2010.0;0.0;0.0;0.0;0.0;False;0.0;190.0;0.0;10.0;5.471641791044776;899.0;1.4575266524520256;0.0;0.0;0.0;0.0;544.5629399558077;2010.0;0.0;157.0;121.01398665684616;6.0;0.0;0.0;33.0;1358.0;2010.0;1.5284208237820265;0.0;1.0;1.0;2010.0;61.738087074298754;0.0;0.0;0.0;0.0;2257.0;0.0;98.26938887185119;2010.0;0.0;0.0;0.0
4.5;0.0;24.47201394417131;0.0;0.0;0.0;0.0;0.0;335.0;0.0;0.0;6.346134284324013;0.0;4.71301237064137;2.0;21.033563350791734;20.0;11.0;0.0;0.0;0.0;0.0;17085.164108002948;0.0;1614221.540102304;2.0;28.0;0.0;0.0;94.48089171974522;6.737313432835821;3.0;52.0;0.0;2010.0;0.0;22.0;0.0;0.0;False;0.0;190.0;0.0;7.8181818181818175;5.471641791044776;899.0;1.4575266524520256;14.777132210399834;0.0;0.0;0.0;544.5629399558077;2010.0;0.0;157.0;121.01398665684616;6.0;0.0;0.0;33.0;1358.0;2010.0;1.5284208237820265;2.0;11.0;11.0;2010.0;61.738087074298754;0.0;0.0;30.45454545454545;6.6332495807108;2257.0;101.00630043355079;98.26938887185119;2010.0;0.0;0.0;0.0
24.75;0.0;24.47201394417131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.346134284324013;0.0;4.71301237064137;0.0;21.033563350791734;20.0;4.0;0.0;0.0;0.0;0.0;17085.164108002948;0.0;1614221.540102304;6.0;28.0;2.25;0.0;94.48089171974522;6.737313432835821;9.0;69.0;0.0;2010.0;0.0;9.0;0.0;0.0;False;0.0;190.0;0.0;21.75;5.471641791044776;899.0;1.4575266524520256;31.79491573611521;0.0;0.0;0.0;544.5629399558077;2010.0;0.0;157.0;121.01398665684616;6.0;0.0;0.0;33.0;1358.0;2010.0;1.5284208237820265;2.25;4.0;4.0;2010.0;61.738087074298754;0.0;0.0;0.0;4.5;2257.0;0.0;98.26938887185119;2010.0;0.0;0.0;0.0
7.0;0.0;35.425503895082386;0.0;0.0;0.0;0.0;0.0;216.0;0.0;0.0;9.341572240388203;0.0;5.46687446654547;3.0;21.94494035396768;19.0;13.0;0.0;0.0;0.0;0.0;7686.6339939511645;0.0;426700.79671240936;3.0;36.0;0.0;0.0;55.51204819277108;6.2492753623188415;6.0;11.0;0.0;1725.0;0.0;6.0;0.0;0.0;False;0.0;102.0;0.0;5.461538461538462;4.1234782608695655;485.0;1.1795763222284958;2.5695455050580644;0.0;0.0;0.0;1000.1639924757808;1725.0;0.0;83.0;148.67746297052548;8.0;0.0;0.0;19.0;667.0;1725.0;1.7093027983099842;0.9230769230769232;13.0;13.0;1725.0;81.52417686479353;0.0;0.0;16.615384615384613;2.2532028485964326;1152.0;59.907621192324754;163.11276202085463;1725.0;0.0;0.0;0.0
3.75;0.0;28.538797692224822;0.0;0.0;0.0;0.0;0.0;218.0;0.0;0.0;7.364176323773401;0.0;5.1984686627285965;1.0;16.22000574790824;21.0;14.0;0.0;0.0;0.0;0.0;7160.180752293278;0.0;426241.3483129881;3.0;32.0;3.0;0.0;59.529411764705884;4.834054834054834;3.0;18.0;0.0;693.0;0.0;6.0;0.0;0.0;False;0.0;108.0;0.0;5.5;3.790764790764791;440.0;1.149427640661407;5.374440936936175;0.0;0.0;0.0;896.6871607992932;693.0;0.0;85.0;133.43760004615402;8.25;0.0;0.0;23.0;620.0;693.0;1.8188946596388555;1.5714285714285714;14.0;14.0;693.0;65.37938032252825;0.0;0.0;15.571428571428573;2.6228078235206027;1060.0;58.26295073690852;155.33285735511132;693.0;0.0;0.0;0.0
0.0;0.0;22.086367284478783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.389621418808375;0.0;4.72758098038336;0.0;25.27311899617188;16.0;0.0;0.0;0.0;0.0;0.0;8025.142542186455;0.0;577554.1414669293;0.0;29.0;0.0;0.0;71.96808510638297;7.801624915368992;0.0;0.0;0.0;1477.0;0.0;0.0;0.0;0.0;False;0.0;124.0;0.0;0.0;7.278266756939742;451.0;2.1845246155334173;0.0;0.0;0.0;0.0;542.5480763932085;1477.0;0.0;94.0;107.31275182609168;7.5;0.0;0.0;30.0;703.0;1477.0;1.5677925085186546;0.0;0.0;0.0;1477.0;84.19397490285169;0.0;0.0;0.0;0.0;1154.0;0.0;100.44907617497574;1477.0;0.0;0.0;0.0
0.0;0.0;22.086367284478783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.389621418808375;0.0;4.72758098038336;0.0;25.27311899617188;16.0;0.0;0.0;0.0;0.0;0.0;8025.142542186455;0.0;577554.1414669293;0.0;29.0;0.0;0.0;71.96808510638297;7.801624915368992;0.0;0.0;0.0;1477.0;0.0;0.0;0.0;0.0;False;0.0;124.0;0.0;0.0;7.278266756939742;451.0;2.1845246155334173;0.0;0.0;0.0;0.0;542.5480763932085;1477.0;0.0;94.0;107.31275182609168;7.5;0.0;0.0;30.0;703.0;1477.0;1.5677925085186546;0.0;0.0;0.0;1477.0;84.19397490285169;0.0;0.0;0.0;0.0;1154.0;0.0;100.44907617497574;1477.0;0.0;0.0;0.0
11.0;0.0;22.086367284478783;0.0;0.0;0.0;0.0;0.0;172.0;0.0;0.0;5.389621418808375;0.0;4.72758098038336;3.0;25.27311899617188;16.0;5.0;0.0;0.0;0.0;0.0;8025.142542186455;0.0;577554.1414669293;7.0;29.0;0.0;0.0;71.96808510638297;7.801624915368992;8.0;15.0;0.0;1477.0;0.0;0.0;0.0;0.0;False;0.0;124.0;0.0;8.8;7.278266756939742;451.0;2.1845246155334173;4.494441010848846;0.0;0.0;0.0;542.5480763932085;1477.0;0.0;94.0;107.31275182609168;7.5;0.0;0.0;30.0;703.0;1477.0;1.5677925085186546;0.0;5.0;5.0;1477.0;84.19397490285169;0.0;0.0;34.4;0.0;1154.0;76.92073842599277;100.44907617497574;1477.0;0.0;0.0;0.0
0.0;0.0;22.086367284478783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.389621418808375;0.0;4.72758098038336;0.0;25.27311899617188;16.0;0.0;0.0;0.0;0.0;0.0;8025.142542186455;0.0;577554.1414669293;0.0;29.0;0.0;0.0;71.96808510638297;7.801624915368992;0.0;0.0;0.0;1477.0;0.0;0.0;0.0;0.0;False;0.0;124.0;0.0;0.0;7.278266756939742;451.0;2.1845246155334173;0.0;0.0;0.0;0.0;542.5480763932085;1477.0;0.0;94.0;107.31275182609168;7.5;0.0;0.0;30.0;703.0;1477.0;1.5677925085186546;0.0;0.0;0.0;1477.0;84.19397490285169;0.0;0.0;0.0;0.0;1154.0;0.0;100.44907617497574;1477.0;0.0;0.0;0.0
4.0;0.0;34.64866011214576;0.0;0.0;0.0;0.0;0.0;151.0;0.0;0.0;8.87081865322688;0.0;5.339187482521844;3.0;22.032051934808365;21.0;10.0;0.0;0.0;0.0;0.0;7145.955005585215;0.0;443176.81668566883;3.0;42.0;0.0;0.0;62.01785714285714;6.543352601156068;3.0;18.0;0.0;173.0;0.0;0.0;0.0;0.0;False;0.0;107.0;0.0;4.8;4.6531791907514455;453.0;1.2686576750160563;4.661902329879224;0.0;0.0;0.0;1687.7767373028805;173.0;0.0;84.0;164.08940501555782;10.285714285714286;0.0;0.0;23.0;607.0;173.0;1.7838748675456957;0.0;10.0;10.0;173.0;82.96631217240736;0.0;0.0;15.1;0.0;1060.0;47.75039266854253;213.8498864358361;173.0;0.0;0.0;0.0
0.0;0.0;34.64866011214576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.87081865322688;0.0;5.339187482521844;0.0;22.032051934808365;21.0;0.0;0.0;0.0;0.0;0.0;7145.955005585215;0.0;443176.81668566883;0.0;42.0;0.0;0.0;62.01785714285714;6.543352601156068;0.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;False;0.0;107.0;0.0;0.0;4.6531791907514455;453.0;1.2686576750160563;0.0;0.0;0.0;0.0;1687.7767373028805;173.0;0.0;84.0;164.08940501555782;10.285714285714286;0.0;0.0;23.0;607.0;173.0;1.7838748675456957;0.0;0.0;0.0;173.0;82.96631217240736;0.0;0.0;0.0;0.0;1060.0;0.0;213.8498864358361;173.0;0.0;0.0;0.0
0.0;0.0;34.64866011214576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.87081865322688;0.0;5.339187482521844;0.0;22.032051934808365;21.0;0.0;0.0;0.0;0.0;0.0;7145.955005585215;0.0;443176.81668566883;0.0;42.0;0.0;0.0;62.01785714285714;6.543352601156068;0.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;False;0.0;107.0;0.0;0.0;4.6531791907514455;453.0;1.2686576750160563;0.0;0.0;0.0;0.0;1687.7767373028805;173.0;0.0;84.0;164.08940501555782;10.285714285714286;0.0;0.0;23.0;607.0;173.0;1.7838748675456957;0.0;0.0;0.0;173.0;82.96631217240736;0.0;0.0;0.0;0.0;1060.0;0.0;213.8498864358361;173.0;0.0;0.0;0.0
13.0;0.0;34.035026535292765;0.0;0.0;0.0;0.0;0.0;121.0;0.0;0.0;9.02623204963035;0.0;5.505982221219542;3.0;22.739746469862066;17.0;7.0;0.0;0.0;0.0;0.0;5100.031545077541;0.0;303493.6804693684;7.0;31.0;7.5;0.0;59.508196721311464;6.6115702479338845;9.0;18.0;0.0;121.0;0.0;12.0;0.0;0.0;False;0.0;83.0;0.0;10.0;4.446280991735537;330.0;1.4992129083038168;5.033222956847166;0.0;0.0;0.0;1142.7654992154914;121.0;0.0;61.0;118.53642239625988;9.75;0.0;0.0;22.0;470.0;121.0;2.366170211343729;3.8571428571428568;7.0;7.0;121.0;110.48361971104872;0.0;0.0;17.285714285714285;5.11300861947808;800.0;45.733701234116495;225.89951144483916;121.0;0.0;0.0;0.0
4.5;0.0;14.810841041321769;0.0;0.0;0.0;0.0;0.0;59.0;0.0;0.0;4.154032058128085;0.0;3.006409635470064;3.0;4.687542561981821;14.0;3.0;0.0;0.0;0.0;0.0;760.9786726798362;0.0;13425.838010851396;3.0;23.0;0.0;0.0;17.642857142857142;1.6490066225165565;3.0;6.0;0.0;151.0;0.0;0.0;0.0;29.5;False;0.0;47.0;0.0;4.0;1.3377483443708609;52.0;0.4004415011037527;1.7320508075688772;0.0;0.0;0.0;575.6720642151098;151.0;0.0;28.0;87.56916320732489;7.2;0.0;0.0;19.0;85.0;151.0;1.2144255569638331;0.0;3.0;3.0;151.0;18.697651254575415;0.0;0.0;19.666666666666668;0.0;137.0;34.06366588218791;88.41069699035681;151.0;0.0;0.0;0.0
0.0;0.0;14.810841041321769;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.154032058128085;0.0;3.006409635470064;0.0;4.687542561981821;14.0;0.0;0.0;0.0;0.0;0.0;760.9786726798362;0.0;13425.838010851396;0.0;23.0;0.0;0.0;17.642857142857142;1.6490066225165565;0.0;0.0;0.0;151.0;0.0;0.0;0.0;0.0;False;0.0;47.0;0.0;0.0;1.3377483443708609;52.0;0.4004415011037527;0.0;0.0;0.0;0.0;575.6720642151098;151.0;0.0;28.0;87.56916320732489;7.2;0.0;0.0;19.0;85.0;151.0;1.2144255569638331;0.0;0.0;0.0;151.0;18.697651254575415;0.0;0.0;0.0;0.0;137.0;0.0;88.41069699035681;151.0;0.0;0.0;0.0
3.0;0.0;28.83300416128468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.581175889225568;0.0;5.415161350284401;3.0;23.236140868209446;22.0;1.0;0.0;0.0;0.0;0.0;13568.485992932232;0.0;1176560.9503020279;3.0;33.0;0.0;0.0;86.7127659574468;6.871283255086072;3.0;3.0;0.0;2556.0;0.0;0.0;0.0;0.0;False;0.0;174.0;0.0;3.0;5.3059467918622865;741.0;1.6471761898551804;0.0;0.0;0.0;0.0;1113.074132011869;2556.0;0.0;141.0;142.7018117963935;8.0;0.0;0.0;33.0;1082.0;2556.0;1.9052378088724533;0.0;1.0;1.0;2556.0;86.88675390517193;0.0;0.0;0.0;0.0;1823.0;0.0;152.34133105504657;2556.0;0.0;0.0;0.0
20.0;0.0;28.83300416128468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.581175889225568;0.0;5.415161350284401;20.0;23.236140868209446;22.0;1.0;0.0;0.0;0.0;0.0;13568.485992932232;0.0;1176560.9503020279;20.0;33.0;0.0;0.0;86.7127659574468;6.871283255086072;20.0;20.0;0.0;2556.0;0.0;0.0;0.0;0.0;False;0.0;174.0;0.0;20.0;5.3059467918622865;741.0;1.6471761898551804;0.0;0.0;0.0;0.0;1113.074132011869;2556.0;0.0;141.0;142.7018117963935;8.0;0.0;0.0;33.0;1082.0;2556.0;1.9052378088724533;0.0;1.0;1.0;2556.0;86.88675390517193;0.0;0.0;0.0;0.0;1823.0;0.0;152.34133105504657;2556.0;0.0;0.0;0.0
5.0;0.0;28.83300416128468;0.0;0.0;0.0;0.0;0.0;301.0;0.0;0.0;7.581175889225568;0.0;5.415161350284401;3.0;23.236140868209446;22.0;17.0;0.0;0.0;0.0;0.0;13568.485992932232;0.0;1176560.9503020279;3.0;33.0;0.0;0.0;86.7127659574468;6.871283255086072;3.0;29.0;0.0;2556.0;0.0;6.0;0.0;0.0;False;0.0;174.0;0.0;6.647058823529411;5.3059467918622865;741.0;1.6471761898551804;7.664375190374197;0.0;0.0;0.0;1113.074132011869;2556.0;0.0;141.0;142.7018117963935;8.0;0.0;0.0;33.0;1082.0;2556.0;1.9052378088724533;0.35294117647058826;17.0;17.0;2556.0;86.88675390517193;0.0;0.0;17.705882352941178;1.4552137502179978;1823.0;73.00322313593624;152.34133105504657;2556.0;0.0;0.0;0.0
12.0;0.0;23.09769469836102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.152042947672911;0.0;5.025837473813086;12.0;20.365984199114234;18.0;1.0;0.0;0.0;0.0;0.0;13912.70647110665;0.0;1069059.8856217114;12.0;33.0;0.0;0.0;76.84054054054054;6.285295840656122;12.0;12.0;0.0;1707.0;0.0;0.0;0.0;0.0;False;0.0;224.0;0.0;12.0;5.478031634446396;729.0;1.5077121748914366;0.0;0.0;0.0;0.0;1236.4575094782276;1707.0;0.0;185.0;137.6075250475963;9.166666666666666;0.0;0.0;39.0;1053.0;1707.0;1.5906591437964914;0.0;1.0;1.0;1707.0;63.135839798389924;0.0;0.0;0.0;0.0;1782.0;0.0;109.62127516745468;1707.0;0.0;0.0;0.0
9.0;0.0;23.09769469836102;0.0;0.0;0.0;0.0;0.0;332.0;0.0;0.0;6.152042947672911;0.0;5.025837473813086;3.0;20.365984199114234;18.0;10.0;0.0;0.0;0.0;0.0;13912.70647110665;0.0;1069059.8856217114;3.0;33.0;0.0;0.0;76.84054054054054;6.285295840656122;6.0;27.0;0.0;1707.0;0.0;0.0;0.0;0.0;False;0.0;224.0;0.0;8.1;5.478031634446396;729.0;1.5077121748914366;7.355270219373318;0.0;0.0;0.0;1236.4575094782276;1707.0;0.0;185.0;137.6075250475963;9.166666666666666;0.0;0.0;39.0;1053.0;1707.0;1.5906591437964914;0.0;10.0;10.0;1707.0;63.135839798389924;0.0;0.0;33.2;0.0;1782.0;104.9876183175902;109.62127516745468;1707.0;0.0;0.0;0.0
0.0;0.0;23.09769469836102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.152042947672911;0.0;5.025837473813086;0.0;20.365984199114234;18.0;0.0;0.0;0.0;0.0;0.0;13912.70647110665;0.0;1069059.8856217114;0.0;33.0;0.0;0.0;76.84054054054054;6.285295840656122;0.0;0.0;0.0;1707.0;0.0;0.0;0.0;0.0;False;0.0;224.0;0.0;0.0;5.478031634446396;729.0;1.5077121748914366;0.0;0.0;0.0;0.0;1236.4575094782276;1707.0;0.0;185.0;137.6075250475963;9.166666666666666;0.0;0.0;39.0;1053.0;1707.0;1.5906591437964914;0.0;0.0;0.0;1707.0;63.135839798389924;0.0;0.0;0.0;0.0;1782.0;0.0;109.62127516745468;1707.0;0.0;0.0;0.0
11.5;0.0;23.09769469836102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.152042947672911;0.0;5.025837473813086;3.0;20.365984199114234;18.0;3.0;0.0;0.0;0.0;0.0;13912.70647110665;0.0;1069059.8856217114;3.5;33.0;0.0;0.0;76.84054054054054;6.285295840656122;4.0;19.0;0.0;1707.0;0.0;0.0;0.0;0.0;False;0.0;224.0;0.0;8.666666666666666;5.478031634446396;729.0;1.5077121748914366;8.962886439832502;0.0;0.0;0.0;1236.4575094782276;1707.0;0.0;185.0;137.6075250475963;9.166666666666666;0.0;0.0;39.0;1053.0;1707.0;1.5906591437964914;0.0;3.0;3.0;1707.0;63.135839798389924;0.0;0.0;0.0;0.0;1782.0;0.0;109.62127516745468;1707.0;0.0;0.0;0.0
0.0;0.0;23.09769469836102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.152042947672911;0.0;5.025837473813086;0.0;20.365984199114234;18.0;0.0;0.0;0.0;0.0;0.0;13912.70647110665;0.0;1069059.8856217114;0.0;33.0;0.0;0.0;76.84054054054054;6.285295840656122;0.0;0.0;0.0;1707.0;0.0;0.0;0.0;0.0;False;0.0;224.0;0.0;0.0;5.478031634446396;729.0;1.5077121748914366;0.0;0.0;0.0;0.0;1236.4575094782276;1707.0;0.0;185.0;137.6075250475963;9.166666666666666;0.0;0.0;39.0;1053.0;1707.0;1.5906591437964914;0.0;0.0;0.0;1707.0;63.135839798389924;0.0;0.0;0.0;0.0;1782.0;0.0;109.62127516745468;1707.0;0.0;0.0;0.0
15.0;0.0;45.69957490360319;0.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;11.33139836759837;0.0;6.290874549614933;3.0;30.409503034507946;21.0;5.0;0.0;0.0;0.0;0.0;5944.301001903853;0.0;372410.4577692764;3.0;41.0;6.0;0.0;62.65;8.397689768976896;8.0;28.0;0.0;2424.0;0.0;6.0;0.0;0.0;False;0.0;108.0;0.0;11.4;5.253300330033003;358.0;1.5453823266942075;10.502380682492898;0.0;0.0;0.0;1267.6572004384627;2424.0;0.0;80.0;166.9080620655929;7.6;0.0;0.0;28.0;522.0;2424.0;2.169860185479191;2.4;5.0;5.0;2424.0;140.04372297980817;0.0;0.0;22.4;3.286335345030997;880.0;50.087922695995296;257.7536944840703;2424.0;0.0;0.0;0.0
12.75;0.0;18.626344607416687;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;5.0695839903875095;0.0;3.6944304519173508;3.0;7.36285960484002;21.0;4.0;0.0;0.0;0.0;0.0;2907.017980694198;0.0;109973.96835439744;5.25;36.0;0.0;0.0;37.83050847457627;2.4192139737991267;6.5;30.0;0.0;229.0;0.0;0.0;0.0;25.5;False;0.0;83.0;0.0;11.5;2.017467248908297;186.0;0.5562179814363221;12.449899597988733;0.0;0.0;0.0;1149.9885616002573;229.0;0.0;59.0;158.12342722003538;7.2727272727272725;0.0;0.0;24.0;270.0;229.0;1.1213916093534944;0.0;4.0;4.0;229.0;22.57571812501352;0.0;0.0;25.5;0.0;456.0;51.0;92.03293580734213;229.0;0.0;0.0;0.0
12.0;0.0;19.308879807970165;0.0;0.0;0.0;0.0;0.0;76.0;0.0;0.0;5.415732538189719;0.0;4.272598686169204;3.0;11.075623411756268;21.0;3.0;0.0;0.0;0.0;0.0;2042.424962409381;0.0;59713.07890098701;4.0;36.0;0.0;0.0;29.236363636363638;3.6293929712460073;5.0;19.0;0.0;313.0;0.0;0.0;0.0;38.0;False;0.0;79.0;0.0;9.0;3.0670926517571884;134.0;0.928054506728628;8.717797887081348;0.0;0.0;0.0;1149.9885616002573;313.0;0.0;55.0;158.12342722003538;7.2727272727272725;0.0;0.0;24.0;190.0;313.0;1.4803732428263938;0.0;3.0;3.0;313.0;37.134298708243826;0.0;0.0;25.33333333333333;0.0;324.0;43.87862045841156;87.18069500572304;313.0;0.0;0.0;0.0
3.25;0.0;34.91124942395219;0.0;0.0;0.0;0.0;0.0;81.0;0.0;0.0;9.406684373151935;0.0;5.800418427435927;0.0;22.307097779307085;17.0;4.0;0.0;0.0;0.0;0.0;1624.6253196702114;0.0;47346.22360181759;0.0;33.0;0.0;0.0;29.142857142857146;6.263676148796499;1.5;4.0;0.0;914.0;0.0;0.0;0.0;20.25;False;0.0;52.0;0.0;1.75;4.1849015317286655;120.0;1.209883296863603;2.0615528128088303;0.0;0.0;0.0;591.5188126189909;914.0;0.0;35.0;118.30376252379816;5.0;0.0;0.0;17.0;165.0;914.0;1.6981524919999245;0.0;4.0;4.0;914.0;83.87667618934266;0.0;0.0;20.25;0.0;285.0;40.5;151.8090489658064;914.0;0.0;0.0;0.0
0.0;0.0;31.38680679559998;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;7.922330834324208;0.0;4.861655797874348;0.0;12.5043393603631;17.0;1.0;0.0;0.0;0.0;0.0;413.6403177873932;0.0;4446.633416214477;0.0;32.0;0.0;0.0;10.75;3.46492985971944;0.0;0.0;40.0;499.0;40.0;0.0;0.0;40.0;False;0.0;33.0;0.0;0.0;2.3887775551102206;43.0;0.5707414829659317;0.0;0.0;0.0;40.0;732.4733411520607;499.0;0.0;22.0;130.79881092001088;5.6;0.0;0.0;11.0;39.0;499.0;1.38010303559482;0.0;1.0;1.0;499.0;50.18825994531532;0.0;0.0;40.0;0.0;82.0;0.0;168.70898878825318;499.0;0.0;0.0;0.0
0.0;0.0;4.2692106659142866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5163084199195913;0.0;1.188648237815571;0.0;0.7580645161290323;8.0;0.0;0.0;0.0;0.0;0.0;95.90827503317318;0.0;335.67896261610616;0.0;11.0;0.0;0.0;3.5;0.3709677419354839;0.0;0.0;0.0;1736.0;0.0;0.0;0.0;0.0;False;0.0;18.0;0.0;0.0;0.3225806451612903;11.0;0.06451612903225806;0.0;0.0;0.0;0.0;33.0;1736.0;0.0;11.0;33.0;1.5;0.0;0.0;7.0;12.0;1736.0;0.2457408882903793;0.0;0.0;0.0;1736.0;0.7741935483870968;0.0;0.0;0.0;0.0;23.0;0.0;4.3985512332546985;1736.0;0.0;0.0;0.0
0.0;0.0;34.798218642962674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.589419056419699;0.0;4.945957597424885;0.0;37.134933839018295;16.0;0.0;0.0;0.0;0.0;0.0;5859.60331435809;0.0;314029.2261675403;0.0;27.0;0.0;0.0;53.592233009708735;11.078534031413612;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;False;0.0;135.0;0.0;0.0;6.675392670157068;345.0;1.8269820493642484;0.0;0.0;0.0;0.0;486.0;191.0;0.0;103.0;108.0;5.6;0.0;0.0;32.0;483.0;191.0;1.5815043626287308;0.0;0.0;0.0;191.0;115.92381343095477;0.0;0.0;0.0;0.0;828.0;0.0;125.1912008049183;191.0;0.0;0.0;0.0
0.0;0.0;34.798218642962674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.589419056419699;0.0;4.945957597424885;0.0;37.134933839018295;16.0;0.0;0.0;0.0;0.0;0.0;5859.60331435809;0.0;314029.2261675403;0.0;27.0;0.0;0.0;53.592233009708735;11.078534031413612;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;False;0.0;135.0;0.0;0.0;6.675392670157068;345.0;1.8269820493642484;0.0;0.0;0.0;0.0;486.0;191.0;0.0;103.0;108.0;5.6;0.0;0.0;32.0;483.0;191.0;1.5815043626287308;0.0;0.0;0.0;191.0;115.92381343095477;0.0;0.0;0.0;0.0;828.0;0.0;125.1912008049183;191.0;0.0;0.0;0.0
