Returns_min;RFC_max;NumberOfMathOperations_std;WMC_CK_min;NumberOfAnonymousClasses_std;NumberOfUniqueWords_min;NumberOfModifiers_min;MaxNumberOfNestedBlocks_50%;NumberOfLogStatements_count;LOCMethod_CK_50%;NumberOfParenthesizedExps_50%;CBO_std;NumberOfUniqueWords_50%;NumberOfTryCatch_50%;NumberOfVariables_std;NumberOfComparisons_75%;RFC_mean;RFC_50%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;Returns_std;MaxNumberOfNestedBlocks_25%;Returns_count;NumberOfLogStatements_75%;NumberOfParenthesizedExps_min;NumberOfNumbers_std;NumberOfLambdas_max;NumberOfLogStatements_max;LOCMethod_CK_max;NumberOfComparisons_std;NumberOfModifiers_mean;NumberOfNumbers_25%;LOCMethod_CK_min;NumberOfMathOperations_max;IsConstructor_top;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfAssignments_25%;NumberOfVariables_50%;NumberOfNumbers_mean;NumberOfAnonymousClasses_max;CBO_50%;NumberOfAssignments_std;NumberOfLambdas_mean;NumberOfLambdas_50%;NumberOfStringLiterals_50%;Returns_max;NumberOfInnerClasses_min;NumberOfLoops_25%;NumberOfModifiers_50%;NumberOfNumbers_75%;NumberOfLoops_count;NumberOfMathOperations_25%;NumberOfComparisons_min;NumberOfTryCatch_count;WMC_CK_max;Returns_mean;NumberOfParameters_CK_mean;NumberOfComparisons_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_min;IsConstructor_unique;NumberOfInnerClasses_count;NumberOfParameters_CK_min;NumberOfLambdas_std;NumberOfInnerClasses_50%;NumberOfStringLiterals_mean;NumberOfTryCatch_min;NumberOfComparisons_mean;NumberOfLambdas_count;NumberOfLogStatements_std;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfInnerClasses_max;CBO_count;NumberOfAssignments_75%;NumberOfLambdas_min;NumberOfUniqueWords_count;WMC_CK_25%;NumberOfLambdas_25%;LOCMethod_CK_count;NumberOfAnonymousClasses_count;NumberOfUniqueWords_mean;NumberOfTryCatch_75%;NumberOfTryCatch_25%;RFC_std;WMC_CK_50%;NumberOfLogStatements_mean;NumberOfMathOperations_min;CBO_25%;NumberOfTryCatch_std;NumberOfLoops_std;NumberOfAnonymousClasses_mean;NumberOfParenthesizedExps_std;RFC_min;NumberOfParameters_CK_std;NumberOfUniqueWords_75%;LOCMethod_CK_mean;IsConstructor_freq;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_75%;NumberOfLoops_min;NumberOfVariables_max;NumberOfStringLiterals_min;LOCMethod_CK_75%;NumberOfVariables_25%;RFC_count;NumberOfMathOperations_count;NumberOfModifiers_max;CBO_max;NumberOfStringLiterals_25%;RFC_25%;NumberOfUniqueWords_std;NumberOfNumbers_min;NumberOfInnerClasses_25%;NumberOfVariables_min;NumberOfAssignments_min;NumberOfAssignments_count;CBO_75%;NumberOfAssignments_mean;NumberOfModifiers_25%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfUniqueWords_25%;WMC_CK_std;MaxNumberOfNestedBlocks_max;NumberOfMathOperations_mean;NumberOfLoops_mean;WMC_CK_75%;LOCMethod_CK_25%;NumberOfVariables_count;NumberOfComparisons_25%;NumberOfMathOperations_75%;NumberOfParenthesizedExps_mean;NumberOfModifiers_75%;NumberOfInnerClasses_std;NumberOfInnerClasses_mean;WMC_CK_count;NumberOfStringLiterals_std;Returns_50%;NumberOfComparisons_max;NumberOfAnonymousClasses_50%;NumberOfVariables_mean;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_count;NumberOfTryCatch_max;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_25%;NumberOfLoops_max;NumberOfNumbers_count;Returns_25%;NumberOfModifiers_count;IsConstructor_count;NumberOfLoops_75%;NumberOfLoops_50%;NumberOfStringLiterals_75%;NumberOfMathOperations_50%;NumberOfUniqueWords_max;CBO_mean;NumberOfParameters_CK_count;NumberOfParenthesizedExps_count;NumberOfComparisons_count;Returns_75%;NumberOfAnonymousClasses_min;NumberOfNumbers_50%;Bugged;MaxNumberOfNestedBlocks_75%;NumberOfAssignments_50%;NumberOfModifiers_std;RFC_75%;NumberOfNumbers_max;NumberOfLogStatements_25%;CBO_min;NumberOfVariables_75%;NumberOfTryCatch_mean;LOCMethod_CK_std
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;18.0;0.5773502691896257;1.0;0.0;4.0;1.0;0.0;4.0;9.5;0.0;4.924428900898052;11.5;0.0;2.8867513459481287;0.25;9.75;10.0;0.0;0.0;1.0;0.5;0.0;4.0;0.0;0.0;1.5;0.0;0.0;17.0;0.5;1.0;0.0;3.0;1.0;False;0.0;6.0;0.0;2.5;1.25;0.0;6.0;3.4641016151377544;0.0;0.0;2.0;1.0;0.0;0.0;1.0;2.25;4.0;0.0;0.0;4.0;2.0;0.25;0.25;0.0;0.25;0.0;1.0;4.0;0.0;0.0;0.0;2.75;0.0;0.25;4.0;0.0;1.5;0.0;0.0;4.0;6.0;0.0;4.0;1.0;0.0;4.0;4.0;10.75;0.0;0.0;9.535023160258538;1.5;0.0;0.0;1.75;0.0;0.0;0.0;0.0;1.0;0.5;16.0;9.75;4.0;0.0;0.0;0.0;0.0;5.0;0.0;15.5;0.0;4.0;4.0;1.0;10.0;0.0;1.75;6.1846584384264895;0.0;0.0;0.0;0.0;4.0;10.0;3.0;1.0;0.0;0.0;0.0;7.0;6.25;0.5773502691896257;0.0;0.5;0.0;2.0;3.75;4.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;3.4034296427770228;0.0;1.0;0.0;2.5;0.0;0.0;4.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;4.0;0.0;0.0;4.75;0.5;16.0;5.75;4.0;4.0;4.0;0.25;0.0;1.0;False;0.0;3.0;0.0;18.0;3.0;0.0;1.0;5.0;0.0;7.2743842809317325
0.0;11.0;8.48528137423857;1.0;0.0;41.0;1.0;0.5;2.0;20.0;2.0;0.7071067811865476;41.5;0.0;1.4142135623730951;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.25;2.0;0.0;0.0;5.656854249492381;0.0;0.0;20.0;0.0;1.0;5.0;20.0;14.0;False;0.0;8.0;8.0;4.0;7.0;0.0;7.5;0.0;0.0;0.0;8.0;0.0;0.0;0.25;1.0;9.0;2.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;0.0;1.5;1.0;0.0;2.0;8.0;0.0;2.0;1.25;0.0;2.0;2.0;41.5;0.0;0.0;0.0;1.5;0.0;2.0;7.25;0.0;0.7071067811865476;0.0;2.8284271247461903;11.0;0.0;41.75;20.0;2.0;0.5;0.7071067811865476;3.0;0.0;5.0;1.0;20.0;3.5;2.0;2.0;1.0;8.0;4.5;11.0;0.7071067811865476;3.0;0.0;3.0;8.0;2.0;7.75;8.0;1.0;0.0;4.0;0.0;15.0;41.25;0.7071067811865476;1.0;8.0;0.5;1.75;20.0;2.0;0.0;11.0;2.0;1.0;0.0;0.0;2.0;9.899494936611664;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0;2.0;0.75;0.5;11.5;8.0;42.0;7.5;2.0;2.0;2.0;0.0;0.0;7.0;False;0.75;8.0;0.0;11.0;11.0;0.0;7.0;4.5;0.0;0.0
0.0;17.0;2.6457513110645907;1.0;0.0;7.0;1.0;1.0;3.0;9.0;0.0;2.516611478423583;18.0;1.0;3.2145502536643185;0.0;7.666666666666668;4.0;0.0;0.0;0.0;0.0;0.5;3.0;0.0;0.0;2.309401076758504;0.0;0.0;26.0;0.0;1.0;1.0;5.0;5.0;False;0.0;6.0;1.0;1.0;2.333333333333333;0.0;5.0;2.8867513459481287;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;3.0;0.5;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;2.6666666666666665;0.0;0.0;3.0;3.5;0.0;3.0;1.5;0.0;3.0;3.0;16.666666666666668;1.0;0.5;8.144527815247077;2.0;0.0;0.0;3.5;0.5773502691896258;1.7320508075688772;0.0;0.0;2.0;0.0;21.5;13.333333333333336;3.0;1.0;1.0;0.0;0.0;6.0;0.0;17.5;0.5;3.0;3.0;1.0;7.0;1.0;3.0;9.073771725877465;1.0;0.0;0.0;1.0;3.0;6.0;2.6666666666666665;1.0;0.0;0.0;0.0;7.0;12.5;2.081665999466133;2.0;2.0;1.0;3.5;7.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0;3.6055512754639887;0.0;0.0;0.0;2.333333333333333;0.0;0.0;3.0;1.0;3.0;0.0;3.0;3.0;0.0;3.0;3.0;1.5;0.0;4.5;1.0;25.0;4.666666666666667;3.0;3.0;3.0;0.0;0.0;1.0;False;1.5;1.0;0.0;10.5;5.0;0.0;2.0;3.5;0.6666666666666666;11.150485789118488
1.0;2.0;0.0;1.0;0.0;5.0;0.0;2.0;3.0;11.0;0.0;0.5773502691896257;12.0;0.0;1.5275252316519463;2.0;1.3333333333333333;1.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;0.0;0.5773502691896258;0.0;0.0;12.0;1.1547005383792517;0.0;0.5;3.0;0.0;False;0.0;3.0;1.0;2.0;0.6666666666666666;0.0;1.0;1.5275252316519463;0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;3.0;0.0;0.0;3.0;5.0;1.0;2.6666666666666665;2.0;3.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;1.3333333333333333;3.0;0.0;3.333333333333333;0.0;0.0;3.0;2.5;0.0;3.0;2.5;0.0;3.0;3.0;10.333333333333334;0.0;0.0;0.5773502691896257;4.0;0.0;0.0;1.0;0.0;0.5773502691896258;0.0;0.0;1.0;0.5773502691896258;13.0;8.666666666666666;3.0;1.3333333333333333;1.1547005383792517;0.0;0.0;3.0;0.0;11.5;1.0;3.0;3.0;0.0;2.0;0.0;1.0;4.725815626252608;0.0;0.0;0.0;0.0;3.0;1.5;1.6666666666666667;0.0;3.0;0.0;0.0;0.0;8.5;2.081665999466133;2.0;0.0;0.6666666666666666;4.5;7.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;1.6666666666666667;0.0;0.0;3.0;0.0;3.0;2.5;1.0;3.0;1.0;3.0;3.0;1.0;1.0;0.0;0.0;14.0;1.3333333333333333;3.0;3.0;3.0;1.0;0.0;1.0;False;2.0;2.0;0.0;1.5;1.0;0.0;1.0;2.5;0.0;4.932882862316248
0.0;21.0;0.6030226891555273;1.0;0.0;9.0;1.0;1.0;11.0;11.0;0.0;2.335496832484569;17.0;0.0;3.0689056385268376;0.0;10.545454545454543;11.0;0.0;0.0;3.0;0.4045199174779453;1.0;11.0;0.0;0.0;1.6292775867068985;0.0;0.0;30.0;0.0;1.181818181818182;1.5;7.0;2.0;False;0.0;10.0;2.0;3.0;2.363636363636364;0.0;5.0;3.2891004572955533;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.5;11.0;0.0;0.0;11.0;5.0;0.18181818181818185;0.4545454545454545;0.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;3.9090909090909087;0.0;0.0;11.0;0.0;2.4545454545454546;0.0;0.0;11.0;7.5;0.0;11.0;2.0;0.0;11.0;11.0;16.545454545454547;0.5;0.0;6.330302305003077;2.0;0.0;0.0;4.0;0.6741998624632421;0.8312094145936334;0.0;0.30151134457776363;1.0;1.0357254813546264;19.5;15.363636363636365;11.0;0.9090909090909092;0.5393598899705937;0.0;0.0;9.0;0.0;21.5;2.0;11.0;11.0;2.0;8.0;0.0;6.5;4.865462698729409;0.0;0.0;1.0;1.0;11.0;6.0;4.727272727272728;1.0;0.0;1.0;0.0;14.0;13.0;1.2135597524338355;2.0;0.18181818181818185;0.9090909090909092;3.0;8.5;11.0;0.0;0.0;0.09090909090909093;1.0;0.0;0.0;11.0;5.0883110253707065;0.0;0.0;0.0;4.2727272727272725;0.0;0.0;11.0;2.0;11.0;0.0;2.0;11.0;0.0;11.0;11.0;1.5;1.0;6.5;0.0;24.0;4.636363636363637;11.0;11.0;11.0;0.0;0.0;2.0;False;1.0;4.0;0.4045199174779453;12.5;5.0;0.0;0.0;6.5;0.3636363636363637;8.429385829023694
0.0;11.0;2.4420557658735733;1.0;0.0;4.0;1.0;1.0;11.0;9.0;0.0;2.46429041972071;17.0;0.0;3.0659419433511785;0.0;6.0;6.0;0.0;0.0;3.0;0.4670993664969138;0.5;11.0;0.0;0.0;3.5573227931332654;0.0;0.0;22.0;0.0;1.4545454545454546;1.0;3.0;8.0;False;0.0;11.0;2.5;4.0;3.636363636363636;0.0;6.0;3.4377582547616434;0.0;0.0;0.0;1.0;0.0;0.5;1.0;6.5;11.0;0.0;0.0;11.0;5.0;0.2727272727272727;0.9090909090909092;0.0;2.0;0.0;1.0;11.0;0.0;0.0;0.0;0.6363636363636364;0.0;0.0;11.0;0.0;2.272727272727273;0.0;0.0;11.0;6.0;0.0;11.0;1.5;0.0;11.0;11.0;17.181818181818183;0.0;0.0;3.6606010435446255;2.0;0.0;0.0;2.5;0.0;1.136181803634036;0.0;0.30151134457776363;1.0;1.1361818036340356;22.5;10.727272727272727;11.0;1.0909090909090908;0.9438798074485388;0.0;0.0;10.0;0.0;14.0;2.5;11.0;11.0;2.0;7.0;0.0;2.5;8.134103291920773;0.0;0.0;0.0;0.0;11.0;6.5;4.2727272727272725;1.0;0.0;1.0;0.0;2.0;11.5;1.1908743922772955;3.0;1.181818181818182;1.0909090909090908;3.0;7.0;11.0;0.0;1.0;0.09090909090909093;2.0;0.0;0.0;11.0;0.8090398349558905;0.0;0.0;0.0;4.0;0.0;0.0;11.0;0.0;11.0;0.0;4.0;11.0;0.0;11.0;11.0;1.0;1.0;1.0;0.0;30.0;4.454545454545454;11.0;11.0;11.0;0.5;0.0;2.0;False;1.5;4.0;0.5222329678670935;9.5;10.0;0.0;1.0;5.0;0.0;5.9848293056846495
0.0;6.0;0.7071067811865476;1.0;0.0;8.0;1.0;0.0;2.0;4.5;0.0;0.7071067811865476;12.0;0.0;0.0;0.0;3.5;3.5;0.0;0.0;5.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;4.0;1.0;False;0.0;1.0;1.0;1.0;0.0;0.0;2.5;0.0;0.0;0.0;4.5;1.0;0.0;0.0;1.0;0.0;2.0;0.25;0.0;2.0;1.0;0.5;2.5;0.0;3.75;0.0;1.0;2.0;0.0;0.0;0.0;4.5;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;2.0;2.0;12.0;0.0;0.0;3.5355339059327378;1.0;0.0;0.0;2.25;0.0;0.0;0.0;0.0;1.0;3.5355339059327378;14.0;4.5;2.0;0.0;0.0;0.0;0.0;1.0;2.0;4.75;1.0;2.0;2.0;1.0;3.0;3.25;2.25;5.656854249492381;0.0;0.0;1.0;1.0;2.0;2.75;1.0;1.0;2.5;0.0;0.0;7.0;10.0;0.0;0.0;0.5;0.0;1.0;4.25;2.0;0.0;0.75;0.0;1.0;0.0;0.0;2.0;3.5355339059327378;0.5;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.25;0.0;2.0;0.25;2.0;2.0;0.0;0.0;5.75;0.5;16.0;2.5;2.0;2.0;2.0;0.75;0.0;0.0;False;0.0;1.0;0.0;4.75;0.0;0.0;2.0;1.0;0.0;0.7071067811865476
0.0;19.0;2.1201976547572388;1.0;0.0;3.0;1.0;0.0;15.0;16.0;0.0;2.742956347412317;18.0;0.0;3.2175116087406668;0.0;6.6;4.0;0.0;0.0;1.0;0.25819888974716115;0.0;15.0;0.0;0.0;2.1447610589527217;0.0;0.0;46.0;0.0;1.6;0.0;4.0;8.0;False;0.0;14.0;0.5;1.0;1.8;0.0;4.0;4.4539976692961165;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;15.0;0.5;0.0;15.0;6.0;0.06666666666666668;0.06666666666666668;0.0;0.0;0.0;1.0;15.0;0.0;0.0;0.0;7.666666666666668;0.0;0.0;15.0;0.0;2.0;0.0;0.0;15.0;6.5;0.0;15.0;1.0;0.0;15.0;15.0;20.866666666666667;1.0;0.0;5.342551557341974;1.0;0.0;0.0;3.0;1.1629191512658792;0.5606119105813882;0.0;0.0;2.0;0.25819888974716115;29.0;15.866666666666667;15.0;0.4;0.50709255283711;0.0;0.0;9.0;0.0;21.5;0.0;15.0;15.0;10.0;10.0;0.5;3.0;12.223318854121569;0.0;0.0;0.0;0.0;15.0;5.0;4.133333333333334;1.0;0.0;0.0;0.0;32.0;15.0;1.5583874449479589;1.0;1.9333333333333331;0.2;2.5;5.5;15.0;0.0;3.0;0.0;1.0;0.0;0.0;15.0;10.627905765125176;0.0;0.0;0.0;2.7333333333333334;0.0;0.0;15.0;4.0;15.0;0.0;2.0;15.0;0.0;15.0;15.0;0.0;0.0;17.0;1.0;44.0;4.333333333333333;15.0;15.0;15.0;0.0;0.0;1.0;False;1.0;2.0;2.32379000772445;9.5;5.0;0.0;0.0;5.5;0.7333333333333333;12.147114099751468
0.0;18.0;2.0;1.0;0.0;9.0;1.0;0.5;4.0;10.5;0.0;3.2015621187164243;13.5;0.0;4.99165971062398;0.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.7749172176353754;0.0;0.0;30.0;0.0;1.0;0.0;4.0;4.0;False;0.0;16.0;0.75;2.0;2.75;0.0;4.0;7.365459931328116;0.0;0.0;2.5;0.0;0.0;0.0;1.0;4.25;4.0;0.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;2.75;0.0;0.0;4.0;0.0;1.75;0.0;0.0;4.0;7.0;0.0;4.0;1.0;0.0;4.0;4.0;19.75;0.0;0.0;7.3484692283495345;1.5;0.0;0.0;3.75;0.0;0.957427107756338;0.0;0.0;2.0;0.0;22.75;13.75;4.0;0.5;0.5773502691896257;0.0;0.0;11.0;0.0;18.0;0.75;4.0;4.0;1.0;10.0;0.0;2.75;15.777093099385155;0.0;0.0;0.0;0.0;4.0;5.5;5.25;1.0;0.0;0.0;0.0;6.0;10.5;0.957427107756338;1.0;1.0;0.75;2.25;6.25;4.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;3.2015621187164243;0.0;0.0;0.0;3.75;0.0;0.0;4.0;0.0;4.0;0.0;2.0;4.0;0.0;4.0;4.0;1.25;0.5;5.25;0.0;43.0;5.25;4.0;4.0;4.0;0.0;0.0;1.5;False;1.0;2.5;0.0;11.25;8.0;0.0;3.0;5.0;0.0;11.615363389350616
0.0;26.0;1.5165750888103102;1.0;0.0;9.0;1.0;1.0;5.0;21.0;0.0;2.1213203435596424;20.0;0.0;4.277849927241488;0.0;14.4;15.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.8906705900092575;0.0;0.0;33.0;0.0;1.0;7.0;7.0;3.0;False;0.0;17.0;3.0;2.0;8.8;0.0;7.0;6.519202405202648;0.0;0.0;3.0;0.0;0.0;0.0;1.0;11.0;5.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;1.8;0.0;0.0;5.0;6.0;0.0;5.0;1.0;0.0;5.0;5.0;26.2;0.0;0.0;8.264381404557755;2.0;0.0;0.0;7.0;0.0;0.8366600265340756;0.0;0.0;3.0;0.0;35.0;19.0;5.0;0.6;0.5477225575051662;0.0;0.0;11.0;0.0;21.0;2.0;5.0;5.0;1.0;10.0;0.0;12.0;15.319921670818033;0.0;0.0;0.0;0.0;5.0;7.0;6.0;1.0;0.0;0.0;0.0;4.0;19.0;0.8366600265340756;1.0;1.4;0.8;2.0;13.0;5.0;0.0;3.0;0.0;1.0;0.0;0.0;5.0;1.8708286933869709;0.0;0.0;0.0;3.6;0.0;0.0;5.0;0.0;5.0;0.0;2.0;5.0;0.0;5.0;5.0;1.0;1.0;3.0;1.0;48.0;7.0;5.0;5.0;5.0;0.0;0.0;10.0;False;1.0;4.0;0.0;16.0;16.0;0.0;4.0;3.0;0.0;9.797958971132712
0.0;17.0;4.0239666614309435;1.0;0.2773500981126146;5.0;1.0;1.0;13.0;33.0;0.0;5.8188464801001905;31.0;0.0;5.469027007636405;0.0;8.23076923076923;7.0;0.0;0.0;5.0;0.5547001962252291;1.0;13.0;0.0;0.0;3.961351750641149;0.0;0.0;70.0;0.3755338080994053;1.0769230769230769;0.0;5.0;14.0;False;0.0;29.0;8.0;5.0;4.230769230769232;1.0;4.0;7.993587173318115;0.0;0.0;21.0;2.0;0.0;0.0;1.0;6.0;13.0;4.0;0.0;13.0;11.0;0.15384615384615385;0.5384615384615384;0.0;0.0;0.0;1.0;13.0;0.0;0.0;0.0;21.846153846153847;0.0;0.15384615384615385;13.0;0.0;4.307692307692308;0.0;0.0;13.0;15.0;0.0;13.0;2.0;0.0;13.0;13.0;33.69230769230769;1.0;0.0;5.918246448538707;4.0;0.0;0.0;2.0;1.2557559782549619;2.703274367816243;0.07692307692307693;0.0;1.0;1.4500221041639685;50.0;32.53846153846154;13.0;1.0769230769230769;0.4935481167928246;0.0;0.0;16.0;0.0;42.0;1.0;13.0;13.0;2.0;16.0;15.0;3.0;19.15456697232897;0.0;0.0;0.0;0.0;13.0;13.0;11.692307692307693;1.0;0.0;0.0;0.0;63.0;18.0;2.810237694116976;2.0;5.769230769230768;2.1538461538461537;5.0;20.0;13.0;0.0;8.0;0.0;1.0;0.0;0.0;13.0;15.60900463325659;0.0;1.0;0.0;6.0769230769230775;0.0;0.0;13.0;3.0;13.0;0.0;10.0;13.0;0.0;13.0;13.0;3.0;2.0;24.0;7.0;61.0;7.230769230769232;13.0;13.0;13.0;0.0;0.0;5.0;False;1.0;12.0;0.2773500981126146;14.0;11.0;0.0;1.0;11.0;0.9230769230769232;18.617265215454285
0.0;15.0;2.1213203435596424;2.0;0.0;23.0;1.0;1.5;2.0;27.0;0.5;0.7071067811865476;28.5;0.0;0.7071067811865476;0.0;13.0;13.0;0.0;0.0;0.0;0.0;1.25;2.0;0.0;0.0;0.7071067811865476;0.0;0.0;29.0;0.0;1.0;7.25;25.0;11.0;False;0.0;13.0;12.25;11.5;7.5;0.0;4.5;0.7071067811865476;0.0;0.0;20.5;0.0;0.0;1.75;1.0;7.75;2.0;8.75;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;20.5;0.0;0.0;2.0;0.0;3.5;0.25;0.0;2.0;12.75;0.0;2.0;2.75;0.0;2.0;2.0;28.5;0.0;0.0;2.8284271247461903;3.5;0.0;8.0;4.25;0.0;2.1213203435596424;0.0;0.7071067811865476;11.0;0.0;31.25;27.0;2.0;1.5;0.7071067811865476;0.75;1.0;12.0;18.0;28.0;11.25;2.0;2.0;1.0;5.0;19.25;12.0;7.7781745930520225;7.0;0.0;11.0;12.0;2.0;4.75;12.5;1.0;0.0;1.0;0.0;23.0;25.75;2.1213203435596424;2.0;9.5;2.5;4.25;26.0;2.0;0.0;10.25;0.5;1.0;0.0;0.0;2.0;3.5355339059327378;0.0;0.0;0.0;11.5;0.0;1.0;2.0;0.0;2.0;0.0;4.0;2.0;0.0;2.0;2.0;3.25;2.5;21.75;9.5;34.0;4.5;2.0;2.0;2.0;0.0;0.0;7.5;False;1.75;12.5;0.0;14.0;8.0;0.0;4.0;11.75;0.0;2.8284271247461903
0.0;9.0;0.0;1.0;0.0;46.0;1.0;0.0;1.0;9.0;0.0;0.0;46.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;9.0;0.0;False;0.0;5.0;5.0;5.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0;46.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;46.0;9.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;9.0;5.0;1.0;1.0;1.0;9.0;1.0;9.0;0.0;0.0;0.0;5.0;5.0;1.0;9.0;5.0;1.0;0.0;0.0;0.0;1.0;46.0;0.0;0.0;0.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;46.0;9.0;1.0;1.0;1.0;0.0;0.0;0.0;False;0.0;5.0;0.0;9.0;0.0;0.0;9.0;5.0;0.0;0.0
