NMIR;NORM;WMC_CK_std;WMC_CK_75%;WMC_CK_count;WMC_CK_mean;WMC_CK_25%;WMC_CK_max;NPM;WMC_CK_min;Bugged;NOCh;WMC_CK_50%;NMI;WMC;DIT
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;2.0;1.0;False;0.0;1.5;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;1.0;0.0;0.0;10.0;1.0
0.0;0.0;0.7440238091428449;1.25;8.0;1.375;1.0;3.0;4.0;1.0;False;1.0;1.0;0.0;10.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;1.0;0.0;0.0;10.0;1.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;1.0;3.5;3.0;3.0;2.5;4.0;1.0;2.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;10.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;1.4142135623730951;2.25;8.0;2.0;1.0;5.0;5.0;1.0;False;0.0;1.5;0.0;19.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.8366600265340756;1.75;6.0;1.5;1.0;3.0;3.0;1.0;False;0.0;1.0;0.0;12.0;1.0
0.0;0.0;2.857738033247041;4.5;6.0;3.1666666666666665;1.0;8.0;5.0;1.0;False;0.0;2.0;0.0;18.0;1.0
0.0;0.0;7.9181076382825575;5.0;8.0;5.875;1.75;25.0;4.0;1.0;False;0.0;4.0;0.0;54.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.8944271909999159;2.0;5.0;1.6;1.0;3.0;4.0;1.0;False;0.0;1.0;0.0;10.0;1.0
0.0;0.0;1.6020819787597222;1.75;6.0;1.8333333333333333;1.0;5.0;6.0;1.0;False;0.0;1.0;0.0;13.0;1.0
0.0;0.0;0.970142500145332;2.0;18.0;1.6666666666666667;1.0;4.0;8.0;1.0;False;0.0;1.0;0.0;25.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;False;0.0;0.0;0.0;25.0;1.0
0.0;0.0;2.1213203435596424;3.25;2.0;2.5;1.75;4.0;8.0;1.0;False;0.0;2.5;0.0;25.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;8.0;1.0;False;0.0;1.5;0.0;25.0;1.0
0.0;0.0;0.3779644730092273;1.0;7.0;1.1428571428571428;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;0.5773502691896257;2.0;4.0;1.5;1.0;2.0;2.0;1.0;False;0.0;1.5;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;2.0;1.0
0.0;0.0;0.9244162777371756;1.0;11.0;1.3636363636363635;1.0;4.0;8.0;1.0;False;0.0;1.0;0.0;15.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;8.0;1.0;False;0.0;1.0;0.0;15.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;8.0;3.0;False;0.0;3.0;0.0;15.0;1.0
0.0;0.0;0.5175491695067657;2.0;8.0;1.375;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;5.0;1.0;1.0;1.0;5.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.0;10.0;1.0;10.0;10.0;10.0;2.0;10.0;False;0.0;10.0;0.0;8.0;1.0
0.0;0.0;0.4629100498862757;1.25;8.0;1.25;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.3755338080994054;1.0;13.0;1.1538461538461535;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.5345224838248488;2.0;7.0;1.4285714285714286;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;2.0;3.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.4045199174779453;1.0;11.0;1.181818181818182;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;4.932882862316247;7.0;3.0;5.333333333333333;2.5;11.0;2.0;2.0;False;0.0;3.0;0.0;6.0;1.0
0.0;0.0;0.2773500981126146;1.0;13.0;1.0769230769230769;1.0;2.0;11.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;14.0;1.0;1.0;1.0;10.0;1.0;False;0.0;1.0;0.0;10.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;3.0;1.0
0.0;0.0;1.3038404810405295;4.0;5.0;2.8;2.0;4.0;0.0;1.0;False;0.0;3.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;3.0;1.0
0.0;0.0;0.31622776601683794;1.0;10.0;1.1;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;2.2677868380553643;2.0;7.0;2.142857142857143;1.0;7.0;3.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;11.0;1.0;False;0.0;1.0;0.0;30.0;1.0
0.0;0.0;0.0;5.0;1.0;5.0;5.0;5.0;11.0;5.0;False;0.0;5.0;0.0;30.0;1.0
0.0;0.0;1.902011319320558;1.0;17.0;1.6470588235294117;1.0;8.0;11.0;1.0;False;0.0;1.0;0.0;30.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;False;0.0;2.0;0.0;18.0;1.0
0.0;0.0;0.9660917830792958;2.5;10.0;1.6;1.0;3.0;1.0;1.0;False;0.0;1.0;0.0;18.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;18.0;1.0
0.0;0.0;1.1547005383792517;2.0;3.0;1.6666666666666667;1.0;3.0;1.0;1.0;False;0.0;1.0;0.0;18.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;18.0;1.0
0.0;0.0;0.4472135954999579;1.0;5.0;1.2;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;10.0;1.0
0.0;0.0;4.272001872658765;4.75;4.0;3.75;1.0;10.0;4.0;1.0;False;0.0;2.0;0.0;11.0;1.0
0.0;0.0;3.4641016151377544;4.0;3.0;3.0;1.0;7.0;3.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;5.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;4.0;1.0
0.0;0.0;0.7071067811865476;2.0;9.0;1.6666666666666667;1.0;3.0;2.0;1.0;False;0.0;2.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;4.0;1.0
0.0;0.0;3.7859388972001824;4.5;4.0;3.5;1.0;9.0;4.0;1.0;False;0.0;2.0;0.0;10.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;1.4142135623730951;3.0;5.0;2.0;1.0;4.0;1.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;1.1338934190276817;1.0;7.0;1.4285714285714286;1.0;4.0;2.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;3.0;1.0
0.0;0.0;4.0414518843273814;4.5;3.0;3.333333333333333;1.0;8.0;3.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;8.0;1.0
0.0;0.0;0.40824829046386296;1.0;6.0;1.1666666666666667;1.0;2.0;1.0;1.0;False;0.0;1.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;3.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;0.8164965809277259;2.0;6.0;1.6666666666666667;1.0;3.0;1.0;1.0;False;0.0;1.5;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;False;0.0;0.0;0.0;12.0;1.0
0.0;0.0;1.3887301496588271;1.75;8.0;1.75;1.0;4.0;5.0;1.0;False;0.0;1.0;0.0;12.0;1.0
0.0;0.0;7.544313531837517;6.5;4.0;5.75;1.75;17.0;4.0;1.0;False;0.0;2.5;0.0;24.0;1.0
0.0;0.0;0.9831920802501752;2.75;6.0;1.8333333333333333;1.0;3.0;6.0;1.0;True;0.0;1.5;0.0;11.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;1.0;1.0;False;0.0;1.5;0.0;4.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;False;0.0;2.0;0.0;3.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;False;0.0;2.0;0.0;3.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;2.0;1.0;False;0.0;1.5;0.0;5.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;2.0;1.0;False;0.0;2.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;2.0;1.0;False;0.0;2.0;0.0;4.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;0.0;0.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.5345224838248487;1.0;14.0;1.1428571428571428;1.0;3.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;7.0;1.0;1.0;1.0;0.0;1.0;True;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;1.0;19.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;21.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;10.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;False;0.0;0.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;7.0;1.0;False;0.0;1.5;0.0;14.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;7.0;1.0;False;0.0;1.5;0.0;14.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;7.0;1.0;False;0.0;1.5;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.5991446895152781;1.0;13.0;1.2307692307692308;1.0;3.0;7.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1.0;False;0.0;1.0;0.0;14.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;7.0;2.0;False;0.0;2.0;0.0;14.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;5.8537737116040525;3.75;6.0;4.333333333333333;1.0;16.0;3.0;1.0;False;0.0;2.0;0.0;6.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;0.0;0.0;0.0;6.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;2.0;1.0;False;0.0;2.0;0.0;5.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;1.0;0.0;0.0;11.0;1.0
0.0;0.0;1.940790217067952;2.0;6.0;2.1666666666666665;1.0;6.0;4.0;1.0;False;1.0;1.5;0.0;11.0;1.0
0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;False;0.0;2.0;0.0;4.0;1.0
0.0;0.0;1.0;2.5;3.0;2.0;1.5;3.0;0.0;1.0;False;0.0;2.0;0.0;1.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;0.0;2.0;False;0.0;2.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;False;2.0;2.0;0.0;7.0;1.0
0.0;0.0;1.5118578920369092;1.0;7.0;1.5714285714285714;1.0;5.0;1.0;1.0;False;2.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;2.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;3.0;1.0;3.0;3.0;3.0;1.0;3.0;False;2.0;3.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;2.0;0.0;0.0;7.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;True;0.0;1.0;0.0;3.0;1.0
0.0;0.0;1.5118578920369092;1.0;7.0;1.5714285714285714;1.0;5.0;7.0;1.0;True;0.0;1.0;0.0;12.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;False;0.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;6.0;1.0;False;0.0;1.0;0.0;6.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.3535533905932738;1.0;8.0;1.125;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;7.0;1.0
0.0;0.0;1.8446130766633424;3.5;22.0;2.4545454545454546;1.0;8.0;19.0;1.0;False;0.0;2.0;0.0;56.0;1.0
0.0;0.0;2.5;2.25;4.0;2.25;1.0;6.0;2.0;1.0;True;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.3892494720807615;1.0;12.0;1.1666666666666667;1.0;2.0;6.0;1.0;False;0.0;1.0;0.0;11.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;False;0.0;0.0;0.0;11.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;2.0;1.0
0.0;0.0;1.5275252316519463;3.0;3.0;2.333333333333333;1.5;4.0;1.0;1.0;False;0.0;2.0;0.0;2.0;1.0
0.0;0.0;1.4960264830861911;1.5;7.0;1.7142857142857142;1.0;5.0;7.0;1.0;False;0.0;1.0;0.0;13.0;1.0
0.0;0.0;0.4409585518440984;1.0;9.0;1.2222222222222223;1.0;2.0;4.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;9.0;1.0
0.0;0.0;0.5;1.25;4.0;1.25;1.0;2.0;1.0;1.0;False;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;2.0;1.0
0.0;0.0;1.2588865404147531;2.0;19.0;1.8421052631578947;1.0;5.0;16.0;1.0;True;0.0;1.0;0.0;36.0;1.0
0.0;0.0;0.8164965809277259;1.0;24.0;1.1666666666666667;1.0;5.0;24.0;1.0;False;0.0;1.0;0.0;29.0;1.0
0.0;0.0;0.33333333333333337;1.0;9.0;1.1111111111111112;1.0;2.0;2.0;1.0;False;0.0;1.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;0.0;4.0;1.0
0.0;0.0;0.5;1.25;4.0;1.25;1.0;2.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;1.6039839354635117;2.0;59.0;1.6610169491525424;1.0;12.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;1.5;1.75;4.0;1.75;1.0;4.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;6.0;1.0;6.0;6.0;6.0;38.0;6.0;False;0.0;6.0;0.0;82.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;38.0;1.0;False;0.0;1.0;0.0;82.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;False;0.0;0.0;0.0;82.0;1.0
0.0;0.0;0.5;2.25;4.0;2.25;2.0;3.0;38.0;2.0;False;0.0;2.0;0.0;82.0;1.0
0.0;0.0;2.309401076758504;4.0;3.0;3.333333333333333;2.0;6.0;38.0;2.0;False;0.0;2.0;0.0;82.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;False;0.0;0.0;0.0;82.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;False;0.0;1.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;0.0;0.0;0.0;9.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;False;0.0;0.0;0.0;9.0;1.0
0.0;0.0;1.2464234547582251;3.0;8.0;1.875;1.0;4.0;3.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.47847879612821;4.5;7.0;2.8571428571428568;1.0;7.0;7.0;1.0;False;0.0;1.0;0.0;22.0;1.0
0.0;0.0;0.5773502691896257;2.0;4.0;1.5;1.0;2.0;4.0;1.0;False;0.0;1.5;0.0;6.0;1.0
0.0;0.0;1.7320508075688772;2.5;3.0;2.0;1.0;4.0;12.0;1.0;True;0.0;1.0;0.0;48.0;1.0
0.0;0.0;3.4229616805723477;3.25;16.0;3.625;1.75;12.0;12.0;1.0;True;0.0;2.5;0.0;48.0;1.0
0.0;0.0;0.5477225575051661;2.0;5.0;1.4;1.0;2.0;5.0;1.0;False;0.0;1.0;0.0;9.0;1.0
0.0;0.0;1.4142135623730951;2.5;2.0;2.0;1.5;3.0;2.0;1.0;False;0.0;2.0;0.0;4.0;1.0
0.0;0.0;0.3779644730092273;1.0;7.0;1.1428571428571428;1.0;2.0;7.0;1.0;True;0.0;1.0;0.0;9.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;6.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.5345224838248488;1.0;14.0;1.1428571428571428;1.0;3.0;14.0;1.0;True;0.0;1.0;0.0;18.0;1.0
0.0;0.0;0.7679476477883045;1.0;13.0;1.3846153846153846;1.0;3.0;13.0;1.0;True;0.0;1.0;0.0;21.0;1.0
0.0;0.0;1.0425720702853738;1.0;23.0;1.2173913043478262;1.0;6.0;23.0;1.0;False;0.0;1.0;0.0;29.0;1.0
0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.0;6.0;1.0;False;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;26.0;2.0;True;0.0;2.0;0.0;54.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;True;0.0;0.0;0.0;54.0;1.0
0.0;0.0;0.5;1.25;4.0;1.25;1.0;2.0;26.0;1.0;True;0.0;1.0;0.0;54.0;1.0
0.0;0.0;0.5773502691896257;1.5;3.0;1.3333333333333333;1.0;2.0;26.0;1.0;True;0.0;1.0;0.0;54.0;1.0
0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;26.0;2.0;True;0.0;2.0;0.0;54.0;1.0
0.0;0.0;0.0;4.0;1.0;4.0;4.0;4.0;26.0;4.0;True;0.0;4.0;0.0;54.0;1.0
0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;26.0;2.0;True;0.0;2.0;0.0;54.0;1.0
0.0;0.0;0.7071067811865476;1.75;2.0;1.5;1.25;2.0;26.0;1.0;True;0.0;1.5;0.0;54.0;1.0
0.0;0.0;0.9057622817115696;2.0;54.0;1.4814814814814814;1.0;5.0;26.0;1.0;True;0.0;1.0;0.0;54.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
