blame_merge_blame_getDistinctOperandsCnt_min;NVAR_50%;blame_merge_blame_getDistinctOperandsCnt_mean;Si_min;NOP_min;blame_merge_blame_getDistinctOperandsCnt_count;ClTCi;Di_50%;Fin_50%;blamemerge_blamegetDistinctOperatorsCnt_mean;Si_75%;MCLC_min;Di_count;Di_min;NOP_max;Difficulty;VG_50%;blamemerge_blamegetDistinctOperandsCnt_count;Fin_25%;Si_max;Fout_mean;blame_merge_blame_getDistinctOperatorsCnt_count;blame_merge_blame_getDistinctOperatorsCnt_mean;VG_min;Di_max;Bugged;Ci_75%;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetDifficulty_mean;blamemerge_blamegetDistinctOperatorsCnt_count;blame_merge_blame_getDistinctOperatorsCnt_min;Fout_75%;VG_mean;blamemerge_blamegetDistinctOperandsCnt_std;Fin_std;IOVars_75%;blame_merge_blame_getDistinctOperandsCnt_std;MCLC_25%;Di_25%;NBD_50%;blame_merge_blame_getDistinctOperatorsCnt_std;NOP_std;Fin_min;NVAR_max;MCLC_std;NCOMP_min;NOP_50%;NVAR_std;blamemerge_blamegetDifficulty_count;NCOMP_75%;IOVars_mean;NVAR_25%;blame_merge_blame_getDifficulty_count;IOVars_min;NCOMP_25%;NVAR_min;NBD_max;Ci_50%;NOPa;blamemerge_blamegetDistinctOperandsCnt_mean;Ci_25%;NOP_25%;IOVars_max;Ci_min;MCLC_50%;blame_merge_blame_getDifficulty_min;VG_std;VG_25%;NumberOfDistinctOperands;IOVars_25%;MCLC_max;Fin_count;NBD_count;VG_75%;blamemerge_blamegetDistinctOperatorsCnt_max;Fin_max;Fout_std;Fin_mean;NBD_std;NBD_25%;Fin_75%;Si_50%;MCLC_mean;blamemerge_blamegetDistinctOperatorsCnt_std;Di_std;Ci_max;Si_std;Fout_50%;NOP_count;NBD_min;Fout_count;NCOMP_count;blamemerge_blamegetDistinctOperandsCnt_max;VG_max;NOP_mean;Fout_min;NCOMP_max;NCOMP_std;NVAR_mean;IOVars_50%;NumberOfDistinctOperators;blame_merge_blame_getDistinctOperatorsCnt_max;IOVars_std;blamemerge_blamegetDifficulty_std;NOP_75%;blame_merge_blame_getDifficulty_std;Fout_max;NCOMP_mean;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;Ci_std;NVAR_count;Si_mean;Si_25%;MCLC_count;blame_merge_blame_getDistinctOperandsCnt_max;Fout_25%;ClRCi;VG_count;Si_count;NVAR_75%;Ci_count;NCOMP_50%;NBD_75%;Ci_mean;MCLC_75%;Di_mean;IOVars_count;NBD_mean;Di_75%
0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;2.605555555555556;0.25;0.0;8.0;1.0;1.0;59.61904761904761;1.0;180.0;0.0;1.0;0.25;0.0;0.0;1.0;1.0;False;1.25;0.0;1.224421296296296;180.0;0.0;0.25;4.25;1.877006478656556;0.7071067811865476;1.25;0.0;0.0;1.0;1.0;0.0;0.5345224838248488;0.0;3.0;3.8890872965260113;0.0;0.5;1.2464234547582251;180.0;2.75;1.25;0.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;1.6555555555555554;1.0;0.0;2.0;1.0;0.0;0.0;4.527692569068709;1.0;84.0;1.0;9.0;8.0;8.0;9.0;10.0;2.0;0.4629100498862757;0.25;2.4928469095164503;1.0;0.0;0.0;2.625;2.3742031235251697;0.0;2.0;0.4629100498862757;0.0;8.0;1.0;8.0;8.0;8.0;11.0;0.5;0.0;7.0;2.7645717829090897;0.875;1.0;32.0;0.0;0.4629100498862757;1.4755284987207484;1.0;0.0;1.0;1.75;9.166666666666666;0.0;0.4629100498862757;8.0;0.25;0.0;8.0;0.0;0.0;1.25;8.0;8.0;2.0;8.0;0.0;5.0;1.25;5.0;1.0;8.0;2.75;1.0
0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.9888888888888888;0.0;0.0;3.0;1.0;0.0;15.569444444444445;1.0;90.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.4555555555555556;90.0;0.0;0.0;1.0;1.3337546150935695;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.6555555555555556;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;36.0;1.0;0.0;3.0;3.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.732014767851282;0.0;1.0;0.0;0.0;3.0;1.0;3.0;3.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0;0.0;0.0;0.8761651774792332;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;1.666666667;3.0;3.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0
0.0;0.0;0.0;0.0;2.0;0.0;213.0;3.0;0.0;2.088888888888889;0.0;0.0;71.0;3.0;2.0;36.714285714285715;1.0;180.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;False;3.0;0.0;1.2004629629629628;180.0;0.0;0.0;1.0;2.939547126007866;0.0;3.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;180.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;2.4611111111111112;3.0;2.0;3.0;3.0;0.0;0.0;0.0;1.0;91.0;3.0;0.0;71.0;71.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.4683219570539694;0.0;3.0;0.0;0.0;71.0;1.0;71.0;71.0;6.0;1.0;2.0;0.0;0.0;0.0;0.0;3.0;13.0;0.0;0.0;1.4359568802276872;2.0;0.0;0.0;0.0;3.5;0.0;0.0;71.0;0.0;0.0;71.0;0.0;0.0;3.0;71.0;71.0;0.0;71.0;0.0;1.0;3.0;0.0;3.0;71.0;1.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;25.0;1.0;0.0;1.3928571428571428;0.0;0.0;15.0;0.0;2.0;46.09090909090909;1.0;196.0;0.0;1.0;0.06666666666666668;0.0;0.0;1.0;3.0;False;2.0;0.0;0.6900510204081632;196.0;0.0;0.0;1.5333333333333334;1.4380182159225108;0.25819888974716115;2.0;0.0;0.0;1.0;1.0;0.0;0.7745966692414834;0.0;3.0;2.3744673588186544;0.0;1.0;0.990430401872025;196.0;1.0;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.8010204081632653;1.0;0.0;3.0;0.0;0.0;0.0;0.990430401872025;1.0;55.0;1.0;7.0;15.0;15.0;1.5;10.0;1.0;0.25819888974716115;0.06666666666666668;0.990430401872025;1.0;0.0;0.0;1.2666666666666666;2.2834409482407394;0.8837151016885368;3.0;0.25819888974716115;0.0;15.0;1.0;15.0;15.0;6.0;4.0;0.8;0.0;4.0;1.4242792663559452;0.4666666666666667;1.0;30.0;0.0;0.8997354108424374;1.3324458361282374;1.0;0.0;1.0;0.8;7.5;0.0;0.8997354108424374;15.0;0.06666666666666668;0.0;15.0;0.0;0.0;1.470588235;15.0;15.0;0.0;15.0;0.0;1.0;1.3333333333333333;1.0;1.2666666666666666;15.0;1.4666666666666666;1.5
0.0;3.0;0.0;0.0;2.0;0.0;22.0;4.0;0.0;2.45933014354067;0.0;0.0;5.0;3.0;5.0;80.40579710144928;8.0;209.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;False;5.0;0.0;1.2144395078605603;209.0;0.0;0.0;8.0;1.9335196776245904;0.0;5.0;0.0;1.0;3.0;5.0;0.0;1.3038404810405295;0.0;9.0;11.545561917897285;0.0;3.0;4.301162633521313;209.0;17.0;4.2;0.0;0.0;3.0;1.0;0.0;6.0;4.0;0.0;1.2966507177033493;3.0;2.0;6.0;3.0;15.0;0.0;5.7008771254956905;4.0;69.0;3.0;26.0;5.0;5.0;12.0;11.0;0.0;0.0;0.0;2.4083189157584592;1.0;0.0;0.0;12.4;2.833440680091364;1.3038404810405295;6.0;0.0;0.0;5.0;1.0;5.0;5.0;10.0;15.0;3.2;0.0;17.0;8.294576541331088;4.0;4.0;38.0;0.0;1.3038404810405295;1.7655114136377474;4.0;0.0;0.0;8.4;7.5;0.0;1.3038404810405295;5.0;0.0;0.0;5.0;0.0;0.0;3.666666667;5.0;5.0;8.0;5.0;7.0;5.0;4.2;20.0;4.2;5.0;3.6;5.0
0.0;0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;1.5543478260869563;0.0;0.0;6.0;1.0;2.0;36.7125;1.0;184.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;False;1.75;0.0;0.7162590579710146;184.0;0.0;0.0;3.0;1.5294584950864047;0.0;1.75;0.0;0.0;1.0;1.0;0.0;0.8366600265340756;0.0;3.0;4.08248290463863;0.0;0.0;1.224744871391589;184.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.9293478260869564;1.0;0.0;3.0;1.0;0.0;0.0;4.898979485566356;1.0;80.0;1.0;10.0;6.0;6.0;1.0;10.0;0.0;0.0;0.0;1.6329931618554518;1.0;0.0;0.0;1.6666666666666667;2.04252137355182;0.8366600265340756;3.0;0.0;0.0;6.0;1.0;6.0;6.0;10.0;13.0;0.5;0.0;7.0;2.857738033247041;0.5;1.0;33.0;0.0;0.8366600265340756;1.1845347424538568;0.75;0.0;0.0;1.1666666666666667;7.5;0.0;0.8366600265340756;6.0;0.0;0.0;6.0;0.0;0.0;2.25;6.0;6.0;0.0;6.0;0.0;1.0;1.5;0.0;1.5;6.0;1.6666666666666667;1.75
0.0;0.0;0.0;0.0;0.0;0.0;23.0;1.0;0.0;1.6221662468513849;0.0;0.0;2.0;1.0;0.0;67.61363636363636;1.0;397.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.751819199552197;397.0;0.0;0.0;1.0;2.0274588830425917;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.2569269521410578;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;132.0;1.0;0.0;2.0;2.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.185422859151586;0.0;1.0;0.0;0.0;2.0;1.0;2.0;2.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;35.0;0.0;0.0;1.1647714360947627;0.0;0.0;0.0;0.0;4.666666666666667;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.769230769;2.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0
0.0;2.0;0.0;0.0;1.0;0.0;23.0;2.0;0.0;1.6221662468513849;0.0;2.0;2.0;2.0;2.0;67.61363636363636;2.5;397.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;False;2.0;0.0;0.751819199552197;397.0;0.0;0.0;2.5;2.0274588830425917;0.0;2.0;0.0;2.5;2.0;2.5;0.0;0.7071067811865476;0.0;3.0;1.4142135623730951;1.0;1.5;1.4142135623730951;397.0;1.0;2.0;1.5;0.0;2.0;1.0;1.0;3.0;2.0;0.0;1.2569269521410578;2.0;1.25;2.0;2.0;3.0;0.0;0.7071067811865476;2.25;132.0;2.0;4.0;2.0;2.0;2.75;8.0;0.0;0.0;0.0;0.7071067811865476;2.25;0.0;0.0;3.0;2.185422859151586;0.0;2.0;0.0;0.0;2.0;2.0;2.0;2.0;12.0;3.0;1.5;0.0;1.0;0.0;2.0;2.0;35.0;0.0;0.0;1.1647714360947627;1.75;0.0;0.0;1.0;4.666666666666667;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.769230769;2.0;2.0;2.5;2.0;1.0;2.75;2.0;3.5;2.0;2.0;2.5;2.0
0.0;0.5;0.0;0.0;0.0;0.0;23.0;1.5;0.0;1.6221662468513849;0.0;0.0;14.0;1.0;2.0;67.61363636363636;1.5;397.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;False;2.0;0.0;0.751819199552197;397.0;0.0;0.0;1.7857142857142858;2.0274588830425917;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.7449463436684921;0.0;2.0;1.7851647506079615;0.0;0.5;0.7449463436684921;397.0;1.0;1.6428571428571428;0.0;0.0;1.0;0.0;0.0;3.0;1.5;0.0;1.2569269521410578;1.0;0.0;3.0;1.0;1.0;0.0;0.892582375303981;1.0;132.0;1.0;5.0;14.0;14.0;2.75;8.0;0.0;0.0;0.0;0.726273039202563;1.0;0.0;0.0;1.4285714285714286;2.185422859151586;0.7449463436684921;3.0;0.0;0.0;14.0;1.0;14.0;14.0;12.0;3.0;0.6428571428571429;0.0;3.0;1.05090228108783;0.6428571428571429;1.5;35.0;0.0;0.7449463436684921;1.1647714360947627;1.0;0.0;0.0;0.7857142857142857;4.666666666666667;0.0;0.7449463436684921;14.0;0.0;0.0;14.0;0.0;0.0;1.769230769;14.0;14.0;1.0;14.0;0.5;2.0;1.6428571428571428;2.0;1.6428571428571428;14.0;1.7142857142857142;2.0
0.0;0.0;0.0;0.0;0.0;0.0;23.0;1.0;0.0;1.6221662468513849;0.0;0.0;1.0;1.0;0.0;67.61363636363636;1.0;397.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.751819199552197;397.0;0.0;0.0;1.0;2.0274588830425917;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.2569269521410578;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;132.0;1.0;0.0;1.0;1.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.185422859151586;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;35.0;0.0;0.0;1.1647714360947627;0.0;0.0;0.0;0.0;4.666666666666667;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.769230769;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;41.333333333;1.0;0.0;2.117647058823529;0.0;0.0;12.0;0.333333333;3.0;38.45569620253165;1.0;153.0;0.0;25.0;0.4166666666666667;0.0;0.0;1.0;4.0;True;2.0;0.0;1.0248366013071897;153.0;0.0;0.0;1.75;1.7654668122101531;0.5149286505444373;2.0;0.0;0.0;1.0;1.0;0.0;0.9045340337332908;0.0;2.0;1.2309149097933272;0.0;0.0;0.6685579234215214;153.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;7.0;1.0;0.0;1.3725490196078431;1.0;0.0;4.0;1.0;0.0;0.0;1.712255291076124;1.0;79.0;1.0;4.0;12.0;12.0;2.0;10.0;1.0;1.4433756729740643;0.4166666666666667;1.712255291076124;1.0;1.0;0.0;0.6666666666666666;2.4250371035430307;0.9477067838790846;25.333333333000002;7.216878364870324;0.0;12.0;1.0;12.0;12.0;7.0;7.0;0.5;0.0;3.0;0.8660254037844386;0.4166666666666667;1.0;28.0;0.0;0.9045340337332908;1.320244303392306;1.0;0.0;5.0;0.25;5.0;0.0;6.950522592470131;12.0;2.083333333333333;0.0;12.0;0.0;0.0;3.444444444;12.0;12.0;1.0;12.0;0.0;2.0;3.4444444444166664;1.0;1.3611111110833332;12.0;1.75;1.25
0.0;1.5;0.0;0.0;1.0;0.0;4.0;2.0;0.0;1.5494505494505495;0.0;2.0;2.0;1.0;2.0;30.72727272727273;3.0;91.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;False;2.5;0.0;0.7458791208791209;91.0;0.0;0.0;3.0;2.107547921580489;0.0;2.5;0.0;3.25;1.5;2.5;0.0;0.7071067811865476;0.0;3.0;3.5355339059327378;2.0;1.5;2.1213203435596424;91.0;3.5;2.0;0.75;0.0;1.0;2.5;0.0;4.0;2.0;0.0;1.3956043956043955;1.5;1.25;3.0;1.0;4.5;0.0;0.0;3.0;55.0;1.5;7.0;2.0;2.0;3.0;8.0;0.0;0.0;0.0;2.1213203435596424;1.75;0.0;0.0;4.5;2.2274237049596923;1.4142135623730951;3.0;0.0;0.0;2.0;1.0;2.0;2.0;8.0;3.0;1.5;0.0;4.0;1.4142135623730951;1.5;2.0;26.0;0.0;1.4142135623730951;1.198154041619068;1.75;0.0;0.0;3.0;4.0;0.0;1.4142135623730951;2.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;2.0;2.25;2.0;3.0;3.25;2.0;5.75;2.0;2.0;2.5;2.5
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.954935622317597;0.0;0.0;0.0;0.0;0.0;121.01960784313722;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.988299379447448;466.0;0.0;0.0;0.0;2.769067118310536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1824034334763938;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.987448167748921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;1.6793012949528772;0.0;0.0;0.0;0.0;9.272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.246153846153846;0.0;0.0;0.0;0.0;0.0;281.73068432671084;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;2.2442188068341915;1300.0;0.0;0.0;0.0;2.855055491685377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.482307692307692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.942250264658858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;1.7780397564770625;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.246153846153846;0.0;0.0;0.0;0.0;0.0;281.73068432671084;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;2.2442188068341915;1300.0;0.0;0.0;0.0;2.855055491685377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.482307692307692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.942250264658858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;1.7780397564770625;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.246153846153846;0.0;0.0;0.0;0.0;0.0;281.73068432671084;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;2.2442188068341915;1300.0;0.0;0.0;0.0;2.855055491685377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.482307692307692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.942250264658858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;1.7780397564770625;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.246153846153846;0.0;0.0;0.0;0.0;0.0;281.73068432671084;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;2.2442188068341915;1300.0;0.0;0.0;0.0;2.855055491685377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.482307692307692;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.942250264658858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;1.7780397564770625;0.0;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
