NSF;Bugged;NSM;NOA;NOD;ClTCi;RTLOC;ClRCi;PMd;NPF;NOL;TLOC
0.0;False;0.0;0.0;0.0;3.0;17.0;1.5;1.0;0.0;0.0;11.0
0.0;False;0.0;0.0;0.0;8.0;130.0;1.333333333;5.0;0.0;0.0;90.0
0.0;False;0.0;0.0;0.0;8.0;130.0;1.333333333;5.0;0.0;0.0;90.0
0.0;False;0.0;0.0;0.0;3.0;15.0;3.0;1.0;0.0;0.0;5.0
0.0;False;0.0;0.0;0.0;5.0;18.0;1.666666667;3.0;0.0;0.0;15.0
0.0;False;24.0;0.0;0.0;80.0;477.0;3.2;21.0;0.0;0.0;221.0
1.0;False;0.0;0.0;0.0;8.0;46.0;2.0;3.0;0.0;0.0;24.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;True;3.0;0.0;0.0;8.0;62.0;2.0;3.0;0.0;0.0;40.0
14.0;False;1.0;0.0;0.0;4.0;84.0;2.0;1.0;14.0;0.0;30.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
