MaxNumberOfNestedBlocks_mean;NumberOfMethods_Mood;MaxNumberOfNestedBlocks_std;issues_priorityMajor_max;NumberOfModifiers_mean;NumberOfMathOperations_25%;blamemerge_priorityMajor_count;Maximum Depth_max;Maximum Complexity*;Ao;Mit;NumberOfMathOperations_count;Md;NMIR;SIX;Ad;blamemerge_priorityMinor_min;NumberOfModifiers_count;NumberOfModifiers_std;NumberOfModifiers_min;NumberOfMathOperations_50%;Maximum Depth_75%;blamemerge_priorityMajor_max;blamemerge_priorityMinor_std;NumberOfMathOperations_mean;HMi;Mo;HMd;NM;Ai;blamemerge_priorityMajor_mean;Mi;Average Statements per Method;MaxNumberOfNestedBlocks_count;issues_priorityMajor_std;NMI;blame_merge_priorityMinor_mean;issues_priorityMinor_std;Maximum Depth_count;NF;MaxNumberOfNestedBlocks_50%;PMi;blamemerge_priorityMajor_min;blame_merge_priorityMinor_std;MaxNumberOfNestedBlocks_min;Maximum Block Depth;issues_priorityMajor_mean;issues_priorityMajor_min;NOPa;NumberOfModifiers_25%;Average Block Depth;blame_merge_priorityMajor_min;blame_merge_priorityMinor_max;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_count;Av;Ma;Bugged;NumberOfMathOperations_std;Maximum Depth_min;blamemerge_priorityMinor_count;blame_merge_priorityMinor_min;MaxNumberOfNestedBlocks_25%;MaxNumberOfNestedBlocks_max;issues_priorityMinor_max;Ait;NumberOfModifiers_75%;PMd;NumberOfModifiers_50%;issues_priorityMinor_count;Maximum Depth_std;Maximum Depth_25%;blamemerge_priorityMinor_mean;blame_merge_priorityMajor_mean;blamemerge_priorityMinor_max;blame_merge_priorityMajor_std;Maximum Depth_mean;NumberOfMathOperations_min;blamemerge_priorityMajor_std;NumberOfMathOperations_max;Average Complexity*;issues_priorityMinor_min;blame_merge_priorityMajor_count;blame_merge_priorityMajor_max;NumberOfModifiers_max;NMA;Maximum Depth_50%;PMR;NumberOfMathOperations_75%;issues_priorityMinor_mean
0.8636363636363636;22.0;0.5602256811793028;1.0;2.8181818181818183;0.0;206430.0;4.0;24.0;0.0;0.0;22.0;23.0;0.0;0.0;27.0;0.0;22.0;2.85584386055053;0.0;0.0;3.0;1.0;0.04370159502348614;0.4090909090909091;0.0;0.0;21.0;22.0;0.0;0.9974470764908199;0.0;13.43;22.0;0.18201631577915928;0.0;0.0;0.07965870753939462;6.0;27.0;1.0;0.0;0.0;0.0;0.0;4.0;0.9656944823020912;0.0;0.0;2.0;1.98;0.0;0.0;0.0;1.0;25681.0;1.0;23.0;True;0.7341396590302414;2.0;206430.0;0.0;1.0;2.0;1.0;0.0;2.0;2.0;2.0;25681.0;0.8164965809277259;2.0;0.0019134815676016086;0.0;1.0;0.0;2.6666666666666665;0.0;0.05046204936624918;2.0;4.1;0.0;0.0;0.0;10.0;23.0;2.5;0.086956522;0.75;0.006386044157158989
0.0;6.0;0.0;0.0;1.0;0.0;709.0;3.0;3.0;0.0;0.0;6.0;8.0;0.0;0.0;6.0;0.0;6.0;0.0;1.0;0.0;2.0;0.0;0.4802399334990169;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.5;6.0;0.0;0.0;0.0;0.29828438809379165;6.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.37;0.0;0.0;0.0;0.0;538.0;0.0;8.0;False;0.0;2.0;709.0;0.0;0.0;0.0;1.0;0.0;1.0;8.0;1.0;538.0;0.40824829046386296;2.0;0.3596614950634697;0.0;1.0;0.0;2.1666666666666665;0.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0;8.0;2.0;1.0;0.0;0.09851301115241637
0.9;9.0;0.9944289260117534;1.0;7.9;0.0;2220.0;2.0;11.0;0.0;0.0;10.0;10.0;0.0;0.0;2.0;0.0;10.0;3.414023367751831;1.0;0.0;2.0;1.0;0.3082987025609601;0.1;0.0;0.0;5.0;9.0;0.0;0.3220720720720721;0.0;6.09;10.0;0.3509176289052272;0.0;0.0;0.15320987512835618;2.0;2.0;0.5;0.0;0.0;0.0;0.0;6.0;0.85619754680439;0.0;0.0;9.0;2.08;0.0;0.0;0.0;2.0;6196.0;0.0;10.0;False;0.31622776601683794;2.0;2220.0;0.0;0.0;2.0;1.0;0.0;10.0;5.0;9.0;6196.0;0.0;2.0;0.1063063063063063;0.0;1.0;0.0;2.0;0.0;0.4673757042056094;1.0;3.73;0.0;0.0;0.0;10.0;10.0;2.0;0.5;0.0;0.02404777275661717
0.0;4.0;0.0;0.0;1.0;0.0;738.0;3.0;3.0;0.0;0.0;4.0;6.0;0.0;0.0;3.0;0.0;4.0;0.0;1.0;0.0;2.25;0.0;0.4975367061184552;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.83;4.0;0.0;0.0;0.0;0.29828438809379165;4.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.22;0.0;0.0;0.0;0.0;538.0;0.0;6.0;False;0.0;2.0;738.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;1.0;538.0;0.5;2.0;0.5528455284552846;0.0;1.0;0.0;2.25;0.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0;6.0;2.0;1.0;0.0;0.09851301115241637
0.5833333333333334;12.0;0.9003366373785201;1.0;94.25;0.0;396.0;0.0;8.0;0.0;0.0;12.0;11.0;0.0;0.0;6.0;0.0;12.0;294.0618750597166;4.0;0.0;0.0;1.0;0.0;0.08333333333333333;0.0;0.0;6.0;12.0;0.0;0.9974747474747476;0.0;8.36;12.0;0.012893837251531995;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;0.9998337489609308;0.0;0.0;9.0;2.02;0.0;0.0;0.0;1.0;6015.0;1.0;11.0;True;0.2886751345948129;0.0;396.0;0.0;0.0;3.0;0.0;0.0;10.5;5.0;9.5;6015.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050251890762960605;1.0;2.64;0.0;0.0;0.0;1028.0;12.0;0.0;0.454545455;0.0;0.0
0.0;1.0;0.0;1.0;4.0;1.0;57.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;4.0;1.14;0.0;0.0;0.0;0.0;1059.0;0.0;1.0;False;0.0;0.0;57.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;1059.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;1.0;0.0;1656.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.1;0.0;0.0;0.0;0.0;1456.0;0.0;3.0;False;0.0;2.0;1656.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1456.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;2.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;4.0;1.0;284.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;4.0;1.25;0.0;0.0;0.0;0.0;137.0;0.0;1.0;False;0.0;0.0;284.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;1.0;4.0;0.0;70.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;4.0;1.14;0.0;0.0;0.0;0.0;2515.0;0.0;1.0;False;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;2515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0
1.0;1.0;0.0;1.0;4.0;0.0;76.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;4.0;1.16;0.0;0.0;0.0;1.0;2519.0;1.0;1.0;False;0.0;0.0;76.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;4.0;2519.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0
1.5;6.0;1.224744871391589;1.0;4.666666666666667;0.0;179773.0;0.0;21.0;0.0;0.0;6.0;6.0;0.0;0.0;2.0;0.0;6.0;4.273952113286562;1.0;0.5;0.0;1.0;0.0;0.8333333333333334;0.0;0.0;4.0;6.0;0.0;1.0;0.0;12.57;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0;1.25;2.44;0.0;0.0;0.0;2.5;4123.0;0.0;6.0;False;1.1690451944500122;0.0;179773.0;0.0;1.0;3.0;0.0;0.0;8.5;2.0;3.0;4123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.67;0.0;0.0;0.0;10.0;6.0;0.0;0.333333333;1.0;0.0
0.3;10.0;0.6749485577105528;1.0;1.0;0.0;93059.0;2.0;4.0;0.0;0.0;10.0;14.0;0.0;0.0;5.0;0.0;10.0;0.0;1.0;0.0;2.0;1.0;0.024523725398165615;0.0;0.0;0.0;0.0;10.0;0.0;0.99939823122965;0.0;1.86;10.0;0.06099335776599697;0.0;0.0;0.06099335776599697;3.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.996266799402688;0.0;0.0;1.0;1.55;0.0;0.0;0.0;0.0;4018.0;0.0;14.0;False;0.0;2.0;93059.0;0.0;0.0;2.0;1.0;0.0;1.0;14.0;1.0;4018.0;0.0;2.0;0.0006017687703499929;0.0;1.0;0.0;2.0;0.0;0.024523725398165615;0.0;1.29;0.0;0.0;0.0;1.0;14.0;2.0;1.0;0.0;0.003733200597312096
1.0;1.0;0.0;1.0;4.0;0.0;57.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;6.0;1.0;0.0199363055707225;0.0;0.0;0.0199363055707225;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;0.9996025437201908;0.0;0.0;4.0;1.5;0.0;0.0;0.0;1.0;2516.0;0.0;1.0;False;0.0;0.0;57.0;0.0;1.0;1.0;1.0;0.0;4.0;0.0;4.0;2516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.000397456279809221
0.0;1.0;0.0;1.0;4.0;0.0;70.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;4.0;1.14;0.0;0.0;0.0;0.0;2515.0;0.0;1.0;False;0.0;0.0;70.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;2515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0
0.0;12.0;0.0;1.0;10.0;0.0;209885.0;0.0;3.0;0.0;0.0;1.0;12.0;0.0;0.0;20.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;0.057695623840238075;0.0;0.0;0.0;3.0;12.0;0.0;0.99502584748791;0.0;14.08;1.0;0.25843855759402684;0.0;0.0;0.19031925607893424;0.0;20.0;0.0;0.0;0.0;0.0;0.0;3.0;0.9280337707252568;0.0;0.0;10.0;1.24;0.0;0.0;0.0;0.0;19662.0;0.0;12.0;True;0.0;0.0;209885.0;0.0;0.0;0.0;1.0;0.0;10.0;9.0;10.0;19662.0;0.0;0.0;0.0033399242442289827;0.0;1.0;0.0;0.0;0.0;0.07035221318852053;0.0;1.67;0.0;0.0;0.0;10.0;12.0;0.0;0.75;0.0;0.03763604923202117
1.0;12.0;0.0;1.0;2.0;0.0;209885.0;0.0;3.0;0.0;0.0;1.0;12.0;0.0;0.0;20.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.057695623840238075;0.0;0.0;0.0;3.0;12.0;0.0;0.99502584748791;0.0;14.08;1.0;0.25843855759402684;0.0;0.0;0.19031925607893424;0.0;20.0;1.0;0.0;0.0;0.0;1.0;3.0;0.9280337707252568;0.0;0.0;2.0;1.24;0.0;0.0;0.0;1.0;19662.0;0.0;12.0;True;0.0;0.0;209885.0;0.0;1.0;1.0;1.0;0.0;2.0;9.0;2.0;19662.0;0.0;0.0;0.0033399242442289827;0.0;1.0;0.0;0.0;0.0;0.07035221318852053;0.0;1.67;0.0;0.0;0.0;2.0;12.0;0.0;0.75;0.0;0.03763604923202117
0.6;12.0;0.5163977794943223;1.0;1.9;0.0;209885.0;2.0;3.0;0.0;0.0;10.0;12.0;0.0;0.0;20.0;0.0;10.0;2.5144029554194813;1.0;0.0;2.0;1.0;0.057695623840238075;0.5;0.0;0.0;3.0;12.0;0.0;0.99502584748791;0.0;14.08;10.0;0.25843855759402684;0.0;0.0;0.19031925607893424;2.0;20.0;1.0;0.0;0.0;0.0;0.0;3.0;0.9280337707252568;0.0;0.0;1.0;1.24;0.0;0.0;0.0;1.0;19662.0;0.0;12.0;True;1.2692955176439846;2.0;209885.0;0.0;0.0;1.0;1.0;0.0;1.0;9.0;1.0;19662.0;0.0;2.0;0.0033399242442289827;0.0;1.0;0.0;2.0;0.0;0.07035221318852053;4.0;1.67;0.0;0.0;0.0;9.0;12.0;2.0;0.75;0.0;0.03763604923202117
0.0;0.0;0.0;1.0;0.0;0.0;81.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;1456.0;0.0;0.0;False;0.0;0.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;63.0;0.0;1.0;1.0;0.0;2960.0;2.0;1.0;0.0;0.0;63.0;63.0;0.0;0.0;32.0;0.0;63.0;0.0;1.0;0.0;2.0;1.0;0.0;0.015873015873015872;0.0;0.0;0.0;63.0;0.0;1.0;0.0;1.0;63.0;0.0;0.0;0.0;0.0;32.0;32.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;1.34;0.0;0.0;0.0;0.0;4775.0;0.0;63.0;False;0.12598815766974242;2.0;2960.0;0.0;0.0;0.0;0.0;0.0;1.0;63.0;1.0;4775.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;63.0;2.0;1.0;0.0;0.0
0.0;3.0;0.0;1.0;1.0;0.0;1188.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0707070707070707;0.0;4.33;3.0;0.4551745907297298;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.7103448275862069;0.0;0.0;1.0;1.33;0.0;0.0;0.0;0.0;145.0;0.0;0.0;False;0.0;2.0;1188.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;145.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.25644285302296776;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;2.0;0.0;34314.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;2.0;1.68;0.0;0.0;0.0;0.0;1528.0;1.0;2.0;False;0.0;0.0;34314.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1528.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.5;0.0;0.0
1.0;1.0;0.0;1.0;9.0;0.0;39065.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;9.0;1.47;0.0;0.0;0.0;1.0;72.0;0.0;1.0;False;0.0;0.0;39065.0;0.0;1.0;1.0;0.0;0.0;9.0;1.0;9.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0
0.3809523809523809;21.0;0.8047478161629565;1.0;1.0;0.0;354.0;2.0;4.0;0.0;0.0;21.0;22.0;0.0;0.0;20.0;0.0;21.0;0.0;1.0;0.0;2.0;1.0;0.0;0.09523809523809523;0.0;0.0;1.0;21.0;0.0;1.0;0.0;3.23;21.0;0.09239453531090076;0.0;0.0;0.09239453531090076;13.0;20.0;0.0;0.0;1.0;0.0;0.0;4.0;0.991390513320338;0.0;0.0;1.0;1.62;0.0;0.0;0.0;0.0;6156.0;0.0;22.0;False;0.30079260375911915;2.0;354.0;0.0;0.0;2.0;1.0;0.0;1.0;21.0;1.0;6156.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.64;0.0;0.0;0.0;1.0;22.0;2.0;0.954545455;0.0;0.00860948667966212
0.7435897435897436;39.0;1.1405896147895271;1.0;3.282051282051282;0.0;332074.0;3.0;31.0;0.0;0.0;39.0;40.0;0.0;0.0;36.0;0.0;39.0;7.380446135241126;0.0;0.0;2.0;1.0;0.030341967652966338;0.3333333333333333;0.0;0.0;9.0;39.0;0.0;0.99899118871095;0.0;7.5;39.0;0.0694966998531624;0.0;0.0;0.060942881906748785;17.0;36.0;0.0;0.0;0.0;0.0;0.0;7.0;0.9951469967646646;0.0;0.0;1.0;2.53;0.0;0.0;0.0;1.0;14218.0;3.0;40.0;False;1.1547005383792517;2.0;332074.0;0.0;0.0;5.0;1.0;0.0;1.5;31.0;1.0;14218.0;0.3321055820775357;2.0;0.0009214813565651028;0.0;1.0;0.0;2.117647058823529;0.0;0.03174581269535672;7.0;2.9;0.0;0.0;0.0;34.0;40.0;2.0;0.775;0.0;0.0037276691517794335
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;34230.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;490.0;0.0;0.0;False;0.0;0.0;34230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;490.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
0.25;8.0;0.7071067811865476;1.0;1.0;0.0;1238.0;2.0;5.0;0.0;0.0;8.0;9.0;0.0;0.0;4.0;0.0;8.0;0.5345224838248488;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;1.0;0.0;2.56;8.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;1.0;1.49;0.0;0.0;0.0;0.0;4524.0;0.0;9.0;False;0.0;2.0;1238.0;0.0;0.0;2.0;0.0;0.0;1.0;7.0;1.0;4524.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.44;0.0;0.0;0.0;2.0;9.0;2.0;0.7777777779999999;0.0;0.0
0.25;4.0;0.5;1.0;1.75;0.0;53940.0;0.0;2.0;0.0;0.0;4.0;5.0;0.0;0.0;2.0;0.0;4.0;1.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.99972191323693;0.0;2.8;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.18;0.0;0.0;0.0;0.25;3497.0;0.0;5.0;False;0.0;0.0;53940.0;0.0;0.0;1.0;0.0;0.0;1.75;4.0;1.0;3497.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016673769368902497;0.0;1.2;0.0;0.0;0.0;4.0;5.0;0.0;0.8;0.0;0.0
0.25;4.0;0.5;1.0;1.75;0.0;54877.0;0.0;2.0;0.0;0.0;4.0;5.0;0.0;0.0;2.0;0.0;4.0;1.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.9997266614428632;0.0;2.8;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.18;0.0;0.0;0.0;0.25;3413.0;0.0;5.0;False;0.0;0.0;54877.0;0.0;0.0;1.0;0.0;0.0;1.75;4.0;1.0;3413.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016530844589144104;0.0;1.2;0.0;0.0;0.0;4.0;5.0;0.0;0.8;0.0;0.0
0.25;4.0;0.5;1.0;1.75;0.0;572.0;0.0;2.0;0.0;0.0;4.0;5.0;0.0;0.0;2.0;0.0;4.0;1.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.506993006993007;0.0;2.8;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.18;0.0;0.0;0.0;0.25;3596.0;0.0;5.0;False;0.0;0.0;572.0;0.0;0.0;1.0;0.0;0.0;1.75;4.0;1.0;3596.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5003886895019561;0.0;1.2;0.0;0.0;0.0;4.0;5.0;0.0;0.8;0.0;0.0
0.25;4.0;0.5;1.0;1.75;0.0;53940.0;0.0;2.0;0.0;0.0;4.0;5.0;0.0;0.0;2.0;0.0;4.0;1.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.99972191323693;0.0;2.8;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;1.18;0.0;0.0;0.0;0.25;3497.0;0.0;5.0;False;0.0;0.0;53940.0;0.0;0.0;1.0;0.0;0.0;1.75;4.0;1.0;3497.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016673769368902497;0.0;1.2;0.0;0.0;0.0;4.0;5.0;0.0;0.8;0.0;0.0
1.3;10.0;1.1595018087284057;1.0;6.1;1.0;756.0;4.0;8.0;0.0;0.0;10.0;11.0;0.0;0.0;13.0;0.0;10.0;10.060373308735171;1.0;2.0;3.5;1.0;0.0;3.3;0.0;0.0;4.0;10.0;0.0;1.0;0.0;7.64;10.0;0.0;0.0;0.0;0.0;3.0;13.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0;1.0;2.02;0.0;0.0;0.0;2.0;11720.0;0.0;11.0;False;3.2676869155073254;2.0;756.0;0.0;0.25;3.0;0.0;0.0;7.25;7.0;1.5;11720.0;1.0;2.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;9.0;3.36;0.0;0.0;0.0;33.0;11.0;3.0;0.636363636;5.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;28643.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.17;0.0;0.0;0.0;0.0;1556.0;0.0;0.0;False;0.0;0.0;28643.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1556.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
