NOCh;WMC_CK_min;NMI;WMC_CK_75%;WMC_CK_count;Bugged;NMIR;WMC;NPM;DIT;NORM;WMC_CK_max;WMC_CK_25%;WMC_CK_std;WMC_CK_mean;WMC_CK_50%
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;5.0;0.0;5.0;1.0;False;0.0;4.0;1.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;2.0;0.0;12.25;8.0;True;0.0;56.0;1.0;1.0;0.0;16.0;4.5;5.42481072744215;8.5;7.5
0.0;1.0;0.0;3.0;27.0;False;0.0;72.0;24.0;1.0;0.0;16.0;1.0;2.832956234332084;2.7777777777777777;3.0
0.0;1.0;0.0;25.5;3.0;False;0.0;42.0;2.0;1.0;0.0;30.0;11.0;14.84362938547488;17.333333333333332;21.0
0.0;1.0;0.0;10.0;15.0;False;0.0;74.0;1.0;1.0;0.0;18.0;3.0;4.8373546489791295;6.6;6.0
0.0;3.0;0.0;3.5;3.0;False;0.0;74.0;1.0;1.0;0.0;4.0;3.0;0.5773502691896258;3.333333333333333;3.0
0.0;1.0;0.0;1.75;2.0;False;0.0;74.0;1.0;1.0;0.0;2.0;1.25;0.7071067811865476;1.5;1.5
0.0;1.0;0.0;1.0;1.0;False;0.0;74.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.5;3.0;False;0.0;7.0;3.0;1.0;0.0;2.0;1.0;0.5773502691896257;1.3333333333333333;1.0
0.0;1.0;0.0;7.0;7.0;False;0.0;50.0;1.0;1.0;0.0;36.0;3.0;12.351980754981305;8.714285714285714;4.0
0.0;0.0;0.0;0.0;0.0;False;0.0;30.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;6.75;6.0;False;0.0;30.0;1.0;1.0;0.0;20.0;2.25;7.00713921654194;6.5;4.5
0.0;1.0;0.0;2.0;3.0;False;0.0;6.0;3.0;1.0;0.0;2.0;1.5;0.5773502691896257;1.6666666666666667;2.0
0.0;4.0;0.0;9.5;4.0;False;0.0;24.0;1.0;1.0;0.0;11.0;7.0;2.943920288775949;8.0;8.5
0.0;1.0;0.0;1.75;2.0;False;0.0;5.0;2.0;1.0;0.0;2.0;1.25;0.7071067811865476;1.5;1.5
0.0;1.0;0.0;12.5;6.0;False;0.0;40.0;2.0;1.0;0.0;16.0;3.25;6.099180272790762;8.0;7.5
0.0;5.0;0.0;6.5;2.0;False;0.0;10.0;1.0;1.0;0.0;7.0;5.5;1.4142135623730951;6.0;6.0
0.0;4.0;0.0;19.0;3.0;False;0.0;37.0;1.0;1.0;0.0;33.0;4.5;16.46207763315433;14.0;5.0
0.0;4.0;0.0;7.75;2.0;False;0.0;11.0;1.0;1.0;0.0;9.0;5.25;3.5355339059327378;6.5;6.5
0.0;3.0;0.0;3.0;1.0;False;0.0;43.0;0.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;3.0;0.0;3.0;1.0;False;0.0;43.0;0.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;4.0;0.0;4.0;1.0;False;0.0;43.0;0.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;4.0;0.0;4.0;1.0;False;0.0;43.0;0.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;4.0;0.0;4.0;1.0;False;0.0;43.0;0.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;4.0;0.0;4.0;1.0;False;0.0;43.0;0.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;6.0;0.0;6.0;1.0;False;0.0;43.0;0.0;1.0;0.0;6.0;6.0;0.0;6.0;6.0
0.0;6.0;0.0;6.0;1.0;False;0.0;43.0;0.0;1.0;0.0;6.0;6.0;0.0;6.0;6.0
0.0;1.0;0.0;1.0;1.0;False;0.0;43.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;8.0;3.0;False;0.0;15.0;2.0;1.0;0.0;14.0;1.5;7.234178138070233;5.666666666666668;2.0
0.0;6.0;0.0;9.0;3.0;False;0.0;20.0;1.0;1.0;0.0;10.0;7.0;2.0;8.0;8.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;5.0;False;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.8944271909999161;1.4;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.75;10.0;False;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.6193277068654826;1.8;1.0
0.0;1.0;0.0;1.5;4.0;False;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.5;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;7.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.224744871391589;1.5;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;1.75;2.0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.25;0.7071067811865476;1.5;1.5
0.0;1.0;0.0;3.0;7.0;False;0.0;0.0;0.0;0.0;0.0;8.0;1.0;2.63673679998231;2.571428571428572;1.0
0.0;1.0;0.0;3.25;4.0;False;0.0;0.0;0.0;0.0;0.0;7.0;1.0;2.8722813232690143;2.75;1.5
0.0;1.0;0.0;5.5;3.0;False;0.0;0.0;0.0;0.0;0.0;9.0;1.5;4.358898943540674;4.0;2.0
0.0;1.0;0.0;1.75;6.0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.5163977794943222;1.3333333333333333;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.25;4.0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.5;1.25;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.3779644730092273;1.1428571428571428;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.5;7.0;False;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.4879500364742666;1.2857142857142858;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;13.0;False;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.3913653136029502;1.5384615384615383;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;5.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;9.0;False;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.9649710204252657;2.1111111111111107;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;4.0;False;0.0;4.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;4.0;False;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;3.75;4.0;False;0.0;11.0;4.0;1.0;0.0;6.0;2.0;1.8929694486000912;3.25;2.5
0.0;1.0;0.0;2.0;3.0;False;0.0;6.0;2.0;1.0;0.0;2.0;1.5;0.5773502691896257;1.6666666666666667;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;14.0;False;0.0;21.0;14.0;1.0;0.0;4.0;1.0;0.9376144618769908;1.4285714285714286;1.0
0.0;1.0;0.0;5.0;16.0;False;0.0;112.0;12.0;1.0;0.0;22.0;1.0;6.762334409556116;5.4375;3.0
0.0;2.0;0.0;2.0;1.0;False;0.0;112.0;12.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;112.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;5.0;0.0;5.0;1.0;False;0.0;112.0;12.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;5.0;0.0;5.0;1.0;False;0.0;112.0;12.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;17.0;0.0;17.0;1.0;False;0.0;112.0;12.0;1.0;0.0;17.0;17.0;0.0;17.0;17.0
0.0;1.0;0.0;1.0;1.0;False;0.0;112.0;12.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;11.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;9.0;False;0.0;11.0;3.0;1.0;0.0;5.0;1.0;1.4529663145135578;2.1111111111111107;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;11.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;4.0;False;0.0;5.0;4.0;1.0;0.0;6.0;1.75;2.217355782608345;2.75;2.0
0.0;4.0;0.0;4.0;1.0;False;0.0;7.0;1.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;0.0;0.0;0.0;0.0;False;0.0;6.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.75;6.0;False;0.0;6.0;4.0;1.0;0.0;2.0;1.0;0.5163977794943222;1.3333333333333333;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;7.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;6.0;False;0.0;7.0;4.0;1.0;0.0;2.0;1.0;0.40824829046386296;1.1666666666666667;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;8.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;3.5;10.0;False;0.0;8.0;4.0;1.0;0.0;10.0;1.0;3.0477678535099897;2.8;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;8.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.5;3.0;False;0.0;18.0;1.0;1.0;0.0;6.0;2.0;2.516611478423584;3.333333333333333;3.0
0.0;0.0;0.0;0.0;0.0;False;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;12.25;2.0;False;0.0;16.0;1.0;1.0;0.0;16.0;4.75;10.606601717798213;8.5;8.5
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;5.0;9.0;False;0.0;27.0;3.0;1.0;0.0;11.0;2.0;3.8729833462074175;4.0;2.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;4.0;0.0;6.25;2.0;False;0.0;10.0;2.0;1.0;0.0;7.0;4.75;2.1213203435596424;5.5;5.5
0.0;1.0;0.0;1.5;3.0;False;0.0;5.0;3.0;1.0;0.0;2.0;1.0;0.5773502691896257;1.3333333333333333;1.0
0.0;1.0;0.0;4.0;66.0;False;0.0;212.0;60.0;1.0;0.0;21.0;1.0;3.802741006279439;3.4090909090909087;2.5
0.0;1.0;0.0;4.0;25.0;False;0.0;82.0;24.0;1.0;0.0;12.0;1.0;3.6842005012394927;3.36;1.0
0.0;1.0;0.0;1.0;9.0;False;0.0;139.0;50.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;139.0;50.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;3.0;54.0;False;0.0;139.0;50.0;1.0;0.0;11.0;1.0;2.735485168214336;2.6296296296296298;1.0
0.0;1.0;0.0;5.5;15.0;False;0.0;51.0;13.0;1.0;0.0;7.0;1.5;2.2424476423255517;3.8;4.0
0.0;3.0;0.0;7.0;3.0;False;0.0;13.0;2.0;1.0;0.0;9.0;4.0;3.055050463303893;5.666666666666668;5.0
0.0;3.0;0.0;16.25;4.0;False;0.0;33.0;3.0;1.0;0.0;17.0;5.25;7.047458170621991;10.5;11.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;5.0;3.0;False;0.0;1.0;0.0;1.0;0.0;7.0;2.0;3.055050463303893;3.6666666666666665;3.0
0.0;1.0;0.0;1.0;2.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.75;2.0;False;0.0;1.0;0.0;1.0;0.0;2.0;1.25;0.7071067811865476;1.5;1.5
0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;5.0;False;0.0;1.0;0.0;1.0;0.0;5.0;1.0;1.7320508075688772;2.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;160.0;28.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;160.0;28.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;6.0;33.0;False;0.0;160.0;28.0;1.0;0.0;25.0;1.0;7.05309946911371;5.393939393939394;2.0
0.0;1.0;0.0;4.0;35.0;False;0.0;103.0;28.0;1.0;0.0;11.0;1.0;2.4027295402723707;3.1428571428571432;3.0
0.0;0.0;0.0;0.0;0.0;False;0.0;9.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.5;4.0;False;0.0;9.0;2.0;1.0;0.0;9.0;1.0;3.7859388972001824;3.5;2.0
0.0;1.0;0.0;4.0;12.0;False;0.0;35.0;10.0;1.0;0.0;11.0;1.0;3.088345639315455;3.083333333333333;2.0
0.0;1.0;0.0;1.0;5.0;False;0.0;16.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;16.0;0.0;1.0;0.0;4.0;1.0;1.1338934190276817;1.4285714285714286;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;3.75;2.0;False;0.0;5.0;2.0;1.0;0.0;4.0;3.25;0.7071067811865476;3.5;3.5
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;202.0;70.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;1.0;1.0;False;0.0;202.0;70.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;202.0;70.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;202.0;70.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;202.0;70.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;202.0;70.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;3.0;0.0;3.0;1.0;False;0.0;202.0;70.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;2.0;0.0;2.0;1.0;False;0.0;202.0;70.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;3.0;90.0;False;0.0;202.0;70.0;1.0;0.0;19.0;1.0;2.7659648945264665;2.6333333333333333;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;12.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;7.0;False;0.0;12.0;5.0;1.0;0.0;8.0;1.0;2.627691364061218;2.2857142857142856;1.0
0.0;1.0;0.0;2.25;12.0;False;0.0;20.0;9.0;1.0;0.0;5.0;1.0;1.4034589305344742;1.8333333333333333;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;20.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;7.0;5.0;False;0.0;29.0;1.0;1.0;0.0;15.0;1.0;5.813776741499454;5.6;4.0
0.0;1.0;0.0;5.75;14.0;False;0.0;46.0;11.0;1.0;0.0;12.0;1.0;3.668248077222144;4.071428571428571;2.5
0.0;1.0;0.0;1.0;21.0;False;0.0;23.0;21.0;1.0;0.0;3.0;1.0;0.6582805886043833;1.3333333333333333;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;12.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.25;8.0;False;0.0;12.0;5.0;1.0;0.0;4.0;1.0;1.0690449676496976;1.5;1.0
0.0;2.0;0.0;5.5;6.0;False;0.0;22.0;4.0;1.0;0.0;10.0;3.25;2.857738033247041;4.833333333333333;4.0
0.0;1.0;0.0;1.0;2.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;9.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;5.0;False;0.0;9.0;2.0;1.0;0.0;3.0;1.0;0.8944271909999159;1.6;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;9.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;6.0;False;0.0;12.0;6.0;1.0;0.0;6.0;1.0;1.9748417658131496;2.5;2.0
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;43.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;43.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;7.5;7.0;False;0.0;43.0;3.0;1.0;0.0;13.0;1.0;4.634241089562614;5.142857142857143;5.0
0.0;1.0;0.0;4.0;11.0;False;0.0;43.0;6.0;1.0;0.0;7.0;1.0;2.370270410350224;2.727272727272727;2.0
0.0;1.0;0.0;4.0;33.0;False;0.0;139.0;12.0;1.0;0.0;41.0;1.0;7.116322467015211;4.2727272727272725;2.0
0.0;1.0;0.0;1.0;1.0;False;0.0;139.0;12.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;8.0;0.0;8.0;1.0;False;0.0;139.0;12.0;1.0;0.0;8.0;8.0;0.0;8.0;8.0
0.0;1.0;0.0;1.0;15.0;False;0.0;15.0;15.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;4.0;False;0.0;6.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;3.0;False;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;5.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;8.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;8.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;8.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;57.0;False;0.0;78.0;57.0;1.0;0.0;5.0;1.0;0.9231090541287829;1.4035087719298245;1.0
0.0;1.0;0.0;2.5;7.0;False;0.0;18.0;7.0;1.0;0.0;7.0;1.0;2.14919697074224;2.4285714285714284;2.0
0.0;1.0;0.0;3.0;4.0;False;0.0;12.0;4.0;1.0;0.0;9.0;1.0;4.0;3.0;1.0
0.0;1.0;0.0;1.75;6.0;False;0.0;10.0;6.0;1.0;0.0;4.0;1.0;1.2110601416389966;1.6666666666666667;1.0
0.0;1.0;0.0;1.0;25.0;False;0.0;34.0;23.0;1.0;0.0;3.0;1.0;0.6271629240742259;1.32;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;9.0;False;0.0;12.0;9.0;1.0;0.0;2.0;1.0;0.33333333333333337;1.1111111111111112;1.0
0.0;1.0;0.0;1.5;7.0;False;0.0;11.0;7.0;1.0;0.0;4.0;1.0;1.1338934190276821;1.5714285714285714;1.0
0.0;1.0;0.0;1.0;8.0;False;0.0;14.0;6.0;1.0;0.0;6.0;1.0;1.7677669529663689;1.625;1.0
0.0;1.0;0.0;1.0;52.0;False;0.0;100.0;50.0;1.0;0.0;12.0;1.0;2.4088198921881867;1.9615384615384612;1.0
0.0;1.0;0.0;3.0;34.0;False;0.0;83.0;34.0;1.0;0.0;12.0;1.0;2.595072802841938;2.588235294117647;1.0
0.0;1.0;0.0;1.5;3.0;False;0.0;10.0;3.0;1.0;0.0;2.0;1.0;0.5773502691896257;1.3333333333333333;1.0
0.0;2.0;0.0;8.0;2.0;False;0.0;10.0;2.0;1.0;0.0;10.0;4.0;5.656854249492381;6.0;6.0
0.0;1.0;0.0;1.0;13.0;False;0.0;17.0;13.0;1.0;0.0;3.0;1.0;0.5547001962252291;1.1538461538461535;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;9.25;2.0;False;0.0;12.0;2.0;1.0;0.0;12.0;3.75;7.7781745930520225;6.5;6.5
0.0;1.0;0.0;1.0;75.0;False;0.0;108.0;72.0;1.0;0.0;4.0;1.0;0.7941225539113158;1.3333333333333333;1.0
0.0;2.0;0.0;6.5;2.0;False;0.0;8.0;2.0;1.0;0.0;8.0;3.5;4.242640687119285;5.0;5.0
0.0;1.0;0.0;3.0;6.0;False;0.0;13.0;4.0;1.0;0.0;3.0;1.0;1.095445115010332;2.0;2.0
0.0;1.0;0.0;1.0;4.0;False;0.0;7.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;3.0;False;0.0;5.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;8.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;18.0;False;0.0;25.0;18.0;1.0;0.0;5.0;1.0;0.9582800496696;1.2777777777777777;1.0
0.0;1.0;0.0;2.0;4.0;False;0.0;7.0;4.0;1.0;0.0;2.0;1.0;0.5773502691896257;1.5;1.5
0.0;1.0;0.0;1.0;23.0;False;0.0;58.0;32.0;1.0;0.0;8.0;1.0;1.4650068461575658;1.3478260869565215;1.0
0.0;1.0;0.0;1.0;41.0;False;0.0;58.0;32.0;1.0;0.0;3.0;1.0;0.3744915251898559;1.0975609756097562;1.0
0.0;1.0;0.0;4.75;2.0;False;0.0;6.0;2.0;1.0;0.0;6.0;2.25;3.5355339059327378;3.5;3.5
0.0;1.0;0.0;1.0;5.0;False;0.0;45.0;13.0;1.0;0.0;5.0;1.0;1.7888543819998317;1.8;1.0
0.0;1.0;0.0;3.0;19.0;False;0.0;45.0;13.0;1.0;0.0;13.0;1.0;3.2326912004799992;2.6842105263157894;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;7.75;2.0;False;0.0;10.0;2.0;1.0;0.0;10.0;3.25;6.363961030678928;5.5;5.5
0.0;1.0;0.0;2.5;2.0;False;0.0;3.0;2.0;1.0;0.0;3.0;1.5;1.4142135623730951;2.0;2.0
0.0;1.0;0.0;1.0;5.0;False;0.0;8.0;5.0;1.0;0.0;3.0;1.0;0.8944271909999161;1.4;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;3.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;2.0;0.0;2.0;2.0;False;0.0;5.0;2.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;1.0;9.0;False;0.0;12.0;9.0;1.0;0.0;4.0;1.0;1.0137937550497031;1.4444444444444444;1.0
0.0;1.0;0.0;2.0;5.0;False;0.0;9.0;5.0;1.0;0.0;8.0;1.0;3.049590136395381;2.6;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;3.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
