blamemerge_blamegetLength_max;blamemerge_blamegetVocabulary_count;MethodLength_min;MethodLength_mean;MethodLength_count;AnonymousInnerClassLength_std;blame_merge_blame_getVocabulary_count;Effort;blame_merge_blame_getEffort_max;NumberOfDistinctOperators;blamemerge_blamegetVolume_mean;blamemerge_blamegetVolume_std;AnonymousInnerClassLength_25%;blamemerge_blamegetDifficulty_max;TotalNumberOfOperators;blame_merge_blame_getEffort_min;blamemerge_blamegetEffort_std;blame_merge_blame_getLength_mean;blamemerge_blamegetEffort_max;MethodLength_50%;FileLength_max;MethodLength_25%;FileLength_count;FileLength_mean;AnonymousInnerClassLength_50%;blamemerge_blamegetEffort_count;TotalNumberOfOperands;FileLength_std;Bugged;blame_merge_blame_getDifficulty_min;blamemerge_blamegetDifficulty_count;Volume;blame_merge_blame_getVolume_std;blame_merge_blame_getVolume_min;Difficulty;AnonymousInnerClassLength_75%;blame_merge_blame_getVolume_max;blamemerge_blamegetVolume_count;MethodLength_max;Length;blamemerge_blamegetLength_mean;FileLength_25%;blamemerge_blamegetVocabulary_std;FileLength_75%;blamemerge_blamegetVocabulary_max;blame_merge_blame_getDifficulty_std;blame_merge_blame_getVocabulary_std;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_std;FileLength_min;blame_merge_blame_getLength_std;MethodLength_75%;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_max;blame_merge_blame_getVolume_mean;blame_merge_blame_getVolume_count;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetLength_count;blamemerge_blamegetVolume_max;AnonymousInnerClassLength_min;blamemerge_blamegetDifficulty_std;blame_merge_blame_getLength_max;AnonymousInnerClassLength_mean;blamemerge_blamegetEffort_mean;blame_merge_blame_getVocabulary_min;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getLength_min;blame_merge_blame_getEffort_mean;blame_merge_blame_getEffort_count;NumberOfDistinctOperands;MethodLength_std;AnonymousInnerClassLength_count;Vocabulary;blame_merge_blame_getLength_count;FileLength_50%;AnonymousInnerClassLength_max;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getEffort_std
20.0;7844.0;8.0;8.0;1.0;0.0;0.0;17314.078571249745;0.0;18.0;4.933446381975943;15.149444111065636;0.0;4.8;86.0;0.0;46.157296618735934;0.0;301.9558810003131;8.0;44.0;8.0;1.0;44.0;0.0;7844.0;76.0;0.0;False;0.0;7844.0;936.5802735909947;0.0;0.0;18.486486486486488;0.0;0.0;7844.0;8.0;162.0;1.627868434472208;44.0;3.2532320727534945;44.0;15.0;0.0;0.0;0.0;4.2508183424393415;44.0;0.0;8.0;0.0;1.3088985211626722;0.0;0.0;0.0;0.0;7844.0;78.13781191217038;0.0;0.8195800069291594;0.0;0.0;12.117270302660518;0.0;0.2786492860785313;0.0;0.0;0.0;37.0;0.0;1.0;55.0;0.0;44.0;0.0;0.0;0.0
21.0;12412.0;10.0;10.0;2.0;0.0;0.0;60143.662930710925;0.0;20.0;11.981255014427294;19.46865963687591;0.0;5.142857142857143;200.0;0.0;64.64109156039898;0.0;401.8516041197333;10.0;67.0;10.0;2.0;33.5;0.0;12412.0;159.0;47.37615433949868;False;0.0;12412.0;2269.572186064563;0.0;0.0;26.5;0.0;0.0;12412.0;10.0;359.0;3.8762487914921033;16.75;4.237916579637494;50.25;15.0;0.0;0.0;0.0;5.7047654831667005;0.0;0.0;10.0;0.0;3.016113438607799;0.0;0.0;0.0;0.0;12412.0;78.13781191217038;0.0;1.1520534140520364;0.0;0.0;26.51505939101759;0.0;0.6573914644813775;0.0;0.0;0.0;60.0;0.0;2.0;80.0;0.0;33.5;0.0;0.0;0.0
13.0;8249.0;3.0;3.0;1.0;0.0;0.0;2404.992574570071;0.0;11.0;4.910865564546442;10.831631693316476;0.0;2.5;35.0;0.0;18.958086441945067;0.0;83.04820237218406;3.0;34.0;3.0;1.0;34.0;0.0;8249.0;31.0;0.0;False;0.0;8249.0;338.53267911836775;0.0;0.0;7.104166666666668;0.0;0.0;8249.0;3.0;66.0;1.7870044853921687;34.0;3.0309713605166784;34.0;10.0;0.0;0.0;0.0;3.5135660409416603;34.0;0.0;3.0;0.0;1.5743726512304517;0.0;0.0;0.0;0.0;8249.0;41.20902501875006;0.0;0.7047510935161776;0.0;0.0;8.171541927887306;0.0;0.3290095769184144;0.0;0.0;0.0;24.0;0.0;1.0;35.0;0.0;34.0;0.0;0.0;0.0
13.0;9971.0;3.0;3.0;2.0;0.0;0.0;6186.8692110572;0.0;14.0;6.040418075768526;12.053928088455233;0.0;2.5;51.0;0.0;23.00310723121203;0.0;116.51128127343759;3.0;41.0;3.0;2.0;20.5;0.0;9971.0;43.0;28.991378028648448;False;0.0;9971.0;493.3051862636969;0.0;0.0;12.541666666666664;0.0;0.0;9971.0;3.0;94.0;2.169190652893391;10.25;3.260412823240555;30.75;12.0;0.0;0.0;0.0;3.822799881455719;0.0;0.0;3.0;0.0;1.919265871025976;0.0;0.0;0.0;0.0;9971.0;46.60451250937504;0.0;0.7715336576536742;0.0;0.0;10.276059109127317;0.0;0.4202186340387123;0.0;0.0;0.0;24.0;0.0;2.0;38.0;0.0;20.5;0.0;0.0;0.0
16.0;9518.0;3.0;3.0;1.0;0.0;0.0;8972.816191503858;0.0;12.0;8.147664358362801;14.518798451450047;0.0;2.5;66.0;0.0;27.250490269466876;0.0;143.39850002884626;3.0;41.0;3.0;1.0;41.0;0.0;9518.0;64.0;0.0;False;0.0;9518.0;701.0012649612389;0.0;0.0;12.8;0.0;0.0;9518.0;3.0;130.0;2.7617146459340205;41.0;3.6992113913058886;41.0;12.0;0.0;0.0;0.0;4.51035921119768;41.0;0.0;3.0;0.0;2.33494431603278;0.0;0.0;0.0;0.0;9518.0;57.3594000115385;0.0;0.7709369274440054;0.0;0.0;13.16539932349691;0.0;0.4483610002101282;0.0;0.0;0.0;30.0;0.0;1.0;42.0;0.0;41.0;0.0;0.0;0.0
21.0;20398.0;3.0;4.111111111111111;9.0;0.0;0.0;54211.5941376869;0.0;23.0;8.025908446415713;12.668142585848566;0.0;5.4;205.0;0.0;41.04952594792133;0.0;431.7540481613323;3.0;94.0;3.0;9.0;10.444444444444443;0.0;20398.0;125.0;31.33333333333333;False;0.0;20398.0;2074.1827322245417;0.0;0.0;26.13636363636364;0.0;0.0;20398.0;10.0;330.0;3.025002451220708;0.0;3.408994850311359;0.0;14.0;0.0;0.0;0.0;3.9078042926757792;0.0;0.0;3.0;0.0;2.766153544465144;0.0;0.0;0.0;0.0;20398.0;79.95445336320968;0.0;1.2029795655022115;0.0;0.0;18.43880727379112;0.0;0.7973722914011178;0.0;0.0;0.0;55.0;2.4209731743889917;9.0;78.0;0.0;0.0;0.0;0.0;0.0
13.0;5789.0;0.0;0.0;0.0;0.0;0.0;171.33097149259217;0.0;5.0;1.2724792325887473;6.287740260661128;0.0;1.0;9.0;0.0;6.287740260661128;0.0;41.20902501875006;0.0;0.0;0.0;0.0;0.0;0.0;5789.0;9.0;0.0;False;0.0;5789.0;68.53238859703687;0.0;0.0;2.5;0.0;0.0;5789.0;0.0;18.0;0.5066505441354293;0.0;1.5435697750044886;0.0;9.0;0.0;0.0;0.0;2.0714181061865955;0.0;0.0;0.0;0.0;0.4161340473311453;0.0;0.0;0.0;0.0;5789.0;41.20902501875006;0.0;0.2467649838854561;0.0;0.0;1.2724792325887473;0.0;0.06512351010537226;0.0;0.0;0.0;9.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0
30.0;74430.0;3.0;22.63636363636364;11.0;0.0;0.0;1827925.8259788675;0.0;30.0;20.974025230768564;23.67978114466331;0.0;8.0;1400.0;0.0;138.6943601405458;0.0;937.6537429460443;23.0;337.0;14.5;11.0;30.63636363636364;0.0;74430.0;929.0;101.60932312270636;False;0.0;74430.0;17052.770532992665;0.0;0.0;107.19230769230772;0.0;0.0;74430.0;40.0;2329.0;6.5994894531774815;0.0;4.611616117738444;0.0;15.0;0.0;0.0;0.0;6.3326511470668425;0.0;0.0;29.0;0.0;5.556751309955664;0.0;0.0;0.0;0.0;74430.0;117.20671786825555;0.0;1.6437366466285452;0.0;0.0;68.23785691891861;0.0;1.5423122396882976;0.0;0.0;0.0;130.0;11.49149883411844;11.0;160.0;0.0;0.0;0.0;0.0;0.0
13.0;8249.0;3.0;3.0;1.0;0.0;0.0;2404.992574570071;0.0;11.0;4.910865564546442;10.831631693316476;0.0;2.5;35.0;0.0;18.958086441945067;0.0;83.04820237218406;3.0;34.0;3.0;1.0;34.0;0.0;8249.0;31.0;0.0;False;0.0;8249.0;338.53267911836775;0.0;0.0;7.104166666666668;0.0;0.0;8249.0;3.0;66.0;1.7870044853921687;34.0;3.0309713605166784;34.0;10.0;0.0;0.0;0.0;3.5135660409416603;34.0;0.0;3.0;0.0;1.5743726512304517;0.0;0.0;0.0;0.0;8249.0;41.20902501875006;0.0;0.7047510935161776;0.0;0.0;8.171541927887306;0.0;0.3290095769184144;0.0;0.0;0.0;24.0;0.0;1.0;35.0;0.0;34.0;0.0;0.0;0.0
13.0;6281.0;0.0;0.0;1.0;0.0;0.0;335.67896261610616;0.0;7.0;1.627504192671185;6.368787713577081;0.0;1.5;12.0;0.0;6.809500610255699;0.0;41.20902501875006;0.0;26.0;0.0;1.0;26.0;0.0;6281.0;11.0;0.0;False;0.0;6281.0;95.90827503317318;0.0;0.0;3.5;0.0;0.0;6281.0;0.0;23.0;0.6627925489571724;26.0;1.7318065140876586;26.0;9.0;0.0;0.0;0.0;2.1751270048097773;26.0;0.0;0.0;0.0;0.5793663429390224;0.0;0.0;0.0;0.0;6281.0;41.20902501875006;0.0;0.3661420731438704;0.0;0.0;1.854854260869836;0.0;0.11877089635408375;0.0;0.0;0.0;11.0;0.0;1.0;18.0;0.0;26.0;0.0;0.0;0.0
13.0;10217.0;0.0;0.0;7.0;0.0;0.0;3925.953221169677;0.0;10.0;5.3880888991005484;10.003173946252511;0.0;2.5;46.0;0.0;14.179332969465596;0.0;60.0;0.0;42.0;0.0;7.0;6.0;0.0;10217.0;43.0;15.874507866387546;False;0.0;10217.0;456.506188508102;0.0;0.0;8.6;0.0;0.0;10217.0;0.0;89.0;1.996574336889498;0.0;2.9238534174026976;0.0;9.0;0.0;0.0;0.0;3.450495636174252;0.0;0.0;0.0;0.0;1.7767446412841343;0.0;0.0;0.0;0.0;10217.0;41.20902501875006;0.0;0.684390910967618;0.0;0.0;7.523680645904669;0.0;0.3980620534403445;0.0;0.0;0.0;25.0;0.0;7.0;35.0;0.0;0.0;0.0;0.0;0.0
13.0;8249.0;3.0;3.0;1.0;0.0;0.0;2404.992574570071;0.0;11.0;4.910865564546442;10.831631693316476;0.0;2.5;35.0;0.0;18.958086441945067;0.0;83.04820237218406;3.0;34.0;3.0;1.0;34.0;0.0;8249.0;31.0;0.0;False;0.0;8249.0;338.53267911836775;0.0;0.0;7.104166666666668;0.0;0.0;8249.0;3.0;66.0;1.7870044853921687;34.0;3.0309713605166784;34.0;10.0;0.0;0.0;0.0;3.5135660409416603;34.0;0.0;3.0;0.0;1.5743726512304517;0.0;0.0;0.0;0.0;8249.0;41.20902501875006;0.0;0.7047510935161776;0.0;0.0;8.171541927887306;0.0;0.3290095769184144;0.0;0.0;0.0;24.0;0.0;1.0;35.0;0.0;34.0;0.0;0.0;0.0
13.0;12923.0;3.0;4.666666666666667;3.0;0.0;0.0;12343.021864688078;0.0;15.0;6.942814022699549;11.772987170958988;0.0;3.0;79.0;0.0;24.182476675309005;0.0;116.51128127343759;3.0;53.0;3.0;3.0;17.666666666666668;0.0;12923.0;62.0;30.599564267050162;False;0.0;12923.0;769.7798582278589;0.0;0.0;16.03448275862069;0.0;0.0;12923.0;8.0;141.0;2.568366478371895;0.0;3.3476821756778867;26.5;12.0;0.0;0.0;0.0;3.757058550295033;0.0;0.0;5.5;0.0;2.375531997214269;0.0;0.0;0.0;0.0;12923.0;46.60451250937504;0.0;0.8846935527761134;0.0;0.0;12.793395571344586;0.0;0.571693879130233;0.0;0.0;0.0;29.0;2.8867513459481287;3.0;44.0;0.0;0.0;0.0;0.0;0.0
17.0;13568.0;3.0;5.0;2.0;0.0;0.0;49252.56090762479;0.0;18.0;11.617226064216053;16.657309015006774;0.0;3.5;172.0;0.0;34.61609674775567;0.0;143.39850002884626;5.0;66.0;4.0;2.0;33.0;0.0;13568.0;146.0;46.66904755831214;False;0.0;13568.0;1949.1119993884995;0.0;0.0;25.26923076923077;0.0;0.0;13568.0;7.0;318.0;3.912441037735849;16.5;4.045367056876263;49.5;12.0;0.0;0.0;0.0;5.033740217067405;0.0;0.0;6.0;0.0;3.315448113207548;0.0;0.0;0.0;0.0;13568.0;58.81033751683406;0.0;0.9466797964511072;0.0;0.0;20.807386816712608;0.0;0.7031987028301887;0.0;0.0;0.0;52.0;2.8284271247461903;2.0;70.0;0.0;33.0;0.0;0.0;0.0
14.0;9971.0;9.0;9.0;1.0;0.0;0.0;8524.56503205209;0.0;15.0;7.736551642026463;14.032307685879905;0.0;3.0;64.0;0.0;30.734047986603056;0.0;139.52097998526924;9.0;41.0;9.0;1.0;41.0;0.0;9971.0;51.0;0.0;False;0.0;9971.0;624.0204467907413;0.0;0.0;13.660714285714285;0.0;0.0;9971.0;9.0;115.0;2.6872931501353925;41.0;3.5774880764675827;41.0;12.0;0.0;0.0;0.0;4.36808177802003;41.0;0.0;9.0;0.0;2.289339083341691;0.0;0.0;0.0;0.0;9971.0;46.60451250937504;0.0;0.8514497880465879;0.0;0.0;14.469092153384087;0.0;0.4942332765018554;0.0;0.0;0.0;28.0;0.0;1.0;43.0;0.0;41.0;0.0;0.0;0.0
13.0;8249.0;3.0;3.0;1.0;0.0;0.0;2404.992574570071;0.0;11.0;4.910865564546442;10.831631693316476;0.0;2.5;35.0;0.0;18.958086441945067;0.0;83.04820237218406;3.0;34.0;3.0;1.0;34.0;0.0;8249.0;31.0;0.0;False;0.0;8249.0;338.53267911836775;0.0;0.0;7.104166666666668;0.0;0.0;8249.0;3.0;66.0;1.7870044853921687;34.0;3.0309713605166784;34.0;10.0;0.0;0.0;0.0;3.5135660409416603;34.0;0.0;3.0;0.0;1.5743726512304517;0.0;0.0;0.0;0.0;8249.0;41.20902501875006;0.0;0.7047510935161776;0.0;0.0;8.171541927887306;0.0;0.3290095769184144;0.0;0.0;0.0;24.0;0.0;1.0;35.0;0.0;34.0;0.0;0.0;0.0
17.0;9518.0;7.0;7.0;1.0;0.0;0.0;8796.730905237748;0.0;12.0;8.184461935628045;14.724638363769527;0.0;2.5;66.0;0.0;24.06743761148148;0.0;116.51128127343759;7.0;41.0;7.0;1.0;41.0;0.0;9518.0;62.0;0.0;False;0.0;9518.0;685.7666565911147;0.0;0.0;12.827586206896553;0.0;0.0;9518.0;7.0;128.0;2.8037402815717587;41.0;3.6409174735825807;41.0;12.0;0.0;0.0;0.0;4.55811811759863;41.0;0.0;7.0;0.0;2.3559571338516494;0.0;0.0;0.0;0.0;9518.0;58.81033751683406;0.0;0.7812571859471475;0.0;0.0;12.603710177869553;0.0;0.4661168312670729;0.0;0.0;0.0;29.0;0.0;1.0;41.0;0.0;41.0;0.0;0.0;0.0
36.0;14353.0;25.0;25.0;1.0;0.0;0.0;31792.788784957484;0.0;20.0;14.608374501123512;23.875478250011355;0.0;7.7;151.0;0.0;150.76518985018038;0.0;1108.8;25.0;58.0;25.0;1.0;58.0;0.0;14353.0;115.0;0.0;False;0.0;14353.0;1686.4001007673105;0.0;0.0;18.85245901639345;0.0;0.0;14353.0;25.0;266.0;4.580296802062287;58.0;4.481809247787257;58.0;16.0;0.0;0.0;0.0;6.578484384412596;58.0;0.0;25.0;0.0;3.635407231937573;0.0;0.0;0.0;0.0;14353.0;144.0;0.0;1.5207797260141689;0.0;0.0;47.39942513829636;0.0;0.9703406953250192;0.0;0.0;0.0;61.0;0.0;1.0;81.0;0.0;58.0;0.0;0.0;0.0
35.0;75914.0;3.0;7.3;10.0;1.6363916944844767;0.0;1980585.901020292;0.0;37.0;18.804971046807413;19.192903652342974;0.0;7.5;1866.0;0.0;70.04322448960782;0.0;825.9859053918083;3.0;473.0;3.0;10.0;47.3;0.0;75914.0;1295.0;149.57573332596434;False;0.0;75914.0;26868.012849070008;0.0;0.0;73.71538461538462;0.0;0.0;75914.0;20.0;3161.0;6.2487419975235134;0.0;4.0815156014726455;0.0;19.0;0.0;0.0;0.0;5.42231492524263;0.0;0.0;8.75;0.0;5.196788471164739;0.0;0.0;0.0;0.0;75914.0;148.67746297052548;0.0;1.2922807077256264;0.0;0.7;43.82655254815174;0.0;1.3056313148420666;0.0;0.0;0.0;325.0;6.583649781424012;10.0;362.0;0.0;0.0;5.0;0.0;0.0
35.0;75914.0;3.0;55.2;5.0;3.2863353450309964;0.0;1980585.901020292;0.0;37.0;18.804971046807413;19.192903652342974;0.0;7.5;1866.0;0.0;70.04322448960782;0.0;825.9859053918083;25.0;0.0;4.0;5.0;0.0;0.0;75914.0;1295.0;0.0;False;0.0;75914.0;26868.012849070008;0.0;0.0;73.71538461538462;6.0;0.0;75914.0;215.0;3161.0;6.2487419975235134;0.0;4.0815156014726455;0.0;19.0;0.0;0.0;0.0;5.42231492524263;0.0;0.0;29.0;0.0;5.196788471164739;0.0;0.0;0.0;0.0;75914.0;148.67746297052548;0.0;1.2922807077256264;0.0;2.4;43.82655254815174;0.0;1.3056313148420666;0.0;0.0;0.0;325.0;90.11215234362123;5.0;362.0;0.0;0.0;6.0;0.0;0.0
35.0;75914.0;0.0;0.0;0.0;0.0;0.0;1980585.901020292;0.0;37.0;18.804971046807413;19.192903652342974;0.0;7.5;1866.0;0.0;70.04322448960782;0.0;825.9859053918083;0.0;0.0;0.0;0.0;0.0;0.0;75914.0;1295.0;0.0;False;0.0;75914.0;26868.012849070008;0.0;0.0;73.71538461538462;0.0;0.0;75914.0;0.0;3161.0;6.2487419975235134;0.0;4.0815156014726455;0.0;19.0;0.0;0.0;0.0;5.42231492524263;0.0;0.0;0.0;0.0;5.196788471164739;0.0;0.0;0.0;0.0;75914.0;148.67746297052548;0.0;1.2922807077256264;0.0;0.0;43.82655254815174;0.0;1.3056313148420666;0.0;0.0;0.0;325.0;0.0;0.0;362.0;0.0;0.0;0.0;0.0;0.0
30.0;110471.0;2.0;20.892857142857142;28.0;6.136347602993324;0.0;3671346.315800354;0.0;44.0;19.129783809296427;18.197957575257963;0.0;6.0;2696.0;0.0;70.96705778372112;0.0;685.3238859703687;8.0;690.0;3.0;28.0;24.642857142857146;0.0;110471.0;1807.0;130.3977431881834;False;0.0;110471.0;40080.603236337316;0.0;0.0;91.5990783410138;0.0;0.0;110471.0;318.0;4503.0;6.277448380117859;0.0;4.227313736288232;0.0;17.0;0.0;0.0;0.0;5.105181551550853;0.0;0.0;15.0;0.0;5.489232468249584;0.0;0.0;0.0;0.0;110471.0;114.22064766172814;0.0;1.4384713056628975;0.0;2.8928571428571432;50.91398667576066;0.0;1.5134376464239052;0.0;0.0;0.0;434.0;58.80623504717233;28.0;478.0;0.0;0.0;21.0;0.0;0.0
16.0;10022.0;3.0;3.0;4.0;0.0;0.0;9893.431435246632;0.0;14.0;2.5746334473430443;6.66527011300982;0.0;4.0;82.0;0.0;12.291872691580323;0.0;177.6211064707724;3.0;58.0;3.0;4.0;14.5;0.0;10022.0;48.0;29.0;False;0.0;10022.0;677.2289375317636;0.0;0.0;14.608695652173912;0.0;0.0;10022.0;3.0;130.0;1.1748154061065657;0.0;2.065839761307897;14.5;13.0;0.0;0.0;0.0;2.4106780098282066;0.0;0.0;3.0;0.0;1.0716423867491518;0.0;0.0;0.0;0.0;10022.0;59.207035490257475;0.0;0.8045270956259708;0.0;0.0;4.551695746990385;0.0;0.3284274595889044;0.0;0.0;0.0;23.0;0.0;4.0;37.0;0.0;0.0;0.0;0.0;0.0
15.0;9725.0;3.0;3.0;3.0;0.0;0.0;5921.411413568664;0.0;15.0;6.851046378882296;14.448443816815793;0.0;4.0;55.0;0.0;43.44736965939824;0.0;181.62015997845813;3.0;40.0;3.0;3.0;13.333333333333336;0.0;9725.0;42.0;23.09401076758503;False;0.0;9725.0;526.3476812061035;0.0;0.0;11.25;0.0;0.0;9725.0;3.0;97.0;2.299948586118252;0.0;3.512295736987053;20.0;12.0;0.0;0.0;0.0;4.410358235676379;0.0;0.0;3.0;0.0;1.8919280205655529;0.0;0.0;0.0;0.0;9725.0;51.89147427955947;0.0;1.0531816159527183;0.0;0.0;16.496767677176518;0.0;0.4687917737789203;0.0;0.0;0.0;28.0;0.0;3.0;43.0;0.0;0.0;0.0;0.0;0.0
22.0;14153.0;2.0;4.333333333333333;6.0;0.0;0.0;13628.591964682131;0.0;16.0;7.99185269453141;14.92955041629574;0.0;3.5;101.0;0.0;41.18294920146744;0.0;276.042112555529;3.0;58.0;3.0;6.0;9.666666666666666;0.0;14153.0;68.0;23.678400846904047;False;0.0;14153.0;977.0497915856675;0.0;0.0;13.948717948717947;0.0;0.0;14153.0;12.0;169.0;2.831837772910337;0.0;3.5339597447523263;0.0;12.0;0.0;0.0;0.0;4.526332835912414;0.0;0.0;3.0;0.0;2.429802868649756;0.0;0.0;0.0;0.0;14153.0;78.86917501586544;0.0;0.9642258276501696;0.0;0.0;16.776364303471187;0.0;0.5770508019501166;0.0;0.0;0.0;39.0;3.7771241264574122;6.0;55.0;0.0;0.0;0.0;0.0;0.0
22.0;17160.0;3.0;4.5;6.0;0.0;0.0;38402.28145224834;0.0;19.0;7.858105402811751;12.302944304786214;0.0;4.0;152.0;0.0;30.03473974617599;0.0;264.0;4.5;77.0;3.25;6.0;12.833333333333336;0.0;17160.0;111.0;31.43511836571745;False;0.0;17160.0;1565.9536296317483;0.0;0.0;24.52325581395349;0.0;0.0;17160.0;7.0;263.0;2.940909090909092;0.0;3.4648886066609834;0.0;16.0;0.0;0.0;0.0;3.8641485661347206;0.0;0.0;5.0;0.0;2.6949883449883454;0.0;0.0;0.0;0.0;17160.0;88.0;0.0;1.0407122001484908;0.0;0.0;15.562927199179814;0.0;0.6796620046620047;0.0;0.0;0.0;43.0;1.51657508881031;6.0;62.0;0.0;0.0;0.0;0.0;0.0
29.0;14599.0;15.0;15.0;1.0;0.0;0.0;35905.553311535296;0.0;18.0;13.080564691397553;20.86781721725412;0.0;6.222222222222222;139.0;0.0;98.34502579325512;0.0;737.559961576728;15.0;59.0;15.0;1.0;59.0;0.0;14599.0;123.0;0.0;False;0.0;14599.0;1589.3153678999365;0.0;0.0;22.59183673469388;0.0;0.0;14599.0;15.0;262.0;4.326118227275841;59.0;4.14807873149132;59.0;17.0;0.0;0.0;0.0;5.879203428861373;59.0;0.0;15.0;0.0;3.397150489759573;0.0;0.0;0.0;0.0;14599.0;118.53642239625988;0.0;1.2892046857878705;0.0;0.0;33.043934023705624;0.0;0.8383907573578099;0.0;0.0;0.0;49.0;0.0;1.0;67.0;0.0;59.0;0.0;0.0;0.0
25.0;18824.0;3.0;14.833333333333336;6.0;6.123724356957946;0.0;182377.7381207782;0.0;28.0;13.368042312265768;17.817784877129682;0.0;5.4;400.0;0.0;52.98828836428362;0.0;512.7793906736181;3.0;124.0;3.0;6.0;20.666666666666668;0.0;18824.0;282.0;50.62278801751901;False;0.0;18824.0;4804.2767894024655;0.0;0.0;37.96153846153846;4.5;0.0;18824.0;65.0;682.0;4.545739481512962;0.0;4.063358875916959;0.0;15.0;0.0;0.0;0.0;5.3129677911249145;0.0;0.0;9.75;0.0;3.6781767955801103;0.0;0.0;0.0;0.0;18824.0;97.67226489021296;0.0;1.1491878075577742;0.0;3.5;28.01210302875434;0.0;0.8074014555886103;0.0;0.0;0.0;104.0;24.838813712950678;6.0;132.0;0.0;0.0;15.0;0.0;0.0
29.0;12578.0;44.0;44.0;1.0;0.0;0.0;93352.84887034867;0.0;19.0;15.872864278860414;22.734164053251014;0.0;6.75;306.0;0.0;109.36925978359724;0.0;764.7738340903675;44.0;86.0;44.0;1.0;86.0;0.0;12578.0;238.0;0.0;False;0.0;12578.0;3674.6588011769268;0.0;0.0;25.404494382022467;0.0;0.0;12578.0;44.0;544.0;5.123628557799332;86.0;4.383823552412814;86.0;15.0;0.0;0.0;0.0;6.439946234032303;86.0;0.0;44.0;0.0;3.859198600731436;0.0;0.0;0.0;0.0;12578.0;113.29982727264704;0.0;1.2342904213735089;0.0;0.0;37.085253737312826;0.0;0.7945553082101022;0.0;0.0;0.0;89.0;0.0;1.0;108.0;0.0;86.0;0.0;0.0;0.0
22.0;14891.0;24.0;24.0;1.0;0.0;0.0;26689.36040814647;0.0;21.0;9.538426549584392;19.145625852402294;0.0;4.666666666666667;138.0;0.0;59.923124961133354;0.0;221.98019552922662;24.0;61.0;24.0;1.0;61.0;0.0;14891.0;74.0;0.0;False;0.0;14891.0;1236.5726830029253;0.0;0.0;21.58333333333333;0.0;0.0;14891.0;24.0;212.0;3.4172990396884018;61.0;3.4878051410771205;61.0;11.0;0.0;0.0;0.0;5.567998989279628;61.0;0.0;24.0;0.0;2.6144651131555974;0.0;0.0;0.0;0.0;14891.0;76.10749561002054;0.0;1.277058250535844;0.0;0.0;26.50853246198131;0.0;0.8045127929621919;0.0;0.0;0.0;36.0;0.0;1.0;57.0;0.0;61.0;0.0;0.0;0.0
14.0;10217.0;2.0;3.333333333333333;3.0;0.0;0.0;7914.641078274604;0.0;17.0;7.094831407167607;13.654535873912499;0.0;4.5;60.0;0.0;45.3301129618751;0.0;209.28146997790387;2.0;42.0;2.0;3.0;14.0;0.0;10217.0;47.0;24.248711305964278;False;0.0;10217.0;594.3410071295073;0.0;0.0;13.316666666666665;0.0;0.0;10217.0;6.0;107.0;2.4524811588528923;0.0;3.4631048323044804;21.0;12.0;0.0;0.0;0.0;4.274077080108568;0.0;0.0;4.0;0.0;2.052853087990604;0.0;0.0;0.0;0.0;10217.0;50.18947501009619;0.0;1.1581114597145636;0.0;0.0;17.949180521140022;0.0;0.5666046784770481;0.0;0.0;0.0;30.0;2.309401076758504;3.0;47.0;0.0;0.0;0.0;0.0;0.0
29.0;25604.0;3.0;7.166666666666668;6.0;0.0;0.0;158499.9370613693;0.0;27.0;14.83713909259314;21.11930727115164;0.0;5.0;329.0;0.0;79.60722979459531;0.0;520.0;3.0;109.0;3.0;6.0;18.166666666666668;0.0;25604.0;219.0;44.49906366056106;False;0.0;25604.0;3591.914690719345;0.0;0.0;44.12686567164179;0.0;0.0;25604.0;28.0;548.0;4.857951882518356;0.0;4.369554802612595;0.0;16.0;0.0;0.0;0.0;5.942387577444007;0.0;0.0;3.0;0.0;4.019450085924073;0.0;0.0;0.0;0.0;25604.0;104.0;0.0;1.4220475975003828;0.0;0.0;41.1378801944167;0.0;1.1792799302192367;0.0;0.0;0.0;67.0;10.206207261596573;6.0;94.0;0.0;0.0;0.0;0.0;0.0
11.0;13661.0;3.0;9.5;2.0;0.0;0.0;18204.069767441862;0.0;21.0;8.536645654518843;13.456575199988055;0.0;4.0;104.0;0.0;38.18275349835512;0.0;127.89423165316343;9.5;56.0;6.25;2.0;28.0;0.0;13661.0;71.0;39.597979746446654;False;0.0;13661.0;1050.0;0.0;0.0;17.337209302325586;0.0;0.0;13661.0;16.0;175.0;3.0587072688675803;14.0;3.675399931349781;42.0;11.0;0.0;0.0;0.0;4.164189845524946;0.0;0.0;12.75;0.0;2.7598272454432324;0.0;0.0;0.0;0.0;13661.0;38.05374780501028;0.0;1.2078177851096237;0.0;0.0;20.376314311968446;0.0;0.7869116462923651;0.0;0.0;0.0;43.0;9.192388155425117;2.0;64.0;0.0;28.0;0.0;0.0;0.0
