NumberOfLambdas_max;LOCMethod_CK_50%;NumberOfModifiers_50%;MaxNumberOfNestedBlocks_std;NumberOfNumbers_50%;NumberOfAssignments_max;IsConstructor_freq;LOCMethod_CK_75%;NumberOfInnerClasses_75%;NumberOfModifiers_min;NumberOfVariables_count;NumberOfTryCatch_50%;RFC_count;NumberOfComparisons_std;Returns_25%;WMC_CK_max;NumberOfAnonymousClasses_mean;WMC_CK_50%;Returns_min;NumberOfAssignments_75%;NumberOfTryCatch_max;CBO_75%;NumberOfLambdas_count;NumberOfLogStatements_25%;NumberOfParenthesizedExps_min;NumberOfAnonymousClasses_50%;RFC_std;NumberOfParameters_CK_25%;NumberOfNumbers_min;NumberOfInnerClasses_max;CBO_max;NumberOfLogStatements_50%;CBO_count;RFC_max;CBO_50%;IsConstructor_top;NumberOfInnerClasses_25%;RFC_25%;NumberOfAssignments_min;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_min;Returns_mean;LOCMethod_CK_std;NumberOfComparisons_max;NumberOfModifiers_mean;NumberOfUniqueWords_min;NumberOfParenthesizedExps_count;MaxNumberOfNestedBlocks_count;NumberOfComparisons_min;NumberOfUniqueWords_max;NumberOfModifiers_count;Returns_max;NumberOfParenthesizedExps_max;NumberOfMathOperations_count;NumberOfLoops_min;MaxNumberOfNestedBlocks_50%;NumberOfUniqueWords_75%;NumberOfUniqueWords_25%;NumberOfParenthesizedExps_25%;NumberOfAssignments_mean;WMC_CK_count;NumberOfParenthesizedExps_mean;LOCMethod_CK_max;NumberOfStringLiterals_max;NumberOfLogStatements_mean;NumberOfTryCatch_75%;NumberOfUniqueWords_std;LOCMethod_CK_count;NumberOfStringLiterals_std;NumberOfLoops_max;NumberOfStringLiterals_min;NumberOfMathOperations_75%;NumberOfInnerClasses_mean;NumberOfAssignments_50%;Returns_50%;NumberOfLogStatements_max;NumberOfVariables_std;NumberOfTryCatch_min;NumberOfParameters_CK_std;NumberOfMathOperations_std;NumberOfMathOperations_max;NumberOfParameters_CK_max;WMC_CK_75%;NumberOfLambdas_75%;IsConstructor_count;NumberOfVariables_max;NumberOfMathOperations_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_std;NumberOfVariables_50%;NumberOfNumbers_25%;NumberOfParameters_CK_count;NumberOfUniqueWords_count;NumberOfStringLiterals_75%;NumberOfMathOperations_25%;NumberOfLambdas_mean;NumberOfLoops_50%;NumberOfModifiers_std;NumberOfTryCatch_std;WMC_CK_min;NumberOfComparisons_50%;LOCMethod_CK_mean;LOCMethod_CK_25%;NumberOfLogStatements_75%;NumberOfUniqueWords_mean;RFC_50%;Bugged;NumberOfModifiers_max;IsConstructor_unique;NumberOfNumbers_mean;NumberOfParenthesizedExps_50%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_mean;NumberOfNumbers_count;NumberOfNumbers_max;NumberOfLambdas_std;NumberOfAnonymousClasses_75%;NumberOfComparisons_mean;NumberOfAssignments_count;NumberOfParenthesizedExps_75%;NumberOfModifiers_75%;NumberOfNumbers_75%;NumberOfLoops_75%;NumberOfStringLiterals_50%;NumberOfLambdas_50%;RFC_mean;NumberOfAnonymousClasses_count;NumberOfParameters_CK_mean;NumberOfStringLiterals_count;NumberOfMathOperations_50%;NumberOfComparisons_75%;NumberOfComparisons_count;NumberOfComparisons_25%;NumberOfNumbers_std;NumberOfLogStatements_count;NumberOfLogStatements_std;WMC_CK_std;CBO_std;NumberOfParameters_CK_50%;NumberOfVariables_25%;WMC_CK_25%;NumberOfAssignments_std;NumberOfParameters_CK_min;NumberOfModifiers_25%;Returns_std;NumberOfTryCatch_count;NumberOfAnonymousClasses_std;CBO_25%;NumberOfVariables_mean;NumberOfLoops_mean;CBO_min;NumberOfTryCatch_25%;NumberOfStringLiterals_25%;NumberOfLambdas_25%;NumberOfUniqueWords_50%;WMC_CK_mean;MaxNumberOfNestedBlocks_25%;NumberOfLambdas_min;Returns_count;RFC_75%;NumberOfLogStatements_min;MaxNumberOfNestedBlocks_75%;NumberOfTryCatch_mean;NumberOfLoops_count;NumberOfLoops_std;CBO_mean;RFC_min;LOCMethod_CK_min;NumberOfVariables_75%;NumberOfInnerClasses_std;NumberOfLoops_25%;NumberOfVariables_min;NumberOfInnerClasses_min;NumberOfParameters_CK_75%;NumberOfAnonymousClasses_max;NumberOfAnonymousClasses_25%;NumberOfMathOperations_mean;NumberOfAssignments_25%;Returns_75%;MaxNumberOfNestedBlocks_mean;NumberOfInnerClasses_50%
0.0;6.0;1.0;0.7669872581230491;5.0;15.0;42.0;6.0;0.0;1.0;42.0;0.0;42.0;0.3702025687755161;0.0;6.0;0.0;1.0;0.0;2.0;1.0;5.0;42.0;0.0;0.0;0.0;4.233391404944322;0.0;0.0;0.0;14.0;0.0;42.0;28.0;5.0;False;0.0;5.0;0.0;3.0;0.0;0.023809523809523808;9.026480594139462;2.0;1.119047619047619;18.0;42.0;42.0;0.0;57.0;42.0;1.0;1.0;42.0;0.0;0.0;29.0;29.0;0.0;2.6904761904761907;42.0;0.09523809523809523;52.0;8.0;0.0;0.0;6.519736853670937;42.0;1.5271450137912588;2.0;0.0;0.0;0.0;2.0;0.0;0.0;2.210207551702507;0.0;1.1438366882286908;0.4310805374090424;2.0;6.0;1.0;0.0;42.0;12.0;0.0;42.0;0.29710175718617465;2.0;5.0;42.0;42.0;2.0;0.0;0.0;0.0;0.32777006756156785;0.26066118021500656;1.0;0.0;8.714285714285714;6.0;0.0;30.07142857142857;5.0;False;2.0;1.0;5.071428571428571;0.0;0.0;1.238095238095238;42.0;12.0;0.0;0.0;0.09523809523809523;42.0;0.0;1.0;6.0;0.0;2.0;0.0;6.071428571428571;42.0;0.35714285714285715;42.0;0.0;0.0;42.0;0.0;1.8661667656489183;42.0;0.0;1.2109162789437249;1.9495673899945287;0.0;2.0;1.0;2.664015813676196;0.0;1.0;0.15430334996209188;42.0;0.0;5.0;2.571428571428572;0.19047619047619047;0.0;0.0;0.0;0.0;29.0;1.4047619047619049;0.0;0.0;42.0;5.0;0.0;0.0;0.07142857142857142;42.0;0.5942035143723492;4.833333333333333;2.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;2.0;0.0;0.2619047619047619;0.0
0.0;3.0;1.0;0.0;1.0;2.0;5.0;3.0;0.0;1.0;5.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.8944271909999161;0.0;1.0;5.0;5.0;5.0;0.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.4;5.0;0.0;5.0;0.0;0.0;0.0;2.23606797749979;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.4;3.0;0.0;6.0;1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;5.0;1.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.8944271909999161;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;8.0;1.0;1.4975470138942313;0.0;10.0;17.0;13.0;0.0;1.0;17.0;0.0;17.0;0.3321055820775357;0.0;7.0;0.05882352941176471;1.0;0.0;1.0;1.0;4.0;17.0;0.0;0.0;0.0;6.456870485814951;0.0;0.0;0.0;11.0;0.0;17.0;24.0;2.0;False;0.0;6.0;0.0;6.0;0.0;0.1176470588235294;11.302003986800175;1.0;1.2941176470588236;6.0;17.0;17.0;0.0;51.0;17.0;1.0;2.0;17.0;0.0;0.0;34.0;22.0;0.0;1.7647058823529411;17.0;0.17647058823529413;41.0;12.0;0.35294117647058826;0.0;13.43147094568223;17.0;3.3453215795478077;2.0;0.0;0.0;0.0;0.0;0.0;6.0;1.9685019685029528;0.0;0.8617697249402124;0.3321055820775357;1.0;3.0;2.0;0.0;17.0;7.0;0.0;17.0;0.5285941398709244;0.0;0.0;17.0;17.0;4.0;0.0;0.0;0.0;0.4696682183138622;0.24253562503633294;1.0;0.0;12.882352941176471;7.0;0.0;27.176470588235286;7.0;False;2.0;1.0;0.5882352941176471;0.0;0.0;2.764705882352941;17.0;3.0;0.0;0.0;0.1176470588235294;17.0;0.0;2.0;1.0;1.0;1.0;0.0;8.764705882352942;17.0;0.35294117647058826;17.0;0.0;0.0;17.0;0.0;1.0036697371030323;17.0;1.455213750217998;1.56242646885805;3.2038579685049933;0.0;0.0;1.0;3.0522412209044414;0.0;1.0;0.3321055820775357;17.0;0.24253562503633302;2.0;1.0;0.35294117647058826;0.0;0.0;0.0;0.0;28.0;1.7647058823529411;0.0;0.0;17.0;10.0;0.0;1.0;0.05882352941176471;17.0;0.6063390625908325;3.5294117647058822;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1176470588235294;0.0;0.0;0.6470588235294118;0.0
0.0;20.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;False;0.0;4.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;16.0;1.0;1.0;2.0;16.0;1.0;0.0;0.0;1.0;0.0;2.0;16.0;16.0;0.0;0.0;1.0;0.0;20.0;4.0;4.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;20.0;20.0;4.0;16.0;4.0;False;0.0;1.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;16.0;5.0;2.0;0.0;1.0;4.0;4.0;2.0;2.0;1.0;0.0;0.0;4.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;11.0;1.0;0.0;0.0;1.0;1.0;11.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;False;0.0;8.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;17.0;1.0;1.0;1.0;17.0;1.0;1.0;0.0;1.0;0.0;1.0;17.0;17.0;0.0;1.0;1.0;0.0;11.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;11.0;11.0;0.0;17.0;8.0;False;1.0;1.0;0.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;8.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;17.0;2.0;1.0;0.0;1.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;11.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
0.0;19.0;1.0;1.0606601717798212;0.0;14.0;8.0;22.0;0.0;1.0;8.0;1.0;8.0;0.0;0.0;9.0;0.0;2.0;0.0;3.25;3.0;4.0;8.0;0.0;0.0;0.0;4.657942525560892;0.0;0.0;0.0;9.0;0.0;8.0;23.0;3.5;False;0.0;9.75;2.0;4.0;0.0;0.0;17.386365758424457;0.0;1.0;15.0;8.0;8.0;0.0;58.0;8.0;0.0;2.0;8.0;0.0;1.0;48.25;28.0;0.0;4.125;8.0;0.25;65.0;17.0;0.0;1.25;14.411676813314562;8.0;4.926241685388279;4.0;5.0;1.25;0.0;3.0;0.0;0.0;2.32992949004287;0.0;0.0;0.8864052604279183;2.0;0.0;2.25;0.0;8.0;9.0;0.0;8.0;0.7071067811865476;3.0;0.0;8.0;8.0;12.5;0.0;0.0;0.0;0.0;0.8864052604279183;2.0;0.0;24.0;16.0;0.0;35.625;10.0;False;1.0;1.0;0.125;0.0;1.0;8.625;8.0;1.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.25;5.5;0.0;11.625;8.0;0.0;8.0;0.5;0.0;8.0;0.0;0.3535533905932738;8.0;0.0;2.449489742783178;2.0310096011589898;0.0;2.0;2.0;4.0510139824140685;0.0;1.0;0.0;8.0;0.0;3.0;3.5;0.625;3.0;1.0;5.0;0.0;29.5;3.0;1.0;0.0;8.0;11.0;0.0;1.0;1.25;8.0;1.407885953173359;4.125;9.0;9.0;3.25;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.75;2.0;0.0;1.375;0.0
0.0;18.0;1.0;0.0;0.0;5.0;2.0;22.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;3.0;0.0;2.5;0.0;4.5;2.0;8.5;2.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;10.0;0.0;2.0;12.0;7.0;False;0.0;11.25;3.0;1.0;0.0;0.0;11.31370849898476;0.0;1.0;16.0;2.0;2.0;0.0;61.0;2.0;0.0;2.0;2.0;0.0;1.0;49.75;27.25;0.5;4.0;2.0;1.0;26.0;14.0;0.0;1.5;31.819805153394643;2.0;1.4142135623730951;1.0;12.0;2.0;0.0;4.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.0;2.0;0.0;2.75;0.0;2.0;5.0;2.0;2.0;1.4142135623730951;4.0;0.0;2.0;2.0;13.5;2.0;0.0;0.5;0.0;1.4142135623730951;2.0;0.0;18.0;14.0;0.0;38.5;11.5;False;1.0;1.0;0.0;1.0;1.0;13.0;2.0;0.0;0.0;0.0;0.0;2.0;1.5;1.0;0.0;0.75;13.0;0.0;11.5;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;0.7071067811865476;4.242640687119285;0.0;3.5;2.25;1.4142135623730951;0.0;1.0;0.0;2.0;0.0;5.5;4.0;0.5;4.0;0.5;12.5;0.0;38.5;2.5;1.0;0.0;2.0;11.75;0.0;1.0;1.0;2.0;0.7071067811865476;7.0;11.0;10.0;4.5;0.0;0.25;3.0;0.0;0.0;0.0;0.0;2.0;3.5;0.0;1.0;0.0
0.0;10.0;1.0;0.5773502691896258;0.0;4.0;3.0;17.5;0.0;1.0;3.0;0.0;3.0;0.0;0.0;3.0;0.0;2.0;0.0;3.5;2.0;7.5;3.0;0.0;0.0;0.0;4.163331998932265;0.0;0.0;0.0;10.0;0.0;3.0;12.0;5.0;False;0.0;7.0;0.0;1.0;0.0;0.0;11.239810200058244;0.0;1.0;5.0;3.0;3.0;0.0;58.0;3.0;0.0;2.0;3.0;0.0;1.0;37.0;10.5;0.0;2.333333333333333;3.0;0.6666666666666666;25.0;14.0;0.0;1.0;27.970222261064233;3.0;7.571877794400366;1.0;0.0;2.0;0.0;3.0;0.0;0.0;2.081665999466133;0.0;0.0;1.1547005383792517;2.0;0.0;2.5;0.0;3.0;4.0;0.0;3.0;1.1547005383792517;3.0;0.0;3.0;3.0;13.0;1.0;0.0;0.0;0.0;1.1547005383792517;1.0;0.0;12.666666666666664;6.5;0.0;26.33333333333333;10.0;False;1.0;1.0;0.0;0.0;0.0;8.666666666666666;3.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.5;12.0;0.0;8.666666666666666;3.0;0.0;3.0;2.0;0.0;3.0;0.0;0.0;3.0;0.0;1.0;3.2145502536643185;0.0;1.5;1.5;2.081665999466133;0.0;1.0;0.0;3.0;0.0;4.5;2.333333333333333;0.3333333333333333;4.0;0.0;6.0;0.0;16.0;2.0;0.5;0.0;3.0;11.0;0.0;1.0;0.6666666666666666;3.0;0.5773502691896258;6.333333333333332;4.0;3.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;1.5;0.0;0.6666666666666666;0.0
0.0;16.5;1.0;0.6324555320336759;0.0;8.0;6.0;18.5;0.0;1.0;6.0;0.0;6.0;0.0;0.0;3.0;0.0;2.0;0.0;7.25;0.0;4.0;6.0;0.0;0.0;0.0;5.776388721914987;0.0;0.0;0.0;4.0;0.0;6.0;19.0;3.5;False;0.0;11.0;2.0;2.0;0.0;0.0;7.359800721939872;0.0;1.5;11.0;6.0;6.0;0.0;60.0;6.0;0.0;0.0;6.0;0.0;1.0;51.5;37.25;0.0;5.5;6.0;0.0;29.0;29.0;0.0;0.0;17.123083834403193;6.0;9.662642840686324;1.0;2.0;1.0;0.0;5.0;0.0;0.0;2.065591117977289;0.0;0.8164965809277259;0.5163977794943223;1.0;2.0;2.0;0.0;6.0;8.0;0.0;6.0;0.0;5.0;0.0;6.0;6.0;8.5;0.25;0.0;0.0;1.224744871391589;0.0;1.0;0.0;17.166666666666668;16.0;0.0;41.0;11.5;False;4.0;1.0;0.16666666666666666;0.0;0.0;9.833333333333334;6.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.75;6.5;0.0;11.833333333333336;6.0;0.3333333333333333;6.0;1.0;0.0;6.0;0.0;0.40824829046386296;6.0;0.0;0.6324555320336759;1.5491933384829668;0.0;5.0;2.0;2.2583179581272432;0.0;1.0;0.0;6.0;0.0;3.0;5.333333333333333;0.3333333333333333;0.0;0.0;6.0;0.0;42.5;2.0;1.0;0.0;6.0;15.0;0.0;1.0;0.0;6.0;0.5163977794943223;3.0;2.0;6.0;6.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.6666666666666666;5.0;0.0;1.0;0.0
0.0;18.0;1.0;0.7319486267973535;1.0;23.0;46.0;23.0;0.0;1.0;46.0;0.0;46.0;0.2061845709423622;0.0;6.0;0.0;2.0;0.0;7.0;2.0;4.0;46.0;0.0;0.0;0.0;4.5926322007538305;0.0;0.0;0.0;9.0;0.0;46.0;21.0;3.0;False;0.0;9.0;0.0;3.0;0.0;0.043478260869565216;9.46062268788435;1.0;1.0869565217391304;10.0;46.0;46.0;0.0;69.0;46.0;1.0;0.0;46.0;0.0;1.0;45.75;27.5;0.0;6.173913043478262;46.0;0.0;48.0;34.0;0.0;0.0;13.191711641733509;46.0;8.837557097916664;2.0;0.0;0.0;0.0;5.0;0.0;0.0;2.6634944900545086;0.0;0.6075212964200224;0.6684758061303658;3.0;3.0;2.0;0.0;46.0;12.0;0.0;46.0;0.0;5.0;0.0;46.0;46.0;13.75;0.0;0.0;0.0;0.28488492464476783;0.4373835248681493;1.0;0.0;20.08695652173913;15.0;0.0;36.39130434782609;13.0;False;2.0;1.0;1.1304347826086956;0.0;0.0;10.173913043478262;46.0;7.0;0.0;0.0;0.043478260869565216;46.0;0.0;1.0;2.0;1.0;7.5;0.0;12.41304347826087;46.0;0.17391304347826084;46.0;0.0;0.0;46.0;0.0;1.5579002343207409;46.0;0.0;1.131883130137496;1.9717816069012333;0.0;3.25;1.0;3.8372695606589096;0.0;1.0;0.2061845709423622;46.0;0.0;3.0;5.195652173913044;0.3478260869565217;0.0;0.0;3.25;0.0;33.0;1.9130434782608696;0.0;0.0;46.0;16.0;0.0;1.0;0.17391304347826084;46.0;0.6043321862224019;3.608695652173913;2.0;5.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32608695652173914;4.0;0.0;0.6739130434782609;0.0
0.0;5.0;1.0;0.3746343246326776;2.0;4.0;19.0;5.5;0.0;1.0;19.0;0.0;19.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;5.0;19.0;0.0;0.0;0.0;2.492092758263519;0.0;0.0;0.0;6.0;0.0;19.0;11.0;4.0;False;0.0;3.5;0.0;1.0;0.0;0.10526315789473684;3.249831304663663;0.0;1.1052631578947372;11.0;19.0;19.0;0.0;59.0;19.0;1.0;0.0;19.0;0.0;0.0;40.0;32.5;0.0;1.0;19.0;0.0;13.0;3.0;0.0;0.0;11.14655166565372;19.0;0.6212607441973956;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4629938062729393;0.0;0.9459053029269172;0.0;0.0;3.0;1.0;0.0;19.0;4.0;0.0;19.0;0.0;0.0;1.0;19.0;19.0;1.0;0.0;0.0;0.0;0.3153017676423058;0.22941573387056174;1.0;0.0;6.315789473684211;4.5;0.0;36.368421052631575;4.0;False;2.0;1.0;1.5789473684210529;0.0;0.0;1.0526315789473684;19.0;3.0;0.0;0.0;0.0;19.0;0.0;1.0;2.0;0.0;1.0;0.0;5.105263157894737;19.0;0.3157894736842105;19.0;0.0;0.0;19.0;0.0;1.0173926082384548;19.0;0.0;0.3746343246326776;1.045737659005349;0.0;0.0;1.0;1.5275252316519468;0.0;1.0;0.3153017676423058;19.0;0.0;4.0;0.8421052631578947;0.10526315789473684;2.0;0.0;1.0;0.0;37.0;1.1578947368421053;0.0;0.0;19.0;5.0;0.0;0.0;0.05263157894736842;19.0;0.3153017676423058;4.2631578947368425;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15789473684210525;0.0
0.0;60.5;1.0;0.5;15.0;31.0;4.0;64.25;0.0;1.0;4.0;1.0;4.0;0.5;0.0;9.0;0.0;9.0;0.0;22.75;1.0;11.0;4.0;0.0;6.0;0.0;2.943920288775949;0.0;14.0;0.0;11.0;0.0;4.0;23.0;10.5;False;0.0;19.0;19.0;3.0;0.0;0.0;11.030261405182863;3.0;1.0;51.0;4.0;4.0;2.0;57.0;4.0;0.0;9.0;4.0;3.0;3.0;55.5;51.0;6.0;22.25;4.0;7.25;74.0;44.0;0.0;1.0;3.0;4.0;11.5;5.0;21.0;18.0;0.0;19.5;0.0;0.0;4.242640687119285;0.0;0.0;2.309401076758503;18.0;0.0;9.0;0.0;4.0;24.0;14.0;4.0;1.5;16.5;14.75;4.0;4.0;26.75;14.0;0.0;5.0;0.0;0.5;7.0;2.0;60.5;56.75;0.0;53.5;20.5;False;1.0;1.0;15.0;7.0;2.0;26.75;4.0;16.0;0.0;0.0;2.25;4.0;8.25;1.0;15.25;5.0;21.0;0.0;20.0;4.0;0.0;4.0;16.0;2.25;4.0;2.0;0.8164965809277259;4.0;0.0;1.0;0.5773502691896257;0.0;15.0;8.5;5.852349955359813;0.0;1.0;0.0;4.0;0.0;10.0;18.0;4.5;10.0;0.75;21.0;0.0;53.0;8.5;2.75;0.0;4.0;21.5;0.0;3.0;0.75;4.0;1.0;10.5;16.0;47.0;19.5;0.0;4.5;15.0;0.0;0.0;0.0;0.0;16.0;19.0;0.0;2.75;0.0
0.0;18.5;1.0;0.5175491695067657;1.0;11.0;8.0;36.0;0.0;1.0;8.0;0.0;8.0;0.3535533905932738;0.0;7.0;0.0;2.0;0.0;11.0;0.0;4.25;8.0;0.0;0.0;0.0;4.8697315854455185;0.0;0.0;0.0;9.0;0.0;8.0;15.0;4.0;False;0.0;10.75;0.0;1.0;0.0;0.0;17.04982195131165;1.0;2.0;3.0;8.0;8.0;0.0;27.0;8.0;0.0;0.0;8.0;0.0;1.0;23.75;20.0;0.0;6.125;8.0;0.0;48.0;12.0;0.0;0.0;7.586407017064892;8.0;5.040904113917888;6.0;0.0;2.75;0.0;5.0;0.0;0.0;4.375255094603872;0.0;0.0;2.2677868380553634;5.0;0.0;5.0;0.0;8.0;10.0;0.0;8.0;0.0;3.5;0.0;8.0;8.0;7.5;0.0;0.0;0.5;2.8284271247461903;0.0;1.0;0.0;23.875;12.25;0.0;20.125;14.5;False;9.0;1.0;3.25;0.0;0.0;4.375;8.0;9.0;0.0;0.0;0.125;8.0;0.0;1.0;6.75;4.0;1.5;0.0;12.0;8.0;0.0;8.0;0.0;0.0;8.0;0.0;4.0970372570571385;8.0;0.0;2.32992949004287;2.1998376563477846;0.0;2.25;1.0;4.356850107261306;0.0;1.0;0.0;8.0;0.0;4.0;5.0;1.875;1.0;0.0;1.0;0.0;22.0;3.0;0.0;0.0;8.0;15.0;0.0;1.0;0.0;8.0;2.416461403433896;4.375;1.0;3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;3.0;0.0;0.625;0.0
0.0;20.0;1.0;0.762000762001143;2.0;16.0;32.0;34.25;0.0;1.0;32.0;0.0;32.0;0.2459346884189824;0.0;4.0;0.0;1.0;0.0;11.0;1.0;13.0;32.0;0.0;0.0;0.0;8.844022493807199;0.0;0.0;0.0;21.0;0.0;32.0;33.0;11.0;False;0.0;7.75;0.0;2.0;0.0;0.125;13.15601174981576;1.0;1.25;2.0;32.0;32.0;0.0;91.0;32.0;2.0;1.0;32.0;0.0;0.0;53.5;24.0;0.0;6.78125;32.0;0.03125;51.0;19.0;0.0;0.0;20.965769913468858;32.0;5.5558019658615425;1.0;0.0;0.0;0.0;6.0;0.0;0.0;3.5372442344561885;0.0;1.263635308761348;0.6082431071696208;2.0;5.0;2.0;0.0;32.0;12.0;0.0;32.0;0.1767766952966369;5.0;0.0;32.0;32.0;9.25;0.0;0.0;0.0;0.4399413450640599;0.4200134406451545;1.0;0.0;22.375;10.0;0.0;40.71875;14.5;True;2.0;1.0;4.03125;0.0;0.0;6.8125;32.0;14.0;0.0;0.0;0.0625;32.0;0.0;1.25;7.0;0.0;7.5;0.0;14.90625;32.0;0.625;32.0;0.0;0.0;32.0;0.0;4.043986973910932;32.0;0.0;0.8327955253822958;5.0221284525137735;0.0;2.0;1.0;5.1477171576810505;0.0;1.0;0.42121176958711604;32.0;0.0;7.0;4.9375;0.1875;1.0;0.0;1.0;0.0;40.5;1.625;0.0;0.0;32.0;22.25;0.0;1.0;0.21875;32.0;0.396557769456266;10.0625;1.0;3.0;7.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.21875;2.75;0.0;0.5;0.0
