NumberOfMethods_Checkstyle_std;CyclomaticComplexity_count;NCSSForThisMethod_50%;NestedIfElseDepth_25%;FileLength_75%;NumberOfPublicMethods_Checkstyle_75%;NestedTryDepth_mean;AnonymousInnerClassLength_min;NCSSForThisClass_std;NumberOfProtectedMethod_count;NumberOfPackageMethod_count;NestedIfElseDepth_75%;NCSSForThisFile_min;NCSSForThisFile_50%;ThrowsCount_25%;BooleanExpressionComplexity_std;ClassDataAbstractionCoupling_std;NumberOfPublicMethods_Checkstyle_count;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_25%;CyclomaticComplexity_max;ThrowsCount_std;NumberOfProtectedMethod_75%;NCSSForThisMethod_25%;NumberOfPackageMethod_min;MethodLength_max;ThrowsCount_mean;MethodLength_min;NumberOfPrivateMethod_mean;MethodLength_75%;NumberOfPrivateMethod_min;NCSSForThisClass_min;ThrowsCount_50%;NumberOfPrivateMethod_std;ExecutableStatementCount_count;ClassDataAbstractionCoupling_mean;NCSSForThisFile_std;NumberOfProtectedMethod_50%;BooleanExpressionComplexity_75%;BooleanExpressionComplexity_min;ClassFanOutComplexity_25%;NCSSForThisClass_75%;NestedTryDepth_75%;NumberOfProtectedMethod_mean;NCSSForThisMethod_count;FileLength_count;NestedForDepth_min;NestedTryDepth_min;NestedIfElseDepth_count;NumberOfPublicMethods_Checkstyle_25%;ClassDataAbstractionCoupling_max;BooleanExpressionComplexity_50%;NumberOfPackageMethod_mean;MethodLength_std;NumberOfMethods_Checkstyle_mean;NCSSForThisFile_25%;NPathComplexity_50%;ThrowsCount_max;MethodLength_25%;ExecutableStatementCount_25%;FileLength_min;NCSSForThisFile_max;NestedForDepth_mean;ClassFanOutComplexity_max;CyclomaticComplexity_std;ThrowsCount_min;Bugged;ClassFanOutComplexity_min;MethodLength_mean;FileLength_50%;NumberOfPackageMethod_25%;NestedIfElseDepth_max;NCSSForThisFile_count;NumberOfProtectedMethod_std;NPathComplexity_max;NestedTryDepth_count;NumberOfPackageMethod_std;NPathComplexity_count;AnonymousInnerClassLength_count;NestedForDepth_50%;AnonymousInnerClassLength_max;ExecutableStatementCount_std;CyclomaticComplexity_25%;NumberOfMethods_Checkstyle_count;NPathComplexity_mean;NestedTryDepth_std;ThrowsCount_count;ClassFanOutComplexity_std;ClassDataAbstractionCoupling_count;NPathComplexity_25%;AnonymousInnerClassLength_75%;NumberOfPrivateMethod_25%;AnonymousInnerClassLength_std;ClassDataAbstractionCoupling_50%;NestedTryDepth_25%;NPathComplexity_min;NestedIfElseDepth_50%;ClassFanOutComplexity_75%;ExecutableStatementCount_min;NumberOfPrivateMethod_count;NumberOfProtectedMethod_max;CyclomaticComplexity_min;NumberOfPublicMethods_Checkstyle_50%;NestedForDepth_std;NCSSForThisMethod_std;NCSSForThisMethod_mean;FileLength_25%;NCSSForThisClass_mean;NCSSForThisClass_25%;NCSSForThisClass_count;NestedIfElseDepth_mean;BooleanExpressionComplexity_count;NumberOfPackageMethod_50%;ClassFanOutComplexity_50%;NestedForDepth_75%;NestedTryDepth_50%;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_25%;NCSSForThisMethod_min;NestedTryDepth_max;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_max;AnonymousInnerClassLength_mean;ClassFanOutComplexity_count;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_mean;MethodLength_count;BooleanExpressionComplexity_max;BooleanExpressionComplexity_25%;FileLength_std;NestedForDepth_max;NestedForDepth_25%;ExecutableStatementCount_50%;MethodLength_50%;ExecutableStatementCount_max;NCSSForThisFile_75%;NumberOfPublicMethods_Checkstyle_max;NumberOfPrivateMethod_50%;NCSSForThisMethod_max;NestedIfElseDepth_min;FileLength_mean;NPathComplexity_75%;NumberOfMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_50%;BooleanExpressionComplexity_mean;NumberOfPublicMethods_Checkstyle_std;ClassDataAbstractionCoupling_75%;NumberOfPrivateMethod_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_max;NPathComplexity_std;NCSSForThisFile_mean;CyclomaticComplexity_75%;CyclomaticComplexity_mean;CyclomaticComplexity_50%;NCSSForThisMethod_75%;NestedForDepth_count;NCSSForThisClass_50%;NumberOfPrivateMethod_75%;NumberOfProtectedMethod_min;NumberOfPublicMethods_Checkstyle_mean;FileLength_max;NestedIfElseDepth_std;ExecutableStatementCount_75%;ThrowsCount_75%
2.6457513110645907;7.0;7.0;0.0;0.0;0.0;0.0;0.0;15.118578920369089;7.0;7.0;0.0;0.0;0.0;0.0;0.3779644730092273;0.0;7.0;0.0;0.0;0.42857142857142855;0.0;4.0;0.0;0.0;2.0;0.0;20.0;0.0;3.0;0.0;13.0;0.0;0.0;0.0;0.0;7.0;0.0;16.630436812406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.8571428571428571;6.750661343263235;1.0;0.0;2.0;0.0;3.0;1.0;0.0;44.0;0.0;3.0;1.1547005383792517;0.0;False;0.0;9.714285714285714;0.0;0.0;0.0;7.0;0.0;4.0;7.0;2.2677868380553634;7.0;7.0;0.0;0.0;2.2990681342044397;1.0;7.0;2.0;0.0;7.0;1.1338934190276817;7.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;3.0237157840738185;5.142857142857143;0.0;5.7142857142857135;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;7.0;0.0;3.4285714285714284;7.0;1.0;0.0;68.4115696146701;0.0;0.0;5.0;13.0;6.0;0.0;1.0;0.0;9.0;0.0;25.857142857142854;2.5;0.0;0.0;0.0;0.0;0.14285714285714285;0.3779644730092273;0.0;0.0;7.0;40.0;1.1547005383792517;6.2857142857142865;2.5;2.0;2.0;7.0;7.0;0.0;0.0;0.0;0.14285714285714285;181.0;0.0;5.0;0.0
2.7136021011998723;11.0;4.0;0.0;0.0;0.0;0.0;0.0;15.980101262621472;11.0;11.0;0.0;0.0;0.0;0.0;0.0;1.2060453783110543;11.0;0.0;0.0;1.6363636363636365;0.0;3.0;0.3015113445777636;0.0;3.0;0.0;18.0;0.09090909090909093;4.0;0.0;12.5;0.0;0.0;0.0;0.0;11.0;0.3636363636363637;21.70881680959898;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818185;11.0;11.0;0.0;0.0;11.0;0.0;4.0;0.0;0.0;5.749308258786048;0.8181818181818182;0.0;1.0;1.0;4.0;2.0;0.0;72.0;0.0;18.0;0.6875516509523286;0.0;False;0.0;8.363636363636363;0.0;0.0;0.0;11.0;0.6030226891555271;4.0;11.0;0.0;11.0;11.0;0.0;9.0;1.300349603340998;1.0;11.0;1.181818181818182;0.0;11.0;5.427204202399745;11.0;0.0;0.0;0.0;3.266914028977081;0.0;0.0;0.0;0.0;0.0;2.0;11.0;2.0;1.0;0.0;0.0;2.195035721390843;4.727272727272728;0.0;4.818181818181818;0.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.4545454545454546;11.0;0.0;3.0909090909090913;11.0;0.0;0.0;62.714359672174815;0.0;0.0;3.0;5.0;6.0;0.0;7.0;0.0;8.0;0.0;18.90909090909091;2.0;0.0;0.0;0.0;0.0;0.0;2.110579412044345;0.0;0.0;9.0;53.0;1.2504544628399563;6.545454545454546;2.0;1.4545454545454546;1.0;6.5;11.0;0.0;0.0;0.0;0.6363636363636364;208.0;0.0;4.0;0.0
3.3166247903554;11.0;2.0;0.0;0.0;0.0;0.0;0.0;16.281612607199236;11.0;11.0;0.0;0.0;0.0;0.0;0.3015113445777636;0.0;11.0;0.0;0.0;0.2727272727272727;0.0;15.0;0.0;0.0;2.0;0.0;68.0;0.0;3.0;0.8181818181818182;3.0;0.0;0.0;0.0;2.7136021011998728;11.0;0.0;17.48765798551029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;19.505244050114968;1.0;0.0;1.0;0.0;3.0;1.0;0.0;58.0;0.0;3.0;4.203894298472224;0.0;False;0.0;9.636363636363637;0.0;0.0;5.0;11.0;0.0;18.0;11.0;0.0;11.0;11.0;0.0;0.0;4.203894298472224;1.0;11.0;2.727272727272727;0.0;11.0;0.9045340337332909;11.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;11.0;0.0;1.0;0.0;0.0;6.604406242667224;4.2727272727272725;0.0;4.909090909090909;0.0;11.0;0.9090909090909092;11.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;2.4545454545454546;11.0;1.0;0.0;88.04131261670696;0.0;0.0;1.0;3.0;15.0;0.0;2.0;0.0;24.0;0.0;26.54545454545455;1.0;0.0;0.0;0.0;0.0;0.09090909090909093;0.6030226891555273;0.0;9.0;11.0;54.0;5.100802075966271;5.2727272727272725;1.0;2.4545454545454546;1.0;2.0;11.0;0.0;0.0;0.0;0.18181818181818185;292.0;2.0225995873897262;1.0;0.0
3.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;30.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.3333333333333333;0.0;20.0;0.0;0.0;2.0;0.0;99.0;0.0;3.0;0.7777777777777778;26.0;0.0;0.0;0.0;2.333333333333333;9.0;0.0;31.33333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;31.51586901863885;1.0;0.0;1.0;0.0;3.0;1.0;0.0;94.0;0.0;3.0;6.153138313991578;0.0;False;0.0;20.33333333333333;0.0;0.0;5.0;9.0;0.0;42.0;9.0;0.0;9.0;9.0;0.0;0.0;7.26483157256779;1.0;9.0;6.5555555555555545;0.0;9.0;1.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;0.0;1.0;0.0;0.0;11.85444126805552;9.444444444444443;0.0;10.0;0.0;9.0;0.8888888888888888;9.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;5.5555555555555545;9.0;0.0;0.0;109.66666666666669;0.0;0.0;1.0;3.0;22.0;0.0;2.0;0.0;36.0;0.0;36.555555555555564;4.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;7.0;9.0;90.0;13.380126224284199;10.444444444444443;4.0;4.111111111111111;1.0;15.0;9.0;0.0;0.0;0.0;0.2222222222222222;329.0;1.8333333333333333;9.0;0.0
2.0;4.0;3.5;0.0;33.5;0.5;0.0;0.0;9.0;4.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.75;0.0;3.0;0.0;0.0;2.0;0.0;14.0;0.0;3.0;0.5;11.75;0.0;0.0;0.0;1.0;4.0;0.0;11.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.619905100029122;1.0;0.0;2.0;0.0;3.0;1.0;0.0;22.0;0.0;3.0;1.1547005383792517;0.0;False;0.0;7.75;0.0;0.0;1.0;4.0;0.0;3.0;4.0;0.0;4.0;4.0;0.0;0.0;1.1547005383792517;1.0;4.0;2.0;0.0;4.0;1.5;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.75;1.0;4.0;0.0;1.0;0.0;0.0;1.7320508075688772;3.5;0.0;4.5;0.0;4.0;0.25;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;4.0;0.0;0.0;67.0;0.0;0.0;2.0;7.0;3.0;5.5;2.0;0.0;5.0;0.0;33.5;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;18.0;1.1547005383792517;5.5;3.0;2.0;2.0;5.0;4.0;0.0;0.5;0.0;0.5;134.0;0.5;3.0;0.0
1.1547005383792517;3.0;2.0;0.0;73.5;1.0;0.0;0.0;14.933184523068078;3.0;3.0;0.0;0.0;0.0;0.0;4.509249752822893;6.350852961085884;3.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;2.0;0.0;4.0;0.0;3.0;0.0;3.5;0.0;0.0;0.0;0.0;3.0;3.6666666666666665;23.09401076758503;0.0;6.5;0.0;0.5;16.5;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;11.0;4.0;0.0;0.5773502691896258;0.6666666666666666;0.0;4.0;0.0;3.0;1.0;0.0;40.0;0.0;14.0;4.509249752822893;0.0;False;0.0;3.333333333333333;0.0;0.0;0.0;3.0;0.0;9.0;3.0;0.0;3.0;3.0;0.0;6.0;0.0;3.0;3.0;4.666666666666667;0.0;3.0;7.810249675906653;3.0;2.5;3.0;0.0;3.4641016151377544;0.0;0.0;1.0;0.0;7.5;1.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;11.0;2.5;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;3.0;9.0;2.0;84.870489570875;0.0;0.0;1.0;3.0;1.0;20.0;2.0;0.0;2.0;0.0;49.0;6.5;1.0;0.0;0.0;0.0;4.333333333333333;1.1547005383792517;5.5;0.0;2.0;28.0;4.0414518843273814;13.333333333333336;7.5;5.333333333333333;5.0;2.0;3.0;5.0;0.0;0.0;0.6666666666666666;147.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;4.0;3.0;0.0;36.0;0.75;0.0;0.0;19.0;4.0;4.0;0.25;0.0;0.0;0.0;0.5;0.0;4.0;0.0;0.0;0.5;0.0;12.0;0.0;0.0;1.0;0.0;58.0;0.0;2.0;0.25;19.75;0.0;0.0;0.0;0.5;4.0;0.0;21.0;0.0;0.25;0.0;0.0;9.5;0.0;0.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;27.268724453727817;1.0;0.0;0.5;0.0;2.0;0.0;0.0;42.0;0.0;2.0;5.5;0.0;False;0.0;17.25;0.0;0.0;1.0;4.0;0.0;46.0;4.0;0.0;4.0;4.0;0.0;0.0;9.032349269892821;1.0;4.0;11.75;0.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;4.0;0.0;1.0;0.0;0.0;11.98262631201246;8.25;0.0;9.5;0.0;4.0;0.25;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;5.75;4.0;1.0;0.0;72.0;0.0;0.0;2.0;4.5;19.0;10.5;3.0;0.0;26.0;0.0;36.0;12.25;1.0;0.0;0.0;0.0;0.25;1.5;0.0;1.0;4.0;38.0;22.83819899495872;10.5;3.75;3.75;1.0;10.25;4.0;0.0;0.25;0.0;0.75;144.0;0.5;7.75;0.0
1.7320508075688772;3.0;7.0;0.0;47.5;1.5;0.0;0.0;13.279056191361391;3.0;3.0;0.0;0.0;0.0;0.0;0.0;3.4641016151377544;3.0;0.0;0.0;4.666666666666667;0.0;1.0;0.0;0.0;6.5;0.0;13.0;0.0;8.0;0.0;12.5;0.0;0.0;0.0;0.0;3.0;2.0;21.361959960016147;0.0;0.0;0.0;0.0;11.5;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;2.6457513110645907;1.0;0.0;1.0;0.0;10.0;5.5;0.0;37.0;0.0;14.0;0.0;0.0;False;0.0;11.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;3.0;3.0;0.0;0.0;1.5275252316519463;1.0;3.0;1.0;0.0;3.0;8.082903768654761;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;5.0;3.0;0.0;1.0;0.0;0.0;1.5275252316519463;7.333333333333332;0.0;7.666666666666668;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;0.0;6.333333333333332;3.0;0.0;0.0;54.84827557301445;0.0;0.0;6.0;12.0;8.0;18.5;3.0;0.0;9.0;0.0;31.66666666666667;1.0;1.5;0.0;0.0;0.0;0.0;1.7320508075688772;3.0;0.0;3.0;23.0;0.0;12.333333333333336;1.0;1.0;1.0;8.0;3.0;0.0;0.0;0.0;1.0;95.0;0.0;7.0;0.0
0.0;1.0;5.0;0.0;75.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;20.0;20.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0;0.0;8.0;0.0;8.0;0.0;8.0;0.0;14.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;20.0;2.0;0.0;8.0;3.0;75.0;20.0;0.0;1.0;0.0;0.0;False;1.0;8.0;75.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;5.0;75.0;14.0;14.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;8.0;3.0;20.0;1.0;0.0;5.0;0.0;75.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;0.0;20.0;2.0;2.0;2.0;5.0;1.0;14.0;0.0;0.0;1.0;75.0;0.0;3.0;0.0
3.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;9.333333333333334;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;9.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;14.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;9.0;0.1111111111111111;14.333333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;9.0;9.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;4.38748219369606;1.0;0.0;1.0;0.0;3.0;1.0;0.0;43.0;0.0;9.0;0.7071067811865476;0.0;False;0.0;5.333333333333333;0.0;0.0;0.0;9.0;1.0;4.0;9.0;0.0;9.0;9.0;0.0;0.0;1.563471919941143;1.0;9.0;1.4444444444444444;0.0;9.0;3.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;9.0;3.0;1.0;0.0;0.0;2.0;3.0;0.0;3.111111111111111;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;1.7777777777777777;9.0;0.0;0.0;49.33333333333332;0.0;0.0;1.0;3.0;5.0;0.0;6.0;0.0;7.0;0.0;16.444444444444443;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;28.0;1.0137937550497031;4.777777777777779;1.0;1.3333333333333333;1.0;2.0;9.0;0.0;0.0;0.0;0.6666666666666666;148.0;0.0;1.0;0.0
1.4142135623730951;2.0;3.5;0.0;56.25;1.5;0.0;0.0;7.071067811865476;2.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;2.75;0.0;13.0;0.0;3.0;0.0;10.5;0.0;0.0;0.0;0.0;2.0;0.0;9.899494936611664;0.0;0.0;0.0;0.75;7.5;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.5;0.0;0.0;0.0;7.071067811865476;1.0;3.5;1.5;0.0;5.5;1.5;0.0;14.0;0.0;3.0;0.7071067811865476;0.0;False;0.0;8.0;37.5;0.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;1.4142135623730951;1.25;2.0;1.5;0.0;2.0;2.1213203435596424;2.0;1.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.25;1.0;2.0;0.0;1.0;1.0;0.0;2.1213203435596424;3.5;18.75;5.0;2.5;2.0;0.0;2.0;0.0;1.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.5;2.0;2.0;0.0;0.0;53.03300858899106;0.0;0.0;2.0;8.0;3.0;10.5;2.0;0.0;5.0;0.0;37.5;1.75;1.5;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;2.0;10.0;0.7071067811865476;7.0;1.75;1.5;1.5;4.25;2.0;5.0;0.0;0.0;1.0;75.0;0.0;2.5;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5811388300841898;10.0;5.5;0.0;0.0;0.0;0.0;0.0;30.67409330363328;10.0;10.0;0.0;0.0;0.0;0.0;0.0;2.5298221281347035;10.0;0.0;0.0;2.6;0.0;4.0;0.0;0.0;2.25;0.0;38.0;0.0;2.0;0.2;15.0;0.0;0.0;0.0;0.6324555320336759;10.0;0.8;41.10960958218893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;8.0;0.0;0.0;11.207636285636285;0.5;0.0;2.0;0.0;4.0;1.25;0.0;130.0;0.0;26.0;0.9944289260117531;0.0;False;0.0;12.5;0.0;0.0;0.0;10.0;0.0;4.0;10.0;0.0;10.0;10.0;0.0;31.0;7.011894655987543;1.0;10.0;1.5;0.0;10.0;8.221921916437784;10.0;0.0;6.0;0.0;9.730250653389037;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;7.103207413243369;7.3;0.0;9.7;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.3;10.0;0.0;5.5;10.0;0.0;0.0;106.5687571476744;0.0;0.0;3.5;10.0;23.0;0.0;3.0;0.0;24.0;0.0;33.7;2.0;0.0;0.0;0.0;0.0;0.0;0.9486832980505138;0.0;2.0;5.0;97.0;1.4337208778404378;13.0;2.0;1.9;2.0;9.0;10.0;0.0;0.0;0.0;0.3;337.0;0.0;4.75;0.0
1.7320508075688772;3.0;2.0;0.0;39.5;1.5;0.0;0.0;7.505553499465135;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.3333333333333333;0.0;2.0;0.0;0.0;2.0;0.0;9.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;0.0;8.660254037844387;0.0;0.0;0.0;0.0;6.5;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.4641016151377544;1.0;0.0;1.0;0.0;3.0;1.0;0.0;15.0;0.0;1.0;0.5773502691896257;0.0;False;0.0;5.0;0.0;0.0;0.0;3.0;0.0;2.0;3.0;0.0;3.0;3.0;0.0;0.0;1.1547005383792517;1.0;3.0;1.0;0.0;3.0;0.5773502691896258;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;3.0;0.0;1.0;0.0;0.0;1.7320508075688772;3.0;0.0;4.333333333333333;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.6666666666666667;3.0;0.0;0.0;45.610671265980436;0.0;0.0;1.0;3.0;3.0;7.5;3.0;0.0;5.0;0.0;26.33333333333333;1.5;1.5;0.0;0.0;0.0;0.0;1.7320508075688772;0.0;0.0;3.0;13.0;1.0;5.0;1.5;1.3333333333333333;1.0;3.5;3.0;0.0;0.0;0.0;1.0;79.0;0.0;2.0;0.0
