NumberOfPrivateMethod_mean;NestedIfElseDepth_std;NCSSForThisMethod_std;BooleanExpressionComplexity_mean;NCSSForThisClass_count;BooleanExpressionComplexity_25%;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ThrowsCount_50%;NestedIfElseDepth_75%;CyclomaticComplexity_75%;FileLength_75%;NCSSForThisFile_25%;ClassFanOutComplexity_min;ClassDataAbstractionCoupling_min;NPathComplexity_min;ExecutableStatementCount_max;FileLength_mean;NumberOfPrivateMethod_75%;NestedTryDepth_25%;ThrowsCount_max;AnonymousInnerClassLength_50%;NCSSForThisClass_75%;NumberOfMethods_Checkstyle_std;NumberOfPrivateMethod_std;NestedTryDepth_count;NestedForDepth_25%;NumberOfProtectedMethod_50%;ExecutableStatementCount_min;ThrowsCount_min;ClassDataAbstractionCoupling_std;NestedForDepth_count;NumberOfMethods_Checkstyle_count;CyclomaticComplexity_25%;NumberOfPrivateMethod_count;FileLength_count;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_max;NumberOfMethods_Checkstyle_mean;NumberOfProtectedMethod_mean;MethodLength_mean;ExecutableStatementCount_25%;AnonymousInnerClassLength_25%;MethodLength_min;NestedIfElseDepth_25%;NumberOfPackageMethod_count;ThrowsCount_std;NestedIfElseDepth_max;NumberOfPrivateMethod_min;BooleanExpressionComplexity_75%;ExecutableStatementCount_count;ClassFanOutComplexity_25%;MethodLength_75%;AnonymousInnerClassLength_min;ThrowsCount_25%;NestedTryDepth_max;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_min;FileLength_max;NumberOfPublicMethods_Checkstyle_50%;ClassFanOutComplexity_std;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_50%;NumberOfProtectedMethod_25%;NumberOfPublicMethods_Checkstyle_count;NestedForDepth_mean;NestedForDepth_75%;CyclomaticComplexity_std;NCSSForThisMethod_75%;NestedIfElseDepth_count;NCSSForThisClass_min;FileLength_std;NPathComplexity_25%;FileLength_min;NumberOfMethods_Checkstyle_75%;ThrowsCount_count;NumberOfPackageMethod_75%;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_75%;NCSSForThisMethod_mean;NCSSForThisFile_min;MethodLength_25%;NestedForDepth_max;NPathComplexity_max;CyclomaticComplexity_min;ClassDataAbstractionCoupling_count;NPathComplexity_count;ExecutableStatementCount_std;ClassFanOutComplexity_75%;NCSSForThisMethod_max;NumberOfPublicMethods_Checkstyle_25%;NestedForDepth_min;NumberOfProtectedMethod_75%;NumberOfPackageMethod_min;NPathComplexity_75%;NCSSForThisFile_75%;NumberOfProtectedMethod_max;NPathComplexity_50%;AnonymousInnerClassLength_mean;Bugged;NCSSForThisClass_max;NCSSForThisMethod_count;NCSSForThisMethod_min;NumberOfPackageMethod_std;BooleanExpressionComplexity_std;NCSSForThisFile_count;NumberOfPrivateMethod_max;NumberOfProtectedMethod_min;NPathComplexity_std;NumberOfProtectedMethod_std;NCSSForThisMethod_25%;CyclomaticComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NCSSForThisClass_50%;AnonymousInnerClassLength_75%;NCSSForThisFile_mean;ClassFanOutComplexity_count;BooleanExpressionComplexity_count;NestedTryDepth_std;NestedTryDepth_50%;ClassDataAbstractionCoupling_75%;ClassDataAbstractionCoupling_25%;ExecutableStatementCount_75%;ClassFanOutComplexity_50%;NCSSForThisClass_std;ThrowsCount_mean;ThrowsCount_75%;ExecutableStatementCount_50%;FileLength_25%;CyclomaticComplexity_50%;NCSSForThisClass_25%;NumberOfMethods_Checkstyle_50%;AnonymousInnerClassLength_count;ClassDataAbstractionCoupling_mean;NumberOfProtectedMethod_count;NumberOfPackageMethod_mean;ClassFanOutComplexity_max;FileLength_50%;MethodLength_50%;NestedIfElseDepth_min;ClassFanOutComplexity_mean;CyclomaticComplexity_mean;NumberOfPrivateMethod_25%;MethodLength_count;NumberOfPackageMethod_max;AnonymousInnerClassLength_std;NCSSForThisClass_mean;NumberOfPublicMethods_Checkstyle_max;NCSSForThisMethod_50%;MethodLength_std;NumberOfMethods_Checkstyle_max;NPathComplexity_mean;BooleanExpressionComplexity_max;NestedIfElseDepth_mean;NestedTryDepth_mean;NumberOfMethods_Checkstyle_min;BooleanExpressionComplexity_50%;BooleanExpressionComplexity_min;NestedTryDepth_75%;MethodLength_max;NestedForDepth_std;CyclomaticComplexity_max;ClassDataAbstractionCoupling_max;NestedTryDepth_min
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;28.0;5.0;2.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;28.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;28.0;1.0;1.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;28.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;28.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.7071067811865476;0.0;5.0;0.0;0.0;9.838699100999076;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;12.2;0.0;0.0;0.0;0.0;0.0;2.23606797749979;0.0;5.0;0.0;0.0;0.0;0.0;0.8944271909999161;5.0;5.0;1.0;5.0;5.0;0.4472135954999581;22.0;1.0;0.0;1.0;0.8;3.2;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;1.7888543819998322;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;5.0;0.0;27.28002932549743;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;1.0;1.0;5.0;5.0;0.7071067811865476;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;False;16.0;5.0;1.0;0.0;0.0;5.0;0.0;0.0;0.5477225575051662;1.7888543819998322;2.0;5.0;0.2;0.0;0.0;0.0;0.0;4.4;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;7.1554175279993295;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.4;5.0;0.0;4.0;0.0;3.0;0.0;0.8;1.0;0.0;5.0;0.0;0.0;3.2;1.0;2.0;2.1679483388678804;5.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;0.0
0.0;0.0;1.286019499792345;0.07142857142857142;14.0;0.0;0.0;13.897584579446068;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;8.285714285714286;0.0;0.0;0.0;0.0;0.0;3.741657386773941;0.0;14.0;0.0;0.0;0.0;0.0;0.26726124191242434;14.0;14.0;1.0;14.0;14.0;2.40535117721182;52.0;1.4285714285714286;0.0;1.0;0.35714285714285715;3.6428571428571432;1.0;0.0;3.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;116.0;0.0;1.336306209562122;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.5345224838248488;2.0;14.0;0.0;31.002304061841226;0.0;0.0;0.0;14.0;0.0;0.0;0.0;2.5;0.0;3.0;0.0;3.0;1.0;14.0;14.0;1.2224996910042534;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;False;44.0;14.0;1.0;0.0;0.2672612419124244;14.0;0.0;0.0;0.8254203058555569;1.336306209562122;2.0;14.0;0.6428571428571429;0.0;0.0;0.0;0.0;3.7142857142857135;14.0;14.0;0.0;0.0;0.0;0.0;1.0;0.0;11.759494644146672;0.0;0.0;1.0;0.0;1.0;0.0;0.0;14.0;0.07142857142857142;14.0;0.0;5.0;0.0;3.0;0.0;0.35714285714285715;1.1428571428571428;0.0;14.0;0.0;0.0;3.1428571428571432;9.0;2.0;1.336306209562122;14.0;0.7142857142857143;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;1.0;0.0
0.0;0.31622776601683794;11.237338554025051;0.2;10.0;0.0;0.0;51.545125860744584;0.0;0.0;1.75;0.0;0.0;0.0;0.0;0.0;22.0;24.6;0.0;0.0;0.0;0.0;0.0;2.846049894151541;0.0;10.0;0.0;0.0;1.0;0.0;6.00832755431992;10.0;10.0;1.0;10.0;10.0;1.2649110640673518;163.0;7.6;9.0;0.9;0.5;14.4;1.25;0.0;3.0;0.0;10.0;0.0;1.0;0.0;0.0;10.0;0.0;22.5;0.0;0.0;0.0;0.0;0.0;246.0;0.0;9.803060746521975;0.0;0.0;0.0;0.0;10.0;0.0;0.0;2.282785822435191;20.75;10.0;0.0;77.79203044014213;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.5;0.0;3.0;0.0;8.0;1.0;10.0;10.0;8.099382692526634;0.0;30.0;0.0;0.0;0.0;0.0;1.75;0.0;5.0;0.0;1.7;True;124.0;10.0;1.0;0.0;0.6324555320336759;10.0;0.0;0.0;2.6352313834736494;1.5811388300841898;2.0;10.0;0.4;0.0;0.0;0.0;0.0;16.3;10.0;10.0;0.0;0.0;0.0;0.0;13.5;0.0;39.2122429860879;0.0;0.0;2.5;0.0;1.0;0.0;0.0;10.0;1.9;10.0;0.0;31.0;0.0;5.0;0.0;3.1;2.1;0.0;10.0;0.0;3.5916569992135936;12.4;4.0;3.5;16.029140130815918;9.0;1.5;2.0;0.1;0.0;0.0;0.0;0.0;0.0;50.0;0.0;8.0;19.0;0.0
0.3333333333333333;0.0;4.618802153517007;0.0;3.0;0.0;0.0;16.165807537309522;0.0;0.0;1.5;32.0;0.0;0.0;0.0;0.0;4.0;21.33333333333333;0.5;0.0;0.0;0.0;9.5;0.5773502691896258;0.5773502691896258;3.0;0.0;0.0;1.0;0.0;0.5773502691896258;3.0;3.0;1.0;3.0;3.0;0.0;28.0;2.0;13.0;0.3333333333333333;0.0;8.333333333333334;1.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;2.309401076758504;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896257;6.0;3.0;0.0;36.95041722813605;0.5;0.0;0.5;3.0;0.0;0.0;0.0;4.666666666666667;0.0;3.0;0.0;1.0;1.0;3.0;3.0;1.7320508075688772;2.0;10.0;0.0;0.0;0.0;0.0;1.0;14.0;0.0;1.0;4.333333333333333;False;19.0;3.0;2.0;0.0;0.0;3.0;1.0;0.0;0.5773502691896258;0.0;2.0;3.0;0.0;0.0;0.0;0.0;6.5;9.333333333333334;3.0;3.0;0.0;0.0;0.5;0.0;2.5;0.0;10.96965511460289;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.3333333333333333;3.0;0.0;4.0;0.0;3.0;0.0;1.3333333333333333;1.3333333333333333;0.0;3.0;0.0;7.505553499465135;6.333333333333332;0.0;2.0;9.237604307034012;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;2.0;1.0;0.0
0.16;0.33166247903554;19.28410398921004;0.16;25.0;0.0;0.0;52.6;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;37.0;17.92;0.0;0.0;0.0;0.0;0.0;2.8000000000000003;0.8;25.0;0.0;0.0;1.0;0.0;4.2;25.0;25.0;1.0;25.0;25.0;1.8;263.0;4.56;58.0;0.56;0.04;14.68;1.0;0.0;3.0;0.0;25.0;0.0;1.0;0.0;0.0;25.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;448.0;0.0;9.8;0.0;0.0;0.0;0.0;25.0;0.0;0.0;1.6155494421403511;5.0;25.0;0.0;89.60000000000002;0.0;0.0;0.0;25.0;0.0;0.0;0.0;8.72;0.0;3.0;0.0;48.0;1.0;25.0;25.0;8.139819817825616;0.0;93.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;4.32;True;206.0;25.0;2.0;0.0;0.3741657386773941;25.0;4.0;0.0;9.4424573072903;0.2;2.0;25.0;0.36;0.0;0.0;0.0;0.0;10.52;25.0;25.0;0.0;0.0;0.0;0.0;3.0;0.0;41.2;0.0;0.0;2.0;0.0;1.0;0.0;0.0;25.0;0.84;25.0;0.0;49.0;0.0;4.0;0.0;1.96;1.88;0.0;25.0;0.0;11.943338450087285;8.24;9.0;3.0;35.47384012668114;14.0;3.08;1.0;0.12;0.0;0.0;0.0;0.0;0.0;175.0;0.0;8.0;21.0;0.0
0.0;0.0;3.1754264805429417;0.0;12.0;0.0;0.0;17.609183210283586;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;10.416666666666666;0.0;0.0;0.0;0.0;0.0;2.886751345948128;0.0;12.0;0.0;0.0;1.0;0.0;2.0207259421636907;12.0;12.0;1.0;12.0;12.0;0.5773502691896257;61.0;1.6666666666666667;13.0;0.8333333333333334;0.6666666666666666;4.916666666666667;1.0;0.0;3.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;125.0;0.0;2.886751345948128;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;2.0;12.0;0.0;36.08439182435161;0.0;0.0;0.0;12.0;0.0;0.0;0.0;3.083333333333333;0.0;3.0;0.0;1.0;1.0;12.0;12.0;1.7752507291971888;0.0;13.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.5;1.0833333333333333;False;47.0;12.0;2.0;0.0;0.0;12.0;0.0;0.0;0.5222329678670935;2.309401076758503;2.0;12.0;0.16666666666666666;0.0;0.0;0.0;0.0;5.083333333333333;12.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;13.567731325956204;0.0;0.0;1.0;0.0;1.0;0.0;0.0;12.0;0.5833333333333334;12.0;0.0;10.0;0.0;3.0;0.0;0.8333333333333334;1.0;0.0;12.0;0.0;3.7527767497325684;3.9166666666666665;2.0;2.0;6.037132572419598;10.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;1.0;7.0;0.0
0.0;0.0;1.1547005383792517;0.0;3.0;0.0;0.0;16.74315780649915;0.0;0.0;1.0;33.5;0.0;0.0;0.0;0.0;3.0;22.33333333333333;0.0;0.0;0.0;0.0;7.0;1.1547005383792517;0.0;3.0;0.0;0.0;1.0;0.0;2.309401076758504;3.0;3.0;1.0;3.0;3.0;0.5773502691896258;29.0;2.333333333333333;10.0;0.6666666666666666;0.3333333333333333;5.333333333333333;2.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;67.0;0.0;4.618802153517007;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;3.0;0.0;38.68246803570493;0.5;0.0;1.0;3.0;0.0;0.0;0.5;3.333333333333333;0.0;4.0;0.0;1.0;1.0;3.0;3.0;1.1547005383792517;4.0;4.0;0.0;0.0;0.5;0.0;1.0;14.5;1.0;1.0;3.333333333333333;False;14.0;3.0;2.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896258;0.5773502691896258;3.0;3.0;0.3333333333333333;0.0;0.0;0.0;5.0;9.666666666666666;3.0;3.0;0.0;0.0;2.0;0.0;3.0;0.0;8.082903768654761;0.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0;1.3333333333333333;3.0;0.0;8.0;0.0;5.0;0.0;2.6666666666666665;1.0;0.0;3.0;0.0;5.773502691896257;4.666666666666667;1.0;4.0;2.516611478423583;2.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;4.0;0.0
0.0;0.0;0.7071067811865476;0.0;2.0;0.0;0.0;9.192388155425117;0.0;0.0;1.0;33.0;3.25;0.0;0.0;0.0;1.0;22.0;0.0;0.0;0.0;4.0;6.75;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.7071067811865476;2.0;2.0;1.0;2.0;2.0;0.7071067811865476;13.0;0.5;8.0;0.5;0.0;1.5;0.25;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.75;2.25;0.0;0.0;0.0;0.0;0.0;44.0;0.5;2.1213203435596424;0.0;0.5;6.5;0.0;2.0;0.0;0.0;0.0;1.75;2.0;0.0;31.11269837220809;0.0;0.0;0.75;2.0;0.0;0.0;0.75;1.5;0.0;0.75;0.0;0.0;1.0;2.0;2.0;0.7071067811865476;2.25;2.0;0.25;0.0;0.0;0.0;0.0;9.75;0.0;0.0;4.0;False;9.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.25;2.0;0.5;0.25;0.0;4.5;6.0;6.5;2.0;2.0;0.0;0.0;0.75;0.25;0.75;1.5;6.363961030678928;0.0;0.0;0.5;11.0;1.0;2.25;0.5;2.0;0.5;2.0;0.0;3.0;22.0;1.5;0.0;1.5;1.0;0.0;2.0;0.0;5.656854249492381;4.5;1.0;1.5;2.1213203435596424;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;0.0;16.263455967290593;0.0;0.0;1.0;41.25;5.75;0.0;0.0;1.0;3.0;27.5;0.0;0.0;0.0;0.0;9.0;1.4142135623730951;0.0;2.0;0.0;1.0;3.0;0.0;0.0;2.0;2.0;1.0;2.0;2.0;0.0;23.0;3.0;0.0;1.0;1.0;5.0;3.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.5;5.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;4.242640687119285;0.0;0.0;11.5;0.5;2.0;0.0;0.0;0.0;4.0;2.0;0.0;38.89087296526012;1.0;0.0;1.5;2.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;1.0;1.0;2.0;2.0;0.0;4.5;4.0;0.0;0.0;1.5;0.0;1.0;17.25;2.0;1.0;0.0;True;12.0;2.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.4142135623730951;4.0;2.0;0.0;0.5;0.0;6.0;0.0;11.5;2.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;8.48528137423857;0.0;0.0;3.0;13.75;1.0;3.0;1.0;2.0;0.0;2.0;0.0;6.0;27.5;5.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;6.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;36.0;10.0;2.0;0.0;0.0;2.0;36.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;10.0;2.0;0.0;1.0;1.0;4.0;2.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;7.0;0.0;0.0;36.0;1.0;1.0;0.0;0.0;0.0;3.0;10.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;False;7.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;7.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;36.0;1.0;7.0;1.0;1.0;0.0;1.0;0.0;2.0;36.0;4.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;7.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0
0.0;0.3755338080994053;6.643871284200624;0.0;13.0;0.0;0.0;26.625609418811003;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0;14.769230769230768;0.0;0.0;1.0;0.0;0.0;1.9414506867883017;0.0;13.0;0.0;0.0;0.0;0.0;1.1094003924504583;13.0;13.0;1.0;13.0;13.0;0.0;96.0;2.8461538461538463;73.0;0.5384615384615384;0.5384615384615384;5.846153846153847;1.0;0.0;0.0;0.0;13.0;0.2773500981126146;1.0;0.0;0.0;13.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;192.0;0.0;6.1017021584775195;0.0;0.0;0.0;0.0;13.0;0.0;0.0;1.9381460874790264;3.0;13.0;0.0;53.251218837622005;0.0;0.0;0.0;13.0;0.0;0.0;0.0;4.153846153846153;0.0;2.0;0.0;10.0;1.0;13.0;13.0;4.947156655530424;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;6.307692307692308;True;69.0;13.0;1.0;0.0;0.0;13.0;0.0;0.0;2.768874620972692;1.9414506867883017;1.0;13.0;0.0;0.0;0.0;0.0;0.0;7.384615384615384;13.0;13.0;0.0;0.0;0.0;0.0;2.0;0.0;19.137156769770407;0.07692307692307693;0.0;2.0;0.0;1.0;0.0;0.0;13.0;0.3076923076923077;13.0;0.0;22.0;0.0;4.0;0.0;1.6923076923076923;1.6153846153846154;0.0;13.0;0.0;20.1923443223111;5.307692307692308;0.0;3.0;9.190993361675275;7.0;1.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;36.0;0.0;8.0;4.0;0.0
0.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;24.041630560342607;0.0;0.0;1.0;52.5;8.5;0.0;0.0;0.0;2.0;35.0;0.0;0.0;0.0;8.5;16.5;0.7071067811865476;0.0;2.0;0.0;0.5;1.0;0.0;3.5355339059327378;2.0;2.0;1.0;2.0;2.0;0.0;34.0;1.5;9.0;0.5;0.5;3.5;1.25;8.25;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.25;3.75;8.0;0.0;0.0;0.0;0.0;70.0;0.0;6.363961030678928;0.0;2.5;17.0;0.25;2.0;0.0;0.0;0.0;2.5;2.0;0.0;49.49747468305833;0.0;0.0;0.75;2.0;0.0;0.0;0.0;2.0;0.0;3.25;0.0;0.0;1.0;2.0;2.0;0.7071067811865476;6.75;3.0;0.0;0.0;0.75;0.0;0.0;25.5;1.0;0.0;8.5;False;22.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.7071067811865476;1.5;2.0;0.0;0.25;0.0;11.0;8.75;17.0;2.0;2.0;0.0;0.0;3.75;1.25;1.75;4.5;15.556349186104045;0.0;0.0;1.5;17.5;1.0;5.5;0.5;2.0;2.5;2.0;0.0;9.0;35.0;3.5;0.0;4.5;1.0;0.0;2.0;0.0;0.7071067811865476;11.0;0.0;2.0;0.7071067811865476;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;5.0;0.0
0.0;0.0;2.217355782608345;0.0;4.0;0.0;0.0;17.0;0.0;0.0;1.0;17.75;0.0;0.0;0.0;0.0;5.0;17.75;0.0;0.0;0.0;0.0;6.25;1.5;0.0;4.0;0.0;0.0;0.0;0.0;2.5;4.0;4.0;1.0;4.0;4.0;1.0;34.0;1.75;12.0;0.75;0.25;3.25;0.75;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;71.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;4.0;0.0;35.5;0.0;0.0;0.75;4.0;0.0;0.0;0.5;2.75;0.0;2.25;0.0;1.0;1.0;4.0;4.0;2.217355782608345;2.0;6.0;0.0;0.0;0.25;0.0;0.25;8.5;1.0;0.0;3.0;True;25.0;4.0;1.0;0.0;0.0;4.0;0.0;0.0;0.5;0.5;1.75;4.0;0.5;0.0;0.0;0.0;3.0;8.5;4.0;4.0;0.0;0.0;1.25;0.0;2.0;0.0;12.5;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;1.25;4.0;0.0;8.0;0.0;3.0;0.0;2.0;1.0;0.0;4.0;0.0;6.0;6.25;2.0;2.0;2.8722813232690143;3.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;5.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;41.0;12.0;3.0;0.0;1.0;1.0;41.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;12.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;9.0;0.0;1.0;41.0;1.0;1.0;0.0;0.0;0.0;2.0;12.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;1.0;12.0;1.0;1.0;0.0;False;9.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;9.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;41.0;1.0;9.0;1.0;1.0;0.0;1.0;0.0;3.0;41.0;3.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;9.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0
