Di_min;Fout_min;NBD_count;Ci_count;NBD_min;blame_merge_blame_getDistinctOperandsCnt_count;Si_min;Di_mean;IOVars_count;NCOMP_min;NBD_std;Ci_75%;blame_merge_blame_getDifficulty_std;Ci_50%;blamemerge_blamegetDistinctOperatorsCnt_std;Di_std;VG_75%;Di_25%;Si_25%;VG_count;Si_max;Si_mean;blame_merge_blame_getDistinctOperatorsCnt_mean;NCOMP_count;Di_50%;IOVars_mean;MCLC_50%;blame_merge_blame_getDistinctOperandsCnt_mean;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_min;IOVars_25%;NVAR_std;Si_count;MCLC_mean;NBD_25%;VG_std;Bugged;blamemerge_blamegetDistinctOperatorsCnt_max;Fin_mean;Fout_50%;NVAR_max;ClRCi;NumberOfDistinctOperators;blame_merge_blame_getDistinctOperatorsCnt_max;blame_merge_blame_getDistinctOperandsCnt_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getDifficulty_max;Di_max;NOP_25%;blamemerge_blamegetDistinctOperandsCnt_mean;NCOMP_mean;Ci_std;MCLC_25%;MCLC_std;NOPa;IOVars_max;Fin_25%;blamemerge_blamegetDistinctOperandsCnt_std;Fout_75%;Fin_50%;VG_max;NBD_mean;VG_50%;Di_count;Si_50%;Fin_count;NOP_count;blame_merge_blame_getDistinctOperatorsCnt_count;NCOMP_50%;IOVars_75%;NOP_std;ClTCi;blame_merge_blame_getDifficulty_mean;NVAR_mean;Fout_max;NCOMP_75%;IOVars_50%;NVAR_75%;VG_25%;blamemerge_blamegetDistinctOperandsCnt_count;MCLC_min;NOP_mean;NOP_50%;blame_merge_blame_getDistinctOperatorsCnt_min;blame_merge_blame_getDistinctOperatorsCnt_std;NVAR_25%;Si_75%;MCLC_count;Fout_count;NVAR_min;NOP_min;blamemerge_blamegetDifficulty_count;NOP_max;IOVars_min;blamemerge_blamegetDistinctOperatorsCnt_count;Fout_25%;VG_min;Ci_max;NumberOfDistinctOperands;MCLC_75%;IOVars_std;Fin_max;NBD_75%;Difficulty;blamemerge_blamegetDistinctOperatorsCnt_mean;NBD_50%;blame_merge_blame_getDistinctOperandsCnt_min;Fin_std;Fin_75%;Di_75%;blame_merge_blame_getDistinctOperandsCnt_std;NOP_75%;NVAR_count;Ci_min;blamemerge_blamegetDistinctOperandsCnt_max;NVAR_50%;Ci_mean;Fout_mean;Fin_min;VG_mean;NBD_max;blame_merge_blame_getDifficulty_count;NCOMP_std;NCOMP_max;MCLC_max;Ci_25%;Si_std;NCOMP_25%;Fout_std;blamemerge_blamegetDifficulty_max
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.6173017688659082;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.3158199930992924;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;0.9722222222222222;0.0;1.0;1.0;6.582304526748973;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.6106653673649756;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;486.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;486.0;1.0;1.0;486.0;0.0;1.0;1.0;26.0;0.0;0.0;0.0;1.0;11.442307692307693;1.9506172839506173;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;7.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0
1.0;0.0;2.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;1.4142135623730951;2.5;0.0;2.0;1.7020953686998863;1.4142135623730951;4.0;1.5;0.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;8.0;0.0;0.971524471397452;0.0;1.5;2.8284271247461903;2.0;8.0;1.5;2.8284271247461903;False;8.0;0.0;0.0;4.0;2.0;28.0;0.0;0.0;1.4553767266037114;0.0;3.0;1.5;6.016299426501662;6.0;1.4142135623730951;4.0;11.31370849898476;0.0;3.0;0.0;2.453992103420472;0.0;0.0;5.0;2.0;3.0;2.0;0.0;2.0;2.0;0.0;6.0;2.5;1.4142135623730951;4.0;0.0;2.0;0.0;9.0;2.0;3.0;2.0;3313.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;3313.0;3.0;1.0;3313.0;0.0;1.0;3.0;118.0;12.0;1.4142135623730951;0.0;2.5;39.864406779661024;2.8083308179897366;2.0;0.0;0.0;0.0;2.5;0.0;2.5;2.0;1.0;9.0;2.0;2.0;0.0;0.0;3.0;3.0;0.0;8.48528137423857;12.0;16.0;1.5;0.0;3.0;0.0;5.25
1.0;0.0;2.0;2.0;1.0;0.0;0.0;3.0;2.0;0.0;0.7071067811865476;4.0;0.0;3.0;1.9088525885764691;2.8284271247461903;1.75;2.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;3.0;6.0;0.0;1.02182854994226;0.0;2.0;0.7071067811865476;2.0;6.0;1.25;0.7071067811865476;False;9.0;0.0;0.0;1.0;2.666666667;38.0;0.0;0.0;1.1808509855839953;0.0;5.0;1.25;4.737257281553398;5.5;2.8284271247461903;3.0;8.48528137423857;0.0;5.0;0.0;3.3434484416595374;0.0;0.0;2.0;1.5;1.5;2.0;0.0;2.0;2.0;0.0;5.5;4.0;3.5355339059327378;8.0;0.0;0.5;0.0;8.25;3.0;0.75;1.25;1648.0;0.0;2.5;2.5;0.0;0.0;0.25;0.0;2.0;2.0;0.0;0.0;1648.0;5.0;1.0;1648.0;0.0;1.0;5.0;210.0;9.0;2.8284271247461903;0.0;1.75;50.39523809523809;2.3932038834951457;1.5;0.0;0.0;0.0;4.0;0.0;3.75;2.0;1.0;13.0;0.5;3.0;0.0;0.0;1.5;2.0;0.0;7.7781745930520225;11.0;12.0;2.0;0.0;2.75;0.0;4.666666666666667
2.0;0.0;4.0;4.0;1.0;0.0;0.0;3.25;4.0;0.0;1.2583057392117916;3.5;0.0;3.0;2.6048884434740205;1.2583057392117916;5.0;2.75;0.0;4.0;0.0;0.0;0.0;4.0;3.0;3.25;4.0;0.0;1.5981707228543693;0.0;2.75;6.4031242374328485;4.0;10.25;1.75;4.43471156521669;False;10.0;0.0;0.0;14.0;2.6;39.0;0.0;0.0;1.4714401393148684;0.0;5.0;1.75;2.519795154618869;5.75;1.2583057392117916;3.0;15.283433296656003;0.0;5.0;0.0;2.6532337714222924;0.0;0.0;11.0;2.25;3.0;4.0;0.0;4.0;4.0;0.0;2.0;3.5;1.2583057392117916;13.0;0.0;4.5;0.0;6.25;3.0;5.0;2.5;5077.0;0.0;2.25;2.0;0.0;0.0;1.5;0.0;4.0;4.0;0.0;1.0;5077.0;4.0;2.0;5077.0;0.0;1.0;5.0;161.0;11.25;1.2583057392117916;0.0;2.5;83.93478260869566;2.8380933622217843;2.0;0.0;0.0;0.0;3.5;0.0;2.5;4.0;2.0;9.0;2.0;3.25;0.0;0.0;4.5;4.0;0.0;8.88350531415762;19.0;33.0;2.75;0.0;1.5;0.0;7.5
0.666666667;0.0;11.0;11.0;1.0;0.0;0.0;1.121212121272727;11.0;0.0;0.9341987329938276;2.0;0.0;1.0;2.5484107315181603;0.453938989292614;2.5;1.0;0.0;11.0;4.0;0.7272727272727273;0.0;11.0;1.0;1.3636363636363635;0.0;0.0;1.748534678171522;0.0;1.0;0.6741998624632419;11.0;0.7272727272727273;1.0;1.1037127426019044;False;8.0;0.3636363636363637;0.0;2.0;1.871794872;29.0;0.0;0.0;1.3163311985361392;0.0;2.0;0.0;2.433211344922233;0.3636363636363637;1.448091743414572;0.0;1.009049958219026;0.0;2.0;0.0;2.657810807161224;0.0;0.0;4.0;1.5454545454545454;1.0;11.0;0.0;11.0;11.0;0.0;0.0;2.0;0.7507571935295483;24.333333333000002;0.0;0.3636363636363637;2.0;1.0;1.0;0.5;1.0;2186.0;0.0;0.8181818181818182;1.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;2186.0;2.0;1.0;2186.0;0.0;1.0;4.666666667;70.0;1.0;0.504524979109513;2.0;2.0;44.121428571428574;2.4894784995425434;1.0;0.0;0.8090398349558904;0.0;1.0;0.0;1.0;11.0;1.0;8.0;0.0;1.8484848485454548;0.3636363636363637;0.0;1.7272727272727273;3.0;0.0;0.504524979109513;1.0;3.0;1.0;1.618079669911781;0.0;0.8090398349558905;6.125
0.0;0.0;5.0;5.0;1.0;0.0;0.0;1.0;5.0;0.0;0.8944271909999159;2.0;0.0;1.0;2.3894322805911785;0.7071067811865476;1.0;1.0;0.0;5.0;1.0;0.2;0.0;5.0;1.0;1.2;0.0;0.0;1.2992304429198007;0.0;1.0;1.7888543819998322;5.0;1.4;1.0;1.3416407864998738;False;9.0;0.2;0.0;4.0;1.2;31.0;0.0;0.0;1.254901458482768;0.0;2.0;0.0;2.665846910544113;0.6;0.8366600265340756;0.0;3.130495168499705;0.0;2.0;0.0;2.7935182175720565;0.0;0.0;4.0;1.4;1.0;5.0;0.0;5.0;5.0;0.0;0.0;2.0;0.8366600265340756;6.0;0.0;0.8;1.0;0.0;1.0;0.0;1.0;3253.0;0.0;0.8;1.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;3253.0;2.0;0.0;3253.0;0.0;1.0;2.0;151.0;0.0;0.8366600265340756;1.0;1.0;45.47350993377484;2.5099907777436212;1.0;0.0;0.4472135954999579;0.0;1.0;0.0;1.0;5.0;0.0;9.0;0.0;1.2;0.2;0.0;1.6;3.0;0.0;1.3416407864998738;3.0;7.0;1.0;0.4472135954999581;0.0;0.4472135954999581;5.25
1.0;0.0;3.0;3.0;2.0;0.0;0.0;1.8333333333333333;3.0;2.0;0.5773502691896258;2.75;0.0;2.5;2.451389455892876;1.0408329997330663;2.5;1.25;0.0;3.0;1.0;0.3333333333333333;0.0;3.0;1.5;2.333333333333333;5.0;0.0;1.4549234983369124;0.0;2.0;0.5773502691896258;3.0;5.333333333333333;2.0;0.5773502691896258;False;10.0;0.3333333333333333;0.0;3.0;2.166666667;29.0;0.0;0.0;1.2314989765391275;0.0;3.0;1.5;2.689655172413793;3.0;1.0408329997330663;4.5;1.5275252316519463;0.0;3.0;0.0;2.8689972633163587;0.5;0.0;3.0;2.333333333333333;2.0;3.0;0.0;3.0;3.0;0.0;3.0;3.0;1.0;6.5;0.0;2.333333333333333;1.0;3.5;3.0;2.5;2.0;2117.0;4.0;2.0;2.0;0.0;0.0;2.0;0.5;3.0;3.0;2.0;1.0;2117.0;3.0;1.0;2117.0;0.0;2.0;3.0;110.0;6.0;1.1547005383792517;1.0;2.5;37.7;2.3859234766178554;2.0;0.0;0.5773502691896258;0.5;2.25;0.0;2.5;3.0;1.0;10.0;2.0;2.1666666666666665;0.3333333333333333;0.0;2.333333333333333;3.0;0.0;1.0;4.0;7.0;1.75;0.5773502691896258;2.5;0.5773502691896258;7.5
4.0;0.0;1.0;1.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;4.0;0.0;4.0;1.825908079177721;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;0.0;0.9202383628227652;0.0;4.0;0.0;1.0;0.0;1.0;0.0;False;6.0;0.0;0.0;0.0;4.0;13.0;0.0;0.0;0.43333333333333335;0.0;4.0;3.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.6697314204540565;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;660.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;660.0;3.0;4.0;660.0;0.0;1.0;4.0;29.0;0.0;0.0;0.0;1.0;10.086206896551724;0.9333333333333332;1.0;0.0;0.0;0.0;4.0;0.0;3.0;1.0;4.0;7.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0
1.0;0.0;4.0;4.0;1.0;0.0;0.0;1.75;4.0;0.0;0.5773502691896257;2.25;0.0;1.5;2.42411604282729;0.957427107756338;1.25;1.0;0.0;4.0;0.0;0.0;0.0;4.0;1.5;1.75;2.0;0.0;1.3880940494261893;0.0;1.0;1.0;4.0;1.75;1.0;0.5;False;8.0;0.0;0.0;2.0;1.75;25.0;0.0;0.0;1.2098051855035097;0.0;3.0;1.0;3.1654490760636014;1.25;0.957427107756338;0.75;1.5;0.0;3.0;0.0;3.003959990719753;0.0;0.0;2.0;1.5;1.0;4.0;0.0;4.0;4.0;0.0;1.0;2.25;0.957427107756338;7.0;0.0;0.5;0.0;1.5;1.5;0.5;1.0;2327.0;0.0;1.75;1.5;0.0;0.0;0.0;0.0;4.0;4.0;0.0;1.0;2327.0;3.0;1.0;2327.0;0.0;1.0;3.0;129.0;3.0;0.957427107756338;0.0;2.0;37.01550387596899;2.3876235496347227;1.5;0.0;0.0;0.0;2.25;0.0;2.25;4.0;1.0;11.0;0.0;1.75;0.0;0.0;1.25;2.0;0.0;1.2583057392117916;3.0;3.0;1.0;0.0;0.75;0.0;6.125
1.0;0.0;3.0;3.0;1.0;0.0;0.0;1.6666666666666667;3.0;0.0;1.5275252316519463;2.0;0.0;1.0;2.2239588524535336;1.1547005383792517;8.5;1.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;1.6666666666666667;9.0;0.0;1.3355726305734998;0.0;1.0;4.509249752822893;3.0;10.666666666666666;2.0;4.358898943540674;False;8.0;0.0;0.0;9.0;1.75;36.0;0.0;0.0;1.943469093481336;0.0;3.0;0.5;3.792686908259877;6.0;1.1547005383792517;4.5;11.590225767142474;0.0;3.0;0.0;2.4210206103360297;0.0;0.0;9.0;2.6666666666666665;8.0;3.0;0.0;3.0;3.0;0.0;4.0;2.0;1.5275252316519468;7.0;0.0;4.666666666666667;0.0;9.0;1.0;7.0;4.5;6126.0;0.0;1.3333333333333333;1.0;0.0;0.0;2.5;0.0;3.0;3.0;0.0;0.0;6126.0;3.0;1.0;6126.0;0.0;1.0;3.0;192.0;16.0;1.1547005383792517;0.0;3.5;51.1875;3.8478615736206336;3.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;1.0;9.0;5.0;1.6666666666666667;0.0;0.0;6.0;4.0;0.0;7.211102550927977;14.0;23.0;1.0;0.0;2.0;0.0;5.333333333333333
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.30356169251464;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.2283806699184698;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.5;28.0;0.0;0.0;0.9510726630598136;0.0;1.0;0.0;2.5385482416591523;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0131021013205403;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4436.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4436.0;0.0;1.0;4436.0;0.0;1.0;1.0;78.0;0.0;0.0;0.0;1.0;31.76923076923077;1.952209197475203;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;10.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.375
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.246310297019113;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.3346531954247138;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.5;30.0;0.0;0.0;1.5062014830263004;0.0;1.0;0.0;3.4902676399026764;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.7873337851951545;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1644.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1644.0;0.0;1.0;1644.0;0.0;1.0;1.0;128.0;0.0;0.0;0.0;1.0;39.609375;3.0395377128953767;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;9.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.666666666666668
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.268193159481506;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.1779511691955071;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.5;21.0;0.0;0.0;0.9771967635759632;0.0;1.0;0.0;2.404023111491547;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.8384440514175;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4673.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4673.0;0.0;1.0;4673.0;0.0;1.0;1.0;77.0;0.0;0.0;0.0;1.0;24.13636363636364;2.01433768457094;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;9.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0
2.0;0.0;2.0;2.0;1.0;0.0;0.0;2.0;2.0;0.0;2.8284271247461903;2.0;0.0;2.0;2.418929138449689;0.0;3.25;2.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;4.0;0.0;1.3377932370759391;0.0;2.0;4.242640687119285;2.0;4.0;2.0;2.1213203435596424;False;9.0;0.0;0.0;6.0;2.0;28.0;0.0;0.0;1.3248144382308082;0.0;2.0;1.0;3.451245551601424;1.0;0.0;2.0;5.656854249492381;0.0;2.0;0.0;3.1095742144342804;0.0;0.0;4.0;3.0;2.5;2.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;4.0;0.0;3.0;0.0;1.5;2.0;4.5;1.75;1405.0;0.0;1.0;1.0;0.0;0.0;1.5;0.0;2.0;2.0;0.0;1.0;1405.0;1.0;2.0;1405.0;0.0;1.0;2.0;177.0;6.0;0.0;0.0;4.0;40.18079096045197;2.6512455516014235;3.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;2.0;10.0;3.0;2.0;0.0;0.0;2.5;5.0;0.0;1.4142135623730951;2.0;8.0;2.0;0.0;0.5;0.0;5.85
2.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;2.0;0.0;2.0;2.209252615491507;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;0.0;1.1801186527952217;0.0;2.0;0.0;1.0;3.0;2.0;0.0;False;8.0;0.0;0.0;1.0;2.0;25.0;0.0;0.0;1.1394083384426732;0.0;2.0;1.0;2.7023298589822202;2.0;0.0;3.0;0.0;0.0;2.0;0.0;2.68626010365627;0.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;1.0;0.0;2.0;2.0;1.0;2.0;6524.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;6524.0;1.0;2.0;6524.0;0.0;2.0;2.0;104.0;3.0;0.0;0.0;2.0;32.331730769230774;2.2568976088289388;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;8.0;1.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0;2.0;0.0;4.0
1.0;0.0;3.0;3.0;1.0;0.0;0.0;2.333333333333333;3.0;0.0;0.5773502691896257;3.0;0.0;3.0;2.5230990861466442;1.1547005383792517;2.0;2.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;2.333333333333333;0.0;0.0;1.52146769677205;0.0;2.0;2.309401076758504;3.0;2.6666666666666665;1.0;1.1547005383792517;False;9.0;0.0;0.0;4.0;2.333333333;27.0;0.0;0.0;1.2250590394302971;0.0;3.0;1.5;2.7572547213265777;1.3333333333333333;1.1547005383792517;0.0;4.618802153517007;0.0;3.0;0.0;2.8580573771159985;0.0;0.0;3.0;1.3333333333333333;1.0;3.0;0.0;3.0;3.0;0.0;0.0;3.0;1.0;7.0;0.0;1.3333333333333333;0.0;2.0;3.0;2.0;1.0;6513.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;1.0;6513.0;3.0;1.0;6513.0;0.0;1.0;3.0;106.0;4.0;1.1547005383792517;0.0;1.5;39.60849056603774;2.3053892215568856;1.0;0.0;0.0;0.0;3.0;0.0;2.5;3.0;1.0;9.0;0.0;2.333333333333333;0.0;0.0;1.6666666666666667;2.0;0.0;2.309401076758504;4.0;8.0;2.0;0.0;0.0;0.0;7.5
2.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;2.0;1.8519698782087224;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.953578045163236;0.0;2.0;0.0;1.0;2.0;2.0;0.0;False;8.0;0.0;0.0;1.0;2.0;17.0;0.0;0.0;0.5343406593406593;0.0;2.0;1.0;1.6703296703296704;1.0;0.0;2.0;0.0;0.0;2.0;0.0;2.6079150678695417;0.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;2.0;1.0;2.0;91.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;91.0;1.0;2.0;91.0;0.0;2.0;2.0;43.0;2.0;0.0;0.0;2.0;17.3953488372093;1.2417582417582418;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;8.0;1.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;4.0
2.0;0.0;14.0;14.0;1.0;0.0;0.0;2.357142857142857;14.0;0.0;0.825420305855557;2.0;0.0;2.0;3.0606529234186315;0.9287827316640652;1.0;2.0;0.0;14.0;0.0;0.0;0.0;14.0;2.0;2.357142857142857;0.0;0.0;2.058533781525008;0.0;2.0;1.0818177620697813;14.0;0.7857142857142857;1.0;1.0818177620697813;False;10.0;0.0;0.0;4.0;2.357142857;29.0;0.0;0.0;1.6202797202797206;0.0;5.0;1.0;2.336935791481246;0.42857142857142855;0.9287827316640652;0.0;2.4235565546581275;0.0;5.0;0.0;2.5821643128382648;0.0;0.0;5.0;1.2857142857142858;1.0;14.0;0.0;14.0;14.0;0.0;0.0;2.0;1.2066664642907563;33.0;0.0;0.35714285714285715;0.0;0.0;2.0;0.0;1.0;1573.0;0.0;1.9285714285714288;2.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;1.0;1573.0;5.0;2.0;1573.0;0.0;1.0;5.0;93.0;0.0;0.9287827316640652;0.0;1.0;53.32258064516129;2.9631277813096;1.0;0.0;0.0;0.0;2.0;0.0;2.0;14.0;2.0;12.0;0.0;2.357142857142857;0.0;0.0;1.3571428571428572;4.0;0.0;1.3424596091494905;5.0;9.0;2.0;0.0;0.0;0.0;7.5
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.310151967794455;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.2206455061116015;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.5;25.0;0.0;0.0;1.1075322101090188;0.0;1.0;0.0;2.9177403369672943;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.965772412031736;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1009.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1009.0;0.0;1.0;1009.0;0.0;1.0;1.0;91.0;0.0;0.0;0.0;1.0;33.379120879120876;2.2893954410307242;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;9.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.4128952103628656;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.31577683095404;0.0;1.0;0.0;1.0;0.0;1.0;0.0;False;8.0;0.0;0.0;0.0;1.5;26.0;0.0;0.0;1.0557447247588092;0.0;1.0;0.0;2.5130784708249503;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.963750444412716;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;994.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;994.0;0.0;1.0;994.0;0.0;1.0;1.0;94.0;0.0;0.0;0.0;1.0;31.9468085106383;2.1841046277666;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;13.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.666666666666667
1.0;0.0;3.0;3.0;1.0;0.0;0.0;1.6666666666666667;3.0;0.0;0.5773502691896257;2.0;0.0;2.0;2.3411292845095004;0.5773502691896257;1.5;1.5;0.0;3.0;0.0;0.0;0.0;3.0;2.0;1.6666666666666667;2.0;0.0;1.3156513416805753;0.0;1.5;0.5773502691896258;3.0;1.6666666666666667;1.5;0.5773502691896257;False;8.0;0.0;0.0;1.0;1.666666667;30.0;0.0;0.0;1.4537454212454213;0.0;2.0;1.0;2.8846153846153846;1.3333333333333333;0.5773502691896257;1.0;1.5275252316519468;0.0;2.0;0.0;2.5593779764872635;0.0;0.0;2.0;1.6666666666666667;1.0;3.0;0.0;3.0;3.0;0.0;1.0;2.0;0.0;5.0;0.0;0.3333333333333333;0.0;2.0;2.0;0.5;1.0;2990.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;1.0;2990.0;1.0;1.0;2990.0;0.0;1.0;2.0;143.0;2.5;0.5773502691896257;0.0;2.0;40.69930069930071;2.830769230769232;2.0;0.0;0.0;0.0;2.0;0.0;1.0;3.0;1.0;9.0;0.0;1.6666666666666667;0.0;0.0;1.3333333333333333;2.0;0.0;1.5275252316519468;3.0;3.0;1.5;0.0;0.5;0.0;5.0
