NCSSForThisFile_std;NestedForDepth_max;MethodLength_50%;BooleanExpressionComplexity_count;NCSSForThisMethod_50%;CyclomaticComplexity_50%;NCSSForThisMethod_25%;CyclomaticComplexity_std;NestedTryDepth_mean;FileLength_min;NumberOfPackageMethod_mean;BooleanExpressionComplexity_std;FileLength_50%;NPathComplexity_mean;NCSSForThisMethod_75%;NCSSForThisFile_mean;NCSSForThisClass_25%;NumberOfMethods_Checkstyle_count;FileLength_count;NCSSForThisClass_std;FileLength_25%;AnonymousInnerClassLength_50%;NestedForDepth_min;NestedTryDepth_std;NumberOfProtectedMethod_min;NumberOfPackageMethod_count;NumberOfPackageMethod_min;ThrowsCount_50%;NumberOfPrivateMethod_50%;NestedTryDepth_max;NestedIfElseDepth_25%;NumberOfPublicMethods_Checkstyle_max;NumberOfPrivateMethod_min;NPathComplexity_max;MethodLength_count;NCSSForThisClass_min;MethodLength_max;NumberOfProtectedMethod_mean;ClassDataAbstractionCoupling_25%;BooleanExpressionComplexity_75%;NumberOfMethods_Checkstyle_mean;NumberOfPackageMethod_25%;FileLength_75%;ThrowsCount_75%;ClassDataAbstractionCoupling_75%;ThrowsCount_count;ClassDataAbstractionCoupling_mean;NCSSForThisClass_50%;NCSSForThisClass_count;NumberOfPrivateMethod_mean;NCSSForThisClass_75%;NumberOfPrivateMethod_25%;MethodLength_std;ThrowsCount_max;ClassFanOutComplexity_min;ExecutableStatementCount_count;NPathComplexity_50%;CyclomaticComplexity_min;NumberOfPrivateMethod_count;NestedForDepth_std;NestedIfElseDepth_min;NestedTryDepth_75%;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_max;NCSSForThisMethod_std;NCSSForThisClass_max;NestedIfElseDepth_max;NCSSForThisFile_25%;FileLength_max;AnonymousInnerClassLength_std;NCSSForThisMethod_max;MethodLength_75%;NestedIfElseDepth_std;NumberOfPrivateMethod_75%;NCSSForThisFile_50%;ClassFanOutComplexity_mean;NCSSForThisClass_mean;ClassFanOutComplexity_std;NestedIfElseDepth_count;NestedForDepth_mean;ExecutableStatementCount_75%;NumberOfMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_std;AnonymousInnerClassLength_min;NestedIfElseDepth_mean;NestedTryDepth_50%;NumberOfPrivateMethod_std;ExecutableStatementCount_max;NumberOfProtectedMethod_50%;CyclomaticComplexity_max;NCSSForThisMethod_mean;BooleanExpressionComplexity_25%;ClassDataAbstractionCoupling_max;AnonymousInnerClassLength_mean;NumberOfMethods_Checkstyle_max;ExecutableStatementCount_25%;ThrowsCount_25%;NCSSForThisFile_min;NestedIfElseDepth_50%;AnonymousInnerClassLength_25%;ClassFanOutComplexity_25%;NestedTryDepth_min;NestedIfElseDepth_75%;NumberOfProtectedMethod_75%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_25%;ExecutableStatementCount_std;FileLength_std;ClassFanOutComplexity_max;NumberOfPublicMethods_Checkstyle_50%;NestedForDepth_count;NPathComplexity_std;BooleanExpressionComplexity_mean;NumberOfMethods_Checkstyle_75%;NestedTryDepth_count;NCSSForThisMethod_min;ThrowsCount_min;AnonymousInnerClassLength_75%;ClassDataAbstractionCoupling_count;BooleanExpressionComplexity_min;NumberOfPackageMethod_std;MethodLength_mean;ThrowsCount_mean;NCSSForThisMethod_count;NPathComplexity_25%;NestedForDepth_75%;NumberOfPublicMethods_Checkstyle_min;NumberOfPrivateMethod_max;BooleanExpressionComplexity_50%;NumberOfProtectedMethod_std;NPathComplexity_75%;NPathComplexity_count;ClassFanOutComplexity_50%;MethodLength_min;FileLength_mean;NumberOfProtectedMethod_max;ThrowsCount_std;CyclomaticComplexity_mean;NCSSForThisFile_max;NumberOfProtectedMethod_25%;NCSSForThisFile_75%;ClassDataAbstractionCoupling_std;ClassFanOutComplexity_75%;NumberOfProtectedMethod_count;NestedForDepth_50%;NumberOfMethods_Checkstyle_std;NestedTryDepth_25%;NCSSForThisFile_count;NestedForDepth_25%;NumberOfPackageMethod_50%;MethodLength_25%;ExecutableStatementCount_mean;Bugged;BooleanExpressionComplexity_max;AnonymousInnerClassLength_count;NumberOfPackageMethod_75%;CyclomaticComplexity_75%;ExecutableStatementCount_min;NumberOfPackageMethod_max;CyclomaticComplexity_count;CyclomaticComplexity_25%;NumberOfPublicMethods_Checkstyle_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_50%;NPathComplexity_min;ClassDataAbstractionCoupling_min;ClassFanOutComplexity_count
0.0;0.0;3.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;False;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.0;0.0;3.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;False;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0
30.990321069650125;0.0;3.0;10.0;2.0;1.0;2.0;0.31622776601683794;0.0;0.0;0.0;0.0;0.0;0.3;7.0;9.8;0.0;10.0;10.0;23.36188729058031;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;10.0;0.0;31.0;0.0;0.0;0.0;1.2;0.0;0.0;1.0;0.0;10.0;0.5;0.0;10.0;0.1;4.5;0.0;11.698053019389356;1.0;0.0;10.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;0.0;6.000925854492048;74.0;0.0;0.0;204.0;0.0;17.0;16.0;0.0;0.0;0.0;1.7;10.0;3.1989581637360214;10.0;0.0;5.75;0.0;2.1317702607092643;0.0;0.0;0.0;0.31622776601683794;16.0;0.0;2.0;5.7;0.0;4.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;6.040603354706288;64.51046426743495;9.0;0.0;10.0;0.6749485577105528;0.0;0.75;10.0;2.0;0.0;0.0;10.0;0.0;0.0;10.2;0.4;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;3.0;20.4;0.0;0.5163977794943223;1.1;98.0;0.0;0.0;1.2692955176439846;1.5;10.0;0.0;2.3944379994757288;0.0;10.0;0.0;0.0;3.0;4.6;False;0.0;10.0;0.0;1.0;1.0;0.0;10.0;1.0;10.0;1.1;0.0;1.0;0.0;0.0;10.0
88.5;0.0;77.5;4.0;38.5;3.0;35.75;0.0;0.0;0.0;0.0;0.0;0.0;4.0;41.25;44.25;0.0;4.0;4.0;77.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;4.0;0.0;86.0;0.0;0.0;0.0;1.0;0.0;92.25;1.0;1.75;4.0;1.75;0.0;4.0;0.0;38.75;0.0;5.5;1.0;0.0;4.0;4.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;3.5118845842842465;155.0;0.0;0.0;369.0;0.0;42.0;81.5;0.0;0.0;0.0;3.0;38.75;6.0;4.0;0.0;39.25;0.0;2.0;0.0;0.0;0.0;0.0;40.0;0.0;3.0;38.5;0.0;7.0;0.0;4.0;33.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.5118845842842465;184.5;12.0;0.0;4.0;0.0;0.0;1.0;4.0;35.0;1.0;0.0;4.0;0.0;0.0;78.75;1.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;74.0;92.25;0.0;0.0;3.0;177.0;0.0;44.25;3.5;3.0;4.0;0.0;2.0;0.0;4.0;0.0;0.0;74.75;36.5;False;0.0;4.0;0.0;3.0;33.0;0.0;4.0;3.0;4.0;1.0;0.0;36.5;4.0;0.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54.42688411332871;1.0;3.0;7.0;2.0;1.0;2.0;5.398412465054624;0.0;0.0;0.0;0.3779644730092273;0.0;27.0;8.5;20.571428571428573;0.0;7.0;7.0;4.9135381491199555;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;162.0;7.0;0.0;179.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;7.0;1.5714285714285714;0.0;7.0;0.0;0.0;0.0;65.63789555838406;1.0;0.0;7.0;1.0;1.0;7.0;0.3779644730092273;0.0;0.0;0.0;26.0;37.23989156549095;13.0;0.0;0.0;260.0;9.827076298239907;102.0;13.0;0.0;0.0;0.0;0.42857142857142855;1.8571428571428568;1.1338934190276817;7.0;0.14285714285714285;6.5;0.0;1.889822365046136;0.0;0.0;0.0;0.0;80.0;0.0;15.0;18.142857142857142;0.0;11.0;3.7142857142857135;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.39630686230597;98.27076298239908;3.0;0.0;7.0;60.1664358259653;0.14285714285714285;0.0;7.0;2.0;0.0;0.0;7.0;0.0;0.0;31.0;0.14285714285714285;7.0;0.5;0.0;0.0;0.0;0.0;0.0;12.5;7.0;0.0;3.0;37.142857142857146;0.0;0.3779644730092273;3.8571428571428568;144.0;0.0;0.0;4.1576092031015;0.0;7.0;0.0;1.889822365046136;0.0;7.0;0.0;0.0;3.0;13.857142857142858;False;1.0;7.0;0.0;4.0;1.0;0.0;7.0;1.0;7.0;0.7142857142857143;0.0;1.0;0.0;0.0;7.0
47.92007234273893;0.0;38.0;3.0;20.0;3.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;4.333333333333333;23.5;27.66666666666667;0.0;3.0;3.0;37.52776749732568;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;8.0;3.0;0.0;49.0;0.0;0.0;0.0;1.0;0.0;82.5;1.0;3.5;3.0;2.333333333333333;0.0;3.0;0.0;32.5;0.0;21.77919496522618;1.0;0.0;3.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;11.789826122551597;65.0;0.0;0.0;165.0;0.0;27.0;43.5;0.0;0.0;0.0;5.333333333333333;21.66666666666667;9.237604307034012;3.0;0.0;22.0;0.0;1.7320508075688772;0.0;0.0;0.0;0.0;25.0;0.0;4.0;17.0;0.0;7.0;0.0;3.0;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;11.372481406154654;95.26279441628824;16.0;0.0;3.0;3.2145502536643185;0.0;1.5;3.0;4.0;0.0;0.0;3.0;0.0;0.0;31.33333333333333;0.6666666666666666;3.0;2.5;0.0;0.0;0.0;0.0;0.0;5.5;3.0;0.0;7.0;55.0;0.0;0.5773502691896258;3.0;83.0;0.0;41.5;4.0414518843273814;8.0;3.0;0.0;1.7320508075688772;0.0;3.0;0.0;0.0;22.5;15.666666666666664;False;0.0;3.0;0.0;3.5;3.0;0.0;3.0;2.5;3.0;1.0;0.0;19.0;2.0;0.0;3.0
0.0;0.0;19.0;1.0;9.0;1.0;9.0;0.0;0.0;51.0;0.0;0.0;51.0;0.0;9.0;17.0;10.0;1.0;1.0;0.0;51.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;19.0;0.0;2.0;0.0;1.0;0.0;51.0;1.0;2.0;1.0;2.0;10.0;1.0;0.0;10.0;0.0;0.0;1.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;17.0;51.0;0.0;9.0;19.0;0.0;0.0;17.0;4.0;10.0;0.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;9.0;0.0;2.0;0.0;1.0;8.0;1.0;17.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;1.0;9.0;1.0;0.0;1.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;19.0;51.0;0.0;0.0;1.0;17.0;0.0;17.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;8.0;False;0.0;1.0;0.0;1.0;8.0;0.0;1.0;1.0;1.0;1.0;1.0;8.0;0.0;2.0;1.0
73.32348418708246;1.0;38.0;3.0;21.0;1.0;11.5;5.196152422706632;0.0;0.0;0.0;0.0;0.0;64.33333333333333;46.5;42.333333333333336;0.0;3.0;3.0;56.0029761113937;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;192.0;3.0;0.0;106.0;0.0;0.0;0.0;1.0;0.0;104.5;1.0;3.5;3.0;2.333333333333333;0.0;3.0;0.0;48.5;0.0;52.373657500694;1.0;0.0;3.0;1.0;1.0;3.0;0.5773502691896258;0.0;0.0;0.0;0.0;36.19852667351716;97.0;0.0;0.0;209.0;0.0;72.0;72.0;0.0;0.0;0.0;5.0;32.333333333333336;8.660254037844387;3.0;0.3333333333333333;43.5;0.0;1.7320508075688772;0.0;0.0;0.0;0.0;67.0;0.0;10.0;31.66666666666667;0.0;7.0;0.0;3.0;10.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;33.975481355432386;120.6662062606318;15.0;0.0;3.0;110.56370712549996;0.0;1.5;3.0;2.0;0.0;0.0;3.0;0.0;0.0;49.0;0.6666666666666666;3.0;0.5;0.5;0.0;0.0;0.0;0.0;96.5;3.0;0.0;3.0;69.66666666666667;0.0;0.5773502691896258;4.0;127.0;0.0;63.5;4.0414518843273814;7.5;3.0;0.0;1.7320508075688772;0.0;3.0;0.0;0.0;20.5;29.33333333333333;False;0.0;3.0;0.0;5.5;1.0;0.0;3.0;1.0;3.0;1.0;0.0;20.0;0.0;0.0;3.0
52.255781179374466;1.0;42.5;6.0;21.5;3.0;15.25;2.1908902300206643;0.0;0.0;0.0;0.40824829046386296;0.0;6.0;24.75;21.33333333333333;0.0;6.0;6.0;43.27431878916947;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.5;0.0;0.0;0.0;3.0;0.0;24.0;6.0;0.0;65.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;1.0;0.0;6.0;1.3333333333333333;0.0;6.0;0.3333333333333333;0.0;0.0;23.338094752285727;1.0;0.0;6.0;4.0;1.0;6.0;0.40824829046386296;0.0;0.0;0.0;25.0;10.094552986635913;106.0;0.0;0.0;269.0;10.206207261596576;32.0;54.5;0.0;0.0;0.0;2.6666666666666665;17.666666666666668;6.531972647421807;6.0;0.16666666666666666;22.75;0.0;1.224744871391589;0.0;0.0;0.0;0.8164965809277259;30.0;0.0;7.0;19.5;0.0;8.0;4.166666666666667;5.0;5.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.343133018115704;109.81879013477915;16.0;0.0;6.0;9.033271832508973;0.16666666666666666;0.0;6.0;3.0;0.0;0.0;6.0;0.0;0.0;38.333333333333336;0.5;6.0;1.0;0.0;0.0;2.0;0.0;0.0;4.0;6.0;0.0;4.0;44.83333333333334;0.0;0.5477225575051661;3.0;128.0;0.0;0.0;3.2659863237109037;0.0;6.0;0.0;2.0412414523193148;0.0;6.0;0.0;0.0;23.75;15.333333333333336;False;1.0;6.0;0.0;3.0;2.0;0.0;6.0;1.5;6.0;0.5;0.0;16.5;0.0;0.0;6.0
0.0;0.0;135.0;1.0;62.0;10.0;62.0;0.0;0.0;179.0;0.0;0.0;179.0;512.0;62.0;82.0;64.0;1.0;1.0;0.0;179.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;512.0;1.0;64.0;135.0;0.0;8.0;0.0;1.0;0.0;179.0;1.0;8.0;1.0;8.0;64.0;1.0;0.0;64.0;0.0;0.0;1.0;12.0;1.0;512.0;10.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;64.0;0.0;82.0;179.0;0.0;62.0;135.0;0.0;0.0;82.0;12.0;64.0;0.0;1.0;0.0;57.0;1.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;10.0;62.0;0.0;8.0;0.0;1.0;57.0;1.0;82.0;0.0;0.0;12.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;1.0;1.0;62.0;1.0;0.0;1.0;0.0;0.0;135.0;1.0;1.0;512.0;0.0;1.0;0.0;0.0;0.0;512.0;1.0;12.0;135.0;179.0;0.0;0.0;10.0;82.0;0.0;82.0;0.0;12.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;135.0;57.0;False;0.0;1.0;0.0;10.0;57.0;0.0;1.0;10.0;1.0;1.0;1.0;57.0;512.0;8.0;1.0
0.0;0.0;106.0;1.0;50.0;7.0;50.0;0.0;0.0;146.0;0.0;0.0;146.0;64.0;50.0;66.0;51.0;1.0;1.0;0.0;146.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;64.0;1.0;51.0;106.0;0.0;7.0;0.0;1.0;0.0;146.0;1.0;7.0;1.0;7.0;51.0;1.0;0.0;51.0;0.0;0.0;1.0;11.0;1.0;64.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;51.0;0.0;66.0;146.0;0.0;50.0;106.0;0.0;0.0;66.0;11.0;51.0;0.0;1.0;0.0;46.0;1.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;7.0;50.0;0.0;7.0;0.0;1.0;46.0;1.0;66.0;0.0;0.0;11.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;1.0;1.0;50.0;1.0;0.0;1.0;0.0;0.0;106.0;1.0;1.0;64.0;0.0;1.0;0.0;0.0;0.0;64.0;1.0;11.0;106.0;146.0;0.0;0.0;7.0;66.0;0.0;66.0;0.0;11.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;106.0;46.0;False;0.0;1.0;0.0;7.0;46.0;0.0;1.0;7.0;1.0;1.0;1.0;46.0;64.0;7.0;1.0
66.35711466502042;1.0;21.0;15.0;12.0;3.0;4.0;3.0519314727375044;0.0;0.0;0.0;0.3518657752744984;0.0;8.6;18.5;17.133333333333333;0.0;15.0;15.0;3.8729833462074175;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;43.0;15.0;0.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;15.0;0.06666666666666668;0.0;15.0;0.2;0.0;0.0;17.63843206507556;1.0;0.0;15.0;4.0;1.0;15.0;0.25819888974716115;0.0;0.0;0.0;0.0;10.9574936306925;15.0;1.0;0.0;461.0;0.0;33.0;34.0;0.3518657752744984;0.0;0.0;0.13333333333333333;1.0;0.5163977794943223;15.0;0.06666666666666668;16.0;0.0;3.0983866769659327;0.0;0.13333333333333333;0.0;0.7745966692414832;31.0;0.0;11.0;13.266666666666667;0.0;1.0;0.0;15.0;2.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.762903549369199;119.0296881734413;2.0;0.0;15.0;11.951090804967196;0.13333333333333333;0.0;15.0;2.0;0.0;0.0;15.0;0.0;0.0;22.6;0.7333333333333333;15.0;1.0;0.0;0.0;3.0;0.0;0.0;11.0;15.0;0.0;4.0;30.73333333333333;0.0;0.4577377082170634;3.8;257.0;0.0;0.0;0.25819888974716115;0.0;15.0;0.0;3.8729833462074175;0.0;15.0;0.0;0.0;6.5;10.8;False;1.0;15.0;0.0;5.0;1.0;0.0;15.0;1.5;15.0;0.8;0.0;9.0;0.0;0.0;15.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92.67236193529689;0.0;69.0;6.0;33.0;3.5;23.25;1.2110601416389968;0.0;0.0;0.0;0.0;0.0;5.333333333333333;42.75;37.833333333333336;0.0;6.0;6.0;81.24140980230874;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;12.0;6.0;0.0;105.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;1.5;0.0;6.0;0.16666666666666666;0.0;0.0;32.8552380400244;1.0;0.0;6.0;5.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;17.640861656959952;199.0;0.0;0.0;454.0;0.0;58.0;83.0;0.0;0.0;0.0;3.0;33.166666666666664;7.3484692283495345;6.0;0.0;39.75;0.0;2.041241452319315;0.0;0.0;0.0;0.40824829046386296;55.0;0.0;5.0;33.0;0.0;9.0;0.0;6.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.773987798572723;185.34472387059378;18.0;0.0;6.0;3.723797345005051;0.0;0.0;6.0;8.0;0.0;0.0;6.0;0.0;0.0;64.33333333333333;0.8333333333333334;6.0;2.5;0.0;0.0;1.0;0.0;0.0;6.0;6.0;0.0;11.0;75.66666666666667;0.0;0.40824829046386296;3.333333333333333;227.0;0.0;0.0;3.6742346141747673;0.0;6.0;0.0;2.449489742783178;0.0;6.0;0.0;0.0;50.5;30.83333333333333;False;0.0;6.0;0.0;4.0;7.0;0.0;6.0;2.25;6.0;0.8333333333333334;0.0;30.5;2.0;0.0;6.0
21.92031021678297;0.0;23.0;2.0;11.0;1.0;9.5;0.0;0.0;0.0;0.0;0.0;40.0;0.0;12.5;15.5;5.75;2.0;2.0;16.263455967290593;20.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;29.0;0.0;0.5;0.0;1.0;0.0;60.0;1.0;1.5;2.0;1.0;11.5;2.0;0.0;17.25;0.0;8.48528137423857;1.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;4.242640687119285;23.0;0.0;7.75;80.0;0.0;14.0;26.0;0.0;0.0;15.5;2.0;11.5;2.8284271247461903;2.0;0.0;11.5;1.0;1.4142135623730951;0.0;0.0;0.0;0.0;13.0;0.0;1.0;11.0;0.0;2.0;0.0;2.0;8.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.5;0.5;4.242640687119285;56.56854249492381;4.0;1.0;2.0;0.0;0.0;1.5;2.0;8.0;1.0;0.0;2.0;0.0;0.0;23.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;17.0;40.0;0.0;0.0;1.0;31.0;0.0;23.25;1.4142135623730951;3.0;2.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;20.0;10.0;False;0.0;2.0;0.0;1.0;7.0;0.0;2.0;1.0;2.0;1.0;0.5;10.0;0.0;0.0;2.0
