NCSSForThisFile_max;NCSSForThisMethod_mean;ClassFanOutComplexity_max;FileLength_max;NestedIfElseDepth_75%;CyclomaticComplexity_count;ExecutableStatementCount_max;NumberOfPrivateMethod_max;ClassFanOutComplexity_50%;ClassDataAbstractionCoupling_50%;MethodLength_count;NCSSForThisFile_50%;BooleanExpressionComplexity_min;NCSSForThisFile_75%;CyclomaticComplexity_min;NCSSForThisFile_25%;ClassFanOutComplexity_count;ClassFanOutComplexity_min;NumberOfPackageMethod_max;NumberOfPrivateMethod_75%;AnonymousInnerClassLength_max;NumberOfPackageMethod_min;CyclomaticComplexity_max;FileLength_std;NestedIfElseDepth_mean;NestedTryDepth_std;NestedForDepth_50%;NumberOfProtectedMethod_max;ClassFanOutComplexity_std;MethodLength_min;NCSSForThisClass_25%;ExecutableStatementCount_25%;ExecutableStatementCount_min;AnonymousInnerClassLength_mean;NCSSForThisClass_min;ClassDataAbstractionCoupling_std;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_50%;NumberOfPublicMethods_Checkstyle_count;NestedIfElseDepth_max;MethodLength_75%;NumberOfProtectedMethod_25%;NumberOfPackageMethod_50%;NestedForDepth_max;AnonymousInnerClassLength_25%;BooleanExpressionComplexity_50%;NumberOfPublicMethods_Checkstyle_25%;ClassDataAbstractionCoupling_mean;FileLength_count;NestedTryDepth_mean;FileLength_75%;CyclomaticComplexity_mean;NumberOfMethods_Checkstyle_25%;FileLength_25%;BooleanExpressionComplexity_75%;NCSSForThisClass_50%;NumberOfMethods_Checkstyle_max;NPathComplexity_50%;NumberOfPrivateMethod_mean;NumberOfPublicMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_std;ThrowsCount_50%;BooleanExpressionComplexity_count;NumberOfProtectedMethod_mean;NCSSForThisClass_75%;NestedIfElseDepth_25%;NestedForDepth_mean;NumberOfPackageMethod_25%;MethodLength_25%;NestedTryDepth_75%;BooleanExpressionComplexity_std;ThrowsCount_max;NumberOfProtectedMethod_std;NestedTryDepth_min;NumberOfPublicMethods_Checkstyle_75%;NPathComplexity_75%;NCSSForThisFile_min;CyclomaticComplexity_std;NumberOfProtectedMethod_50%;NumberOfPrivateMethod_min;ThrowsCount_75%;NestedTryDepth_25%;AnonymousInnerClassLength_std;NPathComplexity_count;CyclomaticComplexity_75%;NCSSForThisMethod_25%;ClassDataAbstractionCoupling_max;ExecutableStatementCount_50%;NumberOfPrivateMethod_std;MethodLength_mean;NCSSForThisFile_count;NestedForDepth_75%;NestedForDepth_25%;ClassFanOutComplexity_75%;NestedForDepth_min;ExecutableStatementCount_75%;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_count;NPathComplexity_min;NCSSForThisClass_max;NPathComplexity_std;AnonymousInnerClassLength_count;NCSSForThisMethod_75%;NumberOfMethods_Checkstyle_min;FileLength_min;BooleanExpressionComplexity_mean;FileLength_50%;NumberOfMethods_Checkstyle_50%;Bugged;NestedTryDepth_max;CyclomaticComplexity_25%;NCSSForThisFile_std;CyclomaticComplexity_50%;ClassDataAbstractionCoupling_75%;NumberOfMethods_Checkstyle_75%;NestedTryDepth_count;ExecutableStatementCount_mean;ThrowsCount_count;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_75%;NumberOfMethods_Checkstyle_std;NCSSForThisMethod_count;NumberOfPrivateMethod_25%;MethodLength_50%;NumberOfPublicMethods_Checkstyle_mean;MethodLength_max;NumberOfMethods_Checkstyle_count;ThrowsCount_min;NCSSForThisMethod_std;ThrowsCount_mean;NPathComplexity_max;ExecutableStatementCount_std;ExecutableStatementCount_count;NumberOfPackageMethod_75%;NestedForDepth_count;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_25%;NumberOfPackageMethod_mean;ThrowsCount_25%;ClassFanOutComplexity_mean;NPathComplexity_25%;NestedIfElseDepth_std;NCSSForThisClass_count;NCSSForThisMethod_50%;NumberOfPackageMethod_count;NestedForDepth_std;NCSSForThisClass_mean;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_max;NestedTryDepth_50%;NestedIfElseDepth_min;NumberOfPrivateMethod_count;NCSSForThisMethod_max;MethodLength_std;NumberOfPublicMethods_Checkstyle_50%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_min;BooleanExpressionComplexity_max;NCSSForThisMethod_min;ThrowsCount_std;NCSSForThisFile_mean;ClassDataAbstractionCoupling_min;NumberOfProtectedMethod_75%;NPathComplexity_mean;NumberOfPackageMethod_std;FileLength_mean;AnonymousInnerClassLength_min;NCSSForThisClass_std;NestedIfElseDepth_count
179.0;27.0;14.0;310.0;0.0;6.0;30.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;126.55697004379749;0.0;0.0;0.0;0.0;5.715476066494082;40.0;0.0;25.0;23.0;0.0;0.0;1.224744871391589;0.0;0.0;6.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;6.0;0.0;0.0;2.1666666666666665;0.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;2.449489742783178;1.0;6.0;0.0;0.0;0.0;0.0;0.0;40.25;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.40824829046386296;0.0;0.0;1.0;0.0;0.0;6.0;2.0;26.0;3.0;25.5;0.0;42.66666666666666;6.0;0.0;0.0;0.0;0.0;26.0;0.0;6.0;2.0;163.0;1.6329931618554518;6.0;27.0;0.0;0.0;0.0;0.0;0.0;False;0.0;2.0;73.07644399303149;2.0;0.0;0.0;6.0;25.83333333333333;6.0;0.0;0.0;2.449489742783178;6.0;0.0;41.0;1.0;53.0;6.0;1.0;2.0976176963403037;1.0;6.0;2.3166067138525412;6.0;0.0;6.0;1.0;0.0;0.0;1.0;2.333333333333333;2.0;0.0;6.0;26.5;6.0;0.0;27.16666666666667;0.0;6.0;0.0;0.0;6.0;31.0;5.08592829940284;0.0;6.0;0.0;0.0;25.0;0.0;29.83333333333333;0.0;0.0;2.6666666666666665;0.0;51.66666666666666;0.0;66.54447134560968;6.0
330.0;32.111111111111114;20.0;611.0;0.0;9.0;71.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;203.66666666666669;0.0;0.33333333333333337;0.0;0.0;6.633249580710799;3.0;0.0;3.0;1.0;0.0;0.0;2.6457513110645907;0.0;0.0;9.0;0.0;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.1111111111111111;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;8.0;2.0;0.3333333333333333;0.0;1.6583123951776997;0.0;9.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.8660254037844386;0.0;0.0;1.0;0.0;0.0;9.0;2.0;4.0;8.0;13.0;1.0;54.66666666666666;9.0;0.0;0.0;0.0;0.0;62.0;0.0;9.0;1.0;298.0;1.0540925533894598;9.0;63.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;110.0;1.0;0.0;0.0;9.0;30.88888888888889;9.0;0.0;0.0;2.6457513110645907;9.0;0.0;27.0;0.6666666666666666;141.0;9.0;0.0;30.522305140849234;0.4444444444444444;4.0;30.673459392626572;9.0;0.0;9.0;1.0;0.0;0.0;0.0;2.6666666666666665;1.0;0.0;9.0;15.0;9.0;0.0;34.0;0.0;5.0;0.0;0.0;9.0;72.0;53.345571512544495;0.0;9.0;0.0;0.0;2.0;0.5270462766947299;36.66666666666666;0.0;0.0;1.8888888888888888;0.0;67.8888888888889;0.0;99.03534722511957;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88.0;4.052631578947368;7.0;173.0;0.0;19.0;6.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;39.688921959607185;0.0;0.0;0.0;0.0;1.6059101370939324;3.0;0.0;3.0;1.0;0.0;0.0;0.4588314677411235;0.0;0.0;19.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;19.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;4.358898943540674;0.0;19.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;4.0;2.0;3.0;0.0;5.2105263157894735;19.0;0.0;0.0;0.0;0.0;3.0;0.0;19.0;0.0;79.0;0.0;19.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;20.18858458060944;1.0;0.0;0.0;19.0;3.0526315789473686;19.0;0.0;0.0;4.358898943540674;19.0;0.0;5.0;1.0;9.0;19.0;0.0;1.025978352085154;0.0;0.0;1.0259783520851542;19.0;0.0;19.0;1.0;0.0;0.0;0.0;0.3684210526315789;0.0;0.0;19.0;4.0;19.0;0.0;4.157894736842104;0.0;19.0;0.0;0.0;19.0;7.0;1.3156725094212405;0.0;19.0;0.0;0.0;2.0;0.0;4.631578947368421;0.0;0.0;0.0;0.0;9.105263157894736;0.0;18.123842975774373;19.0
0.0;8.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;8.0;0.0;7.0;0.0;12.0;1.0;1.0;1.0;0.0;1.0;7.0;1.0;1.0;5.0;0.0;0.0;1.0;8.0;0.0;0.0;1.0;0.0;0.0;False;0.0;5.0;0.0;5.0;0.0;0.0;1.0;7.0;1.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;12.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;1.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0
65.0;28.0;9.0;120.0;1.0;1.0;26.0;1.0;9.0;4.0;1.0;65.0;0.0;65.0;4.0;65.0;1.0;9.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;42.0;54.0;26.0;26.0;0.0;54.0;0.0;4.0;0.0;1.0;1.0;42.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;120.0;4.0;2.0;120.0;0.0;54.0;2.0;5.0;1.0;1.0;0.0;1.0;1.0;0.0;54.0;1.0;0.0;0.0;42.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;65.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;28.0;4.0;26.0;0.0;42.0;1.0;0.0;0.0;9.0;0.0;26.0;0.0;1.0;5.0;54.0;0.0;1.0;28.0;2.0;120.0;0.0;120.0;2.0;False;0.0;4.0;0.0;4.0;4.0;2.0;1.0;26.0;1.0;1.0;0.0;0.0;1.0;1.0;42.0;1.0;42.0;1.0;1.0;0.0;1.0;5.0;0.0;1.0;0.0;1.0;2.0;9.0;0.0;1.0;9.0;5.0;0.0;1.0;28.0;1.0;0.0;54.0;1.0;1.0;0.0;1.0;1.0;28.0;0.0;1.0;1.0;0.0;0.0;28.0;0.0;65.0;4.0;0.0;5.0;0.0;120.0;0.0;0.0;1.0
35.0;5.6;3.0;84.0;0.0;5.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;37.56594202199646;0.0;0.0;0.0;0.0;1.3416407864998738;5.0;0.0;3.0;3.0;0.0;0.0;0.4472135954999581;0.0;0.0;5.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.23606797749979;1.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;4.0;1.0;4.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;29.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;15.652475842498527;1.0;0.0;0.0;5.0;4.6;5.0;0.0;0.0;2.23606797749979;5.0;0.0;6.0;1.0;13.0;5.0;1.0;2.5099800796022267;1.0;0.0;2.5099800796022267;5.0;0.0;5.0;1.0;0.0;0.0;1.0;0.6;0.0;0.0;5.0;5.0;5.0;0.0;5.8;0.0;5.0;0.0;0.0;5.0;10.0;3.3911649915626336;0.0;5.0;0.0;0.0;4.0;0.0;7.0;0.0;0.0;0.0;0.0;16.8;0.0;12.96919426949878;5.0
28.0;2.0;5.0;77.0;0.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;21.0;0.0;1.0;29.103264421710488;0.0;0.0;0.0;0.0;1.889822365046136;3.0;0.0;1.0;1.0;3.0;0.0;0.3779644730092273;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.1338934190276817;0.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.937253933193773;7.0;1.0;2.0;1.0;1.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;1.0;20.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;10.583005244258363;1.0;0.0;0.0;7.0;1.0;7.0;0.0;0.0;1.1338934190276817;7.0;0.0;3.0;0.42857142857142855;3.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;7.0;0.42857142857142855;0.0;0.0;0.0;0.7142857142857143;1.0;0.0;7.0;2.0;7.0;0.0;2.8571428571428568;0.0;3.0;0.0;0.0;7.0;2.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;11.0;0.0;7.559289460184544;7.0
8.0;2.0;3.0;32.0;0.0;2.0;1.0;0.0;1.5;0.5;2.0;4.0;0.0;6.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;22.62741699796952;0.0;0.0;0.0;0.0;2.1213203435596424;3.0;1.25;1.0;1.0;0.0;0.0;0.7071067811865476;0.25;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;2.0;0.0;24.0;1.0;0.5;8.0;0.0;2.5;2.0;1.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;3.75;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;2.25;0.0;1.0;0.0;2.0;1.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;16.0;1.0;False;0.0;1.0;5.656854249492381;1.0;0.75;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;0.75;0.0;0.0;1.5;1.0;0.0;2.0;2.0;2.0;0.0;2.5;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;16.0;0.0;3.5355339059327378;2.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
95.0;7.375;10.0;186.0;1.25;8.0;29.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;12.0;65.76093065034893;0.625;0.0;0.0;0.0;3.543101950067402;3.0;0.0;1.0;1.0;0.0;0.0;1.0690449676496976;0.0;0.0;8.0;2.0;6.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;8.0;0.0;0.0;2.75;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.6420805617960927;0.0;8.0;0.0;9.5;0.0;0.125;0.0;3.0;0.0;0.3535533905932738;0.0;0.0;0.0;0.75;1.75;0.0;3.8821937833431983;0.0;0.0;0.0;0.0;0.0;8.0;1.75;2.0;3.0;1.0;0.0;11.25;8.0;0.0;0.0;0.75;0.0;3.5;0.0;8.0;1.0;82.0;21.44094880629786;8.0;4.75;0.0;0.0;0.125;0.0;0.0;False;0.0;1.0;33.587572106361016;1.0;0.25;0.75;8.0;5.5;8.0;0.0;0.0;1.6420805617960927;8.0;0.0;3.0;0.875;57.0;8.0;0.0;11.891623702662065;0.0;62.0;9.797958971132712;8.0;0.0;8.0;0.875;0.0;0.0;0.0;1.625;1.0;0.9161253813129044;8.0;2.0;8.0;0.3535533905932738;15.0;0.0;4.0;0.0;0.0;8.0;36.0;18.873639969923282;0.0;8.0;0.0;1.0;2.0;0.0;11.875;0.0;0.0;9.0;0.0;23.25;0.0;30.16147021804948;8.0
0.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;14.0;1.0;1.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;14.0;3.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;14.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;14.0;0.0;1.0;2.0;3.0;0.0;0.0;0.0;3.0;False;0.0;1.0;0.0;1.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;14.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
8.0;2.0;3.0;36.0;0.0;2.0;1.0;0.0;1.5;0.5;2.0;4.0;0.0;6.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;25.45584412271571;0.0;0.0;0.0;0.0;2.1213203435596424;3.0;1.25;1.0;1.0;0.0;0.0;0.7071067811865476;0.25;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;2.0;0.0;27.0;1.0;0.5;9.0;0.0;2.5;2.0;1.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;3.75;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;2.25;0.0;1.0;0.0;2.0;1.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;18.0;1.0;False;0.0;1.0;5.656854249492381;1.0;0.75;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;0.75;0.0;0.0;1.5;1.0;0.0;2.0;2.0;2.0;0.0;2.5;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;18.0;0.0;3.5355339059327378;2.0
12.0;2.0;4.0;41.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;23.67136103677465;0.0;0.0;0.0;0.0;2.309401076758504;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;20.5;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.7320508075688772;0.0;3.0;0.0;3.5;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;2.0;0.0;1.0;0.0;3.0;1.0;7.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;6.92820323027551;1.0;0.0;1.5;3.0;1.0;3.0;0.0;0.0;1.7320508075688772;3.0;0.0;3.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;1.3333333333333333;1.0;0.0;3.0;2.0;3.0;0.0;2.333333333333333;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;13.666666666666664;0.0;4.0414518843273814;3.0
8.0;2.0;3.0;33.0;0.0;2.0;1.0;0.0;1.5;0.5;2.0;4.0;0.0;6.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;23.33452377915607;0.0;0.0;0.0;0.0;2.1213203435596424;3.0;1.25;1.0;1.0;0.0;0.0;0.7071067811865476;0.25;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;2.0;0.0;24.75;1.0;0.5;8.25;0.0;2.5;2.0;1.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;3.75;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;1.0;0.0;3.0;2.0;0.0;0.0;2.25;0.0;1.0;0.0;2.0;1.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;16.5;1.0;False;0.0;1.0;5.656854249492381;1.0;0.75;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;0.75;0.0;0.0;1.5;1.0;0.0;2.0;2.0;2.0;0.0;2.5;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;16.5;0.0;3.5355339059327378;2.0
