NumberOfModifiers;ThrowsCount;NBD;Si;WMC_CK;CBO;NumberOfLambdas;NumberOfAssignments;Maximum Depth;NumberOfLogStatements;NumberOfPackageMethod;NestedForDepth;VG;IsConstructor;MethodLength;NumberOfLoops;NVAR;RFC;BooleanExpressionComplexity;NPathComplexity;NumberOfMathOperations;MaxNumberOfNestedBlocks;NCSSForThisFile;Returns;ExecutableStatementCount;Di;MCLC;NCOMP;IOVars;NumberOfAnonymousClasses;FileLength;Ci;NumberOfNumbers;NumberOfPrivateMethod;ClassDataAbstractionCoupling;NumberOfParameters_CK;NumberOfInnerClasses;NumberOfParenthesizedExps;Fout;NumberOfStringLiterals;LOCMethod_CK;NestedIfElseDepth;NumberOfVariables;NCSSForThisMethod;CyclomaticComplexity;NumberOfProtectedMethod;NumberOfMethods_Checkstyle;NumberOfPublicMethods_Checkstyle;BuggedMethods;AnonymousInnerClassLength;Fin;NumberOfComparisons;NestedTryDepth;NumberOfTryCatch;ClassFanOutComplexity;NCSSForThisClass;NumberOfUniqueWords;NOP
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33.0;0.0;2.0;0.0;2.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;11.0;0.0;1.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;False;7.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;57.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;138.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;2.0;0.0;6.0;6.0;False;0.0;3.0;1.0;0.0;0.0;7.0;46.0;5.0;0.0
33.0;0.0;3.0;9.0;3.0;4.0;0.0;5.0;4.0;1.0;0.0;0.0;3.0;False;22.0;0.0;2.0;6.0;0.0;3.0;1.0;2.0;0.0;2.0;9.0;0.25;7.0;5.0;1.0;0.0;0.0;9.25;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;14.0;1.0;2.0;12.0;3.0;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;27.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;4.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;11.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;2.0;4.0;2.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;9.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;36.0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;False;9.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;111.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;247.0;36.0;0.0;11.0;1.0;0.0;0.0;0.0;6.0;0.0;8.0;0.0;1.0;7.0;1.0;0.0;16.0;4.0;False;0.0;0.0;0.0;0.0;0.0;6.0;100.0;11.0;0.0
2.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;3.0;4.0;3.0;4.0;0.0;4.0;4.0;0.0;0.0;0.0;3.0;False;16.0;0.0;1.0;8.0;0.0;3.0;0.0;2.0;0.0;0.0;8.0;0.0;2.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;12.0;1.0;2.0;9.0;3.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0
2.0;0.0;2.0;4.0;2.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;9.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0
2.0;0.0;2.0;4.0;2.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;10.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;25.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;7.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;7.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0
2.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;2.0;4.0;2.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;12.0;0.0;0.0;6.0;0.0;2.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;10.0;0.0;2.0;8.0;2.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0
2.0;0.0;2.0;4.0;2.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;False;10.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;8.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0
9.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
9.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;True;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;48.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;3.0;3.0;False;0.0;0.0;0.0;0.0;0.0;2.0;8.0;2.0;1.0
33.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;False;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;False;8.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;56.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;142.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;2.0;0.0;6.0;6.0;False;0.0;3.0;1.0;0.0;0.0;8.0;43.0;6.0;0.0
33.0;0.0;3.0;9.0;3.0;4.0;0.0;5.0;4.0;1.0;0.0;0.0;3.0;False;24.0;0.0;2.0;6.0;0.0;3.0;1.0;2.0;0.0;2.0;9.0;0.25;7.0;5.0;1.0;0.0;0.0;9.25;0.0;0.0;0.0;0.0;0.0;0.0;3.0;4.0;14.0;1.0;2.0;12.0;3.0;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;27.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;1.0;10.0;5.0;0.0
1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;9.0;1.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;False;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;120.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;260.0;9.0;0.0;4.0;3.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;5.0;1.0;0.0;12.0;4.0;False;0.0;0.0;0.0;0.0;0.0;11.0;102.0;8.0;0.0
0.0;0.0;2.0;1.0;2.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;10.0;0.0;1.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;0.5;2.0;1.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0
0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;False;10.0;0.0;1.0;7.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;7.0;2.0;0.0;0.0;0.0;False;0.0;4.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;False;12.0;0.0;1.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0
2.0;0.0;3.0;0.0;3.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;False;15.0;0.0;1.0;4.0;0.0;3.0;0.0;2.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;16.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;False;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0
0.0;0.0;2.0;1.0;3.0;3.0;0.0;2.0;3.0;0.0;0.0;0.0;3.0;False;14.0;0.0;2.0;8.0;0.0;4.0;0.0;1.0;0.0;0.0;7.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;1.0;9.0;3.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0
0.0;0.0;2.0;0.0;3.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;False;11.0;0.0;1.0;9.0;1.0;3.0;0.0;1.0;0.0;0.0;7.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;8.0;3.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0
2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;False;11.0;0.0;1.0;7.0;0.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;40.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;2.0;4.0;6.0;1.0
2.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;False;4.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
1.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;24.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;62.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;1.0;4.0;1.0;0.0;3.0;2.0;False;0.0;0.0;0.0;0.0;0.0;5.0;15.0;20.0;1.0
1.0;0.0;1.0;1.0;1.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;6.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;0.0;0.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;6.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0
4.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;False;12.0;1.0;0.0;1.0;0.0;3.0;0.0;2.0;40.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;89.0;0.0;5.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;7.0;3.0;3.0;5.0;1.0;False;0.0;0.0;0.0;0.0;0.0;10.0;28.0;6.0;0.0
1.0;1.0;0.0;0.0;1.0;5.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;False;16.0;0.0;0.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;2.0;9.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;0.0
2.0;0.0;0.0;0.0;1.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;False;10.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;10.0;0.0;5.0;9.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0
4.0;0.0;0.0;0.0;1.0;5.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;False;14.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;21.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;11.0;0.0;2.0;10.0;1.0;2.0;2.0;0.0;False;0.0;0.0;0.0;0.0;0.0;6.0;14.0;13.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
