WMC;NOCh;WMC_CK_count;WMC_CK_min;DIT;WMC_CK_25%;NPM;NORM;WMC_CK_std;Bugged;WMC_CK_50%;WMC_CK_mean;NMI;WMC_CK_max;WMC_CK_75%
25.0;0.0;7.0;1.0;1.0;1.5;6.0;0.0;3.1471831698777724;False;2.0;3.7142857142857135;0.0;9.0;5.5
20.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;2.2677868380553634;False;1.5;2.5;0.0;7.0;2.75
36.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;5.0142653642240695;False;3.0;5.142857142857143;0.0;12.0;9.0
10.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
18.0;0.0;8.0;1.0;1.0;1.0;4.0;0.0;2.3260942125619692;False;1.0;2.375;0.0;7.0;2.75
64.0;0.0;16.0;1.0;1.0;1.0;6.0;0.0;4.654299087940094;True;2.0;4.0625;0.0;16.0;4.0
10.0;0.0;4.0;1.0;1.0;2.5;0.0;0.0;2.5819888974716108;False;4.0;4.0;0.0;7.0;5.5
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
29.0;0.0;12.0;1.0;1.0;1.0;4.0;0.0;5.344921123663268;False;2.0;3.25;0.0;20.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
26.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;4.720774754816659;False;2.0;3.571428571428572;0.0;14.0;3.0
11.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8164965809277259;False;1.5;1.6666666666666667;0.0;3.0;2.0
11.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.7559289460184545;False;1.0;1.2857142857142858;0.0;3.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.5773502691896257;False;1.0;1.3333333333333333;0.0;2.0;1.5
12.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;2.0;False;1.0;2.0;0.0;5.0;2.0
12.0;0.0;1.0;5.0;1.0;5.0;4.0;0.0;0.0;False;5.0;5.0;0.0;5.0;5.0
9.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;0.8944271909999159;False;1.0;1.6;0.0;3.0;2.0
39.0;0.0;13.0;1.0;1.0;1.0;8.0;0.0;4.609076886274488;False;2.0;3.0769230769230766;0.0;18.0;2.0
24.0;0.0;10.0;1.0;1.0;1.0;7.0;0.0;1.90029237516523;False;2.0;2.5;0.0;7.0;3.0
11.0;0.0;4.0;1.0;1.0;1.0;2.0;0.0;2.8284271247461903;False;2.0;3.0;0.0;7.0;4.0
10.0;0.0;8.0;1.0;1.0;1.0;6.0;0.0;0.5175491695067657;False;1.0;1.375;0.0;2.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
13.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.957427107756338;False;1.5;1.75;0.0;3.0;2.25
13.0;0.0;1.0;6.0;1.0;6.0;4.0;0.0;0.0;False;6.0;6.0;0.0;6.0;6.0
29.0;0.0;10.0;1.0;1.0;1.0;9.0;0.0;3.9567101935263786;False;1.0;3.1;0.0;13.0;4.0
30.0;0.0;9.0;1.0;1.0;1.0;8.0;0.0;5.953523699830584;False;1.0;3.2222222222222223;0.0;19.0;1.0
9.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;1.6431676725154984;False;1.0;2.2;0.0;4.0;4.0
129.0;0.0;21.0;1.0;1.0;2.0;8.0;0.0;8.587643393132893;False;2.0;6.047619047619048;0.0;37.0;8.0
58.0;0.0;13.0;1.0;1.0;3.0;2.0;0.0;3.105000103224739;False;3.0;4.153846153846153;0.0;12.0;4.0
16.0;0.0;7.0;1.0;1.0;1.0;2.0;0.0;1.902379462422684;False;2.0;2.571428571428572;0.0;6.0;3.5
11.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;0.4879500364742666;False;1.0;1.2857142857142858;0.0;2.0;1.5
11.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
8.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.3779644730092273;False;1.0;1.1428571428571428;0.0;2.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
25.0;0.0;7.0;1.0;1.0;2.0;4.0;0.0;2.6903708365381966;False;3.0;3.7142857142857135;0.0;9.0;4.5
45.0;0.0;12.0;1.0;1.0;1.0;7.0;0.0;4.077841080619484;False;2.0;4.083333333333333;0.0;14.0;7.0
33.0;0.0;1.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
33.0;0.0;13.0;1.0;1.0;1.0;2.0;0.0;2.1152680620571416;False;2.0;3.1538461538461537;0.0;7.0;5.0
21.0;0.0;9.0;1.0;1.0;1.0;7.0;0.0;2.666666666666667;False;1.0;2.1111111111111107;0.0;9.0;1.0
37.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
37.0;0.0;12.0;1.0;1.0;1.0;11.0;0.0;3.848455022552045;False;1.0;3.083333333333333;0.0;14.0;3.5
22.0;0.0;5.0;2.0;1.0;2.0;4.0;0.0;2.8635642126552714;False;4.0;4.2;0.0;9.0;4.0
19.0;0.0;5.0;2.0;1.0;2.0;3.0;0.0;2.3021728866442674;False;2.0;3.6;0.0;7.0;5.0
31.0;0.0;15.0;1.0;1.0;1.0;9.0;0.0;1.6242214252050853;False;1.0;1.9333333333333331;0.0;6.0;2.5
39.0;0.0;15.0;1.0;1.0;1.0;11.0;0.0;2.063284482843521;False;2.0;2.6;0.0;7.0;3.5
23.0;0.0;17.0;1.0;1.0;1.0;12.0;0.0;1.0675700831106785;False;1.0;1.4705882352941178;0.0;5.0;1.0
4.0;0.0;1.0;4.0;1.0;4.0;0.0;0.0;0.0;False;4.0;4.0;0.0;4.0;4.0
13.0;0.0;12.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
21.0;0.0;16.0;1.0;1.0;1.0;12.0;0.0;1.0878112581387147;False;1.0;1.375;0.0;5.0;1.0
25.0;0.0;17.0;1.0;1.0;1.0;12.0;0.0;1.325651892910228;False;1.0;1.5882352941176472;0.0;5.0;1.0
4.0;0.0;1.0;4.0;1.0;4.0;1.0;0.0;0.0;False;4.0;4.0;0.0;4.0;4.0
72.0;0.0;1.0;9.0;1.0;9.0;18.0;0.0;0.0;False;9.0;9.0;0.0;9.0;9.0
72.0;0.0;19.0;1.0;1.0;1.0;18.0;0.0;4.357557124532879;False;3.0;4.105263157894736;0.0;15.0;5.5
0.0;0.0;12.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
13.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.8819171036881969;False;1.0;1.4444444444444444;0.0;3.0;1.0
47.0;0.0;10.0;2.0;1.0;3.25;2.0;0.0;5.820461990063827;False;4.0;6.1;0.0;22.0;6.5
9.0;0.0;4.0;1.0;1.0;1.75;2.0;0.0;1.7320508075688772;False;2.0;2.5;0.0;5.0;2.75
47.0;0.0;22.0;1.0;1.0;1.0;17.0;0.0;3.694209813638925;False;1.5;2.863636363636364;0.0;18.0;3.75
47.0;0.0;1.0;9.0;1.0;9.0;17.0;0.0;0.0;False;9.0;9.0;0.0;9.0;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
13.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.9759000729485332;False;1.0;1.5714285714285714;0.0;3.0;2.0
22.0;0.0;18.0;1.0;1.0;1.0;14.0;0.0;0.9701425001453321;False;1.0;1.3333333333333333;0.0;4.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
14.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.8819171036881969;False;1.0;1.4444444444444444;0.0;3.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
12.0;0.0;18.0;1.0;1.0;1.0;12.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
50.0;0.0;9.0;1.0;1.0;1.0;6.0;0.0;7.03759744357247;False;2.0;5.5555555555555545;0.0;22.0;7.0
21.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;3.0783421635988546;False;1.0;2.8571428571428568;0.0;9.0;3.5
39.0;0.0;8.0;1.0;1.0;2.0;6.0;0.0;5.3652319880611214;False;2.0;5.25;0.0;15.0;7.5
5.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;10.0;1.0;1.0;1.0;7.0;0.0;0.31622776601683794;False;1.0;1.1;0.0;2.0;1.0
36.0;0.0;9.0;1.0;1.0;1.0;5.0;0.0;3.700600551862419;False;2.0;4.222222222222221;0.0;10.0;7.0
35.0;0.0;11.0;1.0;1.0;1.0;6.0;0.0;2.901410315377992;False;1.0;3.272727272727273;0.0;9.0;5.0
18.0;0.0;9.0;1.0;1.0;1.0;5.0;0.0;3.7006005518624185;False;1.0;2.7777777777777777;0.0;12.0;2.0
18.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
22.0;0.0;7.0;1.0;1.0;1.0;5.0;0.0;3.552329886011098;False;1.0;3.571428571428572;0.0;10.0;5.5
28.0;0.0;8.0;1.0;1.0;1.0;5.0;0.0;4.5669621037559365;False;1.0;4.0;0.0;12.0;6.25
10.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;1.1338934190276817;False;1.0;1.4285714285714286;0.0;4.0;1.0
68.0;0.0;20.0;1.0;1.0;1.75;6.0;0.0;2.3929721664644754;False;3.5;3.6;0.0;9.0;5.0
58.0;0.0;14.0;1.0;1.0;1.0;6.0;0.0;8.404930525760289;False;1.0;4.785714285714286;0.0;26.0;2.75
28.0;0.0;8.0;1.0;1.0;1.0;8.0;0.0;2.672612419124244;False;3.0;3.5;0.0;8.0;5.25
64.0;0.0;11.0;1.0;1.0;1.5;6.0;0.0;7.764722087165071;False;4.0;6.090909090909091;0.0;27.0;5.5
43.0;0.0;10.0;1.0;1.0;1.0;7.0;0.0;9.670114327716664;False;1.0;5.2;0.0;32.0;3.0
26.0;0.0;6.0;1.0;1.0;1.25;6.0;0.0;5.853773711604051;False;2.0;4.666666666666667;0.0;16.0;5.0
12.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;1.0690449676496976;False;1.0;1.5;0.0;4.0;1.25
30.0;0.0;9.0;1.0;1.0;1.0;7.0;0.0;4.0034707164881045;False;1.0;3.4444444444444446;0.0;12.0;6.0
25.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;5.859465277082316;False;1.0;4.0;0.0;17.0;3.5
121.0;0.0;12.0;1.0;1.0;1.75;8.0;0.0;9.159777025207283;False;9.0;10.416666666666666;0.0;24.0;17.75
50.0;0.0;9.0;2.0;1.0;3.0;1.0;0.0;4.648775226993784;False;3.0;5.888888888888888;0.0;14.0;8.0
3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
35.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;7.974960814950753;False;2.0;6.0;0.0;21.0;7.5
14.0;0.0;8.0;1.0;1.0;1.0;8.0;0.0;1.7525491637693282;False;1.0;1.75;0.0;6.0;1.25
6.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
23.0;0.0;22.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;7.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
43.0;0.0;42.0;1.0;1.0;1.0;0.0;0.0;0.4629100498862759;False;1.0;1.0714285714285714;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
45.0;0.0;44.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
37.0;0.0;34.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
37.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
37.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
9.0;0.0;9.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
91.0;0.0;14.0;1.0;1.0;1.0;8.0;0.0;2.0;True;1.0;2.0;0.0;7.0;1.75
27.0;0.0;23.0;1.0;1.0;1.0;23.0;0.0;0.4910261901035309;False;1.0;1.173913043478261;0.0;3.0;1.0
11.0;0.0;3.0;1.0;1.0;2.5;3.0;0.0;1.7320508075688772;False;4.0;3.0;0.0;4.0;4.0
52.0;0.0;14.0;1.0;1.0;1.25;14.0;0.0;2.8937218894749313;False;4.0;3.7142857142857135;0.0;12.0;4.0
35.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;2.4517567397911058;False;3.0;3.3;0.0;8.0;4.75
97.0;0.0;23.0;1.0;1.0;1.0;23.0;0.0;4.571781465769222;False;4.0;4.086956521739131;0.0;21.0;4.5
50.0;0.0;14.0;1.0;1.0;1.0;14.0;0.0;2.9797853746739675;False;3.0;3.4285714285714284;0.0;10.0;4.0
13.0;0.0;4.0;2.0;1.0;2.75;4.0;0.0;0.8164965809277259;False;3.0;3.0;0.0;4.0;3.25
11.0;0.0;3.0;3.0;1.0;3.5;3.0;0.0;0.5773502691896258;False;4.0;3.6666666666666665;0.0;4.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
49.0;0.0;3.0;1.0;1.0;1.5;2.0;0.0;19.924858845171283;False;2.0;13.0;0.0;36.0;19.0
119.0;0.0;7.0;1.0;1.0;1.0;2.0;0.0;40.952934658493746;False;2.0;17.142857142857142;0.0;110.0;2.5
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
132.0;0.0;49.0;1.0;1.0;2.0;46.0;0.0;1.6410445487202212;False;2.0;2.877551020408163;0.0;7.0;4.0
51.0;0.0;29.0;1.0;1.0;1.0;26.0;0.0;1.197287574873227;False;1.0;1.827586206896552;0.0;6.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
7.0;0.0;5.0;1.0;1.0;1.0;3.0;0.0;0.8944271909999161;False;1.0;1.4;0.0;3.0;1.0
21.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;1.5811388300841898;False;1.0;1.5;0.0;6.0;1.0
21.0;0.0;1.0;3.0;1.0;3.0;10.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
7.0;0.0;2.0;1.0;1.0;1.5;2.0;0.0;1.4142135623730951;False;2.0;2.0;0.0;3.0;2.5
70.0;0.0;51.0;1.0;1.0;1.0;43.0;0.0;0.7700267375036974;False;1.0;1.3529411764705883;0.0;5.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
18.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;0.8345229603962802;False;2.0;1.875;0.0;3.0;2.25
130.0;0.0;48.0;1.0;1.0;2.0;46.0;0.0;1.3759265092530373;False;2.0;2.645833333333333;0.0;6.0;2.25
6.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
44.0;0.0;41.0;1.0;1.0;1.0;43.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
44.0;0.0;1.0;1.0;1.0;1.0;43.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
44.0;0.0;1.0;1.0;1.0;1.0;43.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
59.0;0.0;49.0;1.0;1.0;1.0;49.0;0.0;0.6974199293274671;False;1.0;1.1836734693877549;0.0;5.0;1.0
8.0;0.0;6.0;1.0;1.0;1.0;4.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
11.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;0.3535533905932738;False;1.0;1.125;0.0;2.0;1.0
69.0;0.0;1.0;3.0;1.0;3.0;41.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
69.0;0.0;39.0;1.0;1.0;1.0;41.0;0.0;1.789533221205343;False;1.0;1.5384615384615383;0.0;11.0;1.0
69.0;0.0;1.0;1.0;1.0;1.0;41.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
69.0;0.0;1.0;1.0;1.0;1.0;41.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
21.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8164965809277259;False;1.5;1.6666666666666667;0.0;3.0;2.0
28.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;2.6331223544175333;False;1.0;2.6;0.0;9.0;3.0
46.0;0.0;13.0;1.0;1.0;1.0;12.0;0.0;2.562050460881394;False;2.0;3.3076923076923075;0.0;9.0;5.0
6.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
6.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
81.0;0.0;34.0;1.0;1.0;1.0;27.0;0.0;2.7434901071289537;True;2.0;2.5588235294117645;0.0;16.0;3.0
101.0;0.0;38.0;1.0;1.0;2.0;34.0;0.0;2.4221887989017072;False;3.0;3.3947368421052637;0.0;14.0;4.0
6.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
42.0;0.0;9.0;1.0;1.0;1.0;1.0;0.0;3.5158371849548318;False;2.0;3.111111111111111;0.0;11.0;2.0
37.0;0.0;7.0;2.0;1.0;4.5;7.0;0.0;3.4503277967117714;False;5.0;6.2857142857142865;0.0;11.0;8.5
7.0;0.0;1.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;2.0;3.0;1.0;3.25;3.0;0.0;0.7071067811865476;False;3.5;3.5;0.0;4.0;3.75
6.0;0.0;2.0;1.0;1.0;2.0;2.0;0.0;2.8284271247461903;False;3.0;3.0;0.0;5.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
37.0;0.0;11.0;1.0;1.0;1.5;10.0;0.0;3.763460689795546;False;2.0;4.181818181818182;0.0;13.0;5.5
12.0;0.0;4.0;1.0;1.0;1.0;2.0;0.0;2.0;False;1.0;2.0;0.0;5.0;2.0
27.0;0.0;9.0;1.0;1.0;2.0;2.0;0.0;2.39791576165636;True;2.0;3.0;0.0;8.0;3.0
81.0;0.0;17.0;1.0;1.0;2.0;14.0;0.0;9.89243620740852;False;3.0;5.117647058823528;0.0;43.0;4.0
0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;25.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;12.0;1.0;0.0;1.0;0.0;0.0;0.2886751345948129;False;1.0;1.0833333333333333;0.0;2.0;1.0
21.0;0.0;21.0;1.0;1.0;1.0;21.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
47.0;0.0;19.0;1.0;1.0;1.0;19.0;0.0;2.130260945496216;False;1.0;2.263157894736842;0.0;9.0;3.5
84.0;0.0;37.0;1.0;1.0;1.0;9.0;0.0;6.214750447373017;True;2.0;4.351351351351353;0.0;35.0;5.0
19.0;0.0;4.0;2.0;1.0;2.0;4.0;0.0;4.272001872658765;True;3.0;4.75;0.0;11.0;5.75
4.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
10.0;0.0;1.0;11.0;1.0;11.0;1.0;0.0;0.0;False;11.0;11.0;0.0;11.0;11.0
24.0;0.0;6.0;1.0;1.0;1.25;5.0;0.0;4.926120853842979;False;3.0;4.333333333333333;0.0;14.0;4.0
5.0;0.0;1.0;5.0;1.0;5.0;1.0;0.0;0.0;False;5.0;5.0;0.0;5.0;5.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
15.0;0.0;7.0;1.0;1.0;1.5;7.0;0.0;0.8997354108424375;False;2.0;2.142857142857143;0.0;3.0;3.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
49.0;0.0;9.0;1.0;1.0;4.0;3.0;0.0;2.1666666666666665;False;4.0;4.777777777777779;0.0;8.0;7.0
10.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;1.5491933384829668;False;1.5;2.0;0.0;5.0;2.0
14.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;3.0331501776206204;False;1.0;2.8;0.0;8.0;3.0
45.0;0.0;6.0;1.0;1.0;1.25;4.0;0.0;5.154286242213045;False;5.5;5.833333333333332;0.0;13.0;9.0
58.0;0.0;5.0;1.0;1.0;2.0;5.0;0.0;16.32482771731451;False;2.0;10.0;0.0;39.0;6.0
