MethodLength_min;FileLength_min;AnonymousInnerClassLength_mean;Bugged;blame_merge_blame_getEffort_min;TotalNumberOfOperands;FileLength_std;blame_merge_blame_getVolume_max;blame_merge_blame_getDifficulty_std;blamemerge_blamegetVocabulary_max;blamemerge_blamegetDifficulty_max;AnonymousInnerClassLength_count;MethodLength_std;blame_merge_blame_getLength_min;blamemerge_blamegetLength_mean;blame_merge_blame_getEffort_std;blame_merge_blame_getVocabulary_std;blamemerge_blamegetEffort_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getVolume_std;blame_merge_blame_getLength_mean;blamemerge_blamegetEffort_std;blame_merge_blame_getVolume_min;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVolume_max;FileLength_25%;FileLength_mean;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_50%;blamemerge_blamegetVolume_count;blame_merge_blame_getVocabulary_count;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_mean;MethodLength_mean;blame_merge_blame_getVolume_count;NumberOfDistinctOperands;blamemerge_blamegetDifficulty_count;blame_merge_blame_getDifficulty_mean;TotalNumberOfOperators;FileLength_50%;blamemerge_blamegetLength_max;MethodLength_max;MethodLength_25%;Difficulty;blame_merge_blame_getEffort_max;blamemerge_blamegetVocabulary_std;AnonymousInnerClassLength_25%;blame_merge_blame_getVolume_mean;MethodLength_50%;blame_merge_blame_getEffort_count;blamemerge_blamegetVocabulary_count;AnonymousInnerClassLength_min;blamemerge_blamegetLength_count;blamemerge_blamegetEffort_count;blame_merge_blame_getVocabulary_mean;AnonymousInnerClassLength_max;FileLength_75%;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getLength_max;AnonymousInnerClassLength_std;blamemerge_blamegetEffort_mean;blame_merge_blame_getLength_count;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_min;Effort;MethodLength_count;NumberOfDistinctOperators;Volume;MethodLength_75%;Length;blame_merge_blame_getEffort_mean;Vocabulary;FileLength_max;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_std;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_std;FileLength_count
3.0;65.0;0.0;False;0.0;28.0;0.0;0.0;0.0;8.0;2.5;1.0;0.0;0.0;0.9154929577464788;0.0;0.0;60.0;0.16901408450704225;0.0;0.0;9.567915499549644;0.0;0.0;33.0;65.0;65.0;0.0;0.0;71.0;0.0;6.793936689962589;0.0;2.192655583528479;3.0;0.0;19.0;71.0;0.0;37.0;65.0;11.0;3.0;3.0;8.842105263157897;0.0;2.023503744604037;0.0;0.0;3.0;0.0;71.0;0.0;71.0;71.0;0.0;0.0;65.0;0.8169014084507042;0.0;0.0;2.9195519282388562;0.0;0.4776704031908478;0.0;2847.3591426012995;1.0;12.0;322.02276017514686;3.0;65.0;0.0;31.0;65.0;0.0;0.0;0.0;2.394914128333739;1.0
3.0;0.0;0.0;False;0.0;88.0;60.04442799572108;0.0;0.0;15.0;5.0;3.0;2.309401076758503;0.0;0.5898203592814372;0.0;0.0;281.2961228838133;0.12574850299401194;0.0;0.0;27.85212708419849;0.0;0.0;70.32403072095333;0.0;34.666666666666664;0.0;0.0;334.0;0.0;8.042271780385605;0.0;1.7361892259996463;4.333333333333333;0.0;32.0;334.0;0.0;109.0;0.0;18.0;7.0;3.0;22.0;0.0;2.0947529176953967;0.0;0.0;3.0;0.0;334.0;0.0;334.0;334.0;0.0;0.0;52.0;0.5299401197604791;0.0;0.0;4.638697219926964;0.0;0.5792160044426924;0.0;24205.227478125493;3.0;16.0;1100.237612642068;5.0;197.0;0.0;48.0;104.0;0.0;0.0;0.0;2.3765656380366535;3.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;33.0;0.047619047619047616;0.0;0.0;7.201190377787747;0.0;0.0;33.0;0.0;0.0;0.0;0.0;21.0;0.0;7.201190377787747;0.0;1.5714285714285714;0.0;0.0;6.0;21.0;0.0;5.0;0.0;11.0;0.0;0.0;1.0;0.0;1.745743121887939;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;1.5714285714285714;0.0;0.2182178902359924;0.0;33.0;0.0;2.0;33.0;0.0;11.0;0.0;8.0;0.0;0.0;0.0;0.0;2.400396792595916;0.0
3.0;70.0;0.0;False;0.0;30.0;0.0;0.0;0.0;9.0;2.5;1.0;0.0;0.0;0.9714285714285714;0.0;0.0;60.0;0.17142857142857146;0.0;0.0;10.101403673519034;0.0;0.0;41.20902501875006;70.0;70.0;0.0;0.0;70.0;0.0;7.503768343709305;0.0;2.3969672282737453;3.0;0.0;20.0;70.0;0.0;38.0;70.0;13.0;3.0;3.0;9.0;0.0;2.1215643277278606;0.0;0.0;3.0;0.0;70.0;0.0;70.0;70.0;0.0;0.0;70.0;0.8571428571428571;0.0;0.0;3.1342478064799852;0.0;0.4806827442514637;0.0;3060.0;1.0;12.0;340.0;3.0;68.0;0.0;32.0;70.0;0.0;0.0;0.0;2.564933135108524;1.0
3.0;0.0;0.0;False;0.0;93.0;52.5;0.0;0.0;14.0;6.3;4.0;1.5;0.0;1.9619047619047616;0.0;0.0;407.7677121523693;0.4409523809523809;0.0;0.0;55.484876628040716;0.0;0.0;64.72503367497926;0.0;26.25;0.0;0.0;105.0;0.0;14.190907743538457;0.0;5.9367682942218485;3.75;0.0;33.0;105.0;0.0;113.0;0.0;17.0;6.0;3.0;25.363636363636363;0.0;3.6414383504424817;0.0;0.0;3.0;0.0;105.0;0.0;105.0;105.0;0.0;0.0;26.25;1.761904761904762;0.0;0.0;17.289365375726394;0.0;1.1105867505075548;0.0;29637.90673676997;4.0;18.0;1168.5196204461279;3.75;206.0;0.0;51.0;105.0;0.0;0.0;0.0;4.1159254719737675;4.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;33.0;0.047619047619047616;0.0;0.0;7.201190377787747;0.0;0.0;33.0;0.0;0.0;0.0;0.0;21.0;0.0;7.201190377787747;0.0;1.5714285714285714;0.0;0.0;6.0;21.0;0.0;5.0;0.0;11.0;0.0;0.0;1.0;0.0;1.745743121887939;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;1.5714285714285714;0.0;0.2182178902359924;0.0;33.0;0.0;2.0;33.0;0.0;11.0;0.0;8.0;0.0;0.0;0.0;0.0;2.400396792595916;0.0
3.0;0.0;0.0;False;0.0;179.0;88.54829190899169;0.0;0.0;16.0;4.2;5.0;10.084641788382967;0.0;2.109452736318408;0.0;0.0;350.0;0.4420634920634921;0.0;0.0;39.7970451673988;0.0;0.0;100.0;0.0;39.6;0.0;0.0;201.0;0.0;13.52877089225765;0.0;5.982454079980713;10.2;0.0;62.0;201.0;0.0;245.0;0.0;25.0;24.0;3.0;37.532258064516135;0.0;3.3238397145110943;0.0;0.0;3.0;0.0;201.0;0.0;201.0;201.0;0.0;0.0;0.0;1.8358208955223885;0.0;0.0;13.817709832781794;0.0;0.934031970461554;0.0;102793.31109137504;5.0;26.0;2738.7990063022144;18.0;424.0;0.0;88.0;198.0;0.0;0.0;0.0;4.046969260941449;5.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;33.0;0.047619047619047616;0.0;0.0;7.201190377787747;0.0;0.0;33.0;0.0;0.0;0.0;0.0;21.0;0.0;7.201190377787747;0.0;1.5714285714285714;0.0;0.0;6.0;21.0;0.0;5.0;0.0;11.0;0.0;0.0;1.0;0.0;1.745743121887939;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;1.5714285714285714;0.0;0.2182178902359924;0.0;33.0;0.0;2.0;33.0;0.0;11.0;0.0;8.0;0.0;0.0;0.0;0.0;2.400396792595916;0.0
0.0;35.0;0.0;False;0.0;11.0;0.0;0.0;0.0;8.0;2.5;1.0;0.0;0.0;0.6857142857142857;0.0;0.0;60.0;0.12857142857142856;0.0;0.0;11.455210549767115;0.0;0.0;33.0;35.0;35.0;0.0;0.0;35.0;0.0;6.877682822608452;0.0;1.8571428571428568;0.0;0.0;11.0;35.0;0.0;13.0;35.0;11.0;0.0;0.0;4.0;0.0;1.9733518812058897;0.0;0.0;0.0;0.0;35.0;0.0;35.0;35.0;0.0;0.0;35.0;0.6;0.0;0.0;2.8857142857142857;0.0;0.4750055284950274;0.0;407.8010412905842;1.0;8.0;101.95026032264605;0.0;24.0;0.0;19.0;35.0;0.0;0.0;0.0;2.336052836975837;1.0
3.0;0.0;0.0;True;0.0;1075.0;210.1554979850238;0.0;0.0;15.0;7.5;75.0;8.713911420955132;0.0;2.5996794871794866;0.0;0.0;742.4342098012328;0.6976518620268621;0.0;0.0;45.44524983020315;0.0;0.0;98.9912279734977;0.0;24.266666666666666;0.0;0.0;3120.0;0.0;14.376482758648276;0.0;7.928495959973439;5.653333333333332;0.0;289.0;3120.0;0.0;1750.0;0.0;26.0;64.0;3.0;81.83391003460206;0.0;3.950174596872877;0.0;0.0;3.0;0.0;3120.0;0.0;3120.0;3120.0;0.0;0.0;0.0;2.4580128205128204;0.0;0.0;21.706228570988642;0.0;1.1805161717662005;0.0;1937151.3596089613;75.0;44.0;23671.743886976317;3.0;2825.0;0.0;333.0;1820.0;0.0;0.0;0.0;4.290994307985754;75.0
3.0;0.0;0.0;True;0.0;2604.0;0.0;0.0;0.0;16.0;24.0;3.0;5.033222956847166;0.0;2.048630705394191;0.0;0.0;5230.660607379594;0.4869884410195614;0.0;0.0;105.31678256645444;0.0;0.0;217.9441919741497;0.0;0.0;0.0;0.0;6025.0;0.0;14.278940596264613;0.0;5.973744241099952;8.333333333333334;0.0;522.0;6025.0;0.0;4449.0;0.0;63.0;13.0;6.0;124.71264367816092;0.0;3.4587294167403235;0.0;0.0;9.0;0.0;6025.0;0.0;6025.0;6025.0;0.0;0.0;0.0;1.8300414937759333;0.0;0.0;17.43734881329021;0.0;1.0997301511466056;0.0;8057007.034948656;3.0;50.0;64604.57253829798;11.0;7053.0;0.0;572.0;0.0;0.0;0.0;0.0;4.180734906264775;3.0
3.0;0.0;0.0;True;0.0;2604.0;336.05147758674605;0.0;0.0;16.0;24.0;136.0;14.148248311477447;0.0;2.048630705394191;0.0;0.0;5230.660607379594;0.4869884410195614;0.0;0.0;105.31678256645444;0.0;0.0;217.9441919741497;0.0;28.81617647058824;0.0;0.0;6025.0;0.0;14.278940596264613;0.0;5.973744241099952;8.639705882352942;0.0;522.0;6025.0;0.0;4449.0;0.0;63.0;136.0;3.0;124.71264367816092;0.0;3.4587294167403235;0.0;0.0;3.0;0.0;6025.0;0.0;6025.0;6025.0;0.0;0.0;0.0;1.8300414937759333;0.0;0.0;17.43734881329021;0.0;1.0997301511466056;0.0;8057007.034948656;136.0;50.0;64604.57253829798;7.25;7053.0;0.0;572.0;3919.0;0.0;0.0;0.0;4.180734906264775;136.0
0.0;0.0;0.0;True;0.0;2604.0;0.0;0.0;0.0;16.0;24.0;0.0;0.0;0.0;2.048630705394191;0.0;0.0;5230.660607379594;0.4869884410195614;0.0;0.0;105.31678256645444;0.0;0.0;217.9441919741497;0.0;0.0;0.0;0.0;6025.0;0.0;14.278940596264613;0.0;5.973744241099952;0.0;0.0;522.0;6025.0;0.0;4449.0;0.0;63.0;0.0;0.0;124.71264367816092;0.0;3.4587294167403235;0.0;0.0;0.0;0.0;6025.0;0.0;6025.0;6025.0;0.0;0.0;0.0;1.8300414937759333;0.0;0.0;17.43734881329021;0.0;1.0997301511466056;0.0;8057007.034948656;0.0;50.0;64604.57253829798;0.0;7053.0;0.0;572.0;0.0;0.0;0.0;0.0;4.180734906264775;0.0
3.0;0.0;0.0;True;0.0;433.0;154.39678889488806;0.0;0.0;20.0;6.666666666666668;19.0;3.241723604785665;0.0;1.7410468319559231;0.0;0.0;560.0;0.5315656565656566;0.0;0.0;46.35952156850802;0.0;0.0;142.62362713128297;0.0;35.421052631578945;0.0;0.0;1089.0;0.0;12.510717828615904;0.0;4.837193238315356;4.2105263157894735;0.0;139.0;1089.0;0.0;807.0;0.0;33.0;15.0;3.0;52.9568345323741;0.0;2.9343253775945897;0.0;0.0;3.0;0.0;1089.0;0.0;1089.0;1089.0;0.0;0.0;0.0;1.4839302112029384;0.0;0.0;14.18520998228431;0.0;1.139077398265893;0.0;488205.82730723795;19.0;34.0;9218.93900226954;3.0;1240.0;0.0;173.0;673.0;0.0;0.0;0.0;3.816442658405906;19.0
0.0;0.0;0.0;False;0.0;187.0;0.0;0.0;0.0;8.0;3.0;0.0;0.0;0.0;3.469879518072289;0.0;0.0;58.95445336320968;0.858433734939759;0.0;0.0;22.177163401076864;0.0;0.0;33.0;0.0;0.0;0.0;0.0;996.0;0.0;10.836995338722318;0.0;8.784589693904188;0.0;0.0;85.0;996.0;0.0;197.0;0.0;11.0;0.0;0.0;14.3;0.0;3.2853776775628662;0.0;0.0;0.0;0.0;996.0;0.0;996.0;996.0;0.0;0.0;0.0;3.4427710843373496;0.0;0.0;16.258004059063556;0.0;0.8450501199054806;0.0;36322.69469600544;0.0;13.0;2540.0485801402397;0.0;384.0;0.0;98.0;0.0;0.0;0.0;0.0;3.3349220245895754;0.0
3.0;0.0;0.0;False;0.0;302.0;120.91525958289962;0.0;0.0;12.0;3.5;2.0;2.8284271247461903;0.0;4.3228346456692925;0.0;0.0;124.53953827094273;1.0039370078740155;0.0;0.0;34.83302132380789;0.0;0.0;124.53953827094273;42.75;85.5;0.0;0.0;254.0;0.0;22.52704401015817;0.0;13.237674590004625;5.0;0.0;137.0;254.0;0.0;559.0;85.5;36.0;7.0;4.0;25.350364963503647;0.0;4.052609125094502;0.0;0.0;5.0;0.0;254.0;0.0;254.0;254.0;0.0;0.0;128.25;3.5354330708661417;0.0;0.0;27.569533569031638;0.0;1.2052193197358436;0.0;159813.26606949794;2.0;23.0;6304.180089698018;6.0;861.0;0.0;160.0;171.0;0.0;0.0;0.0;6.713660064280576;2.0
0.0;0.0;0.0;False;0.0;23.0;0.0;0.0;0.0;8.0;2.5;0.0;0.0;0.0;1.018181818181818;0.0;0.0;60.0;0.20909090909090908;0.0;0.0;10.224607896619784;0.0;0.0;33.0;0.0;0.0;0.0;0.0;55.0;0.0;6.560402870613372;0.0;2.3604326083317937;0.0;0.0;18.0;55.0;0.0;33.0;0.0;11.0;0.0;0.0;7.666666666666668;0.0;2.1030681450907918;0.0;0.0;0.0;0.0;55.0;0.0;55.0;55.0;0.0;0.0;0.0;0.9454545454545454;0.0;0.0;3.4069727490478265;0.0;0.5416958034121581;0.0;2106.691695714591;0.0;12.0;274.7858733540771;0.0;56.0;0.0;30.0;0.0;0.0;0.0;0.0;2.360876399504509;0.0
3.0;0.0;0.0;False;0.0;399.0;97.85976360758968;0.0;0.0;14.0;4.8;30.0;8.36034702024088;0.0;2.4924154025670946;0.0;0.0;390.7664342356993;0.6331388564760794;0.0;0.0;38.413457608019655;0.0;0.0;81.40967379910403;0.0;17.866666666666667;0.0;0.0;857.0;0.0;11.912819971473727;0.0;6.436550098412655;5.366666666666666;0.0;140.0;857.0;0.0;783.0;0.0;22.0;46.0;3.0;45.6;0.0;3.1344413751357445;0.0;0.0;3.0;0.0;857.0;0.0;857.0;857.0;0.0;0.0;0.0;2.2392065344224044;0.0;0.0;15.283716113617766;0.0;1.017317022865044;0.0;400269.7292666393;30.0;32.0;8777.84494005788;3.0;1182.0;0.0;172.0;536.0;0.0;0.0;0.0;3.7134827438566833;30.0
0.0;0.0;0.0;False;0.0;36.0;77.36493607140986;0.0;0.0;9.0;3.75;3.0;0.0;0.0;0.3104693140794224;0.0;0.0;154.53384382031274;0.04783393501805053;0.0;0.0;10.125453717489508;0.0;0.0;41.20902501875006;0.0;44.66666666666666;0.0;0.0;277.0;0.0;4.229613351529811;0.0;0.7236407383108149;0.0;0.0;24.0;277.0;0.0;30.0;0.0;13.0;0.0;0.0;6.75;0.0;1.2293924716793494;0.0;0.0;0.0;0.0;277.0;0.0;277.0;277.0;0.0;0.0;67.0;0.2743682310469314;0.0;0.0;1.1768104306568294;0.0;0.28979440713971616;0.0;2247.277580174191;3.0;9.0;332.93001187765793;0.0;66.0;0.0;33.0;134.0;0.0;0.0;0.0;1.4686329527696018;3.0
3.0;0.0;0.0;False;0.0;40.0;55.86143571373726;0.0;0.0;10.0;4.5;2.0;0.0;0.0;1.15;0.0;0.0;209.28146997790387;0.2125;0.0;0.0;19.273167709977482;0.0;0.0;46.50699332842308;19.75;39.5;0.0;0.0;160.0;0.0;7.3576919237403535;0.0;2.675567129194453;3.0;0.0;25.0;160.0;0.0;44.0;39.5;14.0;3.0;3.0;8.8;0.0;2.220225780348312;0.0;0.0;3.0;0.0;160.0;0.0;160.0;160.0;0.0;0.0;59.25;1.0375;0.0;0.0;4.715725082719424;0.0;0.6283401314214436;0.0;3821.608561066157;2.0;11.0;434.27370012115415;3.0;84.0;0.0;36.0;79.0;0.0;0.0;0.0;2.5580062991351475;2.0
0.0;33.0;0.0;False;0.0;12.0;0.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;0.7741935483870968;0.0;0.0;48.0;0.12903225806451613;0.0;0.0;10.217446509952019;0.0;0.0;33.0;33.0;33.0;0.0;0.0;93.0;0.0;7.206676427677313;0.0;2.096774193548387;0.0;0.0;12.0;93.0;0.0;12.0;33.0;11.0;0.0;0.0;3.5;0.0;2.065036531535905;0.0;0.0;0.0;0.0;93.0;0.0;93.0;93.0;0.0;0.0;33.0;0.6774193548387096;0.0;0.0;2.870967741935484;0.0;0.4228733609284098;0.0;356.82591112926116;1.0;7.0;101.95026032264605;0.0;24.0;0.0;19.0;33.0;0.0;0.0;0.0;2.4456217856924605;1.0
3.0;57.0;6.0;False;0.0;40.0;0.0;0.0;0.0;11.0;5.333333333333333;1.0;0.0;0.0;2.032258064516129;0.0;0.0;239.85392555885258;0.5774193548387097;0.0;0.0;51.39772974589509;0.0;0.0;44.97261104228487;57.0;57.0;6.0;6.0;155.0;0.0;12.097900581323286;0.0;5.687630335743062;3.0;0.0;19.0;155.0;0.0;67.0;57.0;13.0;3.0;3.0;15.789473684210524;0.0;3.340688714806177;6.0;0.0;3.0;0.0;155.0;6.0;155.0;155.0;0.0;6.0;57.0;1.8774193548387097;0.0;0.0;18.80226584864827;0.0;1.3661118897418152;0.0;8595.134589691363;1.0;15.0;544.3585240137863;3.0;107.0;0.0;34.0;57.0;0.0;0.0;0.0;3.718013983959489;1.0
3.0;0.0;0.0;False;0.0;435.0;101.0;0.0;0.0;16.0;6.0;4.0;22.464787260658994;0.0;6.838407494145199;0.0;0.0;539.1509021939755;1.6359317497490802;0.0;0.0;101.73674195998743;0.0;0.0;93.76537429460444;0.0;50.5;0.0;0.0;427.0;0.0;23.580469737961607;0.0;21.75520113884257;28.0;0.0;151.0;427.0;0.0;640.0;0.0;24.0;52.0;12.75;57.615894039735096;0.0;4.759439389950843;0.0;0.0;28.5;0.0;427.0;0.0;427.0;427.0;0.0;0.0;50.5;5.793911007025763;0.0;0.0;68.26344750742462;0.0;1.5549656425822236;0.0;469323.8616834724;4.0;40.0;8145.73599013843;43.75;1075.0;0.0;191.0;202.0;0.0;0.0;0.0;6.176559147614572;4.0
3.0;0.0;0.0;False;0.0;281.0;104.03893501953968;0.0;0.0;13.0;5.0;10.0;5.8013408411810765;0.0;2.7766497461928936;0.0;0.0;286.7970000576925;0.7582487309644671;0.0;0.0;48.217307984550935;0.0;0.0;57.3594000115385;0.0;32.9;0.0;0.0;591.0;0.0;13.770312570875266;0.0;8.083327170348905;7.9;0.0;72.0;591.0;0.0;479.0;0.0;16.0;16.0;3.0;54.63888888888889;0.0;3.7703369410819687;0.0;0.0;4.5;0.0;591.0;0.0;591.0;591.0;0.0;0.0;0.0;2.5668358714043995;0.0;0.0;22.967036068774647;0.0;1.2719099560633735;0.0;275889.819311612;10.0;28.0;5049.3307042287925;13.75;760.0;0.0;100.0;329.0;0.0;0.0;0.0;4.20179900262617;10.0
3.0;0.0;0.0;False;0.0;204.0;82.05790638323647;0.0;0.0;11.0;5.333333333333333;6.0;0.8164965809277259;0.0;1.4304932735426008;0.0;0.0;239.85392555885258;0.4517937219730942;0.0;0.0;38.49225551596509;0.0;0.0;44.97261104228487;0.0;33.5;0.0;0.0;446.0;0.0;10.158938258115024;0.0;4.250568384261354;3.333333333333333;0.0;122.0;446.0;0.0;365.0;0.0;13.0;5.0;3.0;13.377049180327866;0.0;3.070496508446824;0.0;0.0;3.0;0.0;446.0;0.0;446.0;446.0;0.0;0.0;0.0;1.3834080717488793;0.0;0.0;13.03068459647909;0.0;1.105871525770991;0.0;54106.825235736585;6.0;16.0;4044.7504159067794;3.0;569.0;0.0;138.0;201.0;0.0;0.0;0.0;3.2239780338699577;6.0
2.0;0.0;0.0;True;0.0;817.0;140.6036818466615;0.0;0.0;17.0;5.25;43.0;7.500904338243013;0.0;2.3769751693002257;0.0;0.0;531.3701693625442;0.5790105342362679;0.0;0.0;46.552147302189205;0.0;0.0;106.27403387250885;0.0;21.44186046511628;0.0;0.0;2215.0;0.0;13.822430838706836;0.0;6.6564355548035685;7.6976744186046515;0.0;212.0;2215.0;0.0;1469.0;0.0;26.0;43.0;3.0;69.36792452830188;0.0;3.473109100216825;0.0;0.0;6.0;0.0;2215.0;0.0;2215.0;2215.0;0.0;0.0;0.0;2.143566591422122;0.0;0.0;17.225797384843563;0.0;1.067967823671322;0.0;1261337.2802363012;43.0;36.0;18183.2927655444;9.5;2286.0;0.0;248.0;922.0;0.0;0.0;0.0;4.091447098002334;43.0
3.0;52.0;0.0;False;0.0;53.0;0.0;0.0;0.0;18.0;5.0;1.0;0.0;0.0;1.804878048780488;0.0;0.0;625.4887502163467;0.4573170731707317;0.0;0.0;71.61235388480056;0.0;0.0;125.09775004326937;52.0;52.0;0.0;0.0;82.0;0.0;16.25959517470866;0.0;5.590688371596423;3.0;0.0;28.0;82.0;0.0;92.0;52.0;30.0;3.0;3.0;16.089285714285715;0.0;3.477050843098548;0.0;0.0;3.0;0.0;82.0;0.0;82.0;82.0;0.0;0.0;52.0;1.6219512195121952;0.0;0.0;17.153421997357032;0.0;1.033993873445192;0.0;12812.199067321255;1.0;17.0;796.3186989678028;3.0;145.0;0.0;45.0;52.0;0.0;0.0;0.0;4.389772131632841;1.0
3.0;0.0;0.0;False;0.0;100.0;33.09380606699689;0.0;0.0;14.0;4.0;5.0;0.4472135954999579;0.0;3.461988304093567;0.0;0.0;279.8405867712338;0.6617933723196879;0.0;0.0;53.415874169885605;0.0;0.0;79.95445336320968;0.0;14.8;0.0;0.0;171.0;0.0;18.1709794721196;0.0;10.373366909671592;3.2;0.0;31.0;171.0;0.0;135.0;0.0;21.0;4.0;3.0;24.19354838709677;0.0;4.056396376734833;0.0;0.0;3.0;0.0;171.0;0.0;171.0;171.0;0.0;0.0;0.0;2.801169590643275;0.0;0.0;24.486450611754798;0.0;1.1033855950813114;0.0;31404.122411453183;5.0;15.0;1298.037059673398;3.0;235.0;0.0;46.0;74.0;0.0;0.0;0.0;5.28733387945225;5.0
3.0;0.0;0.0;False;0.0;178.0;39.597979746446654;0.0;0.0;17.0;4.0;8.0;0.0;0.0;3.1631205673758864;0.0;0.0;306.4920712256371;0.5773387369132049;0.0;0.0;71.85041362935459;0.0;0.0;87.56916320732489;0.0;14.0;0.0;0.0;141.0;0.0;21.89999510995641;0.0;10.233265591229065;3.0;0.0;40.0;141.0;0.0;235.0;0.0;23.0;3.0;3.0;33.375;0.0;4.474695259982089;0.0;0.0;3.0;0.0;141.0;0.0;141.0;141.0;0.0;0.0;0.0;2.517730496453901;0.0;0.0;29.382469063520603;0.0;1.1452326361770722;0.0;79689.53962125973;8.0;15.0;2387.701561685685;3.0;413.0;0.0;55.0;112.0;0.0;0.0;0.0;5.9409283948304346;8.0
4.0;0.0;0.0;False;0.0;178.0;0.0;0.0;0.0;17.0;4.0;1.0;0.0;0.0;3.1631205673758864;0.0;0.0;306.4920712256371;0.5773387369132049;0.0;0.0;71.85041362935459;0.0;0.0;87.56916320732489;0.0;0.0;0.0;0.0;141.0;0.0;21.89999510995641;0.0;10.233265591229065;4.0;0.0;40.0;141.0;0.0;235.0;0.0;23.0;4.0;4.0;33.375;0.0;4.474695259982089;0.0;0.0;4.0;0.0;141.0;0.0;141.0;141.0;0.0;0.0;0.0;2.517730496453901;0.0;0.0;29.382469063520603;0.0;1.1452326361770722;0.0;79689.53962125973;1.0;15.0;2387.701561685685;4.0;413.0;0.0;55.0;0.0;0.0;0.0;0.0;5.9409283948304346;1.0
3.0;0.0;0.0;False;0.0;53.0;34.64101615137755;0.0;0.0;14.0;6.0;3.0;1.7320508075688772;0.0;3.6595744680851054;0.0;0.0;322.64662506490413;0.898936170212766;0.0;0.0;41.577979576761926;0.0;0.0;53.77443751081736;0.0;20.0;0.0;0.0;94.0;0.0;11.922291730072224;0.0;9.89164065970191;4.0;0.0;31.0;94.0;0.0;70.0;0.0;15.0;6.0;3.0;15.387096774193544;0.0;3.521675211281457;0.0;0.0;3.0;0.0;94.0;0.0;94.0;94.0;0.0;0.0;30.0;3.5319148936170213;0.0;0.0;20.457545145838683;0.0;1.0840480369520458;0.0;10626.4722988414;3.0;18.0;690.6093108261706;4.5;123.0;0.0;49.0;60.0;0.0;0.0;0.0;3.740373138448221;3.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;33.0;0.047619047619047616;0.0;0.0;7.201190377787747;0.0;0.0;33.0;0.0;0.0;0.0;0.0;21.0;0.0;7.201190377787747;0.0;1.5714285714285714;0.0;0.0;6.0;21.0;0.0;5.0;0.0;11.0;0.0;0.0;1.0;0.0;1.745743121887939;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;1.5714285714285714;0.0;0.2182178902359924;0.0;33.0;0.0;2.0;33.0;0.0;11.0;0.0;8.0;0.0;0.0;0.0;0.0;2.400396792595916;0.0
23.0;69.0;0.0;False;0.0;74.0;0.0;0.0;0.0;10.0;4.0;1.0;0.0;0.0;3.453488372093023;0.0;0.0;83.04820237218406;0.7325581395348837;0.0;0.0;20.29864328368608;0.0;0.0;41.20902501875006;69.0;69.0;0.0;0.0;86.0;0.0;11.927728066380908;0.0;9.146214546262788;23.0;0.0;25.0;86.0;0.0;104.0;69.0;13.0;23.0;23.0;26.64;0.0;3.3996056744054983;0.0;0.0;23.0;0.0;86.0;0.0;86.0;86.0;0.0;0.0;69.0;3.255813953488372;0.0;0.0;14.864058620390336;0.0;0.9097435786709179;0.0;25730.91336561697;1.0;18.0;965.8751263369734;23.0;178.0;0.0;43.0;69.0;0.0;0.0;0.0;3.8060539291539084;1.0
