blame_merge_priorityMinor_max;Maximum Depth_75%;blame_merge_priorityMajor_max;Maximum Depth_std;Mit;issues_priorityMajor_mean;NumberOfModifiers_max;PMi;MaxNumberOfNestedBlocks_mean;blamemerge_priorityMinor_min;Average Complexity*;MaxNumberOfNestedBlocks_25%;HMi;Maximum Depth_max;blamemerge_priorityMajor_std;issues_priorityMajor_min;issues_priorityMinor_max;issues_priorityMinor_min;blamemerge_priorityMinor_std;NumberOfMathOperations_count;Ait;blamemerge_priorityMajor_count;NumberOfMathOperations_min;NOPa;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_max;Maximum Depth_mean;blamemerge_priorityMajor_min;Bugged;blamemerge_priorityMinor_count;MaxNumberOfNestedBlocks_count;Ai;blame_merge_priorityMajor_min;NM;NumberOfMathOperations_std;NumberOfMathOperations_75%;HMd;issues_priorityMajor_std;Maximum Block Depth;NMIR;issues_priorityMajor_max;NF;blamemerge_priorityMinor_mean;PMd;NMI;issues_priorityMinor_std;NMA;NumberOfModifiers_mean;MaxNumberOfNestedBlocks_50%;Mo;NumberOfModifiers_std;Average Statements per Method;NumberOfModifiers_25%;Ao;Maximum Depth_25%;issues_priorityMinor_count;NumberOfModifiers_count;NumberOfModifiers_75%;blame_merge_priorityMinor_min;NumberOfMathOperations_max;NumberOfMethods_Mood;blamemerge_priorityMajor_max;Md;Ma;Mi;Maximum Depth_count;blame_merge_priorityMajor_std;SIX;Maximum Depth_min;issues_priorityMinor_mean;blame_merge_priorityMinor_std;MaxNumberOfNestedBlocks_std;Maximum Depth_50%;blame_merge_priorityMajor_mean;NumberOfMathOperations_mean;NumberOfModifiers_50%;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfMathOperations_50%;blamemerge_priorityMajor_mean;Ad;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Av;Average Block Depth;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_min;issues_priorityMajor_count;blame_merge_priorityMajor_count;Maximum Complexity*;PMR
0.0;3.0;0.0;0.0;0.0;0.9308943089430894;1.0;0.0;0.4;0.0;1.59;0.0;0.0;3.0;0.1918390243704816;0.0;1.0;0.0;0.1918390243704816;5.0;0.0;11630.0;0.0;0.0;1.0;2.0;3.0;0.0;False;11630.0;5.0;0.0;0.0;4.0;0.4472135954999579;0.0;3.0;0.25389193181923353;6.0;0.0;1.0;5.0;0.9617368873602752;3.0;0.0;0.25389193181923353;6.0;1.0;0.0;0.0;0.0;2.31;1.0;0.0;3.0;492.0;5.0;1.0;0.0;1.0;4.0;1.0;6.0;6.0;0.0;5.0;0.0;0.0;3.0;0.06910569105691057;0.0;0.8944271909999161;3.0;0.0;0.2;1.0;1.0;0.0;0.0;0.03826311263972485;5.0;0.0;0.0;3.0;2.43;0.0;0.0;492.0;0.0;8.0;0.5
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.26343492618922754;1.0;0.0;0.0;0.26343492618922754;0.0;0.0;5799.0;0.0;0.0;1.0;0.0;0.0;0.0;False;5799.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.924987066735644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;435.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07501293326435593;0.0;0.0;0.0;0.0;1.0;0.0;0.0;435.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.9470404984423676;1.0;0.0;5.0;0.0;2.7;5.0;0.0;0.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;1.0;0.0;18580.0;0.0;0.0;1.0;5.0;0.0;0.0;False;18580.0;1.0;0.0;0.0;9.0;0.0;0.0;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;1.0;5.0;0.0;0.0;6.26;1.0;0.0;0.0;642.0;1.0;1.0;0.0;0.0;9.0;1.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0529595015576324;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.03643702906350915;7.0;5.0;0.0;0.0;2.69;0.0;5.0;642.0;0.0;16.0;0.7142857140000001
0.0;0.0;0.0;0.0;0.0;0.9470404984423676;2.0;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;1.0;0.0;18580.0;0.0;0.0;1.0;0.0;0.0;0.0;False;18580.0;1.0;0.0;0.0;9.0;0.0;0.0;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;2.0;0.0;0.0;0.0;6.26;2.0;0.0;0.0;642.0;1.0;2.0;0.0;0.0;9.0;1.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0529595015576324;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.03643702906350915;7.0;0.0;0.0;0.0;2.69;0.0;0.0;642.0;0.0;16.0;0.7142857140000001
0.0;0.0;0.0;0.0;0.0;0.9470404984423676;1.0;0.0;3.0;0.0;2.7;3.0;0.0;0.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;1.0;0.0;18580.0;8.0;0.0;1.0;3.0;0.0;0.0;False;18580.0;1.0;0.0;0.0;9.0;0.0;8.0;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;1.0;3.0;0.0;0.0;6.26;1.0;0.0;0.0;642.0;1.0;1.0;0.0;8.0;9.0;1.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0529595015576324;0.0;0.0;0.0;0.0;8.0;1.0;1.0;8.0;8.0;0.03643702906350915;7.0;3.0;0.0;0.0;2.69;0.0;3.0;642.0;0.0;16.0;0.7142857140000001
0.0;4.5;0.0;1.4142135623730951;0.0;0.9470404984423676;0.0;0.0;0.0;0.0;2.7;0.0;0.0;5.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;0.0;0.0;18580.0;0.0;0.0;1.0;0.0;4.0;0.0;False;18580.0;0.0;0.0;0.0;9.0;0.0;0.0;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;0.0;0.0;0.0;0.0;6.26;0.0;0.0;3.5;642.0;0.0;0.0;0.0;0.0;9.0;1.0;14.0;14.0;0.0;2.0;0.0;0.0;3.0;0.0529595015576324;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03643702906350915;7.0;0.0;0.0;0.0;2.69;0.0;0.0;642.0;0.0;16.0;0.7142857140000001
0.0;2.0;0.0;0.0;0.0;0.9470404984423676;10.0;0.0;0.4166666666666667;0.0;2.7;0.0;0.0;2.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;12.0;0.0;18580.0;0.0;0.0;1.0;2.0;2.0;0.0;False;18580.0;12.0;0.0;0.0;9.0;0.2886751345948129;0.0;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;1.8333333333333333;0.0;0.0;2.5878504008094625;6.26;1.0;0.0;2.0;642.0;12.0;1.0;0.0;1.0;9.0;1.0;14.0;14.0;0.0;5.0;0.0;0.0;2.0;0.0529595015576324;0.0;0.6685579234215215;2.0;0.0;0.08333333333333333;1.0;1.0;0.0;0.0;0.03643702906350915;7.0;1.0;0.0;0.0;2.69;0.0;0.0;642.0;0.0;16.0;0.7142857140000001
0.0;3.75;0.0;1.5;0.0;0.9470404984423676;8.0;0.0;0.75;0.0;2.7;0.0;0.0;6.0;0.18737999282407106;0.0;1.0;0.0;0.18737999282407106;4.0;0.0;18580.0;0.0;0.0;1.0;3.0;3.75;0.0;False;18580.0;4.0;0.0;0.0;9.0;0.5;0.25;4.0;0.22412727937240826;8.0;0.0;1.0;7.0;0.9635629709364908;10.0;0.0;0.22412727937240826;14.0;2.75;0.0;0.0;3.5;6.26;1.0;0.0;3.0;642.0;4.0;2.75;0.0;1.0;9.0;1.0;14.0;14.0;0.0;4.0;0.0;0.0;3.0;0.0529595015576324;0.0;1.5;3.0;0.0;0.25;1.0;1.0;0.0;0.0;0.03643702906350915;7.0;0.75;0.0;0.0;2.69;0.0;0.0;642.0;0.0;16.0;0.7142857140000001
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;435.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.9442622950819672;9.0;0.0;1.0;0.0;2.43;1.0;0.0;0.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;1.0;0.0;21718.0;0.0;0.0;1.0;1.0;0.0;0.0;False;21718.0;1.0;0.0;0.0;20.0;0.0;0.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;9.0;1.0;0.0;0.0;4.96;9.0;0.0;0.0;610.0;1.0;9.0;0.0;0.0;20.0;1.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0;0.05573770491803279;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.02933050925499585;9.0;1.0;0.0;2.0;3.47;0.0;1.0;610.0;0.0;20.0;0.56
0.0;0.0;0.0;0.0;0.0;0.9442622950819672;9.0;0.0;0.0;0.0;2.43;0.0;0.0;0.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;1.0;0.0;21718.0;0.0;0.0;1.0;0.0;0.0;0.0;False;21718.0;1.0;0.0;0.0;20.0;0.0;0.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;9.0;0.0;0.0;0.0;4.96;9.0;0.0;0.0;610.0;1.0;9.0;0.0;0.0;20.0;1.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0;0.05573770491803279;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.02933050925499585;9.0;0.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;3.0;0.0;0.0;0.0;0.9442622950819672;1.0;0.0;0.0;0.0;2.43;0.0;0.0;3.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;3.0;0.0;21718.0;0.0;0.0;1.0;0.0;3.0;0.0;False;21718.0;3.0;0.0;0.0;20.0;0.5773502691896258;1.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;1.0;0.0;0.0;0.0;4.96;1.0;0.0;3.0;610.0;3.0;1.0;0.0;1.0;20.0;1.0;25.0;25.0;0.0;4.0;0.0;0.0;3.0;0.05573770491803279;0.0;0.0;3.0;0.0;0.6666666666666666;1.0;1.0;0.5;1.0;0.02933050925499585;9.0;0.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;0.0;0.0;0.0;0.0;0.9442622950819672;0.0;0.0;0.0;0.0;2.43;0.0;0.0;0.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;1.0;0.0;21718.0;0.0;0.0;1.0;0.0;0.0;0.0;False;21718.0;1.0;0.0;0.0;20.0;0.0;0.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;0.0;0.0;0.0;0.0;4.96;0.0;0.0;0.0;610.0;1.0;0.0;0.0;0.0;20.0;1.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0;0.05573770491803279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02933050925499585;9.0;0.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;3.0;0.0;0.0;0.0;0.9442622950819672;1.0;0.0;0.0;0.0;2.43;0.0;0.0;3.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;1.0;0.0;21718.0;0.0;0.0;1.0;0.0;3.0;0.0;False;21718.0;1.0;0.0;0.0;20.0;0.0;0.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;1.0;0.0;0.0;0.0;4.96;1.0;0.0;3.0;610.0;1.0;1.0;0.0;0.0;20.0;1.0;25.0;25.0;0.0;1.0;0.0;0.0;3.0;0.05573770491803279;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.02933050925499585;9.0;0.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;0.0;0.0;0.0;0.0;0.9442622950819672;0.0;0.0;0.0;0.0;2.43;0.0;0.0;0.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;1.0;0.0;21718.0;0.0;0.0;1.0;0.0;0.0;0.0;False;21718.0;1.0;0.0;0.0;20.0;0.0;0.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;0.0;0.0;0.0;0.0;4.96;0.0;0.0;0.0;610.0;1.0;0.0;0.0;0.0;20.0;1.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0;0.05573770491803279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02933050925499585;9.0;0.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;2.0;0.0;0.0;0.0;0.9442622950819672;10.0;0.0;1.08;0.0;2.43;0.0;0.0;2.0;0.16873512215008224;0.0;1.0;0.0;0.16873512215008224;25.0;0.0;21718.0;0.0;0.0;1.0;6.0;2.0;0.0;False;21718.0;25.0;0.0;0.0;20.0;0.99498743710662;1.0;11.0;0.22960277697234044;9.0;0.0;1.0;9.0;0.9706694907450042;14.0;0.0;0.22960277697234044;25.0;5.6;1.0;0.0;4.51848057057532;4.96;1.0;0.0;2.0;610.0;25.0;10.0;0.0;4.0;20.0;1.0;25.0;25.0;0.0;4.0;0.0;0.0;2.0;0.05573770491803279;0.0;1.469693845669907;2.0;0.0;0.64;9.0;1.0;0.0;0.0;0.02933050925499585;9.0;2.0;0.0;2.0;3.47;0.0;0.0;610.0;0.0;20.0;0.56
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.28659462444862155;1.0;0.0;0.0;0.28659462444862155;0.0;0.0;4819.0;0.0;0.0;1.0;0.0;0.0;0.0;False;4819.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.9097323096078024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;435.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09026769039219756;0.0;0.0;0.0;0.0;1.0;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.7272727272727273;0.0;2.0;0.5;0.0;2.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;220.0;0.0;0.0;0.0;1.0;2.0;1.0;False;220.0;11.0;0.0;0.0;11.0;0.4045199174779452;0.0;3.0;0.0;3.0;0.0;1.0;1.0;0.0;11.0;0.0;0.0;14.0;1.5454545454545454;1.0;0.0;1.2135597524338355;3.0;1.0;0.0;2.0;447.0;11.0;1.0;0.0;1.0;11.0;1.0;14.0;14.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.4670993664969138;2.0;0.0;0.18181818181818185;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.65;0.0;0.0;447.0;0.0;4.0;0.7857142859999999
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.9230769230769232;0.0;2.44;0.0;0.0;2.0;0.2812212443893857;1.0;0.0;0.0;0.0;13.0;0.0;209.0;0.0;0.0;0.0;3.0;2.0;0.0;False;209.0;13.0;0.0;0.0;13.0;0.3755338080994053;0.0;3.0;0.0;5.0;0.0;1.0;5.0;0.0;13.0;0.0;0.0;16.0;1.4615384615384617;1.0;0.0;1.1266014242982159;3.94;1.0;0.0;2.0;459.0;13.0;1.0;0.0;1.0;13.0;1.0;16.0;16.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;1.0377490433255416;2.0;0.0;0.15384615384615385;1.0;1.0;0.0;0.0;0.9138755980861244;5.0;1.0;0.0;0.0;1.96;0.0;0.0;459.0;0.0;8.0;0.8125
0.0;2.0;0.0;0.0;0.0;1.0;25.0;0.0;0.7894736842105263;0.0;2.46;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;587.0;0.0;0.0;0.0;4.0;2.0;1.0;False;587.0;19.0;0.0;0.0;19.0;1.640139774388806;0.5;4.0;0.0;5.0;0.0;1.0;9.0;0.0;20.0;0.0;0.0;24.0;6.2105263157894735;1.0;0.0;8.991223791184263;4.58;1.0;0.0;2.0;462.0;19.0;10.0;0.0;7.0;19.0;1.0;24.0;24.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0841764600337105;2.0;0.0;0.631578947368421;1.0;1.0;0.0;0.0;1.0;9.0;1.0;0.0;0.0;2.19;0.0;0.0;462.0;0.0;14.0;0.833333333
0.0;0.0;0.0;0.0;0.0;1.0;1028.0;0.0;0.6;0.0;4.0;0.0;0.0;0.0;0.4502913152466315;1.0;0.0;0.0;0.0;5.0;0.0;83.0;0.0;0.0;0.0;1.0;0.0;0.0;False;83.0;5.0;0.0;0.0;6.0;1.7888543819998317;0.0;3.0;0.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;6.0;413.6;1.0;0.0;560.8678988852902;13.0;4.0;0.0;0.0;453.0;5.0;1028.0;0.0;4.0;6.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.8;4.0;4.0;0.0;0.0;0.7228915662650602;3.0;1.0;0.0;0.0;1.73;0.0;0.0;453.0;0.0;8.0;0.0
0.0;2.0;0.0;0.0;0.0;0.962719298245614;25.0;0.0;0.75;0.0;2.93;0.0;0.0;2.0;0.32578098996294524;0.0;1.0;0.0;0.32578098996294524;12.0;0.0;142.0;0.0;0.0;1.0;3.0;2.0;0.0;False;142.0;12.0;0.0;0.0;12.0;0.6513389472789295;0.25;0.0;0.18965687971271591;5.0;0.0;1.0;4.0;0.11971830985915492;14.0;0.0;0.18965687971271591;14.0;3.0;1.0;0.0;6.92820323027551;5.57;1.0;0.0;2.0;456.0;12.0;1.0;0.0;2.0;12.0;1.0;14.0;14.0;0.0;2.0;0.0;0.0;2.0;0.03728070175438596;0.0;0.8660254037844386;2.0;0.0;0.3333333333333333;1.0;1.0;0.0;0.0;0.8802816901408451;4.0;1.0;0.0;0.0;2.12;0.0;0.0;456.0;0.0;8.0;1.0
0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.5;0.0;1.5;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;2.0;0.0;0.0;2.0;0.7071067811865476;0.75;2.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;8.0;0.5;0.0;0.0;2.5;8.0;0.0;0.0;435.0;2.0;8.0;0.0;1.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.5;8.0;8.0;0.25;0.5;0.0;1.0;0.75;0.0;0.0;1.27;0.0;0.0;435.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1028.0;0.0;0.3333333333333333;0.0;1.5;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;204.0;0.0;0.0;0.0;1.0;2.0;1.0;False;204.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;343.3333333333333;0.0;0.0;592.9387264577457;3.0;1.0;0.0;2.0;435.0;3.0;514.5;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.5773502691896258;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;1.29;0.0;0.0;435.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;306.0;0.0;0.0;0.0;0.0;2.0;1.0;False;306.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;435.0;7.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.12;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;False;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.43;1.0;0.0;2.0;12.0;7.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.17;0.0;0.0;12.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;306.0;0.0;0.0;0.0;0.0;2.0;1.0;False;306.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;435.0;4.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.26;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;306.0;0.0;0.0;0.0;0.0;2.0;1.0;False;306.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;435.0;4.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.26;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1028.0;0.0;1.0;0.0;2.13;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;366.0;0.0;0.0;0.0;5.0;2.0;1.0;False;366.0;9.0;0.0;0.0;0.0;0.7264831572567789;1.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;115.77777777777777;1.0;0.0;342.08579982870435;5.13;1.0;0.0;2.0;435.0;9.0;4.0;0.0;2.0;9.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5811388300841898;2.0;0.0;0.4444444444444444;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.45;0.0;0.0;435.0;0.0;6.0;0.0
0.0;2.5;0.0;0.5773502691896258;0.0;1.0;1.0;0.0;0.3333333333333333;0.0;1.33;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;284.0;0.0;0.0;0.0;1.0;2.333333333333333;1.0;False;284.0;3.0;0.0;0.0;0.0;0.5773502691896258;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.33;1.0;0.0;2.0;435.0;3.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.5773502691896258;2.0;0.0;0.6666666666666666;1.0;1.0;0.5;1.0;1.0;0.0;0.5;0.0;0.0;1.13;0.0;0.0;435.0;0.0;2.0;0.0
0.0;3.0;0.0;0.7559289460184544;0.0;0.9415584415584416;2.0;0.0;0.42105263157894735;0.0;1.73;0.0;0.0;4.0;0.4736589251338553;0.0;1.0;0.0;0.4736589251338553;19.0;0.0;823.0;0.0;0.0;1.0;2.0;2.5;0.0;False;823.0;19.0;0.0;0.0;0.0;0.4588314677411235;0.0;0.0;0.2348308013314377;4.0;0.0;1.0;0.0;0.33900364520048604;0.0;0.0;0.2348308013314377;0.0;1.1578947368421053;0.0;0.0;0.3746343246326776;9.74;1.0;0.0;2.0;462.0;19.0;1.0;0.0;2.0;19.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;0.05844155844155844;0.0;0.606976978666884;2.0;0.0;0.10526315789473684;1.0;1.0;0.0;0.0;0.660996354799514;0.0;1.0;0.0;0.0;1.34;0.0;0.0;462.0;0.0;5.0;0.0
0.0;3.0;0.0;0.5773502691896257;0.0;1.0;2.0;0.0;0.6666666666666666;0.0;2.44;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;484.0;0.0;0.0;0.0;1.0;2.5;1.0;False;484.0;9.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;1.0;0.0;0.5;11.56;1.0;0.0;2.0;435.0;9.0;2.0;0.0;2.0;9.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.5;2.5;0.0;0.2222222222222222;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.95;0.0;0.0;435.0;0.0;6.0;0.0
