NumberOfComparisons;NPathComplexity;NumberOfAnonymousClasses;BooleanExpressionComplexity;NumberOfNumbers;NumberOfUniqueWords;NestedIfElseDepth;NumberOfProtectedMethod;ExecutableStatementCount;ThrowsCount;NCSSForThisFile;NumberOfParameters_CK;NCSSForThisMethod;NumberOfLogStatements;IsConstructor;AnonymousInnerClassLength;CyclomaticComplexity;NumberOfAssignments;NumberOfModifiers;NCSSForThisClass;Returns;NumberOfLoops;ClassDataAbstractionCoupling;NumberOfTryCatch;NestedForDepth;WMC_CK;RFC;FileLength;ClassFanOutComplexity;LOCMethod_CK;NumberOfMathOperations;Maximum Depth;NumberOfVariables;NestedTryDepth;NumberOfParenthesizedExps;NumberOfStringLiterals;NumberOfMethods_Checkstyle;NumberOfPrivateMethod;MaxNumberOfNestedBlocks;NumberOfInnerClasses;NumberOfLambdas;CBO;NumberOfPackageMethod;NumberOfPublicMethods_Checkstyle;BuggedMethods;MethodLength
0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;3.0;1.0;365.0;0.0;4.0;0.0;False;0.0;1.0;2.0;1.0;363.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;727.0;7.0;5.0;0.0;2.0;2.0;0.0;0.0;1.0;20.0;0.0;0.0;0.0;0.0;3.0;0.0;20.0;False;6.0
0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;4.0
0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;4.0
0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;4.0;1.0;0.0;0.0;5.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;7.0
0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;4.0;1.0;0.0;0.0;5.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;7.0
0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;4.0;1.0;0.0;0.0;5.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;7.0
0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;4.0;1.0;0.0;0.0;5.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;7.0
0.0;0.0;0.0;0.0;4.0;34.0;0.0;0.0;25.0;1.0;0.0;0.0;26.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;27.0;1.0;2.0;5.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;48.0
0.0;0.0;0.0;0.0;4.0;35.0;0.0;0.0;25.0;1.0;0.0;0.0;26.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;27.0;1.0;2.0;5.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;48.0
0.0;0.0;0.0;0.0;4.0;29.0;0.0;0.0;25.0;1.0;0.0;0.0;26.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;27.0;1.0;2.0;5.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;48.0
0.0;0.0;0.0;0.0;9.0;34.0;0.0;0.0;26.0;1.0;0.0;0.0;27.0;0.0;False;0.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;0.0;28.0;0.0;2.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;40.0
0.0;0.0;0.0;0.0;9.0;24.0;0.0;0.0;26.0;1.0;0.0;0.0;27.0;0.0;False;0.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;0.0;28.0;1.0;2.0;6.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;48.0
0.0;0.0;0.0;0.0;9.0;24.0;0.0;0.0;26.0;1.0;0.0;0.0;27.0;0.0;False;0.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;0.0;0.0;28.0;1.0;2.0;6.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;48.0
0.0;0.0;0.0;0.0;12.0;30.0;0.0;0.0;32.0;1.0;0.0;0.0;33.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;34.0;1.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;56.0
0.0;0.0;0.0;0.0;12.0;31.0;0.0;0.0;32.0;1.0;0.0;0.0;33.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;34.0;1.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;56.0
0.0;0.0;0.0;0.0;12.0;36.0;0.0;0.0;32.0;1.0;0.0;0.0;33.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;34.0;1.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;56.0
0.0;0.0;0.0;0.0;12.0;28.0;0.0;0.0;32.0;1.0;0.0;0.0;33.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;34.0;1.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;56.0
0.0;0.0;0.0;0.0;12.0;26.0;0.0;0.0;32.0;1.0;0.0;0.0;33.0;0.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.0;0.0;34.0;1.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;56.0
0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;3.0;1.0;0.0;0.0;4.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;6.0
0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;3.0;1.0;0.0;0.0;4.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;6.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0;1.0;29.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;20.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;128.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;False;3.0
0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;4.0
0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;9.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;6.0
1.0;3.0;0.0;0.0;0.0;13.0;0.0;0.0;7.0;1.0;26.0;1.0;9.0;0.0;False;0.0;2.0;2.0;1.0;20.0;2.0;0.0;2.0;1.0;0.0;2.0;3.0;90.0;6.0;15.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;False;20.0
1.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;5.0;0.0;0.0;0.0;9.0;0.0;False;0.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;15.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;12.0;0.0;0.0;1.0;13.0;0.0;False;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;20.0
0.0;8.0;0.0;0.0;0.0;65.0;0.0;0.0;90.0;0.0;0.0;1.0;95.0;0.0;False;0.0;4.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;102.0;0.0;0.0;9.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;False;133.0
0.0;0.0;0.0;0.0;0.0;14.0;0.0;3.0;79.0;0.0;255.0;1.0;80.0;0.0;True;0.0;1.0;0.0;1.0;231.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;413.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;128.0
2.0;3.0;0.0;0.0;0.0;13.0;1.0;0.0;5.0;0.0;0.0;0.0;6.0;0.0;False;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;9.0;0.0;4.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;False;13.0
0.0;1.0;0.0;0.0;0.0;35.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;37.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.0;5.0;0.0;39.0;1.0;6.0;2.0;False;0.0;1.0;2.0;1.0;22.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;153.0;9.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;False;11.0
0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;4.0
0.0;1.0;0.0;0.0;0.0;36.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
8.0;200.0;0.0;0.0;0.0;28.0;1.0;0.0;21.0;0.0;0.0;0.0;26.0;0.0;False;0.0;10.0;16.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;11.0;0.0;0.0;35.0;0.0;4.0;8.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;False;45.0
0.0;1.0;0.0;0.0;0.0;25.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;60.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;6.0
0.0;2.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;6.0
0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
2.0;3.0;0.0;1.0;0.0;15.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;6.0
2.0;3.0;0.0;1.0;0.0;14.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;6.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;2.0;65.0;0.0;0.0;8.0;0.0;0.0;0.0;9.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;10.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;14.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;2.0;0.0;1.0;0.0;13.0;1.0;0.0;5.0;0.0;0.0;0.0;6.0;0.0;False;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;8.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;9.0
7.0;80.0;0.0;3.0;0.0;34.0;0.0;0.0;21.0;0.0;0.0;1.0;24.0;0.0;False;0.0;9.0;14.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;30.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;False;44.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;2.0;0.0;64.0;0.0;3.0;0.0;True;0.0;1.0;0.0;1.0;45.0;0.0;0.0;2.0;0.0;0.0;1.0;5.0;172.0;11.0;6.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;False;4.0
0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;32.0;0.0;2.0;0.0;False;0.0;1.0;1.0;1.0;21.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;126.0;8.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;False;3.0
0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;9.0;0.0;3.0;0.0;False;0.0;1.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;45.0;2.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;False;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;1.0;20.0;0.0;0.0;9.0;0.0;0.0;1.0;10.0;0.0;False;0.0;1.0;5.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;False;15.0
0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6.0
0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6.0
