Maximum Depth_50%;NumberOfMathOperations_min;issues_priorityMinor_max;issues_priorityMinor_count;Ait;HMd;issues_priorityMinor_std;MaxNumberOfNestedBlocks_mean;NumberOfModifiers_75%;Maximum Complexity*;blame_merge_priorityMinor_count;NumberOfMathOperations_max;blame_merge_priorityMajor_std;Maximum Depth_count;Average Block Depth;NumberOfMathOperations_75%;Ma;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;issues_priorityMinor_min;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;Maximum Depth_75%;blamemerge_priorityMajor_mean;Ao;blame_merge_priorityMinor_mean;blamemerge_priorityMajor_count;NumberOfModifiers_25%;blamemerge_priorityMinor_std;Average Complexity*;blame_merge_priorityMajor_count;Mo;Maximum Block Depth;Maximum Depth_min;Maximum Depth_25%;Maximum Depth_std;blame_merge_priorityMajor_min;NMA;Maximum Depth_mean;issues_priorityMajor_std;blamemerge_priorityMajor_max;blame_merge_priorityMajor_mean;blamemerge_priorityMajor_std;Bugged;Average Statements per Method;Ai;MaxNumberOfNestedBlocks_50%;blamemerge_priorityMinor_mean;NumberOfMathOperations_50%;SIX;HMi;NumberOfModifiers_count;NF;PMR;NumberOfModifiers_min;MaxNumberOfNestedBlocks_25%;NumberOfModifiers_max;Mi;PMi;blame_merge_priorityMajor_max;NumberOfModifiers_mean;NMI;NMIR;blamemerge_priorityMinor_count;issues_priorityMajor_count;Maximum Depth_max;Ad;issues_priorityMinor_mean;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;Av;NumberOfMathOperations_count;NumberOfMethods_Mood;PMd;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_std;blamemerge_priorityMinor_min;Mit;NOPa;MaxNumberOfNestedBlocks_count;NumberOfMathOperations_std;issues_priorityMajor_mean;blame_merge_priorityMinor_max;NumberOfModifiers_50%;NumberOfMathOperations_25%;NM;blame_merge_priorityMinor_min;issues_priorityMajor_max;blamemerge_priorityMajor_min;Md;issues_priorityMajor_min
2.0;0.0;0.0;715.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.8;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;215.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;215.0;715.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;1.0
2.0;0.0;1.0;779.0;0.0;6.0;0.1797320942449091;0.631578947368421;4.0;17.0;0.0;12.0;0.0;5.0;2.23;0.0;21.0;1.0;0.0;0.0;0.0;0.7368421052631579;2.0;0.7614414414414414;0.0;0.0;2775.0;1.0;0.4262790813156938;2.71;0.0;0.0;7.0;2.0;2.0;0.0;0.0;21.0;2.0;0.1797320942449091;1.0;0.0;0.4262790813156938;False;5.95;0.0;0.0;0.2385585585585585;0.0;0.0;0.0;19.0;4.0;0.7142857140000001;1.0;0.0;12.0;0.0;0.0;0.0;2.7894736842105257;0.0;0.0;2775.0;779.0;2.0;4.0;0.033376123234916566;3.0655604412102937;4.0;0.0;19.0;19.0;15.0;1.0;1.0116282977781401;0.0;0.0;0.0;19.0;2.745543970856492;0.9666238767650834;0.0;1.0;0.0;21.0;0.0;1.0;0.0;21.0;0.0
3.0;0.0;0.0;42.0;0.0;2.0;0.0;0.7142857142857143;3.0;3.0;0.0;1.0;0.0;1.0;1.02;0.0;6.0;1.0;0.0;0.0;0.0;0.14285714285714285;3.0;1.0;0.0;0.0;4326.0;1.0;0.0;2.17;0.0;0.0;3.0;3.0;3.0;0.0;0.0;7.0;3.0;0.0;1.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;0.666666667;1.0;0.5;1028.0;0.0;0.0;0.0;148.28571428571428;0.0;0.0;4326.0;42.0;3.0;2.0;0.0;387.91911282539047;1.0;0.0;7.0;6.0;4.0;0.0;0.4879500364742666;0.0;0.0;0.0;7.0;0.3779644730092273;1.0;0.0;1.0;0.0;7.0;0.0;1.0;1.0;6.0;1.0
3.0;0.0;0.0;746.0;0.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;0.0;1.0;0.9;0.0;3.0;0.75;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;483.0;1.0;0.0;1.33;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;False;2.0;0.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;483.0;746.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;3.0;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
3.0;0.0;0.0;746.0;0.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;0.0;1.0;0.95;0.0;3.0;0.75;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;420.0;1.0;0.0;1.33;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;False;2.0;0.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;420.0;746.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;3.0;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
2.0;0.0;0.0;721.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.85;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;279.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;False;1.2;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;279.0;721.0;2.0;1.0;0.0;0.0;0.0;0.0;4.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;1.0
2.0;0.0;1.0;751.0;0.0;0.0;0.16874250982045388;0.13333333333333333;1.0;4.0;0.0;0.0;0.0;4.0;1.23;0.0;16.0;0.0;0.0;0.0;0.0;0.0;2.0;0.6347826086956522;0.0;0.0;690.0;1.0;0.4663651752922305;1.31;0.0;0.0;3.0;2.0;2.0;0.0;0.0;16.0;2.0;0.16874250982045388;1.0;0.0;0.4818403540986239;False;1.63;0.0;0.0;0.3188405797101449;0.0;0.0;0.0;15.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;690.0;751.0;2.0;2.0;0.029294274300932087;0.0;1.0;0.0;15.0;15.0;16.0;1.0;0.3518657752744984;0.0;0.0;0.0;15.0;0.0;0.970705725699068;0.0;1.0;0.0;16.0;0.0;1.0;0.0;16.0;0.0
2.0;0.0;0.0;719.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.67;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;141.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;141.0;719.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.64;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;704.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.12;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;29.0;2.0;1.0;0.0;0.0;0.0;0.0;6.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;7.0;0.0;1.0;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;2.02;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.33;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;4.83;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.02;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.33;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;4.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0
2.0;0.0;0.0;47.0;0.0;4.0;0.0;0.0;6.5;4.0;0.0;2.0;0.0;4.0;1.51;0.0;17.0;0.0;0.0;0.0;0.0;0.18181818181818185;2.0;0.2641509433962264;0.0;0.0;795.0;1.0;0.0;1.33;0.0;0.0;4.0;2.0;2.0;0.0;0.0;17.0;2.0;0.3116605283339055;1.0;0.0;0.4411575994644428;True;1.9;0.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;0.764705882;1.0;0.0;9.0;0.0;0.0;0.0;3.4545454545454546;0.0;0.0;795.0;47.0;2.0;1.0;0.0;3.670521389765665;0.0;0.0;11.0;9.0;13.0;0.0;0.0;0.0;0.0;0.0;11.0;0.6030226891555273;0.8936170212765957;0.0;1.0;0.0;17.0;0.0;1.0;0.0;17.0;0.0
0.0;0.0;0.0;47.0;0.0;4.0;0.0;0.3333333333333333;1.5;4.0;0.0;0.0;0.0;0.0;1.51;0.0;17.0;0.5;0.0;0.0;0.0;0.0;0.0;0.2641509433962264;0.0;0.0;795.0;1.0;0.0;1.33;0.0;0.0;4.0;0.0;0.0;0.0;0.0;17.0;0.0;0.3116605283339055;1.0;0.0;0.4411575994644428;True;1.9;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.764705882;1.0;0.0;2.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.0;795.0;47.0;0.0;1.0;0.0;0.5773502691896257;1.0;0.0;3.0;9.0;13.0;0.0;0.5773502691896258;0.0;0.0;0.0;3.0;0.0;0.8936170212765957;0.0;1.0;0.0;17.0;0.0;1.0;0.0;17.0;0.0
2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.67;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0
2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.5714285714285714;1.0;4.0;0.0;1.0;0.0;1.0;1.35;1.0;10.0;1.0;0.0;0.0;0.0;0.42857142857142855;2.0;0.0;0.0;0.0;10.0;1.0;0.0;1.73;0.0;0.0;4.0;2.0;2.0;0.0;0.0;10.0;2.0;0.5270462766947299;0.0;0.0;0.0;False;2.82;0.0;1.0;0.0;0.0;0.0;0.0;7.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;10.0;2.0;2.0;0.0;0.0;1.0;0.0;7.0;6.0;10.0;0.0;0.5345224838248488;0.0;0.0;0.0;7.0;0.5345224838248487;0.5;0.0;1.0;0.0;10.0;0.0;1.0;0.0;10.0;0.0
0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.35;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.73;0.0;0.0;4.0;0.0;0.0;0.0;0.0;10.0;0.0;0.5270462766947299;0.0;0.0;0.0;False;2.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;10.0;0.0;1.0;0.0;10.0;0.0
0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.35;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.73;0.0;0.0;4.0;0.0;0.0;0.0;0.0;10.0;0.0;0.5270462766947299;0.0;0.0;0.0;False;2.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;10.0;0.0;1.0;0.0;10.0;0.0
2.0;0.0;0.0;42.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.71;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1680.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1680.0;42.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;2.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;8.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;32.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;8.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0
2.0;0.0;0.0;42.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.71;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1638.0;4.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;4.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;1638.0;42.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;2.0;0.0;1.0;1.0;2.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.6666666666666666;1.0;6.0;0.0;1.0;0.0;0.0;2.2;0.5;3.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.9733570159857904;0.0;0.0;563.0;1.0;0.16118089150422765;3.2;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.16118089150422768;False;8.0;0.0;1.0;0.02664298401420959;0.0;0.0;0.0;3.0;5.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;563.0;704.0;0.0;5.0;0.0;0.0;1.0;0.0;3.0;1.0;3.0;1.0;0.5773502691896258;0.0;0.0;0.0;3.0;0.5773502691896258;1.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;3.0;1.0
2.0;0.0;0.0;763.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.74;0.5;5.0;0.0;0.0;0.0;0.0;0.3333333333333333;2.0;1.0;0.0;0.0;329.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;False;1.2;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;329.0;763.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;1.0
2.0;0.0;0.0;719.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.81;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;162.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;4.0;2.0;0.0;1.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;162.0;719.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;1.0;1.0;4.0;1.0
2.0;0.0;0.0;757.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.78;0.5;6.0;0.0;0.0;0.0;0.0;0.3333333333333333;2.0;1.0;0.0;0.0;369.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;6.0;2.0;0.0;1.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;369.0;757.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;1.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
2.0;0.0;0.0;719.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.87;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;151.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;False;1.2;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;151.0;719.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;1.0
2.0;0.0;0.0;719.0;0.0;0.0;0.0;0.5;1.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0;0.75;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;141.0;1.0;0.0;1.4;0.0;0.0;3.0;2.0;2.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;False;1.6;0.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;141.0;719.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;5.0;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;5.0;0.0;1.0;1.0;5.0;1.0
0.0;0.0;0.0;704.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.07;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2500.0;0.0;0.0;1.45;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;False;2.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500.0;704.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;1.0;1.0;7.0;1.0
2.0;0.0;0.0;704.0;0.0;1.0;0.0;0.375;9.0;4.0;0.0;1.0;0.0;1.0;2.07;0.0;7.0;0.25;0.0;0.0;0.0;0.125;2.0;1.0;0.0;0.0;2500.0;1.0;0.0;1.45;0.0;0.0;6.0;2.0;2.0;0.0;0.0;8.0;2.0;0.0;1.0;0.0;0.0;False;2.73;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.857142857;1.0;0.0;10.0;0.0;0.0;0.0;4.125;0.0;0.0;2500.0;704.0;2.0;1.0;0.0;4.323936698360485;2.0;0.0;8.0;6.0;6.0;0.0;0.7440238091428449;0.0;0.0;0.0;8.0;0.3535533905932738;1.0;0.0;1.0;0.0;8.0;0.0;1.0;1.0;7.0;1.0
3.0;0.0;0.0;704.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;2.07;0.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2500.0;0.0;0.0;1.45;0.0;0.0;6.0;3.0;3.0;0.0;0.0;8.0;3.0;0.0;1.0;0.0;0.0;False;2.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2500.0;704.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;1.0;1.0;7.0;1.0
2.0;0.0;0.0;770.0;0.0;1.0;0.0;0.0;3.25;1.0;0.0;1.0;0.0;2.0;0.91;0.25;7.0;0.0;0.0;0.0;0.0;0.25;2.0;1.0;0.0;0.0;1929.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;7.0;2.0;0.0;1.0;0.0;0.0;False;1.43;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.857142857;1.0;0.0;10.0;0.0;0.0;0.0;3.25;0.0;0.0;1929.0;770.0;2.0;0.0;0.0;4.5;0.0;0.0;4.0;4.0;6.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;1.0;0.0;1.0;0.0;7.0;0.0;1.0;1.0;7.0;1.0
0.0;0.0;1.0;726.0;0.0;0.0;0.12223963651627973;1.0;1.0;6.0;0.0;1.0;0.0;0.0;2.02;0.5;3.0;1.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.9354838709677421;0.0;0.0;310.0;1.0;0.24606730352078424;2.8;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.12223963651627973;1.0;0.0;0.24606730352078424;False;5.8;0.0;1.0;0.06451612903225806;0.0;0.0;0.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;310.0;726.0;0.0;2.0;0.015151515151515154;0.0;1.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;0.9848484848484848;0.0;1.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0
2.0;0.0;0.0;770.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.89;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;276.0;1.0;0.0;1.33;0.0;0.0;3.0;2.0;2.0;0.0;0.0;6.0;2.0;0.0;1.0;0.0;0.0;False;1.67;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.833333333;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;276.0;770.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;6.0;0.0;1.0;1.0;6.0;1.0
