MHF;Bugged;AIF;Aa;AHF;MIF
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;1.0;1.0;0.0
0.0;False;0.0;1.0;1.0;0.0
0.0;False;0.0;1.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.2;True;0.0;7.0;0.571428571;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;True;0.0;0.0;0.0;0.0
1.0;False;0.0;31.0;0.258064516;0.0
0.923076923;False;0.0;9.0;0.8888888890000001;0.0
0.923076923;False;0.0;9.0;0.8888888890000001;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;True;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.5;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;1.0;1.0;0.0
0.5;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.6;False;0.0;6.0;0.0;0.0
0.6;False;0.0;6.0;0.0;0.0
0.857142857;False;0.0;5.0;0.0;0.0
0.857142857;False;0.0;5.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;7.0;0.0;0.0
1.0;False;0.0;2.0;0.5;0.0
0.8888888890000001;False;0.0;7.0;0.14285714300000002;0.0
1.0;False;0.0;4.0;0.0;0.0
1.0;False;0.0;1.0;1.0;0.0
0.75;False;0.0;3.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;2.0;0.0;0.0
0.5;False;0.0;0.0;0.0;0.0
0.8;False;0.0;3.0;0.0;0.0
0.125;False;0.0;0.0;0.0;0.0
0.125;False;0.0;0.0;0.0;0.0
0.125;False;0.0;0.0;0.0;0.0
0.125;False;0.0;0.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
1.0;False;0.0;2.0;0.0;0.0
1.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;0.0;0.0;0.0
0.7857142859999999;False;0.0;13.0;0.923076923;0.0
1.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.8;False;0.0;5.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.666666667;False;0.0;1.0;0.0;0.0
1.0;False;0.0;0.0;0.0;0.0
0.076923077;False;0.0;1.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
1.0;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.333333333;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.14285714300000002;False;0.0;20.0;0.5;0.0
0.14285714300000002;False;0.0;20.0;0.5;0.0
0.7142857140000001;False;0.0;7.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;2.0;0.0;0.0
0.076923077;False;0.0;13.0;0.0;0.0
0.5;False;0.0;3.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.685185185;False;0.0;18.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.266666667;False;0.0;1.0;0.0;0.0
0.266666667;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;3.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.227272727;False;0.0;2.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.8;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.15;False;0.0;14.0;0.214285714;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.8;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.8;False;0.0;1.0;0.0;0.0
0.8;False;0.0;1.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.5;False;0.0;14.0;0.857142857;0.0
0.5;False;0.0;14.0;0.857142857;0.0
0.7142857140000001;False;0.0;18.0;0.0;0.0
0.7142857140000001;False;0.0;18.0;0.0;0.0
0.7142857140000001;False;0.0;18.0;0.0;0.0
0.666666667;False;0.0;4.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0
