NOP_count;Si_std;blamemerge_blamegetDistinctOperandsCnt_mean;Fout_50%;Si_50%;IOVars_25%;Ci_min;MCLC_count;VG_max;MCLC_std;Di_mean;blamemerge_blamegetDistinctOperatorsCnt_count;Fin_75%;NVAR_count;NVAR_50%;NCOMP_25%;MCLC_25%;Fout_max;Di_min;NBD_mean;NBD_25%;blame_merge_blame_getDistinctOperatorsCnt_min;IOVars_mean;NCOMP_std;NVAR_min;Fin_std;Fin_count;MCLC_min;blame_merge_blame_getDistinctOperandsCnt_min;Difficulty;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDistinctOperatorsCnt_max;NBD_max;IOVars_count;MCLC_50%;blamemerge_blamegetDistinctOperatorsCnt_max;blame_merge_blame_getDifficulty_count;NCOMP_count;Ci_50%;blame_merge_blame_getDistinctOperandsCnt_mean;NCOMP_75%;Di_max;NCOMP_50%;Si_count;NVAR_25%;Fout_mean;NOPa;blamemerge_blamegetDistinctOperandsCnt_count;blamemerge_blamegetDifficulty_mean;Ci_75%;NBD_min;NCOMP_mean;blamemerge_blamegetDifficulty_max;Ci_25%;MCLC_75%;Fin_50%;blamemerge_blamegetDistinctOperatorsCnt_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getDifficulty_std;VG_min;IOVars_50%;Ci_std;Di_std;Di_25%;Si_mean;VG_25%;NumberOfDistinctOperands;NVAR_mean;NVAR_std;IOVars_max;NBD_50%;blamemerge_blamegetDistinctOperandsCnt_max;NOP_std;NumberOfDistinctOperators;Fin_25%;Ci_max;NOP_max;VG_std;Ci_count;blame_merge_blame_getDistinctOperatorsCnt_mean;blame_merge_blame_getDistinctOperandsCnt_count;IOVars_std;Si_75%;NVAR_max;Fout_min;NOP_25%;Fout_75%;Si_min;ClRCi;blamemerge_blamegetDistinctOperandsCnt_std;blame_merge_blame_getDistinctOperatorsCnt_std;VG_75%;blamemerge_blamegetDifficulty_std;VG_count;NOP_min;blamemerge_blamegetDifficulty_count;Ci_mean;VG_mean;IOVars_min;Fout_count;blame_merge_blame_getDifficulty_mean;Di_count;Fout_std;NVAR_75%;Fout_25%;VG_50%;Fin_max;IOVars_75%;blame_merge_blame_getDistinctOperandsCnt_max;blame_merge_blame_getDistinctOperandsCnt_std;NBD_75%;NCOMP_max;NOP_mean;Di_50%;NOP_75%;Si_max;MCLC_max;MCLC_mean;Di_75%;NBD_std;Fin_min;NCOMP_min;Bugged;Si_25%;NBD_count;blamemerge_blamegetDistinctOperatorsCnt_mean;ClTCi;Fin_mean;NOP_50%;blame_merge_blame_getDistinctOperatorsCnt_count
6.0;0.0;0.2793273174733388;0.0;0.0;3.0;2.0;6.0;1.0;0.0;3.1666666666666665;7314.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;3.1666666666666665;0.0;0.0;0.0;6.0;0.0;0.0;17.884615384615387;0.0;0.0;1.0;6.0;0.0;6.0;0.0;6.0;3.0;0.0;0.0;4.0;0.0;6.0;0.0;0.0;0.0;7314.0;0.05708230790265245;3.75;1.0;0.0;3.0;3.0;0.0;0.0;0.4782203093507415;0.0;0.0;1.0;3.0;0.7527726527090809;0.7527726527090809;3.0;0.0;1.0;26.0;0.0;0.0;4.0;1.0;7.0;0.7527726527090809;10.0;0.0;4.0;3.0;0.0;6.0;0.0;0.0;0.7527726527090809;0.0;0.0;0.0;2.0;0.0;0.0;3.166666667;1.1534960023945755;0.0;1.0;0.2390549950117004;6.0;1.0;7314.0;3.1666666666666665;1.0;2.0;6.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;3.75;0.0;0.0;1.0;0.0;2.1666666666666665;3.0;2.75;0.0;0.0;0.0;3.75;0.0;0.0;0.0;False;0.0;6.0;0.11430133989608968;19.0;0.0;2.0;0.0
0.0;0.0;0.0007099247479767142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7043.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7043.0;0.0001419849495953429;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.023831487540255887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059578718850639714;0.0;0.0;0.011915743770127944;0.0;0.0;7043.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0002839698991906858;0.0;0.0;0.0;0.0
7.0;0.5345224838248487;3.4596617529425218;0.0;0.0;1.0;0.0;7.0;3.0;3.1847852585154213;1.1428571428571428;17502.0;0.0;7.0;0.0;1.0;1.0;1.0;0.0;1.2857142857142858;1.0;0.0;1.4285714285714286;2.0354009783964297;0.0;1.1338934190276817;7.0;1.0;0.0;36.23595505617977;0.0;0.0;2.0;7.0;1.0;8.0;0.0;7.0;2.0;0.0;2.5;2.0;1.0;7.0;0.0;0.42857142857142855;0.0;17502.0;1.9558431417361823;2.0;1.0;2.142857142857143;4.0;1.5;4.0;0.0;1.8144323961018944;0.0;0.0;1.0;2.0;0.7867957924694431;0.8997354108424372;0.5;0.42857142857142855;1.0;89.0;0.7142857142857143;1.2535663410560174;2.0;1.0;7.0;0.9759000729485332;25.0;0.0;2.0;2.0;0.7867957924694431;7.0;0.0;0.0;0.9759000729485332;1.0;3.0;0.0;1.0;1.0;0.0;2.0;1.718006646432183;0.0;1.5;0.9841989705397876;7.0;0.0;17502.0;1.5714285714285714;1.4285714285714286;0.0;7.0;0.0;7.0;0.5345224838248487;1.0;0.0;1.0;3.0;2.0;0.0;0.0;1.5;6.0;1.4285714285714286;1.0;2.0;1.0;8.0;2.8571428571428568;2.0;0.4879500364742666;0.0;1.0;False;0.0;7.0;3.9646897497428863;16.0;0.42857142857142855;2.0;0.0
1.0;0.0;1.5500479692996485;0.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;3127.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;16.03125;0.0;0.0;1.0;1.0;0.0;7.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3127.0;0.9752158618484168;2.0;1.0;0.0;3.5;2.0;0.0;0.0;2.339664457808977;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;32.0;0.0;0.0;2.0;1.0;9.0;0.0;18.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;1.9476446635313518;0.0;1.0;1.178601222256573;1.0;1.0;3127.0;2.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;1.0;1.9401982731052128;5.0;0.0;1.0;0.0
8.0;0.0;1.4434877186621953;0.0;0.0;0.0;0.0;8.0;1.0;0.3535533905932738;1.125;33099.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.125;0.3535533905932738;0.0;0.0;8.0;0.0;0.0;19.027027027027028;0.0;0.0;1.0;8.0;0.0;8.0;0.0;8.0;1.0;0.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;33099.0;0.631219472894448;2.0;1.0;0.125;4.533333333333333;0.0;0.0;0.0;2.072201554380474;0.0;0.0;1.0;1.0;1.1259916264596033;1.1259916264596033;0.0;0.0;1.0;74.0;0.0;0.0;3.0;1.0;15.0;1.164964745021435;22.0;0.0;3.0;3.0;0.0;8.0;0.0;0.0;1.1259916264596033;0.0;0.0;0.0;0.0;0.0;0.0;1.125;3.1508446065746054;0.0;1.0;1.110512943189935;8.0;0.0;33099.0;1.125;1.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.75;1.0;1.25;0.0;1.0;0.125;2.0;0.0;0.0;0.0;False;0.0;8.0;1.3686214085017674;9.0;0.0;0.0;0.0
16.0;0.0;1.632542317971977;0.0;0.0;2.0;1.0;16.0;3.0;0.8850612031567836;2.25;12347.0;0.0;16.0;0.0;0.0;0.0;0.0;1.0;1.4375;1.0;0.0;2.25;0.4031128874149275;0.0;0.0;16.0;0.0;0.0;47.361111111111114;0.0;0.0;4.0;16.0;0.0;8.0;0.0;16.0;2.0;0.0;0.0;4.0;0.0;16.0;0.0;0.0;0.0;12347.0;0.8997552261907975;3.0;1.0;0.1875;4.5;2.0;1.25;0.0;2.348128721991412;0.0;0.0;1.0;2.0;0.7745966692414834;0.7745966692414834;2.0;0.0;1.0;72.0;0.4375;0.8139410298049853;4.0;1.0;9.0;0.7745966692414834;22.0;0.0;4.0;3.0;0.6291528696058958;16.0;0.0;0.0;0.7745966692414834;0.0;2.0;0.0;1.0;0.0;0.0;2.25;2.153434195646117;0.0;2.0;1.1991716241857049;16.0;0.0;12347.0;2.25;1.4375;1.0;16.0;0.0;16.0;0.0;0.25;0.0;1.0;0.0;3.0;0.0;0.0;1.25;1.0;1.25;2.0;2.0;0.0;2.0;0.625;3.0;0.8920949127381756;0.0;0.0;False;0.0;16.0;1.782376285737426;36.0;0.0;1.0;0.0
0.0;0.0;0.4903554698263984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.921052631578947;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7258.0;0.13729677597134196;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.6905118620842916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;6.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4275882158183717;0.0;0.0;0.34523344621960833;0.0;0.0;7258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.27473133094516394;0.0;0.0;0.0;0.0
4.0;0.0;1.772314507198228;0.0;0.0;4.25;2.0;4.0;9.0;5.830951894845301;4.25;58695.0;0.0;4.0;2.5;1.0;2.0;0.0;2.0;3.0;2.0;0.0;4.25;3.4641016151377544;1.0;0.0;4.0;2.0;0.0;43.901639344262286;0.0;0.0;5.0;4.0;6.5;9.0;0.0;4.0;5.0;0.0;7.0;5.0;4.0;4.0;1.0;0.0;0.0;58695.0;1.1933225430899852;5.0;2.0;4.0;5.25;4.25;11.5;0.0;2.6997524004929656;0.0;0.0;2.0;5.0;1.5;1.5;4.25;0.0;2.0;61.0;3.0;2.449489742783178;5.0;2.5;9.0;1.5;26.0;0.0;5.0;4.0;3.4034296427770228;4.0;0.0;0.0;1.5;0.0;6.0;0.0;3.25;0.0;0.0;4.25;2.3745134566965374;0.0;6.75;1.5490158356634918;4.0;1.0;58695.0;4.25;4.75;2.0;4.0;0.0;4.0;0.0;4.5;0.0;4.0;0.0;5.0;0.0;0.0;3.5;7.0;3.25;5.0;4.0;0.0;13.0;7.0;5.0;1.4142135623730951;0.0;1.0;False;0.0;4.0;2.4688474316381286;17.0;0.0;4.0;0.0
2.0;0.0;1.0545193687230991;0.0;0.0;1.75;1.0;2.0;1.0;0.0;2.5;9061.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.5;0.0;0.0;0.0;2.0;0.0;0.0;13.304347826086955;0.0;0.0;1.0;2.0;0.0;5.0;0.0;2.0;2.5;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;9061.0;0.5722326454033771;3.25;1.0;0.0;2.5;1.75;0.0;0.0;1.795221073481163;0.0;0.0;1.0;2.5;2.1213203435596424;2.1213203435596424;1.75;0.0;1.0;23.0;0.0;0.0;4.0;1.0;8.0;2.1213203435596424;12.0;0.0;4.0;3.0;0.0;2.0;0.0;0.0;2.1213203435596424;0.0;0.0;0.0;0.75;0.0;0.0;2.0;2.0708495934846707;0.0;1.0;0.8976898074846087;2.0;0.0;9061.0;2.5;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.25;0.0;0.0;1.0;0.0;1.5;2.5;2.25;0.0;0.0;0.0;3.25;0.0;0.0;0.0;False;0.0;2.0;1.144906743185079;6.0;0.0;1.5;0.0
0.0;0.0;0.4903554698263984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.605263157894737;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7258.0;0.13715899696886194;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.6890233795922979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4275882158183717;0.0;0.0;0.3444891288406889;0.0;0.0;7258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.2744557729402039;0.0;0.0;0.0;0.0
0.0;0.0;0.0008519096975720574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7043.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7043.0;0.0001419849495953429;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.023831487540255887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07149446262076765;0.0;0.0;0.011915743770127944;0.0;0.0;7043.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0002839698991906858;0.0;0.0;0.0;0.0
3.0;0.0;1.9561403508771933;0.0;0.0;1.0;1.0;3.0;6.0;13.279056191361391;1.0;114.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.3333333333333333;1.0;0.0;1.0;10.392304845413264;0.0;0.0;3.0;0.0;0.0;36.8875;0.0;0.0;2.0;3.0;0.0;8.0;0.0;3.0;1.0;0.0;9.0;1.0;0.0;3.0;0.0;0.0;0.0;114.0;0.9912280701754386;1.0;1.0;6.0;8.0;1.0;11.5;0.0;2.4674247839460053;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;80.0;1.6666666666666667;2.8867513459481287;1.0;1.0;9.0;0.5773502691896258;26.0;0.0;1.0;1.0;2.8867513459481287;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.5;2.483183621982332;0.0;3.5;1.3889297722078846;3.0;0.0;114.0;1.0;2.6666666666666665;1.0;3.0;0.0;3.0;0.0;2.5;0.0;1.0;0.0;1.0;0.0;0.0;1.5;18.0;0.3333333333333333;1.0;0.5;0.0;23.0;7.666666666666668;1.0;0.5773502691896257;0.0;0.0;False;0.0;3.0;1.9824561403508767;6.0;0.0;0.0;0.0
2.0;0.0;1.7654784240150094;0.0;0.0;2.0;2.0;2.0;2.0;1.4142135623730951;2.0;533.0;0.0;2.0;1.0;0.0;0.5;0.0;2.0;1.5;1.25;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;102.44295302013424;0.0;0.0;2.0;2.0;1.0;9.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;2.0;0.5;0.0;0.0;533.0;1.1740909497007057;2.0;1.0;0.0;8.1;2.0;1.5;0.0;2.505808681599994;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.25;149.0;1.0;1.4142135623730951;2.0;1.5;15.0;0.7071067811865476;32.0;0.0;2.0;2.0;0.7071067811865476;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.25;0.0;0.0;2.5;2.239295674631776;0.0;1.75;1.417800007271676;2.0;1.0;533.0;2.0;1.5;2.0;2.0;0.0;2.0;0.0;1.5;0.0;1.5;0.0;2.0;0.0;0.0;1.75;0.0;1.5;2.0;1.75;0.0;2.0;1.0;2.0;0.7071067811865476;0.0;0.0;False;0.0;2.0;2.427767354596623;55.0;0.0;1.5;0.0
3.0;0.0;1.7654784240150094;0.0;0.0;2.5;2.0;3.0;2.0;1.1547005383792517;2.6666666666666665;533.0;0.0;3.0;1.0;0.5;1.0;0.0;2.0;1.6666666666666667;1.5;0.0;2.6666666666666665;0.5773502691896258;0.0;0.0;3.0;0.0;0.0;102.44295302013424;0.0;0.0;2.0;3.0;2.0;9.0;0.0;3.0;3.0;0.0;1.0;3.0;1.0;3.0;0.5;0.0;0.0;533.0;1.1740909497007057;3.0;1.0;0.6666666666666666;8.1;2.5;2.0;0.0;2.505808681599994;0.0;0.0;1.0;3.0;0.5773502691896258;0.5773502691896258;2.5;0.0;1.5;149.0;0.6666666666666666;0.5773502691896258;3.0;2.0;15.0;0.5773502691896257;32.0;0.0;3.0;2.0;0.5773502691896257;3.0;0.0;0.0;0.5773502691896258;0.0;1.0;0.0;1.5;0.0;0.0;2.5;2.239295674631776;0.0;2.0;1.417800007271676;3.0;1.0;533.0;2.6666666666666665;1.6666666666666667;2.0;3.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;1.0;1.6666666666666667;3.0;2.0;0.0;2.0;1.3333333333333333;3.0;0.5773502691896257;0.0;0.0;False;0.0;3.0;2.427767354596623;55.0;0.0;2.0;0.0
3.0;0.0;1.7654784240150094;0.0;0.0;1.5;1.0;3.0;1.0;0.0;1.6666666666666667;533.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.6666666666666667;0.0;0.0;0.0;3.0;0.0;0.0;102.44295302013424;0.0;0.0;1.0;3.0;0.0;9.0;0.0;3.0;2.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;533.0;1.1740909497007057;2.0;1.0;0.0;8.1;1.5;0.0;0.0;2.505808681599994;0.0;0.0;1.0;2.0;0.5773502691896257;0.5773502691896257;1.5;0.0;1.0;149.0;0.0;0.0;2.0;1.0;15.0;0.5773502691896258;32.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.5773502691896257;0.0;0.0;0.0;0.5;0.0;0.0;2.5;2.239295674631776;0.0;1.0;1.417800007271676;3.0;0.0;533.0;1.6666666666666667;1.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.6666666666666666;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;3.0;2.427767354596623;55.0;0.0;1.0;0.0
18.0;0.0;1.7654784240150094;0.0;0.0;1.25;1.0;18.0;6.0;3.1107025875572374;2.833333333333333;533.0;0.0;18.0;2.0;0.0;0.0;0.0;1.0;1.8333333333333333;1.0;0.0;2.833333333333333;1.699673171197595;0.0;0.0;18.0;0.0;0.0;102.44295302013424;0.0;0.0;3.0;18.0;2.0;9.0;0.0;18.0;3.0;0.0;2.75;6.0;0.0;18.0;0.0;0.0;0.0;533.0;1.1740909497007057;4.0;1.0;1.2222222222222223;8.1;1.25;5.5;0.0;2.505808681599994;0.0;0.0;1.0;3.0;1.5434872662825796;1.5434872662825796;1.25;0.0;1.0;149.0;1.6111111111111112;1.6138696240399015;6.0;2.0;15.0;1.6967866593417869;32.0;0.0;6.0;6.0;1.6169041669088866;18.0;0.0;0.0;1.5434872662825796;0.0;4.0;0.0;1.0;0.0;0.0;2.5;2.239295674631776;0.0;3.75;1.417800007271676;18.0;0.0;533.0;2.833333333333333;2.4444444444444446;1.0;18.0;0.0;18.0;0.0;3.0;0.0;2.0;0.0;4.0;0.0;0.0;2.75;5.0;2.055555555555556;3.0;3.0;0.0;9.0;2.833333333333333;4.0;0.8574929257125442;0.0;0.0;False;0.0;18.0;2.427767354596623;55.0;0.0;2.0;0.0
1.0;0.0;0.5688974651346373;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;11401.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;93.98371335504886;0.0;0.0;1.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;11401.0;0.33169032127127906;1.0;1.0;0.0;6.3;1.0;0.0;0.0;1.4779365836327187;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;307.0;0.0;0.0;1.0;1.0;12.0;0.0;43.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.363636364;1.4421636717932071;0.0;1.0;0.7636508883904289;1.0;0.0;11401.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.6750285062713797;78.0;0.0;0.0;0.0
1.0;0.0;0.5688974651346373;0.0;0.0;3.0;3.0;1.0;4.0;0.0;3.0;11401.0;0.0;1.0;2.0;5.0;7.0;0.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;1.0;7.0;0.0;93.98371335504886;0.0;0.0;2.0;1.0;7.0;9.0;0.0;1.0;3.0;0.0;5.0;3.0;5.0;1.0;2.0;0.0;0.0;11401.0;0.33169032127127906;3.0;2.0;5.0;6.3;3.0;7.0;0.0;1.4779365836327187;0.0;0.0;4.0;3.0;0.0;0.0;3.0;0.0;4.0;307.0;2.0;0.0;3.0;2.0;12.0;0.0;43.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.363636364;1.4421636717932071;0.0;4.0;0.7636508883904289;1.0;3.0;11401.0;3.0;4.0;3.0;1.0;0.0;1.0;0.0;2.0;0.0;4.0;0.0;3.0;0.0;0.0;2.0;5.0;3.0;3.0;3.0;0.0;7.0;7.0;3.0;0.0;0.0;5.0;False;0.0;1.0;0.6750285062713797;78.0;0.0;3.0;0.0
1.0;0.0;0.5688974651346373;0.0;0.0;3.0;3.0;1.0;1.0;0.0;3.0;11401.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;93.98371335504886;0.0;0.0;1.0;1.0;0.0;9.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;11401.0;0.33169032127127906;3.0;1.0;0.0;6.3;3.0;0.0;0.0;1.4779365836327187;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;307.0;0.0;0.0;3.0;1.0;12.0;0.0;43.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.363636364;1.4421636717932071;0.0;1.0;0.7636508883904289;1.0;2.0;11401.0;3.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;False;0.0;1.0;0.6750285062713797;78.0;0.0;2.0;0.0
28.0;0.26226526415648105;0.5688974651346373;0.0;0.0;1.75;0.0;28.0;10.0;3.0963368013350214;2.321428571428572;11401.0;0.0;28.0;0.0;0.0;0.0;1.0;0.0;1.5714285714285714;1.0;0.0;2.357142857142857;1.5236235005501104;0.0;0.314970394174356;28.0;0.0;0.0;93.98371335504886;0.0;0.0;5.0;28.0;0.0;9.0;0.0;28.0;2.0;0.0;0.0;5.0;0.0;28.0;0.0;0.07142857142857142;0.0;11401.0;0.33169032127127906;3.0;1.0;0.6071428571428571;6.3;1.75;0.5;0.0;1.4779365836327187;0.0;0.0;1.0;2.0;1.3427248612094933;1.4156158567804522;1.0;0.07142857142857142;1.0;307.0;0.8214285714285714;1.6789231872789978;5.0;1.0;12.0;1.268252974948456;43.0;0.0;5.0;4.0;2.2443344307471285;28.0;0.0;0.0;1.3934844605516568;0.0;6.0;0.0;0.75;0.0;0.0;2.363636364;1.4421636717932071;0.0;1.25;0.7636508883904289;28.0;0.0;11401.0;2.392857142857143;2.0;0.0;28.0;0.0;28.0;0.26226526415648105;0.25;0.0;1.0;1.0;3.0;0.0;0.0;1.25;6.0;1.8571428571428568;2.0;3.0;1.0;12.0;1.4285714285714286;3.0;1.1683661091795523;0.0;0.0;False;0.0;28.0;0.6750285062713797;78.0;0.10714285714285714;2.0;0.0
10.0;0.0;0.8917525773195877;0.0;0.0;1.0;1.0;10.0;1.0;0.0;2.7;194.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.7;0.0;0.0;0.0;10.0;0.0;0.0;32.15625;0.0;0.0;1.0;10.0;0.0;7.0;0.0;10.0;3.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;194.0;0.5128865979381443;4.0;1.0;0.0;4.083333333333333;1.0;0.0;0.0;1.9695616570937704;0.0;0.0;1.0;3.0;1.5670212364724212;1.5670212364724212;1.0;0.0;1.0;32.0;0.0;0.0;5.0;1.0;6.0;1.567021236472421;14.0;0.0;5.0;4.0;0.0;10.0;0.0;0.0;1.5670212364724212;0.0;0.0;0.0;0.0;0.0;0.0;2.636363636;1.7962638313834436;0.0;1.0;1.0420657409081413;10.0;0.0;194.0;2.7;1.0;1.0;10.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;1.7;3.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;False;0.0;10.0;1.0824742268041236;29.0;0.0;2.0;0.0
