blamemerge_blamegetVocabulary_std;MethodLength_max;AnonymousInnerClassLength_25%;blamemerge_blamegetEffort_count;blame_merge_blame_getVolume_count;AnonymousInnerClassLength_50%;blamemerge_blamegetLength_mean;MethodLength_count;AnonymousInnerClassLength_max;blamemerge_blamegetDifficulty_count;Effort;Volume;blame_merge_blame_getDifficulty_mean;FileLength_max;blame_merge_blame_getVolume_std;MethodLength_std;TotalNumberOfOperands;FileLength_25%;blamemerge_blamegetLength_std;blamemerge_blamegetEffort_mean;blame_merge_blame_getVolume_min;blamemerge_blamegetVolume_mean;FileLength_std;blamemerge_blamegetEffort_max;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_count;FileLength_50%;Difficulty;NumberOfDistinctOperands;Vocabulary;NumberOfDistinctOperators;blame_merge_blame_getEffort_mean;MethodLength_25%;TotalNumberOfOperators;AnonymousInnerClassLength_min;MethodLength_mean;blame_merge_blame_getEffort_std;blame_merge_blame_getDifficulty_min;blamemerge_blamegetDifficulty_std;blamemerge_blamegetEffort_std;blame_merge_blame_getVocabulary_mean;AnonymousInnerClassLength_75%;FileLength_mean;blame_merge_blame_getLength_min;blame_merge_blame_getEffort_min;blame_merge_blame_getEffort_max;blame_merge_blame_getLength_mean;blamemerge_blamegetDifficulty_mean;AnonymousInnerClassLength_count;FileLength_75%;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getVocabulary_count;blamemerge_blamegetVocabulary_count;MethodLength_min;blamemerge_blamegetVocabulary_mean;blamemerge_blamegetLength_max;blame_merge_blame_getVolume_max;blame_merge_blame_getVolume_mean;blame_merge_blame_getDifficulty_std;Length;blame_merge_blame_getLength_max;Bugged;blame_merge_blame_getLength_count;FileLength_count;FileLength_min;MethodLength_75%;blame_merge_blame_getLength_std;blame_merge_blame_getVocabulary_min;blamemerge_blamegetVocabulary_max;MethodLength_50%;blame_merge_blame_getEffort_count;blamemerge_blamegetVolume_max;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_std;blamemerge_blamegetLength_count;blame_merge_blame_getDifficulty_count
4.794863187693325;0.0;0.0;19695.0;0.0;0.0;6.935059659812137;0.0;0.0;19695.0;1696640.2607187259;18704.004638063347;0.0;0.0;0.0;0.0;965.0;0.0;6.664050073719138;74.36918607295439;0.0;21.82260761445911;0.0;870.2598801717975;0.0;19695.0;0.0;90.71;250.0;297.0;47.0;0.0;0.0;1312.0;0.0;0.0;0.0;0.0;1.7735871995967278;144.99275019056074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5601697400759234;0.0;0.0;0.0;0.0;9.166666666666666;0.0;19695.0;0.0;5.624371667936026;30.0;0.0;0.0;0.0;2277.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;131.7695226833628;0.0;26.49013260412887;0.0;19695.0;0.0
4.794863187693325;0.0;0.0;19695.0;0.0;0.0;6.935059659812137;0.0;0.0;19695.0;1696640.2607187259;18704.004638063347;0.0;0.0;0.0;0.0;965.0;0.0;6.664050073719138;74.36918607295439;0.0;21.82260761445911;0.0;870.2598801717975;0.0;19695.0;0.0;90.71;250.0;297.0;47.0;0.0;0.0;1312.0;0.0;0.0;0.0;0.0;1.7735871995967278;144.99275019056074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5601697400759234;0.0;0.0;0.0;0.0;9.166666666666666;0.0;19695.0;0.0;5.624371667936026;30.0;0.0;0.0;0.0;2277.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;131.7695226833628;0.0;26.49013260412887;0.0;19695.0;0.0
3.202782590246987;0.0;0.0;1384.0;0.0;0.0;1.7752890173410405;3.0;0.0;1384.0;2475.0;315.0;0.0;32.0;0.0;0.0;30.0;0.0;3.736737442372301;9.549718827493383;0.0;5.247977568433611;18.475208614068027;150.5684250302886;0.0;1384.0;0.0;7.857142857142858;21.0;32.0;11.0;0.0;0.0;33.0;0.0;0.0;0.0;0.0;0.7775992796583285;27.047153205885248;0.0;0.0;10.666666666666666;0.0;0.0;0.0;0.0;0.3381502890173411;3.0;16.0;0.0;0.0;3.5;0.0;1384.0;0.0;1.5498554913294798;13.0;0.0;0.0;0.0;63.0;0.0;False;0.0;3.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;43.01955000865388;0.0;11.748991721801483;0.0;1384.0;0.0
4.346282392989863;0.0;0.0;2472.0;0.0;0.0;2.989482200647249;0.0;0.0;2472.0;14794.919556185838;754.2508009035918;0.0;0.0;0.0;0.0;60.0;0.0;5.212665774322611;23.13998246745788;0.0;9.573060197164477;0.0;246.13410752333667;0.0;2472.0;0.0;19.615384615384613;26.0;43.0;17.0;0.0;0.0;79.0;0.0;0.0;0.0;0.0;1.0653817381026192;55.413946124284585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5754449838187702;0.0;0.0;0.0;0.0;3.5;0.0;2472.0;0.0;2.558252427184466;18.0;0.0;0.0;0.0;139.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;70.32403072095333;0.0;18.525875191596864;0.0;2472.0;0.0
4.912487686649558;8.0;0.0;2340.0;0.0;0.0;5.05;3.0;0.0;2340.0;58207.809807867416;1931.6369476981185;0.0;60.0;0.0;0.0;125.0;0.0;5.971828906406125;47.486037888010884;0.0;16.086551600912735;34.64101615137755;389.71233691194976;0.0;2340.0;0.0;30.13392857142857;56.0;83.0;27.0;0.0;8.0;178.0;0.0;8.0;0.0;0.0;1.5054287539499585;88.41699972074447;0.0;0.0;20.0;0.0;0.0;0.0;0.0;1.1083333333333334;3.0;30.0;0.0;0.0;5.25;0.0;2340.0;8.0;4.333333333333333;20.0;0.0;0.0;0.0;303.0;0.0;False;0.0;3.0;0.0;8.0;0.0;0.0;16.0;8.0;0.0;80.0;0.0;21.906837858955914;0.0;2340.0;0.0
4.812684596196508;0.0;0.0;2023.0;0.0;0.0;4.376173999011368;0.0;0.0;2023.0;28920.146303595262;1391.3472448465075;0.0;0.0;0.0;0.0;97.0;0.0;6.172941640731549;45.211488240221634;0.0;13.83191711405883;0.0;482.8315481226964;0.0;2023.0;0.0;20.785714285714285;49.0;70.0;21.0;0.0;0.0;130.0;0.0;0.0;0.0;0.0;1.5951278653795458;110.52389945007371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9268918797465512;0.0;0.0;0.0;0.0;7.5;0.0;2023.0;0.0;3.6050420168067214;25.0;0.0;0.0;0.0;227.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;104.2481250360578;0.0;23.40993544618949;0.0;2023.0;0.0
4.738777325165763;0.0;0.0;5621.0;0.0;0.0;6.337662337662338;0.0;0.0;5621.0;94726.01158174298;3346.694725622255;0.0;0.0;0.0;0.0;217.0;0.0;6.568136132631722;56.466519587837645;0.0;19.99466788725263;0.0;742.585827212465;0.0;5621.0;0.0;28.30434782608696;92.0;116.0;24.0;0.0;0.0;271.0;0.0;0.0;0.0;0.0;1.5813125411283286;114.46567798642036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1579243267554955;0.0;0.0;0.0;0.0;7.5;0.0;5621.0;0.0;4.831168831168832;28.0;0.0;0.0;0.0;488.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;121.01398665684616;0.0;24.02406684296082;0.0;5621.0;0.0
5.0900154200242165;34.0;0.0;5391.0;0.0;0.0;8.079577072899276;6.0;3.0;5391.0;308073.1972124996;7607.576766829644;0.0;133.0;0.0;10.576703960434305;416.0;0.0;8.466488139520825;72.78791178510427;0.0;26.777578991309447;54.297022631693785;496.2210751716351;0.0;5391.0;0.0;40.49557522123894;113.0;135.0;22.0;0.0;9.5;659.0;0.0;13.666666666666664;0.0;0.0;1.3269321546894386;121.34632638782007;0.0;0.0;22.16666666666667;0.0;0.0;0.0;0.0;1.4035135720027208;6.0;0.0;0.5;1.224744871391589;4.5;0.0;5391.0;3.0;5.928584678167317;34.0;0.0;0.0;0.0;1075.0;0.0;False;0.0;6.0;0.0;12.75;0.0;0.0;18.0;11.5;0.0;141.7774500490386;0.0;34.324828756929435;0.0;5391.0;0.0
4.783103739123597;104.0;0.0;22911.0;0.0;0.0;5.828204792457773;16.0;16.0;22911.0;2068075.5425711125;29384.777069528936;0.0;587.0;0.0;30.56986533608983;1350.0;0.0;6.9233750094691695;52.04655270955003;0.0;18.481392673825685;146.75;1186.330301936245;0.0;22911.0;0.0;70.37914691943129;422.0;466.0;44.0;0.0;3.0;1965.0;0.0;19.125;0.0;0.0;1.4157805795426148;123.41988189600164;0.0;0.0;36.6875;0.0;0.0;0.0;0.0;1.1585005765770462;16.0;0.0;1.0;4.0;7.5;0.0;22911.0;3.0;4.69429531666012;48.0;0.0;0.0;0.0;3315.0;0.0;False;0.0;16.0;0.0;16.75;0.0;0.0;24.0;6.5;0.0;203.9005206452921;0.0;26.74598598952776;0.0;22911.0;0.0
4.783103739123597;9.0;0.0;22911.0;0.0;0.0;5.828204792457773;1.0;0.0;22911.0;2068075.5425711125;29384.777069528936;0.0;0.0;0.0;0.0;1350.0;0.0;6.9233750094691695;52.04655270955003;0.0;18.481392673825685;0.0;1186.330301936245;0.0;22911.0;0.0;70.37914691943129;422.0;466.0;44.0;0.0;9.0;1965.0;0.0;9.0;0.0;0.0;1.4157805795426148;123.41988189600164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1585005765770462;1.0;0.0;0.0;0.0;7.5;0.0;22911.0;9.0;4.69429531666012;48.0;0.0;0.0;0.0;3315.0;0.0;False;0.0;1.0;0.0;9.0;0.0;0.0;24.0;9.0;0.0;203.9005206452921;0.0;26.74598598952776;0.0;22911.0;0.0
4.9312610474490715;234.0;0.0;33145.0;0.0;0.0;5.404555739930609;16.0;0.0;33145.0;3789329.2965395637;43647.97592230544;0.0;864.0;0.0;58.746595646045726;1903.0;0.0;6.312623297150171;49.65090581691225;0.0;17.238882479453714;216.0;921.6158678517081;0.0;33145.0;0.0;86.81569343065694;548.0;598.0;50.0;0.0;3.75;2829.0;0.0;31.3125;0.0;0.0;1.4694600034007366;100.30869872329608;0.0;0.0;54.0;0.0;0.0;0.0;0.0;1.1801460274359656;16.0;0.0;0.0;0.0;7.875;0.0;33145.0;3.0;4.513984009654547;32.0;0.0;0.0;0.0;4732.0;0.0;False;0.0;16.0;0.0;27.25;0.0;0.0;25.0;7.5;0.0;148.6033980727912;0.0;23.87731176444129;0.0;33145.0;0.0
4.9312610474490715;9.0;0.0;33145.0;0.0;0.0;5.404555739930609;1.0;0.0;33145.0;3789329.2965395637;43647.97592230544;0.0;0.0;0.0;0.0;1903.0;0.0;6.312623297150171;49.65090581691225;0.0;17.238882479453714;0.0;921.6158678517081;0.0;33145.0;0.0;86.81569343065694;548.0;598.0;50.0;0.0;9.0;2829.0;0.0;9.0;0.0;0.0;1.4694600034007366;100.30869872329608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1801460274359656;1.0;0.0;0.0;0.0;7.875;0.0;33145.0;9.0;4.513984009654547;32.0;0.0;0.0;0.0;4732.0;0.0;False;0.0;1.0;0.0;9.0;0.0;0.0;25.0;9.0;0.0;148.6033980727912;0.0;23.87731176444129;0.0;33145.0;0.0
2.736438177141576;0.0;0.0;1366.0;0.0;0.0;1.6295754026354319;0.0;0.0;1366.0;2140.2128060871305;326.97695648553383;0.0;0.0;0.0;0.0;32.0;0.0;3.5533160649849664;7.071622251313179;0.0;4.486832371453313;0.0;124.53953827094273;0.0;1366.0;0.0;6.545454545454546;22.0;31.0;9.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.6873589713111029;21.144195843403338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2741581259150805;0.0;0.0;0.0;0.0;3.333333333333333;0.0;1366.0;0.0;1.308199121522694;12.0;0.0;0.0;0.0;66.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;41.51317942364757;0.0;10.707776269157893;0.0;1366.0;0.0
2.6138624952480223;0.0;0.0;1053.0;0.0;0.0;1.7407407407407407;0.0;0.0;1053.0;908.1112201119156;228.32510677099592;0.0;0.0;0.0;0.0;25.0;0.0;3.514530162691707;4.384349768558582;0.0;4.509440277857906;0.0;33.0;0.0;1053.0;0.0;3.977272727272727;22.0;29.0;7.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.4142834250021556;10.409081326203292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2037037037037037;0.0;0.0;0.0;0.0;1.5;0.0;1053.0;0.0;1.3703703703703705;11.0;0.0;0.0;0.0;47.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;33.0;0.0;10.376832372696065;0.0;1053.0;0.0
5.18282495235541;12.0;0.0;3512.0;0.0;0.0;6.0179384965831435;6.0;0.0;3512.0;109957.55446684288;3497.039775716824;0.0;89.0;0.0;3.65604522218567;207.0;0.0;6.743877459479017;59.31932943222719;0.0;19.48329546404216;36.334097851283815;562.9398751947123;0.0;3512.0;0.0;31.443037974683552;79.0;103.0;24.0;0.0;5.25;316.0;0.0;7.833333333333332;0.0;0.0;1.5175959789994813;112.38504832848629;0.0;0.0;14.833333333333336;0.0;0.0;0.0;0.0;1.2989139277578912;6.0;0.0;0.0;0.0;5.142857142857143;0.0;3512.0;3.0;5.040148063781321;27.0;0.0;0.0;0.0;523.0;0.0;False;0.0;6.0;0.0;10.75;0.0;0.0;18.0;8.0;0.0;112.58797503894243;0.0;26.20116924362545;0.0;3512.0;0.0
3.821842352687039;21.0;0.0;2145.0;0.0;0.0;4.2;1.0;0.0;2145.0;27535.768524847157;1406.2039163288284;0.0;55.0;0.0;0.0;101.0;55.0;4.642398698048433;26.986553014751426;0.0;11.97487948025928;0.0;302.05015714990316;0.0;2145.0;55.0;19.581632653061224;49.0;68.0;19.0;0.0;21.0;130.0;0.0;21.0;0.0;0.0;1.208700140444905;51.83268519086675;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.9375757575757576;1.0;55.0;0.0;0.0;4.666666666666667;0.0;2145.0;21.0;3.618181818181818;17.0;0.0;0.0;0.0;231.0;0.0;False;0.0;1.0;55.0;21.0;0.0;0.0;14.0;21.0;0.0;64.72503367497926;0.0;15.157897181591348;0.0;2145.0;0.0
4.499827189409743;39.0;0.0;9814.0;0.0;0.0;5.779396780110048;17.0;0.0;9814.0;545823.4437814419;11085.078757786752;0.0;0.0;0.0;9.093468890945203;567.0;0.0;5.6177481671460665;47.081410922256715;0.0;17.62329004437614;0.0;479.7267201792581;0.0;9814.0;0.0;49.23947368421052;190.0;223.0;33.0;0.0;3.0;854.0;0.0;8.235294117647058;0.0;0.0;1.4479812791708693;69.29847214885395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.324842062359894;17.0;0.0;0.0;0.0;7.5;0.0;9814.0;1.0;4.896066843285103;21.0;0.0;0.0;0.0;1421.0;0.0;False;0.0;17.0;0.0;11.0;0.0;0.0;16.0;5.0;0.0;79.95445336320968;0.0;20.329126589562613;0.0;9814.0;0.0
4.499827189409743;5.0;0.0;9814.0;0.0;0.0;5.779396780110048;1.0;0.0;9814.0;545823.4437814419;11085.078757786752;0.0;250.0;0.0;0.0;567.0;250.0;5.6177481671460665;47.081410922256715;0.0;17.62329004437614;0.0;479.7267201792581;0.0;9814.0;250.0;49.23947368421052;190.0;223.0;33.0;0.0;5.0;854.0;0.0;5.0;0.0;0.0;1.4479812791708693;69.29847214885395;0.0;0.0;250.0;0.0;0.0;0.0;0.0;1.324842062359894;1.0;250.0;0.0;0.0;7.5;0.0;9814.0;5.0;4.896066843285103;21.0;0.0;0.0;0.0;1421.0;0.0;False;0.0;1.0;250.0;5.0;0.0;0.0;16.0;5.0;0.0;79.95445336320968;0.0;20.329126589562613;0.0;9814.0;0.0
3.841023256519172;64.0;0.0;7020.0;0.0;0.0;2.888888888888889;4.0;0.0;7020.0;100499.75095443543;3526.307051032823;0.0;180.0;0.0;25.55223408367;228.0;0.0;5.329428807727059;22.34125942940917;0.0;8.81827526872479;90.0;361.3642200726927;0.0;7020.0;0.0;28.5;88.0;110.0;22.0;0.0;11.0;292.0;0.0;27.25;0.0;0.0;1.2271091704581143;61.365313295748045;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.6260780423280423;4.0;45.0;0.0;0.0;5.0;0.0;7020.0;8.0;2.2444444444444445;25.0;0.0;0.0;0.0;520.0;0.0;False;0.0;4.0;0.0;34.75;0.0;0.0;16.0;18.5;0.0;92.51099295352728;0.0;18.54825178517576;0.0;7020.0;0.0
4.0362630793482515;23.0;0.0;3315.0;0.0;0.0;4.941176470588236;4.0;0.0;3315.0;82835.07657586869;2726.578300458463;0.0;85.0;0.0;10.0;177.0;0.0;5.151112090313885;32.049309157505185;0.0;14.41039552540723;42.5;392.9215684726281;0.0;3315.0;0.0;30.38059701492537;67.0;90.0;23.0;0.0;3.0;243.0;0.0;8.0;0.0;0.0;1.2677456709367336;57.53091285060786;0.0;0.0;21.25;0.0;0.0;0.0;0.0;1.0728991596638655;4.0;21.25;0.0;0.0;4.571428571428571;0.0;3315.0;3.0;4.176470588235294;22.0;0.0;0.0;0.0;420.0;0.0;False;0.0;4.0;0.0;8.0;0.0;0.0;15.0;3.0;0.0;85.95159310338741;0.0;17.850332065363656;0.0;3315.0;0.0
