NPathComplexity_25%;FileLength_std;MethodLength_std;CyclomaticComplexity_min;NestedForDepth_max;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_75%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ThrowsCount_min;FileLength_25%;NCSSForThisClass_min;NestedIfElseDepth_75%;NestedIfElseDepth_50%;NumberOfMethods_Checkstyle_count;BooleanExpressionComplexity_std;NestedTryDepth_max;NCSSForThisFile_50%;NCSSForThisClass_mean;NestedIfElseDepth_25%;FileLength_min;NCSSForThisMethod_max;NumberOfProtectedMethod_max;FileLength_50%;NestedForDepth_25%;NumberOfPackageMethod_min;ExecutableStatementCount_min;NumberOfPackageMethod_max;MethodLength_mean;NCSSForThisClass_max;ClassDataAbstractionCoupling_min;ExecutableStatementCount_50%;ExecutableStatementCount_mean;NestedForDepth_75%;AnonymousInnerClassLength_max;NCSSForThisClass_count;FileLength_max;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ClassFanOutComplexity_count;MethodLength_max;NPathComplexity_max;NCSSForThisFile_count;NumberOfPrivateMethod_mean;CyclomaticComplexity_25%;NestedIfElseDepth_std;ClassDataAbstractionCoupling_75%;NestedForDepth_mean;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_count;Bugged;NCSSForThisFile_mean;NumberOfPackageMethod_std;NestedTryDepth_25%;ExecutableStatementCount_max;ClassDataAbstractionCoupling_max;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_min;BooleanExpressionComplexity_max;NCSSForThisMethod_75%;NumberOfProtectedMethod_75%;NumberOfProtectedMethod_25%;NumberOfMethods_Checkstyle_75%;NumberOfProtectedMethod_mean;NCSSForThisFile_max;ThrowsCount_25%;ClassDataAbstractionCoupling_mean;NumberOfMethods_Checkstyle_max;ExecutableStatementCount_25%;NCSSForThisMethod_50%;NPathComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfProtectedMethod_std;NumberOfProtectedMethod_min;MethodLength_25%;AnonymousInnerClassLength_count;NCSSForThisFile_25%;NumberOfMethods_Checkstyle_25%;ClassDataAbstractionCoupling_50%;NumberOfMethods_Checkstyle_50%;NestedIfElseDepth_min;NCSSForThisClass_25%;BooleanExpressionComplexity_count;BooleanExpressionComplexity_25%;ThrowsCount_count;ClassFanOutComplexity_std;NumberOfPackageMethod_50%;NestedTryDepth_count;AnonymousInnerClassLength_75%;ClassFanOutComplexity_25%;ExecutableStatementCount_std;NCSSForThisMethod_min;ClassFanOutComplexity_mean;FileLength_count;NumberOfPrivateMethod_count;NCSSForThisMethod_std;NumberOfPackageMethod_mean;AnonymousInnerClassLength_std;ThrowsCount_75%;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_25%;NumberOfPackageMethod_count;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_std;ThrowsCount_mean;MethodLength_min;NumberOfProtectedMethod_count;CyclomaticComplexity_mean;NCSSForThisMethod_count;AnonymousInnerClassLength_min;CyclomaticComplexity_max;ClassDataAbstractionCoupling_std;NPathComplexity_min;NumberOfPrivateMethod_max;BooleanExpressionComplexity_mean;NestedForDepth_count;NPathComplexity_50%;NumberOfPrivateMethod_75%;NestedForDepth_50%;FileLength_mean;MethodLength_75%;NumberOfPublicMethods_Checkstyle_min;NPathComplexity_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_75%;BooleanExpressionComplexity_min;ThrowsCount_max;NestedTryDepth_std;NumberOfPrivateMethod_std;NestedTryDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_75%;NestedIfElseDepth_mean;NestedForDepth_std;FileLength_75%;CyclomaticComplexity_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_25%;ClassFanOutComplexity_50%;ExecutableStatementCount_75%;ThrowsCount_std;ClassFanOutComplexity_max;CyclomaticComplexity_75%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;NCSSForThisClass_std;NumberOfMethods_Checkstyle_mean;NestedTryDepth_75%;MethodLength_50%;ThrowsCount_50%;ClassFanOutComplexity_min;ExecutableStatementCount_count;NCSSForThisClass_50%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_min;NPathComplexity_std;NumberOfPackageMethod_25%;NCSSForThisClass_75%;NestedIfElseDepth_max;MethodLength_count;NPathComplexity_75%;NCSSForThisMethod_mean;NestedForDepth_min;NumberOfPrivateMethod_25%;CyclomaticComplexity_count;NestedIfElseDepth_count;BooleanExpressionComplexity_50%;NestedTryDepth_min
0.0;88.33459118601273;39.80368492154129;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;22.33333333333333;0.0;0.0;59.0;0.0;0.0;0.0;0.0;1.0;0.0;30.33333333333333;67.0;0.0;2.0;20.33333333333333;0.0;0.0;3.0;153.0;0.0;51.38417395787669;3.0;76.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;29.66666666666667;0.0;0.0;58.0;0.0;1.7320508075688772;0.0;0.0;31.0;0.0;0.0;1.5;0.0;89.0;0.0;0.0;3.0;1.5;3.0;3.0;1.0;0.0;0.0;7.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;6.92820323027551;0.0;3.0;0.0;0.0;32.624121954978854;2.0;4.0;3.0;3.0;32.624121954978854;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;51.0;44.0;0.0;0.3333333333333333;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.5;44.5;0.0;0.0;76.5;0.0;0.0;0.0;0.0;30.0;0.0;12.0;1.0;0.0;3.0;38.68246803570493;1.0;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;33.5;0.0;3.0;0.5;21.33333333333333;0.0;0.0;3.0;3.0;0.0;0.0
1.0;29.393876913398138;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.6666666666666665;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;16.0;0.0;1.0;1.0;0.0;0.0;6.0;72.0;0.0;9.38971068066885;6.0;3.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;False;3.8333333333333335;0.0;0.0;1.0;1.0;1.224744871391589;0.0;0.0;2.0;0.0;0.0;0.0;0.5;23.0;0.0;0.16666666666666666;6.0;1.0;2.0;6.0;0.5;1.224744871391589;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;2.449489742783178;0.0;6.0;0.0;0.0;0.0;2.0;1.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;2.449489742783178;0.0;3.0;6.0;1.0;6.0;0.0;1.0;0.40824829046386296;1.0;0.0;0.0;6.0;1.0;0.0;0.0;12.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;0.0;3.0;6.531972647421807;1.0;0.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;2.0;0.0;0.0;6.0;6.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;42.0;5.0;0.0;0.0;1.0;0.0;0.0;11.0;5.0;0.0;42.0;2.0;0.0;42.0;0.0;0.0;1.0;0.0;3.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;42.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;11.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;2.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;11.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;2.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;42.0;3.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;11.0;0.0;0.0;42.0;0.0;1.0;1.0;6.0;1.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;6.0;1.0;5.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;66.39528095680697;18.175074506954115;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;12.333333333333336;0.0;0.0;29.0;0.0;0.0;0.0;0.0;1.0;0.0;17.666666666666668;37.0;0.0;2.0;10.333333333333334;0.0;0.0;3.0;115.0;0.0;34.06366588218791;3.0;38.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;19.666666666666668;0.0;0.0;28.0;0.0;1.7320508075688772;0.0;0.0;16.0;0.0;0.0;1.5;0.0;59.0;0.0;0.0;3.0;1.5;3.0;3.0;1.0;0.0;0.0;7.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;6.92820323027551;0.0;3.0;0.0;0.0;15.307950004273376;2.0;4.0;3.0;3.0;15.307950004273376;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;38.333333333333336;25.0;0.0;0.3333333333333333;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.5;29.5;0.0;0.0;57.5;0.0;0.0;0.0;0.0;15.0;0.0;12.0;1.0;0.0;3.0;21.361959960016147;1.0;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;18.5;0.0;3.0;0.5;11.333333333333336;0.0;0.0;3.0;3.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;38.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;0.0;38.0;1.0;0.0;38.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;9.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;38.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;38.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;5.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
1.0;29.5;0.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.75;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;11.0;0.0;1.0;1.0;0.0;0.0;4.0;59.0;0.0;9.0;4.0;3.0;1.0;4.0;0.0;1.0;0.0;0.25;0.0;0.0;4.0;False;4.5;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.5;0.0;1.0;0.5;18.0;0.0;0.25;4.0;1.0;2.0;4.0;0.5;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;3.0;0.0;4.0;0.0;0.0;0.0;2.0;1.5;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;3.0;4.0;1.0;4.0;0.0;1.0;0.5;1.0;0.0;0.0;4.0;1.0;0.0;0.0;14.75;3.0;0.0;1.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;2.0;4.5;0.0;0.0;14.75;0.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;0.0;2.0;5.5;1.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;4.0;1.0;2.0;0.0;0.0;4.0;4.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;42.0;5.0;0.0;0.0;1.0;0.0;0.0;11.0;5.0;0.0;42.0;2.0;0.0;42.0;0.0;0.0;1.0;0.0;3.0;5.0;0.0;1.0;1.0;0.0;0.0;1.0;42.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;11.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;2.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;11.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;2.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;42.0;3.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;11.0;0.0;0.0;42.0;0.0;1.0;1.0;6.0;1.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;6.0;1.0;5.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;38.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;0.0;38.0;1.0;0.0;38.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;1.0;9.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;38.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;38.0;0.0;1.0;1.0;5.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;5.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;57.15767664977295;9.50438495292217;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;8.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;1.0;0.0;12.333333333333336;24.0;0.0;2.0;6.0;0.0;0.0;3.0;99.0;0.0;26.558112382722783;3.0;22.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;15.333333333333336;0.0;0.0;15.0;0.0;1.7320508075688772;0.0;0.0;9.5;0.0;0.0;1.5;0.0;46.0;0.0;0.0;3.0;1.5;3.0;3.0;1.0;0.0;0.0;7.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;6.92820323027551;0.0;3.0;0.0;0.0;7.810249675906653;2.0;4.0;3.0;3.0;7.810249675906653;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;33.0;17.0;0.0;0.3333333333333333;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.5;23.0;0.0;0.0;49.5;0.0;0.0;0.0;0.0;8.5;0.0;12.0;1.0;0.0;3.0;13.85640646055102;1.0;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;12.0;0.0;3.0;0.5;7.0;0.0;0.0;3.0;3.0;0.0;0.0
1.0;31.11269837220809;0.0;1.0;0.0;0.5;1.0;0.75;0.0;0.0;0.0;11.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;3.0;0.0;0.0;2.0;1.0;22.0;0.0;0.0;1.0;0.0;3.0;6.0;0.0;1.0;1.0;0.0;0.0;2.0;44.0;0.0;8.48528137423857;2.0;3.0;1.0;2.0;0.0;1.0;0.0;0.75;0.0;0.0;2.0;False;6.0;0.0;0.0;1.0;1.0;0.7071067811865476;0.0;0.0;2.0;0.75;0.25;1.5;0.5;12.0;0.0;0.5;2.0;1.0;2.0;2.0;0.5;0.7071067811865476;0.0;3.0;2.0;3.0;0.5;0.5;1.0;0.0;1.5;2.0;0.0;2.0;3.5355339059327378;0.0;2.0;0.0;1.25;0.0;2.0;2.5;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.25;2.0;2.0;1.4142135623730951;0.0;3.0;2.0;1.0;2.0;0.0;1.0;0.7071067811865476;1.0;0.0;0.0;2.0;1.0;0.0;0.0;22.0;3.0;0.0;1.0;0.0;3.75;0.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;0.0;33.0;0.0;0.5;0.25;2.5;1.0;0.0;5.0;1.0;0.0;1.0;4.242640687119285;1.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;4.5;0.0;2.0;1.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0
0.5;53.116224765445565;8.0;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.333333333333333;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;11.0;13.0;0.0;2.0;2.6666666666666665;0.0;0.0;3.0;92.0;0.0;17.320508075688775;3.0;19.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;10.0;0.0;0.0;5.0;0.0;1.7320508075688772;0.0;0.0;4.5;0.0;0.0;1.5;0.0;30.0;0.0;0.0;3.0;1.5;3.0;3.0;1.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;5.196152422706632;0.0;3.0;0.0;0.0;2.081665999466133;2.0;3.0;3.0;3.0;2.081665999466133;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.3333333333333333;3.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;30.66666666666667;15.0;0.0;1.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;2.5;15.0;0.0;0.0;46.0;0.5773502691896257;0.0;0.0;0.0;3.5;0.0;9.0;1.5;0.0;3.0;7.505553499465135;1.0;0.0;11.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;6.5;0.0;3.0;1.5;3.6666666666666665;0.0;0.0;3.0;3.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;44.0;4.0;0.0;0.0;1.0;0.0;0.0;10.0;4.0;0.0;44.0;2.0;1.0;44.0;0.0;0.0;1.0;0.0;3.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;44.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;10.0;0.0;0.0;1.0;1.0;0.0;10.0;0.0;2.0;1.0;1.0;1.0;1.0;10.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;10.0;1.0;1.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;44.0;3.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;0.0;44.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;5.0;1.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;41.0;2.0;0.0;0.0;1.0;0.0;0.0;7.0;2.0;0.0;41.0;1.0;0.0;41.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;41.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;7.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;41.0;3.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;41.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;58.31237718815221;10.016652800877813;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;8.333333333333334;0.0;0.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;12.666666666666664;25.0;0.0;2.0;6.333333333333332;0.0;0.0;3.0;101.0;0.0;27.71281292110204;3.0;23.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;False;16.0;0.0;0.0;16.0;0.0;1.7320508075688772;0.0;0.0;10.0;0.0;0.0;1.5;0.0;48.0;0.0;0.0;3.0;1.5;3.0;3.0;1.0;0.0;0.0;7.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;7.505553499465135;0.0;3.0;0.0;0.0;8.386497083606084;2.0;4.333333333333333;3.0;3.0;8.386497083606084;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;33.666666666666664;17.5;0.0;0.3333333333333333;0.0;6.5;0.0;0.0;0.0;0.0;0.0;2.5;24.0;0.0;0.0;50.5;0.0;0.0;0.0;0.0;9.0;0.0;13.0;1.0;0.0;3.0;14.433756729740644;1.0;0.0;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;12.5;0.0;3.0;0.5;7.333333333333332;0.0;0.0;3.0;3.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;37.0;4.0;0.0;0.0;1.0;0.0;0.0;9.0;4.0;0.0;37.0;2.0;1.0;37.0;0.0;0.0;1.0;0.0;3.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;37.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;9.0;0.0;0.0;1.0;1.0;0.0;9.0;0.0;2.0;1.0;1.0;1.0;1.0;9.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;9.0;1.0;1.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;0.0;2.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;37.0;3.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;0.0;37.0;0.0;0.0;0.0;4.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;4.0;1.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
