Volume;blamemerge_blamegetVocabulary_count;FileLength_max;MethodLength_count;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getVolume_std;blamemerge_blamegetEffort_std;blamemerge_blamegetVolume_max;blamemerge_blamegetLength_std;blame_merge_blame_getEffort_mean;blamemerge_blamegetLength_count;AnonymousInnerClassLength_max;blame_merge_blame_getDifficulty_count;FileLength_std;blame_merge_blame_getLength_min;TotalNumberOfOperators;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_max;blame_merge_blame_getVolume_count;MethodLength_min;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_50%;MethodLength_75%;blame_merge_blame_getVocabulary_max;blamemerge_blamegetLength_mean;blame_merge_blame_getEffort_std;blame_merge_blame_getDifficulty_min;AnonymousInnerClassLength_25%;FileLength_count;blamemerge_blamegetEffort_mean;FileLength_75%;blame_merge_blame_getLength_count;FileLength_25%;Length;blame_merge_blame_getVolume_min;blamemerge_blamegetDifficulty_std;MethodLength_25%;blame_merge_blame_getEffort_max;AnonymousInnerClassLength_min;blame_merge_blame_getDifficulty_std;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_std;MethodLength_mean;blamemerge_blamegetVocabulary_mean;blamemerge_blamegetVolume_count;blame_merge_blame_getVocabulary_count;blamemerge_blamegetVocabulary_max;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetVocabulary_std;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_count;FileLength_min;FileLength_50%;Bugged;blame_merge_blame_getDifficulty_max;blamemerge_blamegetLength_max;blamemerge_blamegetVolume_mean;blame_merge_blame_getVolume_mean;blamemerge_blamegetEffort_max;AnonymousInnerClassLength_75%;blame_merge_blame_getVolume_max;TotalNumberOfOperands;MethodLength_50%;blamemerge_blamegetDifficulty_max;Difficulty;blamemerge_blamegetDifficulty_count;blame_merge_blame_getLength_mean;Effort;MethodLength_max;blame_merge_blame_getLength_std;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_std;MethodLength_std;blamemerge_blamegetDifficulty_mean;NumberOfDistinctOperators;blame_merge_blame_getEffort_min;NumberOfDistinctOperands;FileLength_mean;Vocabulary
538.5747167792215;2205.0;42.0;4.0;0.0;0.0;17.88001991087306;55.35090589819677;3.110721463226591;0.0;2205.0;0.0;0.0;21.0;0.0;60.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.1714285714285717;0.0;0.0;0.0;4.0;5.769655022641209;10.5;0.0;0.0;105.0;0.0;0.6500508150272001;3.0;0.0;0.0;0.0;2205.0;0.0;3.0;1.0063492063492063;2205.0;0.0;11.0;0.0;2.513115425716132;0.0;4.0;0.0;0.0;False;0.0;16.0;3.2341325602974536;0.0;126.51635633873545;0.0;0.0;45.0;3.0;2.5;10.3125;2205.0;0.0;5554.051766785721;3.0;0.0;9.716413811341084;0.0;0.0;0.2267573696145125;11.0;0.0;24.0;10.5;35.0
513.8337469662844;2184.0;41.0;3.0;0.0;0.0;17.5802137446012;55.35090589819677;3.088373666604695;0.0;2184.0;0.0;0.0;23.67136103677465;0.0;58.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.1442307692307692;0.0;0.0;0.0;3.0;5.492683373141628;20.5;0.0;0.0;101.0;0.0;0.6260708216682317;3.0;0.0;0.0;0.0;2184.0;0.0;3.0;0.9775641025641024;2184.0;0.0;11.0;0.0;2.477003775827352;0.0;3.0;0.0;0.0;False;0.0;16.0;3.155519320163611;0.0;126.51635633873545;0.0;0.0;43.0;3.0;2.5;10.282608695652174;2184.0;0.0;5283.5513546750535;3.0;0.0;9.65423051758002;0.0;0.0;0.21932234432234432;11.0;0.0;23.0;13.666666666666664;34.0
1139.8561704580768;1363.0;53.0;4.0;0.0;0.0;31.96519121689534;83.76180828526728;4.719038764474319;0.0;1363.0;0.0;0.0;26.5;0.0;98.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0616287600880407;0.0;0.0;0.0;4.0;15.094358600584906;13.25;0.0;0.0;199.0;0.0;0.8153358277712764;3.0;0.0;0.0;0.0;1363.0;0.0;3.0;2.614820249449743;1363.0;0.0;14.0;0.0;3.7374145765888636;0.0;4.0;0.0;0.0;False;0.0;22.0;8.846542226607673;0.0;184.27597822758804;0.0;0.0;101.0;3.0;2.5;14.780487804878053;1363.0;0.0;16847.630226770598;3.0;0.0;16.038620133726695;0.0;0.0;0.5038151137197359;12.0;0.0;41.0;13.25;53.0
1370.7291533287143;1867.0;77.0;6.0;0.0;0.0;29.396076812251945;83.76180828526728;4.365049437006008;0.0;1867.0;0.0;0.0;31.43511836571745;0.0;118.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;2.640064274236744;0.0;0.0;0.0;6.0;13.449175561112597;0.0;0.0;0.0;235.0;0.0;0.8253586001064812;3.0;0.0;0.0;0.0;1867.0;0.0;3.0;2.313872522763792;1867.0;0.0;14.0;0.0;3.5719574931893225;0.0;6.0;0.0;0.0;False;0.0;22.0;7.538209456275446;0.0;184.27597822758804;0.0;0.0;117.0;3.0;2.5;17.28409090909091;1867.0;0.0;23691.807297874708;3.0;0.0;14.628663454024256;0.0;0.0;0.4690412426352437;13.0;0.0;44.0;12.833333333333336;57.0
432.360308566354;2098.0;37.0;2.0;0.0;0.0;18.489716663522067;64.52932501298082;3.3634813412636406;0.0;2098.0;0.0;0.0;26.162950903902264;0.0;51.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.1015252621544327;0.0;0.0;0.0;2.0;5.103934990533727;27.75;0.0;9.25;89.0;0.0;0.5660351213815685;3.0;0.0;0.0;0.0;2098.0;0.0;3.0;0.882745471877979;2098.0;0.0;12.0;0.0;2.4872737972200842;0.0;2.0;0.0;18.5;False;0.0;18.0;3.1951449081583454;0.0;145.19098127920685;0.0;0.0;38.0;3.0;2.5;8.55;2098.0;0.0;3696.680638242328;3.0;0.0;11.031897839125577;0.0;0.0;0.1829122974261201;9.0;0.0;20.0;18.5;29.0
494.35062369712836;1048.0;38.0;2.0;0.0;0.0;24.681668080349517;64.52932501298082;4.086008538915628;0.0;1048.0;0.0;0.0;26.87005768508881;0.0;54.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.9580152671755728;0.0;0.0;0.0;2.0;9.512591032281863;28.5;0.0;9.5;98.0;0.0;0.7560540243052388;3.0;0.0;0.0;0.0;1048.0;0.0;3.0;1.6374045801526718;1048.0;0.0;12.0;0.0;3.115450258890952;0.0;2.0;0.0;19.0;False;0.0;18.0;5.530224318157008;0.0;145.19098127920685;0.0;0.0;44.0;3.0;2.5;8.25;1048.0;0.0;4078.3926455013093;3.0;0.0;13.465267885559044;0.0;0.0;0.3556774809160305;9.0;0.0;24.0;19.0;33.0
417.17195298252784;1605.0;48.0;1.0;0.0;0.0;10.264750869666573;55.35090589819677;2.1855853037759507;0.0;1605.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.5283489096573208;0.0;0.0;0.0;1.0;1.938489633752936;48.0;0.0;48.0;82.0;0.0;0.3234974585192619;3.0;0.0;0.0;0.0;1605.0;0.0;3.0;0.4255451713395639;1605.0;0.0;11.0;0.0;1.6846735862634603;0.0;1.0;48.0;48.0;False;0.0;16.0;1.4516732248142612;0.0;126.51635633873545;0.0;0.0;40.0;3.0;2.5;8.333333333333334;1605.0;0.0;3476.4329415210664;3.0;0.0;6.613378656924149;0.0;0.0;0.07271918113039608;10.0;0.0;24.0;48.0;34.0
1306.654857462961;2352.0;106.0;4.0;0.0;0.0;13.748387082841615;41.20902501875006;3.9022198170718125;0.0;2352.0;0.0;0.0;53.0;0.0;109.0;0.0;0.0;0.0;3.0;0.0;0.0;3.25;0.0;1.8805272108843536;0.0;0.0;0.0;4.0;5.94350220200865;26.5;0.0;0.0;225.0;0.0;0.480052446230118;3.0;0.0;0.0;0.0;2352.0;0.0;3.25;1.4591836734693877;2352.0;0.0;10.0;0.0;2.939926071392678;0.0;4.0;0.0;0.0;False;0.0;13.0;5.3621664694508535;0.0;99.65784284662088;0.0;0.0;116.0;3.0;3.0;14.177777777777774;2352.0;0.0;18525.46220136376;4.0;0.0;11.711310606737182;0.0;0.5;0.2198979591836735;11.0;0.0;45.0;26.5;56.0
687.6478442630214;1895.0;57.0;2.0;0.0;0.0;11.758107630936415;41.20902501875006;3.650046547214294;0.0;1895.0;0.0;0.0;40.30508652763321;0.0;67.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;1.512401055408971;0.0;0.0;0.0;2.0;4.650599929708647;42.75;0.0;14.25;132.0;0.0;0.41437753653793696;3.0;0.0;0.0;0.0;1895.0;0.0;3.0;1.1482849604221637;1895.0;0.0;9.0;0.0;2.7078176866510253;0.0;2.0;0.0;28.5;False;0.0;13.0;4.364970650911253;0.0;60.0;0.0;0.0;65.0;3.0;2.5;12.037037037037035;1895.0;0.0;8277.242569832664;3.0;0.0;10.94897299945743;0.0;0.0;0.16490765171503954;10.0;0.0;27.0;28.5;37.0
262.33097373688895;1890.0;27.0;1.0;0.0;0.0;17.283336475564035;55.35090589819677;2.6647040850815293;0.0;1890.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.7492063492063492;0.0;0.0;0.0;1.0;3.902856709245601;27.0;0.0;27.0;54.0;0.0;0.500988809970411;3.0;0.0;0.0;0.0;1890.0;0.0;3.0;0.6153439153439153;1890.0;0.0;11.0;0.0;2.100361085502789;0.0;1.0;27.0;27.0;False;0.0;16.0;2.150619740933321;0.0;126.51635633873545;0.0;0.0;25.0;3.0;3.0;7.6388888888888875;1890.0;0.0;2003.917160490124;3.0;0.0;8.397430418927863;0.0;0.0;0.12566137566137564;11.0;0.0;18.0;27.0;29.0
2214.9610274639176;1427.0;112.0;17.0;0.0;0.0;20.69803454344417;55.35090589819677;2.3890852707988546;0.0;1427.0;0.0;0.0;27.16399000406929;0.0;220.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.7820602662929222;0.0;0.0;0.0;17.0;5.078398919956649;0.0;0.0;0.0;372.0;0.0;0.6918129834863693;3.0;0.0;0.0;0.0;1427.0;0.0;3.0;0.7379117028731604;1427.0;0.0;12.0;0.0;2.195874459108373;0.0;17.0;0.0;0.0;False;0.0;16.0;2.10512472725728;0.0;233.02256254687518;0.0;0.0;152.0;3.0;5.0;22.16666666666667;1427.0;0.0;49098.302775450175;3.0;0.0;7.377089358215882;0.0;0.0;0.19856842526779456;14.0;0.0;48.0;6.588235294117648;62.0
2663.013154610962;1475.0;128.0;19.0;0.0;0.0;18.31329012478149;55.35090589819677;2.571511185858248;0.0;1475.0;0.0;0.0;29.365213935431903;0.0;256.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.8928813559322034;0.0;0.0;0.0;19.0;5.288238760009169;0.0;0.0;0.0;439.0;0.0;0.6773165703178519;3.0;0.0;0.0;0.0;1475.0;0.0;3.0;0.8318644067796609;1475.0;0.0;12.0;0.0;2.3157039208787555;0.0;19.0;0.0;0.0;False;0.0;16.0;2.4162912553528213;0.0;143.39850002884626;0.0;0.0;183.0;3.0;3.0;24.169811320754718;1475.0;0.0;64364.52549163476;3.0;0.0;7.967842037873057;0.0;0.0;0.2138498789346247;14.0;0.0;53.0;6.7368421052631575;67.0
116.0;1157.0;0.0;0.0;0.0;0.0;6.647854691575737;55.35090589819677;0.9888907495630906;0.0;1157.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07519446845289543;0.0;0.0;0.0;0.0;0.4136119870494437;0.0;0.0;0.0;29.0;0.0;0.1268103874495309;0.0;0.0;0.0;0.0;1157.0;0.0;0.0;0.05445116681071737;1157.0;0.0;11.0;0.0;0.6944973889526479;0.0;0.0;0.0;0.0;False;0.0;16.0;0.2290861864257479;0.0;126.51635633873545;0.0;0.0;15.0;0.0;2.2857142857142856;4.5;1157.0;0.0;522.0;0.0;0.0;3.27481852358532;0.0;0.0;0.008519570317323127;6.0;0.0;10.0;0.0;16.0
3414.0;856.0;106.0;11.0;0.0;0.0;100.75514609197704;87.56916320732489;6.391932865769726;0.0;856.0;0.0;0.0;31.960202525242945;0.0;361.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;5.54088785046729;0.0;0.0;0.0;11.0;57.45119316192691;0.0;0.0;0.0;569.0;0.0;1.6485295456534954;5.0;0.0;0.0;0.0;856.0;0.0;5.0;4.373831775700936;856.0;0.0;14.0;0.0;4.5019000318547375;0.0;11.0;0.0;0.0;False;0.0;23.0;17.24315696622782;0.0;394.061234432962;0.0;0.0;208.0;5.0;4.666666666666667;29.12;856.0;0.0;99415.68;6.0;0.0;23.35230338836291;0.0;0.6324555320336759;1.4128309968847352;14.0;0.0;50.0;9.636363636363637;64.0
1857.2236300904144;642.0;70.0;3.0;0.0;0.0;40.466353645947606;59.794705707972525;5.164980948911954;0.0;642.0;0.0;0.0;40.41451884327381;0.0;178.0;0.0;0.0;0.0;4.0;0.0;0.0;14.0;0.0;5.6604361370716525;0.0;0.0;0.0;3.0;34.092262495244086;35.0;0.0;0.0;302.0;0.0;1.1464644220477291;4.5;0.0;0.0;0.0;642.0;0.0;10.666666666666666;4.6417445482866055;642.0;0.0;13.0;0.0;4.119055305356992;0.0;3.0;0.0;0.0;False;0.0;18.0;17.066911298540006;0.0;192.42286534333684;0.0;0.0;124.0;5.0;4.0;19.51851851851852;642.0;0.0;36250.25381694993;23.0;0.0;16.55664576707551;0.0;10.692676621563626;1.1047507788161994;17.0;0.0;54.0;23.33333333333333;71.0
363.19637659380857;4331.0;34.0;1.0;0.0;0.0;20.11613376619404;58.81033751683406;6.304664437896465;0.0;4331.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;7.8845532209651354;0.0;0.0;0.0;1.0;25.0729384530261;34.0;0.0;34.0;72.0;0.0;0.5034876070367031;3.0;0.0;0.0;0.0;4331.0;0.0;3.0;5.484183791272224;4331.0;0.0;11.0;0.0;4.358042301274767;0.0;1.0;34.0;34.0;False;0.0;17.0;24.90636500245461;0.0;60.0;0.0;0.0;34.0;3.0;2.5;7.391304347826088;4331.0;0.0;2684.494957432499;3.0;0.0;20.074354128857305;0.0;0.0;0.6192565227430155;10.0;0.0;23.0;34.0;33.0
7692.529700464423;6017.0;160.0;4.0;0.0;0.0;41.3079932217766;93.76537429460444;6.265535123680119;0.0;6017.0;0.0;0.0;80.0;0.0;605.0;0.0;0.0;0.0;4.0;0.0;0.0;12.75;0.0;7.6897124813029745;0.0;0.0;0.0;4.0;31.68224279715352;40.0;0.0;0.0;1029.0;0.0;0.8395606268120577;5.5;0.0;0.0;0.0;6017.0;0.0;11.75;5.5619079275386385;6017.0;0.0;16.0;0.0;4.360103615747966;0.0;4.0;0.0;0.0;False;0.0;24.0;24.253139448778292;0.0;440.0;0.0;0.0;424.0;6.5;5.0;42.972972972972975;6017.0;0.0;330570.87091184955;30.0;0.0;20.727345953530808;0.0;12.230426539304887;0.8296722777527165;30.0;0.0;148.0;40.0;178.0
3238.938814907157;4368.0;91.0;3.0;0.0;0.0;76.98254932538407;142.62362713128297;6.220743908902575;0.0;4368.0;0.0;0.0;52.53887449625594;0.0;291.0;0.0;0.0;0.0;5.0;0.0;0.0;19.0;0.0;9.629578754578755;0.0;0.0;0.0;3.0;41.64942092425861;45.5;0.0;0.0;493.0;0.0;0.7970683489196362;6.0;0.0;0.0;0.0;4368.0;0.0;14.333333333333336;6.809752747252747;4368.0;0.0;20.0;0.0;4.0782057295193725;0.0;3.0;0.0;0.0;False;0.0;33.0;30.688846577945558;0.0;713.6518222585222;0.0;0.0;202.0;7.0;5.090909090909091;30.43835616438357;4368.0;0.0;98587.97324279047;31.0;0.0;22.59790174579343;0.0;14.468356276140465;0.9247575341325341;22.0;0.0;73.0;30.33333333333333;95.0
4186.5232770654275;3746.0;108.0;2.0;0.0;0.0;106.7897007656673;95.90827503317318;7.017662060323165;0.0;3746.0;0.0;0.0;76.36753236814714;0.0;358.0;0.0;0.0;0.0;12.0;0.0;0.0;28.5;0.0;4.86545648691938;0.0;0.0;0.0;2.0;47.10027039361293;81.0;0.0;27.0;615.0;0.0;1.4271215607833692;17.5;0.0;0.0;0.0;3746.0;0.0;23.0;3.6684463427656167;3746.0;0.0;18.0;0.0;5.034094977754265;0.0;2.0;0.0;54.0;False;0.0;23.0;16.11428187240421;0.0;560.0;0.0;0.0;257.0;23.0;6.666666666666668;36.92528735632185;3746.0;0.0;154588.57502957107;34.0;0.0;25.83562795726117;0.0;15.556349186104045;0.8654564869193807;25.0;0.0;87.0;54.0;112.0
10166.556449187172;8781.0;274.0;12.0;0.0;0.0;72.75945304813989;89.92418250750748;5.062663166958871;0.0;8781.0;0.0;0.0;79.09698687897874;0.0;822.0;0.0;0.0;0.0;3.0;0.0;0.0;5.25;0.0;3.6072201343810497;0.0;0.0;0.0;12.0;31.95932598050864;0.0;0.0;0.0;1369.0;0.0;1.4316607193180473;3.0;0.0;0.0;0.0;8781.0;0.0;7.333333333333332;3.135064343468853;8781.0;0.0;17.0;0.0;4.122467659069453;0.0;12.0;0.0;0.0;False;0.0;22.0;10.651534610177901;0.0;546.9646833851926;0.0;0.0;547.0;3.0;7.0;72.3970588235294;8781.0;0.0;736028.785284536;45.0;0.0;17.908256711155;0.0;11.972189997378646;0.9228350171636812;36.0;0.0;136.0;22.83333333333333;172.0
