blame_merge_blame_getDifficulty_mean;Difficulty;blamemerge_blamegetVolume_std;FileLength_75%;blame_merge_blame_getVolume_min;blame_merge_blame_getLength_mean;FileLength_mean;AnonymousInnerClassLength_50%;blame_merge_blame_getLength_count;blame_merge_blame_getVocabulary_min;blame_merge_blame_getDifficulty_min;FileLength_count;Volume;AnonymousInnerClassLength_max;MethodLength_mean;blamemerge_blamegetDifficulty_max;AnonymousInnerClassLength_25%;MethodLength_min;MethodLength_75%;AnonymousInnerClassLength_min;blamemerge_blamegetEffort_max;FileLength_max;Length;blamemerge_blamegetVocabulary_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetEffort_count;FileLength_std;blame_merge_blame_getLength_max;NumberOfDistinctOperands;FileLength_min;blame_merge_blame_getVolume_max;blamemerge_blamegetLength_std;blame_merge_blame_getDifficulty_std;MethodLength_25%;NumberOfDistinctOperators;blamemerge_blamegetLength_count;blamemerge_blamegetLength_mean;Effort;AnonymousInnerClassLength_mean;Bugged;blamemerge_blamegetVolume_max;blame_merge_blame_getLength_std;blamemerge_blamegetVocabulary_max;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetLength_max;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_count;blame_merge_blame_getVocabulary_std;blame_merge_blame_getVolume_count;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_75%;blame_merge_blame_getEffort_min;blame_merge_blame_getEffort_std;blamemerge_blamegetDifficulty_count;blame_merge_blame_getVolume_std;TotalNumberOfOperands;blamemerge_blamegetVolume_count;blamemerge_blamegetEffort_mean;FileLength_25%;blame_merge_blame_getLength_min;AnonymousInnerClassLength_count;FileLength_50%;blame_merge_blame_getVolume_mean;MethodLength_50%;Vocabulary;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_count;blamemerge_blamegetEffort_std;MethodLength_count;TotalNumberOfOperators;AnonymousInnerClassLength_std;MethodLength_std;blame_merge_blame_getVocabulary_count;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getEffort_max;MethodLength_max;blame_merge_blame_getEffort_mean;blamemerge_blamegetVocabulary_mean
0.0;46.19047619047619;12.089672773087162;104.25;0.0;0.0;69.5;0.0;0.0;0.0;0.0;2.0;6839.6009172210115;0.0;39.0;6.0;0.0;36.0;40.5;0.0;473.2150500951926;139.0;911.0;2.8885933245598934;0.0;44169.0;98.28784258493009;0.0;147.0;0.0;0.0;3.8031684691131664;0.0;37.5;35.0;44169.0;1.8475854105820824;315924.4233192563;0.0;True;111.48579046593244;0.0;22.0;0.0;26.0;0.0;4.924688024234589;44169.0;0.0;0.0;0.0;0.0;0.0;0.0;44169.0;0.0;388.0;44169.0;6.306834318171347;34.75;0.0;2.0;69.5;0.0;39.0;182.0;0.5175202151246338;0.0;22.43301893163733;2.0;523.0;0.0;4.242640687119285;0.0;0.2144505573290468;0.0;42.0;0.0;1.4823745160633024
0.0;22.875;11.568108699707807;63.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;1.0;1773.5005910166572;0.0;19.0;4.2;0.0;19.0;19.0;0.0;228.44129532345627;63.0;283.0;2.968754943832337;0.0;36063.0;0.0;0.0;56.0;63.0;0.0;3.78467133731248;0.0;19.0;21.0;36063.0;1.9034190167207388;40568.826019506036;0.0;False;57.11032383086405;0.0;14.0;0.0;15.0;0.0;5.3029281106958255;36063.0;0.0;0.0;0.0;0.0;0.0;0.0;36063.0;0.0;122.0;36063.0;7.386796515885558;63.0;0.0;1.0;63.0;0.0;19.0;77.0;0.6062497686268191;0.0;24.030813600125843;1.0;161.0;0.0;0.0;0.0;0.2690975977225041;0.0;19.0;0.0;1.5376424590300308
0.0;90.39692307692309;22.670092554795808;0.0;0.0;0.0;40.63636363636363;0.0;0.0;0.0;0.0;11.0;27918.848000567206;0.0;24.818181818181817;6.6;0.0;3.0;31.5;0.0;1130.582504623253;447.0;3277.0;4.502678942181136;0.0;155908.0;134.7755710262603;0.0;325.0;0.0;0.0;6.217943806932838;0.0;6.0;42.0;155908.0;6.110622931472408;2523777.955103582;0.0;True;171.3003794883717;0.0;23.0;0.0;39.0;0.0;18.84541062289322;155908.0;0.0;0.0;0.0;0.0;0.0;0.0;155908.0;0.0;1399.0;155908.0;35.175437477552336;0.0;0.0;11.0;0.0;0.0;17.0;367.0;1.1027268669566763;0.0;55.54076326163887;11.0;1878.0;0.0;26.84331641887113;0.0;0.9845476462864604;0.0;83.0;0.0;4.8901852374477235
0.0;90.39692307692309;22.670092554795808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27918.848000567206;0.0;0.0;6.6;0.0;0.0;0.0;0.0;1130.582504623253;0.0;3277.0;4.502678942181136;0.0;155908.0;0.0;0.0;325.0;0.0;0.0;6.217943806932838;0.0;0.0;42.0;155908.0;6.110622931472408;2523777.955103582;0.0;True;171.3003794883717;0.0;23.0;0.0;39.0;0.0;18.84541062289322;155908.0;0.0;0.0;0.0;0.0;0.0;0.0;155908.0;0.0;1399.0;155908.0;35.175437477552336;0.0;0.0;0.0;0.0;0.0;0.0;367.0;1.1027268669566763;0.0;55.54076326163887;0.0;1878.0;0.0;0.0;0.0;0.9845476462864604;0.0;0.0;0.0;4.8901852374477235
0.0;46.28169014084507;28.183310829390184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7442.062855864361;0.0;0.0;5.833333333333332;0.0;0.0;0.0;0.0;736.8689733301859;0.0;1001.0;4.870922885052408;0.0;901.0;0.0;0.0;142.0;0.0;0.0;5.940763615847375;0.0;0.0;31.0;901.0;12.078801331853494;344431.247103807;0.0;False;139.3156856932417;0.0;25.0;0.0;30.0;0.0;42.61572367674862;901.0;0.0;0.0;0.0;0.0;0.0;0.0;901.0;0.0;424.0;901.0;128.95010838568192;0.0;0.0;0.0;0.0;0.0;0.0;173.0;1.4552515977806753;0.0;156.42846865685334;0.0;577.0;0.0;0.0;0.0;2.3376975318429256;0.0;0.0;0.0;10.187569367369587
0.0;73.13559322033899;22.798286315671238;0.0;0.0;0.0;21.071428571428573;0.0;0.0;0.0;0.0;14.0;17060.335457061265;6.0;13.285714285714285;5.625;0.0;3.0;15.25;0.0;748.8901205837786;295.0;2104.0;4.5114859294385585;0.0;185502.0;78.8420663641652;0.0;236.0;0.0;0.0;6.068813656061669;0.0;3.0;40.0;185502.0;6.279501029638494;1247717.7541901588;0.42857142857142855;False;136.16184010614157;0.0;21.0;0.0;31.0;0.0;19.527657171236942;185502.0;0.0;0.0;0.0;0.0;0.0;0.0;185502.0;0.0;863.0;185502.0;51.71625048157817;0.0;0.0;14.0;0.0;0.0;10.0;276.0;1.3525023733548631;0.0;89.65835373992661;14.0;1241.0;1.6035674514745464;12.034748224834821;0.0;1.3183423245939418;0.0;37.0;0.0;5.213636510657566
0.0;7.875;18.84328360389716;28.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;1.0;388.4183471906009;0.0;0.0;2.5;0.0;0.0;0.0;0.0;142.77580957716015;28.0;77.0;4.1108517621794896;0.0;2082.0;0.0;0.0;24.0;28.0;0.0;5.522379010015906;0.0;0.0;9.0;2082.0;2.8121998078770414;3058.794484125983;0.0;False;57.11032383086405;0.0;14.0;0.0;15.0;0.0;9.157048887493394;2082.0;0.0;0.0;0.0;0.0;0.0;0.0;2082.0;0.0;42.0;2082.0;12.325272904047091;28.0;0.0;1.0;28.0;0.0;0.0;33.0;0.5824868727107517;0.0;30.340800730125434;1.0;35.0;0.0;0.0;0.0;0.27737752161383283;0.0;0.0;0.0;2.1095100864553316
0.0;24.353448275862068;21.406412133478614;45.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;2.0;1619.2600155621192;0.0;8.5;4.0;0.0;3.0;11.25;0.0;229.0909090909091;60.0;254.0;4.777120827903854;0.0;4802.0;42.42640687119285;0.0;58.0;0.0;0.0;5.954454643197501;0.0;5.75;25.0;4802.0;4.489795918367347;39434.56503416367;0.0;False;84.0;0.0;16.0;0.0;21.0;0.0;14.236488507483747;4802.0;0.0;0.0;0.0;0.0;0.0;0.0;4802.0;0.0;113.0;4802.0;33.54186030435633;15.0;0.0;2.0;30.0;0.0;8.5;83.0;1.2079100268593392;0.0;64.21768887025156;2.0;141.0;0.0;7.7781745930520225;0.0;0.8039358600583091;0.0;14.0;0.0;3.7463556851311943
0.0;22.05405405405405;14.604599007945303;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;7.0;1334.6054659132255;0.0;2.8571428571428568;4.0;0.0;0.0;3.0;0.0;188.2105312878608;63.0;233.0;3.893190787122696;0.0;665.0;23.811761799581323;0.0;37.0;0.0;0.0;4.3165849997806784;0.0;3.0;16.0;665.0;3.8150375939849615;29433.46108608627;0.0;False;53.77443751081736;0.0;13.0;0.0;15.0;0.0;10.743079099243095;665.0;0.0;0.0;0.0;0.0;0.0;0.0;665.0;0.0;102.0;665.0;25.38701628494357;0.0;0.0;7.0;0.0;0.0;3.0;53.0;1.2755807183542132;0.0;40.75915523538047;7.0;131.0;0.0;1.4638501094227998;0.0;1.0300751879699248;0.0;5.0;0.0;3.5082706766917293
0.0;4.0;8.262678641178677;18.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;2.0;121.01398665684616;0.0;0.0;2.0;0.0;0.0;0.0;0.0;39.302968908806456;24.0;28.0;2.67400033241916;0.0;225.0;16.97056274847714;0.0;12.0;0.0;0.0;2.96925382107496;0.0;0.0;8.0;225.0;1.7777777777777777;484.0559466273846;0.0;False;33.0;0.0;8.0;0.0;11.0;0.0;4.4887172162131606;225.0;0.0;0.0;0.0;0.0;0.0;0.0;225.0;0.0;12.0;225.0;7.128545543537433;6.0;0.0;2.0;12.0;0.0;0.0;20.0;0.7672099524322602;0.0;13.039718296992564;2.0;16.0;0.0;0.0;0.0;0.4577777777777778;0.0;0.0;0.0;1.6711111111111112
0.0;55.30434782608695;27.20817868996487;0.0;0.0;0.0;14.2;0.0;0.0;0.0;0.0;20.0;17135.77764862878;11.0;9.75;5.4;0.0;3.0;11.75;0.0;794.6715829519728;284.0;2136.0;5.044792873845103;0.0;8271.0;63.504330560994035;0.0;230.0;0.0;0.0;6.972908440416808;0.0;3.0;30.0;8271.0;7.103494136138314;947683.0073502524;0.55;True;184.47733175670794;0.0;22.0;0.0;42.0;0.0;23.1091355515697;8271.0;0.0;0.0;0.0;0.0;0.0;0.0;8271.0;0.0;848.0;8271.0;62.46195548101508;0.0;0.0;20.0;0.0;0.0;3.0;260.0;1.4425465069641794;0.0;104.91725309939102;20.0;1288.0;2.459674775249768;12.229709296368586;0.0;1.3980413039988666;0.0;48.0;0.0;5.683593277717326
0.0;68.41509433962264;22.173749237295024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20175.85320660712;0.0;3.0;6.285714285714287;0.0;3.0;3.0;0.0;774.666978323279;0.0;2449.0;4.434440208001917;0.0;9718.0;0.0;0.0;265.0;0.0;0.0;5.773364904529378;0.0;3.0;37.0;9718.0;5.423441037250463;1380332.9005124038;0.0;False;169.45840150821732;0.0;22.0;0.0;38.0;0.0;16.213762725564152;9718.0;0.0;0.0;0.0;0.0;0.0;0.0;9718.0;0.0;980.0;9718.0;40.70321709341458;0.0;0.0;1.0;0.0;0.0;3.0;302.0;1.2730032437571788;0.0;86.0146898673889;1.0;1469.0;0.0;0.0;0.0;1.0718409564584188;0.0;3.0;0.0;4.6298621115455845
0.0;68.41509433962264;22.173749237295024;0.0;0.0;0.0;19.055555555555557;0.0;0.0;0.0;0.0;18.0;20175.85320660712;11.0;13.944444444444445;6.285714285714287;0.0;3.0;18.25;0.0;774.666978323279;343.0;2449.0;4.434440208001917;0.0;9718.0;80.84587531566196;0.0;265.0;0.0;0.0;5.773364904529378;0.0;3.0;37.0;9718.0;5.423441037250463;1380332.9005124038;0.6111111111111112;False;169.45840150821732;0.0;22.0;0.0;38.0;0.0;16.213762725564152;9718.0;0.0;0.0;0.0;0.0;0.0;0.0;9718.0;0.0;980.0;9718.0;40.70321709341458;0.0;0.0;18.0;0.0;0.0;6.5;302.0;1.2730032437571788;0.0;86.0146898673889;18.0;1469.0;2.5927248643506737;16.593663646181767;0.0;1.0718409564584188;0.0;64.0;0.0;4.6298621115455845
0.0;52.55202312138729;19.093724466490528;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;12.0;10684.235732784671;12.0;8.333333333333334;6.0;0.0;3.0;9.5;0.0;850.6647002942316;228.0;1390.0;4.051497688659419;0.0;4863.0;65.81793068761733;0.0;173.0;0.0;0.0;5.306856674706563;0.0;4.0;33.0;4863.0;5.77380217972445;561478.2032636524;1.0;False;141.7774500490386;0.0;21.0;0.0;34.0;0.0;17.16576822748461;4863.0;0.0;0.0;0.0;0.0;0.0;0.0;4863.0;0.0;551.0;4863.0;37.85757070206007;0.0;0.0;12.0;0.0;0.0;6.5;206.0;1.1971623104236806;0.0;64.54551582519713;12.0;839.0;3.4641016151377544;7.049607769015925;0.0;1.1825804830123152;0.0;29.0;0.0;4.929673041332512
0.0;78.937106918239;22.27801312533253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;24785.55060673463;0.0;5.0;5.833333333333332;0.0;3.0;6.0;0.0;835.2384860263867;0.0;2916.0;4.552935890274295;0.0;6670.0;0.0;0.0;318.0;0.0;0.0;6.0155318019614565;0.0;3.0;44.0;6670.0;5.798650674662667;1956499.6582712347;0.0;True;181.52097998526924;0.0;22.0;0.0;42.0;0.0;17.871073880074604;6670.0;0.0;0.0;0.0;0.0;0.0;0.0;6670.0;0.0;1141.0;6670.0;44.1520749231381;0.0;0.0;4.0;0.0;0.0;4.0;362.0;1.322434244721031;0.0;80.84208609102932;4.0;1775.0;0.0;2.8284271247461903;0.0;1.1668143011827419;0.0;9.0;0.0;4.829985007496252
0.0;78.937106918239;22.27801312533253;0.0;0.0;0.0;14.67741935483871;0.0;0.0;0.0;0.0;31.0;24785.55060673463;0.0;6.709677419354839;5.833333333333332;0.0;0.0;7.5;0.0;835.2384860263867;455.0;2916.0;4.552935890274295;0.0;6670.0;81.72041242218258;0.0;318.0;0.0;0.0;6.0155318019614565;0.0;3.0;44.0;6670.0;5.798650674662667;1956499.6582712347;0.0;True;181.52097998526924;0.0;22.0;0.0;42.0;0.0;17.871073880074604;6670.0;0.0;0.0;0.0;0.0;0.0;0.0;6670.0;0.0;1141.0;6670.0;44.1520749231381;0.0;0.0;31.0;0.0;0.0;3.0;362.0;1.322434244721031;0.0;80.84208609102932;31.0;1775.0;0.0;6.409334590460472;0.0;1.1668143011827419;0.0;29.0;0.0;4.829985007496252
0.0;78.937106918239;22.27801312533253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;24785.55060673463;0.0;21.66666666666667;5.833333333333332;0.0;3.0;31.0;0.0;835.2384860263867;0.0;2916.0;4.552935890274295;0.0;6670.0;0.0;0.0;318.0;0.0;0.0;6.0155318019614565;0.0;3.0;44.0;6670.0;5.798650674662667;1956499.6582712347;0.0;True;181.52097998526924;0.0;22.0;0.0;42.0;0.0;17.871073880074604;6670.0;0.0;0.0;0.0;0.0;0.0;0.0;6670.0;0.0;1141.0;6670.0;44.1520749231381;0.0;0.0;3.0;0.0;0.0;3.0;362.0;1.322434244721031;0.0;80.84208609102932;3.0;1775.0;0.0;32.331615074619044;0.0;1.1668143011827419;0.0;59.0;0.0;4.829985007496252
0.0;93.71978021978022;27.24029964448383;0.0;0.0;0.0;16.06451612903226;0.0;0.0;0.0;0.0;31.0;30191.30183044042;0.0;12.387096774193546;6.857142857142858;0.0;3.0;14.5;0.0;910.8636360047287;498.0;3648.0;4.739282026634088;0.0;8121.0;89.44344040933392;0.0;273.0;0.0;0.0;6.982521345145472;0.0;3.0;37.0;8121.0;7.107868489102327;2829522.172097925;0.0;True;141.7774500490386;0.0;21.0;0.0;34.0;0.0;22.525833653289407;8121.0;0.0;0.0;0.0;0.0;0.0;0.0;8121.0;0.0;1383.0;8121.0;63.58821489558218;0.0;0.0;31.0;0.0;0.0;6.0;310.0;1.4125115300065807;0.0;108.10919269631529;31.0;2265.0;0.0;16.60457250148251;0.0;1.3938505923129123;0.0;80.0;0.0;5.637975618766163
0.0;38.971698113207545;19.48241226580221;0.0;0.0;0.0;18.428571428571427;0.0;0.0;0.0;0.0;7.0;5227.9642847063815;0.0;10.142857142857142;4.5;0.0;3.0;8.0;0.0;298.87713056405164;129.0;741.0;4.2521049026901725;0.0;2247.0;48.75741701819032;0.0;106.0;0.0;0.0;5.549453614312159;0.0;3.0;27.0;2247.0;5.4637294170004465;203742.6458502081;0.0;False;66.41714012534482;0.0;15.0;0.0;19.0;0.0;16.328644156802234;2247.0;0.0;0.0;0.0;0.0;0.0;0.0;2247.0;0.0;306.0;2247.0;35.673543097744336;0.0;0.0;7.0;0.0;0.0;6.0;133.0;1.1899756769590004;0.0;55.40491009421362;7.0;435.0;0.0;13.37196783609368;0.0;1.0312861593235425;0.0;40.0;0.0;4.477080551846907
0.0;19.3125;31.726794605410053;29.5;0.0;0.0;19.666666666666668;0.0;0.0;0.0;0.0;3.0;1547.8962755516407;0.0;7.0;5.25;0.0;3.0;9.0;0.0;917.844517508416;59.0;247.0;4.897123725180384;0.0;38750.0;34.06366588218791;0.0;56.0;0.0;0.0;7.28184019602276;0.0;3.0;21.0;38750.0;3.557058064516129;29893.746821591063;0.0;False;195.04195997053841;0.0;25.0;0.0;42.0;0.0;11.89618067330889;38750.0;0.0;0.0;0.0;0.0;0.0;0.0;38750.0;0.0;103.0;38750.0;37.63505232511113;0.0;0.0;3.0;0.0;0.0;3.0;77.0;1.17952043209232;0.0;144.92143157590598;3.0;144.0;0.0;6.92820323027551;0.0;0.6941576850094877;0.0;15.0;0.0;2.8428129032258065
