blamemerge_blamegetVolume_count;AnonymousInnerClassLength_std;Effort;blame_merge_blame_getEffort_max;MethodLength_std;MethodLength_50%;FileLength_min;MethodLength_75%;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_count;FileLength_count;blamemerge_blamegetEffort_std;blame_merge_blame_getVocabulary_std;TotalNumberOfOperators;blamemerge_blamegetLength_std;blamemerge_blamegetLength_count;blamemerge_blamegetLength_mean;blame_merge_blame_getLength_mean;blame_merge_blame_getEffort_min;blamemerge_blamegetEffort_count;FileLength_std;FileLength_mean;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_mean;blamemerge_blamegetDifficulty_count;blamemerge_blamegetVocabulary_count;blame_merge_blame_getDifficulty_std;blamemerge_blamegetEffort_mean;blamemerge_blamegetDifficulty_max;blame_merge_blame_getVocabulary_mean;FileLength_50%;Bugged;Volume;AnonymousInnerClassLength_25%;blamemerge_blamegetVolume_max;blame_merge_blame_getVolume_max;blame_merge_blame_getVolume_min;blame_merge_blame_getDifficulty_count;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getLength_count;blamemerge_blamegetLength_max;blame_merge_blame_getVocabulary_max;MethodLength_mean;blame_merge_blame_getDifficulty_min;blame_merge_blame_getVolume_count;blame_merge_blame_getEffort_std;blame_merge_blame_getEffort_mean;FileLength_75%;AnonymousInnerClassLength_max;Length;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_count;FileLength_25%;blamemerge_blamegetEffort_max;blamemerge_blamegetVolume_std;Difficulty;FileLength_max;AnonymousInnerClassLength_min;blame_merge_blame_getVolume_mean;TotalNumberOfOperands;blame_merge_blame_getDifficulty_max;blame_merge_blame_getLength_max;MethodLength_25%;MethodLength_min;blame_merge_blame_getLength_std;MethodLength_max;blamemerge_blamegetVocabulary_max;blame_merge_blame_getDifficulty_mean;AnonymousInnerClassLength_50%;blamemerge_blamegetVolume_mean;blame_merge_blame_getVolume_std;AnonymousInnerClassLength_75%;MethodLength_count;NumberOfDistinctOperators;Vocabulary;blame_merge_blame_getVocabulary_min;NumberOfDistinctOperands;blame_merge_blame_getLength_min;blamemerge_blamegetVocabulary_std
1477.0;0.0;22400.84016346249;0.0;0.0;8.0;47.0;8.0;0.0;1.0;1.0;97.1608836003478;0.0;98.0;5.370836130479071;1477.0;3.5998645903859168;0.0;0.0;1477.0;0.0;47.0;1.1910012921356343;0.0;1477.0;1477.0;0.0;28.922638547621016;6.1111111111111125;0.0;47.0;False;1025.146674147325;0.0;108.04820237218406;0.0;0.0;0.0;0.6471451139697585;0.0;25.0;0.0;8.0;0.0;0.0;0.0;0.0;47.0;0.0;175.0;2.8889641164522684;0.0;47.0;660.2945700522357;19.492375943194112;21.85135135135135;47.0;0.0;0.0;77.0;0.0;0.0;8.0;8.0;0.0;8.0;20.0;0.0;0.0;10.665446479410633;0.0;0.0;1.0;21.0;58.0;0.0;37.0;0.0;4.149949400146856
8576.0;0.0;127224.39688276453;0.0;15.716233645501713;6.0;0.0;18.5;0.0;3.0;3.0;27.645611416504305;0.0;275.0;1.7461524245871691;8576.0;0.23717350746268656;0.0;0.0;8576.0;64.66323014923809;37.333333333333336;0.5525331612403298;0.0;8576.0;8576.0;0.0;3.3592657608532823;5.333333333333333;0.0;0.0;True;2860.666912156836;0.0;60.91767875292166;0.0;0.0;0.0;0.07200881751954513;0.0;17.0;0.0;13.0;0.0;0.0;0.0;0.0;56.0;0.0;444.0;0.2046408582089552;0.0;0.0;285.5516191543203;6.186033002073955;44.47368421052632;112.0;0.0;0.0;169.0;0.0;0.0;4.0;2.0;0.0;31.0;14.0;0.0;0.0;0.8106709279513424;0.0;0.0;3.0;30.0;87.0;0.0;57.0;0.0;1.4931468440258282
1890.0;0.0;45018.46991211728;0.0;7.071067811865476;9.0;0.0;11.5;0.0;2.0;2.0;52.79181131715264;0.0;149.0;4.954607534804662;1890.0;4.190476190476192;0.0;0.0;1890.0;44.54772721475249;31.5;1.2250849538986366;0.0;1890.0;1890.0;0.0;29.052041775592702;4.2;0.0;31.5;False;1601.4475462808518;0.0;51.89147427955947;0.0;0.0;0.0;0.8563492063492063;0.0;15.0;0.0;9.0;0.0;0.0;0.0;0.0;47.25;0.0;264.0;3.5873015873015874;0.0;15.75;210.795795042404;16.43495635978019;28.11111111111111;63.0;0.0;0.0;115.0;0.0;0.0;6.5;4.0;0.0;14.0;13.0;0.0;0.0;12.493623367087311;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;4.155404629234109
2229.0;0.0;600446.2526797185;0.0;47.68210705635118;12.5;0.0;42.25;0.0;4.0;4.0;117.10160742185421;0.0;715.0;7.007227994548693;2229.0;4.550471063257066;0.0;0.0;2229.0;115.5;57.75;1.7936722107636625;0.0;2229.0;2229.0;0.0;62.44604031560593;7.5;0.0;0.0;False;8023.455757382049;0.0;100.07820003461548;0.0;0.0;0.0;1.1152892606122753;0.0;25.0;0.0;32.75;0.0;0.0;0.0;0.0;57.75;0.0;1107.0;3.5168236877523547;0.0;0.0;562.9398751947123;25.703729928063424;74.83636363636364;231.0;0.0;0.0;392.0;0.0;0.0;3.0;3.0;0.0;103.0;18.0;0.0;0.0;15.681146272301552;0.0;0.0;4.0;42.0;152.0;0.0;110.0;0.0;5.220566767611916
566.0;0.0;101547.62756566043;0.0;18.9274932307477;2.0;0.0;12.75;0.0;4.0;4.0;56.57379648192912;0.0;257.0;5.067490036252593;566.0;4.690812720848057;0.0;0.0;566.0;47.0;23.5;1.2194065827623872;0.0;566.0;566.0;0.0;32.20687563262336;4.5;0.0;0.0;False;2752.7971328040485;0.0;70.32403072095333;0.0;0.0;0.0;1.0260600706713778;0.0;18.0;0.0;10.75;0.0;0.0;0.0;0.0;23.5;0.0;423.0;3.913427561837456;0.0;0.0;316.45813824429;17.297524347298094;36.888888888888886;94.0;0.0;0.0;166.0;0.0;0.0;0.0;0.0;0.0;39.0;15.0;0.0;0.0;13.445406466384961;0.0;0.0;4.0;28.0;91.0;0.0;63.0;0.0;3.91429374059533
1050.0;0.0;2168.9456325304873;0.0;0.0;3.0;35.0;3.0;0.0;1.0;1.0;34.14288093581728;0.0;32.0;3.34212830376118;1050.0;1.5714285714285714;0.0;0.0;1050.0;0.0;35.0;0.8835391486570287;0.0;1050.0;1050.0;0.0;10.59379503011105;3.75;0.0;35.0;False;267.1889547320165;0.0;43.18506523353572;0.0;0.0;0.0;0.37857142857142856;0.0;13.0;0.0;3.0;0.0;0.0;0.0;0.0;35.0;0.0;55.0;1.3714285714285714;0.0;35.0;161.9439946257589;10.59346762074968;8.117647058823529;35.0;0.0;0.0;23.0;0.0;0.0;3.0;3.0;0.0;3.0;10.0;0.0;0.0;4.123976312944194;0.0;0.0;1.0;12.0;29.0;0.0;17.0;0.0;2.7277381896386976
4561.0;0.0;101269.12336510453;0.0;0.0;31.0;112.0;31.0;0.0;1.0;1.0;24.29896080503861;0.0;209.0;1.6566436734113426;4561.0;0.27472045604034195;0.0;0.0;4561.0;0.0;112.0;0.4908937723937949;0.0;4561.0;4561.0;0.0;2.5073964962131527;7.5;0.0;112.0;False;2331.8548143280645;0.0;82.04470250777891;0.0;0.0;0.0;0.07257180442885333;0.0;21.0;0.0;31.0;0.0;0.0;0.0;0.0;112.0;0.0;361.0;0.2394211795658847;0.0;112.0;485.4377525623444;5.527790610286459;43.42857142857143;112.0;0.0;0.0;152.0;0.0;0.0;31.0;31.0;0.0;31.0;15.0;0.0;0.0;0.8083882470677659;0.0;0.0;1.0;32.0;88.0;0.0;56.0;0.0;1.4013270708975385
3215.0;3.0;90709.16286803424;0.0;12.945398152754256;3.5;0.0;10.0;0.0;4.0;4.0;53.27437311351655;0.0;236.0;4.71424207761153;3215.0;5.1153965785381015;0.0;0.0;3215.0;41.5;20.75;1.2559461594784649;1.5;3215.0;3215.0;0.0;34.64286169546549;7.5;0.0;0.0;False;2780.3574825451105;0.0;108.04820237218406;0.0;0.0;0.0;1.1637359599101431;0.0;25.0;0.0;8.75;0.0;0.0;0.0;0.0;20.75;6.0;410.0;4.532814930015552;0.0;0.0;660.2945700522357;15.981421247139327;32.625;83.0;0.0;0.0;174.0;0.0;0.0;2.25;0.0;0.0;28.0;20.0;0.0;0.0;15.008872117995017;0.0;1.5;4.0;30.0;110.0;0.0;80.0;0.0;3.97206674892275
253.0;0.0;45018.46991211728;0.0;7.7781745930520225;9.5;0.0;12.25;0.0;2.0;2.0;52.80943858743642;0.0;149.0;4.96029786055479;253.0;4.173913043478262;0.0;0.0;253.0;45.254833995939045;32.0;1.225943557376272;0.0;253.0;253.0;0.0;28.937211570946086;4.2;0.0;32.0;False;1601.4475462808518;0.0;51.89147427955947;0.0;0.0;0.0;0.8529644268774704;0.0;15.0;0.0;9.5;0.0;0.0;0.0;0.0;48.0;0.0;264.0;3.5731225296442686;0.0;16.0;210.795795042404;16.449371883583986;28.11111111111111;64.0;0.0;0.0;115.0;0.0;0.0;6.75;4.0;0.0;15.0;13.0;0.0;0.0;12.444241456545464;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;4.160422575264222
33371.0;0.0;127831.77411785776;0.0;15.01110699893027;3.0;0.0;16.0;0.0;3.0;3.0;44.90927929065277;0.0;261.0;4.204476301628053;33371.0;3.145635431961883;0.0;0.0;33371.0;68.12733176437582;39.333333333333336;1.2290062914350894;0.0;33371.0;33371.0;0.0;22.39856643949689;4.5;0.0;0.0;False;2723.2332832125085;0.0;59.207035490257475;0.0;0.0;0.0;0.7666536813400857;0.0;16.0;0.0;11.666666666666664;0.0;0.0;0.0;0.0;59.0;0.0;432.0;2.8911330196877527;0.0;0.0;233.12770224288883;13.704622819754519;46.941176470588225;118.0;0.0;0.0;171.0;0.0;0.0;3.0;3.0;0.0;29.0;13.0;0.0;0.0;9.019816788915618;0.0;0.0;3.0;28.0;79.0;0.0;51.0;0.0;3.844199387647652
17965.0;0.0;45359.51892660301;0.0;8.48528137423857;10.0;0.0;13.0;0.0;2.0;2.0;47.27275679208461;0.0;151.0;4.4447466987137405;17965.0;2.8615641525187865;0.0;0.0;17965.0;45.9619407771256;32.5;1.0484040274607276;0.0;17965.0;17965.0;0.0;18.327293375359787;4.2;0.0;32.5;False;1613.5797246617676;0.0;51.89147427955947;0.0;0.0;0.0;0.5128444197049821;0.0;15.0;0.0;10.0;0.0;0.0;0.0;0.0;48.75;0.0;266.0;2.4153632062343444;0.0;16.25;210.795795042404;14.434016507569408;28.11111111111111;65.0;0.0;0.0;115.0;0.0;0.0;7.0;4.0;0.0;16.0;13.0;0.0;0.0;8.306642011930164;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;3.760538222952975
1987.0;0.0;45188.99441936015;0.0;7.7781745930520225;9.5;0.0;12.25;0.0;2.0;2.0;51.81762582485982;0.0;150.0;4.896234651144839;1987.0;4.034725717161551;0.0;0.0;1987.0;45.254833995939045;32.0;1.2085389984897084;0.0;1987.0;1987.0;0.0;27.78032591790814;4.2;0.0;32.0;False;1607.5136354713095;0.0;51.89147427955947;0.0;0.0;0.0;0.8220936084549573;0.0;15.0;0.0;9.5;0.0;0.0;0.0;0.0;48.0;0.0;265.0;3.4609964771011565;0.0;16.0;210.795795042404;16.259176347173828;28.11111111111111;64.0;0.0;0.0;115.0;0.0;0.0;6.75;4.0;0.0;15.0;13.0;0.0;0.0;11.942603019472433;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;4.109265880424362
2017.0;0.0;45018.46991211728;0.0;7.7781745930520225;9.5;0.0;12.25;0.0;2.0;2.0;51.5871020678699;0.0;149.0;4.879487512794314;2017.0;3.9598413485374313;0.0;0.0;2017.0;45.9619407771256;32.5;1.2039829519155156;0.0;2017.0;2017.0;0.0;27.22278579864661;4.2;0.0;32.5;False;1601.4475462808518;0.0;51.89147427955947;0.0;0.0;0.0;0.8024293505205751;0.0;15.0;0.0;9.5;0.0;0.0;0.0;0.0;48.75;0.0;264.0;3.3946455131383244;0.0;16.25;210.795795042404;16.19586438022081;28.11111111111111;65.0;0.0;0.0;115.0;0.0;0.0;6.75;4.0;0.0;15.0;13.0;0.0;0.0;11.706964880413992;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;4.0924256261690495
1987.0;0.0;45018.46991211728;0.0;7.7781745930520225;9.5;0.0;12.25;0.0;2.0;2.0;51.86583996340482;0.0;149.0;4.891688623093404;1987.0;4.019627579265224;0.0;0.0;1987.0;45.254833995939045;32.0;1.2089658891182526;0.0;1987.0;1987.0;0.0;27.633799172556728;4.2;0.0;32.0;False;1601.4475462808518;0.0;51.89147427955947;0.0;0.0;0.0;0.8145445395067942;0.0;15.0;0.0;9.5;0.0;0.0;0.0;0.0;48.0;0.0;264.0;3.4458983392048315;0.0;16.0;210.795795042404;16.2532090602708;28.11111111111111;64.0;0.0;0.0;115.0;0.0;0.0;6.75;4.0;0.0;15.0;13.0;0.0;0.0;11.883718250525927;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;4.101735814576595
17628.0;0.0;45359.51892660301;0.0;7.7781745930520225;9.5;0.0;12.25;0.0;2.0;2.0;47.14480386600253;0.0;151.0;4.46589128860758;17628.0;2.8365668255048786;0.0;0.0;17628.0;45.254833995939045;32.0;1.0447747940551475;0.0;17628.0;17628.0;0.0;18.260453601996566;4.2;0.0;32.0;False;1613.5797246617676;0.0;51.89147427955947;0.0;0.0;0.0;0.513118334467892;0.0;15.0;0.0;9.5;0.0;0.0;0.0;0.0;48.0;0.0;266.0;2.3872815974585886;0.0;16.0;210.795795042404;14.414781815243629;28.11111111111111;64.0;0.0;0.0;115.0;0.0;0.0;6.75;4.0;0.0;15.0;13.0;0.0;0.0;8.346240294868482;0.0;0.0;2.0;22.0;67.0;0.0;45.0;0.0;3.781316006667375
3723.0;0.0;1038104.3050628995;0.0;13.846291208109855;7.5;0.0;17.25;0.0;14.0;14.0;44.96956461583967;0.0;966.0;3.3275411272349684;3723.0;1.040290088638195;0.0;0.0;3723.0;77.77302139651552;20.785714285714285;0.6874483785032486;0.0;3723.0;3723.0;0.0;7.30892410000451;8.0;0.0;0.0;False;10992.190026006541;0.0;137.06477719407374;0.0;0.0;0.0;0.15967122008620802;0.0;36.0;0.0;12.785714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1505.0;0.8060703733548213;0.0;0.0;1005.1416994232072;11.120925409005618;94.44017094017092;291.0;0.0;0.0;539.0;0.0;0.0;3.0;3.0;0.0;49.0;16.0;0.0;0.0;2.7557554029206583;0.0;0.0;14.0;41.0;158.0;0.0;117.0;0.0;2.2918437496010102
4593.0;0.0;115461.05447019107;0.0;10.815112882751926;0.0;0.0;3.0;0.0;6.0;6.0;82.36253393425429;0.0;277.0;5.985277125046272;4593.0;4.0267798824297865;0.0;0.0;4593.0;41.23307733685017;16.833333333333332;1.3296974386914242;0.0;4593.0;4593.0;0.0;38.30226691942917;7.5;0.0;0.0;False;3358.7298080885785;0.0;95.90827503317318;0.0;0.0;0.0;0.901914144712969;0.0;23.0;0.0;5.166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;488.0;3.4763770955802307;0.0;0.0;628.2135621395046;22.73240330395401;34.37640449438202;101.0;0.0;0.0;211.0;0.0;0.0;0.0;0.0;0.0;27.0;19.0;0.0;0.0;13.230490563847788;0.0;0.0;6.0;29.0;118.0;0.0;89.0;0.0;5.011521718790345
120042.0;0.0;2410808.877579074;0.0;25.188401210786594;14.0;0.0;45.5;0.0;10.0;10.0;146.7866791777152;0.0;1854.0;5.593028190553072;120042.0;4.1594691857849755;0.0;0.0;120042.0;163.48975503070525;51.7;1.4817741573940495;0.0;120042.0;120042.0;0.0;41.83701398841362;14.3;0.0;0.0;False;23567.424335160587;0.0;271.0451250937503;0.0;0.0;0.0;1.0361536309513892;0.0;65.0;0.0;25.3;0.0;0.0;0.0;0.0;0.0;0.0;2890.0;3.595125039569484;0.0;0.0;3875.9452888406295;19.812173989432786;102.29411764705885;517.0;0.0;0.0;1036.0;0.0;0.0;6.5;3.0;0.0;72.0;23.0;0.0;0.0;13.047817879571754;0.0;0.0;10.0;47.0;285.0;0.0;238.0;0.0;4.497618717752961
24677.0;0.0;82078.24226947589;0.0;7.362064927722385;0.0;0.0;4.0;0.0;5.0;5.0;54.35971139331398;0.0;231.0;4.637371496026002;24677.0;2.6058678121327548;0.0;0.0;24677.0;39.354796403996296;17.6;1.0302314749517587;0.0;24677.0;24677.0;0.0;18.799548719261395;4.5;0.0;0.0;False;2806.093752802594;0.0;95.90827503317318;0.0;0.0;0.0;0.473300036471208;0.0;23.0;0.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0;413.0;2.2016047331523283;0.0;0.0;382.3134762099226;16.045139384130927;29.25;88.0;0.0;0.0;182.0;0.0;0.0;0.0;0.0;0.0;17.0;19.0;0.0;0.0;7.860655023520841;0.0;0.0;5.0;27.0;111.0;0.0;84.0;0.0;3.899241670835098
2729.0;0.0;309745.0429149668;0.0;17.412639087743134;11.0;0.0;12.0;0.0;5.0;5.0;80.02497731302799;0.0;476.0;6.049254236641049;2729.0;4.089776474899232;0.0;0.0;2729.0;76.47352483049279;34.2;1.5123853145034287;0.0;2729.0;2729.0;0.0;44.87051133653344;6.0;0.0;0.0;False;5262.335137695136;0.0;78.13781191217038;0.0;0.0;0.0;1.000762969167147;0.0;20.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;776.0;3.408574569439355;0.0;0.0;401.8516041197333;21.52490961793796;58.860759493670884;171.0;0.0;0.0;300.0;0.0;0.0;3.0;3.0;0.0;45.0;15.0;0.0;0.0;13.711362461001835;0.0;0.0;5.0;31.0;110.0;0.0;79.0;0.0;4.931400352943365
1193.0;0.0;89134.3143480177;0.0;7.201851613763412;0.0;0.0;3.0;0.0;6.0;6.0;120.32277461175993;0.0;251.0;6.190792795362843;1193.0;8.720033528918691;0.0;0.0;1193.0;36.74234614174768;15.0;1.3485918877165075;0.0;1193.0;1193.0;0.0;91.41685821034687;4.5;0.0;0.0;False;3101.1938774282253;0.0;95.90827503317318;0.0;0.0;0.0;1.9513621123218776;0.0;23.0;0.0;3.6666666666666665;0.0;0.0;0.0;0.0;0.0;0.0;449.0;8.018440905280805;0.0;0.0;382.3134762099226;27.666545808616018;28.741935483870968;90.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0.0;18.0;19.0;0.0;0.0;29.722232370419587;0.0;0.0;6.0;27.0;120.0;0.0;93.0;0.0;5.779766424015567
2371.0;0.0;383418.6737010415;0.0;16.867127793433;10.0;0.0;28.0;0.0;5.0;5.0;67.40175448798358;0.0;539.0;4.429625671146501;2371.0;2.309995782370308;0.0;0.0;2371.0;84.970583144992;38.0;1.16769837569523;0.0;2371.0;2371.0;0.0;20.75119820362892;8.166666666666666;0.0;0.0;False;6031.373432335442;0.0;172.8771237954945;0.0;0.0;0.0;0.5821277941796711;0.0;40.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;846.0;2.0008435259384227;0.0;0.0;1411.8298443298715;15.093742649363485;63.57070707070707;190.0;0.0;0.0;307.0;0.0;0.0;3.0;3.0;0.0;41.0;20.0;0.0;0.0;7.035404193682128;0.0;0.0;5.0;41.0;140.0;0.0;99.0;0.0;3.6637117924709015
920.0;0.0;79996.96709498714;0.0;8.23407554009556;0.0;0.0;4.0;0.0;5.0;5.0;59.47476825222598;0.0;227.0;4.706163649671336;920.0;7.296739130434783;0.0;0.0;920.0;38.01315561749642;17.0;1.2453846759819618;0.0;920.0;920.0;0.0;59.050306603226794;4.2;0.0;0.0;False;2765.327257604493;0.0;95.90827503317318;0.0;0.0;0.0;1.7461684782608695;0.0;23.0;0.0;4.6;0.0;0.0;0.0;0.0;0.0;0.0;407.0;6.693478260869565;0.0;0.0;320.0;18.076149742531328;28.92857142857143;85.0;0.0;0.0;180.0;0.0;0.0;0.0;0.0;0.0;19.0;18.0;0.0;0.0;22.81140640760136;0.0;0.0;5.0;27.0;111.0;0.0;84.0;0.0;4.23102701829704
147469.0;0.0;2954612.9495605323;0.0;31.757930922378875;3.0;0.0;3.0;0.0;17.0;17.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;142.12587627129108;34.47058823529412;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;13.764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;586.0;0.0;0.0;981.0;0.0;0.0;3.0;0.0;0.0;128.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;17.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
147469.0;0.0;2954612.9495605323;0.0;1.7320508075688772;3.0;0.0;3.0;0.0;3.0;3.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;0.0;0.0;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;0.0;0.0;0.0;981.0;0.0;0.0;1.5;0.0;0.0;3.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;3.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
147469.0;0.0;2954612.9495605323;0.0;0.0;3.0;0.0;3.0;0.0;2.0;2.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;0.0;0.0;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;0.0;0.0;0.0;981.0;0.0;0.0;3.0;3.0;0.0;3.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;2.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
147469.0;0.0;2954612.9495605323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;0.0;0.0;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;0.0;0.0;0.0;981.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;0.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
147469.0;0.0;2954612.9495605323;0.0;31.54934406784254;3.0;0.0;4.0;0.0;9.0;9.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;0.0;0.0;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;13.888888888888891;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;0.0;0.0;0.0;981.0;0.0;0.0;3.0;3.0;0.0;98.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;9.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
147469.0;0.0;2954612.9495605323;0.0;0.0;3.0;0.0;3.0;0.0;1.0;1.0;75.74915788244084;0.0;2147.0;4.048910727153742;147469.0;2.8397697143128378;0.0;0.0;147469.0;0.0;0.0;1.3917742258682673;0.0;147469.0;147469.0;0.0;23.51143581532969;17.0;0.0;0.0;False;24618.50084285689;0.0;404.09320289564596;0.0;0.0;0.0;0.8262640267575203;0.0;92.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3128.0;2.597745966948986;0.0;0.0;6869.584449225981;13.588107266945718;120.01595744680851;0.0;0.0;0.0;981.0;0.0;0.0;3.0;3.0;0.0;3.0;21.0;0.0;0.0;7.729761621331817;0.0;0.0;1.0;46.0;234.0;0.0;188.0;0.0;3.5008400725077675
152.0;0.0;35583.7819999261;0.0;2.8284271247461903;6.0;0.0;7.0;0.0;2.0;2.0;52.53564581190793;0.0;129.0;5.394574039658939;152.0;6.105263157894738;0.0;0.0;152.0;38.89087296526012;27.5;1.232903297204582;0.0;152.0;152.0;0.0;39.65277782667813;4.2;0.0;27.5;False;1329.8989232295612;0.0;50.18947501009619;0.0;0.0;0.0;1.1210526315789473;0.0;14.0;0.0;6.0;0.0;0.0;0.0;0.0;41.25;0.0;228.0;4.914473684210527;0.0;13.75;210.795795042404;17.658290944097995;26.756756756756765;55.0;0.0;0.0;99.0;0.0;0.0;5.0;4.0;0.0;8.0;13.0;0.0;0.0;18.712732662738414;0.0;0.0;2.0;20.0;57.0;0.0;37.0;0.0;4.2922139256342815
87521.0;0.0;783454.0173517009;0.0;0.0;45.0;208.0;45.0;0.0;1.0;1.0;103.51176774439465;0.0;1359.0;6.83227320891337;87521.0;9.82720718456142;0.0;0.0;87521.0;0.0;208.0;1.735071111223875;0.0;87521.0;87521.0;0.0;124.3849481540653;7.7;0.0;208.0;False;16182.454774358494;0.0;76.0;0.0;0.0;0.0;2.3689020757467194;0.0;19.0;0.0;45.0;0.0;0.0;0.0;0.0;208.0;0.0;2061.0;7.947452611373269;0.0;208.0;585.2;25.246147725039567;48.41379310344828;208.0;0.0;0.0;702.0;0.0;0.0;45.0;45.0;0.0;45.0;16.0;0.0;0.0;34.598901371769585;0.0;0.0;1.0;28.0;231.0;0.0;203.0;0.0;5.436515922591993
12547.0;0.0;145801.22969737812;0.0;24.846193538112296;5.0;0.0;26.0;0.0;3.0;3.0;142.49030083994424;0.0;305.0;6.163747470063231;12547.0;3.5417231210647966;0.0;0.0;12547.0;61.776478803289955;35.666666666666664;1.765475373155866;0.0;12547.0;12547.0;0.0;49.345789865868596;8.0;0.0;0.0;False;3342.4221643414007;0.0;105.48604608142999;0.0;0.0;0.0;0.8738343827209691;0.0;27.0;0.0;18.33333333333333;0.0;0.0;0.0;0.0;53.5;0.0;502.0;2.772933769028453;0.0;0.0;843.8883686514398;22.748680057748203;43.621428571428574;107.0;0.0;0.0;197.0;0.0;0.0;4.0;3.0;0.0;47.0;15.0;0.0;0.0;11.139177932694027;0.0;0.0;3.0;31.0;101.0;0.0;70.0;0.0;4.3743787635537785
132.0;0.0;11229.437627861354;0.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;83.61471107916206;0.0;70.0;4.780414152831162;132.0;2.659090909090909;0.0;0.0;132.0;25.403411844343534;14.666666666666664;1.2259494408868177;0.0;132.0;132.0;0.0;21.911423901730508;5.142857142857143;0.0;0.0;False;618.3920596068831;0.0;108.0;0.0;0.0;0.0;0.6987012987012987;0.0;27.0;0.0;3.0;0.0;0.0;0.0;0.0;22.0;0.0;117.0;2.227272727272727;0.0;0.0;555.4285714285714;17.51314854582963;18.15909090909091;44.0;0.0;0.0;47.0;0.0;0.0;3.0;3.0;0.0;3.0;16.0;0.0;0.0;7.2624766332290545;0.0;0.0;3.0;17.0;39.0;0.0;22.0;0.0;3.32832146928668
