VG;NCSSForThisFile;Fout;WMC_CK;NumberOfMathOperations;ClassDataAbstractionCoupling;NumberOfProtectedMethod;ClassFanOutComplexity;BuggedMethods;MethodLength;NumberOfPublicMethods_Checkstyle;ExecutableStatementCount;NCOMP;NumberOfMethods_Checkstyle;Di;IOVars;Ci;NestedIfElseDepth;MCLC;NBD;Fin;Maximum Depth;NumberOfPackageMethod;MaxNumberOfNestedBlocks;NestedForDepth;CyclomaticComplexity;NestedTryDepth;Si;NVAR;FileLength;NumberOfModifiers;ThrowsCount;NOP;NumberOfPrivateMethod;BooleanExpressionComplexity;AnonymousInnerClassLength;NCSSForThisClass;NCSSForThisMethod;NPathComplexity
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;113.0;0.0;1.0;0.0;1.0;0.0;2.0;False;4.0;3.0;2.0;0.0;5.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;187.0;1.0;0.0;1.0;2.0;0.0;0.0;108.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;5.0;0.0;3.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;False;43.0;0.0;24.0;5.0;0.0;1.0;1.0;1.0;2.0;12.0;6.0;0.0;7.0;0.0;5.0;1.0;6.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.0;6.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;14.0;0.0;1.0;0.0;0.0;0.0;1.0;False;3.0;3.0;1.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;62.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;6.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0
2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;6.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;490.0;0.0;2.0;0.0;3.0;0.0;10.0;False;12.0;57.0;7.0;0.0;62.0;6.0;6.0;6.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1120.0;1.0;0.0;5.0;5.0;0.0;0.0;476.0;9.0;2.0
2.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;False;11.0;0.0;6.0;3.0;0.0;0.666666667;2.0;4.666666667;0.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;False;9.0;0.0;3.0;2.0;0.0;0.4;2.0;16.4;0.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;16.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;3.0
1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;False;22.0;0.0;7.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;7.0
7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;False;22.0;0.0;7.0;0.0;0.0;2.0;2.0;2.0;3.0;7.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;7.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;7.0
6.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;14.0;0.0;5.0;4.0;0.0;2.0;2.0;2.0;0.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;8.0
4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;False;21.0;0.0;12.0;2.0;0.0;0.5;1.0;1.5;0.0;7.0;4.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;4.0
7.0;0.0;11.0;7.0;7.0;0.0;0.0;0.0;False;21.0;0.0;12.0;13.0;0.0;0.083333333;1.0;121.083333333;2.0;16.0;6.0;0.0;0.0;0.0;5.0;1.0;7.0;0.0;121.0;3.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;14.0;7.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;6.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
5.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;False;18.0;0.0;10.0;3.0;0.0;0.666666667;2.0;4.666666667;0.0;6.0;3.0;0.0;0.0;0.0;2.0;0.0;5.0;0.0;4.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;12.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;12.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;15.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;True;15.0;0.0;8.0;1.0;0.0;0.5;1.0;1.5;0.0;3.0;3.0;1.0;4.0;0.0;2.0;0.0;3.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;3.0
5.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;False;18.0;0.0;7.0;3.0;0.0;0.5;1.0;1.5;0.0;6.0;4.0;1.0;4.0;0.0;2.0;0.0;5.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;5.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;3.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;11.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
11.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;False;39.0;0.0;16.0;2.0;0.0;2.0;2.0;2.0;0.0;6.0;11.0;0.0;0.0;0.0;4.0;0.0;11.0;0.0;0.0;4.0;0.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;32.0;11.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;4.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0
6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;False;39.0;0.0;19.0;2.0;0.0;1.0;1.0;1.0;1.0;7.0;6.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;25.0;6.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;3.0;1.0;0.0;0.5;1.0;1.5;0.0;3.0;2.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0
2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;4.0;0.0;1.0;2.0;0.0;0.5;1.0;1.5;0.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;False;16.0;0.0;12.0;3.0;0.0;0.14285714300000002;1.0;36.142857143;0.0;6.0;3.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;36.0;3.0;0.0;9.0;0.0;1.0;0.0;1.0;0.0;0.0;13.0;4.0
4.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;False;8.0;0.0;4.0;4.0;0.0;1.0;1.0;1.0;1.0;6.0;3.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;5.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0
6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;False;27.0;0.0;14.0;2.0;0.0;1.0;1.0;1.0;0.0;8.0;3.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;24.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;False;9.0;0.0;1.0;0.0;0.0;0.5;1.0;1.5;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;False;18.0;0.0;8.0;5.0;0.0;1.0;1.0;1.0;1.0;9.0;3.0;0.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;12.0;6.0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;16.0;0.0;1.0;0.0;0.0;0.0;4.0;False;16.0;1.0;6.0;0.0;1.0;2.0;2.0;2.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;47.0;1.0;1.0;1.0;0.0;0.0;0.0;12.0;9.0;3.0
1.0;15.0;0.0;1.0;0.0;2.0;0.0;6.0;False;3.0;2.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;46.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;1.0
2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;11.0;0.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;3.0;2.0;0.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
