WMC_CK_75%;WMC_CK_25%;WMC_CK_count;NMI;WMC_CK_50%;NOCh;NPM;WMC;NORM;NMIR;Bugged;WMC_CK_mean;WMC_CK_max;WMC_CK_min;DIT;WMC_CK_std
1.0;1.0;4.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.5;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.3333333333333333;2.0;1.0;1.0;0.5773502691896257
3.0;1.0;9.0;0.0;1.0;0.0;4.0;19.0;0.0;0.0;False;2.1111111111111107;5.0;1.0;1.0;1.763834207376394
2.5;1.0;10.0;0.0;1.0;0.0;2.0;30.0;0.0;0.0;False;3.4;20.0;1.0;1.0;5.9292120518291105
1.0;1.0;12.0;0.0;1.0;0.0;4.0;12.0;0.0;0.0;False;1.0833333333333333;2.0;1.0;1.0;0.2886751345948129
2.0;1.0;7.0;0.0;1.0;0.0;2.0;8.0;0.0;0.0;True;1.7142857142857142;4.0;1.0;1.0;1.2535663410560174
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;18.0;0.0;1.0;0.0;5.0;23.0;0.0;0.0;True;1.7777777777777777;6.0;1.0;1.0;1.6647047275914606
0.0;0.0;0.0;0.0;0.0;0.0;5.0;23.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;15.0;0.0;1.0;0.0;7.0;20.0;0.0;0.0;True;1.2666666666666666;3.0;1.0;1.0;0.7037315505489968
2.5;1.0;4.0;0.0;1.0;0.0;7.0;20.0;0.0;0.0;True;2.5;7.0;1.0;1.0;3.0
2.5;1.0;3.0;0.0;1.0;0.0;4.0;11.0;0.0;0.0;False;2.0;4.0;1.0;1.0;1.7320508075688772
1.0;1.0;9.0;0.0;1.0;0.0;4.0;11.0;0.0;0.0;False;1.1111111111111112;2.0;1.0;1.0;0.33333333333333337
2.0;1.0;16.0;0.0;1.0;0.0;9.0;26.0;0.0;0.0;True;2.0;8.0;1.0;1.0;1.932183566158592
1.0;1.0;6.0;0.0;1.0;0.0;9.0;26.0;0.0;0.0;True;1.1666666666666667;2.0;1.0;1.0;0.40824829046386296
1.0;1.0;1.0;0.0;1.0;0.0;2.0;33.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
3.0;1.0;16.0;0.0;1.5;0.0;2.0;33.0;0.0;0.0;True;2.375;10.0;1.0;1.0;2.305789814069501
1.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;10.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.2;3.0;1.0;1.0;0.6324555320336759
0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
2.0;1.0;25.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;2.04;11.0;1.0;1.0;2.2818121453499773
0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
2.0;1.0;5.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.4;2.0;1.0;1.0;0.5477225575051661
1.0;1.0;1.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;21.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;4.0;0.0;1.0;0.0;2.0;5.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;4.0;0.0;1.0;0.0;3.0;5.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
2.0;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;True;1.6666666666666667;3.0;1.0;1.0;1.1547005383792517
1.25;1.0;4.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.25;2.0;1.0;1.0;0.5
1.25;1.0;8.0;0.0;1.0;0.0;3.0;13.0;0.0;0.0;True;1.375;3.0;1.0;1.0;0.7440238091428449
1.0;1.0;8.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;False;1.125;2.0;1.0;1.0;0.3535533905932738
1.0;1.0;9.0;0.0;1.0;0.0;4.0;12.0;0.0;0.0;False;1.2222222222222223;2.0;1.0;1.0;0.4409585518440984
5.0;1.0;36.0;0.0;1.0;0.0;22.0;130.0;0.0;0.0;True;4.333333333333333;36.0;1.0;1.0;7.155417527999327
1.5;1.0;4.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;True;1.5;3.0;1.0;1.0;1.0
3.0;1.0;5.0;0.0;2.0;0.0;0.0;27.0;0.0;0.0;True;4.4;15.0;1.0;1.0;5.9833101206606365
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
14.25;1.0;8.0;0.0;2.0;0.0;3.0;48.0;0.0;0.0;True;8.5;28.0;1.0;1.0;10.717142476292029
1.0;1.0;7.0;0.0;1.0;0.0;6.0;11.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;6.0;0.0;1.0;0.0;3.0;11.0;0.0;0.0;True;1.3333333333333333;3.0;1.0;1.0;0.8164965809277259
2.75;1.0;8.0;0.0;1.5;0.0;5.0;18.0;0.0;0.0;True;2.25;5.0;1.0;1.0;1.7525491637693282
2.0;2.0;5.0;0.0;2.0;0.0;2.0;10.0;0.0;0.0;False;2.8;7.0;1.0;1.0;2.3874672772626644
3.0;1.0;12.0;0.0;1.0;0.0;4.0;22.0;0.0;0.0;True;2.0;6.0;1.0;1.0;1.651445647689541
1.0;1.0;9.0;0.0;1.0;0.0;3.0;8.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0
1.0;1.0;7.0;0.0;1.0;0.0;3.0;9.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;9.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;9.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;3.0;9.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
3.0;1.0;19.0;0.0;1.0;0.0;6.0;36.0;0.0;0.0;True;2.2105263157894743;7.0;1.0;1.0;1.6858544608470492
3.25;1.0;4.0;0.0;1.5;0.0;6.0;36.0;0.0;0.0;True;2.75;7.0;1.0;1.0;2.8722813232690143
1.75;1.25;2.0;0.0;1.5;0.0;6.0;36.0;0.0;0.0;True;1.5;2.0;1.0;1.0;0.7071067811865476
0.0;0.0;0.0;0.0;0.0;0.0;3.0;15.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
2.0;1.0;9.0;0.0;1.0;0.0;3.0;15.0;0.0;0.0;True;1.5555555555555556;3.0;1.0;1.0;0.8819171036881969
1.0;1.0;2.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
2.0;2.0;1.0;0.0;2.0;0.0;0.0;8.0;0.0;0.0;True;2.0;2.0;2.0;1.0;0.0
1.0;1.0;6.0;0.0;1.0;0.0;2.0;8.0;0.0;0.0;False;1.1666666666666667;2.0;1.0;1.0;0.40824829046386296
2.0;1.0;17.0;0.0;1.0;0.0;9.0;16.0;0.0;0.0;True;2.3529411764705883;16.0;1.0;1.0;3.639044800332023
1.75;1.25;2.0;0.0;1.5;0.0;1.0;4.0;0.0;0.0;False;1.5;2.0;1.0;1.0;0.7071067811865476
1.75;1.0;18.0;0.0;1.0;0.0;4.0;22.0;0.0;0.0;True;1.9444444444444444;11.0;1.0;1.0;2.412521800504297
2.0;1.0;14.0;0.0;1.5;0.0;2.0;23.0;0.0;0.0;False;1.5714285714285714;3.0;1.0;1.0;0.6462061726588642
1.25;1.0;4.0;0.0;1.0;0.0;1.0;8.0;0.0;0.0;True;1.25;2.0;1.0;1.0;0.5
2.0;1.0;5.0;0.0;1.0;0.0;1.0;9.0;0.0;0.0;False;1.4;2.0;1.0;1.0;0.5477225575051661
1.0;1.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;5.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;True;1.2;2.0;1.0;1.0;0.4472135954999579
1.0;1.0;2.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.5;1.0;4.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;False;1.5;3.0;1.0;1.0;1.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
2.75;2.25;2.0;0.0;2.5;0.0;0.0;7.0;0.0;0.0;True;2.5;3.0;2.0;1.0;0.7071067811865476
1.0;1.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;5.0;0.0;1.0;0.0;1.0;15.0;0.0;0.0;True;1.2;2.0;1.0;1.0;0.4472135954999579
1.0;1.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
2.5;2.0;3.0;0.0;2.0;0.0;0.0;10.0;0.0;0.0;True;2.333333333333333;3.0;2.0;1.0;0.5773502691896258
1.0;1.0;7.0;0.0;1.0;0.0;5.0;10.0;0.0;0.0;True;1.2857142857142858;3.0;1.0;1.0;0.7559289460184545
2.0;1.0;3.0;0.0;1.0;0.0;2.0;7.0;0.0;0.0;True;1.6666666666666667;3.0;1.0;1.0;1.1547005383792517
1.0;1.0;3.0;0.0;1.0;0.0;3.0;5.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.0;2.0;1.0;0.0;2.0;0.0;4.0;103.0;0.0;0.0;True;2.0;2.0;2.0;1.0;0.0
3.5;1.0;23.0;0.0;2.0;0.0;4.0;103.0;0.0;0.0;True;5.043478260869565;54.0;1.0;1.0;11.186348258112593
2.0;1.0;14.0;0.0;1.0;0.0;7.0;27.0;0.0;0.0;True;1.9285714285714288;5.0;1.0;1.0;1.384768001357057
1.0;1.0;4.0;0.0;1.0;0.0;4.0;5.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;5.0;0.0;1.0;0.0;5.0;6.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;7.0;0.0;1.0;0.0;3.0;8.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0
1.0;1.0;6.0;0.0;1.0;0.0;2.0;7.0;0.0;0.0;False;1.5;4.0;1.0;1.0;1.224744871391589
1.0;1.0;12.0;0.0;1.0;0.0;5.0;22.0;0.0;0.0;True;2.0;12.0;1.0;1.0;3.1622776601683795
2.5;1.0;6.0;0.0;1.0;0.0;4.0;10.0;0.0;0.0;False;1.8333333333333333;4.0;1.0;1.0;1.3291601358251257
3.0;1.0;19.0;0.0;1.0;0.0;8.0;36.0;0.0;0.0;True;2.473684210526316;16.0;1.0;1.0;3.4216373769266206
3.5;1.0;6.0;0.0;1.5;0.0;8.0;36.0;0.0;0.0;True;2.833333333333333;8.0;1.0;1.0;2.7868739954771304
1.75;1.25;2.0;0.0;1.5;0.0;1.0;2.0;0.0;0.0;False;1.5;2.0;1.0;1.0;0.7071067811865476
3.5;1.0;24.0;0.0;2.0;0.0;7.0;67.0;0.0;0.0;False;2.833333333333333;10.0;1.0;1.0;2.6484887678869224
6.0;1.0;5.0;0.0;3.0;0.0;7.0;67.0;0.0;0.0;False;4.4;11.0;1.0;1.0;4.219004621945796
1.0;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
2.0;1.0;27.0;0.0;1.0;0.0;9.0;27.0;0.0;0.0;True;1.4814814814814814;4.0;1.0;1.0;0.8489980687832691
1.0;1.0;1.0;0.0;1.0;0.0;9.0;27.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.0;1.0;11.0;0.0;1.0;0.0;7.0;16.0;0.0;0.0;True;2.0;7.0;1.0;1.0;1.7888543819998317
2.5;1.0;8.0;0.0;1.0;0.0;1.0;16.0;0.0;0.0;True;2.625;8.0;1.0;1.0;3.020761493398643
3.25;2.75;4.0;0.0;3.0;0.0;4.0;13.0;0.0;0.0;True;3.0;4.0;2.0;1.0;0.8164965809277259
2.0;1.0;11.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;False;1.818181818181818;4.0;1.0;1.0;1.1677484162422844
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;5.0;0.0;1.0;0.0;5.0;6.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;8.0;0.0;1.0;0.0;3.0;6.0;0.0;0.0;False;1.125;2.0;1.0;1.0;0.3535533905932738
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.25;1.0;8.0;0.0;1.0;0.0;2.0;7.0;0.0;0.0;True;1.75;6.0;1.0;1.0;1.7525491637693282
2.0;1.0;9.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;True;1.7777777777777777;5.0;1.0;1.0;1.301708279317776
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.5;1.0;3.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;False;2.0;4.0;1.0;1.0;1.7320508075688772
0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0
3.0;1.25;6.0;0.0;2.5;0.0;0.0;6.0;0.0;0.0;True;2.1666666666666665;3.0;1.0;1.0;0.983192080250175
2.0;1.0;33.0;0.0;1.0;0.0;1.0;53.0;0.0;0.0;True;1.9090909090909087;10.0;1.0;1.0;1.8768929838238708
1.5;1.0;4.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;False;1.5;3.0;1.0;1.0;1.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.75;1.0;10.0;0.0;1.0;0.0;1.0;8.0;0.0;0.0;True;1.6;5.0;1.0;1.0;1.2649110640673518
4.0;2.5;3.0;0.0;3.0;0.0;0.0;14.0;0.0;0.0;False;3.333333333333333;5.0;2.0;1.0;1.5275252316519463
1.0;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
9.0;1.0;4.0;0.0;3.5;0.0;2.0;25.0;0.0;0.0;True;6.5;18.0;1.0;1.0;8.020806277010642
1.25;1.0;4.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;1.25;2.0;1.0;1.0;0.5
1.0;1.0;12.0;0.0;1.0;0.0;2.0;20.0;0.0;0.0;False;1.1666666666666667;2.0;1.0;1.0;0.3892494720807615
3.0;1.0;3.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;2.333333333333333;5.0;1.0;1.0;2.309401076758504
1.0;1.0;3.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;8.0;0.0;1.0;0.0;4.0;5.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;7.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;False;1.4285714285714286;4.0;1.0;1.0;1.1338934190276817
4.0;4.0;1.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;False;4.0;4.0;4.0;1.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;4.0;0.0;1.0;0.0;4.0;4.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;4.0;0.0;1.0;0.0;3.0;7.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
3.75;3.25;2.0;0.0;3.5;0.0;2.0;8.0;0.0;0.0;False;3.5;4.0;3.0;1.0;0.7071067811865476
2.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;1.6666666666666667;3.0;1.0;1.0;1.1547005383792517
4.75;2.25;2.0;0.0;3.5;0.0;1.0;9.0;0.0;0.0;False;3.5;6.0;1.0;1.0;3.5355339059327378
2.5;1.0;7.0;0.0;2.0;0.0;6.0;12.0;0.0;0.0;False;2.0;4.0;1.0;1.0;1.1547005383792517
1.0;1.0;7.0;0.0;1.0;0.0;1.0;9.0;0.0;0.0;False;1.4285714285714286;4.0;1.0;1.0;1.1338934190276817
4.25;1.0;4.0;0.0;1.5;0.0;2.0;14.0;0.0;0.0;False;3.75;11.0;1.0;1.0;4.856267428111155
1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;7.0;0.0;1.0;0.0;7.0;53.0;0.0;0.0;True;4.571428571428571;26.0;1.0;1.0;9.449111825230679
2.75;1.25;6.0;0.0;2.0;0.0;3.0;9.0;0.0;0.0;False;2.1666666666666665;4.0;1.0;1.0;1.1690451944500122
1.0;1.0;5.0;0.0;1.0;0.0;5.0;7.0;0.0;0.0;False;1.6;4.0;1.0;1.0;1.3416407864998738
2.0;1.0;3.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;True;1.6666666666666667;3.0;1.0;1.0;1.1547005383792517
2.75;2.0;6.0;0.0;2.0;0.0;6.0;16.0;0.0;0.0;True;2.833333333333333;7.0;1.0;1.0;2.1369760566432805
1.75;1.0;8.0;0.0;1.0;0.0;8.0;15.0;0.0;0.0;False;1.75;4.0;1.0;1.0;1.3887301496588271
2.5;1.0;4.0;0.0;1.5;0.0;2.0;3.0;0.0;0.0;False;2.0;4.0;1.0;1.0;1.4142135623730951
0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.0;1.0;21.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.238095238095238;3.0;1.0;0.0;0.6248809410409238
2.75;2.25;2.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;False;2.5;3.0;2.0;0.0;0.7071067811865476
1.75;1.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.6428571428571428;5.0;1.0;0.0;1.2157392722216298
2.75;1.0;4.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;True;2.25;5.0;1.0;0.0;1.8929694486000912
4.0;1.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;True;2.6;4.0;1.0;0.0;1.5165750888103102
2.0;1.5;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.6666666666666667;2.0;1.0;0.0;0.5773502691896257
4.0;4.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;False;4.0;4.0;4.0;0.0;0.0
6.0;6.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;False;6.0;6.0;6.0;0.0;0.0
2.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.0;2.0;2.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
2.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.0;2.0;2.0;0.0;0.0
1.75;1.25;2.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;False;1.5;2.0;1.0;0.0;0.7071067811865476
3.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;3.0;3.0;3.0;0.0;0.0
2.0;1.5;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.6666666666666667;2.0;1.0;0.0;0.5773502691896257
1.75;1.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.3;2.0;1.0;0.0;0.483045891539648
2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.6666666666666667;3.0;1.0;0.0;1.1547005383792517
3.25;1.75;2.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;False;2.5;4.0;1.0;0.0;2.1213203435596424
2.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;True;2.0;2.0;2.0;0.0;0.0
3.75;3.25;2.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;True;3.5;4.0;3.0;0.0;0.7071067811865476
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
3.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;3.0;3.0;3.0;0.0;0.0
3.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;True;3.0;3.0;3.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.5;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.3333333333333333;2.0;1.0;0.0;0.5773502691896257
1.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.6;4.0;1.0;0.0;1.3416407864998738
1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
