blamemerge_blamegetVocabulary_std;FileLength_mean;blame_merge_blame_getDifficulty_std;MethodLength_75%;FileLength_25%;blamemerge_blamegetEffort_mean;blame_merge_blame_getLength_max;AnonymousInnerClassLength_max;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_std;AnonymousInnerClassLength_count;TotalNumberOfOperators;blame_merge_blame_getVolume_count;blamemerge_blamegetLength_std;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_min;blame_merge_blame_getVolume_min;blame_merge_blame_getVocabulary_mean;blame_merge_blame_getVolume_max;Bugged;AnonymousInnerClassLength_25%;NumberOfDistinctOperators;Length;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getLength_min;blame_merge_blame_getEffort_min;Vocabulary;blame_merge_blame_getDifficulty_max;MethodLength_count;blamemerge_blamegetVocabulary_max;blame_merge_blame_getEffort_mean;blame_merge_blame_getVolume_std;AnonymousInnerClassLength_50%;blamemerge_blamegetVolume_count;blame_merge_blame_getEffort_count;blame_merge_blame_getLength_std;blame_merge_blame_getDifficulty_mean;blamemerge_blamegetVolume_max;AnonymousInnerClassLength_min;MethodLength_mean;TotalNumberOfOperands;blamemerge_blamegetEffort_std;blamemerge_blamegetVolume_std;blamemerge_blamegetVocabulary_count;FileLength_75%;blame_merge_blame_getEffort_max;Effort;blame_merge_blame_getLength_count;FileLength_50%;blame_merge_blame_getEffort_std;blamemerge_blamegetVocabulary_mean;Volume;blamemerge_blamegetDifficulty_count;blame_merge_blame_getVocabulary_min;blame_merge_blame_getVolume_mean;NumberOfDistinctOperands;blame_merge_blame_getLength_mean;blamemerge_blamegetLength_mean;Difficulty;blamemerge_blamegetLength_count;MethodLength_std;MethodLength_25%;FileLength_min;blamemerge_blamegetEffort_count;blamemerge_blamegetVolume_mean;MethodLength_50%;MethodLength_min;blame_merge_blame_getDifficulty_count;FileLength_count;FileLength_max;blame_merge_blame_getVocabulary_std;MethodLength_max;blamemerge_blamegetEffort_max;FileLength_std;blame_merge_blame_getVocabulary_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getVocabulary_max;blamemerge_blamegetLength_max
4.432410775735182;0.0;0.0;3.0;0.0;41.74285069503654;0.0;0.0;0.0;0.0;0.0;5.0;538.0;0.0;5.445352827091803;1.3937254670088546;0.0;0.0;0.0;0.0;False;0.0;35.0;939.0;1.1665818281335525;0.0;0.0;180.0;0.0;5.0;18.0;0.0;0.0;0.0;3045.0;0.0;0.0;0.0;102.18657103125851;0.0;4.8;401.0;78.39496517400603;19.768731046935727;3045.0;0.0;0.0;340462.4846771061;0.0;0.0;0.0;4.502463054187191;7034.850057453565;3045.0;0.0;0.0;145.0;0.0;5.189819376026271;48.39655172413793;3045.0;4.024922359499621;3.0;0.0;3045.0;15.648599717050539;3.0;3.0;0.0;5.0;0.0;0.0;12.0;574.799462050829;0.0;0.0;5.625;0.0;25.0
4.432410775735182;25.857142857142854;0.0;8.0;0.0;41.74285069503654;0.0;0.0;0.0;0.0;0.0;7.0;538.0;0.0;5.445352827091803;1.3937254670088546;0.0;0.0;0.0;0.0;False;0.0;35.0;939.0;1.1665818281335525;0.0;0.0;180.0;0.0;7.0;18.0;0.0;0.0;0.0;3045.0;0.0;0.0;0.0;102.18657103125851;0.0;6.2857142857142865;401.0;78.39496517400603;19.768731046935727;3045.0;0.0;0.0;340462.4846771061;0.0;0.0;0.0;4.502463054187191;7034.850057453565;3045.0;0.0;0.0;145.0;0.0;5.189819376026271;48.39655172413793;3045.0;4.923220007078217;3.0;0.0;3045.0;15.648599717050539;3.0;3.0;0.0;7.0;181.0;0.0;16.0;574.799462050829;68.41156961467013;0.0;5.625;0.0;25.0
4.432410775735182;0.0;0.0;16.0;0.0;41.74285069503654;0.0;0.0;0.0;0.0;0.0;1.0;538.0;0.0;5.445352827091803;1.3937254670088546;0.0;0.0;0.0;0.0;False;0.0;35.0;939.0;1.1665818281335525;0.0;0.0;180.0;0.0;1.0;18.0;0.0;0.0;0.0;3045.0;0.0;0.0;0.0;102.18657103125851;0.0;16.0;401.0;78.39496517400603;19.768731046935727;3045.0;0.0;0.0;340462.4846771061;0.0;0.0;0.0;4.502463054187191;7034.850057453565;3045.0;0.0;0.0;145.0;0.0;5.189819376026271;48.39655172413793;3045.0;0.0;16.0;0.0;3045.0;15.648599717050539;16.0;16.0;0.0;1.0;0.0;0.0;16.0;574.799462050829;0.0;0.0;5.625;0.0;25.0
4.1183839774661735;14.2;0.0;3.0;0.0;25.728959224709286;0.0;0.0;0.0;0.0;0.0;5.0;141.0;0.0;4.837607658194657;1.1962849197583418;0.0;0.0;0.0;0.0;False;0.0;26.0;259.0;0.7485915492957746;0.0;0.0;88.0;0.0;5.0;18.0;0.0;0.0;0.0;1207.0;0.0;0.0;0.0;83.39850002884623;0.0;4.0;118.0;62.51700522241312;17.094724679313668;1207.0;0.0;0.0;41393.07965603726;0.0;0.0;0.0;3.1971830985915486;1672.9927892270605;1207.0;0.0;0.0;62.0;0.0;3.647887323943662;24.741935483870968;1207.0;2.23606797749979;3.0;0.0;1207.0;10.558498053054254;3.0;3.0;0.0;5.0;71.0;0.0;8.0;366.9534001269235;31.752165280497014;0.0;4.666666666666667;0.0;20.0
5.212723344720062;17.083333333333332;0.0;5.0;0.0;68.7110674229706;0.0;6.0;0.5;0.0;1.7320508075688772;12.0;773.0;0.0;7.111177619349438;1.6995212230186154;0.0;0.0;0.0;0.0;False;0.0;33.0;1208.0;1.2782229965156795;0.0;0.0;152.0;0.0;12.0;20.0;0.0;0.0;0.0;3485.0;0.0;0.0;0.0;125.33591475173351;0.0;5.416666666666668;435.0;145.06143464709638;28.25735428504041;3485.0;0.0;0.0;528088.8711858111;0.0;0.0;0.0;4.765853658536585;8755.496436239851;3485.0;0.0;0.0;119.0;0.0;5.892682926829267;60.31512605042017;3485.0;4.581749037477309;3.0;0.0;3485.0;19.065483263788494;3.0;3.0;0.0;12.0;205.0;0.0;18.0;842.5358713866533;59.178402591936646;0.0;7.0;0.0;29.0
2.937497404577868;7.461538461538463;0.0;3.0;0.0;20.77027182066818;0.0;0.0;0.0;0.0;0.0;13.0;217.0;0.0;3.640819620739221;1.401305298957653;0.0;0.0;0.0;0.0;False;0.0;18.0;313.0;1.1711340206185568;0.0;0.0;52.0;0.0;13.0;12.0;0.0;0.0;0.0;1649.0;0.0;0.0;0.0;72.64806399138325;0.0;3.0769230769230766;96.0;37.40673852183832;11.568932156955636;1649.0;0.0;0.0;45340.62687812741;0.0;0.0;0.0;2.927835051546392;1784.2376317781616;1649.0;0.0;0.0;34.0;0.0;3.2268041237113403;25.411764705882355;1649.0;0.2773500981126146;3.0;0.0;1649.0;7.927247480303373;3.0;3.0;0.0;13.0;97.0;0.0;4.0;245.9284275494713;26.902959516923612;0.0;4.9;0.0;21.0
3.499185581502456;0.0;0.0;0.0;0.0;22.012364439190673;0.0;0.0;0.0;0.0;0.0;0.0;265.0;0.0;3.9910504844977535;1.3487286877932558;0.0;0.0;0.0;0.0;False;0.0;30.0;397.0;0.836810551558753;0.0;0.0;82.0;0.0;0.0;12.0;0.0;0.0;0.0;2363.0;0.0;0.0;0.0;50.18947501009619;0.0;0.0;132.0;44.546095412700616;12.906005946843715;2363.0;0.0;0.0;96104.17939904024;0.0;0.0;0.0;2.6043165467625897;2523.9481458333803;2363.0;0.0;0.0;52.0;0.0;2.8561151079136686;38.07692307692308;2363.0;0.0;0.0;0.0;2363.0;7.810615975356071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;195.7389525393752;0.0;0.0;4.5;0.0;14.0
3.499185581502456;17.375;0.0;8.75;0.0;22.012364439190673;0.0;0.0;0.0;0.0;0.0;8.0;265.0;0.0;3.9910504844977535;1.3487286877932558;0.0;0.0;0.0;0.0;False;0.0;30.0;397.0;0.836810551558753;0.0;0.0;82.0;0.0;8.0;12.0;0.0;0.0;0.0;2363.0;0.0;0.0;0.0;50.18947501009619;0.0;6.0;132.0;44.546095412700616;12.906005946843715;2363.0;0.0;0.0;96104.17939904024;0.0;0.0;0.0;2.6043165467625897;2523.9481458333803;2363.0;0.0;0.0;52.0;0.0;2.8561151079136686;38.07692307692308;2363.0;5.5805785670356025;3.0;0.0;2363.0;7.810615975356071;3.0;0.0;0.0;8.0;139.0;0.0;15.0;195.7389525393752;49.143921292465045;0.0;4.5;0.0;14.0
4.538434608682205;17.0;0.0;9.5;0.0;52.98305028247721;0.0;0.0;0.0;0.0;0.0;22.0;1368.0;0.0;6.284183021328793;1.4400111138841825;0.0;0.0;0.0;0.0;False;0.0;45.0;2294.0;1.3621886237910756;0.0;0.0;297.0;0.0;22.0;17.0;0.0;0.0;0.0;6281.0;0.0;0.0;0.0;126.71134807876057;0.0;9.636363636363637;926.0;92.0830023325945;23.351704607786413;6281.0;0.0;0.0;1557965.9023612768;0.0;0.0;0.0;5.049514408533673;18843.64806311696;6281.0;0.0;0.0;252.0;0.0;6.119566947938226;82.67857142857143;6281.0;10.13501922635644;3.0;0.0;6281.0;18.9855110926739;5.5;3.0;0.0;22.0;374.0;0.0;39.0;732.5419866765973;79.7370679169983;0.0;7.5;0.0;34.0
2.8814640465475865;6.928571428571429;0.0;3.0;0.0;15.524169711571933;0.0;0.0;0.0;0.0;0.0;14.0;170.0;0.0;3.08435762124663;1.3372073038748271;0.0;0.0;0.0;0.0;False;0.0;17.0;244.0;0.9304123711340206;0.0;0.0;55.0;0.0;14.0;8.0;0.0;0.0;0.0;1649.0;0.0;0.0;0.0;33.0;0.0;3.0;74.0;24.366866409317087;8.819488168168697;1649.0;0.0;0.0;23349.999036655547;0.0;0.0;0.0;2.381443298969072;1410.651770100017;1649.0;0.0;0.0;38.0;0.0;2.515463917525773;16.55263157894737;1649.0;0.0;3.0;0.0;1649.0;6.083894342505043;3.0;3.0;0.0;14.0;97.0;0.0;3.0;84.22064766172812;25.92434046550516;0.0;4.0;0.0;11.0
5.3949899838924935;25.363636363636363;0.0;19.5;0.0;79.42043733940004;0.0;6.0;0.5454545454545454;0.0;1.8090680674665816;11.0;1148.0;0.0;6.929703263568345;1.764163750895103;0.0;0.0;0.0;0.0;False;0.0;43.0;1912.0;1.6057978013623175;0.0;0.0;254.0;0.0;11.0;20.0;0.0;0.0;0.0;4743.0;0.0;0.0;0.0;118.9419703764204;0.0;18.363636363636363;764.0;136.92153315608934;27.705865429534025;4743.0;0.0;0.0;1189083.988053679;0.0;0.0;0.0;5.731182795698925;15274.365121108382;4743.0;0.0;0.0;211.0;0.0;6.8530465949820805;77.84834123222748;4743.0;19.64318063488053;8.5;0.0;4743.0;22.59207193797239;11.0;3.0;0.0;11.0;279.0;0.0;74.0;745.3740940078133;84.12166513719603;0.0;7.5;0.0;28.0
3.7807657875890803;7.72;0.0;3.0;0.0;26.823908237107315;0.0;0.0;0.0;0.0;0.0;25.0;494.0;0.0;4.620066165509847;1.1899152359188474;0.0;0.0;0.0;0.0;False;0.0;25.0;841.0;0.9733160621761656;0.0;0.0;137.0;0.0;25.0;15.0;0.0;0.0;0.0;3281.0;0.0;0.0;0.0;95.18387305144009;0.0;3.4;347.0;48.043113155466315;15.863853898712936;3281.0;0.0;0.0;231182.74650380824;0.0;0.0;0.0;3.8549222797927465;5969.444981769803;3281.0;0.0;0.0;112.0;0.0;4.357512953367876;38.72767857142857;3281.0;1.6329931618554518;3.0;0.0;3281.0;12.173380331495085;3.0;3.0;0.0;25.0;193.0;0.0;11.0;389.71233691194976;38.60000000000001;0.0;5.25;0.0;25.0
3.9492111027296537;7.208333333333332;0.0;3.0;0.0;27.062420776530576;0.0;123.0;5.125;0.0;25.107269863527574;24.0;377.0;0.0;4.609333544378167;1.2226721835866816;0.0;0.0;0.0;0.0;False;0.0;22.0;681.0;0.8780966143682908;0.0;0.0;120.0;0.0;24.0;13.0;0.0;0.0;0.0;2941.0;0.0;0.0;0.0;62.90747520839857;0.0;8.416666666666666;304.0;52.83304026195547;16.10648694025323;2941.0;0.0;0.0;160498.09495222286;0.0;0.0;0.0;3.5086705202312136;4703.592495609401;2941.0;0.0;0.0;98.0;0.0;3.9364161849710975;34.122448979591844;2941.0;25.08579481398338;3.0;0.0;2941.0;11.01669189156204;3.0;3.0;0.0;24.0;173.0;0.0;126.0;215.68277214308083;35.31347712512415;0.0;4.375;0.0;17.0
3.903596018933301;13.9;0.0;5.0;0.0;24.17523468335095;0.0;0.0;0.0;0.0;0.0;10.0;306.0;0.0;4.729661346526754;1.146161738389405;0.0;0.0;0.0;0.0;False;0.0;18.0;512.0;0.7841726618705036;0.0;0.0;79.0;0.0;10.0;12.0;0.0;0.0;0.0;2363.0;0.0;0.0;0.0;64.52932501298082;0.0;5.1;206.0;38.460513785744546;15.389205197594414;2363.0;0.0;0.0;98095.92242041996;0.0;0.0;0.0;3.1654676258992804;3227.5357430666772;2363.0;0.0;0.0;61.0;0.0;3.683453237410072;30.393442622950825;2363.0;0.3162277660168379;5.0;0.0;2363.0;10.641395012335716;5.0;5.0;0.0;10.0;139.0;0.0;6.0;139.52097998526924;43.955659476340465;0.0;3.5;0.0;18.0
4.1006302683825;20.666666666666668;0.0;5.0;0.0;22.60689848073251;0.0;0.0;0.0;0.0;0.0;3.0;147.0;0.0;5.2440193566026245;0.9676897365606968;0.0;0.0;0.0;0.0;False;0.0;14.0;278.0;0.7580645161290323;0.0;0.0;80.0;0.0;3.0;17.0;0.0;0.0;0.0;310.0;0.0;0.0;0.0;85.83671966625714;0.0;4.0;131.0;40.974304383924775;17.9631147332954;310.0;31.0;0.0;24418.543053291756;0.0;0.0;0.0;3.693548387096774;1757.4960103786866;310.0;0.0;0.0;66.0;0.0;4.483870967741935;13.893939393939394;310.0;2.6457513110645907;2.5;0.0;310.0;13.20838978157142;3.0;2.0;0.0;3.0;62.0;0.0;7.0;257.51015899877143;35.7957166897568;0.0;3.5;0.0;21.0
4.539277513602116;28.0;0.0;15.5;0.0;40.09742152432281;0.0;0.0;0.0;0.0;0.0;3.0;244.0;0.0;6.1302860344698775;1.3169438644019082;0.0;0.0;0.0;0.0;False;0.0;23.0;440.0;1.0482142857142858;0.0;0.0;111.0;0.0;3.0;17.0;0.0;0.0;0.0;420.0;0.0;0.0;0.0;126.71134807876057;0.0;11.333333333333336;196.0;78.52060833063376;22.12153909769569;420.0;42.0;0.0;76573.06681376569;0.0;0.0;0.0;4.273809523809525;2989.542981194047;420.0;0.0;0.0;88.0;0.0;5.238095238095238;25.613636363636363;420.0;12.741009902410926;4.0;0.0;420.0;16.377954510426385;5.0;3.0;0.0;3.0;84.0;0.0;26.0;576.5366337583604;48.497422611928556;0.0;5.0;0.0;31.0
5.444356557876568;39.75;0.0;33.5;0.0;80.16052332996095;0.0;0.0;0.0;0.0;0.0;4.0;674.0;0.0;7.262228858896289;1.7317039561152119;0.0;0.0;0.0;0.0;False;0.0;26.0;1172.0;1.6137690925426773;0.0;0.0;165.0;0.0;4.0;19.0;0.0;0.0;0.0;795.0;0.0;0.0;0.0;126.71134807876057;0.0;25.25;498.0;127.48735871452921;28.250547469570733;795.0;39.75;0.0;402101.9860259865;0.0;0.0;0.0;6.006289308176099;8633.329635096095;795.0;0.0;0.0;139.0;0.0;7.371069182389937;46.57553956834533;795.0;29.61277877313554;6.75;0.0;795.0;24.857251549432515;15.0;3.0;0.0;4.0;159.0;0.0;68.0;576.5366337583604;79.5;0.0;7.5;0.0;31.0
4.9287048686227575;21.2;0.0;16.5;0.0;101.14563333883088;0.0;0.0;0.0;0.0;0.0;10.0;956.0;0.0;9.352732650436572;1.800330641193834;0.0;0.0;0.0;0.0;False;0.0;40.0;1509.0;1.6838960254721125;0.0;0.0;192.0;0.0;10.0;18.0;0.0;0.0;0.0;4048.0;0.0;0.0;0.0;132.83428025068963;0.0;14.0;553.0;163.4900688226492;33.866733854372484;4048.0;0.0;0.0;832825.8885150378;0.0;0.0;0.0;5.433794466403162;11445.708413588225;4048.0;0.0;0.0;152.0;0.0;8.162055335968379;72.76315789473685;4048.0;12.064640713902572;7.0;0.0;4048.0;26.769426564243243;9.0;3.0;0.0;10.0;212.0;0.0;40.0;660.5284896881849;67.04028639556965;0.0;7.5;0.0;34.0
1.860203767404524;23.0;0.0;0.0;23.0;2.455890228147481;0.0;0.0;0.0;0.0;0.0;1.0;11.0;0.0;2.1757792501236293;0.4837513258571415;0.0;0.0;0.0;0.0;False;0.0;8.0;19.0;0.17391304347826084;0.0;0.0;16.0;0.0;1.0;7.0;0.0;0.0;0.0;69.0;0.0;0.0;0.0;25.266194298518442;0.0;0.0;8.0;6.975145335047762;5.750726456575268;69.0;23.0;0.0;304.0;0.0;23.0;0.0;0.7391304347826086;76.0;69.0;0.0;0.0;8.0;0.0;0.8260869565217391;4.0;69.0;0.0;0.0;23.0;69.0;1.9511232509980545;0.0;0.0;0.0;1.0;23.0;0.0;0.0;25.266194298518442;0.0;0.0;2.0;0.0;9.0
4.309702561636523;17.90625;0.0;17.5;0.0;59.258294491516416;0.0;0.0;0.0;0.0;0.0;32.0;1913.0;0.0;5.3122821399611775;1.49107422940139;0.0;0.0;0.0;0.0;False;0.0;44.0;3029.0;1.7231756301153274;0.0;0.0;348.0;0.0;32.0;20.0;0.0;0.0;0.0;4096.0;0.0;0.0;0.0;113.29982727264704;0.0;12.6875;1116.0;87.82600338170444;20.318988658613826;4096.0;0.0;0.0;2065410.8205356125;0.0;0.0;0.0;5.698486328125;25573.6758489258;4096.0;0.0;0.0;304.0;0.0;6.385498046875;80.76315789473685;4096.0;10.315780270083556;4.5;0.0;4096.0;19.512201022470325;8.5;3.0;0.0;32.0;573.0;0.0;37.0;679.7989636358823;101.29304640497291;0.0;7.5;0.0;29.0
