RFC_max;NumberOfLoops_max;NumberOfLogStatements_50%;NumberOfComparisons_mean;NumberOfAnonymousClasses_50%;NumberOfLambdas_max;NumberOfLogStatements_75%;NumberOfUniqueWords_max;NumberOfVariables_count;LOCMethod_CK_mean;NumberOfStringLiterals_std;NumberOfLambdas_50%;NumberOfLogStatements_min;NumberOfMathOperations_50%;Bugged;IsConstructor_top;MaxNumberOfNestedBlocks_25%;NumberOfNumbers_25%;NumberOfNumbers_count;WMC_CK_std;NumberOfMathOperations_25%;NumberOfTryCatch_max;NumberOfVariables_min;NumberOfNumbers_min;NumberOfInnerClasses_count;NumberOfTryCatch_mean;NumberOfAnonymousClasses_max;NumberOfInnerClasses_75%;NumberOfNumbers_50%;NumberOfParameters_CK_25%;LOCMethod_CK_50%;NumberOfParenthesizedExps_std;LOCMethod_CK_count;NumberOfParenthesizedExps_max;NumberOfNumbers_max;MaxNumberOfNestedBlocks_count;NumberOfLoops_std;WMC_CK_25%;NumberOfAssignments_50%;CBO_max;RFC_min;Returns_count;WMC_CK_mean;NumberOfAnonymousClasses_mean;NumberOfUniqueWords_mean;NumberOfModifiers_min;NumberOfParameters_CK_max;NumberOfLoops_min;NumberOfTryCatch_50%;NumberOfParenthesizedExps_50%;WMC_CK_max;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_75%;NumberOfInnerClasses_mean;NumberOfMathOperations_count;NumberOfUniqueWords_25%;LOCMethod_CK_std;NumberOfAnonymousClasses_75%;NumberOfVariables_mean;NumberOfModifiers_50%;NumberOfLambdas_mean;NumberOfInnerClasses_50%;CBO_count;RFC_75%;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_max;NumberOfInnerClasses_max;Returns_75%;NumberOfStringLiterals_50%;NumberOfParameters_CK_count;NumberOfParameters_CK_mean;RFC_50%;CBO_75%;CBO_mean;NumberOfStringLiterals_mean;Returns_min;NumberOfStringLiterals_75%;NumberOfAnonymousClasses_count;NumberOfMathOperations_std;NumberOfAssignments_max;WMC_CK_min;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_std;IsConstructor_freq;NumberOfUniqueWords_75%;NumberOfParenthesizedExps_25%;NumberOfModifiers_25%;NumberOfLambdas_25%;IsConstructor_unique;NumberOfModifiers_count;Returns_mean;RFC_std;NumberOfUniqueWords_min;NumberOfParameters_CK_std;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_50%;Returns_std;NumberOfMathOperations_mean;NumberOfTryCatch_75%;NumberOfLoops_mean;CBO_50%;NumberOfVariables_25%;NumberOfUniqueWords_count;IsConstructor_count;NumberOfVariables_max;NumberOfComparisons_75%;WMC_CK_75%;NumberOfModifiers_mean;NumberOfModifiers_std;NumberOfModifiers_max;NumberOfTryCatch_25%;NumberOfParenthesizedExps_count;NumberOfTryCatch_std;NumberOfMathOperations_min;NumberOfLoops_75%;NumberOfLambdas_std;NumberOfAssignments_25%;Returns_max;WMC_CK_50%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_min;NumberOfAnonymousClasses_min;NumberOfVariables_50%;NumberOfLoops_25%;NumberOfLambdas_count;NumberOfLoops_count;LOCMethod_CK_75%;NumberOfInnerClasses_25%;NumberOfComparisons_50%;NumberOfModifiers_75%;NumberOfUniqueWords_std;Returns_50%;NumberOfStringLiterals_max;NumberOfComparisons_min;NumberOfLambdas_min;NumberOfLogStatements_std;NumberOfParameters_CK_min;NumberOfNumbers_75%;NumberOfComparisons_count;NumberOfTryCatch_count;NumberOfTryCatch_min;NumberOfComparisons_max;Returns_25%;NumberOfAssignments_count;NumberOfNumbers_mean;NumberOfAnonymousClasses_std;NumberOfParenthesizedExps_75%;NumberOfStringLiterals_count;NumberOfMathOperations_max;NumberOfLogStatements_max;CBO_25%;LOCMethod_CK_25%;NumberOfInnerClasses_std;RFC_count;LOCMethod_CK_min;NumberOfAssignments_75%;NumberOfComparisons_25%;CBO_min;NumberOfLogStatements_25%;NumberOfLogStatements_mean;NumberOfLogStatements_count;NumberOfLoops_50%;NumberOfUniqueWords_50%;NumberOfMathOperations_75%;NumberOfStringLiterals_min;RFC_mean;NumberOfStringLiterals_25%;NumberOfAssignments_std;LOCMethod_CK_max;NumberOfNumbers_std;NumberOfParenthesizedExps_mean;CBO_std;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_min;NumberOfVariables_std;NumberOfComparisons_std;WMC_CK_count;NumberOfVariables_75%;RFC_25%;NumberOfAssignments_min
14.0;1.0;0.0;2.5;0.0;0.0;0.0;41.0;2.0;39.5;2.1213203435596424;0.0;0.0;1.5;False;False;2.25;5.25;2.0;5.656854249492381;1.25;2.0;4.0;2.0;2.0;1.0;0.0;0.0;8.5;1.25;39.5;0.7071067811865476;2.0;1.0;15.0;2.0;0.0;6.0;7.5;7.0;7.0;2.0;8.0;0.0;27.5;9.0;2.0;1.0;1.0;0.5;12.0;2.75;2.0;1.75;0.0;2.0;20.75;34.648232278140824;0.0;6.0;17.0;0.0;0.0;2.0;12.25;7.5;3.0;0.0;2.25;7.5;2.0;1.5;10.5;5.25;3.5;7.5;0.0;8.25;2.0;0.7071067811865476;9.0;4.0;0.0;0.7071067811865476;2.0;34.25;0.25;13.0;0.0;1.0;2.0;1.5;4.949747468305833;14.0;0.7071067811865476;2.5;2.5;2.1213203435596424;1.5;1.5;1.0;3.5;5.0;2.0;2.0;8.0;3.25;10.0;17.0;11.31370849898476;25.0;0.5;2.0;1.4142135623730951;1.0;1.0;0.0;6.75;3.0;8.0;1.5;0.0;0.0;6.0;1.0;2.0;2.0;51.75;0.0;2.5;21.0;19.091883092036785;1.5;9.0;1.0;0.0;0.0;1.0;11.75;2.0;2.0;0.0;4.0;0.75;2.0;8.5;0.0;0.75;2.0;2.0;0.0;1.75;27.25;0.0;2.0;15.0;8.25;1.75;0.0;0.0;0.0;2.0;1.0;27.5;1.75;6.0;10.5;6.75;2.1213203435596424;64.0;9.192388155425117;0.5;4.949747468305833;0.0;0.0;2.8284271247461903;2.1213203435596424;2.0;7.0;8.75;6.0
27.0;2.0;0.0;4.0;0.0;0.0;0.0;49.0;1.0;76.0;0.0;0.0;0.0;1.0;False;False;3.0;6.0;1.0;0.0;1.0;2.0;12.0;6.0;1.0;2.0;0.0;0.0;6.0;1.0;76.0;0.0;1.0;0.0;6.0;1.0;0.0;11.0;13.0;7.0;27.0;1.0;11.0;0.0;49.0;9.0;1.0;2.0;2.0;0.0;11.0;3.0;3.0;1.0;0.0;1.0;49.0;0.0;0.0;12.0;9.0;0.0;0.0;1.0;27.0;13.0;3.0;0.0;0.0;8.0;1.0;1.0;27.0;7.0;7.0;8.0;0.0;8.0;1.0;0.0;13.0;11.0;0.0;0.0;1.0;49.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;49.0;0.0;3.0;3.0;0.0;1.0;2.0;2.0;7.0;12.0;1.0;1.0;12.0;4.0;11.0;9.0;0.0;9.0;2.0;1.0;0.0;1.0;2.0;0.0;13.0;0.0;11.0;1.0;0.0;0.0;12.0;2.0;1.0;1.0;76.0;0.0;4.0;9.0;0.0;0.0;8.0;4.0;0.0;0.0;1.0;6.0;1.0;1.0;2.0;4.0;0.0;1.0;6.0;0.0;0.0;1.0;1.0;0.0;7.0;76.0;0.0;1.0;76.0;13.0;4.0;7.0;0.0;0.0;1.0;2.0;49.0;1.0;8.0;27.0;8.0;0.0;76.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;27.0;13.0
13.0;2.0;0.0;10.0;0.0;0.0;0.0;35.0;1.0;51.0;0.0;0.0;0.0;1.0;False;False;2.0;11.0;1.0;0.0;1.0;0.0;12.0;11.0;1.0;0.0;0.0;0.0;11.0;1.0;51.0;0.0;1.0;2.0;11.0;1.0;0.0;13.0;15.0;4.0;13.0;1.0;13.0;0.0;35.0;9.0;1.0;2.0;0.0;2.0;13.0;2.0;2.0;1.0;0.0;1.0;35.0;0.0;0.0;12.0;9.0;0.0;0.0;1.0;13.0;15.0;2.0;0.0;1.0;3.0;1.0;1.0;13.0;4.0;4.0;3.0;1.0;3.0;1.0;0.0;15.0;13.0;0.0;0.0;1.0;35.0;2.0;9.0;0.0;1.0;1.0;1.0;0.0;35.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;4.0;12.0;1.0;1.0;12.0;10.0;13.0;9.0;0.0;9.0;0.0;1.0;0.0;1.0;2.0;0.0;15.0;1.0;13.0;1.0;2.0;0.0;12.0;2.0;1.0;1.0;51.0;0.0;10.0;9.0;0.0;1.0;3.0;10.0;0.0;0.0;1.0;11.0;1.0;1.0;0.0;10.0;1.0;1.0;11.0;0.0;2.0;1.0;1.0;0.0;4.0;51.0;0.0;1.0;51.0;15.0;10.0;4.0;0.0;0.0;1.0;2.0;35.0;1.0;3.0;13.0;3.0;0.0;51.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;13.0;15.0
12.0;2.0;0.0;1.0;0.0;0.0;0.0;24.0;2.0;22.0;2.8284271247461903;0.0;0.0;1.5;False;False;1.5;2.5;2.0;2.8284271247461903;0.75;1.0;2.0;1.0;2.0;0.5;0.0;0.0;4.0;1.5;22.0;0.0;2.0;0.0;7.0;2.0;1.4142135623730951;5.0;4.0;5.0;3.0;2.0;6.0;0.0;17.5;2.0;3.0;0.0;0.5;0.0;8.0;2.5;1.0;2.5;0.0;2.0;14.25;16.97056274847714;0.0;4.0;5.5;0.0;0.0;2.0;9.75;4.0;3.0;0.0;0.0;3.0;2.0;2.0;7.5;4.0;3.0;3.0;0.0;4.0;2.0;2.1213203435596424;6.0;4.0;0.0;1.4142135623730951;2.0;20.75;0.0;3.75;0.0;1.0;2.0;0.0;6.363961030678928;11.0;1.4142135623730951;2.0;2.0;0.0;1.5;0.75;1.0;3.0;3.0;2.0;2.0;6.0;1.5;7.0;5.5;4.949747468305833;9.0;0.25;2.0;0.7071067811865476;0.0;1.5;0.0;3.0;0.0;6.0;2.0;0.0;0.0;4.0;0.5;2.0;2.0;28.0;0.0;1.0;7.25;9.192388155425117;0.0;5.0;0.0;0.0;0.0;1.0;5.5;2.0;2.0;0.0;2.0;0.0;2.0;4.0;0.0;0.0;2.0;3.0;0.0;2.0;16.0;0.0;2.0;10.0;5.0;0.5;1.0;0.0;0.0;2.0;1.0;17.5;2.25;1.0;7.5;2.0;2.8284271247461903;34.0;4.242640687119285;0.0;2.8284271247461903;0.0;0.0;2.8284271247461903;1.4142135623730951;2.0;5.0;5.25;2.0
10.0;2.0;0.0;0.0;0.0;0.0;0.0;22.0;1.0;43.0;0.0;0.0;0.0;0.0;False;False;3.0;7.0;1.0;0.0;0.0;3.0;3.0;7.0;1.0;3.0;0.0;0.0;7.0;1.0;43.0;0.0;1.0;0.0;7.0;1.0;0.0;9.0;4.0;4.0;10.0;1.0;9.0;0.0;22.0;9.0;1.0;2.0;3.0;0.0;9.0;3.0;3.0;1.0;0.0;1.0;22.0;0.0;0.0;3.0;9.0;0.0;0.0;1.0;10.0;4.0;3.0;0.0;1.0;3.0;1.0;1.0;10.0;4.0;4.0;3.0;1.0;3.0;1.0;0.0;4.0;9.0;0.0;0.0;1.0;22.0;0.0;9.0;0.0;1.0;1.0;1.0;0.0;22.0;0.0;3.0;3.0;0.0;0.0;3.0;2.0;4.0;3.0;1.0;1.0;3.0;0.0;9.0;9.0;0.0;9.0;3.0;1.0;0.0;0.0;2.0;0.0;4.0;1.0;9.0;1.0;0.0;0.0;3.0;2.0;1.0;1.0;43.0;0.0;0.0;9.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;7.0;1.0;1.0;3.0;0.0;1.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;4.0;43.0;0.0;1.0;43.0;4.0;0.0;4.0;0.0;0.0;1.0;2.0;22.0;0.0;3.0;10.0;3.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;10.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;False;True;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;1.0;8.0;0.0;0.0;0.0;0.0;False;False;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;8.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;32.0;9.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;0.0;1.0;32.0;0.0;0.0;2.0;9.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;1.0;3.0;2.0;2.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;32.0;0.0;9.0;0.0;1.0;1.0;1.0;0.0;32.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;2.0;0.0;2.0;9.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;3.0;0.0;0.0;2.0;1.0;1.0;1.0;8.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;8.0;0.0;1.0;8.0;2.0;0.0;2.0;0.0;0.0;1.0;1.0;32.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0
25.0;1.0;0.0;6.0;0.0;0.0;0.0;44.0;1.0;89.0;0.0;0.0;0.0;1.0;False;False;3.0;9.0;1.0;0.0;1.0;2.0;12.0;9.0;1.0;2.0;0.0;0.0;9.0;1.0;89.0;0.0;1.0;0.0;9.0;1.0;0.0;15.0;15.0;7.0;25.0;1.0;15.0;0.0;44.0;9.0;1.0;1.0;2.0;0.0;15.0;3.0;3.0;1.0;0.0;1.0;44.0;0.0;0.0;12.0;9.0;0.0;0.0;1.0;25.0;15.0;3.0;0.0;0.0;14.0;1.0;1.0;25.0;7.0;7.0;14.0;0.0;14.0;1.0;0.0;15.0;15.0;0.0;0.0;1.0;44.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;44.0;0.0;3.0;3.0;0.0;1.0;2.0;1.0;7.0;12.0;1.0;1.0;12.0;6.0;15.0;9.0;0.0;9.0;2.0;1.0;0.0;1.0;1.0;0.0;15.0;0.0;15.0;1.0;0.0;0.0;12.0;1.0;1.0;1.0;89.0;0.0;6.0;9.0;0.0;0.0;14.0;6.0;0.0;0.0;1.0;9.0;1.0;1.0;2.0;6.0;0.0;1.0;9.0;0.0;0.0;1.0;1.0;0.0;7.0;89.0;0.0;1.0;89.0;15.0;6.0;7.0;0.0;0.0;1.0;1.0;44.0;1.0;14.0;25.0;14.0;0.0;89.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;25.0;15.0
32.0;1.0;0.0;4.5;0.0;0.0;0.0;66.0;2.0;48.0;24.041630560342607;0.0;0.0;7.0;False;False;3.5;5.0;2.0;9.192388155425117;4.0;2.0;3.0;3.0;2.0;1.5;0.0;0.0;7.0;1.0;48.0;2.8284271247461903;2.0;4.0;11.0;2.0;0.7071067811865476;8.25;16.0;4.0;12.0;2.0;11.5;0.0;47.0;9.0;1.0;0.0;1.5;2.0;18.0;4.5;3.0;1.0;0.0;2.0;37.5;29.698484809834994;0.0;12.5;9.0;0.0;0.0;2.0;27.0;16.0;5.0;0.0;0.0;20.0;2.0;1.0;22.0;4.0;4.0;20.0;0.0;28.5;2.0;8.48528137423857;29.0;5.0;0.0;1.4142135623730951;2.0;56.5;1.0;9.0;0.0;1.0;2.0;0.0;14.142135623730953;28.0;0.0;4.0;4.0;0.0;7.0;1.75;0.5;4.0;7.75;2.0;2.0;22.0;6.25;14.75;9.0;0.0;9.0;1.25;2.0;0.7071067811865476;1.0;0.75;0.0;9.5;0.0;11.5;1.0;0.0;0.0;12.5;0.25;2.0;2.0;58.5;0.0;4.5;9.0;26.87005768508881;0.0;37.0;1.0;0.0;0.0;1.0;9.0;2.0;2.0;1.0;8.0;0.0;2.0;7.0;0.0;3.0;2.0;13.0;0.0;4.0;37.5;0.0;2.0;27.0;22.5;2.75;4.0;0.0;0.0;2.0;0.5;47.0;10.0;3.0;22.0;11.5;18.384776310850235;69.0;5.656854249492381;2.0;0.0;0.0;0.0;13.435028842544405;4.949747468305833;2.0;17.25;17.0;3.0
27.0;1.0;0.0;0.6666666666666666;0.0;0.0;0.0;41.0;9.0;10.555555555555557;0.7071067811865476;0.0;0.0;0.0;False;False;0.0;0.0;9.0;1.224744871391589;0.0;2.0;0.0;0.0;9.0;0.3333333333333333;0.0;0.0;0.0;0.0;9.0;0.3333333333333333;9.0;1.0;7.0;9.0;0.3333333333333333;1.0;2.0;4.0;0.0;9.0;2.333333333333333;0.0;18.0;1.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;9.0;10.0;7.699206308300731;0.0;0.8888888888888888;1.0;0.0;0.0;9.0;3.0;1.7777777777777777;3.0;0.0;0.0;0.0;9.0;0.3333333333333333;2.0;1.0;0.8888888888888888;0.3333333333333333;0.0;0.0;9.0;0.4409585518440984;4.0;1.0;0.0;1.0540925533894598;8.0;23.0;0.0;1.0;0.0;2.0;9.0;0.2222222222222222;8.616843969807045;8.0;0.7071067811865476;1.1111111111111112;1.0;0.4409585518440984;0.2222222222222222;0.0;0.1111111111111111;0.0;0.0;9.0;9.0;3.0;1.0;3.0;2.2222222222222223;2.7284509239574835;9.0;0.0;9.0;0.7071067811865476;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;18.0;0.0;1.0;1.0;10.700467279516348;0.0;2.0;0.0;0.0;0.0;0.0;1.0;9.0;9.0;0.0;2.0;0.0;9.0;1.2222222222222223;0.0;0.0;9.0;1.0;0.0;0.0;3.0;0.0;9.0;3.0;3.0;0.0;0.0;0.0;0.0;9.0;0.0;16.0;0.0;0.0;4.333333333333333;0.0;1.563471919941143;24.0;2.2791323885295567;0.1111111111111111;1.3642254619787415;0.0;0.0;1.3642254619787415;0.7071067811865476;9.0;2.0;0.0;0.0
6.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;14.0;3.0;14.0;1.1547005383792517;0.0;0.0;0.0;False;False;0.5;1.0;3.0;2.8867513459481287;0.0;2.0;0.0;1.0;3.0;1.0;0.0;0.0;1.0;1.0;11.0;0.0;3.0;0.0;8.0;3.0;0.0;1.0;1.0;2.0;5.0;3.0;2.6666666666666665;0.0;12.0;9.0;1.0;0.0;1.0;0.0;6.0;1.5;0.0;1.0;0.0;3.0;11.0;8.888194417315589;0.0;0.6666666666666666;25.0;0.0;0.0;3.0;6.0;0.6666666666666666;2.0;0.0;0.0;0.0;3.0;1.0;6.0;2.0;1.6666666666666667;0.6666666666666666;0.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;3.0;12.5;0.0;17.0;0.0;1.0;3.0;0.0;0.5773502691896258;11.0;0.0;1.0;1.0;0.0;0.0;1.5;0.0;2.0;0.5;3.0;3.0;1.0;1.0;3.5;19.666666666666668;9.237604307034012;25.0;0.5;3.0;1.0;0.0;0.0;0.0;0.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;17.5;0.0;0.0;25.0;1.7320508075688772;0.0;2.0;0.0;0.0;0.0;1.0;4.5;3.0;3.0;0.0;2.0;0.0;3.0;3.333333333333333;0.0;0.0;3.0;0.0;0.0;1.5;9.0;0.0;3.0;7.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;11.0;0.0;0.0;5.666666666666668;0.0;0.5773502691896258;24.0;4.0414518843273814;0.0;0.5773502691896257;0.0;0.0;0.5773502691896258;1.1547005383792517;3.0;1.0;5.5;0.0
26.0;3.0;0.0;0.6666666666666666;0.0;0.0;0.0;99.0;3.0;68.33333333333333;20.64784088793144;0.0;0.0;2.0;False;False;2.0;2.5;3.0;12.423096769056148;1.5;9.0;1.0;0.0;3.0;3.6666666666666665;0.0;0.0;5.0;0.5;24.0;2.309401076758504;3.0;4.0;18.0;3.0;1.5275252316519463;5.5;7.0;9.0;2.0;3.0;12.666666666666664;0.0;51.0;1.0;2.0;0.0;2.0;0.0;27.0;5.5;1.0;1.5;0.0;3.0;27.0;77.65522090196727;0.0;9.0;1.0;0.0;0.0;3.0;16.0;13.333333333333336;8.0;0.0;0.0;7.0;3.0;1.0;6.0;5.5;3.6666666666666665;16.333333333333332;0.0;23.5;3.0;6.0827625302982185;29.0;5.0;0.0;3.6055512754639887;3.0;64.5;0.0;1.0;0.0;1.0;3.0;0.0;12.858201014657276;24.0;1.0;4.0;3.0;0.0;5.0;5.5;1.3333333333333333;2.0;2.0;3.0;3.0;23.0;1.0;16.5;3.6666666666666665;4.618802153517007;9.0;1.0;3.0;4.725815626252608;1.0;2.0;0.0;5.5;0.0;6.0;1.0;0.0;0.0;3.0;0.5;3.0;3.0;91.0;0.0;0.0;5.0;41.67733196834941;0.0;40.0;0.0;0.0;0.0;0.0;11.5;3.0;3.0;0.0;2.0;0.0;3.0;7.666666666666668;0.0;2.0;3.0;12.0;0.0;1.0;23.5;0.0;3.0;23.0;18.0;0.0;0.0;0.0;0.0;3.0;1.0;30.0;7.0;2.0;11.333333333333336;4.5;13.650396819628847;158.0;9.291573243177568;1.3333333333333333;4.725815626252608;0.0;0.0;12.16552506059644;1.1547005383792517;3.0;13.0;4.0;4.0
7.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;20.0;0.0;0.0;0.0;0.0;False;False;1.0;4.0;1.0;0.0;0.0;2.0;1.0;4.0;1.0;2.0;0.0;0.0;4.0;1.0;20.0;0.0;1.0;0.0;4.0;1.0;0.0;3.0;1.0;3.0;7.0;1.0;3.0;0.0;9.0;25.0;1.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;9.0;0.0;0.0;1.0;25.0;0.0;0.0;1.0;7.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;7.0;3.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;9.0;0.0;25.0;0.0;1.0;1.0;0.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;3.0;25.0;0.0;25.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;20.0;0.0;0.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;2.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;3.0;20.0;0.0;1.0;20.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;9.0;0.0;1.0;7.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0;1.0
9.0;1.0;0.0;1.0;0.0;0.0;0.0;24.0;3.0;22.33333333333333;1.1547005383792517;0.0;0.0;0.0;False;False;2.0;3.0;3.0;1.5275252316519463;0.0;2.0;0.0;3.0;3.0;1.0;0.0;0.0;3.0;1.0;24.0;0.5773502691896258;3.0;1.0;8.0;3.0;0.5773502691896258;3.5;4.0;3.0;6.0;3.0;4.333333333333333;0.0;18.33333333333333;9.0;1.0;0.0;1.0;0.0;6.0;2.0;2.0;1.0;0.0;3.0;15.5;5.686240703077327;0.0;2.6666666666666665;25.0;0.0;0.0;3.0;7.5;2.6666666666666665;2.0;0.0;0.0;2.0;3.0;1.0;6.0;2.5;2.0;1.3333333333333333;0.0;2.0;3.0;0.0;4.0;3.0;0.0;0.0;3.0;21.5;0.0;17.0;0.0;1.0;3.0;0.0;1.7320508075688772;12.0;0.0;2.0;2.0;0.0;0.0;1.5;0.6666666666666666;2.0;2.0;3.0;3.0;4.0;1.5;5.0;19.666666666666668;9.237604307034012;25.0;0.5;3.0;1.0;0.0;1.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;4.0;0.5;3.0;3.0;25.5;0.0;1.0;25.0;6.0277137733417065;0.0;2.0;0.0;0.0;0.0;1.0;5.5;3.0;3.0;0.0;2.0;0.0;3.0;4.666666666666667;0.0;0.5;3.0;0.0;0.0;1.5;20.0;0.0;3.0;16.0;4.0;0.5;1.0;0.0;0.0;3.0;1.0;19.0;0.0;0.0;7.0;1.0;2.309401076758504;27.0;2.8867513459481287;0.3333333333333333;1.0;0.0;0.0;2.309401076758504;1.0;3.0;4.0;6.0;0.0
7.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;12.0;3.0;12.666666666666664;1.1547005383792517;0.0;0.0;0.0;False;False;0.0;1.0;3.0;2.8867513459481287;0.0;2.0;0.0;1.0;3.0;0.6666666666666666;0.0;0.0;1.0;1.0;7.0;0.0;3.0;0.0;8.0;3.0;0.0;1.0;1.0;2.0;6.0;3.0;2.6666666666666665;0.0;11.333333333333336;9.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;3.0;11.0;9.814954576223636;0.0;0.6666666666666666;25.0;0.0;0.0;3.0;6.5;0.6666666666666666;2.0;0.0;0.0;0.0;3.0;1.0;6.0;2.0;1.6666666666666667;0.6666666666666666;0.0;1.0;3.0;0.0;1.0;1.0;0.0;1.1547005383792517;3.0;11.5;0.0;17.0;0.0;1.0;3.0;0.0;0.5773502691896258;11.0;0.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;2.0;0.5;3.0;3.0;1.0;1.0;3.5;19.666666666666668;9.237604307034012;25.0;0.0;3.0;1.1547005383792517;0.0;0.0;0.0;0.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;15.5;0.0;0.0;25.0;0.5773502691896257;0.0;2.0;0.0;0.0;0.0;1.0;4.5;3.0;3.0;0.0;2.0;0.0;3.0;3.333333333333333;0.0;0.0;3.0;0.0;0.0;1.5;7.0;0.0;3.0;7.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;11.0;0.0;0.0;6.333333333333332;0.0;0.5773502691896258;24.0;4.0414518843273814;0.0;0.5773502691896257;0.0;0.0;0.5773502691896258;1.1547005383792517;3.0;1.0;6.0;0.0
