NumberOfPackageMethod_50%;NumberOfPrivateMethod_50%;ClassFanOutComplexity_std;NCSSForThisMethod_std;NestedTryDepth_50%;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_25%;BooleanExpressionComplexity_std;MethodLength_min;NestedForDepth_max;MethodLength_mean;CyclomaticComplexity_25%;BooleanExpressionComplexity_min;MethodLength_count;NumberOfPrivateMethod_count;AnonymousInnerClassLength_std;NCSSForThisFile_std;ThrowsCount_50%;ExecutableStatementCount_75%;NCSSForThisClass_50%;AnonymousInnerClassLength_25%;NestedTryDepth_std;NCSSForThisClass_75%;ClassFanOutComplexity_min;ExecutableStatementCount_max;NestedIfElseDepth_max;NumberOfPublicMethods_Checkstyle_min;NestedForDepth_75%;NumberOfMethods_Checkstyle_mean;NCSSForThisFile_50%;NumberOfProtectedMethod_mean;NumberOfProtectedMethod_75%;MethodLength_50%;BooleanExpressionComplexity_mean;FileLength_max;NumberOfMethods_Checkstyle_75%;NestedTryDepth_25%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_max;MethodLength_25%;NumberOfPrivateMethod_mean;FileLength_count;FileLength_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_max;NestedIfElseDepth_mean;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_mean;BooleanExpressionComplexity_75%;BooleanExpressionComplexity_50%;NumberOfPrivateMethod_25%;NestedTryDepth_mean;NCSSForThisClass_std;NCSSForThisClass_max;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_min;ExecutableStatementCount_min;ExecutableStatementCount_count;ExecutableStatementCount_50%;NumberOfPrivateMethod_75%;NPathComplexity_mean;FileLength_std;NumberOfMethods_Checkstyle_50%;ThrowsCount_count;NPathComplexity_50%;Bugged;NestedTryDepth_min;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;ExecutableStatementCount_mean;NumberOfMethods_Checkstyle_25%;CyclomaticComplexity_count;AnonymousInnerClassLength_75%;NestedIfElseDepth_std;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_count;BooleanExpressionComplexity_count;NCSSForThisMethod_50%;NCSSForThisMethod_max;NPathComplexity_25%;NCSSForThisFile_max;NestedForDepth_50%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_count;NestedForDepth_mean;NestedIfElseDepth_75%;NCSSForThisClass_mean;MethodLength_max;ClassDataAbstractionCoupling_mean;NestedForDepth_count;NCSSForThisMethod_min;NCSSForThisFile_75%;NCSSForThisMethod_count;ThrowsCount_mean;ThrowsCount_std;ClassFanOutComplexity_25%;FileLength_25%;NestedTryDepth_count;NumberOfProtectedMethod_25%;ThrowsCount_min;ClassFanOutComplexity_mean;CyclomaticComplexity_min;NCSSForThisMethod_25%;ExecutableStatementCount_std;ClassDataAbstractionCoupling_75%;NumberOfPackageMethod_count;CyclomaticComplexity_mean;ThrowsCount_25%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_std;BooleanExpressionComplexity_max;FileLength_75%;NumberOfPublicMethods_Checkstyle_50%;CyclomaticComplexity_std;ThrowsCount_max;NCSSForThisClass_min;NPathComplexity_count;NPathComplexity_75%;NumberOfPublicMethods_Checkstyle_max;NPathComplexity_min;NestedForDepth_min;FileLength_min;NestedTryDepth_max;NestedTryDepth_75%;CyclomaticComplexity_max;NCSSForThisFile_25%;NestedIfElseDepth_count;NCSSForThisFile_mean;MethodLength_75%;NCSSForThisFile_min;NestedForDepth_std;ClassDataAbstractionCoupling_max;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_min;ClassFanOutComplexity_75%;NCSSForThisFile_count;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_std;CyclomaticComplexity_75%;AnonymousInnerClassLength_min;ClassFanOutComplexity_50%;ThrowsCount_75%;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;AnonymousInnerClassLength_mean;NCSSForThisClass_25%;NCSSForThisMethod_mean;ExecutableStatementCount_25%;NumberOfMethods_Checkstyle_min;ClassDataAbstractionCoupling_25%;NestedForDepth_25%;NumberOfProtectedMethod_std;NPathComplexity_max;NPathComplexity_std;NumberOfPackageMethod_std;NestedIfElseDepth_min;NumberOfMethods_Checkstyle_count;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_25%;MethodLength_std;AnonymousInnerClassLength_count;ClassFanOutComplexity_count;NCSSForThisMethod_75%;FileLength_50%;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_max;NumberOfProtectedMethod_count;NumberOfPrivateMethod_std
0.0;0.0;1.705605730844884;5.1513878262849255;0.0;22.0;0.0;0.29424494316824984;3.0;1.0;5.863636363636362;1.0;0.0;22.0;22.0;0.0;29.42169885707425;0.0;2.75;0.0;0.0;0.0;0.0;0.0;18.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.09090909090909093;242.0;0.0;0.0;22.0;0.0;3.0;0.0;22.0;11.0;0.0;8.0;0.13636363636363635;0.0;1.0;0.0;0.0;0.0;0.0;27.716093126229357;130.0;0.0;0.0;1.0;22.0;1.0;0.0;295.72727272727275;51.594573358057715;0.0;22.0;1.0;False;0.0;0.0;0.0;2.5;0.0;22.0;0.0;0.35125008665710444;0.0;22.0;22.0;2.0;26.0;1.0;138.0;0.0;0.0;4.69041575982343;22.0;0.09090909090909093;0.0;5.909090909090909;39.0;0.09090909090909093;22.0;2.0;0.0;22.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;0.3636363636363637;1.0;2.0;3.608851551921958;0.0;22.0;2.136363636363636;0.0;0.0;4.69041575982343;1.0;0.0;0.0;3.870467604892138;0.0;0.0;22.0;1.0;22.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;22.0;6.2727272727272725;5.5;0.0;0.29424494316824984;2.0;0.0;0.0;0.0;22.0;0.0;0.426401432711221;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.181818181818182;1.0;0.0;0.0;0.0;0.0;6480.0;1381.2770206559603;0.0;0.0;22.0;0.0;0.0;7.667466549652715;22.0;22.0;4.5;0.0;0.0;0.0;22.0;0.0
0.0;0.0;1.4142135623730951;7.071067811865476;0.0;2.0;0.25;0.0;4.0;0.0;9.5;5.0;0.0;2.0;2.0;0.0;21.213203435596427;0.0;3.25;14.0;0.0;0.0;21.0;0.0;4.0;1.0;0.0;0.0;1.0;15.0;0.0;0.0;9.5;0.0;72.0;1.5;0.0;2.0;0.0;6.75;0.0;2.0;36.0;0.0;2.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;19.798989873223327;28.0;1.5;0.0;1.0;2.0;2.5;0.0;13.5;50.91168824543142;1.0;2.0;13.5;False;0.0;0.0;0.0;2.5;0.5;2.0;0.0;0.7071067811865476;0.0;2.0;2.0;7.0;12.0;8.75;30.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.75;14.0;15.0;0.0;2.0;2.0;22.5;2.0;0.0;0.0;0.5;18.0;2.0;0.0;0.0;1.0;3.0;4.5;2.1213203435596424;0.0;2.0;7.0;0.0;0.0;1.4142135623730951;0.0;54.0;1.0;5.656854249492381;0.0;0.0;2.0;18.25;2.0;4.0;0.0;0.0;0.0;0.0;11.0;7.5;2.0;15.0;12.25;0.0;0.0;0.0;0.0;0.0;1.5;2.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;7.0;0.0;7.0;7.0;1.75;0.0;0.0;0.0;0.0;23.0;13.435028842544405;0.0;0.0;2.0;0.5;0.5;7.7781745930520225;2.0;2.0;9.5;36.0;0.0;0.0;2.0;0.0
0.0;0.0;4.123105625617661;18.763426565278216;0.0;17.0;0.0;0.3929526239966878;0.0;2.0;27.705882352941174;2.0;0.0;17.0;17.0;0.0;81.73450563724421;0.0;19.0;0.0;0.0;0.0;0.0;0.0;46.0;1.0;0.0;0.0;1.0;0.0;0.5882352941176471;0.0;13.0;0.17647058823529413;613.0;0.0;0.0;17.0;10.0;5.0;0.05882352941176471;17.0;36.058823529411775;0.0;17.0;0.2352941176470588;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;74.94350813622687;309.0;0.0;0.0;0.0;17.0;5.0;0.0;58.058823529411775;148.67433814727212;0.0;17.0;2.0;False;0.0;1.0;0.0;10.705882352941176;0.0;17.0;0.0;0.4372373160976031;0.0;17.0;17.0;8.0;62.0;2.0;337.0;0.0;0.0;1.4552137502179976;17.0;0.2352941176470588;0.0;18.176470588235293;114.0;0.35294117647058826;17.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;1.0;4.0;13.604983948365913;0.0;17.0;5.0;0.0;0.0;4.123105625617661;1.0;0.0;0.0;4.663689526544408;0.0;0.0;17.0;39.0;6.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;17.0;19.823529411764707;39.0;0.0;0.5622957145383871;6.0;0.0;0.0;0.0;17.0;0.0;1.4552137502179976;7.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;16.235294117647058;1.0;0.0;0.0;0.0;2.425356250363329;480.0;126.37962186812165;0.0;0.0;17.0;0.0;0.0;33.31434508189069;17.0;17.0;23.0;0.0;0.0;0.0;17.0;0.24253562503633302
0.0;0.0;1.6035674514745464;5.539072005428226;0.0;13.0;0.0;0.0;3.0;1.0;8.214285714285714;1.0;0.0;14.0;14.0;1.336306209562122;24.320773014030614;0.0;4.5;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.9285714285714286;0.0;0.07142857142857142;0.0;4.0;0.0;178.0;0.0;0.0;14.0;1.0;3.0;0.07142857142857142;14.0;12.714285714285715;0.0;6.0;0.07142857142857142;0.0;0.7857142857142857;0.0;0.0;0.0;0.0;22.44994432064365;84.0;0.0;0.0;1.0;14.0;2.0;0.0;2.0;47.57250106041154;0.0;14.0;1.0;False;0.0;1.0;0.0;2.7857142857142856;0.0;14.0;0.0;0.2672612419124244;0.0;14.0;14.0;3.0;22.0;1.0;91.0;0.0;0.0;2.939873661036668;14.0;0.07142857142857142;0.0;6.0;35.0;0.21428571428571427;14.0;2.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.42857142857142855;1.0;2.0;2.2249830225306098;0.0;14.0;2.0;0.0;0.0;3.474396144861517;0.0;0.0;0.0;1.7974340685458343;0.0;0.0;14.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;14.0;6.5;9.0;0.0;0.2672612419124244;3.0;0.0;0.0;0.0;14.0;0.0;0.8017837257372732;2.0;0.0;0.0;0.0;0.0;1.0;0.35714285714285715;0.0;5.285714285714286;1.0;0.0;0.0;0.0;0.2672612419124244;8.0;2.449489742783178;0.0;0.0;14.0;0.0;0.0;8.807152437986643;14.0;14.0;6.25;0.0;0.0;5.0;14.0;0.2672612419124244
0.0;0.0;1.897366596101028;2.8693785622209798;0.0;10.0;0.0;0.0;3.0;0.0;6.0;1.0;0.0;10.0;10.0;0.0;19.60612149304395;0.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.5;0.0;126.0;0.0;0.0;10.0;0.0;3.0;0.0;10.0;12.6;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.076299364909243;54.0;0.0;0.0;1.0;10.0;1.0;0.0;1.8;39.844698518121575;0.0;10.0;1.5;False;0.0;0.0;0.0;2.3;0.0;10.0;0.0;0.0;0.0;10.0;10.0;3.0;10.0;1.0;62.0;0.0;0.0;3.1622776601683795;10.0;0.0;0.0;5.4;13.0;0.0;10.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.6;1.0;2.0;2.213594362117865;0.0;10.0;1.7;0.0;0.0;3.1622776601683795;0.0;0.0;0.0;0.8232726023485646;0.0;0.0;10.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;10.0;6.2;7.75;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;4.3;1.0;0.0;0.0;0.0;0.0;4.0;1.3165611772087666;0.0;0.0;10.0;0.0;0.0;3.711842908553348;10.0;10.0;6.5;0.0;0.0;0.0;10.0;0.0
0.0;0.0;0.5439056290693574;12.409002108684378;0.0;6.0;0.0;1.5055453054181618;3.0;0.0;8.9375;1.0;0.0;16.0;16.0;0.0;38.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;30.0;2.0;0.0;0.0;0.625;0.0;0.0;0.0;3.0;0.5;298.0;0.0;0.0;16.0;0.0;3.0;0.0;16.0;18.625;0.0;2.0;0.1875;0.0;0.625;0.0;0.0;0.0;0.0;7.68738143540005;23.0;0.0;0.0;1.0;16.0;1.0;0.0;626.0625;74.5;0.0;16.0;1.0;False;0.0;0.0;0.0;3.0625;0.0;16.0;0.0;0.5439056290693574;0.0;16.0;16.0;2.0;52.0;0.75;152.0;0.0;0.0;1.746424919657298;16.0;0.0;0.0;2.8125;86.0;0.0625;16.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.1875;1.0;2.0;7.224668389160386;0.0;16.0;3.4375;0.0;0.0;1.746424919657298;6.0;0.0;0.0;7.915964881175258;0.0;0.0;16.0;1.25;6.0;0.0;0.0;0.0;0.0;0.0;33.0;0.0;16.0;9.5;4.25;0.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;0.25;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.625;1.0;0.0;0.0;0.0;0.0;10000.0;2499.7169031379;0.0;0.0;16.0;0.0;0.0;20.599251604528423;16.0;16.0;3.0;0.0;0.0;0.0;16.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;3.4641016151377544;0.0;0.0;0.0;0.0;3.0;0.0;5.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;3.333333333333333;0.0;0.0;3.0;1.0;False;0.0;0.0;0.0;1.3333333333333333;0.0;3.0;0.0;0.0;0.0;3.0;3.0;2.0;8.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;9.0;0.0;3.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.5773502691896257;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7320508075688772;0.0;0.0;3.0;4.5;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;8.0;4.0414518843273814;0.0;0.0;3.0;0.0;0.0;3.4641016151377544;3.0;3.0;5.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;5.692099788303082;9.465727652959382;0.0;9.0;0.0;0.5270462766947299;3.0;0.0;29.1;2.25;0.0;10.0;10.0;2.213594362117865;57.86968118108134;0.0;15.75;0.0;0.0;0.0;0.0;0.0;22.0;2.0;0.0;0.0;0.9;0.0;0.8;0.0;26.5;0.5;359.0;0.0;0.0;10.0;8.0;18.0;0.0;10.0;35.9;0.0;18.0;0.4;0.0;0.1;1.0;0.5;0.0;0.0;49.96398703066039;158.0;0.0;0.0;1.0;10.0;9.5;0.0;30.5;113.5257680000448;0.0;10.0;6.0;False;0.0;0.0;0.0;10.7;0.0;10.0;0.0;0.6992058987801011;0.0;10.0;10.0;16.0;28.0;2.25;183.0;0.0;0.0;0.31622776601683794;10.0;0.0;0.75;15.8;65.0;0.8;10.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.8;1.0;9.75;7.409453421137083;0.0;10.0;5.3;0.0;0.0;2.846049894151541;1.0;0.0;0.0;3.917198545446024;0.0;0.0;10.0;24.75;1.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;10.0;18.3;39.5;0.0;0.0;8.0;0.0;0.0;0.0;10.0;0.0;2.5298221281347035;8.25;0.0;0.0;0.0;0.0;4.5;0.7;0.0;15.6;7.0;0.0;0.0;0.0;2.5298221281347035;169.0;53.32343658175914;0.0;0.0;10.0;0.0;0.0;20.234459057096966;10.0;10.0;23.25;0.0;0.0;7.0;10.0;0.0
0.0;0.0;2.8867513459481287;3.4641016151377544;0.0;3.0;0.0;0.0;4.0;0.0;10.333333333333334;1.0;0.0;3.0;3.0;0.0;16.165807537309522;0.0;7.0;0.0;0.0;0.0;9.5;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;70.0;1.5;0.0;3.0;0.0;7.5;0.0;3.0;23.33333333333333;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.96965511460289;19.0;1.5;0.0;1.0;3.0;7.0;0.0;1.0;40.41451884327381;0.0;3.0;1.0;False;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;8.0;8.0;1.0;28.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;6.333333333333332;16.0;0.6666666666666666;3.0;2.0;14.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.6666666666666667;1.0;5.0;3.4641016151377544;1.0;3.0;1.0;0.0;0.0;1.7320508075688772;0.0;35.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;9.333333333333334;13.5;0.0;0.0;2.0;0.0;0.0;2.5;3.0;0.0;1.1547005383792517;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;6.0277137733417065;3.0;3.0;8.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;7.0;14.719601443879744;0.0;4.0;0.0;0.0;2.0;0.0;13.25;1.75;0.0;4.0;4.0;0.0;35.0;0.0;6.75;0.0;0.0;0.0;12.5;0.0;24.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;5.5;0.0;121.0;1.0;0.0;4.0;2.0;4.25;0.0;4.0;30.25;0.0;14.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;25.0;50.0;0.5;0.0;0.0;4.0;1.0;0.0;3.0;60.5;0.0;4.0;2.0;False;0.0;0.0;0.0;6.5;0.0;4.0;0.0;0.0;0.0;4.0;4.0;3.5;32.0;1.5;70.0;0.0;0.0;1.0;4.0;0.0;0.0;12.5;40.0;1.25;4.0;1.0;17.5;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.5;1.0;2.5;11.676186592091328;1.25;4.0;3.25;0.0;0.0;2.0;0.0;30.25;0.0;3.2015621187164243;0.0;0.0;4.0;3.5;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;17.5;14.5;0.0;0.0;5.0;0.0;0.0;3.5;4.0;0.0;2.5;3.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;0.75;0.0;0.0;0.0;1.0;8.0;3.4641016151377544;0.0;0.0;4.0;0.0;0.0;17.914147109663542;4.0;4.0;11.0;0.0;0.0;0.0;4.0;0.0
0.0;0.0;5.196152422706632;15.00580695678318;0.0;11.0;0.0;0.7537783614444091;3.0;2.0;42.75;1.0;0.0;12.0;12.0;2.0207259421636907;80.25168741735796;0.0;20.25;0.0;0.0;0.0;0.0;0.0;36.0;3.0;0.0;0.25;0.9166666666666666;0.0;0.8333333333333334;0.0;29.0;0.75;594.0;0.0;0.0;12.0;10.0;11.5;0.0;12.0;49.5;0.0;18.0;0.5833333333333334;0.0;0.08333333333333333;1.0;1.0;0.0;0.0;72.45745878329805;251.0;0.0;0.0;1.0;12.0;9.0;0.0;156.66666666666666;171.47302994931886;0.0;12.0;22.5;False;0.0;0.0;0.0;12.916666666666664;0.0;12.0;0.0;0.996204919895622;0.0;12.0;12.0;17.0;41.0;1.0;278.0;0.0;0.0;0.2886751345948129;12.0;0.4166666666666667;1.0;20.916666666666668;116.0;0.6666666666666666;12.0;2.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.5;1.0;7.5;11.02442192533825;0.0;12.0;7.916666666666668;0.0;0.0;3.1754264805429413;2.0;0.0;0.0;6.6120871870913005;0.0;0.0;12.0;165.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;12.0;23.16666666666667;58.75;0.0;0.792961461098759;8.0;0.0;0.0;0.0;12.0;0.0;2.309401076758503;13.25;0.0;0.0;0.0;0.0;8.0;0.5833333333333334;0.0;20.58333333333333;4.75;0.0;0.0;0.0;2.886751345948128;702.0;257.15094022889764;0.0;0.0;12.0;0.0;0.0;39.97072792568445;12.0;12.0;34.25;0.0;0.0;7.0;12.0;0.0
0.0;0.0;2.8867513459481287;3.4641016151377544;0.0;3.0;0.0;0.0;4.0;0.0;11.0;1.0;0.0;3.0;3.0;0.0;16.165807537309522;0.0;7.0;0.0;0.0;0.0;9.5;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;71.0;1.5;0.0;3.0;0.0;8.5;0.0;3.0;23.66666666666667;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.96965511460289;19.0;1.5;0.0;1.0;3.0;7.0;0.0;1.0;40.991869112463434;0.0;3.0;1.0;False;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;8.0;8.0;1.0;28.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;6.333333333333332;16.0;0.6666666666666666;3.0;2.0;14.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.6666666666666667;1.0;5.0;3.4641016151377544;1.0;3.0;1.0;0.0;0.0;1.7320508075688772;0.0;35.5;0.0;0.0;0.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;9.333333333333334;14.5;0.0;0.0;2.0;0.0;0.0;2.5;3.0;0.0;1.1547005383792517;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;6.2449979983983965;3.0;3.0;8.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;7.0;14.719601443879744;0.0;4.0;0.0;0.0;2.0;0.0;13.25;1.75;0.0;4.0;4.0;0.0;35.0;0.0;6.75;0.0;0.0;0.0;12.5;0.0;24.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;5.5;0.0;120.0;1.0;0.0;4.0;2.0;4.25;0.0;4.0;30.0;0.0;14.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;25.0;50.0;0.5;0.0;0.0;4.0;1.0;0.0;3.0;60.0;0.0;4.0;2.0;False;0.0;0.0;0.0;6.5;0.0;4.0;0.0;0.0;0.0;4.0;4.0;3.5;32.0;1.5;70.0;0.0;0.0;1.0;4.0;0.0;0.0;12.5;40.0;1.25;4.0;1.0;17.5;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.5;1.0;2.5;11.676186592091328;1.25;4.0;3.25;0.0;0.0;2.0;0.0;30.0;0.0;3.2015621187164243;0.0;0.0;4.0;3.5;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;17.5;14.5;0.0;0.0;5.0;0.0;0.0;3.5;4.0;0.0;2.5;3.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0;0.75;0.0;0.0;0.0;1.0;8.0;3.4641016151377544;0.0;0.0;4.0;0.0;0.0;17.914147109663542;4.0;4.0;11.0;0.0;0.0;0.0;4.0;0.0
0.0;0.0;5.54700196225229;30.217162723805213;0.0;13.0;0.0;0.8548504142651101;3.0;1.0;45.92307692307693;3.0;0.0;13.0;13.0;0.0;120.92464277709995;0.0;30.0;0.0;0.0;0.0;0.0;0.0;80.0;3.0;0.0;1.0;1.0;0.0;0.3076923076923077;0.0;29.0;0.6923076923076923;731.0;0.0;0.0;13.0;4.0;17.0;0.3076923076923077;13.0;56.230769230769226;0.0;20.0;0.9230769230769232;0.0;0.38461538461538464;1.0;1.0;0.0;0.0;113.99089032428455;411.0;0.0;0.0;1.0;13.0;15.0;0.0;2360.384615384615;202.74292172032125;0.0;13.0;9.0;False;0.0;4.0;0.0;19.923076923076927;0.0;13.0;0.0;0.8623164985025763;0.0;13.0;13.0;21.0;112.0;3.0;436.0;0.0;0.0;1.3867504905630723;13.0;0.38461538461538464;1.0;31.615384615384613;178.0;0.7692307692307693;13.0;2.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;1.5384615384615383;1.0;11.0;21.677413508309893;0.0;13.0;10.384615384615383;0.0;0.0;3.6055512754639887;3.0;0.0;0.0;10.63436615834454;0.0;0.0;13.0;512.0;5.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;13.0;33.53846153846154;57.0;0.0;0.5063696835418333;10.0;0.0;0.0;0.0;13.0;0.0;2.773500981126145;12.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;29.07692307692308;5.0;0.0;0.0;0.0;1.1094003924504583;10000.0;4357.431210749087;0.0;0.0;13.0;1.0;0.0;46.36353009723186;13.0;13.0;33.0;0.0;0.0;0.0;13.0;1.1094003924504583
