blamemerge_blamegetDifficulty_count;FileLength_std;MethodLength_std;Difficulty;FileLength_25%;blamemerge_blamegetDifficulty_std;blamemerge_blamegetVocabulary_count;NumberOfDistinctOperators;blame_merge_blame_getDifficulty_std;blamemerge_blamegetEffort_count;FileLength_min;blamemerge_blamegetEffort_mean;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_max;FileLength_50%;blame_merge_blame_getVolume_mean;blamemerge_blamegetEffort_max;MethodLength_mean;AnonymousInnerClassLength_max;FileLength_max;MethodLength_max;blamemerge_blamegetLength_mean;blame_merge_blame_getLength_max;Length;Bugged;blame_merge_blame_getVolume_std;blame_merge_blame_getVocabulary_count;TotalNumberOfOperands;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_min;blame_merge_blame_getDifficulty_count;TotalNumberOfOperators;blamemerge_blamegetLength_max;blame_merge_blame_getVocabulary_std;blame_merge_blame_getVocabulary_max;Vocabulary;blame_merge_blame_getEffort_min;MethodLength_25%;blamemerge_blamegetVolume_max;AnonymousInnerClassLength_count;blame_merge_blame_getDifficulty_min;blamemerge_blamegetLength_count;blame_merge_blame_getLength_mean;blame_merge_blame_getEffort_mean;AnonymousInnerClassLength_75%;FileLength_count;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getEffort_std;Volume;AnonymousInnerClassLength_std;AnonymousInnerClassLength_mean;blamemerge_blamegetVolume_count;blame_merge_blame_getVolume_max;blame_merge_blame_getLength_min;MethodLength_min;blamemerge_blamegetVolume_std;blamemerge_blamegetLength_std;Effort;blame_merge_blame_getDifficulty_mean;AnonymousInnerClassLength_min;blamemerge_blamegetVocabulary_std;blame_merge_blame_getLength_count;blame_merge_blame_getVolume_count;FileLength_mean;MethodLength_75%;AnonymousInnerClassLength_50%;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetDifficulty_max;FileLength_75%;blamemerge_blamegetEffort_std;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_25%;MethodLength_50%;blame_merge_blame_getVocabulary_min;blame_merge_blame_getDifficulty_max;blame_merge_blame_getLength_std;MethodLength_count;NumberOfDistinctOperands;blamemerge_blamegetDifficulty_mean
9360.0;0.0;0.0;11.2;39.0;0.9019585155909552;9360.0;14.0;0.0;9360.0;39.0;11.83563597671674;5.906060767631204;13.0;39.0;0.0;156.11230060907732;3.0;0.0;39.0;3.0;2.128205128205128;0.0;83.0;False;0.0;0.0;40.0;0.0;0.0;0.0;43.0;15.0;0.0;0.0;39.0;0.0;3.0;55.506595772116384;1.0;0.0;9360.0;0.0;0.0;0.0;1.0;1.7435897435897436;0.0;438.6883841655666;0.0;0.0;9360.0;0.0;0.0;3.0;14.210804375215876;4.225785861171425;4913.309902654346;0.0;0.0;3.224422897540504;0.0;0.0;39.0;3.0;0.0;0.0;4.0;39.0;33.32827226394888;0.0;0.0;3.0;0.0;0.0;0.0;1.0;25.0;0.4097222222222222
12720.0;0.0;0.0;21.46153846153846;53.0;1.131408293027682;12720.0;18.0;0.0;12720.0;53.0;25.261947182466677;11.44397995206366;16.0;53.0;0.0;342.22222222222223;10.0;0.0;53.0;10.0;3.7358490566037736;0.0;198.0;True;0.0;0.0;93.0;0.0;0.0;0.0;105.0;22.0;0.0;0.0;57.0;0.0;10.0;88.0;1.0;0.0;12720.0;0.0;0.0;0.0;1.0;2.9433962264150937;0.0;1154.912222804619;0.0;0.0;12720.0;0.0;0.0;10.0;21.038830642443486;5.82195440924641;24786.193089422206;0.0;0.0;4.371670851845487;0.0;0.0;53.0;10.0;0.0;0.0;4.0;53.0;59.63827975400484;0.0;0.0;10.0;0.0;0.0;0.0;1.0;39.0;0.6299790356394129
12720.0;0.0;0.0;21.46153846153846;0.0;1.131408293027682;12720.0;18.0;0.0;12720.0;0.0;25.261947182466677;11.44397995206366;16.0;0.0;0.0;342.22222222222223;0.0;0.0;0.0;0.0;3.7358490566037736;0.0;198.0;True;0.0;0.0;93.0;0.0;0.0;0.0;105.0;22.0;0.0;0.0;57.0;0.0;0.0;88.0;0.0;0.0;12720.0;0.0;0.0;0.0;0.0;2.9433962264150937;0.0;1154.912222804619;0.0;0.0;12720.0;0.0;0.0;0.0;21.038830642443486;5.82195440924641;24786.193089422206;0.0;0.0;4.371670851845487;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;59.63827975400484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.6299790356394129
7200.0;0.0;0.0;9.0;30.0;0.7839566971095835;7200.0;11.0;0.0;7200.0;30.0;16.370479634919278;7.637909310773088;16.0;30.0;0.0;342.22222222222223;0.0;0.0;30.0;0.0;2.4;0.0;72.0;False;0.0;0.0;36.0;0.0;0.0;0.0;36.0;22.0;0.0;0.0;33.0;0.0;0.0;88.0;1.0;0.0;7200.0;0.0;0.0;0.0;1.0;1.8333333333333333;0.0;363.19637659380857;0.0;0.0;7200.0;0.0;0.0;0.0;18.827252794875804;5.219557822159776;3268.7673893442766;0.0;0.0;3.83069971596998;0.0;0.0;30.0;0.0;0.0;0.0;3.888888888888889;30.0;61.65263352847517;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;0.3129629629629629
9621.0;0.0;0.0;12.181818181818182;41.0;0.876183097498681;9621.0;12.0;0.0;9621.0;41.0;20.60875120128553;9.641453017923595;19.0;41.0;0.0;370.54998463423277;3.0;0.0;41.0;3.0;3.1216089803554725;0.0;137.0;False;0.0;0.0;67.0;0.0;0.0;0.0;70.0;27.0;0.0;0.0;45.0;0.0;3.0;114.6940428629768;1.0;0.0;9621.0;0.0;0.0;0.0;1.0;2.373246024321796;0.0;752.3838741971655;0.0;0.0;9621.0;0.0;0.0;3.0;21.67035404478594;5.7822378165957415;9165.403558401837;0.0;0.0;4.15200617199103;0.0;0.0;41.0;3.0;0.0;0.0;3.5;41.0;63.98854737110454;0.0;0.0;3.0;0.0;0.0;0.0;1.0;33.0;0.4239044398071526
8943.0;0.0;0.0;15.6;40.0;0.8870756775202997;8943.0;15.0;0.0;8943.0;40.0;10.821580075547173;5.654453419543071;13.0;40.0;0.0;184.5030196606559;3.0;0.0;40.0;3.0;1.9654478362965448;0.0;107.0;False;0.0;0.0;52.0;0.0;0.0;0.0;55.0;16.0;0.0;0.0;40.0;0.0;3.0;55.35090589819677;1.0;0.0;8943.0;0.0;0.0;0.0;1.0;1.4823884602482391;0.0;569.4463061529477;0.0;0.0;8943.0;0.0;0.0;3.0;14.85299374846519;4.438631010240653;8883.362375985986;0.0;0.0;3.143211438339304;0.0;0.0;40.0;3.0;0.0;0.0;4.0;40.0;33.854121805682546;0.0;0.0;3.0;0.0;0.0;0.0;1.0;25.0;0.3241082410824108
10101.0;0.0;0.0;13.885714285714286;43.0;0.8839174688948309;10101.0;12.0;0.0;10101.0;43.0;23.11957876286954;11.320700511872387;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.5435105435105436;0.0;161.0;False;0.0;0.0;81.0;0.0;0.0;0.0;80.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.6168696168696166;0.0;894.2888051200998;0.0;0.0;10101.0;0.0;0.0;3.0;23.646382799994026;6.33391098984974;12417.838836810528;0.0;0.0;4.434532417751353;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;66.72047029255046;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4334605103835873
10101.0;0.0;0.0;14.932432432432432;43.0;0.9603753020139578;10101.0;13.0;0.0;10101.0;43.0;27.066684009961378;12.344430760874655;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.828630828630829;0.0;173.0;False;0.0;0.0;85.0;0.0;0.0;0.0;88.0;27.0;0.0;0.0;50.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.8307098307098317;0.0;976.3871208310272;0.0;0.0;10101.0;0.0;0.0;3.0;24.891125041180555;6.5904548436337995;14579.834709706554;0.0;0.0;4.623342773046422;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;74.23069349472868;0.0;0.0;3.0;0.0;0.0;0.0;1.0;37.0;0.4928605697836467
8724.0;0.0;0.0;17.027027027027028;44.0;0.4611090935512917;8724.0;15.0;0.0;8724.0;44.0;6.34999877868349;5.5178998551254645;19.0;44.0;0.0;370.54998463423277;3.0;0.0;44.0;3.0;2.017767079321412;0.0;168.0;False;0.0;0.0;84.0;0.0;0.0;0.0;84.0;27.0;0.0;0.0;52.0;0.0;3.0;114.6940428629768;1.0;0.0;8724.0;0.0;0.0;0.0;1.0;1.5567400275103165;0.0;957.6738726477035;0.0;0.0;8724.0;0.0;0.0;3.0;13.32684131899631;4.127263671161874;16306.338912650088;0.0;0.0;3.0045422773314736;0.0;0.0;44.0;3.0;0.0;0.0;4.0;44.0;19.480598723780247;0.0;0.0;3.0;0.0;0.0;0.0;1.0;37.0;0.19152514725073186
336.0;0.0;0.0;17.027027027027028;44.0;1.2872707657494156;336.0;15.0;0.0;336.0;44.0;36.486501029876386;14.881646836066187;19.0;44.0;0.0;370.54998463423277;3.0;0.0;44.0;3.0;4.541666666666667;0.0;168.0;False;0.0;0.0;84.0;0.0;0.0;0.0;84.0;27.0;0.0;0.0;52.0;0.0;3.0;114.6940428629768;1.0;0.0;336.0;0.0;0.0;0.0;1.0;3.6666666666666665;0.0;957.6738726477035;0.0;0.0;336.0;0.0;0.0;3.0;23.870012047066;6.428810309073503;16306.338912650088;0.0;0.0;5.025507078199656;0.0;0.0;44.0;3.0;0.0;0.0;4.0;44.0;70.50377365629123;0.0;0.0;3.0;0.0;0.0;0.0;1.0;37.0;0.812099358974359
10101.0;0.0;0.0;13.885714285714286;43.0;0.8839174688948309;10101.0;12.0;0.0;10101.0;43.0;23.11957876286954;11.320700511872387;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.5435105435105436;0.0;161.0;False;0.0;0.0;81.0;0.0;0.0;0.0;80.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.6168696168696166;0.0;894.2888051200998;0.0;0.0;10101.0;0.0;0.0;3.0;23.646382799994026;6.33391098984974;12417.838836810528;0.0;0.0;4.434532417751353;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;66.72047029255046;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4334605103835873
10101.0;0.0;0.0;13.885714285714286;43.0;0.8839174688948309;10101.0;12.0;0.0;10101.0;43.0;23.11957876286954;11.320700511872387;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.5435105435105436;0.0;161.0;False;0.0;0.0;81.0;0.0;0.0;0.0;80.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.6168696168696166;0.0;894.2888051200998;0.0;0.0;10101.0;0.0;0.0;3.0;23.646382799994026;6.33391098984974;12417.838836810528;0.0;0.0;4.434532417751353;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;66.72047029255046;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4334605103835873
10821.0;0.0;0.0;17.916666666666668;46.0;0.9870718804518672;10821.0;15.0;0.0;10821.0;46.0;22.35919638178349;11.047104819354999;19.0;46.0;0.0;370.54998463423277;3.0;0.0;46.0;3.0;3.5131688383698365;0.0;173.0;False;0.0;0.0;86.0;0.0;0.0;0.0;87.0;27.0;0.0;0.0;51.0;0.0;3.0;114.6940428629768;1.0;0.0;10821.0;0.0;0.0;0.0;1.0;2.6886609370668144;0.0;981.3295841610687;0.0;0.0;10821.0;0.0;0.0;3.0;22.736876992229945;6.076981306267284;17582.155049552486;0.0;0.0;4.380811151952772;0.0;0.0;46.0;3.0;0.0;0.0;4.0;46.0;62.29040805023335;0.0;0.0;3.0;0.0;0.0;0.0;1.0;36.0;0.5106976818579259
10101.0;0.0;0.0;13.885714285714286;43.0;0.8839174688948309;10101.0;12.0;0.0;10101.0;43.0;23.11957876286954;11.320700511872387;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.5435105435105436;0.0;161.0;False;0.0;0.0;81.0;0.0;0.0;0.0;80.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.6168696168696166;0.0;894.2888051200998;0.0;0.0;10101.0;0.0;0.0;3.0;23.646382799994026;6.33391098984974;12417.838836810528;0.0;0.0;4.434532417751353;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;66.72047029255046;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4334605103835873
10101.0;0.0;0.0;13.885714285714286;43.0;0.8839174688948309;10101.0;12.0;0.0;10101.0;43.0;23.11957876286954;11.320700511872387;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.5435105435105436;0.0;161.0;False;0.0;0.0;81.0;0.0;0.0;0.0;80.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.6168696168696166;0.0;894.2888051200998;0.0;0.0;10101.0;0.0;0.0;3.0;23.646382799994026;6.33391098984974;12417.838836810528;0.0;0.0;4.434532417751353;0.0;0.0;43.0;3.0;0.0;0.0;3.75;43.0;66.72047029255046;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4334605103835873
10101.0;0.0;0.0;13.371428571428574;43.0;0.8222807034318054;10101.0;12.0;0.0;10101.0;43.0;21.352452430512336;11.107301852091613;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.495990495990496;0.0;159.0;False;0.0;0.0;78.0;0.0;0.0;0.0;81.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.593109593109593;0.0;883.1796274167442;0.0;0.0;10101.0;0.0;0.0;3.0;23.254079887001172;6.239566242342726;11809.373303743896;0.0;0.0;4.39202337758752;0.0;0.0;43.0;3.0;0.0;0.0;3.2307692307692317;43.0;62.169899523812845;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4156404925635695
12021.0;36.062445840513924;0.0;18.105263157894736;12.75;0.9658898293593412;12021.0;16.0;0.0;12021.0;0.0;21.030072603326808;10.344906433526244;19.0;25.5;0.0;370.54998463423277;3.0;0.0;51.0;3.0;3.3820813576241577;0.0;184.0;False;0.0;0.0;86.0;0.0;0.0;0.0;98.0;27.0;0.0;0.0;54.0;0.0;3.0;114.6940428629768;2.0;0.0;12021.0;0.0;0.0;0.0;2.0;2.6016970301971547;0.0;1058.8993003980784;0.0;0.0;12021.0;0.0;0.0;3.0;22.061052203317576;5.89335408092574;19171.65049141784;0.0;0.0;4.195680821089853;0.0;0.0;25.5;3.0;0.0;0.0;4.0;38.25;60.53736652599322;0.0;0.0;3.0;0.0;0.0;0.0;2.0;38.0;0.5198306809237679
10341.0;0.0;0.0;15.794871794871796;44.0;1.0016045545947687;10341.0;16.0;0.0;10341.0;44.0;23.37192224622701;10.731355484804878;19.0;44.0;0.0;370.54998463423277;3.0;0.0;44.0;3.0;3.4270380040615027;0.0;165.0;False;0.0;0.0;77.0;0.0;0.0;0.0;88.0;27.0;0.0;0.0;55.0;0.0;3.0;114.6940428629768;1.0;0.0;10341.0;0.0;0.0;0.0;1.0;2.585436611546272;0.0;953.9243527315688;0.0;0.0;10341.0;0.0;0.0;3.0;23.20112289457085;6.146268388532566;15067.112853401191;0.0;0.0;4.3101670855083904;0.0;0.0;44.0;3.0;0.0;0.0;4.0;44.0;66.88205611838812;0.0;0.0;3.0;0.0;0.0;0.0;1.0;39.0;0.5230523755327933
10101.0;0.0;0.0;13.371428571428574;43.0;0.8222807034318054;10101.0;12.0;0.0;10101.0;43.0;21.352452430512336;11.107301852091613;19.0;43.0;0.0;370.54998463423277;3.0;0.0;43.0;3.0;3.495990495990496;0.0;159.0;False;0.0;0.0;78.0;0.0;0.0;0.0;81.0;27.0;0.0;0.0;47.0;0.0;3.0;114.6940428629768;1.0;0.0;10101.0;0.0;0.0;0.0;1.0;2.593109593109593;0.0;883.1796274167442;0.0;0.0;10101.0;0.0;0.0;3.0;23.254079887001172;6.239566242342726;11809.373303743896;0.0;0.0;4.39202337758752;0.0;0.0;43.0;3.0;0.0;0.0;3.2307692307692317;43.0;62.169899523812845;0.0;0.0;3.0;0.0;0.0;0.0;1.0;35.0;0.4156404925635695
9360.0;0.0;0.0;11.636363636363635;39.0;0.8219057071329374;9360.0;12.0;0.0;9360.0;39.0;19.923914490002925;10.393060671543132;19.0;39.0;0.0;370.54998463423277;3.0;0.0;39.0;3.0;3.2564102564102564;0.0;127.0;False;0.0;0.0;64.0;0.0;0.0;0.0;63.0;27.0;0.0;0.0;45.0;0.0;3.0;114.6940428629768;1.0;0.0;9360.0;0.0;0.0;0.0;1.0;2.4615384615384617;0.0;697.4653432338687;0.0;0.0;9360.0;0.0;0.0;3.0;22.65567182631307;6.0459526700861135;8115.960357630473;0.0;0.0;4.331667791260887;0.0;0.0;39.0;3.0;0.0;0.0;3.2307692307692317;39.0;61.98892947212482;0.0;0.0;3.0;0.0;0.0;0.0;1.0;33.0;0.4033530571992111
9360.0;0.0;0.0;11.636363636363635;39.0;0.8219057071329374;9360.0;12.0;0.0;9360.0;39.0;19.923914490002925;10.393060671543132;19.0;39.0;0.0;370.54998463423277;3.0;0.0;39.0;3.0;3.2564102564102564;0.0;127.0;False;0.0;0.0;64.0;0.0;0.0;0.0;63.0;27.0;0.0;0.0;45.0;0.0;3.0;114.6940428629768;1.0;0.0;9360.0;0.0;0.0;0.0;1.0;2.4615384615384617;0.0;697.4653432338687;0.0;0.0;9360.0;0.0;0.0;3.0;22.65567182631307;6.0459526700861135;8115.960357630473;0.0;0.0;4.331667791260887;0.0;0.0;39.0;3.0;0.0;0.0;3.2307692307692317;39.0;61.98892947212482;0.0;0.0;3.0;0.0;0.0;0.0;1.0;33.0;0.4033530571992111
9360.0;0.0;0.0;11.636363636363635;39.0;0.8219057071329374;9360.0;12.0;0.0;9360.0;39.0;19.923914490002925;10.393060671543132;19.0;39.0;0.0;370.54998463423277;3.0;0.0;39.0;3.0;3.2564102564102564;0.0;127.0;False;0.0;0.0;64.0;0.0;0.0;0.0;63.0;27.0;0.0;0.0;45.0;0.0;3.0;114.6940428629768;1.0;0.0;9360.0;0.0;0.0;0.0;1.0;2.4615384615384617;0.0;697.4653432338687;0.0;0.0;9360.0;0.0;0.0;3.0;22.65567182631307;6.0459526700861135;8115.960357630473;0.0;0.0;4.331667791260887;0.0;0.0;39.0;3.0;0.0;0.0;3.2307692307692317;39.0;61.98892947212482;0.0;0.0;3.0;0.0;0.0;0.0;1.0;33.0;0.4033530571992111
10320.0;30.405591591021548;0.0;10.351851851851851;10.75;0.8393468266702769;10320.0;13.0;0.0;10320.0;0.0;11.360717172632663;6.262840804675027;11.0;21.5;0.0;157.40413864799703;3.0;0.0;43.0;3.0;2.3023255813953494;0.0;99.0;False;0.0;0.0;43.0;0.0;0.0;0.0;56.0;13.0;0.0;0.0;40.0;0.0;3.0;44.97261104228487;2.0;0.0;10320.0;0.0;0.0;0.0;2.0;2.0;0.0;526.8708813938489;0.0;0.0;10320.0;0.0;0.0;3.0;12.348389109166035;3.9032879680510097;5454.089309243733;0.0;0.0;3.235139941176583;0.0;0.0;21.5;3.0;0.0;0.0;3.5;32.25;27.850911429272696;0.0;0.0;3.0;0.0;0.0;0.0;2.0;27.0;0.4302325581395349
10147.0;37.52776749732568;2.309401076758504;22.857142857142854;0.0;0.5593308331669091;10147.0;20.0;0.0;10147.0;0.0;4.582201378178094;3.412831161220121;11.0;0.0;0.0;417.7263679504537;8.333333333333334;0.0;65.0;11.0;1.482999901448704;0.0;237.0;False;0.0;0.0;80.0;0.0;0.0;0.0;157.0;23.0;0.0;0.0;55.0;0.0;7.0;79.56692722865785;3.0;0.0;10147.0;0.0;0.0;0.0;3.0;1.2837291810387306;0.0;1370.1822521053446;0.0;0.0;10147.0;0.0;0.0;7.0;8.972497557480734;2.9920358424417537;31318.451476693583;0.0;0.0;2.36919050302845;0.0;0.0;21.66666666666667;9.0;0.0;0.0;5.25;32.5;14.859892950006168;0.0;0.0;7.0;0.0;0.0;0.0;3.0;35.0;0.2339115009362373
42051.0;45.89117562233506;2.892164480906192;42.25;0.0;1.256837836374883;42051.0;28.0;0.0;42051.0;0.0;21.79108004701195;8.984903578163179;15.0;0.0;0.0;464.9199808774137;4.269230769230768;0.0;234.0;14.0;3.448098737247628;0.0;866.0;True;0.0;0.0;338.0;0.0;0.0;0.0;528.0;18.0;0.0;0.0;140.0;0.0;3.0;66.41714012534482;26.0;0.0;42051.0;0.0;0.0;0.0;26.0;3.1375948253311456;0.0;6173.959092674341;0.0;0.0;42051.0;0.0;0.0;3.0;14.220847377944267;4.125364468441572;260849.7716654909;0.0;0.0;3.472980046083004;0.0;0.0;9.0;3.0;0.0;0.0;7.0;0.0;52.254111219147966;0.0;0.0;3.0;0.0;0.0;0.0;26.0;112.0;0.8397422177831679
39943.0;41.5908643814961;0.0;42.95454545454545;0.0;1.4686289224854432;39943.0;14.0;0.0;39943.0;0.0;39.96153103390643;16.191706606242395;17.0;0.0;0.0;473.2150500951926;3.0;0.0;186.0;3.0;5.0197781839120745;0.0;1160.0;False;0.0;0.0;540.0;0.0;0.0;0.0;620.0;25.0;0.0;0.0;102.0;0.0;3.0;102.18657103125851;20.0;0.0;39943.0;0.0;0.0;0.0;20.0;3.8248754475127056;0.0;7740.013396686933;0.0;0.0;39943.0;0.0;0.0;3.0;25.768433957870087;7.028013887344615;332468.75726677966;0.0;0.0;4.945818306005793;0.0;0.0;9.3;3.0;0.0;0.0;6.0;0.0;83.27539419359097;0.0;0.0;3.0;0.0;0.0;0.0;20.0;88.0;0.7930927762537806
1728.0;40.11019304624321;0.0;31.77631578947368;0.0;1.0868366898594384;1728.0;15.0;0.0;1728.0;0.0;24.55241763954407;10.277758594617644;16.0;0.0;0.0;276.9008709637537;3.0;0.0;216.0;3.0;3.7314814814814814;0.0;806.0;False;0.0;0.0;322.0;0.0;0.0;0.0;484.0;23.0;0.0;0.0;91.0;0.0;3.0;87.56916320732489;29.0;0.0;1728.0;0.0;0.0;0.0;29.0;3.134259259259258;0.0;5245.282480000149;0.0;0.0;1728.0;0.0;0.0;3.0;17.708745910857093;4.963526925590124;166675.7524894784;0.0;0.0;3.8459667510339934;0.0;0.0;7.448275862068965;3.0;0.0;0.0;3.9375;0.0;51.969881774713535;0.0;0.0;3.0;0.0;0.0;0.0;29.0;76.0;0.7150435405643739
10928.0;50.91168824543142;16.263455967290593;21.092592592592585;18.0;0.5845451752796238;10928.0;17.0;0.0;10928.0;0.0;8.151978729958707;6.660239880293276;15.0;36.0;0.0;205.11175626944728;14.5;0.0;72.0;26.0;2.4985358711566623;0.0;301.0;True;0.0;0.0;134.0;0.0;0.0;0.0;167.0;16.0;0.0;0.0;71.0;0.0;8.75;58.603358934127776;2.0;0.0;10928.0;0.0;0.0;0.0;2.0;2.0162884333821376;0.0;1851.073882970909;0.0;0.0;10928.0;0.0;0.0;3.0;13.159390875577232;4.178851089530983;39043.947272293815;0.0;0.0;3.150667318799765;0.0;0.0;36.0;20.25;0.0;0.0;3.5;54.0;16.827212770259127;0.0;0.0;14.5;0.0;0.0;0.0;2.0;54.0;0.3133235724743777
78399.0;60.886197387076685;5.668247723773593;83.21192052980132;0.0;1.4197066215375993;78399.0;35.0;0.0;78399.0;0.0;51.70483939218288;17.044797455953418;18.0;0.0;0.0;1052.9070155164957;5.935483870967742;0.0;339.0;29.0;5.436727509279455;0.0;1822.0;False;0.0;0.0;718.0;0.0;0.0;0.0;1104.0;44.0;0.0;0.0;186.0;0.0;3.0;171.90318620677482;31.0;0.0;78399.0;0.0;0.0;0.0;31.0;4.2599012742509474;0.0;13736.347353838833;0.0;0.0;78399.0;0.0;0.0;3.0;26.543100729155274;6.98453964561715;1143027.8443773836;0.0;0.0;4.8167048989185215;0.0;0.0;10.93548387096774;6.5;0.0;0.0;6.125;0.0;110.03749847192414;0.0;0.0;3.0;0.0;0.0;0.0;31.0;151.0;1.056260739477362
6720.0;0.0;0.0;4.470588235294118;28.0;0.5054546934101423;6720.0;8.0;0.0;6720.0;28.0;4.919978796767693;3.4199250014423126;9.0;28.0;0.0;76.07820003461549;0.0;0.0;28.0;0.0;1.25;0.0;35.0;False;0.0;0.0;19.0;0.0;0.0;0.0;16.0;13.0;0.0;0.0;25.0;0.0;0.0;41.20902501875006;1.0;0.0;6720.0;0.0;0.0;0.0;1.0;1.0357142857142858;0.0;162.5349666421154;0.0;0.0;6720.0;0.0;0.0;0.0;9.866927966133902;3.1920238443113456;726.6269096941628;0.0;0.0;2.528345882673138;0.0;0.0;28.0;0.0;0.0;0.0;2.4;28.0;15.971444979242403;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;0.175
23076.0;78.48885271170676;16.263455967290593;33.377659574468076;27.75;1.0160627724097622;23076.0;25.0;0.0;23076.0;0.0;24.35876106656331;12.25186431856458;15.0;55.5;0.0;337.58546975577417;18.5;0.0;111.0;30.0;4.161943144392442;0.0;521.0;True;0.0;0.0;251.0;0.0;0.0;0.0;270.0;19.0;0.0;0.0;119.0;0.0;12.75;74.23092131656186;2.0;0.0;23076.0;0.0;0.0;0.0;2.0;3.4401109377708443;0.0;3592.200054683439;0.0;0.0;23076.0;0.0;0.0;7.0;18.86350539319818;5.382769422044301;119899.23054860946;0.0;0.0;4.145554516050549;0.0;0.0;55.5;24.25;0.0;0.0;4.666666666666667;83.25;53.33260125045235;0.0;0.0;18.5;0.0;0.0;0.0;2.0;94.0;0.6774973379887577
504.0;0.0;0.0;5.5555555555555545;28.0;0.44472195807528975;504.0;8.0;0.0;504.0;28.0;6.409088936087499;4.957585141174209;12.0;28.0;0.0;86.03910001730776;0.0;0.0;28.0;0.0;1.6071428571428572;0.0;45.0;False;0.0;0.0;25.0;0.0;0.0;0.0;20.0;15.0;0.0;0.0;26.0;0.0;0.0;49.82892142331044;1.0;0.0;504.0;0.0;0.0;0.0;1.0;1.2857142857142858;0.0;211.51978731634918;0.0;0.0;504.0;0.0;0.0;0.0;13.857553396432028;4.1301428656746575;1175.1099295352733;0.0;0.0;3.2198616787576904;0.0;0.0;28.0;0.0;0.0;0.0;2.0;28.0;19.32808698291463;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0;0.16071428571428573
6240.0;0.0;0.0;3.7916666666666665;26.0;0.42875544927357856;6240.0;7.0;0.0;6240.0;26.0;3.0683055299972315;2.463794231767755;9.0;26.0;0.0;41.20902501875006;0.0;0.0;26.0;0.0;0.9615384615384616;0.0;25.0;False;0.0;0.0;13.0;0.0;0.0;0.0;12.0;13.0;0.0;0.0;19.0;0.0;0.0;41.20902501875006;1.0;0.0;6240.0;0.0;0.0;0.0;1.0;0.7692307692307693;0.0;106.19818783608964;0.0;0.0;6240.0;0.0;0.0;0.0;8.52752982078884;2.8079173100813932;402.6681288785065;0.0;0.0;2.081358975851778;0.0;0.0;26.0;0.0;0.0;0.0;2.0;26.0;10.32022080268492;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.1346153846153846
