blame_merge_priorityMinor_mean;issues_priorityMajor_max;issues_priorityMinor_mean;NM;issues_priorityMinor_std;NumberOfMathOperations_mean;Maximum Complexity*;issues_priorityMajor_std;Maximum Depth_max;PMi;MaxNumberOfNestedBlocks_25%;blame_merge_priorityMinor_min;NMIR;Maximum Depth_min;NMI;SIX;blame_merge_priorityMinor_count;blamemerge_priorityMinor_mean;Ad;Bugged;Average Statements per Method;NumberOfMathOperations_25%;Ai;MaxNumberOfNestedBlocks_max;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;NOPa;NumberOfModifiers_std;blamemerge_priorityMajor_mean;Maximum Block Depth;NumberOfModifiers_50%;NumberOfModifiers_max;Maximum Depth_std;NumberOfMethods_Mood;Mi;Ao;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMinor_max;blame_merge_priorityMajor_std;NumberOfModifiers_count;blamemerge_priorityMinor_std;Maximum Depth_50%;Maximum Depth_75%;NumberOfMathOperations_50%;NF;NumberOfMathOperations_std;blame_merge_priorityMajor_min;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_std;NumberOfModifiers_75%;Ait;HMi;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_mean;MaxNumberOfNestedBlocks_75%;NumberOfModifiers_min;blame_merge_priorityMinor_std;NumberOfMathOperations_max;Av;issues_priorityMajor_min;issues_priorityMajor_count;issues_priorityMinor_min;Maximum Depth_25%;issues_priorityMinor_count;issues_priorityMajor_mean;HMd;blamemerge_priorityMajor_std;blamemerge_priorityMajor_count;blame_merge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;Average Block Depth;Ma;NumberOfModifiers_mean;PMR;Maximum Depth_mean;Mit;blamemerge_priorityMinor_count;NMA;Maximum Depth_count;Md;NumberOfMathOperations_count;Average Complexity*;blamemerge_priorityMinor_max;blame_merge_priorityMinor_max;Mo;blamemerge_priorityMinor_min;MaxNumberOfNestedBlocks_count;blamemerge_priorityMajor_min;NumberOfModifiers_25%;PMd
0.0;1.0;0.7032967032967034;0.0;0.4593354014105716;0.0;0.0;0.4593354014105716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6483660130718955;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3516339869281046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4775584322874968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;91.0;0.2967032967032967;0.0;0.4775584322874967;3060.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3060.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.1454272863568216;21.0;0.3527956839726249;0.09090909090909093;4.0;0.35279568397262484;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.710633484162896;4.0;False;4.55;0.0;0.0;3.0;0.0;0.0;0.0;11.42337544220212;0.2893665158371041;5.0;9.0;41.0;1.1126972805283737;21.0;0.0;0.0;1.0;1.0;1.0;0.0;22.0;0.4534939908017037;3.0;4.0;0.0;4.0;0.29424494316824984;0.0;0.0;0.9902118361842988;10.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;667.0;0.0;2.5;667.0;0.8545727136431784;7.0;0.4534939908017038;8840.0;0.0;0.8636363636363636;1.8;22.0;13.272727272727273;0.681818182;3.2857142857142856;0.0;8840.0;22.0;7.0;22.0;22.0;2.18;1.0;0.0;0.0;0.0;22.0;0.0;9.0;15.0
0.0;1.0;0.5564516129032258;0.0;0.4988184308021774;0.0;0.0;0.4988184308021774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9501845018450183;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04981549815498155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2177645693648042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.0;0.0;0.0;124.0;0.4435483870967742;0.0;0.21776456936480426;542.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;542.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.6333333333333333;2.0;0.4839149403229737;0.0;0.0;0.4839149403229736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5458646616541354;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4541353383458647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.4980792721582809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;120.0;0.3666666666666665;0.0;0.49807927215828096;1330.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1330.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.9142857142857144;6.0;0.2819629507400965;1.1666666666666667;7.0;0.2819629507400965;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4933426769446391;3.0;False;9.71;0.25;0.0;3.0;0.0;1.75;0.0;12.655697004379752;0.5066573230553609;5.0;10.0;41.0;0.0;6.0;0.0;0.0;1.0;2.0;1.0;0.0;6.0;0.5000432897004667;0.0;0.0;1.0;3.0;1.1690451944500122;0.0;0.0;0.5163977794943222;10.0;0.0;0.0;2.0;0.0;2.75;10.0;0.0;3.0;1.0;0.0;70.0;0.0;0.0;70.0;0.08571428571428573;6.0;0.5000432897004667;2854.0;0.0;2.333333333333333;2.17;7.0;15.166666666666664;0.14285714300000002;0.0;0.0;2854.0;7.0;0.0;7.0;6.0;4.0;1.0;0.0;0.0;0.0;6.0;0.0;10.0;1.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;30.0;0.0;0.0;30.0;1.0;0.0;0.0;1470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;6.0;0.0;0.16666666666666666;9.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;False;4.4;0.0;0.0;3.0;0.0;0.0;0.0;1.5491933384829668;1.0;5.0;1.0;4.0;0.5773502691896258;6.0;0.0;0.0;1.0;0.5;0.0;0.0;6.0;0.0;2.0;2.5;0.0;5.0;0.40824829046386296;0.0;0.0;1.2649110640673518;3.25;0.0;0.0;0.0;0.0;1.75;1.0;0.0;1.0;0.0;1.0;30.0;0.0;2.0;30.0;1.0;3.0;0.0;5100.0;0.0;1.0;1.91;10.0;2.0;0.7;2.333333333333333;0.0;5100.0;10.0;3.0;10.0;6.0;3.2;0.0;0.0;0.0;0.0;6.0;1.0;1.0;7.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13578500707213578;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8642149929278642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.3426813204155546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.34268132041555466;1414.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1414.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.08268733850129201;0.0;0.275587131282906;0.0;0.0;0.275587131282906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09823484267075976;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9017651573292402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.29774619360291604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;774.0;0.0;0.0;774.0;0.917312661498708;0.0;0.29774619360291604;1303.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1303.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.05985915492957746;1.0;0.2373301896339952;0.0;3.0;0.2421680706644441;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1167925624636839;0.0;False;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8823358512492737;4.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.3212196089381917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1136.0;0.0;0.0;1136.0;0.9375;0.0;0.3222568356248364;3442.0;0.0;1.0;1.11;1.0;1.0;1.0;0.0;0.0;3442.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
0.0;1.0;0.05985915492957746;1.0;0.2373301896339952;0.0;3.0;0.2421680706644441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1167925624636839;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8823358512492737;4.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.3212196089381917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1136.0;0.0;0.0;1136.0;0.9375;0.0;0.3222568356248364;3442.0;0.0;0.0;1.11;1.0;1.0;1.0;0.0;0.0;3442.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07293447293447293;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.927065527065527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2601030269783925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.2601030269783925;1755.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07293447293447293;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.927065527065527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2601030269783925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.2601030269783925;1755.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07293447293447293;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.927065527065527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2601030269783925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.2601030269783925;1755.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1755.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07472270869819031;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9252772913018096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.2630201714025395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.2630201714025395;1713.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1713.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;1.0;0.36017122348720737;0.0;1.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1574200601257174;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8425799398742826;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.3642461321273112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.3642461321273112;3659.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;3659.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
0.0;1.0;0.15274463007159905;1.0;0.36017122348720737;0.0;1.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1574200601257174;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8425799398742826;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.3642461321273112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.3642461321273112;3659.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3659.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2906688687035508;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7093311312964492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4541647727676485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;1.0;0.0;64.0;0.0;0.0;0.4541647727676485;2422.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2422.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.050156739811912224;5.0;0.21835385681483133;0.125;8.0;0.21835385681483133;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.020291693088142042;2.0;False;3.33;0.0;0.0;4.0;0.0;0.0;0.0;1.407885953173359;0.9797083069118578;7.0;2.0;4.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;8.0;0.14100741939190273;3.0;3.0;0.0;2.0;0.3535533905932738;0.0;0.0;1.407885953173359;4.0;0.0;0.0;0.0;0.0;0.25;1.0;0.0;1.0;0.0;0.0;1276.0;0.0;3.0;1276.0;0.9498432601880876;6.0;0.14100741939190273;6308.0;0.0;0.625;2.33;8.0;2.375;0.25;3.0;0.0;6308.0;8.0;1.0;8.0;8.0;2.17;1.0;0.0;0.0;0.0;8.0;0.0;1.0;2.0
0.0;1.0;0.050156739811912224;5.0;0.21835385681483133;0.0;8.0;0.21835385681483133;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.020291693088142042;2.0;False;3.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9797083069118578;7.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.14100741939190273;3.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1276.0;0.0;3.0;1276.0;0.9498432601880876;6.0;0.14100741939190273;6308.0;0.0;0.0;2.33;8.0;0.0;0.25;3.0;0.0;6308.0;8.0;3.0;8.0;0.0;2.17;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
0.0;1.0;0.03225806451612903;8.0;0.1767292402020509;0.0;0.0;0.1767292402020509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4734728387233143;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5265271612766856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;7.0;0.4993485907314567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1984.0;0.0;0.0;1984.0;0.967741935483871;0.0;0.4993485907314566;4731.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4731.0;8.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4986514833682949;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013485166317051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.5000731156598429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;1.0;0.0;64.0;0.0;0.0;0.5000731156598429;3337.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3337.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.08247422680412371;1.0;0.2752632745257296;0.0;7.0;0.2752632745257296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2352941176470588;0.0;False;6.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7647058823529411;7.0;4.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.4244426578825297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;776.0;0.0;0.0;776.0;0.9175257731958762;3.0;0.4244426578825297;816.0;0.0;0.0;3.0;3.0;4.0;0.0;0.0;0.0;816.0;3.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0
0.0;1.0;0.15274463007159905;0.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2986847687738651;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7013152312261349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4577784264999391;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.4577784264999391;2357.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2357.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.08268733850129201;1.0;0.275587131282906;0.0;1.0;0.275587131282906;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.24806201550387602;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.751937984496124;2.0;4.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.4323071139905098;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;774.0;0.0;2.0;774.0;0.917312661498708;2.0;0.4323071139905098;516.0;0.0;0.0;0.9;3.0;4.0;0.333333333;2.0;0.0;516.0;3.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0
0.0;1.0;0.9142857142857144;0.0;0.2819629507400965;0.0;0.0;0.2819629507400965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5638766519823789;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4361233480176212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4964500403749853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;0.0;70.0;0.08571428571428573;0.0;0.4964500403749853;454.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0431266846361186;1.0;0.20321072869918744;0.0;0.0;0.20321072869918744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15165876777251186;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8483412322274881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.35879611276271084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1484.0;0.0;0.0;1484.0;0.9568733153638814;0.0;0.35879611276271084;1688.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1688.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;1.0;0.0431266846361186;7.0;0.20321072869918744;0.0;0.0;0.20321072869918744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31379873920149426;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6862012607985057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;0.4640898377616018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1484.0;0.0;0.0;1484.0;0.9568733153638814;0.0;0.4640898377616018;4283.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4283.0;7.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14685635612666362;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8531436438733364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.35404391231242155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64.0;1.0;0.0;64.0;0.0;0.0;0.35404391231242155;2179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2179.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.1097770154373928;0.0;0.3128800671930815;0.0;0.0;0.3128800671930815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12046248991664425;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8795375100833558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.32554535058433043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;583.0;0.0;0.0;583.0;0.8902229845626072;0.0;0.32554535058433043;3719.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3719.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;2.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.044537230340988165;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9554627696590118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.20635721195612944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.20635721195612944;1437.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1437.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
0.0;1.0;0.15274463007159905;1.0;0.36017122348720737;0.0;0.0;0.3601712234872074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0798004987531172;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9201995012468828;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.2710686047780525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419.0;0.0;0.0;419.0;0.8472553699284008;0.0;0.2710686047780525;1604.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1604.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
