MethodLength_50%;TotalNumberOfOperators;blamemerge_blamegetEffort_mean;blamemerge_blamegetVocabulary_max;blame_merge_blame_getVolume_std;blamemerge_blamegetVolume_std;FileLength_min;blame_merge_blame_getEffort_count;blame_merge_blame_getLength_mean;blame_merge_blame_getLength_max;FileLength_50%;blame_merge_blame_getVolume_min;FileLength_count;FileLength_25%;blamemerge_blamegetVolume_mean;AnonymousInnerClassLength_50%;blame_merge_blame_getVolume_max;Difficulty;blame_merge_blame_getEffort_max;blame_merge_blame_getDifficulty_min;TotalNumberOfOperands;blame_merge_blame_getVocabulary_std;blame_merge_blame_getLength_min;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_count;blame_merge_blame_getDifficulty_count;MethodLength_count;MethodLength_max;blamemerge_blamegetLength_max;FileLength_75%;blame_merge_blame_getVolume_mean;blamemerge_blamegetDifficulty_mean;MethodLength_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;Length;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_max;blamemerge_blamegetEffort_std;blame_merge_blame_getVolume_count;Vocabulary;FileLength_max;AnonymousInnerClassLength_std;MethodLength_75%;blame_merge_blame_getEffort_mean;NumberOfDistinctOperands;blamemerge_blamegetVolume_max;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_min;blame_merge_blame_getEffort_std;blame_merge_blame_getEffort_min;NumberOfDistinctOperators;blame_merge_blame_getLength_std;AnonymousInnerClassLength_mean;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_25%;blamemerge_blamegetLength_count;blamemerge_blamegetDifficulty_count;blamemerge_blamegetVolume_count;FileLength_std;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_count;blame_merge_blame_getDifficulty_mean;Volume;AnonymousInnerClassLength_75%;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetLength_mean;MethodLength_mean;blame_merge_blame_getVocabulary_max;MethodLength_min;FileLength_mean;Effort;MethodLength_25%;Bugged;blamemerge_blamegetVocabulary_std;AnonymousInnerClassLength_count;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_std;blamemerge_blamegetEffort_max
3.0;502.0;32.56171212451079;17.0;0.0;12.725913276520659;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;14.229519033211306;0.0;0.0;39.05825242718446;0.0;0.0;447.0;0.0;0.0;4.829050608081602;0.0;0.0;9.0;3.0;19.0;0.0;0.0;1.422907676212894;0.0;3.5;0.0;949.0;0.0;0.0;33.11672298857945;0.0;121.0;0.0;0.0;3.0;0.0;103.0;77.66179398375645;30588.0;0.0;0.0;0.0;18.0;0.0;0.0;1.104649144869884;0.0;30588.0;30588.0;30588.0;0.0;0.0;0.0;0.0;6566.001212173593;0.0;0.0;4.891199163070485;3.0;0.0;3.0;0.0;256456.53278227532;3.0;False;3.8144216069665013;9.0;30588.0;3.885468865401985;271.8162789431476
32.0;559.0;80.63105571511983;14.0;0.0;23.65666826950488;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;23.095902429503752;0.0;0.0;42.113207547169814;0.0;0.0;372.0;0.0;0.0;5.7039711191335725;0.0;0.0;3.0;32.0;19.0;70.5;0.0;1.8749935990987527;0.5773502691896258;7.5;0.0;931.0;0.0;0.0;109.48020846193998;0.0;130.0;141.0;0.0;32.0;0.0;106.0;72.33974351909447;13019.0;0.0;0.0;0.0;24.0;0.0;0.0;2.037430428489843;0.0;13019.0;13019.0;13019.0;81.40638795573724;0.0;0.0;0.0;6537.824433929491;0.0;0.0;7.44911283508718;31.66666666666667;0.0;31.0;47.0;275328.75729303056;31.5;False;4.5310853808232405;3.0;13019.0;6.29079122012786;485.4377525623444
39.0;227.0;51.86610315732311;12.0;0.0;21.146830744012025;72.0;0.0;0.0;0.0;72.0;0.0;1.0;72.0;16.548576383646154;0.0;0.0;24.378378378378372;0.0;0.0;164.0;0.0;0.0;4.112682602921646;0.0;0.0;1.0;39.0;18.0;72.0;0.0;1.2702274236387785;0.0;7.5;0.0;391.0;0.0;0.0;91.76553384272437;0.0;96.0;72.0;0.0;39.0;0.0;74.0;64.52932501298082;15060.0;0.0;0.0;0.0;22.0;0.0;0.0;1.788402902675614;0.0;15060.0;15060.0;15060.0;0.0;0.0;0.0;0.0;2574.720337781972;0.0;0.0;5.305644090305445;39.0;0.0;39.0;72.0;62767.5066129551;39.0;False;4.512033019579424;1.0;15060.0;6.099067695279226;403.3082813311302
31.0;224.0;41.06559407917822;13.0;0.0;14.15926097979712;64.0;0.0;0.0;0.0;64.0;0.0;1.0;64.0;17.869686796159318;0.0;0.0;20.593220338983052;0.0;0.0;162.0;0.0;0.0;5.609271523178808;0.0;0.0;1.0;31.0;17.0;64.0;0.0;1.7310154525386312;0.0;5.25;0.0;386.0;0.0;0.0;44.75773636915661;0.0;74.0;64.0;0.0;31.0;0.0;59.0;62.90747520839857;151.0;0.0;0.0;0.0;15.0;0.0;0.0;1.0157264135420692;0.0;151.0;151.0;151.0;0.0;0.0;0.0;0.0;2396.848999132775;0.0;0.0;6.2052980132450335;31.0;0.0;31.0;64.0;49358.83955841223;31.0;False;3.1431905445131703;1.0;151.0;4.157431708470512;301.9558810003131
6.0;58.0;5.586583857676875;12.0;0.0;8.172631335194191;34.0;0.0;0.0;0.0;34.0;0.0;1.0;34.0;3.4616128096157937;0.0;0.0;10.833333333333336;0.0;0.0;40.0;0.0;0.0;1.1667090862814966;0.0;0.0;1.0;6.0;18.0;34.0;0.0;0.35597480274879106;0.0;3.75;0.0;98.0;0.0;0.0;12.646313210141384;0.0;37.0;34.0;0.0;6.0;0.0;24.0;64.52932501298082;7858.0;0.0;0.0;0.0;13.0;0.0;0.0;0.758353587250216;0.0;7858.0;7858.0;7858.0;0.0;0.0;0.0;0.0;510.52642983163713;0.0;0.0;1.31814711122423;6.0;0.0;6.0;34.0;5530.702989842735;6.0;False;2.419049886670959;1.0;7858.0;2.8922931792591995;193.58797503894246
12.0;266.0;32.23929957017502;14.0;0.0;18.258757984678343;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;13.891305612630534;0.0;0.0;27.125;0.0;0.0;217.0;0.0;0.0;3.807580174927114;0.0;0.0;3.0;39.0;18.0;47.0;0.0;0.9050048590864918;18.734993995195197;4.666666666666667;0.0;483.0;0.0;6.0;54.87515678501237;0.0;85.0;94.0;3.4641016151377544;25.5;0.0;68.0;68.53238859703687;343.0;0.0;0.0;0.0;17.0;0.0;2.0;1.1925328338269758;0.0;343.0;343.0;343.0;54.27092530382482;0.0;0.0;0.0;3095.7358221545105;3.0;0.0;4.513119533527697;18.0;0.0;3.0;31.33333333333333;83971.8341759411;7.5;False;4.386749149875486;3.0;343.0;5.386709593068472;319.81781345283883
14.0;484.0;51.286628597620876;19.0;0.0;25.82609839166013;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;18.02790990674938;0.0;0.0;33.340336134453786;0.0;0.0;345.0;0.0;0.0;4.891341958778396;0.0;0.0;6.0;37.0;29.0;0.0;0.0;1.309084298681109;11.20714058089752;7.0;0.0;829.0;0.0;0.0;88.88323599738636;0.0;142.0;143.0;0.0;14.75;0.0;119.0;113.29982727264704;26588.0;0.0;0.0;0.0;23.0;0.0;0.0;1.3668255653112291;0.0;26588.0;26588.0;26588.0;58.37950553633241;0.0;0.0;0.0;5927.140362069384;0.0;0.0;5.649465924477206;16.0;0.0;3.0;23.83333333333333;197612.8519874813;13.25;False;5.143603310551894;6.0;26588.0;6.479449308377414;545.2554187496139
37.0;454.0;41.10059718725628;14.0;0.0;24.067551631976148;0.0;0.0;0.0;0.0;56.0;0.0;2.0;28.0;15.838781843370187;0.0;0.0;25.04347826086957;0.0;0.0;288.0;0.0;0.0;3.7896816842710352;0.0;0.0;2.0;62.0;24.0;84.0;0.0;1.071358769849824;35.355339059327385;5.6;0.0;742.0;0.0;0.0;72.95642298483061;0.0;108.0;112.0;0.0;49.5;0.0;92.0;91.37651812938248;13917.0;0.0;0.0;0.0;16.0;0.0;0.0;1.1673756980235537;0.0;13917.0;13917.0;13917.0;79.19595949289331;0.0;0.0;0.0;5012.126526605294;0.0;0.0;5.130272328806496;37.0;0.0;12.0;56.0;125521.08170976734;24.5;False;4.24871181033425;2.0;13917.0;6.741174466641597;411.1943315822212
46.0;288.0;54.953133310367654;14.0;0.0;18.63295049055897;65.0;0.0;0.0;0.0;65.0;0.0;1.0;65.0;22.70310938788629;0.0;0.0;26.848101265822788;0.0;0.0;202.0;0.0;0.0;5.953846153846152;0.0;0.0;1.0;46.0;19.0;65.0;0.0;1.5705128205128207;0.0;7.5;0.0;490.0;0.0;0.0;78.22656861513047;0.0;100.0;65.0;0.0;46.0;0.0;79.0;72.33974351909447;65.0;0.0;0.0;0.0;21.0;0.0;0.0;1.4237133849024626;0.0;65.0;65.0;65.0;0.0;0.0;0.0;0.0;3255.4895329896153;0.0;0.0;7.538461538461537;46.0;0.0;46.0;65.0;87403.71265153131;46.0;False;3.8014420340788484;1.0;65.0;5.373769984485179;542.5480763932085
13.0;1209.0;87.09552449223983;15.0;0.0;26.76305452497598;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;26.138428630319535;0.0;0.0;82.56198347107437;0.0;0.0;740.0;0.0;0.0;6.117753623188406;0.0;0.0;1.0;13.0;23.0;0.0;0.0;1.7711115424430643;0.0;7.5;0.0;1949.0;0.0;0.0;116.14533600156211;0.0;148.0;0.0;0.0;13.0;0.0;121.0;89.85848369899594;1104.0;0.0;0.0;0.0;27.0;0.0;0.0;1.7782517607220083;0.0;1104.0;1104.0;1104.0;0.0;0.0;0.0;0.0;14051.224609610825;0.0;0.0;7.7762681159420275;13.0;0.0;13.0;0.0;1160096.9739670423;13.0;False;5.276634895420548;1.0;1104.0;7.138427810724082;471.75703941972864
107.0;1209.0;87.09552449223983;15.0;0.0;26.76305452497598;0.0;0.0;0.0;0.0;135.0;0.0;2.0;67.5;26.138428630319535;0.0;0.0;82.56198347107437;0.0;0.0;740.0;0.0;0.0;6.117753623188406;0.0;0.0;2.0;139.0;23.0;202.5;0.0;1.7711115424430643;45.254833995939045;7.5;0.0;1949.0;0.0;0.0;116.14533600156211;0.0;148.0;270.0;0.0;123.0;0.0;121.0;89.85848369899594;1104.0;0.0;0.0;0.0;27.0;0.0;0.0;1.7782517607220083;0.0;1104.0;1104.0;1104.0;190.91883092036784;0.0;0.0;0.0;14051.224609610825;0.0;0.0;7.7762681159420275;107.0;0.0;75.0;135.0;1160096.9739670423;91.0;False;5.276634895420548;2.0;1104.0;7.138427810724082;471.75703941972864
71.0;1671.0;84.51578913122178;15.0;0.0;34.87970875300189;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;29.0376167339503;0.0;0.0;85.85277777777776;0.0;0.0;997.0;0.0;0.0;6.237651270269549;0.0;0.0;3.0;189.0;27.0;163.0;0.0;1.6853514787690511;91.8821709219658;5.4;0.0;2668.0;0.0;0.0;118.69964562137251;0.0;211.0;326.0;0.0;130.0;0.0;180.0;105.48604608142999;37433.0;0.0;0.0;0.0;31.0;0.0;0.0;1.3710538481225971;0.0;37433.0;37433.0;37433.0;188.216187755818;0.0;0.0;0.0;20599.892635470773;0.0;0.0;8.794138861432426;89.33333333333331;0.0;8.0;108.66666666666669;1768558.0046791532;39.5;False;4.931286377413868;3.0;37433.0;8.800245220143593;415.35130644563066
36.0;681.0;37.58967442681441;15.0;0.0;34.807081819569056;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;18.44196424501395;0.0;0.0;45.26315789473684;0.0;0.0;430.0;0.0;0.0;3.2685991069401346;0.0;0.0;3.0;36.0;32.0;66.5;0.0;0.8368292590630441;10.96965511460289;7.0;0.0;1111.0;0.0;0.0;72.7865595808226;0.0;115.0;133.0;0.0;36.0;0.0;95.0;121.83535750584332;13213.0;0.0;0.0;0.0;20.0;0.0;0.0;1.0148450433576468;0.0;13213.0;13213.0;13213.0;76.78758580222022;0.0;0.0;0.0;7605.3394465992005;0.0;0.0;5.6429274199651855;29.66666666666667;0.0;17.0;44.33333333333334;344241.68021449016;26.5;False;4.544709621211737;3.0;13213.0;9.363699998088787;451.7052750908657
67.5;2357.0;107.87865615525352;21.0;0.0;36.68446222467182;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;32.63795327299669;0.0;0.0;108.95522388059702;0.0;0.0;1460.0;0.0;0.0;6.919302071973827;0.0;0.0;8.0;107.0;27.0;0.0;0.0;1.9084723808478483;41.40307096960666;5.25;0.0;3817.0;0.0;0.0;147.22297474212775;0.0;231.0;496.0;0.0;79.0;0.0;201.0;114.20025299224777;51352.0;0.0;0.0;0.0;30.0;0.0;0.0;1.5783759043189414;0.0;51352.0;51352.0;51352.0;175.36248173426375;0.0;0.0;0.0;29970.126091085087;0.0;0.0;9.657150646518149;53.75;0.0;3.0;62.0;3265401.7979838983;11.25;False;5.475624670931864;8.0;51352.0;8.912505968533338;463.4102741938456
13.0;852.0;76.74758613900694;18.0;0.0;25.92620726560252;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;22.835619948424625;0.0;0.0;42.93023255813954;0.0;0.0;568.0;0.0;0.0;5.482412060301508;0.0;0.0;1.0;13.0;33.0;0.0;0.0;1.594813352476669;0.0;8.0;0.0;1420.0;0.0;0.0;135.58066826753011;0.0;198.0;0.0;0.0;13.0;0.0;172.0;137.6075250475963;1393.0;0.0;0.0;0.0;26.0;0.0;0.0;1.8419634436638248;0.0;1393.0;1393.0;1393.0;0.0;0.0;0.0;0.0;10833.686400513045;0.0;0.0;7.135678391959798;13.0;0.0;13.0;0.0;465092.67663597857;13.0;False;4.743099880524976;1.0;1393.0;6.965192440670568;946.0517347022246
20.0;852.0;76.74758613900694;18.0;0.0;25.92620726560252;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;22.835619948424625;0.0;0.0;42.93023255813954;0.0;0.0;568.0;0.0;0.0;5.482412060301508;0.0;0.0;3.0;86.0;33.0;99.5;0.0;1.594813352476669;38.397048497681865;8.0;0.0;1420.0;0.0;0.0;135.58066826753011;0.0;198.0;199.0;0.0;53.0;0.0;172.0;137.6075250475963;1393.0;0.0;0.0;0.0;26.0;0.0;0.0;1.8419634436638248;0.0;1393.0;1393.0;1393.0;114.89270356873553;0.0;0.0;0.0;10833.686400513045;0.0;0.0;7.135678391959798;41.66666666666666;0.0;19.0;66.33333333333333;465092.67663597857;19.5;False;4.743099880524976;3.0;1393.0;6.965192440670568;946.0517347022246
28.0;878.0;67.44474050226756;18.0;0.0;27.10199016841109;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;21.01808555432238;0.0;0.0;57.9;0.0;0.0;579.0;0.0;0.0;4.569314330224627;0.0;0.0;4.0;76.0;28.0;54.75;0.0;1.4169008722623386;27.343494046421107;7.5;0.0;1457.0;0.0;0.0;117.7351670769435;0.0;150.0;219.0;0.0;43.0;0.0;125.0;103.61231210795059;47501.0;0.0;0.0;0.0;25.0;0.0;0.0;1.93488516722602;0.0;47501.0;47501.0;47501.0;109.5;0.0;0.0;0.0;10532.388832052498;0.0;0.0;6.5144312751310505;36.5;0.0;14.0;54.75;609825.3133758396;21.5;False;4.8256355623247575;4.0;47501.0;7.55690183991589;485.4377525623444
20.0;760.0;43.428917582532165;17.0;0.0;20.37094334486666;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;18.0294654485067;0.0;0.0;46.2875;0.0;0.0;529.0;0.0;0.0;4.666071428571429;0.0;0.0;6.0;43.0;24.0;0.0;0.0;1.2242931547619051;13.790093062291735;4.375;0.0;1289.0;0.0;0.0;63.604092819784576;0.0;141.0;184.0;0.0;29.25;0.0;120.0;96.0;1120.0;0.0;0.0;0.0;21.0;0.0;0.0;1.2431351796330896;0.0;1120.0;1120.0;1120.0;75.1176854453508;0.0;0.0;0.0;9202.881693242043;0.0;0.0;5.859821428571428;21.83333333333333;0.0;8.0;30.66666666666667;425978.38637594116;10.75;False;4.368740072961419;6.0;1120.0;5.855803165221442;347.5329635287508
14.0;1639.0;89.2969108783137;18.0;0.0;26.322904942205515;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;27.15986414291425;0.0;0.0;89.31100478468899;0.0;0.0;1098.0;0.0;0.0;6.402439024390246;0.0;0.0;1.0;14.0;27.0;0.0;0.0;1.8520071138211385;0.0;7.5;0.0;2737.0;0.0;0.0;130.55926875200078;0.0;243.0;0.0;0.0;14.0;0.0;209.0;108.41805003750014;328.0;0.0;0.0;0.0;34.0;0.0;0.0;1.7024430128572066;0.0;328.0;328.0;328.0;0.0;0.0;0.0;0.0;21690.211822369023;0.0;0.0;8.34451219512195;14.0;0.0;14.0;0.0;1937174.6118485176;14.0;False;4.751590124565348;1.0;328.0;6.9533328910263466;648.0
16.5;1639.0;89.2969108783137;18.0;0.0;26.322904942205515;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;27.15986414291425;0.0;0.0;89.31100478468899;0.0;0.0;1098.0;0.0;0.0;6.402439024390246;0.0;0.0;10.0;50.0;27.0;0.0;0.0;1.8520071138211385;18.272322725307195;7.5;0.0;2737.0;0.0;0.0;130.55926875200078;0.0;243.0;328.0;0.0;41.0;0.0;209.0;108.41805003750014;328.0;0.0;0.0;0.0;34.0;0.0;0.0;1.7024430128572066;0.0;328.0;328.0;328.0;103.72270725352284;0.0;0.0;0.0;21690.211822369023;0.0;0.0;8.34451219512195;23.1;0.0;3.0;32.8;1937174.6118485176;7.25;False;4.751590124565348;10.0;328.0;6.9533328910263466;648.0
65.0;723.0;73.06227341414755;18.0;0.0;25.813063562560114;0.0;0.0;0.0;0.0;86.0;0.0;2.0;43.0;22.98419240904511;0.0;0.0;69.23076923076923;0.0;0.0;480.0;0.0;0.0;5.5813953488372094;0.0;0.0;2.0;74.0;30.0;129.0;0.0;1.6126107419712066;12.727922061357855;7.5;0.0;1203.0;0.0;0.0;109.34694301596869;0.0;134.0;172.0;0.0;69.5;0.0;104.0;125.09775004326937;172.0;0.0;0.0;0.0;30.0;0.0;0.0;1.7093288363591328;0.0;172.0;172.0;172.0;121.62236636408619;0.0;0.0;0.0;8500.5052961207;0.0;0.0;6.994186046511628;65.0;0.0;56.0;86.0;588496.5205006638;60.5;False;4.951141675368307;2.0;172.0;6.992474729477202;750.5865002596163
0.0;158.0;16.721841987746966;11.0;0.0;10.89821871419713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.910645111475876;0.0;0.0;20.6;0.0;0.0;103.0;0.0;0.0;2.8837209302325584;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.8132152085640458;0.0;4.666666666666667;0.0;261.0;0.0;0.0;31.372792024185138;0.0;63.0;0.0;0.0;0.0;0.0;45.0;51.89147427955947;903.0;0.0;0.0;0.0;18.0;0.0;0.0;1.0539149487584771;0.0;903.0;903.0;903.0;0.0;0.0;0.0;0.0;1560.0700600334783;0.0;0.0;3.0575858250276853;0.0;0.0;0.0;0.0;32137.443236689654;0.0;False;3.218018612282413;0.0;903.0;3.5536754554831065;181.62015997845813
4.0;158.0;16.721841987746966;11.0;0.0;10.89821871419713;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.910645111475876;0.0;0.0;20.6;0.0;0.0;103.0;0.0;0.0;2.8837209302325584;0.0;0.0;7.0;5.0;15.0;0.0;0.0;0.8132152085640458;0.5345224838248488;4.666666666666667;0.0;261.0;0.0;0.0;31.372792024185138;0.0;63.0;83.0;0.0;5.0;0.0;45.0;51.89147427955947;903.0;0.0;0.0;0.0;18.0;0.0;0.0;1.0539149487584771;0.0;903.0;903.0;903.0;31.37105125976586;0.0;0.0;0.0;1560.0700600334783;0.0;0.0;3.0575858250276853;4.428571428571429;0.0;4.0;11.857142857142858;32137.443236689654;4.0;False;3.218018612282413;7.0;903.0;3.5536754554831065;181.62015997845813
4.0;68.0;12.494519556926608;10.0;0.0;11.522990466945295;0.0;0.0;0.0;0.0;23.0;0.0;2.0;11.5;6.888486845784165;0.0;0.0;15.384615384615385;0.0;0.0;50.0;0.0;0.0;2.3260869565217392;0.0;0.0;2.0;5.0;13.0;34.5;0.0;0.5652173913043478;1.4142135623730951;3.5;0.0;118.0;0.0;0.0;23.435143156717853;0.0;42.0;46.0;0.0;4.5;0.0;26.0;41.20902501875006;46.0;0.0;0.0;0.0;16.0;0.0;0.0;0.9580576162920821;0.0;46.0;46.0;46.0;32.526911934581186;0.0;0.0;0.0;636.2934558878937;0.0;0.0;2.565217391304348;4.0;0.0;3.0;23.0;9789.13009058298;3.5;False;3.300197622541124;2.0;46.0;3.786832002922428;99.85263754543284
58.0;339.0;52.49845145786329;15.0;0.0;22.9555173435056;104.0;0.0;0.0;0.0;104.0;0.0;1.0;104.0;17.868559814602214;0.0;0.0;28.112903225806452;0.0;0.0;249.0;0.0;0.0;4.596153846153847;0.0;0.0;1.0;58.0;27.0;104.0;0.0;1.2575320512820514;0.0;7.5;0.0;588.0;0.0;0.0;97.63938693542124;0.0;114.0;104.0;0.0;58.0;0.0;93.0;105.48604608142999;104.0;0.0;0.0;0.0;21.0;0.0;0.0;1.6674287372756362;0.0;104.0;104.0;104.0;0.0;0.0;0.0;0.0;4017.739328328869;0.0;0.0;5.6538461538461515;58.0;0.0;58.0;104.0;112950.31692382607;58.0;False;4.697694602466545;1.0;104.0;6.322665701137027;415.35130644563066
11.0;572.0;71.16098427888795;15.0;0.0;19.937579259600057;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;16.798702993477928;0.0;0.0;46.17543859649122;0.0;0.0;376.0;0.0;0.0;4.419915009705682;0.0;0.0;5.0;38.0;27.0;0.0;0.0;1.7657159907664866;15.946786510140528;7.5;0.0;948.0;0.0;0.0;127.58036896707716;0.0;142.0;163.0;0.0;35.0;0.0;114.0;105.48604608142999;19061.0;0.0;0.0;0.0;28.0;0.0;0.0;2.3779327699979294;0.0;19061.0;19061.0;19061.0;72.89581606649314;0.0;0.0;0.0;6777.960269290439;0.0;0.0;5.325691201930644;19.4;0.0;3.0;32.6;312975.2882240778;10.0;False;4.587090102300941;5.0;19061.0;5.8165470668266215;415.35130644563066
51.0;701.0;97.657168071235;17.0;0.0;31.50694864472671;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;26.189469308653532;0.0;0.0;60.2;0.0;0.0;473.0;0.0;0.0;5.779903585417294;0.0;0.0;3.0;75.0;27.0;92.0;0.0;1.8594556593351408;32.86842456421258;7.5;0.0;1174.0;0.0;0.0;150.9428625475761;0.0;138.0;184.0;0.0;63.0;0.0;110.0;105.48604608142999;33190.0;0.0;0.0;0.0;28.0;0.0;0.0;2.0040521920265246;0.0;33190.0;33190.0;33190.0;106.23244953089113;0.0;0.0;0.0;8345.40771225757;0.0;0.0;7.751250376619463;45.33333333333334;0.0;10.0;61.33333333333334;502393.5442779058;30.5;False;5.3775394475402845;3.0;33190.0;8.133101973346976;485.4377525623444
94.0;452.0;80.81838863829176;26.0;0.0;31.6692915601895;137.0;0.0;0.0;0.0;137.0;0.0;1.0;137.0;19.901585612198872;0.0;0.0;36.354330708661415;0.0;0.0;342.0;0.0;0.0;4.750188137100637;0.0;0.0;1.0;94.0;29.0;137.0;0.0;1.6225122737060893;0.0;7.5;0.0;794.0;0.0;0.0;142.93226247674815;0.0;154.0;137.0;0.0;94.0;0.0;127.0;136.3127518260917;29234.0;0.0;0.0;0.0;27.0;0.0;0.0;2.1855306131573213;0.0;29234.0;29234.0;29234.0;0.0;0.0;0.0;0.0;5769.8285133117515;0.0;0.0;6.034617226517067;94.0;0.0;94.0;137.0;209758.2539051997;94.0;False;5.607696818214196;1.0;29234.0;7.7326557279729915;415.35130644563066
12.5;1017.0;57.78969867766362;15.0;0.0;21.51710474288732;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;20.32337349621856;0.0;0.0;69.43181818181819;0.0;0.0;705.0;0.0;0.0;5.3786764705882355;0.0;0.0;10.0;58.0;27.0;0.0;0.0;1.4658766631652662;17.771387740472672;7.5;0.0;1722.0;0.0;0.0;94.42331511309244;0.0;237.0;266.0;0.0;26.0;0.0;198.0;105.48604608142999;272.0;0.0;0.0;0.0;39.0;0.0;0.0;1.6014297676701923;0.0;272.0;272.0;272.0;84.11658576047888;0.0;0.0;0.0;13584.415874602806;0.0;0.0;6.463235294117648;18.6;0.0;4.0;26.6;943190.6931116264;5.25;False;4.544164711820294;10.0;272.0;5.961014906820829;535.8021388263111
15.0;194.0;21.200635252835134;13.0;0.0;15.70559807524661;0.0;0.0;0.0;0.0;37.0;0.0;2.0;18.5;9.72943219577526;0.0;0.0;24.70588235294117;0.0;0.0;160.0;0.0;0.0;2.8057576884261963;0.0;0.0;2.0;20.0;18.0;55.5;0.0;0.6851383651139321;7.071067811865476;5.6;0.0;354.0;0.0;0.0;40.87901048645731;0.0;89.0;74.0;0.0;17.5;0.0;68.0;66.60791492653966;18827.0;0.0;0.0;0.0;21.0;0.0;0.0;0.9785205574668621;0.0;18827.0;18827.0;18827.0;52.32590180780453;0.0;0.0;0.0;2292.409634562105;0.0;0.0;3.380039305253094;15.0;0.0;10.0;37.0;56636.00273624023;12.5;False;3.7168496913226963;2.0;18827.0;4.7780984873852494;373.00432358862207
17.0;608.0;114.42217150455484;16.0;0.0;34.396773545353305;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;44.48040361400496;0.0;0.0;57.8918918918919;0.0;0.0;357.0;0.0;0.0;8.160818713450293;0.0;0.0;5.0;23.0;25.0;0.0;0.0;1.7923976608187135;5.94138031100518;4.5;0.0;965.0;0.0;0.0;102.0839660370968;0.0;98.0;108.0;0.0;21.0;0.0;74.0;100.0;342.0;0.0;0.0;0.0;24.0;0.0;0.0;1.13173397949625;0.0;342.0;342.0;342.0;48.299068313995456;0.0;0.0;0.0;6383.194999571177;0.0;0.0;12.970760233918128;16.6;0.0;8.0;21.6;369535.2348400395;14.0;False;4.690464205140834;5.0;342.0;8.894907370678991;450.0
4.0;339.0;38.94814985201047;14.0;0.0;20.449003002686037;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;16.25683897930501;0.0;0.0;32.17289719626168;0.0;0.0;255.0;0.0;0.0;4.410714285714286;0.0;0.0;5.0;39.0;22.0;0.0;0.0;1.0513392857142858;15.517731793016658;7.5;0.0;594.0;0.0;0.0;69.23784894549243;0.0;134.0;112.0;0.0;9.0;0.0;107.0;78.86917501586544;112.0;0.0;0.0;0.0;27.0;0.0;0.0;1.3126800146208788;0.0;112.0;112.0;112.0;50.087922695995296;0.0;0.0;0.0;4197.256979131917;0.0;0.0;5.303571428571429;11.6;0.0;3.0;22.4;135037.917295903;3.0;False;4.475264492517987;5.0;112.0;5.796611756078532;485.4377525623444
0.0;339.0;38.94814985201047;14.0;0.0;20.449003002686037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.25683897930501;0.0;0.0;32.17289719626168;0.0;0.0;255.0;0.0;0.0;4.410714285714286;0.0;0.0;0.0;0.0;22.0;0.0;0.0;1.0513392857142858;0.0;7.5;0.0;594.0;0.0;0.0;69.23784894549243;0.0;134.0;0.0;0.0;0.0;0.0;107.0;78.86917501586544;112.0;0.0;0.0;0.0;27.0;0.0;0.0;1.3126800146208788;0.0;112.0;112.0;112.0;0.0;0.0;0.0;0.0;4197.256979131917;0.0;0.0;5.303571428571429;0.0;0.0;0.0;0.0;135037.917295903;0.0;False;4.475264492517987;0.0;112.0;5.796611756078532;485.4377525623444
