WMC_CK_count;NORM;DIT;WMC;WMC_CK_mean;NMIR;WMC_CK_50%;WMC_CK_min;WMC_CK_25%;WMC_CK_std;Bugged;NOCh;NMI;WMC_CK_75%;WMC_CK_max;NPM
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
2.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;1.0;10.0;3.333333333333333;0.0;3.0;2.0;2.5;1.5275252316519463;False;0.0;0.0;4.0;5.0;3.0
26.0;0.0;1.0;31.0;1.3076923076923077;0.0;1.0;1.0;1.0;0.7358929688062399;True;0.0;0.0;1.0;4.0;26.0
20.0;0.0;1.0;20.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;20.0
29.0;0.0;1.0;29.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;28.0
2.0;0.0;1.0;5.0;2.5;0.0;2.5;1.0;1.75;2.1213203435596424;True;0.0;0.0;3.25;4.0;1.0
31.0;0.0;1.0;46.0;1.5483870967741935;0.0;1.0;1.0;1.0;1.1786633581425856;False;0.0;0.0;1.5;6.0;21.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;1.0;3.0;2.5;0.0;2.5;1.0;1.75;2.1213203435596424;True;0.0;0.0;3.25;4.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
7.0;0.0;1.0;13.0;1.4285714285714286;0.0;1.0;1.0;1.0;0.7867957924694432;False;0.0;0.0;1.5;3.0;5.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
19.0;0.0;1.0;32.0;1.7894736842105263;0.0;1.0;1.0;1.0;1.0316624861746777;True;0.0;0.0;2.0;4.0;12.0
5.0;0.0;1.0;8.0;2.0;0.0;2.0;1.0;1.0;1.0;True;0.0;0.0;3.0;3.0;4.0
2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;2.0
4.0;0.0;1.0;6.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;4.0
17.0;0.0;1.0;35.0;2.0;0.0;2.0;1.0;1.0;0.9354143466934852;False;0.0;0.0;3.0;4.0;9.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;4.0;2.0;0.0;2.0;2.0;2.0;0.0;False;0.0;0.0;2.0;2.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;1.0;11.0;7.0;0.0;7.0;7.0;7.0;0.0;False;0.0;0.0;7.0;7.0;1.0
2.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;2.0
4.0;0.0;1.0;10.0;3.0;0.0;3.0;1.0;1.75;1.8257418583505536;False;0.0;0.0;4.25;5.0;2.0
6.0;0.0;1.0;7.0;1.8333333333333333;0.0;1.5;1.0;1.0;0.9831920802501752;False;0.0;0.0;2.75;3.0;0.0
4.0;0.0;1.0;9.0;2.0;0.0;2.0;1.0;1.0;1.1547005383792517;False;0.0;0.0;3.0;3.0;4.0
2.0;0.0;1.0;10.0;2.0;0.0;2.0;1.0;1.5;1.4142135623730951;False;0.0;0.0;2.5;3.0;3.0
8.0;0.0;1.0;10.0;1.5;0.0;1.5;1.0;1.0;0.5345224838248488;False;0.0;0.0;2.0;2.0;3.0
2.0;0.0;1.0;10.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;3.0
3.0;0.0;1.0;8.0;2.333333333333333;0.0;3.0;1.0;2.0;1.1547005383792517;False;0.0;0.0;3.0;3.0;3.0
3.0;0.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;3.0
4.0;0.0;1.0;6.0;2.0;0.0;2.0;1.0;1.75;0.8164965809277259;False;0.0;0.0;2.25;3.0;1.0
9.0;0.0;1.0;16.0;2.0;0.0;2.0;1.0;2.0;0.7071067811865476;False;0.0;0.0;2.0;3.0;7.0
12.0;0.0;1.0;21.0;1.8333333333333333;0.0;1.0;1.0;1.0;1.2673044646258476;False;0.0;0.0;2.25;5.0;6.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;1.0;3.0;2.0;0.0;2.0;1.0;1.5;1.4142135623730951;False;0.0;0.0;2.5;3.0;2.0
2.0;0.0;1.0;4.0;1.5;0.0;1.5;1.0;1.25;0.7071067811865476;False;0.0;0.0;1.75;2.0;2.0
5.0;0.0;1.0;9.0;1.6;0.0;2.0;1.0;1.0;0.5477225575051661;False;0.0;0.0;2.0;2.0;4.0
2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
13.0;0.0;1.0;24.0;2.3846153846153846;0.0;2.0;1.0;2.0;1.12089707663561;False;0.0;0.0;3.0;4.0;9.0
2.0;0.0;1.0;4.0;1.5;0.0;1.5;1.0;1.25;0.7071067811865476;False;0.0;0.0;1.75;2.0;2.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
13.0;0.0;1.0;14.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;13.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
15.0;0.0;1.0;45.0;2.2666666666666666;0.0;2.0;1.0;1.0;1.709915063331955;False;0.0;0.0;2.5;7.0;13.0
4.0;0.0;1.0;7.0;1.75;0.0;1.5;1.0;1.0;0.957427107756338;False;0.0;0.0;2.25;3.0;4.0
9.0;0.0;1.0;10.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
19.0;0.0;1.0;36.0;2.5789473684210527;0.0;1.0;1.0;1.0;2.142578650797632;False;0.0;0.0;4.0;8.0;15.0
2.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;2.0
2.0;0.0;1.0;6.0;3.5;0.0;3.5;3.0;3.25;0.7071067811865476;False;0.0;0.0;3.75;4.0;2.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
9.0;0.0;1.0;31.0;3.7777777777777777;0.0;2.0;1.0;1.0;5.403188359149108;False;0.0;0.0;3.0;18.0;7.0
2.0;0.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;2.0
7.0;0.0;1.0;8.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;7.0
4.0;0.0;1.0;4.0;1.25;0.0;1.0;1.0;1.0;0.5;False;0.0;0.0;1.25;2.0;4.0
5.0;0.0;1.0;7.0;1.4;0.0;1.0;1.0;1.0;0.5477225575051661;False;0.0;0.0;2.0;2.0;1.0
2.0;0.0;1.0;4.0;2.0;0.0;2.0;1.0;1.5;1.4142135623730951;False;0.0;0.0;2.5;3.0;2.0
6.0;0.0;1.0;14.0;2.333333333333333;0.0;2.5;1.0;1.25;1.2110601416389968;False;0.0;0.0;3.0;4.0;4.0
9.0;0.0;1.0;18.0;2.0;0.0;2.0;1.0;1.0;0.8660254037844386;False;0.0;0.0;3.0;3.0;9.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
5.0;0.0;1.0;6.0;1.8;0.0;1.0;1.0;1.0;1.0954451150103324;False;0.0;0.0;3.0;3.0;3.0
1.0;0.0;1.0;1.0;2.0;0.0;2.0;2.0;2.0;0.0;False;0.0;0.0;2.0;2.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;1.0;3.0;3.0;0.0;3.0;3.0;3.0;0.0;False;0.0;0.0;3.0;3.0;1.0
3.0;0.0;0.0;0.0;1.6666666666666667;0.0;2.0;1.0;1.5;0.5773502691896257;True;0.0;0.0;2.0;2.0;0.0
16.0;0.0;0.0;0.0;1.25;0.0;1.0;1.0;1.0;0.6831300510639732;True;0.0;0.0;1.0;3.0;0.0
1.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;3.0;0.0;False;0.0;0.0;3.0;3.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
7.0;0.0;0.0;0.0;1.1428571428571428;0.0;1.0;1.0;1.0;0.3779644730092273;True;0.0;0.0;1.0;2.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
8.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
19.0;0.0;0.0;0.0;1.0526315789473684;0.0;1.0;1.0;1.0;0.2294157338705617;False;0.0;0.0;1.0;2.0;0.0
6.0;0.0;0.0;0.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.40824829046386296;False;0.0;0.0;1.0;2.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
20.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
40.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
24.0;0.0;0.0;0.0;1.0833333333333333;0.0;1.0;1.0;1.0;0.40824829046386296;True;0.0;0.0;1.0;3.0;0.0
8.0;0.0;0.0;0.0;1.625;0.0;1.0;1.0;1.0;0.9161253813129044;False;0.0;0.0;2.25;3.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
14.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
13.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
7.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
7.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;2.23606797749979;False;0.0;0.0;1.0;6.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
11.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
8.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
15.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
6.0;0.0;0.0;0.0;1.8333333333333333;0.0;1.0;1.0;1.0;2.0412414523193148;False;0.0;0.0;1.0;6.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
9.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;1.75;0.8164965809277259;False;0.0;0.0;2.25;3.0;0.0
3.0;0.0;0.0;0.0;1.3333333333333333;0.0;1.0;1.0;1.0;0.5773502691896257;False;0.0;0.0;1.5;2.0;0.0
21.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
4.0;0.0;0.0;0.0;1.75;0.0;1.5;1.0;1.0;0.957427107756338;False;0.0;0.0;2.25;3.0;0.0
1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;2.0;0.0;False;0.0;0.0;2.0;2.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
6.0;0.0;0.0;0.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.40824829046386296;True;0.0;0.0;1.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0
4.0;0.0;1.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;True;0.0;0.0;1.0;1.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
4.0;0.0;1.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;4.0
1.0;0.0;1.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;False;0.0;0.0;2.0;2.0;1.0
1.0;0.0;1.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;False;0.0;0.0;2.0;2.0;1.0
13.0;0.0;1.0;17.0;2.4615384615384617;0.0;3.0;1.0;1.0;1.3913653136029502;True;0.0;0.0;3.0;5.0;0.0
6.0;0.0;1.0;17.0;3.5;0.0;4.0;2.0;3.25;0.8366600265340756;True;0.0;0.0;4.0;4.0;0.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
5.0;0.0;1.0;9.0;2.0;0.0;2.0;1.0;1.0;1.224744871391589;False;0.0;0.0;2.0;4.0;0.0
15.0;0.0;1.0;45.0;3.6666666666666665;0.0;1.0;1.0;1.0;7.187952884282607;False;0.0;0.0;2.5;29.0;1.0
4.0;0.0;1.0;16.0;4.5;0.0;4.5;2.0;2.75;2.3804761428476167;False;0.0;0.0;6.25;7.0;1.0
1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;1.0
4.0;0.0;1.0;9.0;2.0;0.0;1.0;1.0;1.0;2.0;False;0.0;0.0;2.0;5.0;4.0
3.0;0.0;1.0;4.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;3.0
14.0;0.0;1.0;24.0;1.8571428571428568;0.0;2.0;1.0;1.25;0.6629935441317958;False;0.0;0.0;2.0;3.0;12.0
4.0;0.0;1.0;9.0;2.5;0.0;3.0;1.0;2.5;1.0;False;0.0;0.0;3.0;3.0;4.0
2.0;0.0;1.0;3.0;1.5;0.0;1.5;1.0;1.25;0.7071067811865476;False;0.0;0.0;1.75;2.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
7.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
8.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
42.0;0.0;0.0;0.0;1.0238095238095235;0.0;1.0;1.0;1.0;0.15430334996209188;False;0.0;0.0;1.0;2.0;0.0
9.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
5.0;0.0;0.0;0.0;1.4;0.0;1.0;1.0;1.0;0.5477225575051661;False;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
5.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;False;0.0;0.0;1.0;1.0;0.0
