WMC;Bugged;WMC_CK_mean;WMC_CK_25%;WMC_CK_max;WMC_CK_min;WMC_CK_std;NOCh;NMI;DIT;WMC_CK_50%;NMIR;WMC_CK_75%;NPM;NORM;WMC_CK_count
23.0;False;2.272727272727273;1.0;7.0;1.0;1.8488325554743503;0.0;0.0;1.0;2.0;0.0;2.5;6.0;0.0;11.0
30.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0
30.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0
30.0;False;1.6363636363636365;1.0;4.0;1.0;1.026910636104941;0.0;0.0;1.0;1.0;0.0;2.0;4.0;0.0;11.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8.0;False;4.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;2.0;0.0;2.0
38.0;False;2.05;1.0;7.0;1.0;1.7006190823220508;0.0;0.0;1.0;1.0;0.0;2.25;17.0;0.0;20.0
32.0;False;2.6;1.0;6.0;1.0;1.6388149028228558;0.0;0.0;1.0;2.0;0.0;3.0;11.0;0.0;15.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80.0;False;6.583333333333332;1.75;23.0;1.0;7.4767315821497276;0.0;0.0;1.0;2.5;0.0;9.25;7.0;0.0;12.0
103.0;False;9.363636363636363;1.0;59.0;1.0;16.907233524575968;0.0;0.0;1.0;4.0;0.0;6.5;0.0;0.0;11.0
29.0;False;3.25;1.0;6.0;1.0;2.2519832529192065;0.0;0.0;1.0;3.0;0.0;5.25;1.0;0.0;8.0
18.0;False;3.0;1.0;9.0;1.0;3.3911649915626336;0.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;5.0
14.0;False;4.333333333333333;3.5;6.0;1.0;2.8867513459481287;0.0;0.0;1.0;6.0;0.0;6.0;2.0;0.0;3.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
164.0;True;2.5967741935483866;1.0;12.0;1.0;2.582790950835269;0.0;0.0;1.0;1.0;0.0;3.0;57.0;0.0;62.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
3.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;2.0;0.0;2.0
9.0;False;3.0;3.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;1.0;0.0;1.0
6.0;False;2.5;1.75;4.0;1.0;2.1213203435596424;0.0;0.0;1.0;2.5;0.0;3.25;2.0;0.0;2.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8.0;True;3.0;1.5;6.0;1.0;2.6457513110645907;0.0;0.0;1.0;2.0;0.0;4.0;1.0;0.0;3.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0
34.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0
34.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;11.0;0.0;1.0
34.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0
34.0;True;1.8125;1.0;11.0;1.0;2.5617376914898995;0.0;0.0;1.0;1.0;0.0;1.0;11.0;0.0;16.0
34.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
65.0;False;23.5;12.25;46.0;1.0;31.819805153394643;0.0;0.0;1.0;23.5;0.0;34.75;2.0;0.0;2.0
10.0;False;4.5;2.75;8.0;1.0;4.949747468305833;0.0;0.0;1.0;4.5;0.0;6.25;2.0;0.0;2.0
34.0;True;7.25;1.75;24.0;1.0;11.176612486199325;0.0;0.0;1.0;2.0;0.0;7.5;2.0;0.0;4.0
23.0;False;5.25;2.5;12.0;1.0;4.7871355387816905;0.0;0.0;1.0;4.0;0.0;6.75;1.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;7.0;0.0;1.0
47.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0
47.0;False;5.111111111111111;1.0;23.0;1.0;7.1840873540841015;0.0;0.0;1.0;3.0;0.0;4.0;7.0;0.0;9.0
47.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0
47.0;False;5.222222222222221;1.0;24.0;1.0;7.4962953813496735;0.0;0.0;1.0;3.0;0.0;4.0;7.0;0.0;9.0
47.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;7.0;0.0;1.0
47.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0
47.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.0;False;4.333333333333333;2.5;8.0;1.0;3.511884584284246;0.0;0.0;1.0;4.0;0.0;6.0;2.0;0.0;3.0
9.0;False;4.0;2.5;7.0;1.0;4.242640687119285;0.0;0.0;1.0;4.0;0.0;5.5;2.0;0.0;2.0
10.0;False;4.5;2.75;8.0;1.0;4.949747468305833;0.0;0.0;1.0;4.5;0.0;6.25;2.0;0.0;2.0
74.0;True;6.2727272727272725;1.0;51.0;1.0;14.853221260662005;0.0;0.0;1.0;2.0;0.0;2.5;3.0;0.0;11.0
64.0;False;10.333333333333334;1.25;51.0;1.0;19.95661962023295;0.0;0.0;1.0;2.5;0.0;3.75;1.0;0.0;6.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30.0;False;6.5;1.0;22.0;1.0;10.3440804327886;0.0;0.0;1.0;1.5;0.0;7.0;2.0;0.0;4.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
22.0;False;1.9285714285714288;1.0;6.0;1.0;1.4917354742965403;0.0;0.0;1.0;1.0;0.0;2.0;9.0;0.0;14.0
7.0;False;1.5;1.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.5;3.0;0.0;4.0
21.0;True;2.0;1.5;4.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;4.0;0.0;7.0
24.0;False;1.875;1.0;4.0;1.0;1.2464234547582251;0.0;0.0;1.0;1.0;0.0;3.0;7.0;0.0;8.0
6.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;1.0;0.0;1.5;2.0;0.0;3.0
8.0;False;1.5;1.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.5;4.0;0.0;4.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0
16.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;14.0;0.0;2.0
35.0;True;2.176470588235294;1.0;6.0;1.0;1.667156790678634;0.0;0.0;1.0;1.0;0.0;3.0;14.0;0.0;17.0
39.0;True;3.1538461538461537;1.0;14.0;1.0;3.7382293902807753;0.0;0.0;1.0;1.0;0.0;3.0;13.0;0.0;13.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
4.0;False;4.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.0;False;1.75;1.0;4.0;1.0;1.5;0.0;0.0;1.0;1.0;0.0;1.75;4.0;0.0;4.0
45.0;False;5.857142857142858;1.0;14.0;1.0;5.429197958832454;0.0;0.0;1.0;5.0;0.0;9.5;1.0;0.0;7.0
8.0;False;3.5;2.25;6.0;1.0;3.5355339059327378;0.0;0.0;1.0;3.5;0.0;4.75;1.0;0.0;2.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0
9.0;False;4.5;2.75;8.0;1.0;4.949747468305833;0.0;0.0;1.0;4.5;0.0;6.25;2.0;0.0;2.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
7.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0
4.0;False;4.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;1.0;0.0;1.5;1.0;0.0;3.0
35.0;False;2.6153846153846154;2.0;4.0;1.0;1.1208970766356101;0.0;0.0;1.0;3.0;0.0;3.0;10.0;0.0;13.0
44.0;True;4.1;1.0;25.0;1.0;7.400450436741448;0.0;0.0;1.0;1.5;0.0;3.0;6.0;0.0;10.0
20.0;False;1.4285714285714286;1.0;2.0;1.0;0.5345224838248488;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;7.0
10.0;False;1.6;1.0;3.0;1.0;0.8944271909999159;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;5.0
6.0;False;2.5;1.75;4.0;1.0;2.1213203435596424;0.0;0.0;1.0;2.5;0.0;3.25;2.0;0.0;2.0
0.0;False;1.8333333333333333;1.0;4.0;1.0;1.329160135825126;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;6.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169.0;False;6.461538461538463;1.0;37.0;1.0;9.25734635510963;0.0;0.0;1.0;2.5;0.0;8.0;12.0;0.0;26.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101.0;False;4.0;1.0;18.0;1.0;4.50514109615851;0.0;0.0;1.0;3.0;0.0;4.25;2.0;0.0;28.0
20.0;False;17.0;17.0;17.0;17.0;0.0;0.0;0.0;1.0;17.0;0.0;17.0;1.0;0.0;1.0
53.0;False;5.888888888888888;1.0;13.0;1.0;4.781329429260349;0.0;0.0;1.0;4.0;0.0;11.0;3.0;0.0;9.0
132.0;False;10.153846153846152;2.0;49.0;1.0;13.813315760804587;0.0;0.0;1.0;5.0;0.0;9.0;3.0;0.0;13.0
208.0;False;10.947368421052632;2.5;31.0;1.0;8.521043781984865;0.0;0.0;1.0;10.0;0.0;16.5;3.0;0.0;19.0
142.0;False;9.466666666666667;2.0;28.0;1.0;9.085834081270743;0.0;0.0;1.0;7.0;0.0;16.5;3.0;0.0;15.0
221.0;False;13.8125;2.0;78.0;1.0;19.634047808165626;0.0;0.0;1.0;7.5;0.0;18.25;3.0;0.0;16.0
115.0;False;11.5;1.25;47.0;1.0;14.623041179362565;0.0;0.0;1.0;5.5;0.0;17.25;3.0;0.0;10.0
173.0;False;9.611111111111109;2.5;33.0;1.0;8.997639487102674;0.0;0.0;1.0;7.5;0.0;12.5;3.0;0.0;18.0
166.0;False;11.857142857142858;2.0;44.0;1.0;14.675238920121107;0.0;0.0;1.0;6.0;0.0;14.5;3.0;0.0;14.0
46.0;False;5.75;1.0;13.0;1.0;4.978525312350464;0.0;0.0;1.0;4.5;0.0;9.75;3.0;0.0;8.0
143.0;False;9.533333333333333;2.0;52.0;1.0;12.988273099039693;0.0;0.0;1.0;6.0;0.0;9.5;3.0;0.0;15.0
157.0;False;11.214285714285712;2.0;44.0;1.0;14.61389523932391;0.0;0.0;1.0;5.0;0.0;12.0;3.0;0.0;14.0
142.0;False;9.466666666666667;2.0;44.0;1.0;11.005626266769626;0.0;0.0;1.0;9.0;0.0;12.0;3.0;0.0;15.0
100.0;False;7.142857142857142;2.5;22.0;1.0;6.4313791182480715;0.0;0.0;1.0;4.5;0.0;9.0;3.0;0.0;14.0
164.0;False;11.714285714285715;2.0;44.0;1.0;14.604680869389211;0.0;0.0;1.0;7.5;0.0;12.75;3.0;0.0;14.0
43.0;False;5.375;1.0;13.0;1.0;4.405759217854998;0.0;0.0;1.0;5.5;0.0;7.5;3.0;0.0;8.0
481.0;False;10.931818181818182;3.0;107.0;1.0;20.38056270450401;0.0;0.0;1.0;4.0;0.0;8.0;3.0;0.0;44.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
28.0;False;9.0;5.0;17.0;1.0;8.0;0.0;0.0;1.0;9.0;0.0;13.0;1.0;0.0;3.0
12.0;False;2.142857142857143;1.0;5.0;1.0;1.9518001458970664;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;7.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
20.0;False;9.5;8.75;11.0;8.0;2.1213203435596424;0.0;0.0;1.0;9.5;0.0;10.25;2.0;0.0;2.0
13.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
13.0;False;6.0;3.5;11.0;1.0;7.071067811865476;0.0;0.0;1.0;6.0;0.0;8.5;1.0;0.0;2.0
18.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
29.0;False;2.2222222222222223;1.0;4.0;1.0;1.301708279317776;0.0;0.0;1.0;2.0;0.0;3.0;6.0;0.0;9.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
4.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;2.0;0.0;2.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
28.0;False;2.7;2.0;5.0;1.0;1.1595018087284057;0.0;0.0;1.0;2.5;0.0;3.0;9.0;0.0;10.0
14.0;True;2.6;1.0;7.0;1.0;2.5099800796022267;0.0;0.0;1.0;2.0;0.0;2.0;4.0;0.0;5.0
15.0;False;1.5714285714285714;1.0;3.0;1.0;0.7867957924694432;0.0;0.0;1.0;1.0;0.0;2.0;4.0;0.0;7.0
5.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
7.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
3.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;2.0;0.0;2.0
37.0;False;9.25;1.0;34.0;1.0;16.5;0.0;0.0;1.0;1.0;0.0;9.25;3.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.0;False;2.0;1.0;5.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;3.0;0.0;4.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
10.0;False;1.6666666666666667;1.0;3.0;1.0;1.0327955589886446;0.0;0.0;1.0;1.0;0.0;2.5;6.0;0.0;6.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
5.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
4.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;2.0;0.0;2.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0
12.0;False;2.5;2.5;3.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;3.0;4.0;0.0;4.0
8.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.0;False;2.1333333333333333;1.0;7.0;1.0;1.8847761013926705;0.0;0.0;1.0;1.0;0.0;2.0;8.0;0.0;15.0
10.0;False;1.2857142857142858;1.0;2.0;1.0;0.4879500364742666;0.0;0.0;1.0;1.0;0.0;1.5;6.0;0.0;7.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0
9.0;False;1.5;1.0;3.0;1.0;0.8366600265340756;0.0;0.0;1.0;1.0;0.0;1.75;3.0;0.0;6.0
7.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
10.0;False;2.6666666666666665;2.0;4.0;1.0;1.5275252316519468;0.0;0.0;1.0;3.0;0.0;3.5;3.0;0.0;3.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
4.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;1.0;0.0;1.5;3.0;0.0;3.0
14.0;False;1.1428571428571428;1.0;2.0;1.0;0.3779644730092273;0.0;0.0;1.0;1.0;0.0;1.0;7.0;0.0;7.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
68.0;False;3.0;1.0;10.0;1.0;2.5437350953458417;0.0;0.0;1.0;2.0;0.0;3.0;18.0;0.0;18.0
19.0;False;1.9;1.0;4.0;1.0;1.100504934614612;0.0;0.0;1.0;1.5;0.0;2.75;7.0;0.0;10.0
49.0;False;5.0;2.0;17.0;2.0;5.120763831912406;0.0;0.0;1.0;2.0;0.0;6.75;9.0;0.0;10.0
29.0;False;1.7058823529411764;1.0;5.0;1.0;0.985184366143778;0.0;0.0;1.0;2.0;0.0;2.0;17.0;0.0;17.0
22.0;False;2.0;1.0;4.0;1.0;1.3228756555322954;0.0;0.0;1.0;1.0;0.0;3.0;9.0;0.0;9.0
9.0;False;1.4285714285714286;1.0;3.0;1.0;0.7867957924694431;0.0;0.0;1.0;1.0;0.0;1.5;3.0;0.0;7.0
9.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
9.0;False;2.333333333333333;2.0;3.0;1.0;1.1547005383792517;0.0;0.0;1.0;3.0;0.0;3.0;3.0;0.0;3.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0
9.0;False;3.6666666666666665;3.0;5.0;2.0;1.5275252316519463;0.0;0.0;1.0;4.0;0.0;4.5;2.0;0.0;3.0
16.0;False;2.0;1.0;5.0;1.0;1.224744871391589;0.0;0.0;1.0;2.0;0.0;2.0;8.0;0.0;9.0
6.0;False;1.2;1.0;2.0;1.0;0.4472135954999579;0.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;5.0
7.0;False;3.6666666666666665;1.0;9.0;1.0;4.618802153517007;0.0;0.0;1.0;1.0;0.0;5.0;1.0;0.0;3.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;False;2.0;1.0;5.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0
4.0;False;2.5;1.75;4.0;1.0;2.1213203435596424;0.0;0.0;1.0;2.5;0.0;3.25;2.0;0.0;2.0
6.0;False;1.5;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;1.5;0.0;2.0;4.0;0.0;4.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
3.0;False;3.0;3.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;1.0;0.0;1.0
8.0;False;7.0;7.0;7.0;7.0;0.0;0.0;0.0;1.0;7.0;0.0;7.0;1.0;0.0;1.0
8.0;False;1.2;1.0;2.0;1.0;0.4472135954999579;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;5.0
8.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
3.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;1.0
4.0;False;4.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;0.0;1.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
10.0;False;1.5;1.0;3.0;1.0;0.8366600265340756;0.0;0.0;1.0;1.0;0.0;1.75;6.0;0.0;6.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
5.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
5.0;False;2.5;1.75;4.0;1.0;2.1213203435596424;0.0;0.0;1.0;2.5;0.0;3.25;2.0;0.0;2.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
15.0;False;15.0;15.0;15.0;15.0;0.0;0.0;0.0;1.0;15.0;0.0;15.0;1.0;0.0;1.0
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;2.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0
13.0;True;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;3.0;0.0;2.0
13.0;True;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;3.0;0.0;2.0
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;2.0;1.5;3.0;1.0;1.4142135623730951;0.0;0.0;1.0;2.0;0.0;2.5;3.0;0.0;2.0
13.0;True;3.0;2.0;5.0;1.0;2.8284271247461903;0.0;0.0;1.0;3.0;0.0;4.0;3.0;0.0;2.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;2.0
13.0;True;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;1.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0
13.0;True;2.875;1.0;6.0;1.0;1.9594095320493148;0.0;0.0;1.0;2.5;0.0;4.25;3.0;0.0;8.0
