MethodLength_mean;AnonymousInnerClassLength_75%;Effort;AnonymousInnerClassLength_std;TotalNumberOfOperators;AnonymousInnerClassLength_count;AnonymousInnerClassLength_min;FileLength_std;TotalNumberOfOperands;Volume;MethodLength_25%;Vocabulary;MethodLength_max;FileLength_50%;NumberOfDistinctOperands;Bugged;FileLength_25%;FileLength_75%;AnonymousInnerClassLength_50%;NumberOfDistinctOperators;Difficulty;Length;FileLength_min;MethodLength_50%;MethodLength_min;MethodLength_count;MethodLength_75%;MethodLength_std;FileLength_count;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_max;FileLength_max;AnonymousInnerClassLength_25%;FileLength_mean
10.769230769230768;0.0;593815.0394608935;0.0;836.0;13.0;0.0;61.571721781000456;524.0;9737.42501801861;6.0;143.0;17.0;0.0;116.0;False;0.0;0.0;0.0;27.0;60.98275862068966;1360.0;0.0;10.0;5.0;13.0;15.0;4.7985040403901955;13.0;0.0;0.0;222.0;0.0;17.076923076923073
14.142857142857142;0.0;1034182.625389952;0.0;1183.0;14.0;0.0;83.92002996050124;708.0;13741.49334845406;8.0;154.0;56.0;0.0;127.0;False;0.0;0.0;0.0;27.0;75.25984251968505;1891.0;0.0;8.5;3.0;14.0;17.75;13.982720891031315;14.0;0.0;0.0;314.0;0.0;22.428571428571423
9.0;0.0;5181.6748309910445;0.0;55.0;1.0;0.0;0.0;35.0;465.2932501298082;9.0;36.0;9.0;41.0;22.0;False;41.0;41.0;0.0;14.0;11.136363636363637;90.0;41.0;9.0;9.0;1.0;9.0;0.0;1.0;0.0;0.0;41.0;0.0;41.0
36.0;0.0;336138.0901973937;0.0;660.0;3.0;0.0;91.7986928011505;399.0;7275.7162380388245;11.5;117.0;85.0;0.0;95.0;False;0.0;79.5;0.0;22.0;46.2;1059.0;0.0;12.0;11.0;3.0;48.5;42.43819034784589;3.0;0.0;0.0;159.0;0.0;53.0
4.368421052631579;0.0;84813.01948703363;0.0;330.0;19.0;0.0;39.91833769347775;205.0;3455.7959159709544;3.0;88.0;7.0;0.0;71.0;False;0.0;0.0;0.0;17.0;24.54225352112676;535.0;0.0;4.0;3.0;19.0;5.0;1.382852378872881;19.0;0.0;0.0;174.0;0.0;9.157894736842103
35.176470588235304;0.0;3460881.4445826407;0.0;2517.0;17.0;0.0;177.05100627652303;1633.0;35826.93006814328;15.0;397.0;127.0;0.0;355.0;False;0.0;0.0;0.0;42.0;96.6;4150.0;0.0;19.0;10.0;17.0;31.0;34.56738942652028;17.0;0.0;0.0;730.0;0.0;42.941176470588225
27.88888888888889;0.0;9503461.849562846;0.0;4092.0;45.0;0.0;223.6067977499789;2873.0;59715.452660890995;9.0;381.0;69.0;0.0;343.0;False;0.0;0.0;0.0;38.0;159.14577259475215;6965.0;0.0;27.0;3.0;45.0;41.0;19.593855973727887;45.0;0.0;0.0;1500.0;0.0;33.333333333333336
26.4;0.0;380841.78112188977;0.0;628.0;5.0;0.0;80.49844718999243;438.0;7795.533230333122;16.0;159.0;65.0;0.0;130.0;False;0.0;0.0;0.0;29.0;48.853846153846156;1066.0;0.0;18.0;14.0;5.0;19.0;21.66333307688362;5.0;0.0;0.0;180.0;0.0;36.0
21.30909090909091;0.0;9632043.026611105;0.0;4108.0;55.0;0.0;205.2264381338108;2542.0;57090.000629795686;10.0;384.0;92.0;0.0;339.0;True;0.0;0.0;0.0;45.0;168.71681415929203;6650.0;0.0;17.0;3.0;55.0;22.0;19.51340728763339;55.0;0.0;0.0;1522.0;0.0;27.67272727272727
30.0;0.0;231210.52759262032;0.0;440.0;3.0;0.0;99.30424630061563;283.0;5010.923095057967;26.5;122.0;37.0;0.0;92.0;False;0.0;86.0;0.0;30.0;46.14130434782609;723.0;0.0;32.0;21.0;3.0;34.5;8.18535277187245;3.0;0.0;0.0;172.0;0.0;57.33333333333334
4.28125;0.0;708915.7505654498;0.0;915.0;32.0;0.0;54.6239988466608;615.0;11450.238139214309;3.0;179.0;25.0;0.0;149.0;False;0.0;0.0;0.0;30.0;61.91275167785236;1530.0;0.0;3.0;3.0;32.0;3.0;4.488223838647807;32.0;0.0;0.0;309.0;0.0;9.65625
30.08;0.0;5129755.0935987085;0.0;2788.0;25.0;0.0;182.8;1940.0;38928.553831719866;15.0;301.0;65.0;0.0;265.0;True;0.0;0.0;0.0;36.0;131.7735849056604;4728.0;0.0;33.0;3.0;25.0;38.0;19.056757331718323;25.0;0.0;0.0;914.0;0.0;36.56
18.875;0.0;326094.3551004045;0.0;545.0;8.0;0.0;85.55992052357226;393.0;6638.05303003368;11.25;135.0;39.0;0.0;108.0;False;0.0;0.0;0.0;27.0;49.125;938.0;0.0;17.5;3.0;8.0;26.25;13.021273802073722;8.0;0.0;0.0;242.0;0.0;30.25
8.419354838709678;0.0;917098.908048776;0.0;983.0;31.0;0.0;85.31251846271806;588.0;11718.767072879196;3.0;176.0;31.0;0.0;139.0;False;0.0;0.0;0.0;37.0;78.25899280575541;1571.0;0.0;3.0;3.0;31.0;10.5;7.894192775065255;31.0;0.0;0.0;475.0;0.0;15.32258064516129
15.294117647058822;0.0;862994.4667110185;0.0;980.0;17.0;0.0;98.95453501482383;645.0;12385.834206616611;9.0;197.0;59.0;0.0;162.0;False;0.0;0.0;0.0;35.0;69.67592592592592;1625.0;0.0;11.0;3.0;17.0;13.0;14.390816107340616;17.0;0.0;0.0;408.0;0.0;24.0
5.0;0.0;749525.0630716308;0.0;856.0;2.0;0.0;0.0;562.0;10986.937460717854;4.0;215.0;7.0;0.0;173.0;False;0.0;0.0;0.0;42.0;68.21965317919076;1418.0;0.0;5.0;3.0;2.0;6.0;2.8284271247461903;2.0;0.0;0.0;0.0;0.0;0.0
18.0;0.0;749525.0630716308;3.752776749732568;856.0;12.0;0.0;104.50039872332226;562.0;10986.937460717854;3.0;215.0;61.0;0.0;173.0;False;0.0;0.0;0.0;42.0;68.21965317919076;1418.0;0.0;8.0;3.0;12.0;23.0;21.746473068272266;12.0;1.0833333333333333;13.0;362.0;0.0;30.16666666666667
17.204819277108435;0.0;31396332.34675321;0.543305367994433;9783.0;166.0;0.0;293.3848987169938;6192.0;155940.78093830054;4.0;868.0;277.0;0.0;815.0;True;0.0;0.0;0.0;53.0;201.3349693251534;15975.0;0.0;10.0;3.0;166.0;16.75;27.60929094219512;166.0;0.042168674698795185;7.0;3780.0;0.0;22.7710843373494
13.153846153846152;0.0;608907.8774349899;0.0;775.0;13.0;0.0;81.81827894322129;540.0;9883.145287343516;6.0;183.0;55.0;0.0;149.0;False;0.0;0.0;0.0;34.0;61.61073825503356;1315.0;0.0;6.0;5.0;13.0;10.0;14.616464197644571;13.0;0.0;0.0;295.0;0.0;22.69230769230769
3.3809523809523814;0.0;98695.83410801654;0.0;303.0;21.0;0.0;38.18813079129867;190.0;3116.710550779469;3.0;80.0;7.0;0.0;60.0;False;0.0;0.0;0.0;20.0;31.66666666666667;493.0;0.0;3.0;3.0;21.0;3.0;1.2031704150364766;21.0;0.0;0.0;175.0;0.0;8.333333333333334
0.0;0.0;4217.247877477173;0.0;43.0;1.0;0.0;0.0;43.0;457.6858161603132;0.0;40.0;0.0;36.0;28.0;False;36.0;36.0;0.0;12.0;9.214285714285714;86.0;36.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;36.0;0.0;36.0
6.0;0.0;7535.850182360507;0.0;62.0;1.0;0.0;0.0;56.0;627.9875151967087;6.0;40.0;6.0;51.0;28.0;False;51.0;51.0;0.0;12.0;12.0;118.0;51.0;6.0;6.0;1.0;6.0;0.0;1.0;0.0;0.0;51.0;0.0;51.0
43.769230769230774;0.0;2571119.9564855983;0.0;2100.0;13.0;0.0;208.28992368257354;1335.0;29029.91016914405;20.0;350.0;122.0;0.0;309.0;True;0.0;0.0;0.0;41.0;88.56796116504854;3435.0;0.0;38.0;11.0;13.0;59.0;30.430669414681645;13.0;0.0;0.0;751.0;0.0;57.769230769230774
17.444444444444443;0.0;2011803.0240616663;0.0;1778.0;27.0;0.0;130.48116083685542;993.0;21451.605019317576;10.0;214.0;36.0;0.0;180.0;False;0.0;0.0;0.0;34.0;93.78333333333332;2771.0;0.0;15.0;6.0;27.0;23.0;8.72808611205728;27.0;0.0;0.0;678.0;0.0;25.11111111111111
36.5;0.0;84350.66270669519;0.0;218.0;2.0;0.0;98.99494936611666;148.0;2279.747640721492;35.75;75.0;38.0;70.0;50.0;False;35.0;105.0;0.0;25.0;37.0;366.0;0.0;36.5;35.0;2.0;37.25;2.1213203435596424;2.0;0.0;0.0;140.0;0.0;70.0
44.33333333333334;0.0;298733.0533747299;0.0;494.0;3.0;0.0;125.28500841414879;345.0;6007.132051557069;35.0;143.0;63.0;0.0;111.0;False;0.0;108.5;0.0;32.0;49.729729729729726;839.0;0.0;43.0;27.0;3.0;53.0;18.036999011291574;3.0;0.0;0.0;217.0;0.0;72.33333333333333
3.58;0.0;1174202.2827605486;0.0;1139.0;50.0;0.0;52.75016587651647;780.0;14251.002064273325;3.0;172.0;15.0;0.0;142.0;True;0.0;0.0;0.0;30.0;82.39436619718309;1919.0;0.0;3.0;3.0;50.0;3.0;2.2954257975017915;50.0;0.0;0.0;373.0;0.0;7.46
6.0;0.0;5428.234866530799;0.0;47.0;1.0;0.0;0.0;40.0;474.9705508214449;6.0;44.0;6.0;40.0;28.0;False;40.0;40.0;0.0;16.0;11.428571428571427;87.0;40.0;6.0;6.0;1.0;6.0;0.0;1.0;0.0;0.0;40.0;0.0;40.0
29.0;0.0;53386.339103615115;0.0;175.0;1.0;0.0;0.0;122.0;1826.4748944928906;29.0;71.0;29.0;82.0;48.0;False;82.0;82.0;0.0;23.0;29.22916666666667;297.0;82.0;29.0;29.0;1.0;29.0;0.0;1.0;0.0;0.0;82.0;0.0;82.0
33.0;0.0;32182.77723184516;0.0;128.0;1.0;0.0;0.0;105.0;1387.3277403201419;33.0;62.0;33.0;77.0;43.0;False;77.0;77.0;0.0;19.0;23.19767441860465;233.0;77.0;33.0;33.0;1.0;33.0;0.0;1.0;0.0;0.0;77.0;0.0;77.0
27.0;0.0;26654.84381268344;0.0;110.0;1.0;0.0;0.0;95.0;1210.9125720997465;27.0;60.0;27.0;76.0;41.0;False;76.0;76.0;0.0;19.0;22.01219512195122;205.0;76.0;27.0;27.0;1.0;27.0;0.0;1.0;0.0;0.0;76.0;0.0;76.0
25.0;0.0;31587.37641687561;0.0;148.0;1.0;0.0;0.0;124.0;1655.7898928200925;25.0;68.0;25.0;83.0;52.0;True;83.0;83.0;0.0;16.0;19.076923076923077;272.0;83.0;25.0;25.0;1.0;25.0;0.0;1.0;0.0;0.0;83.0;0.0;83.0
10.0;0.0;50934.34082805339;0.0;155.0;3.0;0.0;50.229473419497445;122.0;1789.2625583625315;3.0;88.0;24.0;0.0;60.0;True;0.0;43.5;0.0;28.0;28.466666666666665;277.0;0.0;3.0;3.0;3.0;13.5;12.124355652982139;3.0;0.0;0.0;87.0;0.0;29.0
19.181818181818183;0.0;723493.0074841741;0.0;969.0;11.0;0.0;94.97607354199556;621.0;12382.765069432375;3.0;221.0;132.0;0.0;186.0;True;0.0;0.0;0.0;35.0;58.42741935483871;1590.0;0.0;3.0;3.0;11.0;16.0;37.9758296336451;11.0;0.0;0.0;315.0;0.0;28.63636363636364
16.0;0.0;16066.220773899353;0.0;98.0;1.0;0.0;0.0;90.0;1096.5833226629716;16.0;57.0;16.0;68.0;43.0;True;68.0;68.0;0.0;14.0;14.651162790697676;188.0;68.0;16.0;16.0;1.0;16.0;0.0;1.0;0.0;0.0;68.0;0.0;68.0
64.0;0.0;160643.8288118807;0.0;327.0;1.0;0.0;0.0;240.0;3929.728070398157;64.0;122.0;64.0;126.0;91.0;False;126.0;126.0;0.0;31.0;40.87912087912088;567.0;126.0;64.0;64.0;1.0;64.0;0.0;1.0;0.0;0.0;126.0;0.0;126.0
11.31578947368421;0.0;844107.0641262797;0.0;922.0;19.0;0.0;78.23076524986156;615.0;11824.889453676466;3.0;207.0;109.0;0.0;168.0;True;0.0;0.0;0.0;39.0;71.38392857142857;1537.0;0.0;3.0;3.0;19.0;7.5;24.34486628880683;19.0;0.0;0.0;341.0;0.0;17.94736842105263
52.0;0.0;95997.81357168176;0.0;253.0;1.0;0.0;0.0;227.0;3229.4018181903352;52.0;106.0;52.0;135.0;84.0;True;135.0;135.0;0.0;22.0;29.72619047619048;480.0;135.0;52.0;52.0;1.0;52.0;0.0;1.0;0.0;0.0;135.0;0.0;135.0
46.33333333333334;0.0;315945.0022978533;0.0;543.0;3.0;0.0;129.9038105676658;413.0;7016.896602757702;3.0;162.0;133.0;0.0;133.0;True;0.0;112.5;0.0;29.0;45.026315789473685;956.0;0.0;3.0;3.0;3.0;68.0;75.05553499465135;3.0;0.0;0.0;225.0;0.0;75.0
27.0;0.0;53386.339103615115;0.0;175.0;1.0;0.0;0.0;122.0;1826.4748944928906;27.0;71.0;27.0;80.0;48.0;False;80.0;80.0;0.0;23.0;29.22916666666667;297.0;80.0;27.0;27.0;1.0;27.0;0.0;1.0;0.0;0.0;80.0;0.0;80.0
13.0;0.0;7680.396643994183;0.0;62.0;1.0;0.0;0.0;61.0;671.5100890923876;13.0;44.0;13.0;59.0;32.0;False;59.0;59.0;0.0;12.0;11.4375;123.0;59.0;13.0;13.0;1.0;13.0;0.0;1.0;0.0;0.0;59.0;0.0;59.0
15.0;0.0;15994.172049880552;0.0;84.0;1.0;0.0;0.0;78.0;956.91627648858;15.0;60.0;15.0;63.0;42.0;False;63.0;63.0;0.0;18.0;16.714285714285715;162.0;63.0;15.0;15.0;1.0;15.0;0.0;1.0;0.0;0.0;63.0;0.0;63.0
20.0;0.0;17256.521739130436;0.0;91.0;1.0;0.0;0.0;84.0;1050.0;20.0;64.0;20.0;66.0;46.0;True;66.0;66.0;0.0;18.0;16.434782608695652;175.0;66.0;20.0;20.0;1.0;20.0;0.0;1.0;0.0;0.0;66.0;0.0;66.0
16.333333333333332;0.0;35525.32436621303;0.0;137.0;3.0;0.0;58.31237718815221;115.0;1544.5793202701318;3.0;70.0;43.0;0.0;50.0;False;0.0;50.5;0.0;20.0;23.0;252.0;0.0;3.0;3.0;3.0;23.0;23.094010767585033;3.0;0.0;0.0;101.0;0.0;33.666666666666664
11.0;0.0;8074.281954996723;0.0;62.0;1.0;0.0;0.0;62.0;672.8568295830602;11.0;43.0;11.0;56.0;31.0;False;56.0;56.0;0.0;12.0;12.0;124.0;56.0;11.0;11.0;1.0;11.0;0.0;1.0;0.0;0.0;56.0;0.0;56.0
12.0;0.0;9309.972918345004;0.0;70.0;1.0;0.0;0.0;66.0;759.5549000980774;12.0;48.0;12.0;59.0;35.0;False;59.0;59.0;0.0;13.0;12.257142857142858;136.0;59.0;12.0;12.0;1.0;12.0;0.0;1.0;0.0;0.0;59.0;0.0;59.0
12.0;0.0;9099.573087362714;0.0;70.0;1.0;0.0;0.0;66.0;763.6005387996685;12.0;49.0;12.0;58.0;36.0;False;58.0;58.0;0.0;13.0;11.916666666666664;136.0;58.0;12.0;12.0;1.0;12.0;0.0;1.0;0.0;0.0;58.0;0.0;58.0
25.0;0.0;37762.99191346759;0.0;164.0;1.0;0.0;0.0;153.0;1974.535524887194;25.0;75.0;25.0;92.0;60.0;True;92.0;92.0;0.0;15.0;19.125;317.0;92.0;25.0;25.0;1.0;25.0;0.0;1.0;0.0;0.0;92.0;0.0;92.0
30.875;0.0;798398.2596307069;0.0;1057.0;8.0;0.0;123.74368670764582;683.0;13683.683891698447;8.25;233.0;112.0;0.0;199.0;True;0.0;0.0;0.0;34.0;58.346733668341706;1740.0;0.0;19.0;3.0;8.0;31.75;37.13080161498576;8.0;0.0;0.0;350.0;0.0;43.75
49.0;0.0;40692.16246793417;0.0;156.0;1.0;0.0;0.0;112.0;1674.4445736028808;49.0;76.0;49.0;101.0;53.0;False;101.0;101.0;0.0;23.0;24.301886792452827;268.0;101.0;49.0;49.0;1.0;49.0;0.0;1.0;0.0;0.0;101.0;0.0;101.0
9.0;0.0;3901.7758047425496;0.0;48.0;1.0;0.0;0.0;40.0;471.46457640639136;9.0;41.0;9.0;46.0;29.0;False;46.0;46.0;0.0;12.0;8.275862068965518;88.0;46.0;9.0;9.0;1.0;9.0;0.0;1.0;0.0;0.0;46.0;0.0;46.0
9.64516129032258;0.0;1295399.1764138131;0.0;1322.0;31.0;0.0;90.34146691946778;887.0;18036.2794010266;3.0;287.0;61.0;0.0;247.0;True;0.0;0.0;0.0;40.0;71.82186234817814;2209.0;0.0;3.0;0.0;31.0;12.0;13.87695544682328;31.0;0.0;0.0;503.0;0.0;16.225806451612904
19.33333333333333;0.0;207890.7376876487;0.0;417.0;3.0;0.0;80.25168741735797;314.0;5149.4521012510295;11.5;132.0;35.0;0.0;105.0;True;0.0;69.5;0.0;27.0;40.37142857142858;731.0;0.0;21.0;2.0;3.0;28.0;16.563010998406458;3.0;0.0;0.0;139.0;0.0;46.33333333333334
0.0;0.0;2715.1255781768;0.0;33.0;2.0;0.0;26.162950903902264;36.0;335.2006886638025;0.0;29.0;0.0;18.5;20.0;False;9.25;27.75;0.0;9.0;8.1;69.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;37.0;0.0;18.5
0.0;0.0;1330.4354746794418;0.0;23.0;0.0;0.0;0.0;18.0;197.1015518043617;0.0;28.0;0.0;0.0;16.0;False;0.0;0.0;0.0;12.0;6.75;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11.0;0.0;43335.988088914266;0.0;158.0;3.0;0.0;54.27092530382482;113.0;1718.0993507817334;6.5;81.0;20.0;0.0;56.0;False;0.0;47.0;0.0;25.0;25.223214285714285;271.0;0.0;10.0;3.0;3.0;15.0;8.54400374531753;3.0;0.0;0.0;94.0;0.0;31.33333333333333
105.33333333333331;0.0;730973.3158652333;0.0;910.0;3.0;0.0;224.0119044455748;591.0;11208.87593067458;6.5;177.0;303.0;0.0;145.0;False;0.0;194.0;0.0;32.0;65.21379310344828;1501.0;0.0;10.0;3.0;3.0;156.5;171.22013121515045;3.0;0.0;0.0;388.0;0.0;129.33333333333334
20.6;0.0;398259.82466493506;0.0;595.0;5.0;0.0;84.52336954949205;410.0;7437.8838334635975;3.0;169.0;43.0;0.0;134.0;True;0.0;0.0;0.0;35.0;53.54477611940298;1005.0;0.0;21.0;3.0;5.0;33.0;17.854971296532515;5.0;0.0;0.0;189.0;0.0;37.8
0.0;0.0;5290.687621081111;0.0;46.0;2.0;0.0;35.355339059327385;52.0;517.9694174485004;0.0;39.0;0.0;25.0;28.0;False;12.5;37.5;0.0;11.0;10.214285714285714;98.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;50.0;0.0;25.0
0.0;0.0;3255.0;0.0;35.0;0.0;0.0;0.0;27.0;310.0;0.0;32.0;0.0;0.0;18.0;False;0.0;0.0;0.0;14.0;10.5;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35.941176470588225;0.0;3564071.862182688;0.0;3015.0;17.0;0.0;191.36060815366676;1450.0;38040.17586894495;3.0;367.0;236.0;0.0;325.0;False;0.0;0.0;0.0;42.0;93.69230769230772;4465.0;0.0;15.0;3.0;17.0;33.0;58.48554371406161;17.0;0.0;0.0;789.0;0.0;46.411764705882355
0.0;0.0;10673.731860670987;0.0;76.0;5.0;0.0;24.59674775249769;85.0;913.2604800574107;0.0;51.0;0.0;0.0;40.0;False;0.0;0.0;0.0;11.0;11.6875;161.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;55.0;0.0;11.0
0.0;0.0;1749.6216902751935;0.0;29.0;0.0;0.0;0.0;24.0;243.00301253822133;0.0;24.0;0.0;0.0;15.0;False;0.0;0.0;0.0;9.0;7.2;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23.33333333333333;0.0;1902052.4620988432;0.0;1589.0;15.0;0.0;130.1322404325692;1041.0;22003.427423466495;3.0;330.0;90.0;0.0;283.0;True;0.0;0.0;0.0;47.0;86.44346289752649;2630.0;0.0;16.0;3.0;15.0;24.5;28.065399813055702;15.0;0.0;0.0;504.0;0.0;33.6
3.0;0.0;17108.36161980515;0.0;93.0;2.0;0.0;45.254833995939045;58.0;819.3659779600168;3.0;43.0;3.0;32.0;25.0;False;16.0;48.0;0.0;18.0;20.88;151.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;64.0;0.0;32.0
10.0;0.0;95966.03999023947;0.0;241.0;3.0;0.0;62.353829072479584;215.0;3002.742900328847;4.5;96.0;21.0;0.0;74.0;True;0.0;54.0;0.0;22.0;31.959459459459467;456.0;0.0;7.0;2.0;3.0;14.0;9.848857801796104;3.0;0.0;0.0;108.0;0.0;36.0
26.0;0.0;320238.15448662377;0.0;529.0;5.0;0.0;107.33126291998992;395.0;6915.045778192173;14.0;179.0;43.0;0.0;145.0;False;0.0;0.0;0.0;34.0;46.31034482758621;924.0;0.0;30.0;9.0;5.0;34.0;14.159802258506296;5.0;0.0;0.0;240.0;0.0;48.0
13.0;0.0;446067.6099172073;0.0;643.0;12.0;0.0;73.3234841870825;458.0;7791.573972352966;3.0;135.0;46.0;0.0;108.0;False;0.0;0.0;0.0;27.0;57.25;1101.0;0.0;3.0;3.0;12.0;24.25;14.219065306194294;12.0;0.0;0.0;254.0;0.0;21.166666666666668
9.454545454545457;0.0;230661.1997610023;0.0;489.0;11.0;0.0;53.66901933484192;303.0;5295.708417529109;3.0;103.0;40.0;0.0;80.0;False;0.0;0.0;0.0;23.0;43.55625;792.0;0.0;8.0;3.0;11.0;10.0;10.708535253372764;11.0;0.0;0.0;178.0;0.0;16.181818181818183
15.666666666666664;0.0;114414.95475347553;0.0;335.0;6.0;0.0;62.053740150507174;174.0;3381.7228005953352;8.25;100.0;27.0;0.0;72.0;False;0.0;0.0;0.0;28.0;33.833333333333336;509.0;0.0;13.5;7.0;6.0;23.25;8.93681524183345;6.0;0.0;0.0;152.0;0.0;25.33333333333333
37.2;0.0;4451789.87118682;0.0;2819.0;20.0;0.0;222.93597735672904;1802.0;39757.35734018119;9.75;389.0;176.0;0.0;346.0;False;0.0;0.0;0.0;43.0;111.97398843930635;4621.0;0.0;18.5;3.0;20.0;44.0;45.271810678448276;20.0;0.0;0.0;997.0;0.0;49.85
3.0;0.0;8480.650861724833;0.0;57.0;3.0;0.0;17.320508075688775;44.0;530.0406788578019;3.0;38.0;3.0;0.0;22.0;False;0.0;15.0;0.0;16.0;16.0;101.0;0.0;3.0;3.0;3.0;3.0;0.0;3.0;0.0;0.0;30.0;0.0;10.0
0.0;0.0;834.5403103279648;0.0;18.0;1.0;0.0;0.0;20.0;166.9080620655929;0.0;21.0;0.0;31.0;14.0;False;31.0;31.0;0.0;7.0;5.0;38.0;31.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;31.0;0.0;31.0
8.5;0.0;66593.69890994456;0.0;198.0;4.0;0.0;44.5;159.0;2345.438452174149;3.0;95.0;25.0;0.0;70.0;False;0.0;22.25;0.0;25.0;28.392857142857146;357.0;0.0;3.0;3.0;4.0;8.5;11.0;4.0;0.0;0.0;89.0;0.0;22.25
46.0;0.0;607515.5104887366;0.0;798.0;4.0;0.0;139.5;598.0;10816.477218026886;16.25;215.0;109.0;0.0;181.0;False;0.0;69.75;0.0;34.0;56.165745856353595;1396.0;0.0;30.5;14.0;4.0;60.25;44.113490000225546;4.0;0.0;0.0;279.0;0.0;69.75
8.25;0.0;190348.27483330265;0.0;364.0;8.0;0.0;57.27564927611035;252.0;4239.708118406895;3.0;118.0;23.0;0.0;87.0;False;0.0;0.0;0.0;31.0;44.89655172413793;616.0;0.0;7.0;3.0;8.0;8.5;6.8400083542137775;8.0;0.0;0.0;162.0;0.0;20.25
8.0;0.0;89890.78045801012;0.0;221.0;3.0;0.0;60.62177826491071;151.0;2420.899606153915;3.0;91.0;18.0;0.0;61.0;False;0.0;52.5;0.0;30.0;37.13114754098361;372.0;0.0;3.0;3.0;3.0;10.5;8.660254037844387;3.0;0.0;0.0;105.0;0.0;35.0
0.0;0.0;1753.419453150484;0.0;27.0;1.0;0.0;0.0;28.0;264.4045207131682;0.0;28.0;0.0;34.0;19.0;False;34.0;34.0;0.0;9.0;6.63157894736842;55.0;34.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;34.0;0.0;34.0
0.0;0.0;1661.3395518919074;0.0;29.0;0.0;0.0;0.0;24.0;246.12437805806042;0.0;25.0;0.0;0.0;16.0;False;0.0;0.0;0.0;9.0;6.75;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.0;0.0;10713.887897633906;0.0;58.0;1.0;0.0;0.0;49.0;603.8926123058955;10.0;50.0;10.0;56.0;29.0;False;56.0;56.0;0.0;21.0;17.741379310344826;107.0;56.0;10.0;10.0;1.0;10.0;0.0;1.0;0.0;0.0;56.0;0.0;56.0
26.0;0.0;235947.4688575779;0.0;391.0;4.0;0.0;92.5;311.0;4822.99603314755;8.25;117.0;80.0;0.0;89.0;True;0.0;46.25;0.0;28.0;48.921348314606746;702.0;0.0;10.5;3.0;4.0;28.25;36.17549815367671;4.0;0.0;0.0;185.0;0.0;46.25
43.714285714285715;0.0;953554.0365302076;0.0;1024.0;7.0;0.0;161.01286550193086;680.0;13303.732787186154;10.5;224.0;187.0;0.0;185.0;True;0.0;0.0;0.0;39.0;71.67567567567569;1704.0;0.0;17.0;3.0;7.0;39.0;65.18106648844761;7.0;0.0;0.0;426.0;0.0;60.85714285714285
46.0;0.0;42392.344222417785;0.0;180.0;1.0;0.0;0.0;116.0;1860.4790567832251;46.0;78.0;46.0;86.0;56.0;False;86.0;86.0;0.0;22.0;22.785714285714285;296.0;86.0;46.0;46.0;1.0;46.0;0.0;1.0;0.0;0.0;86.0;0.0;86.0
48.0;0.0;47900.439237793114;0.0;190.0;1.0;0.0;0.0;125.0;1985.6909356757874;48.0;79.0;48.0;90.0;57.0;False;90.0;90.0;0.0;22.0;24.12280701754386;315.0;90.0;48.0;48.0;1.0;48.0;0.0;1.0;0.0;0.0;90.0;0.0;90.0
0.0;0.0;1486.033980727912;0.0;28.0;0.0;0.0;0.0;20.0;222.9050971091868;0.0;25.0;0.0;0.0;15.0;False;0.0;0.0;0.0;10.0;6.666666666666668;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45.0;0.0;83939.1113268653;0.0;232.0;1.0;0.0;0.0;194.0;2848.449224580051;45.0;103.0;45.0;110.0;79.0;True;110.0;110.0;0.0;24.0;29.468354430379748;426.0;110.0;45.0;45.0;1.0;45.0;0.0;1.0;0.0;0.0;110.0;0.0;110.0
29.57142857142857;0.0;1973024.838300187;0.0;1698.0;14.0;0.0;152.07164664816946;1139.0;23248.525195995917;16.25;293.0;72.0;0.0;255.0;True;0.0;0.0;0.0;38.0;84.86666666666666;2837.0;0.0;28.0;3.0;14.0;38.75;19.630095754750137;14.0;0.0;0.0;569.0;0.0;40.642857142857146
3.0;0.0;1393.1568569324177;0.0;25.0;1.0;0.0;0.0;20.0;208.9735285398626;3.0;25.0;3.0;35.0;15.0;False;35.0;35.0;0.0;10.0;6.666666666666668;45.0;35.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;35.0;0.0;35.0
3.0;0.0;1394.2405456016131;0.0;26.0;1.0;0.0;0.0;15.0;199.1772208002305;3.0;29.0;3.0;32.0;15.0;False;32.0;32.0;0.0;14.0;7.0;41.0;32.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;32.0;0.0;32.0
