IsConstructor_count;NumberOfUniqueWords_mean;NumberOfMathOperations_75%;NumberOfModifiers_min;LOCMethod_CK_mean;NumberOfModifiers_count;NumberOfStringLiterals_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;LOCMethod_CK_25%;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLoops_count;NumberOfLogStatements_max;Returns_50%;NumberOfStringLiterals_50%;NumberOfLoops_max;CBO_50%;NumberOfNumbers_75%;LOCMethod_CK_max;NumberOfAssignments_50%;NumberOfParameters_CK_count;NumberOfUniqueWords_count;LOCMethod_CK_std;NumberOfComparisons_25%;NumberOfNumbers_mean;WMC_CK_min;NumberOfMathOperations_50%;CBO_max;NumberOfNumbers_std;NumberOfParenthesizedExps_max;NumberOfAnonymousClasses_count;IsConstructor_unique;NumberOfTryCatch_75%;NumberOfLambdas_75%;NumberOfInnerClasses_count;RFC_min;LOCMethod_CK_count;NumberOfParenthesizedExps_50%;NumberOfNumbers_max;NumberOfTryCatch_mean;NumberOfAssignments_std;NumberOfVariables_50%;LOCMethod_CK_min;NumberOfLoops_50%;NumberOfComparisons_50%;RFC_mean;NumberOfVariables_std;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfModifiers_50%;NumberOfMathOperations_mean;CBO_min;CBO_count;WMC_CK_50%;NumberOfStringLiterals_std;CBO_mean;NumberOfInnerClasses_25%;MaxNumberOfNestedBlocks_mean;NumberOfLoops_std;NumberOfUniqueWords_min;NumberOfParenthesizedExps_75%;NumberOfMathOperations_25%;WMC_CK_25%;NumberOfMathOperations_std;NumberOfInnerClasses_50%;NumberOfVariables_mean;NumberOfComparisons_max;NumberOfLambdas_mean;NumberOfTryCatch_max;NumberOfNumbers_count;NumberOfParenthesizedExps_count;NumberOfMathOperations_min;IsConstructor_top;NumberOfModifiers_75%;NumberOfNumbers_25%;Returns_std;MaxNumberOfNestedBlocks_75%;NumberOfComparisons_75%;NumberOfTryCatch_25%;NumberOfAssignments_count;NumberOfLogStatements_std;NumberOfAssignments_mean;Returns_max;NumberOfStringLiterals_mean;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_50%;NumberOfUniqueWords_std;NumberOfParameters_CK_mean;NumberOfModifiers_25%;NumberOfAssignments_max;WMC_CK_max;NumberOfLogStatements_75%;NumberOfAssignments_25%;NumberOfLambdas_50%;RFC_max;NumberOfNumbers_min;NumberOfAssignments_min;NumberOfVariables_count;NumberOfLoops_min;NumberOfInnerClasses_min;NumberOfVariables_75%;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_count;Returns_25%;NumberOfLambdas_min;NumberOfParameters_CK_min;RFC_50%;WMC_CK_75%;Returns_min;MaxNumberOfNestedBlocks_50%;NumberOfLoops_75%;Returns_count;NumberOfVariables_min;NumberOfParenthesizedExps_std;RFC_count;NumberOfComparisons_min;MaxNumberOfNestedBlocks_std;NumberOfLogStatements_min;NumberOfAnonymousClasses_max;WMC_CK_count;NumberOfLogStatements_mean;Returns_75%;NumberOfLambdas_max;NumberOfUniqueWords_max;NumberOfTryCatch_min;RFC_std;NumberOfLambdas_count;Returns_mean;NumberOfUniqueWords_25%;NumberOfModifiers_max;RFC_75%;WMC_CK_std;NumberOfVariables_25%;NumberOfAnonymousClasses_mean;NumberOfTryCatch_50%;CBO_25%;NumberOfLoops_mean;RFC_25%;NumberOfParameters_CK_25%;NumberOfComparisons_std;NumberOfParenthesizedExps_mean;NumberOfStringLiterals_min;MaxNumberOfNestedBlocks_25%;NumberOfStringLiterals_25%;NumberOfParameters_CK_75%;NumberOfTryCatch_std;LOCMethod_CK_75%;NumberOfInnerClasses_mean;NumberOfModifiers_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_50%;NumberOfLogStatements_count;NumberOfAnonymousClasses_50%;NumberOfAnonymousClasses_75%;NumberOfComparisons_mean;NumberOfParenthesizedExps_min;NumberOfStringLiterals_count;NumberOfLogStatements_25%;Bugged;NumberOfLoops_25%;CBO_std;NumberOfLambdas_25%;NumberOfComparisons_count;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_count;IsConstructor_freq;NumberOfMathOperations_max;NumberOfUniqueWords_50%;NumberOfUniqueWords_75%;NumberOfNumbers_50%;NumberOfAnonymousClasses_25%;NumberOfVariables_max;NumberOfModifiers_std;NumberOfLambdas_std;NumberOfParameters_CK_std;WMC_CK_mean
14;27.214285714285715;0.0;1.0;8.071428571428571;14.0;0.0;14.0;0.0;4.0;1.0;0.0;14.0;0.0;2.0;0.0;1.0;1.0;1.0;22.0;1.0;14.0;14.0;5.180797172314251;0.0;0.8571428571428571;1.0;0.0;2.0;0.9492622930986466;1.0;14.0;1;0.0;0.0;14.0;0.0;14.0;0.0;3.0;0.21428571428571427;0.7300459115473718;0.0;3.0;0.0;0.0;3.0;0.646206172658864;0.0;1.0;0.0;2.0;5.0;0.0;0.0;14.0;2.0;0.5789342235218394;1.0;0.0;0.7857142857142857;0.26726124191242434;4.0;0.0;0.0;2.0;0.0;0.0;0.42857142857142855;2.0;0.0;1.0;14.0;14.0;0.0;False;9.75;0.0;0.9607689228305228;1.0;0.75;0.0;14.0;0.0;0.9285714285714286;4.0;0.21428571428571427;1.0;0.0;1.0;13.221070429307275;0.8571428571428571;1.0;2.0;6.0;0.0;0.25;0.0;5.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;14.0;1.0;0.0;0.0;4.0;3.75;1.0;1.0;0.0;14.0;0.0;0.3631365196012815;14.0;0.0;0.6992932067530679;0.0;0.0;14.0;0.0;2.75;0.0;42.0;0.0;1.7097008285302209;14.0;2.0;15.75;26.0;4.0;1.5118578920369088;0.0;0.0;0.0;1.0;0.07142857142857142;2.0;1.0;0.7559289460184544;0.14285714285714285;0.0;0.0;0.0;1.0;0.42581531362631997;10.5;0.0;6.857142857142858;0.0;0.0;6.5;14.0;0.0;0.0;0.42857142857142855;0.0;14.0;0.0;True;0.0;0.5547001962252291;0.0;14.0;2.0;14.0;14.0;0.0;31.0;38.75;1.0;0.0;2.0;7.3887351145785845;0.0;0.3631365196012815;2.8571428571428568
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;23.11111111111111;0.0;1.0;3.333333333333333;9.0;0.0;9.0;0.0;3.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;9.0;9.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;9.0;2;0.0;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.5555555555555556;0.0;0.1111111111111111;0.0;18.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;False;1.0;0.0;0.5;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.3255151028901535;2.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.5;9.0;0.0;0.3333333333333333;0.0;0.0;9.0;0.0;1.0;0.0;34.0;0.0;0.7071067811865476;9.0;1.0;19.0;9.0;1.0;0.7264831572567789;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;2.0;0.0;3.0;0.0;2.2222222222222223;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;False;0.0;0.5270462766947299;0.0;9.0;1.0;9.0;8.0;0.0;22.0;25.0;0.0;0.0;0.0;2.7284509239574835;0.0;0.8660254037844386;1.4444444444444444
5;20.8;0.0;1.0;7.6;5.0;0.0;5.0;0.0;3.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0;19.0;1.0;5.0;5.0;6.841052550594827;0.0;0.6;1.0;0.0;2.0;0.8944271909999157;0.0;5.0;2;0.0;0.0;5.0;0.0;5.0;0.0;2.0;0.0;1.224744871391589;0.0;3.0;0.0;0.0;3.2;1.3038404810405295;0.0;1.0;0.0;1.0;4.0;0.0;0.0;5.0;1.0;0.4472135954999581;0.8;0.0;0.4;0.0;13.0;0.0;0.0;1.0;0.0;0.0;0.8;1.0;0.0;0.0;5.0;5.0;0.0;False;4.0;0.0;2.345207879911715;1.0;0.0;0.0;5.0;0.0;1.0;6.0;0.2;1.0;0.0;1.0;6.797058187186573;0.8;4.0;3.0;6.0;0.0;0.0;0.0;8.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.5477225575051662;0.0;0.0;5.0;0.0;2.0;0.0;28.0;0.0;3.6331804249169903;5.0;2.0;15.0;9.0;6.0;2.16794833886788;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4472135954999581;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;4.4;0.0;0.0;4.0;5.0;0.0;0.0;0.2;0.0;5.0;0.0;True;0.0;0.8366600265340756;0.0;5.0;1.0;5.0;4.0;0.0;21.0;27.0;0.0;0.0;3.0;2.8809720581775866;0.0;0.4472135954999579;2.2
9;22.66666666666667;0.0;1.0;5.0;9.0;0.0;9.0;0.0;3.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0;0.0;9.0;9.0;6.0;0.0;0.3333333333333333;1.0;0.0;1.0;1.0;1.0;9.0;2;0.0;0.0;9.0;0.0;9.0;0.0;3.0;0.0;0.6666666666666666;0.0;3.0;0.0;0.0;0.6666666666666666;0.6666666666666666;0.0;3.0;0.0;0.0;1.0;0.1111111111111111;0.0;9.0;1.0;0.0;0.4444444444444444;0.0;0.2222222222222222;0.0;5.0;1.0;0.0;1.0;0.3333333333333333;0.0;0.2222222222222222;0.0;0.0;0.0;9.0;9.0;0.0;False;1.0;0.0;1.481365736219265;0.0;0.0;0.0;9.0;0.0;0.2222222222222222;5.0;0.0;0.0;0.0;2.0;8.573214099741124;2.0;1.0;2.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.5;9.0;0.0;0.6666666666666666;0.0;0.0;9.0;0.0;1.0;0.0;34.0;0.0;0.7071067811865476;9.0;1.2222222222222223;19.0;4.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;2.0;0.0;3.0;0.0;1.3333333333333333;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;False;0.0;0.5270462766947299;0.0;9.0;2.0;9.0;7.0;1.0;24.0;28.0;0.0;0.0;2.0;1.0;0.0;0.8660254037844386;2.0
9;24.555555555555557;0.0;1.0;5.666666666666668;9.0;0.0;9.0;0.0;3.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;18.0;1.0;9.0;9.0;5.1478150704935;0.0;0.3333333333333333;1.0;0.0;2.0;1.0;1.0;9.0;2;0.0;0.0;9.0;0.0;9.0;0.0;3.0;0.1111111111111111;1.4529663145135576;0.0;3.0;0.0;0.0;1.6666666666666667;1.0;0.0;1.0;0.0;6.0;1.0;0.3333333333333333;0.0;9.0;1.0;2.0;0.8888888888888888;0.0;0.3333333333333333;0.0;13.0;0.0;0.0;1.0;1.0;0.0;0.6666666666666666;2.0;0.0;1.0;9.0;9.0;0.0;False;1.0;0.0;0.6009252125773316;0.0;1.0;0.0;9.0;0.0;1.1111111111111112;2.0;0.6666666666666666;1.0;0.0;1.0;9.368979548370133;0.7777777777777778;1.0;4.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.4409585518440984;9.0;0.0;0.7071067811865476;0.0;0.0;9.0;0.0;1.0;0.0;40.0;0.0;1.9364916731037085;9.0;0.8888888888888888;15.0;9.0;2.0;1.2692955176439846;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.8660254037844386;0.2222222222222222;0.0;0.0;0.0;1.0;0.3333333333333333;4.0;0.0;1.8888888888888888;0.0;0.0;3.0;9.0;0.0;0.0;0.6666666666666666;0.0;9.0;0.0;False;0.0;0.6009252125773316;0.0;9.0;2.0;9.0;7.0;3.0;26.0;28.0;0.0;0.0;3.0;2.666666666666667;0.0;0.4409585518440984;1.8888888888888888
4;26.5;0.25;1.0;25.0;4.0;3.75;4.0;0.0;3.0;1.0;0.0;4.0;0.0;3.5;0.5;1.0;1.0;9.25;68.0;2.5;4.0;4.0;30.648545370593585;0.0;6.25;1.0;0.0;1.0;8.958236433584457;3.0;4.0;1;1.0;0.0;4.0;0.0;4.0;0.0;19.0;0.5;5.678908345800274;2.0;3.0;0.5;1.0;5.0;3.829708431025352;0.0;1.0;0.0;12.0;1.0;0.25;1.0;4.0;5.0;5.852349955359813;1.0;0.0;1.5;0.5773502691896257;19.0;0.75;0.0;1.0;0.5;0.0;3.0;3.0;0.0;1.0;4.0;4.0;0.0;False;3.0;0.0;5.228129047119374;2.5;2.25;0.0;4.0;0.0;4.25;12.0;3.25;6.75;0.0;1.0;7.937253933193773;0.75;1.0;12.0;27.0;0.0;0.0;0.0;14.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;4.0;1.0;0.0;0.0;3.0;13.5;1.0;1.0;1.0;4.0;0.0;1.5;4.0;0.0;1.914854215512676;0.0;0.0;4.0;0.0;7.5;0.0;36.0;0.0;6.2182527020592095;4.0;5.0;20.5;9.0;6.5;12.261049438499679;0.0;0.0;0.5;1.0;0.5;1.5;0.75;1.5;0.75;0.0;0.0;0.0;1.0;0.5773502691896257;36.5;0.0;3.0;0.0;0.0;14.5;4.0;0.0;0.0;1.25;0.0;4.0;0.0;True;0.0;0.0;0.0;4.0;4.0;4.0;4.0;1.0;25.5;31.5;3.0;0.0;8.0;4.0;0.0;0.5;9.5
12;21.58333333333333;0.0;1.0;3.333333333333333;12.0;0.0;12.0;0.0;3.0;1.0;0.0;12.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;12.0;12.0;1.1547005383792517;0.0;0.0;1.0;0.0;1.0;0.0;1.0;12.0;1;0.0;0.0;12.0;0.0;12.0;0.0;0.0;0.0;0.2886751345948129;0.0;3.0;0.0;0.0;0.9166666666666666;0.2886751345948129;0.0;3.0;0.0;0.0;1.0;0.0;0.0;12.0;1.0;0.0;0.6666666666666666;0.0;0.08333333333333333;0.0;18.0;1.0;0.0;1.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;12.0;12.0;0.0;False;1.0;0.0;0.2886751345948129;0.0;0.0;0.0;12.0;0.0;0.08333333333333333;2.0;0.0;0.0;0.0;2.0;3.8954129979043848;2.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;12.0;0.0;0.492365963917331;12.0;0.0;0.2886751345948129;0.0;0.0;12.0;0.0;1.0;0.0;29.0;0.0;0.7929614610987591;12.0;1.0833333333333333;19.0;9.0;1.25;0.7977240352174656;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;2.25;0.0;3.0;0.0;1.9166666666666667;0.0;0.0;3.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;False;0.0;0.492365963917331;0.0;12.0;1.0;12.0;12.0;0.0;20.0;24.25;0.0;0.0;1.0;2.3915887961137816;0.0;0.8528028654224418;1.5
9;22.88888888888889;0.0;1.0;3.333333333333333;9.0;0.0;9.0;0.0;3.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;9.0;9.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;9.0;2;0.0;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.5555555555555556;0.0;0.1111111111111111;0.0;18.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;False;1.0;0.0;0.5;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;5.418589402336286;2.0;1.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.5;9.0;0.0;0.3333333333333333;0.0;0.0;9.0;0.0;1.0;0.0;34.0;0.0;0.7071067811865476;9.0;1.0;19.0;9.0;1.0;0.7264831572567789;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;2.0;0.0;3.0;0.0;2.2222222222222223;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;False;0.0;0.5270462766947299;0.0;9.0;1.0;9.0;8.0;0.0;20.0;25.0;0.0;0.0;0.0;2.7284509239574835;0.0;0.8660254037844386;1.4444444444444444
2;36.5;0.0;1.0;12.5;2.0;0.0;2.0;0.0;7.75;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.5;22.0;3.5;2.0;2.0;13.435028842544405;0.75;1.0;1.0;0.0;0.0;1.4142135623730951;1.0;2.0;2;0.0;0.0;2.0;0.0;2.0;0.5;2.0;0.0;4.949747468305833;2.5;3.0;0.5;1.5;4.5;3.5355339059327378;0.0;2.0;0.0;0.0;2.5;0.0;0.0;2.0;4.0;0.0;0.0;0.0;1.5;0.7071067811865476;13.0;0.75;0.0;2.5;0.0;0.0;2.5;3.0;0.0;0.0;2.0;2.0;0.0;True;3.25;0.5;1.4142135623730951;2.25;2.25;0.0;2.0;0.0;3.5;2.0;0.0;5.25;0.0;1.5;33.23401871576773;1.5;1.75;7.0;7.0;0.0;1.75;0.0;9.0;0.0;0.0;2.0;0.0;0.0;3.75;0.0;2.0;0.5;0.0;1.0;4.5;5.5;0.0;1.5;0.75;2.0;0.0;0.7071067811865476;2.0;0.0;2.1213203435596424;0.0;0.0;2.0;0.0;1.5;0.0;60.0;0.0;6.363961030678928;2.0;1.0;24.75;4.0;6.75;4.242640687119285;1.25;0.0;0.0;0.0;0.5;2.25;1.25;2.1213203435596424;0.5;0.0;0.75;0.0;1.75;0.0;17.25;0.0;2.5;0.0;0.25;12.5;2.0;0.0;0.0;1.5;0.0;2.0;0.0;False;0.25;0.0;0.0;2.0;3.0;2.0;1.0;0.0;36.5;48.25;1.0;0.0;5.0;2.1213203435596424;0.0;0.7071067811865476;4.0
4;21.75;1.0;1.0;13.75;4.0;0.75;4.0;0.0;9.75;0.0;0.0;4.0;0.0;2.0;0.0;2.0;0.0;3.5;23.0;4.0;4.0;4.0;8.460693430998036;0.0;2.5;1.0;0.5;0.0;2.0816659994661326;0.0;4.0;2;0.0;0.0;4.0;0.0;4.0;0.0;5.0;0.0;3.0;3.5;3.0;1.5;0.5;3.25;2.7537852736430506;0.0;1.0;0.0;3.0;1.0;0.5;0.0;4.0;4.0;1.5;0.0;0.0;2.25;0.957427107756338;11.0;0.0;0.0;2.5;0.5773502691896257;0.0;3.25;3.0;0.0;0.0;4.0;4.0;0.0;False;1.0;1.5;1.8257418583505536;3.25;1.5;0.0;4.0;0.0;3.5;4.0;0.75;6.0;0.0;1.0;8.693867570496652;0.75;1.0;6.0;7.0;0.0;1.5;0.0;6.0;0.0;0.0;4.0;0.0;0.0;5.25;0.0;4.0;0.75;0.0;0.0;3.5;5.5;0.0;2.5;2.0;4.0;0.0;0.0;4.0;0.0;1.707825127659933;0.0;0.0;4.0;0.0;3.25;0.0;31.0;0.0;2.5;4.0;2.0;17.0;1.0;4.5;2.5819888974716108;1.5;0.0;0.0;0.0;1.25;2.25;0.75;1.4142135623730951;0.0;0.0;1.5;0.0;1.0;0.0;18.5;0.0;1.0;0.0;0.0;14.5;4.0;0.0;0.0;1.0;0.0;4.0;0.0;False;0.75;0.0;0.0;4.0;4.0;4.0;3.0;1.0;22.5;27.25;2.5;0.0;6.0;0.0;0.0;0.5;4.0
9;22.444444444444446;0.0;1.0;3.4444444444444446;9.0;0.0;9.0;0.0;3.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;9.0;9.0;1.3333333333333337;0.0;0.0;1.0;0.0;1.0;0.0;1.0;9.0;1;0.0;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.3333333333333333;0.0;3.0;0.0;0.0;1.0;0.3333333333333333;0.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.7777777777777778;0.0;0.1111111111111111;0.0;18.0;0.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;9.0;9.0;0.0;False;1.0;0.0;0.33333333333333337;0.0;0.0;0.0;9.0;0.0;0.1111111111111111;2.0;0.0;0.0;0.0;2.0;4.156654637779975;1.8888888888888888;1.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;9.0;0.0;0.4409585518440984;9.0;0.0;0.3333333333333333;0.0;0.0;9.0;0.0;1.0;0.0;29.0;0.0;0.7071067811865476;9.0;1.1111111111111112;19.0;9.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.2222222222222222;0.0;0.0;0.0;2.0;0.0;3.0;0.0;2.2222222222222223;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;False;0.0;0.4409585518440984;0.0;9.0;1.0;9.0;9.0;0.0;20.0;25.0;0.0;0.0;1.0;2.7284509239574835;0.0;0.927960727138337;1.3333333333333333
14;24.714285714285715;0.0;1.0;3.0;14.0;0.0;14.0;0.0;3.0;1.0;0.0;14.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;14.0;14.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;14.0;2;0.0;0.0;14.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.9285714285714286;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;14.0;1.0;0.0;0.8571428571428571;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;False;1.0;0.0;0.26726124191242434;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;6.15727926214882;2.142857142857143;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;14.0;0.0;0.2672612419124244;14.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;0.0;32.0;0.0;0.26726124191242434;14.0;0.9285714285714286;21.25;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.07142857142857142;0.0;0.0;0.0;2.75;0.0;3.0;0.0;1.2142857142857142;0.0;0.0;3.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;False;0.0;0.3631365196012815;0.0;14.0;0.0;14.0;13.0;0.0;27.0;28.75;0.0;0.0;0.0;0.8017837257372731;0.0;0.9492622930986468;1.0
