ClassFanOutComplexity_25%;AnonymousInnerClassLength_count;ClassFanOutComplexity_std;NCSSForThisClass_mean;AnonymousInnerClassLength_25%;FileLength_50%;NestedForDepth_max;ClassDataAbstractionCoupling_mean;NCSSForThisMethod_count;CyclomaticComplexity_count;NumberOfProtectedMethod_min;NumberOfPrivateMethod_min;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_std;ClassFanOutComplexity_count;NCSSForThisFile_mean;BooleanExpressionComplexity_max;FileLength_mean;BooleanExpressionComplexity_min;ClassDataAbstractionCoupling_min;NCSSForThisFile_count;NCSSForThisMethod_min;NumberOfProtectedMethod_50%;CyclomaticComplexity_std;ThrowsCount_75%;FileLength_min;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_mean;ClassFanOutComplexity_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_25%;ThrowsCount_mean;NumberOfProtectedMethod_25%;MethodLength_std;NumberOfPackageMethod_min;NestedIfElseDepth_count;NumberOfMethods_Checkstyle_count;NPathComplexity_max;Bugged;NCSSForThisClass_count;NumberOfPackageMethod_mean;NumberOfMethods_Checkstyle_mean;NestedForDepth_50%;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_25%;NestedIfElseDepth_50%;ThrowsCount_25%;ExecutableStatementCount_mean;NumberOfPublicMethods_Checkstyle_25%;BooleanExpressionComplexity_50%;NestedIfElseDepth_min;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_std;NumberOfProtectedMethod_75%;AnonymousInnerClassLength_min;NPathComplexity_count;ExecutableStatementCount_50%;MethodLength_count;ClassDataAbstractionCoupling_75%;NCSSForThisFile_max;BooleanExpressionComplexity_std;NPathComplexity_75%;NPathComplexity_mean;ThrowsCount_max;ThrowsCount_50%;ExecutableStatementCount_count;FileLength_25%;NCSSForThisMethod_mean;FileLength_max;ClassDataAbstractionCoupling_std;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;CyclomaticComplexity_mean;FileLength_std;ClassFanOutComplexity_min;NestedForDepth_count;NumberOfPublicMethods_Checkstyle_50%;NestedTryDepth_50%;NestedTryDepth_max;NumberOfPackageMethod_count;NestedTryDepth_count;NumberOfPublicMethods_Checkstyle_max;ClassDataAbstractionCoupling_max;NumberOfPackageMethod_50%;NumberOfPrivateMethod_75%;NestedForDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_std;BooleanExpressionComplexity_count;ClassFanOutComplexity_75%;NCSSForThisClass_min;NestedIfElseDepth_std;NestedTryDepth_75%;NestedTryDepth_25%;NumberOfPrivateMethod_25%;NestedIfElseDepth_mean;ClassFanOutComplexity_50%;NPathComplexity_50%;NestedForDepth_25%;NestedForDepth_min;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_max;NumberOfPackageMethod_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_std;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_mean;ThrowsCount_min;NCSSForThisClass_25%;NestedTryDepth_std;AnonymousInnerClassLength_75%;ThrowsCount_count;NPathComplexity_25%;NumberOfPrivateMethod_std;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_50%;CyclomaticComplexity_25%;ExecutableStatementCount_75%;NumberOfPrivateMethod_count;NCSSForThisClass_std;NestedTryDepth_min;AnonymousInnerClassLength_50%;NCSSForThisMethod_max;NCSSForThisMethod_std;NumberOfMethods_Checkstyle_std;ExecutableStatementCount_min;NestedIfElseDepth_max;NestedForDepth_75%;MethodLength_25%;MethodLength_mean;NCSSForThisClass_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_75%;NCSSForThisFile_50%;NCSSForThisMethod_50%;MethodLength_max;NPathComplexity_std;BooleanExpressionComplexity_75%;CyclomaticComplexity_75%;NCSSForThisFile_75%;NumberOfMethods_Checkstyle_75%;MethodLength_min;CyclomaticComplexity_max;NestedTryDepth_mean;NPathComplexity_min;CyclomaticComplexity_min;NumberOfMethods_Checkstyle_25%;NCSSForThisFile_min;FileLength_75%;FileLength_count;NumberOfPublicMethods_Checkstyle_mean;NestedForDepth_std;MethodLength_75%;ClassDataAbstractionCoupling_25%;NumberOfProtectedMethod_max;ExecutableStatementCount_max;NestedIfElseDepth_25%;ExecutableStatementCount_25%;BooleanExpressionComplexity_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_count;ThrowsCount_std;BooleanExpressionComplexity_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_count;MethodLength_50%
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;41.0;3.131274189332593;2.902439024390244;0.0;0.0;0.0;0.17073170731707318;41.0;41.0;0.0;0.0;0.0;5.2151280881307;41.0;3.1463414634146343;1.0;14.731707317073171;0.0;0.0;41.0;1.0;0.0;1.1534677303150047;0.0;0.0;0.07317073170731707;0.0;20.0;2.0;0.0;0.0;0.024390243902439025;0.0;5.585259345027724;0.0;41.0;41.0;21.0;True;41.0;0.0;1.024390243902439;0.0;0.0;0.0;0.0;0.0;0.0;1.3658536585365857;0.0;0.0;0.0;41.0;0.4685212856658183;0.0;0.0;41.0;1.0;41.0;0.0;129.0;0.15617376188860602;1.0;1.7560975609756098;1.0;0.0;41.0;0.0;2.5365853658536586;604.0;1.0932163332202425;0.0;0.0;1.3414634146341464;94.32895218071803;0.0;41.0;0.0;0.0;1.0;41.0;41.0;33.0;7.0;0.0;0.0;0.0;1.0;20.146415283630187;41.0;0.0;0.0;0.15617376188860602;0.0;0.0;0.0;0.024390243902439025;0.0;1.0;0.0;0.0;0.0;16.0;0.0;0.0;2.8974336836620638;0.0;0.8292682926829268;0.0;0.0;0.21808478995509087;0.0;41.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;41.0;18.58467766474412;0.0;0.0;18.0;3.457582688639635;5.676653084688407;0.0;1.0;0.0;0.0;3.1707317073170733;119.0;36.0;0.0;0.0;2.0;25.0;4.683911227835547;0.0;1.0;0.0;0.0;0.0;6.0;0.04878048780487805;0.0;1.0;0.0;0.0;0.0;41.0;0.951219512195122;0.0;3.0;0.0;3.0;15.0;0.0;0.0;0.024390243902439025;2.9390142697933235;41.0;0.15617376188860604;0.0;0.5365853658536586;41.0;3.0
0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;True;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;True;1.0;0.0;3.0;0.0;11.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;11.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;11.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;11.0;3.0;11.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;3.0;3.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;17.0;2.047236300622924;13.882352941176471;0.0;0.0;0.0;0.17647058823529413;17.0;17.0;0.0;0.0;0.0;1.9288826390670115;17.0;12.117647058823529;1.0;39.411764705882355;0.0;0.0;17.0;2.0;0.0;1.4245742398014511;0.0;0.0;0.35294117647058826;0.2352941176470588;8.0;9.0;1.0;0.0;0.0;0.0;4.746515749969222;0.0;17.0;17.0;6.0;True;17.0;0.0;1.2941176470588236;0.0;0.0;0.0;0.0;0.0;0.0;4.176470588235294;0.0;0.0;0.0;17.0;0.6063390625908325;1.0;0.0;17.0;5.0;17.0;0.0;206.0;0.3321055820775357;4.0;2.411764705882353;0.0;0.0;17.0;0.0;6.235294117647059;670.0;0.7276068751089989;4.0;0.0;2.176470588235294;162.49886877434312;0.0;17.0;0.0;0.0;0.0;17.0;17.0;8.0;3.0;0.0;0.0;0.0;2.0;49.962338757484595;17.0;2.0;0.0;0.3929526239966879;0.0;0.0;0.0;0.17647058823529413;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.4552137502179978;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;17.0;1.0;0.9701425001453321;1.0;0.0;0.0;1.0;6.0;17.0;47.059646132516214;0.0;0.0;12.0;3.631965923654604;3.3683212785145833;1.0;1.0;0.0;3.0;8.176470588235292;196.0;14.0;7.0;0.0;6.0;16.0;1.8727928185403933;0.0;3.0;0.0;1.0;3.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;0.7058823529411765;0.0;11.0;0.0;2.0;9.0;0.0;1.0;0.1176470588235294;2.789159687917829;17.0;0.0;0.0;1.2352941176470589;17.0;7.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.5;2.0;1.4142135623730951;2.5;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.5;0.0;0.0;0.0;0.5;0.0;2.0;2.0;0.0;0.0;0.0;0.25;0.0;0.0;2.0;2.0;1.0;True;2.0;0.0;0.5;0.0;2.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.7071067811865476;0.75;0.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.5;1.0;1.0;2.0;3.5355339059327378;0.0;0.0;2.0;0.0;0.7071067811865476;1.0;0.0;0.0;3.0;3.0;5.0;1.0;3.75;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.75;3.0;1.0;0.0;1.0;1.0;0.25;0.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;3.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
