Maximum Block Depth;NumberOfMathOperations_75%;Ma;NumberOfModifiers_min;NumberOfModifiers_count;blame_merge_priorityMajor_max;NumberOfMathOperations_count;PMd;Maximum Depth_50%;NMA;NumberOfMethods_Mood;blamemerge_priorityMajor_std;blame_merge_priorityMajor_std;SIX;Maximum Depth_std;NumberOfMathOperations_50%;blamemerge_priorityMinor_count;Maximum Depth_mean;blamemerge_priorityMajor_min;issues_priorityMajor_max;PMi;Maximum Depth_min;Average Block Depth;Average Complexity*;NMI;issues_priorityMinor_mean;blame_merge_priorityMinor_min;NumberOfModifiers_50%;NumberOfMathOperations_mean;issues_priorityMinor_count;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_25%;Mi;NumberOfMathOperations_std;Mit;Maximum Depth_count;blamemerge_priorityMinor_max;Ad;Average Statements per Method;issues_priorityMajor_count;Maximum Depth_75%;NumberOfMathOperations_min;NumberOfModifiers_75%;NM;Maximum Depth_25%;blamemerge_priorityMajor_count;MaxNumberOfNestedBlocks_75%;issues_priorityMinor_max;blame_merge_priorityMinor_std;HMd;NOPa;issues_priorityMajor_mean;MaxNumberOfNestedBlocks_min;blamemerge_priorityMajor_mean;NumberOfModifiers_25%;blame_merge_priorityMajor_count;blame_merge_priorityMinor_mean;issues_priorityMinor_min;blame_merge_priorityMajor_min;Ao;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_count;Av;issues_priorityMajor_std;issues_priorityMajor_min;MaxNumberOfNestedBlocks_50%;blamemerge_priorityMinor_std;Maximum Complexity*;MaxNumberOfNestedBlocks_std;Mo;Md;NumberOfModifiers_max;blamemerge_priorityMajor_max;Ai;Maximum Depth_max;blamemerge_priorityMinor_mean;MaxNumberOfNestedBlocks_25%;HMi;NumberOfModifiers_mean;PMR;Ait;blame_merge_priorityMinor_max;Bugged;blame_merge_priorityMajor_mean;MaxNumberOfNestedBlocks_max;blamemerge_priorityMinor_min;NumberOfMathOperations_max;issues_priorityMinor_std;NumberOfModifiers_std;NF
2.0;0.75;0.0;1.0;6.0;0.0;6.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;275.0;2.0;1.0;0.0;0.0;2.0;1.62;1.0;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5163977794943223;0.0;6.0;0.0;0.0;2.86;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0
3.0;0.0;0.0;1.0;6.0;0.0;6.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.40824829046386296;0.0;275.0;2.1666666666666665;1.0;0.0;0.0;2.0;1.8;1.14;0.0;0.0;0.0;1.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;6.0;0.0;0.0;12.57;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.40824829046386296;0.0;0.0;4.0;1.0;0.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.224744871391589;0.0
2.0;2.0;0.0;1.0;10.0;0.0;10.0;0.0;2.0;0.0;10.0;0.0;0.0;0.0;0.6324555320336759;0.0;275.0;1.8;1.0;0.0;0.0;0.0;1.85;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;10.0;0.0;0.0;11.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;1.2649110640673518;0.0
2.0;0.0;0.0;1.0;6.0;0.0;6.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;275.0;2.0;1.0;0.0;0.0;2.0;1.24;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;0.0;1.0;5.0;0.0;5.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;1.1547005383792517;0.0;444.0;1.3333333333333333;1.0;0.0;0.0;0.0;1.58;1.17;0.0;0.0;0.0;2.0;0.6;0.0;0.2;0.0;0.0;0.8944271909999157;0.0;3.0;0.0;0.0;4.67;0.0;2.0;0.0;2.0;0.0;1.0;444.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.4472135954999581;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;1.0;0.0;2.0;0.0;1.224744871391589;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;160.0;0.0;1.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;160.0;0.0;1.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;4.0;0.0;1.0;7.0;0.0;7.0;0.0;2.0;0.0;7.0;0.0;0.0;0.0;0.7559289460184545;4.0;275.0;1.7142857142857142;1.0;0.0;0.0;0.0;1.81;1.0;0.0;0.0;0.0;1.0;2.8571428571428568;0.0;0.0;2.0;0.0;1.9518001458970664;0.0;7.0;0.0;0.0;10.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;1.4285714285714286;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;1.1338934190276817;0.0
2.0;4.0;0.0;1.0;8.0;0.0;8.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.7071067811865476;4.0;275.0;1.75;1.0;0.0;0.0;0.0;1.82;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.8516401995451028;0.0;8.0;0.0;0.0;10.22;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;1.375;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;1.0606601717798212;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;279.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;0.0;0.0;0.0;0.0;279.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;0.0;1.0;8.0;0.0;8.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.40824829046386296;1.0;0.0;2.1666666666666665;0.0;0.0;0.0;2.0;1.62;1.11;0.0;0.0;0.0;1.0;0.875;0.0;0.0;0.75;0.0;0.6408699444616557;0.0;6.0;0.0;0.0;5.11;0.0;2.0;0.0;1.25;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.4629100498862757;0.0
2.0;1.0;0.0;1.0;4.0;0.0;4.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.5;275.0;2.0;1.0;0.0;0.0;2.0;1.59;1.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;1.0;16.0;0.0;16.0;0.0;2.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;275.0;2.0;1.0;0.0;0.0;2.0;1.33;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.75;0.0;1.0;10.0;0.0;10.0;0.0;2.0;0.0;10.0;0.0;0.0;0.0;1.2149857925879115;0.0;281.0;2.8571428571428568;1.0;0.0;0.0;2.0;2.57;3.18;0.0;0.0;0.0;1.0;0.5;0.0;1.2;0.0;0.0;0.97182531580755;0.0;7.0;0.0;0.0;8.09;0.0;3.5;0.0;1.75;0.0;2.0;281.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;11.0;1.6193277068654823;0.0;0.0;9.0;1.0;0.0;5.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;False;0.0;4.0;0.0;3.0;0.0;3.1340424729448433;0.0
3.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0.0;1.27;1.5;0.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.5;4.0;0.0;0.0;1.0;0.0;0.0;204.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2.0;0.5;0.0;1.0;8.0;0.0;8.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.8944271909999159;0.0;0.0;1.6;0.0;0.0;0.0;0.0;1.59;1.0;0.0;0.0;0.0;2.0;0.625;0.0;0.0;0.0;0.0;1.1877349391654208;0.0;5.0;0.0;0.0;4.33;0.0;2.0;0.0;2.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.25;0.0;0.0;0.0;False;0.0;0.0;0.0;3.0;0.0;1.164964745021435;0.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;275.0;3.0;1.0;0.0;0.0;3.0;2.05;1.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.58;0.0;3.0;0.0;0.0;0.0;3.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.0;11.0;0.0;11.0;0.0;2.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;275.0;2.0;1.0;0.0;0.0;2.0;2.05;1.92;0.0;0.0;0.0;1.0;0.2727272727272727;0.0;0.4545454545454545;0.0;0.0;0.6466697906828632;0.0;2.0;0.0;0.0;10.58;0.0;2.0;0.0;1.5;0.0;2.0;275.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;7.0;0.6875516509523286;0.0;0.0;9.0;1.0;0.0;2.0;0.0;0.0;0.0;2.5454545454545454;0.0;0.0;0.0;False;0.0;2.0;0.0;2.0;0.0;3.2051095570553083;0.0
2.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;275.0;2.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;2.0;275.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;1.1547005383792517;0.0;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;1.61;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.5;0.0;2.0;0.0;2.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.7320508075688772;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;164.0;0.0;1.0;0.0;0.0;0.0;0.44;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;164.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;3.75;0.0;1.0;10.0;0.0;10.0;0.0;3.0;0.0;10.0;0.0;0.0;0.0;0.8997354108424372;2.5;3.0;2.8571428571428568;0.0;0.0;0.0;2.0;1.91;1.73;0.0;1.0;0.0;1.0;3.5;3.0;0.7;0.0;0.0;5.7008771254956905;0.0;7.0;1.0;0.0;6.18;3.0;3.5;0.0;4.0;0.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.5;0.0;3.0;0.8232726023485646;0.0;0.0;12.0;0.0;0.0;4.0;1.0;0.0;0.0;3.8;0.0;0.0;0.0;False;0.0;2.0;1.0;19.0;0.0;4.491968140779472;0.0
3.0;5.0;0.0;1.0;12.0;0.0;12.0;0.0;2.0;0.0;12.0;0.0;0.0;0.0;0.5222329678670935;0.0;3.0;2.4545454545454546;0.0;0.0;0.0;2.0;1.84;1.54;0.0;1.0;0.0;1.0;1.8333333333333333;3.0;0.5;0.0;0.0;2.4058010698889443;0.0;11.0;1.0;0.0;6.31;3.0;3.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.5;0.0;3.0;0.5222329678670935;0.0;0.0;4.0;0.0;0.0;3.0;1.0;0.0;0.0;1.25;0.0;0.0;0.0;False;0.0;1.0;1.0;5.0;0.0;0.8660254037844386;0.0
2.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.84;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;17.25;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.84;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;16.25;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.86;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;16.75;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.0;7.0;0.0;7.0;0.0;2.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.89;1.25;0.0;0.0;0.0;1.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;4.0;0.0;0.0;18.88;0.0;2.0;0.0;2.5;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.3779644730092273;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.8571428571428568;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.4638501094227998;0.0
2.0;0.0;0.0;1.0;9.0;0.0;9.0;0.0;2.0;0.0;9.0;0.18084869812651874;0.0;0.0;0.0;0.0;710.0;2.0;0.0;1.0;0.0;2.0;1.87;1.0;0.0;0.7142857142857143;0.0;1.0;0.1111111111111111;7.0;0.0;0.0;0.0;0.33333333333333337;0.0;9.0;1.0;0.0;14.1;7.0;2.0;0.0;1.0;0.0;2.0;710.0;0.0;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.03380281690140845;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.4879500364742666;0.0;0.0;0.18084869812651874;1.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.9661971830985916;0.0;0.0;1.3333333333333333;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.4879500364742666;1.0;0.0
2.0;0.0;0.0;1.0;14.0;0.0;14.0;0.0;2.0;0.0;14.0;0.4554918819688677;0.0;0.0;0.0;0.0;948.0;2.0;0.0;1.0;0.0;2.0;1.05;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;18.0;0.07142857142857142;0.0;0.0;0.0;0.0;2.0;1.0;0.0;19.67;18.0;2.0;0.0;1.0;0.0;2.0;948.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.7067510548523207;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.4850712500726661;0.0;0.0;0.4554918819688677;1.0;0.2672612419124244;0.0;0.0;1.0;1.0;0.0;2.0;0.2932489451476793;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.4850712500726659;0.0;0.0
2.0;5.75;0.0;1.0;8.0;0.0;8.0;0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;2.0;1.73;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;4.035556254807297;0.0;8.0;0.0;0.0;7.89;0.0;2.0;0.0;1.75;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;False;0.0;0.0;0.0;11.0;0.0;1.3887301496588271;0.0
2.0;0.5;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.85;1.25;0.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.5773502691896258;0.0;3.0;0.0;0.0;22.5;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0;0.0;0.0
8.0;0.5;0.0;1.0;27.0;0.0;27.0;0.0;2.0;0.0;27.0;0.04327423224079155;0.0;0.0;0.25;0.0;534.0;2.0625;0.0;1.0;0.0;2.0;2.49;2.89;0.0;0.0;0.0;1.0;0.9629629629629628;45.0;0.925925925925926;0.0;0.0;1.950965864967352;0.0;16.0;0.0;0.0;9.68;45.0;2.0;0.0;10.0;0.0;2.0;534.0;1.5;0.0;0.0;0.0;0.0;0.9333333333333332;0.0;0.99812734082397;1.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.25226248955475644;0.0;0.0;0.0;23.0;1.542373942634334;0.0;0.0;10.0;1.0;0.0;3.0;0.0;0.0;0.0;4.333333333333333;0.0;0.0;0.0;True;0.0;6.0;0.0;6.0;0.0;4.358898943540673;0.0
2.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.86;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;16.25;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.0;19.0;0.0;19.0;0.0;2.0;0.0;19.0;0.06593754482619554;0.0;0.0;0.7374684055081999;0.0;1146.0;2.1052631578947367;0.0;1.0;0.0;0.0;1.86;1.25;0.0;0.0;0.0;1.0;0.2631578947368421;34.0;0.21052631578947367;0.0;0.0;0.8056815791722831;0.0;19.0;0.0;0.0;6.25;34.0;2.0;0.0;1.0;0.0;2.0;1146.0;0.0;0.0;0.0;0.0;0.0;0.9705882352941176;0.0;0.9956369982547992;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.17149858514250882;0.0;0.0;0.0;4.0;0.5353033790313108;0.0;0.0;4.0;1.0;0.0;4.0;0.0;0.0;0.0;1.3157894736842106;0.0;0.0;0.0;True;0.0;2.0;0.0;3.0;0.0;0.9459053029269172;0.0
