MethodLength_mean;NumberOfProtectedMethod_std;NestedIfElseDepth_max;NumberOfMethods_Checkstyle_50%;NumberOfPrivateMethod_75%;CyclomaticComplexity_25%;NestedIfElseDepth_min;NCSSForThisClass_min;NestedTryDepth_mean;NumberOfProtectedMethod_75%;NumberOfPrivateMethod_mean;NestedTryDepth_std;CyclomaticComplexity_min;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_std;NestedForDepth_min;ClassDataAbstractionCoupling_count;NestedTryDepth_count;NCSSForThisFile_count;ClassDataAbstractionCoupling_75%;NumberOfPackageMethod_max;NCSSForThisClass_75%;NPathComplexity_mean;ExecutableStatementCount_75%;NCSSForThisMethod_max;NestedTryDepth_max;NumberOfPrivateMethod_count;NestedTryDepth_25%;NCSSForThisClass_std;FileLength_count;NumberOfMethods_Checkstyle_std;ThrowsCount_75%;ClassFanOutComplexity_max;NCSSForThisFile_std;NCSSForThisClass_25%;BooleanExpressionComplexity_mean;CyclomaticComplexity_count;NestedIfElseDepth_std;NumberOfPackageMethod_mean;NCSSForThisFile_75%;NestedForDepth_75%;NPathComplexity_std;NumberOfPackageMethod_75%;ClassFanOutComplexity_50%;AnonymousInnerClassLength_count;NPathComplexity_max;NumberOfPublicMethods_Checkstyle_max;NestedTryDepth_min;ThrowsCount_25%;NumberOfProtectedMethod_count;NumberOfPublicMethods_Checkstyle_count;NPathComplexity_count;NestedIfElseDepth_mean;NumberOfMethods_Checkstyle_max;NCSSForThisMethod_mean;MethodLength_25%;NumberOfMethods_Checkstyle_min;NCSSForThisClass_max;ClassDataAbstractionCoupling_25%;NCSSForThisClass_count;NestedTryDepth_50%;MethodLength_max;FileLength_50%;ClassDataAbstractionCoupling_max;NumberOfPublicMethods_Checkstyle_mean;CyclomaticComplexity_Designite_75%;NCSSForThisFile_max;NestedIfElseDepth_25%;NPathComplexity_25%;NestedForDepth_std;FileLength_min;NPathComplexity_75%;BooleanExpressionComplexity_count;ClassFanOutComplexity_mean;MethodLength_75%;CyclomaticComplexity_50%;NumberOfPackageMethod_count;NumberOfMethods_Checkstyle_25%;NestedIfElseDepth_75%;ClassDataAbstractionCoupling_std;NumberOfPublicMethods_Checkstyle_min;CyclomaticComplexity_max;NestedForDepth_count;ThrowsCount_max;ThrowsCount_min;NCSSForThisMethod_25%;ClassFanOutComplexity_count;NCSSForThisMethod_min;ExecutableStatementCount_mean;AnonymousInnerClassLength_std;NestedTryDepth_75%;NCSSForThisClass_mean;NCSSForThisMethod_count;NumberOfPrivateMethod_max;NCSSForThisMethod_75%;ExecutableStatementCount_25%;CyclomaticComplexity_Designite_count;CyclomaticComplexity_Designite_std;NumberOfMethods_Checkstyle_mean;FileLength_std;ThrowsCount_std;NCSSForThisFile_mean;NumberOfPublicMethods_Checkstyle_25%;NestedForDepth_50%;NumberOfPackageMethod_25%;CyclomaticComplexity_Designite_max;NCSSForThisFile_25%;NestedIfElseDepth_50%;NestedIfElseDepth_count;Bugged;ClassFanOutComplexity_min;NumberOfProtectedMethod_max;FileLength_25%;BooleanExpressionComplexity_50%;NestedForDepth_25%;AnonymousInnerClassLength_50%;NumberOfPrivateMethod_std;NumberOfProtectedMethod_min;ThrowsCount_mean;CyclomaticComplexity_std;BooleanExpressionComplexity_min;CyclomaticComplexity_Designite_min;MethodLength_min;NumberOfPackageMethod_min;NCSSForThisFile_min;ClassFanOutComplexity_std;NestedForDepth_mean;ExecutableStatementCount_min;MethodLength_std;NumberOfPackageMethod_std;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_max;FileLength_max;ThrowsCount_count;NumberOfProtectedMethod_50%;ClassFanOutComplexity_75%;AnonymousInnerClassLength_25%;BooleanExpressionComplexity_25%;CyclomaticComplexity_75%;ExecutableStatementCount_count;CyclomaticComplexity_mean;CyclomaticComplexity_Designite_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_50%;AnonymousInnerClassLength_75%;BooleanExpressionComplexity_std;ExecutableStatementCount_50%;NCSSForThisMethod_std;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_25%;NumberOfPublicMethods_Checkstyle_75%;ClassDataAbstractionCoupling_mean;BooleanExpressionComplexity_max;NumberOfProtectedMethod_25%;BooleanExpressionComplexity_75%;AnonymousInnerClassLength_min;NCSSForThisFile_50%;NumberOfPrivateMethod_50%;ExecutableStatementCount_max;ThrowsCount_50%;NumberOfMethods_Checkstyle_75%;NPathComplexity_min;FileLength_75%;NPathComplexity_50%;MethodLength_50%;NumberOfPackageMethod_50%;MethodLength_count;NumberOfMethods_Checkstyle_count;ClassFanOutComplexity_25%;NCSSForThisMethod_50%;CyclomaticComplexity_Designite_25%;NumberOfPrivateMethod_min;CyclomaticComplexity_Designite_50%;ClassDataAbstractionCoupling_min;NestedForDepth_max;FileLength_mean
16.571428571428573;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3809523809523809;0.0;1.0;0.0;0.0;2.836832573067901;0.0;21.0;21.0;21.0;0.0;0.0;0.0;7.095238095238094;9.0;16.0;0.0;21.0;0.0;34.69664454752279;21.0;4.58257569495584;0.0;10.0;38.40634868153466;0.0;0.2380952380952381;21.0;0.4364357804719847;0.0;0.0;0.0;7.783988450047714;0.0;0.0;21.0;20.0;13.0;0.0;0.0;21.0;21.0;21.0;0.2380952380952381;21.0;6.904761904761906;4.0;0.0;159.0;0.0;21.0;0.0;39.0;0.0;2.0;0.6190476190476191;5.0;176.0;0.0;1.0;0.0;0.0;13.0;21.0;0.4761904761904762;29.0;3.0;21.0;0.0;0.0;0.4364357804719848;0.0;7.0;21.0;2.0;0.0;2.0;21.0;2.0;5.0;0.0;0.0;7.571428571428571;21.0;8.0;11.0;1.0;17.0;2.007339474206065;1.0;104.08993364256835;0.5606119105813882;8.380952380952381;0.0;0.0;0.0;6.0;0.0;0.0;21.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.7457431218879391;0.0;0.2857142857142857;2.4813590746086813;0.0;1.0;3.0;0.0;0.0;2.182178902359924;0.0;1.0;13.95195838788028;0.0;0.0;0.0;477.0;21.0;0.0;0.0;0.0;0.0;6.0;21.0;3.4285714285714284;2.8235294117647056;4.012480529547776;0.0;0.0;0.4364357804719847;3.0;4.908204986599092;0.0;0.0;0.0;0.09523809523809523;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;21.0;21.0;0.0;5.0;1.0;0.0;2.0;0.0;0.0;22.714285714285715
24.0;0.0;0.0;1.0;0.0;1.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.5;1.5;1.4142135623730951;0.0;2.0;2.0;2.0;2.25;0.0;17.25;4.0;12.5;18.0;0.0;2.0;0.0;16.263455967290593;2.0;1.4142135623730951;1.0;8.0;23.33452377915607;5.75;0.0;2.0;0.0;0.0;24.75;0.0;5.656854249492381;0.0;4.0;2.0;8.0;2.0;0.0;1.0;2.0;2.0;2.0;0.0;2.0;10.5;14.0;0.0;23.0;0.75;2.0;0.0;44.0;49.5;3.0;1.0;4.0;33.0;0.0;2.0;0.0;0.0;6.0;2.0;4.0;34.0;2.5;2.0;0.5;0.0;2.1213203435596424;0.0;4.0;2.0;1.0;1.0;6.75;2.0;3.0;9.0;0.0;0.0;11.5;2.0;0.0;14.25;5.5;1.0;0.0;1.0;70.0035713374682;0.0;16.5;0.5;0.0;0.0;4.0;8.25;0.0;2.0;False;0.0;0.0;24.75;0.0;0.0;0.0;0.0;0.0;1.0;2.1213203435596424;0.0;4.0;4.0;0.0;0.0;5.656854249492381;0.0;2.0;28.284271247461906;0.0;0.0;0.0;99.0;2.0;0.0;6.0;0.0;0.0;3.25;2.0;2.5;4.0;9.899494936611664;1.0;0.0;0.0;9.0;10.606601717798213;0.0;0.0;1.5;1.5;0.0;0.0;0.0;0.0;16.5;0.0;16.0;1.0;1.5;0.0;74.25;4.0;24.0;0.0;2.0;2.0;2.0;10.5;4.0;0.0;4.0;0.0;0.0;49.5
3.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;4.0;4.0;0.25;0.0;4.0;0.0;1.25;3.0;0.0;4.0;0.0;8.0;4.0;2.0;0.0;6.0;12.0;0.0;0.0;4.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;4.0;4.0;4.0;0.0;4.0;2.25;3.0;0.0;16.0;0.0;4.0;0.0;4.0;0.0;1.0;1.0;1.0;24.0;0.0;0.0;0.0;0.0;0.0;4.0;1.5;3.25;1.0;4.0;0.0;0.0;0.5;0.0;1.0;4.0;0.0;0.0;2.0;4.0;2.0;1.25;0.0;0.0;4.0;4.0;0.0;2.25;1.0;4.0;0.0;1.0;35.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;0.5;0.0;0.0;0.0;70.0;4.0;0.0;1.5;0.0;0.0;1.0;4.0;1.0;1.0;0.5;0.0;0.0;0.0;1.0;0.5;0.0;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;17.5;0.0;3.0;0.0;4.0;4.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;17.5
12.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;4.0;4.0;4.0;0.0;0.0;6.25;3.0;4.5;9.0;0.0;4.0;0.0;12.5;4.0;2.0;0.0;0.0;14.5;0.0;0.0;4.0;0.0;0.0;7.25;0.0;2.160246899469287;0.0;0.0;4.0;6.0;4.0;0.0;0.0;4.0;4.0;4.0;0.0;4.0;5.25;6.75;0.0;25.0;0.0;4.0;0.0;21.0;0.0;0.0;1.0;3.25;29.0;0.0;1.75;0.0;0.0;3.75;4.0;0.0;17.25;2.5;4.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;3.5;4.0;2.0;3.25;0.0;0.0;6.25;4.0;0.0;6.75;1.75;4.0;1.2909944487358056;1.0;47.5;0.0;7.25;0.0;0.0;0.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2909944487358056;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;8.04155872120988;0.0;0.0;0.0;95.0;4.0;0.0;0.0;0.0;0.0;3.25;4.0;2.5;2.5;2.217355782608345;0.0;0.0;0.0;3.0;2.9860788111948198;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;23.75;2.5;12.0;0.0;4.0;4.0;0.0;5.0;1.75;0.0;2.5;0.0;0.0;23.75
14.4;0.8944271909999159;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.3416407864998738;0.0;5.0;5.0;5.0;0.0;0.0;0.0;3.8;5.0;21.0;0.0;5.0;0.0;24.149534156997728;5.0;2.23606797749979;0.0;2.0;25.93838853899756;0.0;0.0;5.0;0.4472135954999581;0.0;0.0;0.0;3.6331804249169903;0.0;0.0;5.0;10.0;3.0;0.0;0.0;5.0;5.0;5.0;0.2;5.0;7.6;3.0;0.0;54.0;0.0;5.0;0.0;38.0;0.0;0.0;0.6;3.0;58.0;0.0;2.0;0.0;0.0;4.0;5.0;0.4;18.0;2.0;5.0;0.0;0.0;0.0;0.0;6.0;5.0;0.0;0.0;2.0;5.0;2.0;5.4;0.0;0.0;10.8;5.0;0.0;7.0;1.0;5.0;2.073644135332772;1.0;64.39875775199395;0.0;11.6;0.0;0.0;0.0;6.0;0.0;0.0;5.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.073644135332772;0.0;1.0;3.0;0.0;0.0;0.8944271909999159;0.0;1.0;14.570518178843196;0.0;0.0;0.0;144.0;5.0;0.0;0.0;0.0;0.0;3.0;5.0;2.6;2.6;6.188699378706322;0.0;0.0;0.0;4.0;7.829431652425352;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;1.0;0.0;2.0;10.0;0.0;5.0;5.0;0.0;6.0;1.0;0.0;2.0;0.0;0.0;28.8
139.0;0.0;1.0;1.0;0.0;15.0;1.0;56.0;0.0;0.0;0.0;0.0;15.0;56.0;3.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;56.0;2016.0;45.0;54.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;56.0;1.0;1.0;0.0;0.0;63.0;0.0;0.0;0.0;4.0;1.0;2016.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;54.0;139.0;1.0;56.0;3.0;1.0;0.0;139.0;180.0;3.0;1.0;14.0;63.0;1.0;2016.0;0.0;180.0;2016.0;1.0;4.0;139.0;15.0;1.0;1.0;1.0;0.0;1.0;15.0;1.0;1.0;1.0;54.0;1.0;54.0;45.0;0.0;0.0;56.0;1.0;0.0;54.0;45.0;1.0;0.0;1.0;0.0;0.0;63.0;1.0;0.0;0.0;14.0;63.0;1.0;1.0;False;4.0;0.0;180.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;14.0;139.0;0.0;63.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;180.0;1.0;0.0;4.0;0.0;1.0;15.0;1.0;15.0;14.0;0.0;1.0;0.0;0.0;45.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;1.0;0.0;63.0;0.0;45.0;1.0;1.0;2016.0;180.0;2016.0;139.0;0.0;1.0;1.0;4.0;54.0;14.0;0.0;14.0;3.0;0.0;180.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.23606797749979;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.6;1.0;2.0;0.0;5.0;0.0;7.602631123499285;5.0;2.23606797749979;0.0;1.0;8.497058314499201;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;5.0;1.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;2.0;3.0;0.0;17.0;0.0;5.0;0.0;3.0;0.0;0.0;1.0;1.0;19.0;0.0;0.0;0.0;0.0;1.0;5.0;0.2;3.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;5.0;2.0;1.0;0.0;0.0;3.4;5.0;0.0;2.0;1.0;5.0;0.0;1.0;29.96331089849718;0.0;3.8;0.0;0.0;0.0;1.0;0.0;0.0;5.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.4472135954999581;0.0;1.0;0.0;0.0;0.0;0.0;67.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;5.0;5.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;13.4
29.5;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0.5;1.4142135623730951;0.0;2.0;2.0;2.0;0.75;0.0;22.5;5.5;13.75;24.0;0.0;2.0;0.0;21.213203435596427;2.0;1.4142135623730951;1.0;16.0;33.94112549695428;7.5;1.0;2.0;0.7071067811865476;0.0;36.0;0.0;7.7781745930520225;0.0;8.0;2.0;11.0;2.0;0.0;1.0;2.0;2.0;2.0;0.5;2.0;13.0;16.25;0.0;30.0;0.25;2.0;0.0;56.0;61.0;1.0;1.0;4.0;48.0;0.25;2.75;0.0;0.0;8.25;2.0;8.0;42.75;5.0;2.0;0.5;0.75;0.7071067811865476;0.0;9.0;2.0;1.0;1.0;7.5;2.0;2.0;9.5;0.0;0.0;15.0;2.0;0.0;18.5;5.25;2.0;2.8284271247461903;1.0;86.2670273047588;0.0;24.0;0.5;0.0;0.0;5.0;12.0;0.5;2.0;False;0.0;0.0;30.5;1.0;0.0;0.0;0.0;0.0;1.0;5.656854249492381;1.0;1.0;3.0;0.0;0.0;11.31370849898476;0.0;1.0;37.476659402887016;0.0;0.0;0.0;122.0;2.0;0.0;12.0;0.0;1.0;7.0;2.0;5.0;3.0;12.020815280171306;1.0;0.0;0.0;9.5;15.556349186104045;0.0;0.0;1.5;0.5;1.0;0.0;1.0;0.0;24.0;0.0;18.0;1.0;1.5;0.0;91.5;5.5;29.5;0.0;2.0;2.0;4.0;13.0;2.0;0.0;3.0;0.0;0.0;61.0
18.0;1.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;1.0;0.0;0.0;0.0;0.0;9.0;9.0;9.0;0.0;0.0;0.0;2.0;6.0;22.0;0.0;9.0;0.0;31.000000000000004;9.0;3.0;0.0;14.0;36.66666666666666;0.0;0.0;9.0;0.0;0.0;0.0;0.0;2.449489742783178;0.0;0.0;9.0;8.0;0.0;0.0;0.0;9.0;9.0;9.0;0.0;9.0;8.555555555555555;9.0;0.0;93.0;0.0;9.0;0.0;49.0;0.0;4.0;0.0;2.0;110.0;0.0;0.0;0.0;0.0;2.0;9.0;1.5555555555555556;12.0;2.0;9.0;0.0;0.0;1.3333333333333333;0.0;4.0;9.0;1.0;0.0;5.0;9.0;5.0;6.777777777777778;0.0;0.0;10.333333333333334;9.0;4.0;7.0;3.0;9.0;0.927960727138337;1.0;87.66666666666669;0.3333333333333333;12.222222222222221;0.0;0.0;0.0;4.0;0.0;0.0;9.0;False;0.0;5.0;0.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.1111111111111111;0.927960727138337;0.0;1.0;8.0;0.0;0.0;4.666666666666667;0.0;3.0;16.507574019219177;0.0;0.0;0.0;263.0;9.0;0.0;0.0;0.0;0.0;2.0;9.0;1.8888888888888888;1.8888888888888888;5.3567195599960655;0.0;0.0;0.0;5.0;6.1463629715285935;0.5555555555555556;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;9.0;9.0;0.0;6.0;1.0;0.0;2.0;0.0;0.0;29.222222222222218
15.5;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.0;1.5;0.0;4.0;4.0;4.0;0.5;0.0;9.75;0.0;13.0;17.0;0.0;4.0;0.0;19.5;4.0;2.0;1.0;6.0;22.5;0.0;0.0;4.0;0.0;0.0;11.25;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;1.0;4.0;4.0;4.0;0.0;4.0;9.25;6.5;0.0;39.0;0.0;4.0;0.0;26.0;0.0;2.0;0.75;1.0;45.0;0.0;0.0;0.0;0.0;0.0;4.0;1.5;24.5;1.0;4.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;1.0;3.75;4.0;3.0;8.25;0.0;0.0;9.75;4.0;0.0;14.0;2.75;4.0;0.0;1.0;55.0;0.0;11.25;0.0;0.0;0.0;1.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;0.0;3.0;0.0;2.0;11.030261405182863;0.0;0.0;0.0;110.0;4.0;0.0;1.5;0.0;0.0;1.0;4.0;1.0;1.0;6.849574196011505;0.0;0.0;0.0;7.5;6.849574196011505;0.25;0.0;0.75;0.5;0.0;0.0;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;27.5;0.0;15.5;0.0;4.0;4.0;0.0;8.5;1.0;0.0;1.0;0.0;0.0;27.5
10.75;4.4907311951024935;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;24.0;24.0;24.0;0.0;0.0;0.0;1.5;7.0;18.0;0.0;24.0;0.0;36.129973706051885;24.0;4.898979485566356;1.0;6.0;38.17121515837118;0.0;0.04166666666666666;24.0;0.2041241452319315;0.0;0.0;0.0;3.0786784290609535;0.0;0.0;24.0;15.0;0.0;0.0;0.0;24.0;24.0;24.0;0.04166666666666666;24.0;6.916666666666668;5.0;0.0;177.0;0.0;24.0;0.0;32.0;0.0;4.0;0.0;1.0;187.0;0.0;0.0;0.20412414523193154;0.0;1.0;24.0;0.25;14.0;1.0;24.0;0.0;0.0;0.8164965809277261;0.0;6.0;24.0;1.0;0.0;3.75;24.0;2.0;5.791666666666668;0.0;0.0;7.375;24.0;2.0;8.25;2.75;24.0;1.1787674722451364;1.0;78.17954762382979;0.4643056214875365;7.791666666666668;0.0;0.0;0.0;6.0;0.0;0.0;24.0;False;0.0;22.0;0.0;0.0;0.0;0.0;0.4082482904638631;0.0;0.7083333333333334;1.285369173834303;0.0;1.0;3.0;0.0;0.0;1.224744871391589;0.04166666666666666;1.0;8.00679059624853;0.0;0.0;0.0;383.0;24.0;0.0;0.0;0.0;0.0;1.0;24.0;1.5;1.4583333333333333;4.221880548087409;0.0;0.0;0.2041241452319315;6.0;4.382937933342912;0.9166666666666666;0.0;0.0;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;0.0;1.0;9.0;0.0;24.0;24.0;0.0;7.0;1.0;0.0;1.0;0.0;1.0;15.958333333333336
13.75;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;0.0;0.0;1.5;0.0;4.0;4.0;4.0;0.25;0.0;7.25;0.5;7.75;11.0;0.0;4.0;0.0;14.5;4.0;2.0;1.0;5.0;17.5;0.0;0.0;4.0;0.0;0.0;8.75;0.0;1.0;0.0;0.0;4.0;2.0;3.0;0.0;1.0;4.0;4.0;4.0;0.0;4.0;7.0;8.5;0.0;29.0;0.0;4.0;0.0;23.0;0.0;1.0;0.75;1.25;35.0;0.0;0.0;0.0;0.0;0.5;4.0;1.25;17.75;1.0;4.0;0.0;0.0;0.5;0.0;2.0;4.0;1.0;1.0;4.75;4.0;4.0;6.0;0.0;0.0;7.25;4.0;0.0;8.75;3.75;4.0;0.5;1.0;50.5;0.0;8.75;0.0;0.0;0.0;2.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;7.0;0.0;0.0;2.5;0.0;3.0;7.2743842809317325;0.0;0.0;0.0;101.0;4.0;0.0;1.25;0.0;0.0;1.25;4.0;1.25;1.25;3.1622776601683795;0.0;0.0;0.0;5.5;3.1622776601683795;0.25;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;25.25;0.0;12.5;0.0;4.0;4.0;0.0;6.5;1.0;0.0;1.0;0.0;0.0;25.25
21.2;0.4472135954999581;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.7888543819998322;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;20.0;28.0;0.0;5.0;0.0;33.541019662496836;5.0;2.23606797749979;1.0;1.0;33.988233257996804;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;1.0;5.0;5.0;5.0;0.0;5.0;14.8;16.0;0.0;75.0;0.0;5.0;0.0;37.0;0.0;0.0;0.8;1.0;76.0;0.0;0.0;0.0;0.0;0.0;5.0;0.2;29.0;1.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;1.0;10.0;5.0;4.0;13.8;0.0;0.0;15.0;5.0;0.0;21.0;9.0;5.0;0.0;1.0;66.18761213399378;0.0;15.2;0.0;0.0;0.0;1.0;0.0;0.0;5.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;0.0;0.4472135954999581;0.0;3.0;11.7983049630021;0.0;0.0;0.0;148.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;1.0;9.576011695899288;0.0;0.0;0.0;10.0;9.576011695899288;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;5.0;5.0;0.0;11.0;1.0;0.0;1.0;0.0;0.0;29.6
24.33333333333333;0.5773502691896258;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;1.1547005383792517;0.0;3.0;3.0;3.0;0.0;0.0;26.5;0.0;23.0;24.0;0.0;3.0;0.0;30.599564267050162;3.0;1.7320508075688772;1.0;1.0;31.176914536239792;0.0;0.0;3.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;3.0;3.0;3.0;0.0;3.0;17.333333333333332;20.0;0.0;53.0;0.0;3.0;0.0;33.0;0.0;0.0;0.6666666666666666;1.0;54.0;0.0;0.0;0.0;0.0;0.0;3.0;0.3333333333333333;33.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;14.0;3.0;4.0;16.333333333333332;0.0;0.0;17.666666666666668;3.0;0.0;24.0;13.0;3.0;0.0;1.0;62.93117934166921;0.0;18.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;0.0;0.5773502691896258;0.0;3.0;15.01110699893027;0.0;0.0;0.0;109.0;3.0;0.0;0.5;0.0;0.0;1.0;3.0;1.0;1.0;11.547005383792515;0.0;0.0;0.0;23.0;11.547005383792515;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;1.0;1.5;0.0;54.5;0.0;33.0;0.0;3.0;3.0;0.0;24.0;1.0;0.0;1.0;0.0;0.0;36.333333333333336
44.0;0.7071067811865476;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;1.0;35.5;0.0;0.7071067811865476;0.0;2.0;2.0;2.0;0.0;0.0;53.25;0.0;49.5;66.0;0.0;2.0;0.0;50.20458146424488;2.0;1.4142135623730951;1.0;1.0;50.91168824543142;17.75;0.0;2.0;0.0;0.0;54.0;0.0;0.0;0.0;0.5;2.0;0.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;2.0;35.0;25.5;0.0;71.0;0.0;2.0;0.0;81.0;60.5;0.0;0.5;1.0;72.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;62.5;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;1.0;1.0;19.5;2.0;4.0;34.0;0.0;0.0;35.5;2.0;0.0;50.5;18.5;2.0;0.0;1.0;85.55992052357226;0.0;36.0;0.25;0.0;0.0;1.0;18.0;0.0;2.0;False;0.0;1.0;30.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;0.0;0.7071067811865476;0.0;3.0;52.32590180780453;0.0;0.0;0.0;121.0;2.0;0.5;0.75;0.0;0.0;1.0;2.0;1.0;1.0;43.84062043356594;0.5;0.0;0.0;34.0;43.84062043356594;0.5;0.0;0.75;0.0;0.0;0.25;0.0;0.0;36.0;0.0;65.0;1.0;1.5;0.0;90.75;0.0;44.0;0.0;2.0;2.0;0.25;35.0;1.0;0.0;1.0;0.0;0.0;60.5
